0.025130,0.001553
0.011970,0.000939
0.016742,0.001217
0.025714,0.001590
0.021586,0.001451
0.010449,0.000802
0.013538,0.001052
0.017986,0.001276
0.010185,0.000786
0.010696,0.000821
0.009948,0.000764
0.008850,0.000676
0.010448,0.000798
0.009648,0.000737
0.012487,0.000958
0.012391,0.000945
0.011500,0.000883
0.022627,0.001544
0.018432,0.001334
0.009412,0.000705
0.009884,0.000756
0.010708,0.000825
0.019888,0.001398
0.010914,0.000843
0.009937,0.000762
0.010514,0.000814
0.025392,0.001580
0.016757,0.001220
0.017450,0.001248
0.010064,0.000785
0.011615,0.000883
0.013057,0.001011
0.019264,0.001362
0.009581,0.000724
0.019159,0.001343
0.009863,0.000746
0.025030,0.001549
0.011440,0.000878
0.010505,0.000806
0.017930,0.001275
0.019671,0.001374
0.015323,0.001172
0.019231,0.001360
0.011218,0.000875
0.010360,0.000796
0.016933,0.001231
0.009575,0.000721
0.011170,0.000871
0.008135,0.000495
0.015297,0.001152
0.009041,0.000690
0.010679,0.000819
0.015933,0.001205
0.011777,0.000911
0.016886,0.001222
0.012878,0.000997
0.010327,0.000789
0.009281,0.000700
0.015268,0.001152
0.017624,0.001273
0.010891,0.000833
0.017499,0.001260
0.021250,0.001413
0.009949,0.000771
0.011581,0.000883
0.014892,0.001139
0.008832,0.000615
0.013734,0.001072
0.014620,0.001138
0.009203,0.000693
0.017287,0.001246
0.015767,0.001190
0.018018,0.001289
0.013401,0.001041
0.014460,0.001134
0.008482,0.000567
0.014058,0.001073
0.012778,0.000978
0.015472,0.001178
0.009475,0.000719
0.013643,0.001055
0.011639,0.000890
0.022451,0.001466
0.018171,0.001298
0.021578,0.001430
0.012696,0.000960
0.009720,0.000741
0.022431,0.001465
0.010548,0.000819
0.012250,0.000943
0.008594,0.000597
0.013695,0.001059
0.015070,0.001150
0.010922,0.000851
0.011803,0.000913
0.023715,0.001545
0.010802,0.000832
0.014112,0.001095
0.014302,0.001111
0.016277,0.001215
