0.008538,0.000560
0.008910,0.000650
0.008936,0.000658
0.026565,0.001642
0.008578,0.000609
0.008769,0.000644
0.009395,0.000728
0.008541,0.000566
0.008326,0.000511
0.009474,0.000737
0.010930,0.000872
0.011121,0.000890
0.012781,0.000990
0.009883,0.000770
0.012974,0.001005
0.008863,0.000649
0.012871,0.001000
0.009277,0.000696
0.022306,0.001514
0.009820,0.000768
0.012762,0.000988
0.008298,0.000494
0.012777,0.000988
0.014512,0.001126
0.012610,0.000969
0.012157,0.000946
0.010452,0.000847
0.020831,0.001456
0.017474,0.001286
0.010378,0.000846
0.008211,0.000471
0.015685,0.001172
0.018895,0.001405
0.010366,0.000818
0.014095,0.001087
0.018632,0.001353
0.013442,0.001035
0.010293,0.000813
0.009309,0.000700
0.010721,0.000860
0.014176,0.001122
0.023637,0.001558
0.009677,0.000754
0.012293,0.000953
0.024505,0.001583
0.010124,0.000801
0.021223,0.001456
0.021262,0.001473
0.013480,0.001070
0.008628,0.000615
0.012073,0.000935
0.014842,0.001130
0.017591,0.001302
0.013621,0.001080
0.009309,0.000717
0.018112,0.001331
0.013248,0.001023
0.008505,0.000541
0.009546,0.000750
0.016757,0.001236
0.022147,0.001501
0.017965,0.001319
0.023134,0.001539
0.023565,0.001541
0.008416,0.000524
0.009148,0.000690
0.011594,0.000922
0.009361,0.000722
0.012557,0.000968
0.018395,0.001334
0.016333,0.001221
0.008191,0.000446
0.025006,0.001629
0.009712,0.000761
0.009891,0.000793
0.012794,0.000991
0.021677,0.001483
0.010312,0.000816
0.015777,0.001194
0.018750,0.001359
0.008963,0.000674
0.023012,0.001518
0.019970,0.001427
0.021703,0.001484
0.008483,0.000534
0.015644,0.001163
0.018760,0.001373
0.008108,0.000383
0.016850,0.001258
0.009111,0.000686
0.019907,0.001422
0.019887,0.001408
0.008968,0.000680
0.017726,0.001312
0.010174,0.000812
0.015308,0.001158
0.023695,0.001580
0.022567,0.001515
0.008199,0.000448
0.008498,0.000539
Running time:354.00
