0.009547,0.000736
0.022439,0.001256
0.008093,0.000488
0.019439,0.001195
0.021198,0.001233
0.018834,0.001171
0.016436,0.001095
0.008772,0.000641
0.008599,0.000611
0.032812,0.001325
0.033392,0.001340
0.013078,0.000935
0.014716,0.001003
0.010250,0.000789
0.010441,0.000789
0.012772,0.000920
0.009765,0.000748
0.011263,0.000837
0.008906,0.000669
0.008215,0.000551
0.009703,0.000745
0.009212,0.000725
0.012999,0.000924
0.009116,0.000685
0.022499,0.001256
0.028688,0.001268
0.010475,0.000807
0.010209,0.000774
0.016398,0.001074
0.010880,0.000812
0.008186,0.000544
0.015042,0.001015
0.007968,0.000482
0.019826,0.001207
0.012448,0.000904
0.031292,0.001283
0.013454,0.000950
0.008658,0.000635
0.016415,0.001078
0.012171,0.000892
0.015299,0.001025
0.008096,0.000536
0.022876,0.001258
0.031436,0.001289
0.015803,0.001065
0.010835,0.000812
0.011568,0.000871
0.008384,0.000592
0.015549,0.001039
0.011364,0.000844
0.007748,0.000472
0.018298,0.001154
0.017656,0.001118
0.008330,0.000577
0.014943,0.001009
0.019239,0.001177
0.018143,0.001142
0.011534,0.000859
0.008959,0.000676
0.015549,0.001041
0.011115,0.000836
0.018753,0.001155
0.017022,0.001104
0.015715,0.001045
0.013938,0.000980
0.019084,0.001172
0.008532,0.000605
0.017695,0.001138
0.010189,0.000760
0.017190,0.001116
0.013759,0.000964
0.020344,0.001214
0.010046,0.000749
0.014859,0.001004
0.017081,0.001111
0.019298,0.001180
0.019300,0.001193
0.012416,0.000898
0.029624,0.001279
0.020227,0.001207
0.013885,0.000971
0.011009,0.000824
0.010127,0.000758
0.021112,0.001226
0.011821,0.000872
0.011954,0.000886
0.017272,0.001116
0.020784,0.001217
0.017482,0.001117
0.008290,0.000557
0.015240,0.001015
0.016785,0.001100
0.012619,0.000915
0.014102,0.000981
0.017038,0.001107
0.013283,0.000948
0.031457,0.001319
0.022366,0.001239
0.014404,0.000994
0.011024,0.000826
