0.025751,0.001646
0.009128,0.000679
0.013177,0.000986
0.020330,0.001382
0.024822,0.001610
0.011936,0.000912
0.008791,0.000612
0.010663,0.000820
0.012433,0.000959
0.013250,0.000991
0.011585,0.000879
0.010093,0.000779
0.013211,0.000990
0.008419,0.000536
0.021126,0.001473
0.022040,0.001498
0.009363,0.000715
0.010493,0.000793
0.008809,0.000656
0.010235,0.000784
0.019509,0.001360
0.009656,0.000749
0.020153,0.001378
0.012234,0.000918
0.015128,0.001135
0.008411,0.000516
0.009296,0.000699
0.008568,0.000537
0.008245,0.000433
0.022037,0.001489
0.013288,0.000993
0.020926,0.001449
0.009720,0.000761
0.013897,0.001043
0.013029,0.000972
0.011561,0.000874
0.019136,0.001331
0.011830,0.000896
0.010315,0.000791
0.013480,0.001017
0.009524,0.000733
0.008612,0.000577
0.012870,0.000971
0.009342,0.000706
0.013322,0.001000
0.015871,0.001202
0.017616,0.001251
0.010701,0.000838
0.016837,0.001228
0.009433,0.000716
0.010136,0.000780
0.017437,0.001238
0.018351,0.001320
0.018428,0.001326
0.017976,0.001271
0.008384,0.000476
0.019795,0.001369
0.010522,0.000815
0.024256,0.001608
0.013315,0.001000
0.014757,0.001108
0.019130,0.001327
0.015561,0.001157
0.012252,0.000940
0.018037,0.001293
0.011615,0.000886
0.017161,0.001236
0.019225,0.001358
0.017457,0.001240
0.022984,0.001577
0.011601,0.000886
0.026022,0.001689
0.015101,0.001110
0.008577,0.000554
0.009436,0.000725
0.017928,0.001271
0.014009,0.001057
0.014158,0.001099
0.020243,0.001381
0.009002,0.000659
0.013499,0.001030
0.008785,0.000610
0.011091,0.000872
0.010871,0.000840
0.013736,0.001034
0.010011,0.000773
0.011863,0.000898
0.014616,0.001105
0.022356,0.001523
0.013594,0.001031
0.017876,0.001254
0.023952,0.001592
0.020385,0.001422
0.010934,0.000868
0.009148,0.000693
0.009313,0.000699
0.009225,0.000687
0.009157,0.000685
0.009272,0.000687
0.010965,0.000843
