0.011422,0.000844
0.011334,0.000834
0.008342,0.000520
0.016910,0.001106
0.011533,0.000852
0.020994,0.001223
0.009474,0.000675
0.011036,0.000823
0.011672,0.000853
0.021257,0.001253
0.018140,0.001165
0.010064,0.000728
0.012966,0.000917
0.012285,0.000896
0.013017,0.000943
0.009028,0.000625
0.010067,0.000752
0.021017,0.001240
0.013377,0.000945
0.017224,0.001129
0.013637,0.000960
0.008052,0.000443
0.015120,0.001054
0.017514,0.001136
0.022362,0.001292
0.018188,0.001171
0.013746,0.000991
0.012300,0.000915
0.011283,0.000830
0.010920,0.000804
0.015049,0.001034
0.009906,0.000722
0.009424,0.000674
0.008998,0.000610
0.025455,0.001348
0.011729,0.000861
0.018540,0.001188
0.014421,0.001003
0.017448,0.001134
0.016251,0.001085
0.008451,0.000544
0.009340,0.000656
0.021520,0.001290
0.008554,0.000601
0.017871,0.001162
0.017207,0.001118
0.009489,0.000684
0.024507,0.001344
0.008304,0.000509
0.014517,0.001011
0.010195,0.000771
0.008339,0.000511
0.016562,0.001101
0.013041,0.000944
0.019351,0.001196
0.012967,0.000935
0.017681,0.001152
0.011753,0.000866
0.016779,0.001102
0.011408,0.000837
0.008475,0.000555
0.009549,0.000720
0.018952,0.001191
0.017524,0.001139
0.011887,0.000882
0.014937,0.001014
0.011004,0.000807
0.017108,0.001112
0.020936,0.001218
0.022946,0.001301
0.010593,0.000800
0.017431,0.001133
0.019568,0.001217
0.008129,0.000477
0.013491,0.000945
0.017283,0.001130
0.015707,0.001065
0.023249,0.001320
0.024346,0.001323
0.010502,0.000779
0.009234,0.000649
0.009089,0.000627
0.014102,0.000993
0.009328,0.000643
0.009242,0.000640
0.010575,0.000774
0.023490,0.001312
0.024401,0.001315
0.023256,0.001304
0.015841,0.001054
0.016122,0.001062
0.015979,0.001062
0.008292,0.000464
0.008153,0.000463
0.020364,0.001213
0.019599,0.001205
0.019608,0.001209
0.020819,0.001216
0.017435,0.001132
0.010730,0.000785
