Date,Close,MCD
15/05/2007,51.27,0.0125615
14/05/2007,50.63,-0.000394945
11/05/2007,50.65,0.012916225
10/05/2007,50,0.003205131
09/05/2007,49.84,0.010488196
08/05/2007,49.32,-0.003642991
07/05/2007,49.5,-0.008449054
04/05/2007,49.92,0.000200341
03/05/2007,49.91,-0.002201542
02/05/2007,50.02,0.017749558
01/05/2007,49.14,0.017655971
30/04/2007,48.28,-0.013781973
27/04/2007,48.95,-0.005703825
26/04/2007,49.23,0.012262569
25/04/2007,48.63,0.003295575
24/04/2007,48.47,-0.003501188
23/04/2007,48.64,0.005773212
20/04/2007,48.36,-0.008647367
19/04/2007,48.78,-0.002047922
18/04/2007,48.88,-0.002656044
17/04/2007,49.01,0.018742182
16/04/2007,48.1,0.009609433
13/04/2007,47.64,0.021428634
12/04/2007,46.63,0.004082954
11/04/2007,46.44,0.002803236
10/04/2007,46.31,-0.003879315
09/04/2007,46.49,0.015389921
05/04/2007,45.78,0.012086731
04/04/2007,45.23,-0.000663057
03/04/2007,45.26,0.009769172
02/04/2007,44.82,-0.005118516
30/03/2007,45.05,0.004003564
29/03/2007,44.87,0.000891862
28/03/2007,44.83,-0.004673426
27/03/2007,45.04,-0.001774623
26/03/2007,45.12,0.001552623
23/03/2007,45.05,0.012508539
22/03/2007,44.49,-0.002693604
21/03/2007,44.61,0.006747664
20/03/2007,44.31,0.00997967
19/03/2007,43.87,0.008929653
16/03/2007,43.48,0.000230017
15/03/2007,43.47,-0.004132237
14/03/2007,43.65,0.00390222
13/03/2007,43.48,-0.027001073
12/03/2007,44.67,0.011709208
09/03/2007,44.15,0.011618766
08/03/2007,43.64,0.012451164
07/03/2007,43.1,0
06/03/2007,43.1,0.004418098
05/03/2007,42.91,-0.017556468
02/03/2007,43.67,-0.009798415
01/03/2007,44.1,0.009340539
28/02/2007,43.69,-0.017470666
27/02/2007,44.46,-0.029694183
26/02/2007,45.8,-0.004574673
23/02/2007,46.01,-0.000868999
22/02/2007,46.05,0.001738753
21/02/2007,45.97,0.003704919
20/02/2007,45.8,0.010535655
16/02/2007,45.32,0.00753049
15/02/2007,44.98,-0.000888889
14/02/2007,45.02,0.002669041
13/02/2007,44.9,0.003793377
12/02/2007,44.73,0.003807822
09/02/2007,44.56,0.004723887
08/02/2007,44.35,-0.00830812
07/02/2007,44.72,-0.001117443
06/02/2007,44.77,0.005375153
05/02/2007,44.53,-0.000224542
02/02/2007,44.54,0.001348012
01/02/2007,44.48,0.002926941
31/01/2007,44.35,0.013164058
30/01/2007,43.77,0.012413953
29/01/2007,43.23,0.006963816
26/01/2007,42.93,-0.001629233
25/01/2007,43,-0.026619286
24/01/2007,44.16,-0.015504187
23/01/2007,44.85,0.01121088
22/01/2007,44.35,-0.01031862
19/01/2007,44.81,0.00492171
18/01/2007,44.59,-0.00603691
17/01/2007,44.86,0.006485542
16/01/2007,44.57,0.007883812
12/01/2007,44.22,-0.006536708
11/01/2007,44.51,0.005632548
10/01/2007,44.26,0.010675854
09/01/2007,43.79,0.001828572
08/01/2007,43.71,0.003896853
05/01/2007,43.54,0
04/01/2007,43.54,-0.007550659
03/01/2007,43.87,-0.010430934
29/12/2006,44.33,-0.000676514
28/12/2006,44.36,0.000676514
27/12/2006,44.33,0.011799547
26/12/2006,43.81,0.005493262
22/12/2006,43.57,-0.006861875
21/12/2006,43.87,0.000227972
20/12/2006,43.86,-0.002959592
19/12/2006,43.99,0.011661273
18/12/2006,43.48,0.001611233
15/12/2006,43.41,-0.006429414
14/12/2006,43.69,0.002291477
13/12/2006,43.59,0.01269785
12/12/2006,43.04,-0.012468414
11/12/2006,43.58,-0.004121829
08/12/2006,43.76,0.011029524
07/12/2006,43.28,0.007421184
06/12/2006,42.96,0.004900255
05/12/2006,42.75,0.005865119
04/12/2006,42.5,0.009931508
01/12/2006,42.08,0.002617491
30/11/2006,41.97,0.00286328
29/11/2006,41.85,0.010810916
28/11/2006,41.4,0.007272759
27/11/2006,41.1,-0.018800265
24/11/2006,41.88,-0.006426298
22/11/2006,42.15,0.002137514
21/11/2006,42.06,0.004050035
20/11/2006,41.89,0.001672441
17/11/2006,41.82,0.003593249
16/11/2006,41.67,0.013773324
15/11/2006,41.1,-0.004127722
14/11/2006,41.27,-0.005798518
13/11/2006,41.51,-0.011020715
10/11/2006,41.97,-0.002855105
09/11/2006,42.09,0.001426534
08/11/2006,42.03,0.008602204
07/11/2006,41.67,-0.00383234
06/11/2006,41.83,0.014205126
03/11/2006,41.24,-0.019450727
02/11/2006,42.05,0.004528669
01/11/2006,41.86,-0.001432323
31/10/2006,41.92,0
30/10/2006,41.92,0.010792766
27/10/2006,41.47,-0.015314968
26/10/2006,42.11,0.002615624
25/10/2006,42,-0.005934736
24/10/2006,42.25,0.002606945
23/10/2006,42.14,0.016027134
20/10/2006,41.47,0.017023757
19/10/2006,40.77,-0.017023757
18/10/2006,41.47,-0.003129893
17/10/2006,41.6,-0.01242252
16/10/2006,42.12,0.000237445
13/10/2006,42.11,-0.002845627
12/10/2006,42.23,0.023479756
11/10/2006,41.25,0.009989119
10/10/2006,40.84,0.006633116
09/10/2006,40.57,0.011403197
06/10/2006,40.11,0.007758767
05/10/2006,39.8,-0.005012542
04/10/2006,40,0.008032172
03/10/2006,39.68,0.004293478
02/10/2006,39.51,0.009919959
29/09/2006,39.12,-0.011942716
28/09/2006,39.59,-0.005792738
27/09/2006,39.82,0.019270373
26/09/2006,39.06,0.005390849
25/09/2006,38.85,0.016610815
22/09/2006,38.21,-0.003396476
21/09/2006,38.34,0.014713876
20/09/2006,37.78,0.005307868
19/09/2006,37.58,0.004266673
18/09/2006,37.42,-0.008250213
15/09/2006,37.73,0.010658241
14/09/2006,37.33,-0.013569451
13/09/2006,37.84,-0.009468771
12/09/2006,38.2,0.028679608
11/09/2006,37.12,-0.010185025
08/09/2006,37.5,0.026480877
07/09/2006,36.52,0.008248603
06/09/2006,36.22,-0.011801976
05/09/2006,36.65,-0.002996869
01/09/2006,36.76,0.023673002
31/08/2006,35.9,-0.006939653
30/08/2006,36.15,0.001938253
29/08/2006,36.08,0.007511511
28/08/2006,35.81,0.016329192
25/08/2006,35.23,-0.018282045
24/08/2006,35.88,0.008115338
23/08/2006,35.59,-0.000280938
22/08/2006,35.6,-0.003085124
21/08/2006,35.71,-0.013075718
18/08/2006,36.18,-0.001657001
17/08/2006,36.24,0.007478223
16/08/2006,35.97,0.013152561
15/08/2006,35.5,0.022216807
14/08/2006,34.72,0.000864429
11/08/2006,34.69,-0.0051754
10/08/2006,34.87,0.014733764
09/08/2006,34.36,-0.023015976
08/08/2006,35.16,-0.010468337
07/08/2006,35.53,0.003383144
04/08/2006,35.41,-0.012070322
03/08/2006,35.84,0.006999889
02/08/2006,35.59,0.014433532
01/08/2006,35.08,-0.008798127
31/07/2006,35.39,0.002829657
28/07/2006,35.29,0.015995771
27/07/2006,34.73,0.008094869
26/07/2006,34.45,-0.008958303
25/07/2006,34.76,-0.002298852
24/07/2006,34.84,0.004026465
21/07/2006,34.7,0.000864927
20/07/2006,34.67,-0.01204143
19/07/2006,35.09,0.008011488
18/07/2006,34.81,0.002588812
17/07/2006,34.72,0.049596941
14/07/2006,33.04,-0.003926904
13/07/2006,33.17,-0.019110764
12/07/2006,33.81,-0.013805477
11/07/2006,34.28,0.017657904
10/07/2006,33.68,0.014956905
07/07/2006,33.18,-0.015253773
06/07/2006,33.69,-0.002075612
05/07/2006,33.76,-0.006201112
03/07/2006,33.97,0.010951715
30/06/2006,33.6,0.001191185
29/06/2006,33.56,0.048536919
28/06/2006,31.97,-0.016749771
27/06/2006,32.51,-0.004603353
26/06/2006,32.66,0.001838799
23/06/2006,32.6,0.00153492
22/06/2006,32.55,-0.025778531
21/06/2006,33.4,0.013261195
20/06/2006,32.96,0.00334296
19/06/2006,32.85,-0.008789267
16/06/2006,33.14,-0.00631676
15/06/2006,33.35,0.015106027
14/06/2006,32.85,0.028092602
13/06/2006,31.94,-0.030524954
12/06/2006,32.93,-0.013572822
09/06/2006,33.38,-0.009244139
08/06/2006,33.69,0.01104324
07/06/2006,33.32,0.000300165
06/06/2006,33.31,0.004814936
05/06/2006,33.15,-0.010801185
02/06/2006,33.51,-0.005060288
01/06/2006,33.68,0.015258336
31/05/2006,33.17,0.013659341
30/05/2006,32.72,-0.006093864
26/05/2006,32.92,-0.010275098
25/05/2006,33.26,0.009364213
24/05/2006,32.95,-0.0174493
23/05/2006,33.53,-0.014801928
22/05/2006,34.03,-0.003520098
19/05/2006,34.15,-0.008456094
18/05/2006,34.44,-0.003478264
17/05/2006,34.56,-0.004042743
16/05/2006,34.7,-0.007750864
15/05/2006,34.97,0.002576952
12/05/2006,34.88,-0.013384793
11/05/2006,35.35,-0.017108817
10/05/2006,35.96,0.003621678
09/05/2006,35.83,0.012356237
08/05/2006,35.39,0.005099161
05/05/2006,35.21,0.010276996
04/05/2006,34.85,-0.000286903
03/05/2006,34.86,0.01299282
02/05/2006,34.41,0.001163129
01/05/2006,34.37,-0.005802163
28/04/2006,34.57,-0.001445296
27/04/2006,34.62,0.014840953
26/04/2006,34.11,0.007651597
25/04/2006,33.85,-0.012039494
24/04/2006,34.26,-0.009875189
21/04/2006,34.6,-0.013777485
20/04/2006,35.08,0.015223617
19/04/2006,34.55,0.002028104
18/04/2006,34.48,0.004651171
17/04/2006,34.32,-0.015324863
13/04/2006,34.85,-0.009708814
12/04/2006,35.19,-0.010178205
11/04/2006,35.55,0.005641764
10/04/2006,35.35,0.013384793
07/04/2006,34.88,0.008059917
06/04/2006,34.6,-0.00605102
05/04/2006,34.81,0.004318418
04/04/2006,34.66,-0.002017582
03/04/2006,34.73,0.01071077
31/03/2006,34.36,-0.005514453
30/03/2006,34.55,-0.001446132
29/03/2006,34.6,0.008416825
28/03/2006,34.31,-0.006970693
27/03/2006,34.55,-0.004332137
24/03/2006,34.7,0.004621614
23/03/2006,34.54,-0.007499314
22/03/2006,34.8,-0.002869442
21/03/2006,34.9,0.004882962
20/03/2006,34.73,-0.010597264
17/03/2006,35.1,0.001140251
16/03/2006,35.06,0.008305933
15/03/2006,34.77,0.014776453
14/03/2006,34.26,-0.001749782
13/03/2006,34.32,-0.009569451
10/03/2006,34.65,0.003469214
09/03/2006,34.53,-0.004334641
08/03/2006,34.68,0.001154068
07/03/2006,34.64,-0.000865676
06/03/2006,34.67,-0.005178378
03/03/2006,34.85,-0.002579167
02/03/2006,34.94,0.000286246
01/03/2006,34.93,0.000572738
28/02/2006,34.91,-0.009692208
27/02/2006,35.25,-0.002549938
24/02/2006,35.34,-0.007049233
23/02/2006,35.59,-0.010064385
22/02/2006,35.95,0.008099472
21/02/2006,35.66,-0.011154605
17/02/2006,36.06,-0.008560041
16/02/2006,36.37,0.009947581
15/02/2006,36.01,-0.009947581
14/02/2006,36.37,0.00027499
13/02/2006,36.36,0.000825423
10/02/2006,36.33,0.000826105
09/02/2006,36.3,-0.001651528
08/02/2006,36.36,0.004686432
07/02/2006,36.19,0.001659292
06/02/2006,36.13,0.004438287
03/02/2006,35.97,0.014562005
02/02/2006,35.45,-0.006186746
01/02/2006,35.67,0.018676264
31/01/2006,35.01,-0.000285592
30/01/2006,35.02,-0.000856287
27/01/2006,35.05,0.003143309
26/01/2006,34.94,-0.006276768
25/01/2006,35.16,-0.019434494
24/01/2006,35.85,0.003912805
23/01/2006,35.71,-0.004191707
20/01/2006,35.86,0.018576386
19/01/2006,35.2,0.005983776
18/01/2006,34.99,0.011497683
17/01/2006,34.59,0.003475242
13/01/2006,34.47,-0.009240609
12/01/2006,34.79,-0.015685478
11/01/2006,35.34,0.017123706
10/01/2006,34.74,0.000863931
09/01/2006,34.71,0.018904155
06/01/2006,34.06,0.005889299
05/01/2006,33.86,0.001182033
04/01/2006,33.82,0.008910068
03/01/2006,33.52,-0.005948858
30/12/2005,33.72,-0.012378584
29/12/2005,34.14,-0.001463486
28/12/2005,34.19,0.002635819
27/12/2005,34.1,-0.013110166
23/12/2005,34.55,-0.00086793
22/12/2005,34.58,0.004056801
21/12/2005,34.44,0.008456094
20/12/2005,34.15,0.001465202
19/12/2005,34.1,-0.018882188
16/12/2005,34.75,-0.006596898
15/12/2005,34.98,-0.014756227
14/12/2005,35.5,0.006499952
13/12/2005,35.27,0.022943364
12/12/2005,34.47,-0.010676771
09/12/2005,34.84,0.000574218
08/12/2005,34.82,-0.012557243
07/12/2005,35.26,0.002840104
06/12/2005,35.16,0.016922819
05/12/2005,34.57,-0.009787067
02/12/2005,34.91,-0.01195914
01/12/2005,35.33,0.042793462
30/11/2005,33.85,-0.002360579
29/11/2005,33.93,-0.000589275
28/11/2005,33.95,0.014538158
25/11/2005,33.46,-0.007443834
23/11/2005,33.71,0.021590044
22/11/2005,32.99,-0.002422042
21/11/2005,33.07,-0.000604595
18/11/2005,33.09,-0.003017504
17/11/2005,33.19,0.01182011
16/11/2005,32.8,-0.015429137
15/11/2005,33.31,-0.018441927
14/11/2005,33.93,0.003838776
11/11/2005,33.8,0.01700772
10/11/2005,33.23,-0.00300481
09/11/2005,33.33,-0.019902632
08/11/2005,34,0.008862687
07/11/2005,33.7,0.008044137
04/11/2005,33.43,0.006000618
03/11/2005,33.23,0.02962501
02/11/2005,32.26,0.015305624
01/11/2005,31.77,0.005365328
31/10/2005,31.6,-0.021600464
28/10/2005,32.29,0.023183996
27/10/2005,31.55,-0.023803191
26/10/2005,32.31,-0.021130782
25/10/2005,33,-0.003629768
24/10/2005,33.12,0.019512814
21/10/2005,32.48,0.002466092
20/10/2005,32.4,-0.039042635
19/10/2005,33.69,0.036884471
18/10/2005,32.47,-0.007058492
17/10/2005,32.7,0.011688844
14/10/2005,32.32,0.00838905
13/10/2005,32.05,0.011927323
12/10/2005,31.67,-0.020934994
11/10/2005,32.34,0
10/10/2005,32.34,0.003717476
07/10/2005,32.22,-0.015704711
06/10/2005,32.73,-0.003659656
05/10/2005,32.85,-0.000912825
04/10/2005,32.88,-0.029665097
03/10/2005,33.87,0.01128278
30/09/2005,33.49,0.000298641
29/09/2005,33.48,0.011414963
28/09/2005,33.1,0.002722737
27/09/2005,33.01,-0.007544928
26/09/2005,33.26,0.018816944
23/09/2005,32.64,-0.013692592
22/09/2005,33.09,0.051786489
21/09/2005,31.42,-0.037480964
20/09/2005,32.62,-0.026619842
19/09/2005,33.5,-0.021849112
16/09/2005,34.24,0.023342765
15/09/2005,33.45,0.033128694
14/09/2005,32.36,-0.023214237
13/09/2005,33.12,-0.020323473
12/09/2005,33.8,-0.010008915
09/09/2005,34.14,0.022812425
08/09/2005,33.37,-0.009840545
07/09/2005,33.7,0.03134675
06/09/2005,32.66,0.023545078
02/09/2005,31.9,0.011032421
01/09/2005,31.55,-0.028126854
31/08/2005,32.45,0.00154202
30/08/2005,32.4,-0.02348743
29/08/2005,33.17,-0.009302393
26/08/2005,33.48,0.005390849
25/08/2005,33.3,0.00965608
24/08/2005,32.98,-0.001817632
23/08/2005,33.04,-0.007538103
22/08/2005,33.29,-0.002699867
19/08/2005,33.38,-0.000299536
18/08/2005,33.39,-0.014273213
17/08/2005,33.87,0.020883814
16/08/2005,33.17,-0.012880214
15/08/2005,33.6,0.0104713
12/08/2005,33.25,-0.042396694
11/08/2005,34.69,0.059076383
10/08/2005,32.7,0.007982849
09/08/2005,32.44,0.009290869
08/08/2005,32.14,0.026483263
05/08/2005,31.3,0.003200003
04/08/2005,31.2,-0.013371737
03/08/2005,31.62,0.004437408
02/08/2005,31.48,0.00957556
01/08/2005,31.18,0.00032077
29/07/2005,31.17,0.028968665
28/07/2005,30.28,0.006626929
27/07/2005,30.08,-0.009265453
26/07/2005,30.36,-0.008527438
25/07/2005,30.62,-0.010396455
22/07/2005,30.94,0.005184717
21/07/2005,30.78,-0.003891055
20/07/2005,30.9,0.001619434
19/07/2005,30.85,-0.001619434
18/07/2005,30.9,-0.002908388
15/07/2005,30.99,0.04589021
14/07/2005,29.6,0.000337895
13/07/2005,29.59,0.014638559
12/07/2005,29.16,0.006537095
11/07/2005,28.97,0.011107369
08/07/2005,28.65,0.022948933
07/07/2005,28,0.010772097
06/07/2005,27.7,-0.009700094
05/07/2005,27.97,0.001073153
01/07/2005,27.94,0.006823514
30/06/2005,27.75,-0.005749207
29/06/2005,27.91,-0.011754365
28/06/2005,28.24,0.002836881
27/06/2005,28.16,-0.00425231
24/06/2005,28.28,-0.010202375
23/06/2005,28.57,-0.015628031
22/06/2005,29.02,-0.000688943
21/06/2005,29.04,-0.000688468
20/06/2005,29.06,0.002066828
17/06/2005,29,-0.004472741
16/06/2005,29.13,0.006198367
15/06/2005,28.95,-0.012017312
14/06/2005,29.3,0.006505758
13/06/2005,29.11,-0.014324938
10/06/2005,29.53,0.018800759
09/06/2005,28.98,-0.008589642
08/06/2005,29.23,-0.011564755
07/06/2005,29.57,-0.028011168
06/06/2005,30.41,-0.003282997
03/06/2005,30.51,-0.019796201
02/06/2005,31.12,0.003218542
01/06/2005,31.02,0.002582313
31/05/2005,30.94,-0.01028948
27/05/2005,31.26,-0.007013099
26/05/2005,31.48,0.018919917
25/05/2005,30.89,0.000647668
24/05/2005,30.87,-0.014472033
23/05/2005,31.32,0.012207026
20/05/2005,30.94,-0.000969149
19/05/2005,30.97,0.012672793
18/05/2005,30.58,0.020149319
17/05/2005,29.97,0.003007521
16/05/2005,29.88,0.007727235
13/05/2005,29.65,-0.004374902
12/05/2005,29.78,-0.002347813
11/05/2005,29.85,-0.008340332
10/05/2005,30.1,-0.000664231
09/05/2005,30.12,0.024875232
06/05/2005,29.38,-0.018881208
05/05/2005,29.94,-0.006325974
04/05/2005,30.13,0.01101296
03/05/2005,29.8,0.00774806
02/05/2005,29.57,0.008831579
29/04/2005,29.31,-0.010183387
28/04/2005,29.61,-0.018404401
27/04/2005,30.16,0.005319161
26/04/2005,30,-0.009290047
25/04/2005,30.28,0.007292044
22/04/2005,30.06,0.007010544
21/04/2005,29.85,-0.003010539
20/04/2005,29.94,-0.007984074
19/04/2005,30.18,0.002654282
18/04/2005,30.1,-0.006622541
15/04/2005,30.3,-0.015067432
14/04/2005,30.76,-0.01484377
13/04/2005,31.22,0.010302731
12/04/2005,30.9,0.003241494
11/04/2005,30.8,-0.010978476
08/04/2005,31.14,-0.010541545
07/04/2005,31.47,-0.000635324
06/04/2005,31.49,0.008931479
05/04/2005,31.21,0.007073984
04/04/2005,30.99,-0.000322633
01/04/2005,31,-0.004505962
31/03/2005,31.14,-0.016244982
30/03/2005,31.65,0.020105991
29/03/2005,31.02,-0.016307316
28/03/2005,31.53,-0.001584535
24/03/2005,31.58,0.004125026
23/03/2005,31.45,0
22/03/2005,31.45,-0.007286584
21/03/2005,31.68,-0.006920443
18/03/2005,31.9,0.00313972
17/03/2005,31.8,-0.016219944
16/03/2005,32.32,-0.003397687
15/03/2005,32.43,-0.016210785
14/03/2005,32.96,0.011289212
11/03/2005,32.59,-0.004897469
10/03/2005,32.75,0.006740222
09/03/2005,32.53,-0.028785505
08/03/2005,33.48,-0.021569753
07/03/2005,34.21,0.007334638
04/03/2005,33.96,0.016328105
03/03/2005,33.41,0.00389864
02/03/2005,33.28,-0.001501276
01/03/2005,33.33,0.007529022
28/02/2005,33.08,0.003027553
25/02/2005,32.98,0.010056461
24/02/2005,32.65,0.006452626
23/02/2005,32.44,0.015220048
22/02/2005,31.95,-0.011823411
18/02/2005,32.33,0.001238007
17/02/2005,32.29,-0.009554704
16/02/2005,32.6,-0.017032042
15/02/2005,33.16,0.01672534
14/02/2005,32.61,0.011100947
11/02/2005,32.25,0.004662013
10/02/2005,32.1,0.004058067
09/02/2005,31.97,-0.013977553
08/02/2005,32.42,-0.011043057
07/02/2005,32.78,0.006426954
04/02/2005,32.57,0.015782472
03/02/2005,32.06,0.009086699
02/02/2005,31.77,-0.006588259
01/02/2005,31.98,-0.012739026
31/01/2005,32.39,0.01211383
28/01/2005,32,-0.003742986
27/01/2005,32.12,0.004055535
26/01/2005,31.99,0.001564211
25/01/2005,31.94,0.006281428
24/01/2005,31.74,0.015558339
21/01/2005,31.25,-0.006379607
20/01/2005,31.45,-0.005390849
19/01/2005,31.62,0.000632711
18/01/2005,31.6,0.009219585
14/01/2005,31.31,0.013505028
13/01/2005,30.89,-0.01446273
12/01/2005,31.34,0.007687418
11/01/2005,31.1,-0.018162041
10/01/2005,31.67,-0.006295268
07/01/2005,31.87,-0.006567655
06/01/2005,32.08,0.007823542
05/01/2005,31.83,-0.007823542
04/01/2005,32.08,0.00813776
03/01/2005,31.82,-0.007514124
31/12/2004,32.06,-0.009931801
30/12/2004,32.38,-0.004621792
29/12/2004,32.53,0.002154178
28/12/2004,32.46,0.009596111
27/12/2004,32.15,-0.005583141
23/12/2004,32.33,-0.005859693
22/12/2004,32.52,-0.002150208
21/12/2004,32.59,0.00615576
20/12/2004,32.39,-0.004620369
17/12/2004,32.54,-0.003680986
16/12/2004,32.66,0.006758858
15/12/2004,32.44,0.016472789
14/12/2004,31.91,-0.002191267
13/12/2004,31.98,0.010372559
10/12/2004,31.65,-0.004099013
