Date,Close,GE
17/04/2006,33.29,-0.017862934
13/04/2006,33.89,-0.016679245
12/04/2006,34.46,0.011969199
11/04/2006,34.05,0.003825222
10/04/2006,33.92,-0.003237678
07/04/2006,34.03,-0.014006649
06/04/2006,34.51,0.002611346
05/04/2006,34.42,-0.008101896
04/04/2006,34.7,0.000288226
03/04/2006,34.69,-0.002591048
31/03/2006,34.78,0.003744783
30/03/2006,34.65,0.020998147
29/03/2006,33.93,0.009773512
28/03/2006,33.6,-0.005638834
27/03/2006,33.79,-0.004723953
24/03/2006,33.95,-0.004994869
23/03/2006,34.12,-0.011944789
22/03/2006,34.53,0.005517656
21/03/2006,34.34,-0.004648469
20/03/2006,34.5,-0.000289813
17/03/2006,34.51,0.003774137
16/03/2006,34.38,-0.001162791
15/03/2006,34.42,0.018768879
14/03/2006,33.78,0.003261678
13/03/2006,33.67,0.000594177
10/03/2006,33.65,0.01346318
09/03/2006,33.2,-0.006903825
08/03/2006,33.43,0.008410984
07/03/2006,33.15,0.001509434
06/03/2006,33.1,0.00120919
03/03/2006,33.06,0.006372347
02/03/2006,32.85,0.002743486
01/03/2006,32.76,-0.003352129
28/02/2006,32.87,-0.01359743
27/02/2006,33.32,0.005416805
24/02/2006,33.14,-0.003614462
23/02/2006,33.26,-0.011360361
22/02/2006,33.64,0.008358258
21/02/2006,33.36,-0.007466064
17/02/2006,33.61,0.007765869
16/02/2006,33.35,-0.003292923
15/02/2006,33.46,0
14/02/2006,33.46,0.006295928
13/02/2006,33.25,-0.000901849
10/02/2006,33.28,0.01087624
09/02/2006,32.92,0.005482804
08/02/2006,32.74,0.013220792
07/02/2006,32.31,-0.013526182
06/02/2006,32.75,-0.003048783
03/02/2006,32.85,-0.001520913
02/02/2006,32.9,-0.007268354
01/02/2006,33.14,0.01183805
31/01/2006,32.75,-0.005481134
30/01/2006,32.93,-0.000607165
27/01/2006,32.95,-0.002122178
26/01/2006,33.02,0.00790518
25/01/2006,32.76,-0.006086446
24/01/2006,32.96,-0.009962347
23/01/2006,33.29,-0.002400241
20/01/2006,33.37,-0.038505859
19/01/2006,34.68,-0.004028782
18/01/2006,34.82,-0.00344037
17/01/2006,34.94,-0.004568826
13/01/2006,35.1,0.002853069
12/01/2006,35,-0.012210857
11/01/2006,35.43,0.006796968
10/01/2006,35.19,-0.005384737
09/01/2006,35.38,-0.00254058
06/01/2006,35.47,0.006789276
05/01/2006,35.23,-0.002551383
04/01/2006,35.32,-0.001414627
03/01/2006,35.37,0.00908839
30/12/2005,35.05,-0.003986338
29/12/2005,35.19,0.002275961
28/12/2005,35.11,0.001425111
27/12/2005,35.06,-0.010215753
23/12/2005,35.42,0
22/12/2005,35.42,0.002827257
21/12/2005,35.32,-0.006209447
20/12/2005,35.54,-0.007847574
19/12/2005,35.82,-0.006677821
16/12/2005,36.06,0.001665279
15/12/2005,36,0.006409385
14/12/2005,35.77,0.008422284
13/12/2005,35.47,-0.002252887
12/12/2005,35.55,0.000562746
09/12/2005,35.53,0.005079018
08/12/2005,35.35,-0.006204194
07/12/2005,35.57,-0.006445307
06/12/2005,35.8,0.00083834
05/12/2005,35.77,0.007576857
02/12/2005,35.5,-0.007017573
01/12/2005,35.75,0.000839513
30/11/2005,35.72,-0.005861845
29/11/2005,35.93,-0.001390627
28/11/2005,35.98,-0.00609589
25/11/2005,36.2,0.007208237
23/11/2005,35.94,-0.003333336
22/11/2005,36.06,-0.003874901
21/11/2005,36.2,0.01250885
18/11/2005,35.75,0.030963985
17/11/2005,34.66,0.003468212
16/11/2005,34.54,0.004061508
15/11/2005,34.4,0
14/11/2005,34.4,-0.007241161
11/11/2005,34.65,0.004338402
10/11/2005,34.5,0.016954513
09/11/2005,33.92,0.004728141
08/11/2005,33.76,-0.007671917
07/11/2005,34.02,0
04/11/2005,34.02,0.001176471
03/11/2005,33.98,0.0050155
02/11/2005,33.81,0.00623055
01/11/2005,33.6,-0.009183889
31/10/2005,33.91,-0.004120076
28/10/2005,34.05,0.013899381
27/10/2005,33.58,-0.003567186
26/10/2005,33.7,-0.006212119
25/10/2005,33.91,-0.006466807
24/10/2005,34.13,0.011789114
21/10/2005,33.73,-0.004437221
20/10/2005,33.88,-0.01552235
19/10/2005,34.41,0.011986695
18/10/2005,34,-0.000294074
17/10/2005,34.01,-0.009656256
14/10/2005,34.34,0.009362269
13/10/2005,34.02,0.006487784
12/10/2005,33.8,0
11/10/2005,33.8,-0.005605561
10/10/2005,33.99,-0.006743905
07/10/2005,34.22,0.018581865
06/10/2005,33.59,0.027465134
05/10/2005,32.68,-0.005188475
04/10/2005,32.85,-0.011501337
03/10/2005,33.23,-0.013154151
30/09/2005,33.67,0.000594177
29/09/2005,33.65,0.004766169
28/09/2005,33.49,-0.004468948
27/09/2005,33.64,0.011059745
26/09/2005,33.27,-0.00389981
23/09/2005,33.4,0.002998503
22/09/2005,33.3,-0.007479466
21/09/2005,33.55,-0.008606671
20/09/2005,33.84,-0.006186498
19/09/2005,34.05,-0.012259348
16/09/2005,34.47,0.002614381
15/09/2005,34.38,0.009644967
14/09/2005,34.05,-0.006732061
13/09/2005,34.28,-0.004366184
12/09/2005,34.43,0.013156161
09/09/2005,33.98,0.003833117
08/09/2005,33.85,-0.0047156
07/09/2005,34.01,0.002060339
06/09/2005,33.94,0.018136367
02/09/2005,33.33,0.00571688
01/09/2005,33.14,-0.01408263
31/08/2005,33.61,0.011069672
30/08/2005,33.24,-0.010772097
29/08/2005,33.6,0.006569149
26/08/2005,33.38,-0.003588521
25/08/2005,33.5,-0.001193318
24/08/2005,33.54,-0.012739026
23/08/2005,33.97,0
22/08/2005,33.97,0.000588928
19/08/2005,33.95,-0.00117751
18/08/2005,33.99,-0.003231021
17/08/2005,34.1,0.006472515
16/08/2005,33.88,-0.009693129
15/08/2005,34.21,-0.001168566
12/08/2005,34.25,-0.007562572
11/08/2005,34.51,0.018424267
10/08/2005,33.88,-0.007644848
09/08/2005,34.14,0.011193048
08/08/2005,33.76,-0.001479947
05/08/2005,33.81,-0.005897982
04/08/2005,34.01,-0.0058634
03/08/2005,34.21,-0.001168566
02/08/2005,34.25,0
01/08/2005,34.25,-0.007272759
29/07/2005,34.5,-0.010954275
28/07/2005,34.88,0.002296212
27/07/2005,34.8,0.0028777
26/07/2005,34.7,-0.002015259
25/07/2005,34.77,-0.008591118
22/07/2005,35.07,0.001998003
21/07/2005,35,-0.008534902
20/07/2005,35.3,-0.000849497
19/07/2005,35.33,0.003686379
18/07/2005,35.2,-0.009331327
15/07/2005,35.53,-0.00281057
14/07/2005,35.63,0.01271024
13/07/2005,35.18,0.002276609
12/07/2005,35.1,-0.00028486
11/07/2005,35.11,0.003423684
08/07/2005,34.99,0.023421629
07/07/2005,34.18,-0.004087597
06/07/2005,34.32,-0.011587615
05/07/2005,34.72,-0.000575871
01/07/2005,34.74,0.002594035
30/06/2005,34.65,-0.010050336
29/06/2005,35,-0.004276557
28/06/2005,35.15,0.015481961
27/06/2005,34.61,-0.004899851
24/06/2005,34.78,0.003456225
23/06/2005,34.66,-0.030124472
22/06/2005,35.72,-0.011966193
21/06/2005,36.15,-0.003589677
20/06/2005,36.28,-0.006045635
17/06/2005,36.5,0.010742425
16/06/2005,36.11,-0.005798718
15/06/2005,36.32,-0.002474908
14/06/2005,36.41,-0.003837724
13/06/2005,36.55,-0.002186391
10/06/2005,36.63,-0.004358492
09/06/2005,36.79,-0.000271776
08/06/2005,36.8,-0.001086366
07/06/2005,36.84,0.006262784
06/06/2005,36.61,-0.002455328
03/06/2005,36.7,-0.005434796
02/06/2005,36.9,-0.000812678
01/06/2005,36.93,0.012260064
31/05/2005,36.48,-0.010905233
27/05/2005,36.88,-0.001625576
26/05/2005,36.94,0.002168023
25/05/2005,36.86,-0.005681065
24/05/2005,37.07,-0.002962965
23/05/2005,37.18,0.00485307
20/05/2005,37,0.002164503
19/05/2005,36.92,0.000541859
18/05/2005,36.9,0.011995782
17/05/2005,36.46,0.006052288
16/05/2005,36.24,0.015012792
13/05/2005,35.7,-0.004750603
12/05/2005,35.87,-0.008881546
11/05/2005,36.19,0.009997306
10/05/2005,35.83,-0.011101974
09/05/2005,36.23,0.010543938
06/05/2005,35.85,0
05/05/2005,35.85,-0.009715552
04/05/2005,36.2,0.002766253
03/05/2005,36.1,-0.004146516
02/05/2005,36.25,0.001380262
29/04/2005,36.2,0.014749119
28/04/2005,35.67,-0.020258775
27/04/2005,36.4,0.006062295
26/04/2005,36.18,-0.005512693
25/04/2005,36.38,0.007726308
22/04/2005,36.1,-0.000553863
21/04/2005,36.12,0.01675081
20/04/2005,35.52,-0.01342302
19/04/2005,36,0
18/04/2005,36,0.006968669
15/04/2005,35.75,0.007017573
14/04/2005,35.5,-0.003935906
13/04/2005,35.64,-0.012547216
12/04/2005,36.09,0.007509422
11/04/2005,35.82,0.002235887
08/04/2005,35.74,-0.001118568
07/04/2005,35.78,0.007856382
06/04/2005,35.5,0
05/04/2005,35.5,0.007350895
04/04/2005,35.24,-0.006505468
01/04/2005,35.47,-0.016496949
31/03/2005,36.06,-0.003874901
30/03/2005,36.2,0.018681709
29/03/2005,35.53,-0.012307848
28/03/2005,35.97,0.006694586
24/03/2005,35.73,0.006457976
23/03/2005,35.5,0
22/03/2005,35.5,-0.014263981
21/03/2005,36.01,0.00361664
18/03/2005,35.88,0.014316034
17/03/2005,35.37,-0.006762494
16/03/2005,35.61,-0.010892441
15/03/2005,36,-0.006092514
14/03/2005,36.22,0.011105056
11/03/2005,35.82,-0.008617149
10/03/2005,36.13,0.010853035
09/03/2005,35.74,-0.008913708
08/03/2005,36.06,-0.001939327
07/03/2005,36.13,0.000276817
04/03/2005,36.12,0.015906572
03/03/2005,35.55,-0.001405482
02/03/2005,35.6,0.010731535
01/03/2005,35.22,0.00056802
28/02/2005,35.2,-0.011861195
25/02/2005,35.62,0.001967122
24/02/2005,35.55,0.007907412
23/02/2005,35.27,-0.002265648
22/02/2005,35.35,-0.014881645
18/02/2005,35.88,-0.004171888
17/02/2005,36.03,-0.005259528
16/02/2005,36.22,-0.004682559
15/02/2005,36.39,0.001925458
14/02/2005,36.32,0.002481049
11/02/2005,36.23,0.004980641
10/02/2005,36.05,-0.001108955
09/02/2005,36.09,-0.009376792
08/02/2005,36.43,0.005505106
07/02/2005,36.23,-0.000551876
04/02/2005,36.25,0.004977886
03/02/2005,36.07,-0.004977886
02/02/2005,36.25,-0.000827244
01/02/2005,36.28,0.00414308
31/01/2005,36.13,0.010573276
28/01/2005,35.75,0.003923772
27/01/2005,35.61,0.003375531
26/01/2005,35.49,-0.005899722
25/01/2005,35.7,0.012401512
24/01/2005,35.26,0.003693711
21/01/2005,35.13,-0.006808537
20/01/2005,35.37,-0.001977123
19/01/2005,35.44,-0.014566084
18/01/2005,35.96,0.012311291
14/01/2005,35.52,0.008197926
13/01/2005,35.23,-0.012692315
12/01/2005,35.68,0.007878488
11/01/2005,35.4,-0.014303988
10/01/2005,35.91,-0.00250313
07/01/2005,36,-0.006092514
06/01/2005,36.22,0.008038851
05/01/2005,35.93,-0.006104347
04/01/2005,36.15,-0.01209803
03/01/2005,36.59,0.002462718
31/12/2004,36.5,-0.00273598
30/12/2004,36.6,0.001093494
29/12/2004,36.56,-0.003549492
28/12/2004,36.69,0.003276006
27/12/2004,36.57,-0.005454063
23/12/2004,36.77,-0.001901916
22/12/2004,36.84,-0.008917773
21/12/2004,37.17,0.001615509
20/12/2004,37.11,0.009748249
17/12/2004,36.75,-0.009748249
16/12/2004,37.11,-0.007516814
15/12/2004,37.39,0.000267487
14/12/2004,37.38,-0.002671655
13/12/2004,37.48,0.021303219
10/12/2004,36.69,0.018429899
09/12/2004,36.02,0.008643578
08/12/2004,35.71,0.011264552
