Date,Close,COF
27/07/2007,73.02,-0.011031777
26/07/2007,73.83,-0.017321682
25/07/2007,75.12,-0.003189795
24/07/2007,75.36,-0.035073017
23/07/2007,78.05,0.005009323
20/07/2007,77.66,0.028075226
19/07/2007,75.51,-0.011455784
18/07/2007,76.38,-0.000130916
17/07/2007,76.39,0.002490335
16/07/2007,76.2,0.011217538
13/07/2007,75.35,-0.004766327
12/07/2007,75.71,0.014367681
11/07/2007,74.63,-0.013971354
10/07/2007,75.68,-0.041033389
09/07/2007,78.85,0.003048396
06/07/2007,78.61,0.00740555
05/07/2007,78.03,-0.011594702
03/07/2007,78.94,0.002409793
02/07/2007,78.75,0.003944276
29/06/2007,78.44,-0.015559102
28/06/2007,79.67,0.010980107
27/06/2007,78.8,-0.000126896
