Date,Close,SLB
27/10/2006,62.81,-0.020486062
26/10/2006,64.11,0.003437503
25/10/2006,63.89,0.024399182
24/10/2006,62.35,0.024680584
23/10/2006,60.83,0.012073247
20/10/2006,60.1,-0.042351606
19/10/2006,62.7,0.041353768
18/10/2006,60.16,-0.017466254
17/10/2006,61.22,0.008859779
16/10/2006,60.68,0.031642382
13/10/2006,58.79,0.0164641
12/10/2006,57.83,0.006418619
11/10/2006,57.46,-0.030676726
10/10/2006,59.25,0.014963721
09/10/2006,58.37,-0.020853515
06/10/2006,59.6,-0.005020931
05/10/2006,59.9,0.013445581
04/10/2006,59.1,0.01294296
03/10/2006,58.34,-0.0431094
02/10/2006,60.91,-0.018220774
29/09/2006,62.03,0.021015679
28/09/2006,60.74,0.00313299
27/09/2006,60.55,0.040443591
26/09/2006,58.15,0.019273103
25/09/2006,57.04,-0.001051341
22/09/2006,57.1,-0.006980831
21/09/2006,57.5,0.024827404
20/09/2006,56.09,-0.029685152
19/09/2006,57.78,-0.018179201
18/09/2006,58.84,0.044482663
15/09/2006,56.28,0.021189516
14/09/2006,55.1,-0.025798636
13/09/2006,56.54,0.032536347
12/09/2006,54.73,-0.010360903
11/09/2006,55.3,-0.046807661
08/09/2006,57.95,-0.009446184
07/09/2006,58.5,-0.006984101
06/09/2006,58.91,-0.05595057
05/09/2006,62.3,0.007411022
01/09/2006,61.84,0.008770561
31/08/2006,61.3,-0.012482937
30/08/2006,62.07,-0.021674155
29/08/2006,63.43,0.011575488
28/08/2006,62.7,-0.027528282
25/08/2006,64.45,0.009353147
24/08/2006,63.85,-0.006867516
23/08/2006,64.29,-0.022151344
22/08/2006,65.73,0.010399237
21/08/2006,65.05,0.016273122
18/08/2006,64,0.026761157
17/08/2006,62.31,-0.017815009
16/08/2006,63.43,-0.002047406
15/08/2006,63.56,0.013941924
14/08/2006,62.68,-0.02021547
11/08/2006,63.96,-0.005612737
10/08/2006,64.32,-0.004808074
09/08/2006,64.63,-0.006784914
08/08/2006,65.07,-0.017820897
07/08/2006,66.24,0.016592207
04/08/2006,65.15,-0.031427273
03/08/2006,67.23,-0.000892061
02/08/2006,67.29,0.0070092
01/08/2006,66.82,-0.000448867
31/07/2006,66.85,0.024225257
28/07/2006,65.25,-0.021978907
27/07/2006,66.7,-0.001198682
26/07/2006,66.78,0.014631832
25/07/2006,65.81,0.020571803
24/07/2006,64.47,0.047976163
21/07/2006,61.45,-0.003411586
20/07/2006,61.66,-0.040990647
19/07/2006,64.24,0.025062388
18/07/2006,62.65,-0.01787598
17/07/2006,63.78,-0.065096926
14/07/2006,68.07,0.027403055
13/07/2006,66.23,-0.012155924
12/07/2006,67.04,0.003287019
11/07/2006,66.82,0.050962531
10/07/2006,63.5,0.011881328
07/07/2006,62.75,-0.019724505
06/07/2006,64,-0.013502184
05/07/2006,64.87,-0.007372173
03/07/2006,65.35,0.003679293
30/06/2006,65.11,0.01532182
29/06/2006,64.12,0.055142173
28/06/2006,60.68,0.017120006
27/06/2006,59.65,-0.002845905
26/06/2006,59.82,0.015498963
23/06/2006,58.9,0.029112382
22/06/2006,57.21,0.023164328
21/06/2006,55.9,0.025180209
20/06/2006,54.51,-0.025359084
19/06/2006,55.91,-0.041000837
16/06/2006,58.25,-0.013301697
15/06/2006,59.03,0.04717365
14/06/2006,56.31,0.031387858
13/06/2006,54.57,-0.036171285
12/06/2006,56.58,-0.045603757
09/06/2006,59.22,-0.0167452
08/06/2006,60.22,-0.004804118
07/06/2006,60.51,-0.055449247
06/06/2006,63.96,0.010846605
05/06/2006,63.27,-0.044967019
02/06/2006,66.18,0.014918834
01/06/2006,65.2,-0.005658805
31/05/2006,65.57,0.022361947
30/05/2006,64.12,-0.017776185
26/05/2006,65.27,0.000153221
25/05/2006,65.26,0.031916775
24/05/2006,63.21,-0.010387251
23/05/2006,63.87,0.006124872
22/05/2006,63.48,-0.017489515
19/05/2006,64.6,0.003100778
18/05/2006,64.4,-0.02347994
17/05/2006,65.93,-0.015800494
16/05/2006,66.98,-0.000298552
15/05/2006,67,-0.027237606
12/05/2006,68.85,-0.037907075
11/05/2006,71.51,-0.021443721
10/05/2006,73.06,0.017675136
09/05/2006,71.78,0.011207739
08/05/2006,70.98,-0.006739705
05/05/2006,71.46,-0.001398406
04/05/2006,71.56,-0.015117131
03/05/2006,72.65,-0.009861743
02/05/2006,73.37,0.030724808
01/05/2006,71.15,0.02865689
28/04/2006,69.14,0.020308975
27/04/2006,67.75,-0.012030662
26/04/2006,68.57,-0.002621615
25/04/2006,68.75,0.001164314
24/04/2006,68.67,0.002332703
21/04/2006,68.51,0.006443133
20/04/2006,68.07,0.004712128
19/04/2006,67.75,0.049469362
18/04/2006,64.48,0.02958982
17/04/2006,62.6,0.008824766
13/04/2006,62.05,0.005494519
12/04/2006,61.71,-0.015915455
11/04/2006,62.7,-0.030781325
10/04/2006,64.66,-0.691057154
07/04/2006,129.05,-0.027137152
06/04/2006,132.6,-0.00301205
05/04/2006,133,0.018209911
04/04/2006,130.6,0.025592711
03/04/2006,127.3,0.005750991
31/03/2006,126.57,-0.013030012
30/03/2006,128.23,0.011214484
29/03/2006,126.8,0.017662962
28/03/2006,124.58,0.013170311
27/03/2006,122.95,0.006282401
24/03/2006,122.18,-0.006851577
23/03/2006,123.02,0.024022215
22/03/2006,120.1,-0.005066246
21/03/2006,120.71,0.000745867
20/03/2006,120.62,-0.021569705
17/03/2006,123.25,-0.004452547
16/03/2006,123.8,0.026685712
15/03/2006,120.54,0.000746919
14/03/2006,120.45,0.028462683
13/03/2006,117.07,0.001709841
10/03/2006,116.87,0.018306357
09/03/2006,114.75,-0.011265284
08/03/2006,116.05,0.010394204
07/03/2006,114.85,-0.021448774
06/03/2006,117.34,-0.040746996
03/03/2006,122.22,0.00656709
02/03/2006,121.42,0.02806264
01/03/2006,118.06,0.026260841
28/02/2006,115,-0.0032989
27/02/2006,115.38,-0.025753231
24/02/2006,118.39,0.012665391
23/02/2006,116.9,-0.001025992
22/02/2006,117.02,-0.012652485
21/02/2006,118.51,0.03459721
17/02/2006,114.48,0.003938564
16/02/2006,114.03,0.012175905
15/02/2006,112.65,-0.019515387
14/02/2006,114.87,-0.026035753
13/02/2006,117.9,-0.011804522
10/02/2006,119.3,0.02701719
09/02/2006,116.12,-0.026346387
08/02/2006,119.22,0.014532192
07/02/2006,117.5,-0.059632891
06/02/2006,124.72,0.018695159
03/02/2006,122.41,0.002371898
02/02/2006,122.12,-0.008886049
01/02/2006,123.21,-0.033833914
31/01/2006,127.45,-0.024797861
30/01/2006,130.65,0.025425755
27/01/2006,127.37,0.024076488
26/01/2006,124.34,0.029711621
25/01/2006,120.7,-0.023661507
24/01/2006,123.59,-0.019312271
23/01/2006,126,0.030213779
20/01/2006,122.25,0.062267074
19/01/2006,114.87,0.051444506
18/01/2006,109.11,0.005606375
17/01/2006,108.5,0.011307934
13/01/2006,107.28,0.017584731
12/01/2006,105.41,-0.01730505
11/01/2006,107.25,0.000839513
10/01/2006,107.16,0.010883951
09/01/2006,106,-0.01386569
06/01/2006,107.48,0.030992654
05/01/2006,104.2,-0.00516896
04/01/2006,104.74,0.013263049
03/01/2006,103.36,0.061961864
30/12/2005,97.15,0.002576657
29/12/2005,96.9,-0.014547946
28/12/2005,98.32,0.01248609
27/12/2005,97.1,-0.030927687
23/12/2005,100.15,0.006209956
22/12/2005,99.53,-0.004210955
21/12/2005,99.95,0.007935354
20/12/2005,99.16,0.012277563
19/12/2005,97.95,-0.019912721
16/12/2005,99.92,-0.01213583
15/12/2005,101.14,-0.017057565
14/12/2005,102.88,0.027393574
13/12/2005,100.1,-0.004087539
12/12/2005,100.51,0.006788486
09/12/2005,99.83,-0.008180413
08/12/2005,100.65,0.032412348
07/12/2005,97.44,-0.008074864
06/12/2005,98.23,-0.000101797
05/12/2005,98.24,-0.007605371
02/12/2005,98.99,0.010561691
01/12/2005,97.95,0.022925415
30/11/2005,95.73,0.013461135
29/11/2005,94.45,0.006799134
28/11/2005,93.81,-0.033748749
25/11/2005,97.03,-0.002264773
23/11/2005,97.25,-0.003899841
22/11/2005,97.63,0.014547587
21/11/2005,96.22,0.012234167
18/11/2005,95.05,-0.000841308
17/11/2005,95.13,0.002842257
16/11/2005,94.86,0.019802627
15/11/2005,93,-0.008352121
14/11/2005,93.78,0.018728348
11/11/2005,92.04,0.011363759
10/11/2005,91,-0.021847508
09/11/2005,93.01,-0.00096717
08/11/2005,93.1,0.002796603
07/11/2005,92.84,0.006917451
04/11/2005,92.2,-0.026225747
03/11/2005,94.65,0.009660885
02/11/2005,93.74,0.030764991
01/11/2005,90.9,0.001431167
31/10/2005,90.77,0.015431891
28/10/2005,89.38,0.036342782
27/10/2005,86.19,-0.01107661
26/10/2005,87.15,0.017128066
25/10/2005,85.67,0.042077597
24/10/2005,82.14,0.026273482
21/10/2005,80.01,-0.007098853
20/10/2005,80.58,-0.01771264
19/10/2005,82.02,0.030074663
18/10/2005,79.59,-0.033361137
17/10/2005,82.29,-0.006299233
14/10/2005,82.81,0.04343681
13/10/2005,79.29,-0.015517769
12/10/2005,80.53,-0.004460421
11/10/2005,80.89,0.011063572
10/10/2005,80,0.001626322
07/10/2005,79.87,0.016664948
06/10/2005,78.55,0.000891549
05/10/2005,78.48,-0.030617197
04/10/2005,80.92,-0.030546945
03/10/2005,83.43,-0.01132245
30/09/2005,84.38,-0.010140401
29/09/2005,85.24,0.005175264
28/09/2005,84.8,0.006032309
27/09/2005,84.29,0.004280116
26/09/2005,83.93,0.011745101
23/09/2005,82.95,-0.017684772
22/09/2005,84.43,-0.000592031
21/09/2005,84.48,-0.001064774
20/09/2005,84.57,-0.009415157
19/09/2005,85.37,0.026228288
16/09/2005,83.16,0.002287366
15/09/2005,82.97,0.001447353
14/09/2005,82.85,0.007633162
13/09/2005,82.22,-0.011848766
12/09/2005,83.2,-0.023754086
09/09/2005,85.2,0.022552885
08/09/2005,83.3,-0.011458707
07/09/2005,84.26,-0.010037281
06/09/2005,85.11,0.015153599
02/09/2005,83.83,-0.035506688
01/09/2005,86.86,0.007279482
31/08/2005,86.23,0.028107924
30/08/2005,83.84,0.009587801
29/08/2005,83.04,0.011628038
26/08/2005,82.08,-0.002676726
25/08/2005,82.3,-0.004606627
24/08/2005,82.68,0.00643089
23/08/2005,82.15,0.003292084
22/08/2005,81.88,-0.007785927
19/08/2005,82.52,0.011088885
18/08/2005,81.61,-0.001591675
17/08/2005,81.74,-0.021901777
16/08/2005,83.55,-0.019204004
15/08/2005,85.17,-0.009930568
12/08/2005,86.02,-0.013968481
11/08/2005,87.23,0.002410331
10/08/2005,87.02,0.013885898
09/08/2005,85.82,-0.004766065
08/08/2005,86.23,0.005232266
05/08/2005,85.78,-0.006738727
04/08/2005,86.36,-0.004505813
03/08/2005,86.75,0.000345881
02/08/2005,86.72,0.023332836
01/08/2005,84.72,0.011634941
29/07/2005,83.74,-0.011398841
28/07/2005,84.7,-0.003182651
27/07/2005,84.97,-0.001881247
26/07/2005,85.13,0.002941006
25/07/2005,84.88,0.03111043
22/07/2005,82.28,0.05393219
21/07/2005,77.96,-0.006265605
20/07/2005,78.45,0.003447619
19/07/2005,78.18,0.03065175
18/07/2005,75.82,0.0001319
15/07/2005,75.81,-0.006442728
14/07/2005,76.3,-0.029571527
13/07/2005,78.59,-0.004063498
12/07/2005,78.91,0.004318015
11/07/2005,78.57,0.014099183
08/07/2005,77.47,-0.008867243
07/07/2005,78.16,0.005774059
06/07/2005,77.71,-0.014182823
05/07/2005,78.82,0.028439155
01/07/2005,76.61,0.008784062
30/06/2005,75.94,-0.010349211
29/06/2005,76.73,0.002348644
28/06/2005,76.55,-0.021069738
27/06/2005,78.18,0.022246132
24/06/2005,76.46,0.00222586
23/06/2005,76.29,-0.00222586
22/06/2005,76.46,0.01435841
21/06/2005,75.37,-0.014096802
20/06/2005,76.44,-0.000130813
17/06/2005,76.45,0.010255152
16/06/2005,75.67,0.013035566
15/06/2005,74.69,0.012665219
14/06/2005,73.75,0.001356852
13/06/2005,73.65,0.005445895
10/06/2005,73.25,0.001229424
09/06/2005,73.16,0.029546501
08/06/2005,71.03,0.008341039
07/06/2005,70.44,-0.005944816
06/06/2005,70.86,-0.003662492
03/06/2005,71.12,0.017159891
02/06/2005,69.91,0.00818676
01/06/2005,69.34,0.014087808
31/05/2005,68.37,-0.004960617
27/05/2005,68.71,0.012742758
26/05/2005,67.84,0.000589797
25/05/2005,67.8,0.013662226
24/05/2005,66.88,0.001196888
23/05/2005,66.8,0.012502987
20/05/2005,65.97,-0.015492526
19/05/2005,67,0.023864597
18/05/2005,65.42,-0.001985188
17/05/2005,65.55,0.006120907
16/05/2005,65.15,-0.005510499
13/05/2005,65.51,-0.00030525
12/05/2005,65.53,-0.050148125
11/05/2005,68.9,-0.000290234
10/05/2005,68.92,-0.022240676
09/05/2005,70.47,0.019632357
06/05/2005,69.1,-0.002890175
05/05/2005,69.3,0.012049213
04/05/2005,68.47,0.013083612
03/05/2005,67.58,-0.030601251
02/05/2005,69.68,0.01839432
29/04/2005,68.41,0
28/04/2005,68.41,-0.002919284
27/04/2005,68.61,-0.020342619
26/04/2005,70.02,-0.023709832
25/04/2005,71.7,0.010938266
22/04/2005,70.92,0.009349834
21/04/2005,70.26,0.038594664
20/04/2005,67.6,-0.01015536
19/04/2005,68.29,0.014900327
18/04/2005,67.28,0.00536514
15/04/2005,66.92,-0.030608628
14/04/2005,69,0
13/04/2005,69,-0.007939414
12/04/2005,69.55,-0.012147345
11/04/2005,70.4,0.006841532
08/04/2005,69.92,-0.015609796
07/04/2005,71.02,-0.015369871
06/04/2005,72.12,0.018331165
05/04/2005,70.81,-0.009697216
04/04/2005,71.5,-0.001676915
01/04/2005,71.62,0.016045383
31/03/2005,70.48,0.016162835
30/03/2005,69.35,0.012332401
29/03/2005,68.5,-0.033025255
28/03/2005,70.8,0.010935279
24/03/2005,70.03,0.003289712
23/03/2005,69.8,-0.024343121
22/03/2005,71.52,0.00490575
21/03/2005,71.17,-0.008673809
18/03/2005,71.79,0.002929485
17/03/2005,71.58,-0.010008424
16/03/2005,72.3,0.010427623
15/03/2005,71.55,-0.01951484
14/03/2005,72.96,0.00288244
11/03/2005,72.75,-0.005346507
10/03/2005,73.14,-0.00816998
09/03/2005,73.74,-0.030187947
08/03/2005,76,-0.010341083
07/03/2005,76.79,-0.015634403
04/03/2005,78,0.007463682
03/03/2005,77.42,0.021014935
02/03/2005,75.81,0.017699577
01/03/2005,74.48,-0.012939552
28/02/2005,75.45,-0.001721513
25/02/2005,75.58,0.009037807
24/02/2005,74.9,0.01087332
23/02/2005,74.09,0.019076747
22/02/2005,72.69,-0.011489663
18/02/2005,73.53,0.015763468
17/02/2005,72.38,-0.020647483
16/02/2005,73.89,0.017337135
15/02/2005,72.62,-0.003436666
14/02/2005,72.87,-0.007791715
11/02/2005,73.44,0.00573537
10/02/2005,73.02,0.037534926
09/02/2005,70.33,-0.001988637
08/02/2005,70.47,0.010699867
07/02/2005,69.72,-0.012542924
04/02/2005,70.6,0.003121013
03/02/2005,70.38,0.003701072
02/02/2005,70.12,0.025859151
01/02/2005,68.33,0.004253141
31/01/2005,68.04,0.014657158
28/01/2005,67.05,-0.006985241
27/01/2005,67.52,0.008776553
26/01/2005,66.93,0.006746147
25/01/2005,66.48,0.010281312
24/01/2005,65.8,0.017631733
21/01/2005,64.65,0.002012852
20/01/2005,64.52,-0.005101658
19/01/2005,64.85,0.005411687
18/01/2005,64.5,0.001862198
14/01/2005,64.38,0.002799815
13/01/2005,64.2,0.002651487
12/01/2005,64.03,0.00878437
11/01/2005,63.47,-0.007064948
10/01/2005,63.92,0.006120066
07/01/2005,63.53,-0.026100596
06/01/2005,65.21,0.019354943
05/01/2005,63.96,0.003131853
04/01/2005,63.76,-0.007655689
03/01/2005,64.25,-0.041164348
31/12/2004,66.95,0
30/12/2004,66.95,-0.00089579
29/12/2004,67.01,0.010501147
28/12/2004,66.31,0.006809438
27/12/2004,65.86,-0.017609003
23/12/2004,67.03,0.009744474
22/12/2004,66.38,-0.011384185
21/12/2004,67.14,0.013344527
20/12/2004,66.25,0.010317191
17/12/2004,65.57,0.001068132
16/12/2004,65.5,-0.009572359
15/12/2004,66.13,0.016005219
14/12/2004,65.08,0.01548498
13/12/2004,64.08,0.017156319
10/12/2004,62.99,-0.004909346
09/12/2004,63.3,0.01608443
08/12/2004,62.29,0.000642364
