Date,Close,JPM
30/05/2007,52.06,0.004620724
29/05/2007,51.82,0.003479609
25/05/2007,51.64,0.000968711
24/05/2007,51.59,-0.007723537
23/05/2007,51.99,-0.005753756
22/05/2007,52.29,-0.005150226
21/05/2007,52.56,0.00038059
18/05/2007,52.54,-0.00038059
17/05/2007,52.56,-0.00795911
16/05/2007,52.98,0.018094009
15/05/2007,52.03,0.003851343
14/05/2007,51.83,-0.006155049
11/05/2007,52.15,0.002880463
10/05/2007,52,-0.022814678
09/05/2007,53.2,0.014198062
08/05/2007,52.45,-0.005324219
07/05/2007,52.73,0.001898254
04/05/2007,52.63,-0.001329156
03/05/2007,52.7,0.002850358
02/05/2007,52.55,0.005533837
01/05/2007,52.26,0.003066311
30/04/2007,52.1,-0.008600149
27/04/2007,52.55,-0.007394099
26/04/2007,52.94,0.00226929
25/04/2007,52.82,0.012573989
24/04/2007,52.16,-0.002297971
23/04/2007,52.28,-0.004960896
20/04/2007,52.54,0.008601793
19/04/2007,52.09,0.000384025
18/04/2007,52.07,0.036972426
17/04/2007,50.18,0.004193716
16/04/2007,49.97,0.017767477
13/04/2007,49.09,-0.002238275
12/04/2007,49.2,0.001016777
11/04/2007,49.15,-0.001829455
10/04/2007,49.24,0.004886003
09/04/2007,49,0.004704928
05/04/2007,48.77,0.004315223
04/04/2007,48.56,0
03/04/2007,48.56,0.006611594
02/04/2007,48.24,-0.002897953
30/03/2007,48.38,-0.002477293
29/03/2007,48.5,0.010571142
28/03/2007,47.99,-0.0120134
27/03/2007,48.57,-0.002672974
26/03/2007,48.7,0.003702946
23/03/2007,48.52,0.001031034
22/03/2007,48.47,-0.011895136
21/03/2007,49.05,0.026861119
20/03/2007,47.75,0.003566562
19/03/2007,47.58,0.011626809
16/03/2007,47.03,-0.014145702
15/03/2007,47.7,0.008421102
14/03/2007,47.3,0.012766131
13/03/2007,46.7,-0.044805485
12/03/2007,48.84,0.000409584
09/03/2007,48.82,0.001640017
08/03/2007,48.74,0.007827022
07/03/2007,48.36,-0.003303058
06/03/2007,48.52,0.020404622
05/03/2007,47.54,-0.013580069
02/03/2007,48.19,-0.020742093
01/03/2007,49.2,-0.003854351
28/02/2007,49.39,0.00344793
27/02/2007,49.22,-0.031793141
26/02/2007,50.81,-0.004320509
23/02/2007,51.03,-0.011882871
22/02/2007,51.64,-0.00019363
21/02/2007,51.65,0.000387297
20/02/2007,51.63,0.007387281
16/02/2007,51.25,0.000780793
15/02/2007,51.21,-0.004092376
14/02/2007,51.42,0.009182442
13/02/2007,50.95,0.010060249
12/02/2007,50.44,0.000396589
09/02/2007,50.42,-0.010064219
08/02/2007,50.93,-0.005482685
07/02/2007,51.21,0.004109193
06/02/2007,51,0.000784621
05/02/2007,50.96,0.00058887
02/02/2007,50.93,-0.005482685
01/02/2007,51.21,0.005482685
31/01/2007,50.93,0.0148356
30/01/2007,50.18,0.014250116
29/01/2007,49.47,-0.004638508
26/01/2007,49.7,-0.010209277
25/01/2007,50.21,-0.002982999
24/01/2007,50.36,0.010579997
23/01/2007,49.83,0.003417432
22/01/2007,49.66,0.018289475
19/01/2007,48.76,0.012589166
18/01/2007,48.15,-0.005798318
17/01/2007,48.43,0.000826276
16/01/2007,48.39,0.008300525
12/01/2007,47.99,-0.006645923
11/01/2007,48.31,0.004356401
10/01/2007,48.1,0.00730311
09/01/2007,47.75,-0.004179734
08/01/2007,47.95,0.003342389
05/01/2007,47.79,-0.008335118
04/01/2007,48.19,0.002493249
03/01/2007,48.07,-0.004773279
29/12/2006,48.3,-0.01275475
28/12/2006,48.92,-0.000613058
27/12/2006,48.95,0.01316079
26/12/2006,48.31,0.008731864
22/12/2006,47.89,-0.015745094
21/12/2006,48.65,0.008877936
20/12/2006,48.22,-0.001036377
19/12/2006,48.27,0.000829016
18/12/2006,48.23,-0.001450327
15/12/2006,48.3,0.007272759
14/12/2006,47.95,0.00732604
13/12/2006,47.6,-0.000630054
12/12/2006,47.63,0.001681026
11/12/2006,47.55,0.016753652
08/12/2006,46.76,0.002784026
07/12/2006,46.63,-0.004279912
06/12/2006,46.83,-0.007869869
05/12/2006,47.2,0.007656354
04/12/2006,46.84,0.017878775
01/12/2006,46.01,-0.005851138
30/11/2006,46.28,-0.008391658
29/11/2006,46.67,0.010121762
28/11/2006,46.2,-0.009264313
27/11/2006,46.63,-0.013631734
24/11/2006,47.27,-0.00674681
22/11/2006,47.59,-0.003356412
21/11/2006,47.75,-0.003136437
20/11/2006,47.9,0.005023033
17/11/2006,47.66,-0.003978646
16/11/2006,47.85,0.008394593
15/11/2006,47.45,-0.006302542
14/11/2006,47.75,0.001886595
13/11/2006,47.66,0.001049648
10/11/2006,47.61,0.007801832
09/11/2006,47.24,-0.008431753
08/11/2006,47.64,0.003153582
07/11/2006,47.49,-0.003363468
06/11/2006,47.65,0.016078197
03/11/2006,46.89,-0.000213242
02/11/2006,46.9,-0.000639454
01/11/2006,46.93,-0.010808625
31/10/2006,47.44,-0.00021077
30/10/2006,47.45,0.003377668
27/10/2006,47.29,-0.010098971
26/10/2006,47.77,0.010521983
25/10/2006,47.27,0.002753947
24/10/2006,47.14,-0.005289338
23/10/2006,47.39,0.005713697
20/10/2006,47.12,0.005319727
19/10/2006,46.87,-0.007227923
18/10/2006,47.21,-0.016386921
17/10/2006,47.99,0.005432525
16/10/2006,47.73,-0.00896867
13/10/2006,48.16,-0.002074259
12/10/2006,48.26,0.012930316
11/10/2006,47.64,0.002311654
10/10/2006,47.53,0.008875798
09/10/2006,47.11,0.00532086
06/10/2006,46.86,-0.011668744
05/10/2006,47.41,-0.001685986
04/10/2006,47.49,-0.005459904
03/10/2006,47.75,0.018601255
02/10/2006,46.87,-0.001918364
29/09/2006,46.96,-0.004037834
28/09/2006,47.15,0.00659647
27/09/2006,46.84,-0.001280137
26/09/2006,46.9,-0.000213197
25/09/2006,46.91,0.00192041
22/09/2006,46.82,0.000213607
21/09/2006,46.81,-0.008720676
20/09/2006,47.22,0.008934329
19/09/2006,46.8,0.004711938
18/09/2006,46.58,-0.007911941
15/09/2006,46.95,0.009630893
14/09/2006,46.5,0.002152853
13/09/2006,46.4,0.008440695
12/09/2006,46.01,0.013566948
11/09/2006,45.39,0.002868176
08/09/2006,45.26,0.001326553
07/09/2006,45.2,-0.014932205
06/09/2006,45.88,0.001745201
05/09/2006,45.8,0.001529553
01/09/2006,45.73,0.001531897
31/08/2006,45.66,-0.001531897
30/08/2006,45.73,-0.005234472
29/08/2006,45.97,-0.001087075
28/08/2006,46.02,0.010924295
25/08/2006,45.52,-0.003508776
24/08/2006,45.68,0.003508776
23/08/2006,45.52,0.003741613
22/08/2006,45.35,-0.002422642
21/08/2006,45.46,-0.005484274
18/08/2006,45.71,0.005484274
17/08/2006,45.46,-0.000219949
16/08/2006,45.47,0.009501784
15/08/2006,45.04,0.02586448
14/08/2006,43.89,-0.000910954
11/08/2006,43.93,-0.002727894
10/08/2006,44.05,-0.006787356
09/08/2006,44.35,-0.014327534
08/08/2006,44.99,-0.006204319
07/08/2006,45.27,0.003318954
04/08/2006,45.12,-0.011897034
03/08/2006,45.66,0.00373012
02/08/2006,45.49,-0.00043956
01/08/2006,45.51,-0.002414135
31/07/2006,45.62,0.003073548
28/07/2006,45.48,0.017299167
27/07/2006,44.7,0.001119194
26/07/2006,44.65,0.000448029
25/07/2006,44.63,0.00968149
24/07/2006,44.2,0.024042372
21/07/2006,43.15,0.003947526
20/07/2006,42.98,-0.00162734
19/07/2006,43.05,0.055888468
18/07/2006,40.71,-0.000491159
17/07/2006,40.73,-0.003920613
14/07/2006,40.89,-0.012153771
13/07/2006,41.39,-0.020565048
12/07/2006,42.25,-0.014567927
11/07/2006,42.87,0.006787621
10/07/2006,42.58,0.004000476
07/07/2006,42.41,-0.000942729
06/07/2006,42.45,0.000942729
05/07/2006,42.41,-0.010788097
03/07/2006,42.87,0.020502662
30/06/2006,42,-0.016060808
29/06/2006,42.68,0.033594583
28/06/2006,41.27,0.01047385
27/06/2006,40.84,-0.016031434
26/06/2006,41.5,0.01529713
23/06/2006,40.87,-0.00488163
22/06/2006,41.07,-0.003403017
21/06/2006,41.21,0.017625915
20/06/2006,40.49,0.013426358
19/06/2006,39.95,-0.005242803
16/06/2006,40.16,-0.010896591
15/06/2006,40.6,0.015638894
14/06/2006,39.97,-0.013913268
13/06/2006,40.53,-0.026057727
12/06/2006,41.6,-0.011947573
09/06/2006,42.1,-0.00592068
08/06/2006,42.35,0.002364067
07/06/2006,42.25,-0.003072199
06/06/2006,42.38,-0.013825645
05/06/2006,42.97,-0.019359904
02/06/2006,43.81,0.005263772
01/06/2006,43.58,0.02180555
31/05/2006,42.64,0.004701466
30/05/2006,42.44,-0.018443385
26/05/2006,43.23,0.008829054
25/05/2006,42.85,0.016470961
24/05/2006,42.15,-0.000474383
23/05/2006,42.17,-0.011083712
22/05/2006,42.64,-0.002576416
19/05/2006,42.75,0.000233945
18/05/2006,42.74,-0.011861983
17/05/2006,43.25,-0.024438809
16/05/2006,44.32,-0.004951619
15/05/2006,44.54,0.004951619
12/05/2006,44.32,-0.018554237
11/05/2006,45.15,-0.016910472
10/05/2006,45.92,-0.002175333
09/05/2006,46.02,-0.001736865
08/05/2006,46.1,-0.011859977
05/05/2006,46.65,0.020793472
04/05/2006,45.69,0.005046637
03/05/2006,45.46,-0.000879508
02/05/2006,45.5,0.015950715
01/05/2006,44.78,-0.013309868
28/04/2006,45.38,0.032018855
27/04/2006,43.95,0.029790911
26/04/2006,42.66,0.010367671
25/04/2006,42.22,-0.010836384
24/04/2006,42.68,0.004226351
21/04/2006,42.5,-0.002350177
20/04/2006,42.6,-0.000469373
19/04/2006,42.62,0.000469373
18/04/2006,42.6,0.014184635
17/04/2006,42,-0.004513608
13/04/2006,42.19,0.006897399
12/04/2006,41.9,0.006945304
11/04/2006,41.61,-0.006467863
10/04/2006,41.88,0.004307257
07/04/2006,41.7,-0.014049523
06/04/2006,42.29,-0.005894158
05/04/2006,42.54,0.006367195
04/04/2006,42.27,0.008076053
03/04/2006,41.93,0.006940317
31/03/2006,41.64,0.002645186
30/03/2006,41.53,-0.00360534
29/03/2006,41.68,0.002883231
28/03/2006,41.56,-0.013147076
27/03/2006,42.11,0.000237501
24/03/2006,42.1,0.001426195
23/03/2006,42.04,-0.00023784
22/03/2006,42.05,0.02042113
21/03/2006,41.2,-0.006049625
20/03/2006,41.45,0.001207001
17/03/2006,41.4,0.001934237
16/03/2006,41.32,0.002423069
15/03/2006,41.22,-0.003874097
14/03/2006,41.38,0.007763261
13/03/2006,41.06,-0.001703371
10/03/2006,41.13,0.001946946
09/03/2006,41.05,-0.013309331
08/03/2006,41.6,0.002888784
07/03/2006,41.48,0.001206127
06/03/2006,41.43,-0.003854498
03/03/2006,41.59,-0.001681682
02/03/2006,41.66,0.000720375
01/03/2006,41.63,0.011840177
28/02/2006,41.14,-0.010638398
27/02/2006,41.58,-0.001922153
24/02/2006,41.66,0.013290035
23/02/2006,41.11,-0.007270997
22/02/2006,41.41,0.017294305
21/02/2006,40.7,-0.001963673
17/02/2006,40.78,-0.000980392
16/02/2006,40.82,0.012324534
15/02/2006,40.32,0.005471289
14/02/2006,40.1,0.008263475
13/02/2006,39.77,-0.003764592
10/02/2006,39.92,0.003764592
09/02/2006,39.77,0.004283741
08/02/2006,39.6,0.008622929
07/02/2006,39.26,-0.004574341
06/02/2006,39.44,-0.002279348
03/02/2006,39.53,-0.011569546
02/02/2006,39.99,0.002754478
01/02/2006,39.88,0.003265104
31/01/2006,39.75,-0.002512564
30/01/2006,39.85,0.002512564
27/01/2006,39.75,0.00403328
26/01/2006,39.59,0.028437935
25/01/2006,38.48,0.009661911
24/01/2006,38.11,-0.004189585
23/01/2006,38.27,0.005765215
20/01/2006,38.05,-0.026197841
19/01/2006,39.06,-0.005616558
18/01/2006,39.28,-0.010887562
17/01/2006,39.71,-0.005274406
13/01/2006,39.92,-0.000751221
12/01/2006,39.95,-0.01859942
11/01/2006,40.7,-0.000736829
10/01/2006,40.73,0.001474202
09/01/2006,40.67,0.016111391
06/01/2006,40.02,0.007021092
05/01/2006,39.74,0.003024196
04/01/2006,39.62,-0.014284167
03/01/2006,40.19,0.012518942
30/12/2005,39.69,-0.004274048
29/12/2005,39.86,-0.001253604
28/12/2005,39.91,-0.004749415
27/12/2005,40.1,-0.002490661
23/12/2005,40.2,0.003738322
22/12/2005,40.05,0.005508276
21/12/2005,39.83,0.005791279
20/12/2005,39.6,0
19/12/2005,39.6,-0.004786506
16/12/2005,39.79,0.005291684
15/12/2005,39.58,0.000758246
14/12/2005,39.55,0.003546103
13/12/2005,39.41,0.006619169
12/12/2005,39.15,0.000766577
09/12/2005,39.12,0.01208707
08/12/2005,38.65,0.004668058
07/12/2005,38.47,-0.00982936
06/12/2005,38.85,0
05/12/2005,38.85,-0.003597126
02/12/2005,38.99,0.010830431
01/12/2005,38.57,0.008331212
30/11/2005,38.25,-0.018391919
29/11/2005,38.96,0.001541228
28/11/2005,38.9,0.001028807
25/11/2005,38.86,0.002060794
23/11/2005,38.78,0.015069134
22/11/2005,38.2,0.009997452
21/11/2005,37.82,-0.005537259
18/11/2005,38.03,0.002632966
17/11/2005,37.93,0.003168738
16/11/2005,37.81,0.002118084
15/11/2005,37.73,-0.01054584
14/11/2005,38.13,-0.00340359
11/11/2005,38.26,-0.001566989
10/11/2005,38.32,0.015781495
09/11/2005,37.72,0.01012532
08/11/2005,37.34,-0.009064312
07/11/2005,37.68,0.009868062
04/11/2005,37.31,0.005913996
03/11/2005,37.09,-0.00296137
02/11/2005,37.2,0.009453143
01/11/2005,36.85,0.006261079
31/10/2005,36.62,0.004927467
28/10/2005,36.44,0.011315148
27/10/2005,36.03,-0.001940941
26/10/2005,36.1,0.010582109
25/10/2005,35.72,-0.001119194
24/10/2005,35.76,0.017774484
21/10/2005,35.13,0.010875894
20/10/2005,34.75,0.000575705
19/10/2005,34.73,0.028031032
18/10/2005,33.77,-0.00678769
17/10/2005,34,-0.002350177
14/10/2005,34.08,0.009730285
13/10/2005,33.75,0.014324327
12/10/2005,33.27,-0.001201562
11/10/2005,33.31,-0.006284623
10/10/2005,33.52,-0.011272739
07/10/2005,33.9,0.007104826
06/10/2005,33.66,0.006258402
05/10/2005,33.45,-0.00447428
04/10/2005,33.6,-0.015357656
03/10/2005,34.12,0.005584144
30/09/2005,33.93,-0.01230244
29/09/2005,34.35,0.012597208
28/09/2005,33.92,0.001179941
27/09/2005,33.88,-0.001179941
26/09/2005,33.92,-0.004412421
23/09/2005,34.07,-0.005269333
22/09/2005,34.25,0.007031966
21/09/2005,34.01,-0.015173912
20/09/2005,34.53,-0.001736112
19/09/2005,34.59,-0.011497683
16/09/2005,34.99,0.024885543
15/09/2005,34.13,-0.003217788
14/09/2005,34.24,0.002631965
13/09/2005,34.15,-0.012223668
12/09/2005,34.57,-0.00720568
09/09/2005,34.82,0.005182851
08/09/2005,34.64,-0.007191172
07/09/2005,34.89,0.009214001
06/09/2005,34.57,0.013395658
02/09/2005,34.11,0.001466921
01/09/2005,34.06,0.00500369
31/08/2005,33.89,0.009189334
30/08/2005,33.58,-0.009779304
29/08/2005,33.91,0.0076969
26/08/2005,33.65,-0.013870667
25/08/2005,34.12,0.007944723
24/08/2005,33.85,-0.014663019
23/08/2005,34.35,-0.004647118
22/08/2005,34.51,-0.000868936
19/08/2005,34.54,-0.003468212
18/08/2005,34.66,0.005787053
17/08/2005,34.46,-0.003476249
16/08/2005,34.58,-0.002022245
15/08/2005,34.65,0.009860869
12/08/2005,34.31,-0.014467845
11/08/2005,34.81,0.000287315
10/08/2005,34.8,-0.00658745
09/08/2005,35.03,0.001142531
08/08/2005,34.99,-0.007403223
05/08/2005,35.25,-0.005939771
04/08/2005,35.46,-0.004221197
03/08/2005,35.61,0.001686341
02/08/2005,35.55,0.007057192
01/08/2005,35.3,0.004542881
29/07/2005,35.14,-0.009065218
28/07/2005,35.46,0.003106908
27/07/2005,35.35,-0.000565611
26/07/2005,35.37,-0.001977123
25/07/2005,35.44,-0.004504512
22/07/2005,35.6,0.005633818
21/07/2005,35.4,0.006802747
20/07/2005,35.16,-0.00142106
19/07/2005,35.21,-0.008484214
18/07/2005,35.51,-0.009808121
15/07/2005,35.86,0.004751931
14/07/2005,35.69,0.005619571
13/07/2005,35.49,0.006785437
12/07/2005,35.25,0.008260978
11/07/2005,34.96,0.004299849
08/07/2005,34.81,0.010105471
07/07/2005,34.46,-0.004054451
06/07/2005,34.6,-0.010636869
05/07/2005,34.97,-0.002570328
01/07/2005,35.06,-0.007388496
30/06/2005,35.32,-0.017957834
29/06/2005,35.96,0.001112966
28/06/2005,35.92,0.009229544
27/06/2005,35.59,0.000562114
24/06/2005,35.57,-0.010070015
23/06/2005,35.93,-0.009142604
22/06/2005,36.26,0.006085773
21/06/2005,36.04,-0.000277431
20/06/2005,36.05,-0.000831831
17/06/2005,36.08,0.0050014
16/06/2005,35.9,0.005306534
15/06/2005,35.71,0.003085124
14/06/2005,35.6,0.002812941
13/06/2005,35.5,0.001973778
10/06/2005,35.43,-0.001973778
09/06/2005,35.5,-0.004777303
08/06/2005,35.67,0.005340842
07/06/2005,35.48,-0.00084519
06/06/2005,35.51,-0.001125809
03/06/2005,35.55,-0.005330353
02/06/2005,35.74,-0.000559441
01/06/2005,35.76,0.000279681
31/05/2005,35.75,-0.001397624
27/05/2005,35.8,-0.003902988
26/05/2005,35.94,0.000835073
25/05/2005,35.91,0.000557103
24/05/2005,35.89,-0.000557103
23/05/2005,35.91,-0.00416841
20/05/2005,36.06,-0.00359862
19/05/2005,36.19,0.003875974
18/05/2005,36.05,0.023576731
17/05/2005,35.21,0.013438372
16/05/2005,34.74,0.00809253
13/05/2005,34.46,-0.010679853
12/05/2005,34.83,-0.01340388
11/05/2005,35.3,0.004542881
10/05/2005,35.14,-0.023067127
09/05/2005,35.96,0.009780712
06/05/2005,35.61,-0.008110798
05/05/2005,35.9,-0.00555557
04/05/2005,36.1,0.016760169
03/05/2005,35.5,-0.001969889
02/05/2005,35.57,0.002251619
29/04/2005,35.49,0.01333164
28/04/2005,35.02,-0.01361337
27/04/2005,35.5,0.011901529
26/04/2005,35.08,-0.002562279
25/04/2005,35.17,0.008566586
22/04/2005,34.87,-0.004863405
21/04/2005,35.04,0.008022966
20/04/2005,34.76,-0.005451168
19/04/2005,34.95,0.008909385
18/04/2005,34.64,0.020709505
15/04/2005,33.93,-0.007633625
14/04/2005,34.19,-0.01105305
13/04/2005,34.57,-0.013504012
12/04/2005,35.04,0.012058716
11/04/2005,34.62,0.003472226
08/04/2005,34.5,-0.008658063
07/04/2005,34.8,0.003454235
06/04/2005,34.68,0.002887672
05/04/2005,34.58,0.023702646
04/04/2005,33.77,-0.01411373
01/04/2005,34.25,-0.010167117
31/03/2005,34.6,-0.010064787
30/03/2005,34.95,0.010642988
29/03/2005,34.58,-0.007777657
28/03/2005,34.85,-0.002292922
24/03/2005,34.93,0
23/03/2005,34.93,-0.003714821
22/03/2005,35.06,-0.020607645
21/03/2005,35.79,-0.006128153
18/03/2005,36.01,-0.003880271
17/03/2005,36.15,-0.002762433
16/03/2005,36.25,0
15/03/2005,36.25,-0.005502077
14/03/2005,36.45,0.009371623
11/03/2005,36.11,-0.006899434
10/03/2005,36.36,-0.003020736
09/03/2005,36.47,-0.01280497
08/03/2005,36.94,-0.010770163
07/03/2005,37.34,-0.004542426
04/03/2005,37.51,0.013419418
03/03/2005,37.01,0.000540541
02/03/2005,36.99,-0.002699786
01/03/2005,37.09,0.014666205
28/02/2005,36.55,-0.011425587
25/02/2005,36.97,0.007875126
24/02/2005,36.68,0.005467482
23/02/2005,36.48,0.015191564
22/02/2005,35.93,-0.016013595
18/02/2005,36.51,-0.007368024
17/02/2005,36.78,-0.014843074
16/02/2005,37.33,-0.005876085
15/02/2005,37.55,0.001332445
14/02/2005,37.5,0.000533476
11/02/2005,37.48,0.000800747
10/02/2005,37.45,-0.001334223
09/02/2005,37.5,-0.006909408
08/02/2005,37.76,-0.005546033
07/02/2005,37.97,0.007401567
04/02/2005,37.69,0.007991518
03/02/2005,37.39,-0.003470835
02/02/2005,37.52,0.000533191
01/02/2005,37.5,0.00454364
31/01/2005,37.33,0.00887938
28/01/2005,37,0.006779687
27/01/2005,36.75,-0.002174505
26/01/2005,36.83,-0.000814222
25/01/2005,36.86,-0.000542446
24/01/2005,36.88,0.00081378
21/01/2005,36.85,-0.010796326
20/01/2005,37.25,-0.015714799
19/01/2005,37.84,-0.014690715
18/01/2005,38.4,0.015483842
14/01/2005,37.81,0.001058481
13/01/2005,37.77,-0.00580783
12/01/2005,37.99,0.002371855
11/01/2005,37.9,-0.009715187
10/01/2005,38.27,-0.00339116
07/01/2005,38.4,-0.008040505
06/01/2005,38.71,0.005699497
05/01/2005,38.49,0.002080625
04/01/2005,38.41,-0.01908258
03/01/2005,39.15,0.003582399
31/12/2004,39.01,-0.001792804
30/12/2004,39.08,-0.00204499
29/12/2004,39.16,-0.001275999
28/12/2004,39.21,0.005113793
27/12/2004,39.01,-0.003837794
23/12/2004,39.16,0.003325236
22/12/2004,39.03,-0.001024328
21/12/2004,39.07,0.012102633
20/12/2004,38.6,0.00207469
17/12/2004,38.52,-0.010587575
16/12/2004,38.93,-0.00256542
15/12/2004,39.03,0.007457923
14/12/2004,38.74,0.012729098
