Date,Close,EMC
12/07/2007,19.25,0.017291497
11/07/2007,18.92,0.010627093
10/07/2007,18.72,0.006968669
09/07/2007,18.59,-0.003758394
06/07/2007,18.66,0.014031531
05/07/2007,18.4,0.000543626
03/07/2007,18.39,-0.00866275
02/07/2007,18.55,0.024557851
29/06/2007,18.1,0.015029506
28/06/2007,17.83,-0.005592856
27/06/2007,17.93,0.023132202
26/06/2007,17.52,-0.007392698
25/06/2007,17.65,-0.016854332
22/06/2007,17.95,-0.002225933
21/06/2007,17.99,0.023054156
20/06/2007,17.58,-0.023054156
19/06/2007,17.99,0.011179546
18/06/2007,17.79,0.025043995
15/06/2007,17.35,0.0197911
14/06/2007,17.01,0.025001302
13/06/2007,16.59,0.017634996
12/06/2007,16.3,-0.020043185
11/06/2007,16.63,-0.004200426
08/06/2007,16.7,0.016299787
07/06/2007,16.43,-0.029978264
06/06/2007,16.93,-0.004126148
05/06/2007,17,-0.00293686
04/06/2007,17.05,0.012987196
01/06/2007,16.83,-0.003558723
31/05/2007,16.89,-0.006491613
30/05/2007,17,0.03106582
29/05/2007,16.48,0.001214329
25/05/2007,16.46,0.009768087
24/05/2007,16.3,0.015456258
23/05/2007,16.05,0.014433887
22/05/2007,15.82,-0.000631912
21/05/2007,15.83,0.008883307
18/05/2007,15.69,0.00255265
17/05/2007,15.65,-0.007638484
16/05/2007,15.77,0.021795735
15/05/2007,15.43,-0.000647878
14/05/2007,15.44,0.007149852
11/05/2007,15.33,0.007858587
10/05/2007,15.21,-0.027239038
09/05/2007,15.63,-0.00319387
08/05/2007,15.68,0.00447428
07/05/2007,15.61,0.01875257
04/05/2007,15.32,-0.00195631
03/05/2007,15.35,0.010478157
02/05/2007,15.19,0.008595094
01/05/2007,15.06,-0.00793655
30/04/2007,15.18,-0.029852963
27/04/2007,15.64,0.004485749
26/04/2007,15.57,-0.010859257
25/04/2007,15.74,0.015365219
24/04/2007,15.5,-0.000644953
23/04/2007,15.51,0.00906742
20/04/2007,15.37,-0.001949952
19/04/2007,15.4,0.003252035
18/04/2007,15.35,0.008505122
17/04/2007,15.22,0.030689533
16/04/2007,14.76,0.01089929
13/04/2007,14.6,0.027075587
12/04/2007,14.21,0.008480616
11/04/2007,14.09,-0.007072165
10/04/2007,14.19,-0.013300861
09/04/2007,14.38,-0.004163781
05/04/2007,14.44,0.006252191
04/04/2007,14.35,0.00418995
03/04/2007,14.29,0.014094666
02/04/2007,14.09,0.017180093
30/03/2007,13.85,0.013813378
29/03/2007,13.66,0.012523184
28/03/2007,13.49,-0.008856146
27/03/2007,13.61,-0.003667037
26/03/2007,13.66,-0.002923979
23/03/2007,13.7,0.012486391
22/03/2007,13.53,0.020157457
21/03/2007,13.26,0.018265348
20/03/2007,13.02,-0.002301497
19/03/2007,13.05,0.004608303
16/03/2007,12.99,0.004629638
15/03/2007,12.93,-0.005399165
14/03/2007,13,0.000769527
13/03/2007,12.99,-0.007668749
12/03/2007,13.09,0.003060446
09/03/2007,13.05,-0.00534965
08/03/2007,13.12,0.00534965
07/03/2007,13.05,-0.026466573
06/03/2007,13.4,0.000746547
05/03/2007,13.39,-0.012616123
02/03/2007,13.56,-0.020438668
01/03/2007,13.84,-0.008633147
28/02/2007,13.96,0.015157273
27/02/2007,13.75,-0.039220713
26/02/2007,14.3,-0.013199219
23/02/2007,14.49,-0.010298752
22/02/2007,14.64,-0.010193768
21/02/2007,14.79,0.012929748
20/02/2007,14.6,0
16/02/2007,14.6,-0.006825965
15/02/2007,14.7,0
14/02/2007,14.7,0.014388737
13/02/2007,14.49,-0.008931698
12/02/2007,14.62,0.004112412
09/02/2007,14.56,0.004129393
08/02/2007,14.5,0.064078857
07/02/2007,13.6,-0.001469508
06/02/2007,13.62,-0.005126339
05/02/2007,13.69,-0.003645647
02/02/2007,13.74,-0.001454546
01/02/2007,13.76,-0.016576956
31/01/2007,13.99,0.002146691
30/01/2007,13.96,0
29/01/2007,13.96,0.015884811
26/01/2007,13.74,-0.016600886
25/01/2007,13.97,0.000716076
24/01/2007,13.96,0.02980955
23/01/2007,13.55,0.005921557
22/01/2007,13.47,-0.008869238
19/01/2007,13.59,-0.011704596
18/01/2007,13.75,-0.020871574
17/01/2007,14.04,-0.009216655
16/01/2007,14.17,-0.006331361
12/01/2007,14.26,-0.003500179
11/01/2007,14.31,-0.00348797
10/01/2007,14.36,0.014025475
09/01/2007,14.16,0.005665738
08/01/2007,14.08,0.033950534
05/01/2007,13.61,0.005895374
04/01/2007,13.53,0.024692613
03/01/2007,13.2,0
29/12/2006,13.2,-0.012796562
28/12/2006,13.37,-0.007451599
27/12/2006,13.47,0.002229655
26/12/2006,13.44,0.001489204
22/12/2006,13.42,-0.010378151
21/12/2006,13.56,-0.00147384
20/12/2006,13.58,0.011851991
19/12/2006,13.42,0.001491425
18/12/2006,13.4,-0.004467617
15/12/2006,13.46,0.007457156
14/12/2006,13.36,0.015843409
13/12/2006,13.15,0.009167367
12/12/2006,13.03,-0.014476443
11/12/2006,13.22,0.003030305
08/12/2006,13.18,-0.002273589
07/12/2006,13.21,-0.015026579
06/12/2006,13.41,-0.00964757
05/12/2006,13.54,0.013383099
04/12/2006,13.36,0.013564639
01/12/2006,13.18,0.005325231
30/11/2006,13.11,0.017699577
29/11/2006,12.88,-0.000776096
28/11/2006,12.89,0.003886519
27/11/2006,12.84,-0.018519048
24/11/2006,13.08,-0.009132484
22/11/2006,13.2,0.027651531
21/11/2006,12.84,0.012539349
20/11/2006,12.68,-0.003149609
17/11/2006,12.72,-0.00938974
16/11/2006,12.84,0.010963305
15/11/2006,12.7,0.000787712
14/11/2006,12.69,0.006324132
13/11/2006,12.61,-0.007111843
10/11/2006,12.7,0.021489088
09/11/2006,12.43,0.027734241
08/11/2006,12.09,-0.002478316
07/11/2006,12.12,-0.003294896
06/11/2006,12.16,0.003294896
03/11/2006,12.12,-0.003294896
02/11/2006,12.16,-0.004103412
01/11/2006,12.21,-0.003270649
31/10/2006,12.25,-0.001631322
30/10/2006,12.27,-0.012150818
27/10/2006,12.42,-0.014388737
26/10/2006,12.6,-0.001586043
25/10/2006,12.62,0.028125598
24/10/2006,12.27,-0.004066699
23/10/2006,12.32,-0.005665738
20/10/2006,12.39,0.003233633
19/10/2006,12.35,0.013860801
18/10/2006,12.18,-0.041806731
17/10/2006,12.7,-0.010184185
16/10/2006,12.83,0.010971897
13/10/2006,12.69,0.003157067
12/10/2006,12.65,0.016740128
11/10/2006,12.44,-0.006410278
10/10/2006,12.52,-0.0023933
09/10/2006,12.55,0
06/10/2006,12.55,0.024194729
05/10/2006,12.25,0.002451983
04/10/2006,12.22,0.027376243
03/10/2006,11.89,0.002526317
02/10/2006,11.86,-0.010067199
29/09/2006,11.98,0.009224384
28/09/2006,11.87,0.002530579
27/09/2006,11.84,0.007630389
26/09/2006,11.75,0.024990529
25/09/2006,11.46,0.022948933
22/09/2006,11.2,-0.023821153
21/09/2006,11.47,-0.001742161
20/09/2006,11.49,0.031832927
19/09/2006,11.13,0
18/09/2006,11.13,-0.010723963
15/09/2006,11.25,-0.010610179
14/09/2006,11.37,-0.012237915
13/09/2006,11.51,-0.022337699
12/09/2006,11.77,0.005965079
11/09/2006,11.7,0.024222638
08/09/2006,11.42,0.007029906
07/09/2006,11.34,-0.00352113
06/09/2006,11.38,-0.029439355
05/09/2006,11.72,-0.011031083
01/09/2006,11.85,0.017021688
31/08/2006,11.65,0.000858738
30/08/2006,11.64,0.018205964
29/08/2006,11.43,0.008787403
28/08/2006,11.33,0.008865306
25/08/2006,11.23,0.000890869
24/08/2006,11.22,0.010752792
23/08/2006,11.1,-0.003597126
22/08/2006,11.14,0.001796946
21/08/2006,11.12,0.002701487
18/08/2006,11.09,-0.003600364
17/08/2006,11.13,0.014479891
16/08/2006,10.97,0.002738477
15/08/2006,10.94,0.024989732
14/08/2006,10.67,0.04996236
11/08/2006,10.15,0.024938948
10/08/2006,9.9,0.025576842
09/08/2006,9.65,-0.002070394
08/08/2006,9.67,-0.003097576
07/08/2006,9.7,-0.023434593
04/08/2006,9.93,0.018293193
03/08/2006,9.75,0.007205384
02/08/2006,9.68,-0.004123717
01/08/2006,9.72,-0.043288087
31/07/2006,10.15,-0.008827914
28/07/2006,10.24,0.009813621
27/07/2006,10.14,-0.008836582
26/07/2006,10.23,-0.001953126
25/07/2006,10.25,-0.005836592
24/07/2006,10.31,0.000970403
21/07/2006,10.3,-0.012542374
20/07/2006,10.43,0.0086664
19/07/2006,10.34,0.018546164
18/07/2006,10.15,0.005928871
17/07/2006,10.09,0.0261059
14/07/2006,9.83,-0.015144156
13/07/2006,9.98,-0.010961744
12/07/2006,10.09,-0.039830423
11/07/2006,10.5,0.008608375
10/07/2006,10.41,-0.071359585
07/07/2006,11.18,0.009887721
06/07/2006,11.07,0.012727445
05/07/2006,10.93,-0.000914495
03/07/2006,10.94,-0.002738477
30/06/2006,10.97,-0.025203854
29/06/2006,11.25,0
28/06/2006,11.25,0.006241661
27/06/2006,11.18,-0.015091276
26/06/2006,11.35,-0.01573459
23/06/2006,11.53,0.007836348
22/06/2006,11.44,-0.017331456
21/06/2006,11.64,0.003442344
20/06/2006,11.6,-0.002582868
19/06/2006,11.63,-0.03215167
16/06/2006,12.01,-0.000832293
15/06/2006,12.02,0.010033529
14/06/2006,11.9,0.016949558
13/06/2006,11.7,-0.002560821
12/06/2006,11.73,-0.007643349
09/06/2006,11.82,-0.019271648
08/06/2006,12.05,-0.005792321
07/06/2006,12.12,-0.018799082
06/06/2006,12.35,-0.00886745
05/06/2006,12.46,-0.033928304
02/06/2006,12.89,-0.007728014
01/06/2006,12.99,0.01473466
31/05/2006,12.8,0.019724505
30/05/2006,12.55,-0.018160783
26/05/2006,12.78,0.014978601
25/05/2006,12.59,0.015206375
24/05/2006,12.4,-0.002416433
23/05/2006,12.43,-0.023062652
22/05/2006,12.72,-0.000785855
19/05/2006,12.73,0.007095024
18/05/2006,12.64,-0.003947893
17/05/2006,12.69,-0.01641303
16/05/2006,12.9,0.0038835
15/05/2006,12.85,-0.011605546
12/05/2006,13,-0.006899222
11/05/2006,13.09,-0.007610387
10/05/2006,13.19,-0.022489703
09/05/2006,13.49,-0.008121123
08/05/2006,13.6,0.016308738
05/05/2006,13.38,0.000747664
04/05/2006,13.37,0
03/05/2006,13.37,0
02/05/2006,13.37,0.003746726
01/05/2006,13.32,-0.014163487
28/04/2006,13.51,-0.013965681
27/04/2006,13.7,0.000730194
26/04/2006,13.69,0.013235487
25/04/2006,13.51,0.002965162
24/04/2006,13.47,-0.014006864
21/04/2006,13.66,-0.01525638
20/04/2006,13.87,0.038961194
19/04/2006,13.34,0.000749906
18/04/2006,13.33,0.006774584
17/04/2006,13.24,-0.009022618
13/04/2006,13.36,0.00977819
12/04/2006,13.23,-0.010526413
11/04/2006,13.37,-0.00373274
10/04/2006,13.42,-0.011115342
07/04/2006,13.57,-0.003677827
06/04/2006,13.62,-0.013129291
05/04/2006,13.8,0.006543099
04/04/2006,13.71,0.026609109
03/04/2006,13.35,-0.020756861
31/03/2006,13.63,0.00958356
30/03/2006,13.5,0
29/03/2006,13.5,0.018692133
28/03/2006,13.25,-0.02607224
27/03/2006,13.6,-0.00732604
24/03/2006,13.7,-0.007272759
23/03/2006,13.8,-0.009376196
22/03/2006,13.93,-0.007865611
21/03/2006,14.04,-0.020444843
20/03/2006,14.33,0.016180444
17/03/2006,14.1,0.005689916
16/03/2006,14.02,-0.011347639
15/03/2006,14.18,-0.011220314
14/03/2006,14.34,0.011220314
13/03/2006,14.18,0.001411433
10/03/2006,14.16,0.003537322
09/03/2006,14.11,0
08/03/2006,14.11,0.007112406
07/03/2006,14.01,-0.0092363
06/03/2006,14.14,-0.025140989
03/03/2006,14.5,-0.005502077
02/03/2006,14.58,0.02289382
01/03/2006,14.25,0.016272025
28/02/2006,14.02,-0.011347639
27/02/2006,14.18,0.017787733
24/02/2006,13.93,0.016648955
23/02/2006,13.7,-0.001458789
22/02/2006,13.72,0.006581377
21/02/2006,13.63,0.01106614
17/02/2006,13.48,0.003716095
16/02/2006,13.43,0.019549495
15/02/2006,13.17,-0.012825525
14/02/2006,13.34,0.001500375
13/02/2006,13.32,0.00150263
10/02/2006,13.3,-0.007490672
09/02/2006,13.4,-0.007434978
08/02/2006,13.5,0.011173301
07/02/2006,13.35,-0.004484312
06/02/2006,13.41,0.007485065
03/02/2006,13.31,-0.000751033
02/02/2006,13.32,-0.01194044
01/02/2006,13.48,0.005952399
31/01/2006,13.4,-0.019217147
30/01/2006,13.66,0.002198608
27/01/2006,13.63,-0.005852248
26/01/2006,13.71,-0.0108815
25/01/2006,13.86,0.015267472
24/01/2006,13.65,0.028987537
23/01/2006,13.26,0.001509434
20/01/2006,13.24,-0.034882943
19/01/2006,13.71,0.025860325
18/01/2006,13.36,0.002998503
17/01/2006,13.32,-0.021538152
13/01/2006,13.61,0.000735024
12/01/2006,13.6,0.006639641
11/01/2006,13.51,0.01491452
10/01/2006,13.31,-0.02155416
09/01/2006,13.6,-0.009513427
06/01/2006,13.73,-0.018044517
05/01/2006,13.98,-0.001429593
04/01/2006,14,0.023122417
03/01/2006,13.68,0.004395611
30/12/2005,13.62,-0.008043919
29/12/2005,13.73,0.004379569
28/12/2005,13.67,0.000731797
27/12/2005,13.66,-0.016697303
23/12/2005,13.89,-0.003593249
22/12/2005,13.94,0.019558755
21/12/2005,13.67,0.016968316
20/12/2005,13.44,-0.00297177
19/12/2005,13.48,-0.016918388
16/12/2005,13.71,-0.013763347
15/12/2005,13.9,0.014493007
14/12/2005,13.7,0.006591016
13/12/2005,13.61,-0.03749538
12/12/2005,14.13,-0.000707464
09/12/2005,14.14,-0.000706964
08/12/2005,14.15,-0.007042283
07/12/2005,14.25,-0.00210305
06/12/2005,14.28,0.003507545
05/12/2005,14.23,0.013442014
02/12/2005,14.04,-0.002134473
01/12/2005,14.07,0.010000083
30/11/2005,13.93,-0.00215131
29/11/2005,13.96,0.000716589
28/11/2005,13.95,-0.009985818
25/11/2005,14.09,-0.011993089
23/11/2005,14.26,0.011283618
22/11/2005,14.1,0.017167804
21/11/2005,13.86,-0.008620743
18/11/2005,13.98,0.001431639
17/11/2005,13.96,0.029071815
16/11/2005,13.56,-0.009541357
15/11/2005,13.69,0.004392394
14/11/2005,13.63,-0.002930405
11/11/2005,13.67,-0.014524584
10/11/2005,13.87,-0.017155532
09/11/2005,14.11,0.005685872
08/11/2005,14.03,-0.019061643
07/11/2005,14.3,0.010544913
04/11/2005,14.15,0.02070763
03/11/2005,13.86,0.015267472
02/11/2005,13.65,-0.004385972
01/11/2005,13.71,-0.018070604
31/10/2005,13.96,0.010079279
28/10/2005,13.82,0.006533599
27/10/2005,13.73,-0.008702013
26/10/2005,13.85,-0.000721761
25/10/2005,13.86,-0.010764367
24/10/2005,14.01,0.020188141
21/10/2005,13.73,0.010248992
20/10/2005,13.59,-0.012431604
19/10/2005,13.76,0.038523282
18/10/2005,13.24,-0.000755002
17/10/2005,13.25,0.020587841
14/10/2005,12.98,0.010844413
13/10/2005,12.84,-0.00853049
12/10/2005,12.95,0.00231929
11/10/2005,12.92,-0.015361285
10/10/2005,13.12,-0.006836335
07/10/2005,13.21,0.009889773
06/10/2005,13.08,-0.012158204
05/10/2005,13.24,-0.017964555
04/10/2005,13.48,0.000742115
03/10/2005,13.47,0.040141701
30/09/2005,12.94,0.016361877
29/09/2005,12.73,0.005513996
28/09/2005,12.66,0.022365149
27/09/2005,12.38,-0.008045096
26/09/2005,12.48,-0.013529852
23/09/2005,12.65,0.003960401
22/09/2005,12.6,0.010371054
21/09/2005,12.47,-0.02377291
20/09/2005,12.77,-0.009353147
19/09/2005,12.89,0.021961667
16/09/2005,12.61,0.009561826
15/09/2005,12.49,-0.024516847
14/09/2005,12.8,-0.022403409
13/09/2005,13.09,0.016949558
12/09/2005,12.87,-0.007739977
09/09/2005,12.97,0.017892348
08/09/2005,12.74,-0.033953879
07/09/2005,13.18,-0.011316605
06/09/2005,13.33,0.019697607
02/09/2005,13.07,-0.000764818
01/09/2005,13.08,0.016962627
31/08/2005,12.86,-0.00620157
30/08/2005,12.94,-0.003856542
29/08/2005,12.99,-0.000769527
26/08/2005,13,0.006172859
25/08/2005,12.92,-0.012307848
24/08/2005,13.08,-0.007616183
23/08/2005,13.18,0.003800841
22/08/2005,13.13,-0.003041827
19/08/2005,13.17,-0.006056037
18/08/2005,13.25,0
17/08/2005,13.25,0.002266718
16/08/2005,13.22,-0.017248272
15/08/2005,13.45,0.008961972
12/08/2005,13.33,-0.035375833
11/08/2005,13.81,0.013853667
10/08/2005,13.62,-0.002200221
09/08/2005,13.65,0.003669729
08/08/2005,13.6,-0.005865119
05/08/2005,13.68,-0.00291971
04/08/2005,13.72,-0.013034218
03/08/2005,13.9,0
02/08/2005,13.9,-0.005023333
01/08/2005,13.97,0.020246534
29/07/2005,13.69,-0.018813869
28/07/2005,13.95,-0.005005373
27/07/2005,14.02,0
26/07/2005,14.02,-0.016272025
25/07/2005,14.25,-0.01670185
22/07/2005,14.49,0.02799343
21/07/2005,14.09,-0.023150806
20/07/2005,14.42,-0.006910878
19/07/2005,14.52,-0.003437611
18/07/2005,14.57,-0.006839972
15/07/2005,14.67,0.001364257
14/07/2005,14.65,0.005475715
13/07/2005,14.57,0.002749143
12/07/2005,14.53,-0.013670753
11/07/2005,14.73,0.002038737
08/07/2005,14.7,0.018538121
07/07/2005,14.43,-0.003459014
06/07/2005,14.48,0.01250885
05/07/2005,14.3,0.009132484
01/07/2005,14.17,0.03300156
30/06/2005,13.71,-0.005818198
29/06/2005,13.79,0.016819409
28/06/2005,13.56,-0.00881063
27/06/2005,13.68,-0.013793322
24/06/2005,13.87,-0.018571962
23/06/2005,14.13,-0.020315935
22/06/2005,14.42,0.005563297
21/06/2005,14.34,0.000697593
20/06/2005,14.33,-0.006954131
17/06/2005,14.43,0.011149941
16/06/2005,14.27,0.011984634
15/06/2005,14.1,-0.019663555
14/06/2005,14.38,-0.028112924
13/06/2005,14.79,0.017047805
10/06/2005,14.54,-0.010263518
09/06/2005,14.69,0.006830628
08/06/2005,14.59,0.017283527
07/06/2005,14.34,0.006295928
06/06/2005,14.25,-0.002803085
03/06/2005,14.29,-0.000699545
02/06/2005,14.3,0.007017573
01/06/2005,14.2,0.009908078
31/05/2005,14.06,-0.007087202
27/05/2005,14.16,0.001413428
26/05/2005,14.14,0.001415428
25/05/2005,14.12,-0.007057192
24/05/2005,14.22,0.0049348
23/05/2005,14.15,0.004249298
20/05/2005,14.09,-0.007072165
19/05/2005,14.19,0.002822867
18/05/2005,14.15,0.010657294
17/05/2005,14,0.001429593
16/05/2005,13.98,0.008620743
13/05/2005,13.86,0.032260862
12/05/2005,13.42,0.030259495
11/05/2005,13.02,0.002306806
10/05/2005,12.99,-0.014520698
09/05/2005,13.18,0.016832838
06/05/2005,12.96,-0.000771307
05/05/2005,12.97,-0.001540832
04/05/2005,12.99,0.000770119
03/05/2005,12.98,0.010844413
02/05/2005,12.84,-0.021572485
29/04/2005,13.12,0.014587591
28/04/2005,12.93,-0.005399165
27/04/2005,13,0.000769527
26/04/2005,12.99,-0.0084324
25/04/2005,13.1,-0.015151805
22/04/2005,13.3,0
21/04/2005,13.3,0.036757584
20/04/2005,12.82,-0.013173379
19/04/2005,12.99,0.1244449
18/04/2005,11.47,-0.00608433
15/04/2005,11.54,-0.034074847
14/04/2005,11.94,-0.024815169
13/04/2005,12.24,-0.018616483
12/04/2005,12.47,0.011290443
11/04/2005,12.33,-0.016888218
08/04/2005,12.54,0.004796172
07/04/2005,12.48,0.015341439
06/04/2005,12.29,-0.019339845
05/04/2005,12.53,0.004800009
04/04/2005,12.47,0.008860308
01/04/2005,12.36,0.003241494
31/03/2005,12.32,-0.005665738
30/03/2005,12.39,0.033651103
29/03/2005,11.98,-0.004164937
28/03/2005,12.03,-0.010748347
24/03/2005,12.16,-0.006557401
23/03/2005,12.24,0.004093334
22/03/2005,12.19,-0.02190757
21/03/2005,12.46,0.002410608
18/03/2005,12.43,0.002416433
17/03/2005,12.4,0.029462033
16/03/2005,12.04,-0.006622541
15/03/2005,12.12,-0.026060107
14/03/2005,12.44,-0.010395935
11/03/2005,12.57,-0.016568426
10/03/2005,12.78,0.002350177
09/03/2005,12.75,-0.006254907
08/03/2005,12.83,-0.00233554
07/03/2005,12.86,0.007023049
04/03/2005,12.77,-0.007800352
03/03/2005,12.87,-0.010819271
02/03/2005,13.01,0.005395003
01/03/2005,12.94,0.021875872
28/02/2005,12.66,-0.014117882
25/02/2005,12.84,0.005466628
24/02/2005,12.77,-0.002346501
23/02/2005,12.8,0.007843177
22/02/2005,12.7,0.000787712
18/02/2005,12.69,-0.019509007
17/02/2005,12.94,-0.016858637
16/02/2005,13.16,-0.016579129
15/02/2005,13.38,0.025739498
14/02/2005,13.04,-0.006878132
11/02/2005,13.13,0.009950331
10/02/2005,13,0
09/02/2005,13,-0.016024761
08/02/2005,13.21,0.003792193
07/02/2005,13.16,0.000760167
04/02/2005,13.15,0.042724945
03/02/2005,12.6,-0.022755003
02/02/2005,12.89,-0.003871472
01/02/2005,12.94,-0.012288941
31/01/2005,13.1,0.009973232
28/01/2005,12.97,0.006187181
27/01/2005,12.89,0.008570368
26/01/2005,12.78,0.023754086
25/01/2005,12.48,-0.028437935
24/01/2005,12.84,-0.019283282
21/01/2005,13.09,-0.005333346
20/01/2005,13.16,-0.015083242
19/01/2005,13.36,-0.039623672
18/01/2005,13.9,0.010850016
14/01/2005,13.75,0.011704596
13/01/2005,13.59,-0.017505918
12/01/2005,13.83,0.010905233
11/01/2005,13.68,-0.028820439
10/01/2005,14.08,0.016470118
07/01/2005,13.85,0.00361664
06/01/2005,13.8,-0.017953804
05/01/2005,14.05,-0.018336198
04/01/2005,14.31,-0.028927637
03/01/2005,14.73,-0.00945953
31/12/2004,14.87,0.003368141
30/12/2004,14.82,0.012220111
29/12/2004,14.64,0.015141377
28/12/2004,14.42,0.00695897
27/12/2004,14.32,-0.012491488
23/12/2004,14.5,0.000689893
22/12/2004,14.49,0
21/12/2004,14.49,0.032260862
20/12/2004,14.03,-0.012748048
17/12/2004,14.21,-0.007012651
16/12/2004,14.31,-0.023481742
15/12/2004,14.65,0.015824204
14/12/2004,14.42,0.013966707
13/12/2004,14.22,0.00140746
10/12/2004,14.2,-0.009113277
09/12/2004,14.33,-0.004178279
