Date,Close,WAG
07/06/2007,43.95,-0.007706294
06/06/2007,44.29,-0.015014288
05/06/2007,44.96,-0.005987378
04/06/2007,45.23,0.00221337
01/06/2007,45.13,0
31/05/2007,45.13,-0.002655456
30/05/2007,45.25,-0.002648424
29/05/2007,45.37,0.006190601
25/05/2007,45.09,0.011150874
24/05/2007,44.59,-0.002240144
23/05/2007,44.69,-0.001788509
22/05/2007,44.77,-0.007787335
21/05/2007,45.12,-0.013647581
18/05/2007,45.74,0.008783544
17/05/2007,45.34,0.001324211
16/05/2007,45.28,0.018050629
15/05/2007,44.47,0.005411513
14/05/2007,44.23,0.002036891
11/05/2007,44.14,-0.007448404
10/05/2007,44.47,-0.015175475
09/05/2007,45.15,0.003772333
08/05/2007,44.98,-0.001555038
07/05/2007,45.05,0.005118516
04/05/2007,44.82,0.006042314
03/05/2007,44.55,-0.000673174
02/05/2007,44.58,0.007882036
01/05/2007,44.23,0.007488972
30/04/2007,43.9,-0.025192515
27/04/2007,45.02,-0.017832063
26/04/2007,45.83,-0.003267621
25/04/2007,45.98,0.001959291
24/04/2007,45.89,0.00043592
23/04/2007,45.87,0.001527217
20/04/2007,45.8,-0.003269758
19/04/2007,45.95,-0.000217604
18/04/2007,45.96,-0.000435066
17/04/2007,45.98,-0.003256978
16/04/2007,46.13,0.004562746
13/04/2007,45.92,-0.000217746
12/04/2007,45.93,-0.001305483
11/04/2007,45.99,-0.014677578
10/04/2007,46.67,0.001501019
09/04/2007,46.6,0.007755317
05/04/2007,46.24,0.005203828
04/04/2007,46,-0.004338402
03/04/2007,46.2,0.00847739
02/04/2007,45.81,-0.001744821
30/03/2007,45.89,-0.00673257
29/03/2007,46.2,-0.003241494
28/03/2007,46.35,-0.012648898
27/03/2007,46.94,-0.007640105
26/03/2007,47.3,-0.009887532
23/03/2007,47.77,0.00840871
22/03/2007,47.37,0.006353262
21/03/2007,47.07,0.014983157
20/03/2007,46.37,-0.003444567
19/03/2007,46.53,0.005819609
16/03/2007,46.26,0.011741818
15/03/2007,45.72,0.02480198
14/03/2007,44.6,0.010367458
13/03/2007,44.14,-0.014618499
12/03/2007,44.79,0.004475282
09/03/2007,44.59,-0.00067257
08/03/2007,44.62,0.012856837
07/03/2007,44.05,-0.00903961
06/03/2007,44.45,0.012222877
05/03/2007,43.91,-0.005677317
02/03/2007,44.16,-0.010586877
01/03/2007,44.63,-0.001567223
28/02/2007,44.7,0.001791313
27/02/2007,44.62,-0.019969601
26/02/2007,45.52,0.004403354
23/02/2007,45.32,-0.006378555
22/02/2007,45.61,-0.005902302
21/02/2007,45.88,-0.009544541
20/02/2007,46.32,0.006715069
16/02/2007,46.01,-0.001954186
15/02/2007,46.1,0.025707227
14/02/2007,44.93,-0.002667261
13/02/2007,45.05,-0.001109262
12/02/2007,45.1,-0.007290433
09/02/2007,45.43,-0.007237667
08/02/2007,45.76,0.007237667
07/02/2007,45.43,0.00154202
06/02/2007,45.36,0.010192865
05/02/2007,44.9,-0.009310641
02/02/2007,45.32,-0.009224752
01/02/2007,45.74,0.009666156
31/01/2007,45.3,0.001325381
30/01/2007,45.24,-0.003530454
29/01/2007,45.4,0.004636282
26/01/2007,45.19,0.001107052
25/01/2007,45.14,-0.008163311
24/01/2007,45.51,-0.001536942
23/01/2007,45.58,-0.004815067
22/01/2007,45.8,-0.004574673
19/01/2007,46.01,-0.008440695
18/01/2007,46.4,-0.002367884
17/01/2007,46.51,0.009071337
16/01/2007,46.09,-0.002383791
12/01/2007,46.2,0.003034904
11/01/2007,46.06,0.010475871
10/01/2007,45.58,-0.007649475
09/01/2007,45.93,0.005239043
08/01/2007,45.69,0.00416713
05/01/2007,45.5,-0.014401296
04/01/2007,46.16,0.001951643
03/01/2007,46.07,0.003914751
29/12/2006,45.89,-0.003914751
28/12/2006,46.07,-0.001518274
27/12/2006,46.14,-0.005403666
26/12/2006,46.39,-0.006231889
22/12/2006,46.68,0.015544354
21/12/2006,45.96,0.007206058
20/12/2006,45.63,-0.000657246
19/12/2006,45.66,0.009019971
18/12/2006,45.25,0.016713481
15/12/2006,44.5,-0.00224467
14/12/2006,44.6,0.011274077
13/12/2006,44.1,0.001588563
12/12/2006,44.03,-0.001815294
11/12/2006,44.11,0.010941527
08/12/2006,43.63,0.008978994
07/12/2006,43.24,-0.009666358
06/12/2006,43.66,0.011518211
05/12/2006,43.16,0.019181875
04/12/2006,42.34,0.050125491
01/12/2006,40.27,-0.005448255
30/11/2006,40.49,-0.006155381
29/11/2006,40.74,-0.002206695
28/11/2006,40.83,0.018040771
27/11/2006,40.1,-0.013868474
24/11/2006,40.66,-0.009302393
22/11/2006,41.04,-0.003648308
21/11/2006,41.19,-0.016374072
20/11/2006,41.87,-0.003100038
17/11/2006,42,-0.016997576
16/11/2006,42.72,-0.001637236
15/11/2006,42.79,0.012226816
14/11/2006,42.27,0.004742717
13/11/2006,42.07,-0.007105667
10/11/2006,42.37,0.006155322
09/11/2006,42.11,-0.027405392
08/11/2006,43.28,-0.007595847
07/11/2006,43.61,0.002755455
06/11/2006,43.49,0.015525743
03/11/2006,42.82,0.014348123
02/11/2006,42.21,0.002371918
01/11/2006,42.11,-0.036605089
31/10/2006,43.68,0.005739885
30/10/2006,43.43,0.013678201
27/10/2006,42.84,-0.011603751
26/10/2006,43.34,0.007410872
25/10/2006,43.02,-0.019565591
24/10/2006,43.87,0.004111472
23/10/2006,43.69,0.002520913
20/10/2006,43.58,-0.006176389
19/10/2006,43.85,-0.007497479
18/10/2006,44.18,-0.000452591
17/10/2006,44.2,-0.003162415
16/10/2006,44.34,-0.000901713
13/10/2006,44.38,-0.004047678
12/10/2006,44.56,0.010150082
11/10/2006,44.11,0.022699588
10/10/2006,43.12,0.000695975
09/10/2006,43.09,0.010029239
06/10/2006,42.66,-0.016967287
05/10/2006,43.39,-0.033763261
04/10/2006,44.88,0.010077344
03/10/2006,44.43,0.022994752
02/10/2006,43.42,-0.022094054
29/09/2006,44.39,-0.011646268
28/09/2006,44.91,-0.007542183
27/09/2006,45.25,0.003098719
26/09/2006,45.11,0.014289147
25/09/2006,44.47,-0.053202871
22/09/2006,46.9,0.013307773
21/09/2006,46.28,-0.076312603
20/09/2006,49.95,0.000801122
19/09/2006,49.91,0.009866183
18/09/2006,49.42,-0.010867485
15/09/2006,49.96,0
14/09/2006,49.96,0.013095785
13/09/2006,49.31,-0.033698732
12/09/2006,51,-0.00936775
11/09/2006,51.48,0.011134015
08/09/2006,50.91,0.013048821
07/09/2006,50.25,-0.006347968
06/09/2006,50.57,0.013337512
05/09/2006,49.9,0.001002506
01/09/2006,49.85,0.007854234
31/08/2006,49.46,0.003848886
30/08/2006,49.27,0.004679085
29/08/2006,49.04,0.000815994
28/08/2006,49,0.024376336
25/08/2006,47.82,-0.007084839
24/08/2006,48.16,-0.006003537
23/08/2006,48.45,-0.004530486
22/08/2006,48.67,-0.003486825
21/08/2006,48.84,0.003897841
18/08/2006,48.65,-0.020145152
17/08/2006,49.64,0.005454008
16/08/2006,49.37,-0.006460753
15/08/2006,49.69,0.020946368
14/08/2006,48.66,0.004944386
11/08/2006,48.42,-0.00144464
10/08/2006,48.49,0.011824637
09/08/2006,47.92,-0.019630757
08/08/2006,48.87,0.009457307
07/08/2006,48.41,-0.004122867
04/08/2006,48.61,0.005156245
03/08/2006,48.36,0.013741628
02/08/2006,47.7,0.021187233
01/08/2006,46.7,-0.001711596
31/07/2006,46.78,-0.003201369
28/07/2006,46.93,-0.011230121
27/07/2006,47.46,-0.001684211
26/07/2006,47.54,-0.008378767
25/07/2006,47.94,0.01175003
24/07/2006,47.38,0.017673195
21/07/2006,46.55,-0.012807005
20/07/2006,47.15,-0.009288646
19/07/2006,47.59,0.019306848
18/07/2006,46.68,0.003863495
17/07/2006,46.5,0.011028331
14/07/2006,45.99,-0.009306419
13/07/2006,46.42,-0.006227874
12/07/2006,46.71,-0.001924928
11/07/2006,46.8,0.001496846
10/07/2006,46.73,0.019011158
07/07/2006,45.85,0.006564575
06/07/2006,45.55,0.009706672
05/07/2006,45.11,-0.0028777
03/07/2006,45.24,0.008881053
30/06/2006,44.84,-0.009543963
29/06/2006,45.27,0.020531853
28/06/2006,44.35,0.000225505
27/06/2006,44.34,0.005427422
26/06/2006,44.1,0.011173301
23/06/2006,43.61,0.000229331
22/06/2006,43.6,-0.004576667
21/06/2006,43.8,0.008022966
20/06/2006,43.45,0.011108654
19/06/2006,42.97,-0.005338297
16/06/2006,43.2,-0.004388505
15/06/2006,43.39,0.007170148
14/06/2006,43.08,0.013554776
13/06/2006,42.5,0.005899722
12/06/2006,42.25,-0.008484614
09/06/2006,42.61,0.018714274
08/06/2006,41.82,0.012754354
07/06/2006,41.29,-0.006998943
06/06/2006,41.58,-0.006711435
05/06/2006,41.86,-0.018696557
02/06/2006,42.65,0.049259207
01/06/2006,40.6,0
31/05/2006,40.6,0.009901071
30/05/2006,40.2,-0.026995504
26/05/2006,41.3,0
25/05/2006,41.3,0.002909798
24/05/2006,41.18,0.00511261
23/05/2006,40.97,-0.006811021
22/05/2006,41.25,0.001212856
19/05/2006,41.2,0.020351321
18/05/2006,40.37,0.014220023
17/05/2006,39.8,-0.004512417
16/05/2006,39.98,-0.015388738
15/05/2006,40.6,0.015638894
12/05/2006,39.97,-0.016869663
11/05/2006,40.65,-0.017315394
10/05/2006,41.36,-0.009385221
09/05/2006,41.75,-0.00430211
08/05/2006,41.93,0.009344743
05/05/2006,41.54,0.014305008
04/05/2006,40.95,-0.004629074
03/05/2006,41.14,-0.00847155
02/05/2006,41.49,-0.003128387
01/05/2006,41.62,-0.00742074
28/04/2006,41.93,0
27/04/2006,41.93,-0.007129308
26/04/2006,42.23,0.009756175
25/04/2006,41.82,-0.009045527
24/04/2006,42.2,-0.004963962
21/04/2006,42.41,-0.0096211
20/04/2006,42.82,-0.014605569
19/04/2006,43.45,0.014605569
18/04/2006,42.82,0.010800762
17/04/2006,42.36,-0.017782406
13/04/2006,43.12,0.00255428
12/04/2006,43.01,0.000232531
11/04/2006,43,-0.016605548
10/04/2006,43.72,0.008960428
07/04/2006,43.33,-0.012841268
06/04/2006,43.89,0.009155477
05/04/2006,43.49,0.004840392
04/04/2006,43.28,0.008818809
03/04/2006,42.9,-0.005346985
31/03/2006,43.13,-0.009001792
30/03/2006,43.52,-0.010969031
29/03/2006,44,0.00113701
28/03/2006,43.95,-0.024054211
27/03/2006,45.02,0.01454327
24/03/2006,44.37,-0.004497422
23/03/2006,44.57,-0.002688776
22/03/2006,44.69,0
21/03/2006,44.69,-0.008023221
20/03/2006,45.05,-0.005975452
17/03/2006,45.32,0.008420169
16/03/2006,44.94,-0.003775685
15/03/2006,45.11,-0.016271247
14/03/2006,45.85,0.009202519
13/03/2006,45.43,-0.000440141
10/03/2006,45.45,0.014404681
09/03/2006,44.8,-0.009331327
08/03/2006,45.22,0.024173066
07/03/2006,44.14,0.007047886
06/03/2006,43.83,-0.012695704
03/03/2006,44.39,-0.00516797
02/03/2006,44.62,-0.000672118
01/03/2006,44.65,-0.004692222
28/02/2006,44.86,-0.018114036
27/02/2006,45.68,0.005267791
24/02/2006,45.44,-0.011813745
23/02/2006,45.98,-0.003690442
22/02/2006,46.15,0.006958062
21/02/2006,45.83,-0.00174406
17/02/2006,45.91,0.000217841
16/02/2006,45.9,0.00305477
15/02/2006,45.76,0.020532789
14/02/2006,44.83,0.032879053
13/02/2006,43.38,0.002770085
10/02/2006,43.26,0.006028305
09/02/2006,43,-0.009028884
08/02/2006,43.39,0.002307338
07/02/2006,43.29,-0.01102699
06/02/2006,43.77,0.002287284
03/02/2006,43.67,-0.000457875
02/02/2006,43.69,0.008043247
01/02/2006,43.34,0.001385362
31/01/2006,43.28,0.010685351
30/01/2006,42.82,-0.001633415
27/01/2006,42.89,-0.002328832
26/01/2006,42.99,0.011463455
25/01/2006,42.5,-0.004694844
24/01/2006,42.7,0.006578971
23/01/2006,42.42,-0.016598862
20/01/2006,43.13,-0.028795408
19/01/2006,44.39,0.002481111
18/01/2006,44.28,0.011356016
17/01/2006,43.78,0.008948092
13/01/2006,43.39,0.000922297
12/01/2006,43.35,0.003466208
11/01/2006,43.2,-0.001850139
10/01/2006,43.28,-0.01445145
09/01/2006,43.91,0.012374127
06/01/2006,43.37,-0.004830372
05/01/2006,43.58,-0.009136656
04/01/2006,43.98,-0.031556831
03/01/2006,45.39,0.025210482
30/12/2005,44.26,0.003848335
29/12/2005,44.09,-0.004525919
28/12/2005,44.29,0.000451671
27/12/2005,44.27,-0.016799589
23/12/2005,45.02,-0.001553657
22/12/2005,45.09,-0.00464654
21/12/2005,45.3,-0.000882613
20/12/2005,45.34,-0.00505996
19/12/2005,45.57,-0.01567635
16/12/2005,46.29,0.000648298
15/12/2005,46.26,-0.012886776
14/12/2005,46.86,0.013535495
13/12/2005,46.23,-0.008829604
12/12/2005,46.64,0.006021524
09/12/2005,46.36,0.002375555
08/12/2005,46.25,-0.008611463
07/12/2005,46.65,0.007963025
06/12/2005,46.28,0.007156054
05/12/2005,45.95,-0.004776388
02/12/2005,46.17,0.00130039
01/12/2005,46.11,0.009369281
30/11/2005,45.68,-0.02763561
29/11/2005,46.96,-0.014166639
28/11/2005,47.63,-0.00565269
25/11/2005,47.9,0.002089865
23/11/2005,47.8,0.000209227
22/11/2005,47.79,0.012846339
21/11/2005,47.18,-0.000211932
18/11/2005,47.19,0.004672906
17/11/2005,46.97,0.014583145
16/11/2005,46.29,0.007589758
15/11/2005,45.94,-0.020041615
14/11/2005,46.87,-0.004258043
11/11/2005,47.07,-0.002758037
10/11/2005,47.2,0.020332429
09/11/2005,46.25,-0.001512369
08/11/2005,46.32,-0.007956176
07/11/2005,46.69,0.012934002
04/11/2005,46.09,0.008716551
03/11/2005,45.69,0.023473177
02/11/2005,44.63,-0.011805461
01/11/2005,45.16,-0.00596094
31/10/2005,45.43,0.016199178
28/10/2005,44.7,0.017148435
27/10/2005,43.94,-0.014460261
26/10/2005,44.58,-0.012483443
25/10/2005,45.14,-0.006624003
24/10/2005,45.44,0.009285939
21/10/2005,45.02,-0.001331854
20/10/2005,45.08,-0.012564918
19/10/2005,45.65,0.043197944
18/10/2005,43.72,-0.015659006
17/10/2005,44.41,0.009275035
14/10/2005,44,0.013960634
13/10/2005,43.39,0.000461042
12/10/2005,43.37,-0.017145237
11/10/2005,44.12,0.001814883
10/10/2005,44.04,0.000908678
07/10/2005,44,0.000454649
06/10/2005,43.98,0.00250427
05/10/2005,43.87,-0.006135686
04/10/2005,44.14,0.021757414
03/10/2005,43.19,-0.006001865
30/09/2005,43.45,0.004613618
29/09/2005,43.25,0.01514298
28/09/2005,42.6,-0.013291556
27/09/2005,43.17,0.039452382
26/09/2005,41.5,-0.024045915
23/09/2005,42.51,-0.007732903
22/09/2005,42.84,0.000700525
21/09/2005,42.81,-0.012534983
20/09/2005,43.35,-0.027080959
19/09/2005,44.54,-0.014045488
16/09/2005,45.17,0.016068188
15/09/2005,44.45,-0.005832228
14/09/2005,44.71,-0.00468594
13/09/2005,44.92,-0.007982304
12/09/2005,45.28,0.008204947
09/09/2005,44.91,0.000445434
08/09/2005,44.89,-0.02551271
07/09/2005,46.05,0.005880448
06/09/2005,45.78,0.014300101
02/09/2005,45.13,-0.013644578
01/09/2005,45.75,-0.012597908
31/08/2005,46.33,0.014786092
30/08/2005,45.65,-0.015001912
29/08/2005,46.34,0.004325266
26/08/2005,46.14,-0.00777206
25/08/2005,46.5,0.004526358
24/08/2005,46.29,-0.016922327
23/08/2005,47.08,0.006178778
22/08/2005,46.79,-0.002561367
19/08/2005,46.91,-0.010180364
18/08/2005,47.39,-0.004001269
17/08/2005,47.58,0.004001269
16/08/2005,47.39,-0.019020325
15/08/2005,48.3,0.007481332
12/08/2005,47.94,-0.008309146
11/08/2005,48.34,0.002900354
10/08/2005,48.2,-0.000622213
09/08/2005,48.23,0.019893861
08/08/2005,47.28,-0.000211484
05/08/2005,47.29,-0.009261274
04/08/2005,47.73,-0.00896867
03/08/2005,48.16,0.003952985
02/08/2005,47.97,0.000417014
01/08/2005,47.95,0.001878719
29/07/2005,47.86,-0.002920928
28/07/2005,48,0.025317808
27/07/2005,46.8,0.004926646
26/07/2005,46.57,0.004303859
25/07/2005,46.37,-0.006663109
22/07/2005,46.68,0.003648464
21/07/2005,46.51,-0.014938391
20/07/2005,47.21,0.008722532
19/07/2005,46.8,-0.002134473
18/07/2005,46.9,-0.004255326
15/07/2005,47.1,0.005535462
14/07/2005,46.84,-0.003410063
13/07/2005,47,-0.01184447
12/07/2005,47.56,0.005904699
11/07/2005,47.28,0.00828294
08/07/2005,46.89,0.008782321
07/07/2005,46.48,-0.001290045
06/07/2005,46.54,-0.003432007
05/07/2005,46.7,0.013365148
01/07/2005,46.08,0.001955035
30/06/2005,45.99,-0.013605652
29/06/2005,46.62,-0.014269223
28/06/2005,47.29,0.030923658
27/06/2005,45.85,0.032586281
24/06/2005,44.38,-0.009865551
23/06/2005,44.82,-0.012857637
22/06/2005,45.4,0.003972638
21/06/2005,45.22,-0.008148927
20/06/2005,45.59,-0.006558834
17/06/2005,45.89,-0.001959291
16/06/2005,45.98,-0.002823327
15/06/2005,46.11,-0.002815378
14/06/2005,46.24,0.003683245
13/06/2005,46.07,-0.000650971
10/06/2005,46.1,0.002171554
09/06/2005,46,0.009830773
08/06/2005,45.55,-0.004818231
07/06/2005,45.77,-0.000873553
06/06/2005,45.81,-0.001308901
03/06/2005,45.87,-0.007168489
02/06/2005,46.2,0.008259121
01/06/2005,45.82,0.010531032
31/05/2005,45.34,-0.003962145
27/05/2005,45.52,-0.009619663
26/05/2005,45.96,0.004361106
25/05/2005,45.76,0.001312049
24/05/2005,45.7,-0.013259623
23/05/2005,46.31,0.007368911
20/05/2005,45.97,-0.009956792
19/05/2005,46.43,0.011480685
18/05/2005,45.9,0.008533035
17/05/2005,45.51,0.014385553
16/05/2005,44.86,0.018221177
13/05/2005,44.05,0
12/05/2005,44.05,0.001363017
11/05/2005,43.99,0.004785243
10/05/2005,43.78,-0.014737825
09/05/2005,44.43,0.007681918
06/05/2005,44.09,-0.002039199
05/05/2005,44.18,0.002946846
04/05/2005,44.05,0.006376701
03/05/2005,43.77,0.001142988
02/05/2005,43.72,0.015211171
29/04/2005,43.06,0.006991406
28/04/2005,42.76,-0.012549549
27/04/2005,43.3,0.015829008
26/04/2005,42.62,0.000234659
25/04/2005,42.61,0.017519387
22/04/2005,41.87,-0.015404973
21/04/2005,42.52,0.010164371
20/04/2005,42.09,-0.021854941
19/04/2005,43.02,0.003259607
18/04/2005,42.88,-0.004421182
15/04/2005,43.07,-0.010623656
14/04/2005,43.53,-0.006639979
13/04/2005,43.82,0.001598721
12/04/2005,43.75,-0.009780585
11/04/2005,44.18,0.000226372
08/04/2005,44.17,-0.008566328
07/04/2005,44.55,0.003147485
06/04/2005,44.41,-0.00471752
05/04/2005,44.62,0.006971804
04/04/2005,44.31,0.013633476
01/04/2005,43.71,-0.01611291
31/03/2005,44.42,-0.012972671
30/03/2005,45,0.008928631
29/03/2005,44.6,-0.011370092
28/03/2005,45.11,-0.024524987
24/03/2005,46.23,-0.005178005
23/03/2005,46.47,0.015615151
22/03/2005,45.75,0.01054723
21/03/2005,45.27,0.001547475
18/03/2005,45.2,0.022824889
17/03/2005,44.18,0.016891522
16/03/2005,43.44,-0.010761409
15/03/2005,43.91,-0.00974512
14/03/2005,44.34,0.00520069
11/03/2005,44.11,-0.001585684
10/03/2005,44.18,0.004992068
09/03/2005,43.96,-0.01220906
08/03/2005,44.5,-0.002917089
07/03/2005,44.63,-0.009144705
04/03/2005,45.04,0.008696677
03/03/2005,44.65,0.019905656
02/03/2005,43.77,0.005268595
01/03/2005,43.54,0.016441264
28/02/2005,42.83,0.003977079
25/02/2005,42.66,0.007529447
24/02/2005,42.34,0.006397368
23/02/2005,42.07,0.001665279
22/02/2005,42,-0.020735898
18/02/2005,42.88,-0.001398276
17/02/2005,42.94,-0.014794537
16/02/2005,43.58,0.028157765
15/02/2005,42.37,0.002836211
14/02/2005,42.25,-0.013167366
11/02/2005,42.81,-0.015759306
10/02/2005,43.49,0.003916604
09/02/2005,43.32,-0.007817929
08/02/2005,43.66,0.000687364
07/02/2005,43.63,-0.012300838
04/02/2005,44.17,0.008868734
03/02/2005,43.78,0.00297381
02/02/2005,43.65,0.016166634
01/02/2005,42.95,0.007947681
31/01/2005,42.61,-0.006083313
28/01/2005,42.87,0.017174872
27/01/2005,42.14,0.001900238
26/01/2005,42.06,0.002142093
25/01/2005,41.97,0.006453949
24/01/2005,41.7,-0.012392914
21/01/2005,42.22,-0.019932657
20/01/2005,43.07,0.000929152
19/01/2005,43.03,-0.003016594
18/01/2005,43.16,0.036093079
14/01/2005,41.63,0.00844294
13/01/2005,41.28,-0.015384919
12/01/2005,41.92,0.005981595
11/01/2005,41.67,0.000720202
10/01/2005,41.64,0.003367817
07/01/2005,41.5,0.008712543
06/01/2005,41.14,0.000486263
05/01/2005,41.12,0.025367694
04/01/2005,40.09,-0.007207686
03/01/2005,40.38,0.051058709
31/12/2004,38.37,-0.010886577
30/12/2004,38.79,0
29/12/2004,38.79,0
28/12/2004,38.79,0.004651171
27/12/2004,38.61,-0.003361348
23/12/2004,38.74,-0.005406114
22/12/2004,38.95,0.004632021
21/12/2004,38.77,0.004394475
20/12/2004,38.6,0.007280323
17/12/2004,38.32,-0.015793209
16/12/2004,38.93,-0.001796485
15/12/2004,39,-0.004604766
14/12/2004,39.18,0.001276976
13/12/2004,39.13,0.006666691
10/12/2004,38.87,-0.001799255
09/12/2004,38.94,0.016311041
