Date,Close,CSCO
22/06/2006,19.69,-0.01911527
21/06/2006,20.07,0.017085843
20/06/2006,19.73,-0.004551209
19/06/2006,19.82,-0.008040244
16/06/2006,19.98,-0.01194044
15/06/2006,20.22,0.030632573
14/06/2006,19.61,0.012830558
13/06/2006,19.36,-0.006179216
12/06/2006,19.48,-0.024842849
09/06/2006,19.97,0.004014055
08/06/2006,19.89,-0.001005025
07/06/2006,19.91,-0.012974234
06/06/2006,20.17,0.014482151
05/06/2006,19.88,-0.027779564
02/06/2006,20.44,-0.002931121
01/06/2006,20.5,0.040821995
31/05/2006,19.68,-0.004562746
30/05/2006,19.77,-0.026947738
26/05/2006,20.31,-0.010286645
25/05/2006,20.52,0.001463058
24/05/2006,20.49,0.005873732
23/05/2006,20.37,-0.011227846
22/05/2006,20.6,-0.013021645
19/05/2006,20.87,0.028184567
18/05/2006,20.29,0.005436139
17/05/2006,20.18,-0.001485516
16/05/2006,20.21,-0.017169909
15/05/2006,20.56,0.01075805
12/05/2006,20.34,0.014360237
11/05/2006,20.05,-0.034317093
10/05/2006,20.75,-0.04384393
09/05/2006,21.68,-0.003683245
08/05/2006,21.76,0.000459664
05/05/2006,21.75,-0.005044725
04/05/2006,21.86,0.017070772
03/05/2006,21.49,0.004664188
02/05/2006,21.39,0.020307664
01/05/2006,20.96,0.000477213
28/04/2006,20.95,-0.001430957
27/04/2006,20.98,0.011987677
26/04/2006,20.73,0.012621527
25/04/2006,20.47,0.008832246
24/04/2006,20.29,-0.019038896
21/04/2006,20.68,-0.01678294
20/04/2006,21.03,-0.010877383
19/04/2006,21.26,-0.009829239
18/04/2006,21.47,0.028823162
17/04/2006,20.86,-0.015223891
13/04/2006,21.18,0.007582975
12/04/2006,21.02,-0.000475624
11/04/2006,21.03,0.001903856
10/04/2006,20.99,0.008612493
07/04/2006,20.81,-0.0176237
06/04/2006,21.18,-0.023793985
05/04/2006,21.69,0.006011579
04/04/2006,21.56,-0.001390498
03/04/2006,21.59,-0.003698571
31/03/2006,21.67,-0.013749071
30/03/2006,21.97,0.018374426
29/03/2006,21.57,0.011188928
28/03/2006,21.33,-0.016736792
27/03/2006,21.69,0.015331311
24/03/2006,21.36,-0.002338089
23/03/2006,21.41,-0.000466962
22/03/2006,21.42,0.000466962
21/03/2006,21.41,-0.012532074
20/03/2006,21.68,0.002771364
17/03/2006,21.62,0.017261917
16/03/2006,21.25,-0.008901441
15/03/2006,21.44,0.008901441
14/03/2006,21.25,0.018523446
13/03/2006,20.86,0.001919386
10/03/2006,20.82,0.018420298
09/03/2006,20.44,-0.020339684
08/03/2006,20.86,-0.000479272
07/03/2006,20.87,-0.008587839
06/03/2006,21.05,0.000475172
03/03/2006,21.04,0.007633625
02/03/2006,20.88,-0.008583744
01/03/2006,21.06,0.039714662
28/02/2006,20.24,0.013429697
27/02/2006,19.97,0.00602714
24/02/2006,19.85,0.006570658
23/02/2006,19.72,0.002538717
22/02/2006,19.67,0.004585995
21/02/2006,19.58,-0.014199022
17/02/2006,19.86,-0.006024115
16/02/2006,19.98,0.002004009
15/02/2006,19.94,0.012109129
14/02/2006,19.7,0.007643349
13/02/2006,19.55,-0.010684406
10/02/2006,19.76,0.010684406
09/02/2006,19.55,0.00770222
08/02/2006,19.4,0.069913767
07/02/2006,18.09,0.014476868
06/02/2006,17.83,-0.017788129
03/02/2006,18.15,-0.012048339
02/02/2006,18.37,-0.011366834
01/02/2006,18.58,0.000538358
31/01/2006,18.57,-0.017085306
30/01/2006,18.89,0.005840208
27/01/2006,18.78,0.01070674
26/01/2006,18.58,0.000538358
25/01/2006,18.57,0.013008314
24/01/2006,18.33,0.009317689
23/01/2006,18.16,-0.019089753
20/01/2006,18.51,-0.027179931
19/01/2006,19.02,0.015364541
18/01/2006,18.73,0.002673084
17/01/2006,18.68,-0.012766131
13/01/2006,18.92,-0.014690715
12/01/2006,19.2,-0.010362787
11/01/2006,19.4,0.022414282
10/01/2006,18.97,-0.004733114
09/01/2006,19.06,0.015332048
06/01/2006,18.77,0.022630276
05/01/2006,18.35,0.027626066
04/01/2006,17.85,0.02266386
03/01/2006,17.45,0.019092278
30/12/2005,17.12,-0.006984895
29/12/2005,17.24,-0.002896034
28/12/2005,17.29,0.002316156
27/12/2005,17.25,-0.005780363
23/12/2005,17.35,0.003464207
22/12/2005,17.29,0.004637689
21/12/2005,17.21,-0.005793759
20/12/2005,17.31,-0.009200755
19/12/2005,17.47,-0.002857961
16/12/2005,17.52,-0.013605652
15/12/2005,17.76,0.003949229
14/12/2005,17.69,0.010798627
13/12/2005,17.5,-0.001142205
12/12/2005,17.52,-0.001710864
09/12/2005,17.55,-0.005115101
08/12/2005,17.64,-0.00790518
07/12/2005,17.78,0.012450642
06/12/2005,17.56,0.003422707
05/12/2005,17.5,-0.00796817
02/12/2005,17.64,-0.002830458
01/12/2005,17.69,0.008515521
30/11/2005,17.54,0.001711841
29/11/2005,17.51,0.001714776
28/11/2005,17.48,-0.00399658
25/11/2005,17.55,0.006287531
23/11/2005,17.44,0.009216655
22/11/2005,17.28,0.012813221
21/11/2005,17.06,0.002347419
18/11/2005,17.02,-0.020355457
17/11/2005,17.37,0.008673081
16/11/2005,17.22,-0.002899393
15/11/2005,17.27,-0.004621614
14/11/2005,17.35,-0.006892618
11/11/2005,17.47,0.018486951
10/11/2005,17.15,-0.034387342
09/11/2005,17.75,-0.00617806
08/11/2005,17.86,0.000560067
07/11/2005,17.85,-0.001119821
04/11/2005,17.87,0.020351183
03/11/2005,17.51,-0.00682985
02/11/2005,17.63,0.008544626
01/11/2005,17.48,0.001717722
31/10/2005,17.45,0.017924735
28/10/2005,17.14,0.005264709
27/10/2005,17.05,-0.00292826
26/10/2005,17.1,-0.001168907
25/10/2005,17.12,-0.002333723
24/10/2005,17.16,0.007604599
21/10/2005,17.03,0.005889299
20/10/2005,16.93,-0.015822188
19/10/2005,17.2,0.012873203
18/10/2005,16.98,-0.011127494
17/10/2005,17.17,-0.005807217
14/10/2005,17.27,-0.001735609
13/10/2005,17.3,-0.007486358
12/10/2005,17.43,0.01386504
11/10/2005,17.19,-0.01730147
10/10/2005,17.49,-0.007972707
07/10/2005,17.63,-0.005656124
06/10/2005,17.73,0.013057239
05/10/2005,17.5,-0.009667405
04/10/2005,17.67,-0.003953691
03/10/2005,17.74,-0.010095431
30/09/2005,17.92,0.003353832
29/09/2005,17.86,-0.003353832
28/09/2005,17.92,0.011223462
27/09/2005,17.72,-0.011223462
26/09/2005,17.92,-0.007228277
23/09/2005,18.05,-0.003318587
22/09/2005,18.11,0.014460764
21/09/2005,17.85,-0.006700193
20/09/2005,17.97,-0.011068182
19/09/2005,18.17,-0.013665148
16/09/2005,18.42,0.021399994
15/09/2005,18.03,0.01059391
14/09/2005,17.84,-0.022721953
13/09/2005,18.25,-0.012523986
12/09/2005,18.48,-0.005396667
09/09/2005,18.58,0.011366834
08/09/2005,18.37,-0.001631765
07/09/2005,18.4,0.010929071
06/09/2005,18.2,0.026727649
02/09/2005,17.72,0.003958162
01/09/2005,17.65,0.001701163
31/08/2005,17.62,0.006262474
30/08/2005,17.51,-0.007396904
29/08/2005,17.64,0.013698844
26/08/2005,17.4,-0.004587164
25/08/2005,17.48,-0.002285715
24/08/2005,17.52,-0.013605652
23/08/2005,17.76,0.003949229
22/08/2005,17.69,-0.007321914
19/08/2005,17.82,0.009019227
18/08/2005,17.66,-0.010140932
17/08/2005,17.84,0.011841131
16/08/2005,17.63,-0.004527455
15/08/2005,17.71,-0.005069006
12/08/2005,17.8,-0.014501091
11/08/2005,18.06,-0.010465532
10/08/2005,18.25,-0.07187456
09/08/2005,19.61,0.018528579
08/08/2005,19.25,-0.002594035
05/08/2005,19.3,-0.006713167
04/08/2005,19.43,-0.005645383
03/08/2005,19.54,0.002562133
02/08/2005,19.49,0.011871107
01/08/2005,19.26,0.005727691
29/07/2005,19.15,-0.00780238
28/07/2005,19.3,0.006237026
27/07/2005,19.18,0.006276171
26/07/2005,19.06,0.011078984
25/07/2005,18.85,-0.024627915
22/07/2005,19.32,-0.012345836
21/07/2005,19.56,-0.028227681
20/07/2005,20.12,-0.002482007
19/07/2005,20.17,0.026119014
18/07/2005,19.65,-0.012139755
15/07/2005,19.89,-0.002510672
14/07/2005,19.94,-0.001503383
13/07/2005,19.97,0.009559821
12/07/2005,19.78,0.01220768
11/07/2005,19.54,0.01184055
08/07/2005,19.31,0.024640827
07/07/2005,18.84,0.001062135
06/07/2005,18.82,0
05/07/2005,18.82,-0.008992391
01/07/2005,18.99,-0.004728141
30/06/2005,19.08,-0.014568416
29/06/2005,19.36,0.010384309
28/06/2005,19.16,0.006808091
27/06/2005,19.03,-0.014088415
24/06/2005,19.3,-0.02456623
23/06/2005,19.78,-0.001010612
22/06/2005,19.8,0.001516301
21/06/2005,19.77,0.008636071
20/06/2005,19.6,0.003577821
17/06/2005,19.53,0
16/06/2005,19.53,0.010810916
15/06/2005,19.32,0.007272759
14/06/2005,19.18,-0.006237026
13/06/2005,19.3,0.003113651
10/06/2005,19.24,-0.011883374
09/06/2005,19.47,0.003086422
08/06/2005,19.41,0
07/06/2005,19.41,0.001546791
06/06/2005,19.38,-0.00103146
03/06/2005,19.4,-0.024441135
02/06/2005,19.88,0.012145898
01/06/2005,19.64,0.012295237
31/05/2005,19.4,-0.019903694
27/05/2005,19.79,-0.005542972
26/05/2005,19.9,0.014170278
25/05/2005,19.62,-0.019182819
24/05/2005,20,0.022756987
23/05/2005,19.55,0.004100467
20/05/2005,19.47,0.004633213
19/05/2005,19.38,0.007250161
18/05/2005,19.24,0.009399547
17/05/2005,19.06,-0.00157274
16/05/2005,19.09,0.010531956
13/05/2005,18.89,0.010109158
12/05/2005,18.7,0.008053735
11/05/2005,18.55,0.018498895
10/05/2005,18.21,0
09/05/2005,18.21,0.010488642
06/05/2005,18.02,0.001110494
05/05/2005,18,0.019635975
04/05/2005,17.65,0.019451414
03/05/2005,17.31,0.002892684
02/05/2005,17.26,-0.000579207
29/04/2005,17.27,0.007555979
28/04/2005,17.14,-0.00639723
27/04/2005,17.25,-0.00173762
26/04/2005,17.28,-0.011507607
25/04/2005,17.48,0.002864511
22/04/2005,17.43,-0.014241198
21/04/2005,17.68,0.028106238
20/04/2005,17.19,0.000581903
19/04/2005,17.18,0.009356793
18/04/2005,17.02,-0.010520261
15/04/2005,17.2,-0.034850713
14/04/2005,17.81,-0.010611661
13/04/2005,18,-0.013245227
12/04/2005,18.24,0.013800937
11/04/2005,17.99,0.005015335
08/04/2005,17.9,-0.013869848
07/04/2005,18.15,0.021158919
06/04/2005,17.77,-0.00280978
05/04/2005,17.82,0.008453136
04/04/2005,17.67,-0.001696353
01/04/2005,17.7,-0.010677258
31/03/2005,17.89,-0.00779514
30/03/2005,18.03,0.015651521
29/03/2005,17.75,-0.007856382
28/03/2005,17.89,0.000559128
24/03/2005,17.88,0.007297254
23/03/2005,17.75,-0.009531892
22/03/2005,17.92,-0.001115449
21/03/2005,17.94,0.007834399
18/03/2005,17.8,-0.01283858
17/03/2005,18.03,-0.002216067
16/03/2005,18.07,-0.009911975
15/03/2005,18.25,-0.01576548
14/03/2005,18.54,0.00486619
11/03/2005,18.45,-0.01399377
10/03/2005,18.71,0.0096671
09/03/2005,18.53,0.02237474
08/03/2005,18.12,-0.006600684
07/03/2005,18.24,0.01102547
04/03/2005,18.04,0.013393057
03/03/2005,17.8,0.00337648
02/03/2005,17.74,0.013621096
01/03/2005,17.5,0.00458191
28/02/2005,17.42,0.012709588
25/02/2005,17.2,0.001163467
24/02/2005,17.18,-0.005803847
23/02/2005,17.28,-0.001734606
22/02/2005,17.31,0.000577868
18/02/2005,17.3,-0.008633147
17/02/2005,17.45,-0.014789803
16/02/2005,17.71,-0.011787956
15/02/2005,17.92,-0.002786293
14/02/2005,17.97,0.015139061
11/02/2005,17.7,0.006802747
10/02/2005,17.58,-0.002840104
09/02/2005,17.63,-0.034014988
08/02/2005,18.24,0.004395611
07/02/2005,18.16,0.01442066
04/02/2005,17.9,0.021457627
03/02/2005,17.52,-0.035327475
02/02/2005,18.15,0.001102536
01/02/2005,18.13,0.00497651
31/01/2005,18.04,0.007790802
28/01/2005,17.9,-0.015521376
27/01/2005,18.18,0.027322581
26/01/2005,17.69,0.010227362
25/01/2005,17.51,-0.01361337
24/01/2005,17.75,-0.014541643
21/01/2005,18.01,-0.0170662
20/01/2005,18.32,0.009322799
19/01/2005,18.15,-0.031989716
18/01/2005,18.74,-0.007442884
14/01/2005,18.88,0.005310687
13/01/2005,18.78,-0.007955491
12/01/2005,18.93,0.015438156
11/01/2005,18.64,-0.004282662
10/01/2005,18.72,0
07/01/2005,18.72,-0.006920443
06/01/2005,18.85,0.014965539
05/01/2005,18.57,0.000538648
04/01/2005,18.56,-0.040132101
03/01/2005,19.32,0
31/12/2004,19.32,-0.005162634
30/12/2004,19.42,0.005680366
29/12/2004,19.31,0.00259269
28/12/2004,19.26,-0.00207469
27/12/2004,19.3,-0.007741974
23/12/2004,19.45,0.006706241
22/12/2004,19.32,-0.002068253
21/12/2004,19.36,0.01614198
20/12/2004,19.05,0.003154577
17/12/2004,18.99,-0.021360541
16/12/2004,19.4,0
15/12/2004,19.4,0.006204777
14/12/2004,19.28,0.000518807
13/12/2004,19.27,-0.00775398
10/12/2004,19.42,0.001030397
