Date,Close,AMZN
23/12/2004,38.93,-0.015041711
22/12/2004,39.52,0.003294896
21/12/2004,39.39,0.011233205
20/12/2004,38.95,-0.026850651
17/12/2004,40.01,-0.000999251
16/12/2004,40.05,-0.023443393
15/12/2004,41,0.013752673
14/12/2004,40.44,0.015198997
13/12/2004,39.83,0.019777521
10/12/2004,39.05,-0.019526422
09/12/2004,39.82,0.028013036
08/12/2004,38.72,0.013520747
07/12/2004,38.2,-0.03321196
06/12/2004,39.49,-0.015079451
03/12/2004,40.09,-0.001993522
02/12/2004,40.17,0.004741119
01/12/2004,39.98,0.007532047
30/11/2004,39.68,0.018825282
29/11/2004,38.94,-0.00384468
26/11/2004,39.09,0.008735924
24/11/2004,38.75,0.011419797
23/11/2004,38.31,0.006809874
22/11/2004,38.05,-0.013055016
19/11/2004,38.55,-0.046130835
18/11/2004,40.37,0.011710611
17/11/2004,39.9,-0.004251601
16/11/2004,40.07,-0.02025761
15/11/2004,40.89,0.010571703
12/11/2004,40.46,0.041120688
11/11/2004,38.83,0.019241363
10/11/2004,38.09,0.018281076
09/11/2004,37.4,0.002141328
08/11/2004,37.32,0.020574629
05/11/2004,36.56,-0.00952777
04/11/2004,36.91,0.027188274
03/11/2004,35.92,-0.008869238
02/11/2004,36.24,0.031962351
01/11/2004,35.1,0.028024368
29/10/2004,34.13,-0.009332235
28/10/2004,34.45,0.006406545
27/10/2004,34.23,0.01175447
26/10/2004,33.83,-0.004129799
25/10/2004,33.97,-0.0183759
22/10/2004,34.6,-0.131687208
21/10/2004,39.47,0.028786362
20/10/2004,38.35,0.000521648
19/10/2004,38.33,-0.024227989
18/10/2004,39.27,0.018504769
15/10/2004,38.55,-0.014166367
14/10/2004,39.1,-0.022256862
13/10/2004,39.98,-0.005985055
12/10/2004,40.22,0.001741944
11/10/2004,40.15,0.003742986
08/10/2004,40,-0.028344473
07/10/2004,41.15,-0.005090303
06/10/2004,41.36,0.009718249
05/10/2004,40.96,-0.001219959
04/10/2004,41.01,0.013254981
01/10/2004,40.47,-0.009590631
30/09/2004,40.86,0.000489596
29/09/2004,40.84,0.035135045
28/09/2004,39.43,-0.012600973
27/09/2004,39.93,-0.024979659
24/09/2004,40.94,-0.021506205
23/09/2004,41.83,0.010816113
22/09/2004,41.38,-0.045123989
21/09/2004,43.29,0.000462107
20/09/2004,43.27,0.007190104
17/09/2004,42.96,0.00911967
16/09/2004,42.57,0.00849262
15/09/2004,42.21,-0.010838937
14/09/2004,42.67,0.064366674
13/09/2004,40.01,0.036654651
10/09/2004,38.57,0.013048202
09/09/2004,38.07,0.001577287
08/09/2004,38.01,-0.013068665
07/09/2004,38.51,-0.00595471
03/09/2004,38.74,-0.011293755
02/09/2004,39.18,0.024284324
01/09/2004,38.24,0.002618488
31/08/2004,38.14,-0.004447359
30/08/2004,38.31,-0.040665365
27/08/2004,39.9,-0.007241885
26/08/2004,40.19,-0.00273326
25/08/2004,40.3,0.031508593
24/08/2004,39.05,-0.010191171
23/08/2004,39.45,-0.001519757
20/08/2004,39.51,0.022524628
19/08/2004,38.63,-0.018720896
18/08/2004,39.36,0.029129524
17/08/2004,38.23,0.007351044
16/08/2004,37.95,0.049145959
13/08/2004,36.13,-0.004418676
12/08/2004,36.29,-0.007412525
11/08/2004,36.56,-0.014662223
10/08/2004,37.1,0.049167594
09/08/2004,35.32,-0.004801591
06/08/2004,35.49,-0.003375531
05/08/2004,35.61,-0.041529411
04/08/2004,37.12,-0.013114065
03/08/2004,37.61,-0.018179924
02/08/2004,38.3,-0.016058361
30/07/2004,38.92,0.00877425
29/07/2004,38.58,0.015937633
28/07/2004,37.97,-0.029581815
27/07/2004,39.11,0.008473539
26/07/2004,38.78,-0.030474679
23/07/2004,39.98,-0.136341348
22/07/2004,45.82,0.023405794
21/07/2004,44.76,-0.04861993
20/07/2004,46.99,0.020858729
19/07/2004,46.02,-0.023196916
16/07/2004,47.1,-0.032789823
15/07/2004,48.67,-0.016909846
14/07/2004,49.5,-0.002018164
13/07/2004,49.6,0.011150648
12/07/2004,49.05,0.014994632
09/07/2004,48.32,-0.024127116
08/07/2004,49.5,-0.029852963
07/07/2004,51,-0.004694844
06/07/2004,51.24,-0.026005511
02/07/2004,52.59,0.000570613
01/07/2004,52.56,-0.03440878
30/06/2004,54.4,0.01276495
29/06/2004,53.71,0.005975741
28/06/2004,53.39,0.030233313
25/06/2004,51.8,0.015172437
24/06/2004,51.02,0.004124527
23/06/2004,50.81,0.036272887
22/06/2004,49,-0.015592095
21/06/2004,49.77,0.003421559
18/06/2004,49.6,-0.003421559
17/06/2004,49.77,-0.015946122
16/06/2004,50.57,0.009137926
15/06/2004,50.11,0.017311221
14/06/2004,49.25,-0.013912917
10/06/2004,49.94,-0.005989237
09/06/2004,50.24,-0.033277684
08/06/2004,51.94,0.003471556
07/06/2004,51.76,0.015772891
04/06/2004,50.95,0.030894335
03/06/2004,49.4,-0.019048195
02/06/2004,50.35,0.002386161
01/06/2004,50.23,0.03504866
28/05/2004,48.5,0.018310957
27/05/2004,47.62,0.063503078
26/05/2004,44.69,0.024234002
25/05/2004,43.62,0.0466947
24/05/2004,41.63,0.011111225
21/05/2004,41.17,0.004625693
20/05/2004,40.98,-0.017177149
19/05/2004,41.69,-0.007170203
18/05/2004,41.99,-0.002141074
17/05/2004,42.08,-0.022789662
14/05/2004,43.05,-0.012924251
13/05/2004,43.61,0.013621358
12/05/2004,43.02,0.007466204
11/05/2004,42.7,0.034305413
10/05/2004,41.26,-0.015392319
07/05/2004,41.9,-0.029164814
06/05/2004,43.14,-0.025630694
05/05/2004,44.26,0.00702871
04/05/2004,43.95,-0.010412045
03/05/2004,44.41,0.018407519
30/04/2004,43.6,-0.057706174
29/04/2004,46.19,-0.016745776
28/04/2004,46.97,-0.021691911
27/04/2004,48,0.015748357
26/04/2004,47.25,0.020526699
23/04/2004,46.29,-0.054033111
22/04/2004,48.86,0.066423227
21/04/2004,45.72,0.011438752
20/04/2004,45.2,-0.041388206
19/04/2004,47.11,0.034772967
16/04/2004,45.5,-0.032222487
15/04/2004,46.99,0.004265308
14/04/2004,46.79,0.00449824
13/04/2004,46.58,-0.029196066
12/04/2004,47.96,-0.002914847
08/04/2004,48.1,0.047906978
07/04/2004,45.85,-0.012785958
06/04/2004,46.44,-0.011135019
05/04/2004,46.96,0.018700169
02/04/2004,46.09,0.029728051
01/04/2004,44.74,0.033177322
31/03/2004,43.28,-0.011943183
30/03/2004,43.8,0.024030731
29/03/2004,42.76,0.025101957
26/03/2004,41.7,-0.006930366
25/03/2004,41.99,0.057845087
24/03/2004,39.63,-0.015026579
23/03/2004,40.23,-0.015293835
22/03/2004,40.85,-0.046631281
19/03/2004,42.8,-0.004894544
18/03/2004,43.01,0.004894544
17/03/2004,42.8,0.015778027
16/03/2004,42.13,0.025238691
15/03/2004,41.08,-0.032569929
12/03/2004,42.44,0.027713193
11/03/2004,41.28,-0.0065194
10/03/2004,41.55,-0.027535564
09/03/2004,42.71,-0.018327853
08/03/2004,43.5,-0.013472061
05/03/2004,44.09,-0.006781219
04/03/2004,44.39,0.027868409
03/03/2004,43.17,0.027238124
02/03/2004,42.01,
