Date,Close,APC
21/11/2007,55.89,-0.023692763
20/11/2007,57.23,0.017627814
19/11/2007,56.23,-0.014127023
16/11/2007,57.03,0.02090792
15/11/2007,55.85,-0.026851993
14/11/2007,57.37,0.018471807
13/11/2007,56.32,0.026994621
12/11/2007,54.82,-0.049641073
09/11/2007,57.61,-0.033455928
08/11/2007,59.57,0.007921167
07/11/2007,59.1,-0.012944621
06/11/2007,59.87,0.034667873
05/11/2007,57.83,0.003811508
02/11/2007,57.61,0.006443209
01/11/2007,57.24,-0.030623415
31/10/2007,59.02,0.023659598
30/10/2007,57.64,-0.030077455
29/10/2007,59.4,0.002866056
26/10/2007,59.23,0.03925448
25/10/2007,56.95,0.025070208
24/10/2007,55.54,0.007772294
23/10/2007,55.11,-0.017982862
22/10/2007,56.11,-0.014684032
19/10/2007,56.94,-0.033503393
18/10/2007,58.88,0.014713696
17/10/2007,58.02,-0.011822291
16/10/2007,58.71,0.021869145
15/10/2007,57.44,0.017739993
12/10/2007,56.43,0.004262127
11/10/2007,56.19,0.017775852
10/10/2007,55.2,0.003447966
09/10/2007,55.01,0.014834078
08/10/2007,54.2,-0.009548365
05/10/2007,54.72,0.003111561
04/10/2007,54.55,0.01217278
03/10/2007,53.89,-0.009235381
02/10/2007,54.39,-0.004951867
01/10/2007,54.66,0.016788513
28/09/2007,53.75,0.002794599
27/09/2007,53.6,0.011823353
26/09/2007,52.97,-0.004896432
25/09/2007,53.23,-0.00356306
24/09/2007,53.42,-0.002430589
21/09/2007,53.55,0.011078885
20/09/2007,52.96,0.005680758
19/09/2007,52.66,0.009348537
18/09/2007,52.17,0.029370972
17/09/2007,50.66,0.001580403
14/09/2007,50.58,-0.002172411
13/09/2007,50.69,0.002370137
12/09/2007,50.57,0.004161306
11/09/2007,50.36,0.010178713
10/09/2007,49.85,0.001606104
07/09/2007,49.77,-0.016539183
06/09/2007,50.6,0.007140054
05/09/2007,50.24,0.004188697
04/09/2007,50.03,0.021210774
31/08/2007,48.98,0.009229888
30/08/2007,48.53,0.006615695
29/08/2007,48.21,0.018844779
28/08/2007,47.31,-0.028135648
27/08/2007,48.66,-0.014890637
24/08/2007,49.39,0.011198325
23/08/2007,48.84,0.003897841
22/08/2007,48.65,0.009500278
21/08/2007,48.19,-0.00723667
20/08/2007,48.54,-0.000205994
17/08/2007,48.55,0.022285625
16/08/2007,47.48,0.007186672
15/08/2007,47.14,-0.027823152
14/08/2007,48.47,-0.017587365
13/08/2007,49.33,0.015526359
10/08/2007,48.57,0.018074658
09/08/2007,47.7,-0.054662873
08/08/2007,50.38,-0.001784829
07/08/2007,50.47,0.000198157
06/08/2007,50.46,0.011360361
03/08/2007,49.89,-0.03505676
02/08/2007,51.67,0.008356865
01/08/2007,51.24,0.017919156
31/07/2007,50.33,0.004580313
30/07/2007,50.1,0.010231808
27/07/2007,49.59,-0.010830431
26/07/2007,50.13,-0.029483268
25/07/2007,51.63,0.006997113
24/07/2007,51.27,-0.03394056
23/07/2007,53.04,-0.017011346
20/07/2007,53.95,-0.015084907
19/07/2007,54.77,0.013603151
18/07/2007,54.03,0.029488473
17/07/2007,52.46,0.002672267
16/07/2007,52.32,-0.001909491
13/07/2007,52.42,0.008814006
12/07/2007,51.96,0.004243015
11/07/2007,51.74,-0.000579654
10/07/2007,51.77,-0.01209576
09/07/2007,52.4,0.003249549
06/07/2007,52.23,-0.003249549
05/07/2007,52.4,0.00191022
03/07/2007,52.3,0.007870278
02/07/2007,51.89,-0.001925299
29/06/2007,51.99,0.008693187
28/06/2007,51.54,-0.011957712
27/06/2007,52.16,0.01799062
26/06/2007,51.23,-0.030185893
25/06/2007,52.8,-0.023028257
22/06/2007,54.03,-0.014515643
21/06/2007,54.82,0.018409946
20/06/2007,53.82,-0.027670112
19/06/2007,55.33,0.007801908
18/06/2007,54.9,0.019310945
15/06/2007,53.85,0.020259556
14/06/2007,52.77,0.025721188
13/06/2007,51.43,0.024804421
12/06/2007,50.17,-0.001394284
11/06/2007,50.24,0.001194981
08/06/2007,50.18,0.025021483
07/06/2007,48.94,-0.027410019
06/06/2007,50.3,-0.014408618
05/06/2007,51.03,-0.017868022
04/06/2007,51.95,0.045283327
01/06/2007,49.65,0
31/05/2007,49.65,0.001410864
30/05/2007,49.58,0.012788158
29/05/2007,48.95,0.011712864
25/05/2007,48.38,0.012898036
24/05/2007,47.76,-0.02236118
23/05/2007,48.84,0.002049601
22/05/2007,48.74,-0.013652785
21/05/2007,49.41,0.009557775
18/05/2007,48.94,0.012335683
17/05/2007,48.34,0.023865483
16/05/2007,47.2,0.015586949
15/05/2007,46.47,0.005827145
14/05/2007,46.2,0.013730193
11/05/2007,45.57,0.015034552
10/05/2007,44.89,-0.019195294
09/05/2007,45.76,0.002187706
08/05/2007,45.66,-0.009590309
07/05/2007,46.1,0.00282394
04/05/2007,45.97,-0.00021751
03/05/2007,45.98,0.010274437
02/05/2007,45.51,-0.016561721
01/05/2007,46.27,-0.008393464
30/04/2007,46.66,-0.014257077
27/04/2007,47.33,-0.002953589
26/04/2007,47.47,-0.006509209
25/04/2007,47.78,0.01645954
24/04/2007,47,-0.007841515
23/04/2007,47.37,0.024576512
20/04/2007,46.22,0.014821544
19/04/2007,45.54,-0.015254164
18/04/2007,46.24,0.003032274
17/04/2007,46.1,-0.006486509
16/04/2007,46.4,0.006269613
13/04/2007,46.11,0.000867867
12/04/2007,46.07,0.016413543
11/04/2007,45.32,-0.00066174
10/04/2007,45.35,0.019595372
09/04/2007,44.47,0.003830127
05/04/2007,44.3,0.01135086
04/04/2007,43.8,0.002743486
03/04/2007,43.68,-0.000457771
02/04/2007,43.7,0.016613211
30/03/2007,42.98,-0.00718677
29/03/2007,43.29,0.009282963
28/03/2007,42.89,0.003035612
27/03/2007,42.76,0.000701837
26/03/2007,42.73,0.023680955
23/03/2007,41.73,-0.000239607
22/03/2007,41.74,0.015695119
21/03/2007,41.09,0.018173388
20/03/2007,40.35,-0.00321663
19/03/2007,40.48,0.025773978
16/03/2007,39.45,-0.012594625
15/03/2007,39.95,-0.003498254
14/03/2007,40.09,0.00024947
13/03/2007,40.08,-0.007209478
12/03/2007,40.37,-0.009368905
09/03/2007,40.75,0.019076511
08/03/2007,39.98,-0.002997005
07/03/2007,40.1,0.015075662
06/03/2007,39.5,0.022271495
05/03/2007,38.63,-0.020244125
02/03/2007,39.42,-0.014106027
01/03/2007,39.98,-0.00772397
28/02/2007,40.29,0.00772397
27/02/2007,39.98,-0.020057624
26/02/2007,40.79,-0.00122504
23/02/2007,40.84,0.001960785
22/02/2007,40.76,0.000981836
21/02/2007,40.72,0.017340043
20/02/2007,40.02,-0.032209299
16/02/2007,41.33,0.002907683
15/02/2007,41.21,-0.016604882
14/02/2007,41.9,0.003586376
13/02/2007,41.75,0.016908615
12/02/2007,41.05,-0.012106685
09/02/2007,41.55,-0.011961865
08/02/2007,42.05,-0.005454775
07/02/2007,42.28,-0.004483783
06/02/2007,42.47,-0.011238704
05/02/2007,42.95,-0.020281866
02/02/2007,43.83,-0.002051283
01/02/2007,43.92,0.003878184
31/01/2007,43.75,0.005500816
30/01/2007,43.51,0.03413141
29/01/2007,42.05,0.003096346
26/01/2007,41.92,-0.000238521
25/01/2007,41.93,-0.027753428
24/01/2007,43.11,-0.013135343
23/01/2007,43.68,0.026445522
22/01/2007,42.54,-0.009591839
19/01/2007,42.95,0.029775357
18/01/2007,41.69,0.000479846
17/01/2007,41.67,0.005052338
16/01/2007,41.46,-0.008884678
12/01/2007,41.83,0.033794391
11/01/2007,40.44,-0.001729463
10/01/2007,40.51,-0.020765373
09/01/2007,41.36,0.000241809
08/01/2007,41.35,0.00096782
05/01/2007,41.31,0.006801095
04/01/2007,41.03,-0.028827362
03/01/2007,42.23,-0.030089734
29/12/2006,43.52,-0.009604464
28/12/2006,43.94,0.002050348
27/12/2006,43.85,0.026575799
26/12/2006,42.7,0.013201512
22/12/2006,42.14,-0.011560822
21/12/2006,42.63,-0.010964766
20/12/2006,43.1,-0.013367334
19/12/2006,43.68,-0.007980888
18/12/2006,44.03,-0.032841106
15/12/2006,45.5,-0.016781477
14/12/2006,46.27,0.002380181
13/12/2006,46.16,-0.029668167
12/12/2006,47.55,-0.047437289
11/12/2006,49.86,0.018011212
08/12/2006,48.97,-0.007932514
07/12/2006,49.36,-0.002023882
06/12/2006,49.46,-0.011458563
05/12/2006,50.03,0.027149155
04/12/2006,48.69,-0.004303726
01/12/2006,48.9,-0.009362983
30/11/2006,49.36,-0.00545511
29/11/2006,49.63,0.048508117
28/11/2006,47.28,0.013628831
27/11/2006,46.64,-0.016374635
24/11/2006,47.41,0.005499168
22/11/2006,47.15,-0.007606206
21/11/2006,47.51,0.023209814
20/11/2006,46.42,-0.008793622
17/11/2006,46.83,0.006641696
16/11/2006,46.52,-0.023370513
15/11/2006,47.62,-0.007322974
14/11/2006,47.97,0.024692613
13/11/2006,46.8,-0.009569451
10/11/2006,47.25,-0.020321219
09/11/2006,48.22,0.00895746
08/11/2006,47.79,0.009672069
07/11/2006,47.33,-0.021735443
06/11/2006,48.37,0.019624847
03/11/2006,47.43,0.013371737
02/11/2006,46.8,0.007506738
01/11/2006,46.45,0.000646064
31/10/2006,46.42,0.004750603
30/10/2006,46.2,-0.00690253
27/10/2006,46.52,-0.021268347
26/10/2006,47.52,0.010364979
25/10/2006,47.03,0.006399339
24/10/2006,46.73,0.014224378
23/10/2006,46.07,0.009158372
20/10/2006,45.65,-0.019308551
19/10/2006,46.54,0.032095321
18/10/2006,45.07,-0.00619334
17/10/2006,45.35,-0.00593604
16/10/2006,45.62,0.040255883
13/10/2006,43.82,-0.001823986
12/10/2006,43.9,0.028418223
11/10/2006,42.67,-0.010954544
10/10/2006,43.14,0.03562958
09/10/2006,41.63,-0.011226679
06/10/2006,42.1,-0.001186944
05/10/2006,42.15,0.017953804
04/10/2006,41.4,0.007516098
03/10/2006,41.09,-0.046829709
02/10/2006,43.06,-0.017724022
29/09/2006,43.83,0.007557576
28/09/2006,43.5,-0.002754823
27/09/2006,43.62,0.012921269
26/09/2006,43.06,0.017334704
25/09/2006,42.32,0.012842031
22/09/2006,41.78,-0.010239404
21/09/2006,42.21,0.001659751
20/09/2006,42.14,-0.027386147
19/09/2006,43.31,-0.022375363
18/09/2006,44.29,0.013182009
15/09/2006,43.71,-0.012956199
14/09/2006,44.28,-0.020563979
13/09/2006,45.2,0.02827202
12/09/2006,43.94,-0.014011529
11/09/2006,44.56,-0.040462864
08/09/2006,46.4,-0.037021679
07/09/2006,48.15,-0.022588229
06/09/2006,49.25,-0.019902155
05/09/2006,50.24,0.055660847
01/09/2006,47.52,0.012919803
31/08/2006,46.91,0.011793854
30/08/2006,46.36,-0.000431313
29/08/2006,46.38,0.008226935
28/08/2006,46,-0.019589476
25/08/2006,46.91,0.00877856
24/08/2006,46.5,0.033901552
23/08/2006,44.95,-0.014795456
22/08/2006,45.62,0.013017283
21/08/2006,45.03,-0.006860711
18/08/2006,45.34,0.024334274
17/08/2006,44.25,-0.009670603
16/08/2006,44.68,-0.010242797
15/08/2006,45.14,-0.015824506
14/08/2006,45.86,-0.011921676
11/08/2006,46.41,-0.017726038
10/08/2006,47.24,-0.005278171
09/08/2006,47.49,0.022788762
08/08/2006,46.42,-0.00772536
07/08/2006,46.78,0.002139954
04/08/2006,46.68,-0.015095429
03/08/2006,47.39,0.006350572
02/08/2006,47.09,0.001700319
01/08/2006,47.01,0.027387156
31/07/2006,45.74,0.028608227
28/07/2006,44.45,0.011312338
27/07/2006,43.95,-0.008609025
26/07/2006,44.33,0.019590604
25/07/2006,43.47,0.018809332
24/07/2006,42.66,0.023720277
21/07/2006,41.66,-0.030262357
20/07/2006,42.94,-0.01754431
19/07/2006,43.7,-0.006159481
18/07/2006,43.97,0.002960941
17/07/2006,43.84,-0.027226341
14/07/2006,45.05,-0.001552623
13/07/2006,45.12,-0.012991485
12/07/2006,45.71,-0.016059373
11/07/2006,46.45,0.023084649
10/07/2006,45.39,-0.00877391
07/07/2006,45.79,-0.030328166
06/07/2006,47.2,0.009793563
05/07/2006,46.74,-0.042104868
03/07/2006,48.75,0.021983465
30/06/2006,47.69,0.034125726
29/06/2006,46.09,0.022823023
28/06/2006,45.05,0.023356103
27/06/2006,44.01,0.00890112
26/06/2006,43.62,-0.028922034
23/06/2006,44.9,-0.074855386
22/06/2006,48.39,0.009760227
21/06/2006,47.92,0.032664622
20/06/2006,46.38,-0.004946779
19/06/2006,46.61,-0.033958762
16/06/2006,48.22,-0.005583718
15/06/2006,48.49,0.051195612
14/06/2006,46.07,0.030859844
13/06/2006,44.67,-0.046153626
12/06/2006,46.78,-0.016956744
09/06/2006,47.58,-0.017087309
08/06/2006,48.4,0.022566775
07/06/2006,47.32,-0.04503963
06/06/2006,49.5,0.008317322
05/06/2006,49.09,-0.026930888
02/06/2006,50.43,0.009363551
01/06/2006,49.96,0.005821556
31/05/2006,49.67,0.019516781
30/05/2006,48.71,-0.711455259
26/05/2006,99.22,0.01523336
25/05/2006,97.72,0.027703177
24/05/2006,95.05,-0.021338306
23/05/2006,97.1,-0.016343571
22/05/2006,98.7,-0.007469501
19/05/2006,99.44,0.01918938
18/05/2006,97.55,-0.011213165
17/05/2006,98.65,-0.029071524
16/05/2006,101.56,0.008503957
15/05/2006,100.7,-0.019374162
12/05/2006,102.67,-0.038594913
11/05/2006,106.71,-0.01875287
10/05/2006,108.73,0.016319324
09/05/2006,106.97,0.010525424
08/05/2006,105.85,-0.006497504
05/05/2006,106.54,0.018568173
04/05/2006,104.58,-0.014241198
03/05/2006,106.08,-0.026328327
02/05/2006,108.91,0.009131641
01/05/2006,107.92,0.029145619
28/04/2006,104.82,-0.018057688
27/04/2006,106.73,-0.005139958
26/04/2006,107.28,-0.021668821
25/04/2006,109.63,-0.01484862
24/04/2006,111.27,-0.01754978
21/04/2006,113.24,0.023498959
20/04/2006,110.61,-0.02499907
19/04/2006,113.41,0.025089482
18/04/2006,110.6,0.021753897
17/04/2006,108.22,0.028873397
13/04/2006,105.14,0.014080018
12/04/2006,103.67,-0.020148688
11/04/2006,105.78,-0.003680117
10/04/2006,106.17,0.038599262
07/04/2006,102.15,-0.019005711
06/04/2006,104.11,-0.008512318
05/04/2006,105,0.010338978
04/04/2006,103.92,0.000481255
03/04/2006,103.87,0.027920595
31/03/2006,101.01,-0.019509466
30/03/2006,103,0.003403845
29/03/2006,102.65,0.015215017
28/03/2006,101.1,0.006947919
27/03/2006,100.4,-0.001492909
24/03/2006,100.55,0.012006147
23/03/2006,99.35,0.015008902
22/03/2006,97.87,0.015652673
21/03/2006,96.35,-0.008680431
20/03/2006,97.19,-0.027601955
17/03/2006,99.91,-0.005887947
16/03/2006,100.5,0.010000083
15/03/2006,99.5,0.002414974
14/03/2006,99.26,0.018403244
13/03/2006,97.45,0.025357277
10/03/2006,95.01,0.00760701
09/03/2006,94.29,-0.017660503
08/03/2006,95.97,-0.009230994
07/03/2006,96.86,-0.015265908
06/03/2006,98.35,-0.037126308
03/03/2006,102.07,0.003336608
02/03/2006,101.73,0.027404435
01/03/2006,98.98,-0.001816898
28/02/2006,99.16,-0.007034498
27/02/2006,99.86,-0.022085572
24/02/2006,102.09,0.015299119
23/02/2006,100.54,-0.00950314
22/02/2006,101.5,-0.012531983
21/02/2006,102.78,0.016777435
17/02/2006,101.07,0.008645157
16/02/2006,100.2,0.030397477
15/02/2006,97.2,0.001338344
14/02/2006,97.07,0.000103024
13/02/2006,97.06,-0.015944737
10/02/2006,98.62,-0.004754447
09/02/2006,99.09,-0.03870046
08/02/2006,103,0.008482477
07/02/2006,102.13,-0.033317158
06/02/2006,105.59,0.018061555
03/02/2006,103.7,0
02/02/2006,103.7,-0.008258954
01/02/2006,104.56,-0.030702101
31/01/2006,107.82,-0.011159904
30/01/2006,109.03,0.017486683
27/01/2006,107.14,0.026194113
26/01/2006,104.37,-0.006494149
25/01/2006,105.05,-0.021192222
24/01/2006,107.3,-0.007613072
23/01/2006,108.12,0.01181574
20/01/2006,106.85,-0.009315391
19/01/2006,107.85,0.026971517
18/01/2006,104.98,-0.005130653
17/01/2006,105.52,0.029525634
13/01/2006,102.45,0.015145844
12/01/2006,100.91,-0.003857381
11/01/2006,101.3,0.000197453
10/01/2006,101.28,0.017028044
09/01/2006,99.57,0.006852793
06/01/2006,98.89,0.034881874
05/01/2006,95.5,-0.028592545
04/01/2006,98.27,0.008892582
03/01/2006,97.4,0.027584367
30/12/2005,94.75,0.011677415
29/12/2005,93.65,-0.004474757
28/12/2005,94.07,0.01251554
27/12/2005,92.9,-0.018662232
23/12/2005,94.65,-0.011032421
22/12/2005,95.7,-0.005834565
21/12/2005,96.26,-0.011978665
20/12/2005,97.42,0.014995886
19/12/2005,95.97,0.001564211
16/12/2005,95.82,-0.028092602
15/12/2005,98.55,-0.022177418
14/12/2005,100.76,0.014797311
13/12/2005,99.28,0.005150226
12/12/2005,98.77,0.018082936
09/12/2005,97,-0.009950331
08/12/2005,97.97,0.031416196
07/12/2005,94.94,-0.00713689
06/12/2005,95.62,0.011782169
05/12/2005,94.5,0.010745356
02/12/2005,93.49,0.009025526
01/12/2005,92.65,0.02226437
30/11/2005,90.61,0.012325957
29/11/2005,89.5,0.015539103
28/11/2005,88.12,-0.035998761
25/11/2005,91.35,0.005158328
23/11/2005,90.88,-0.00723608
22/11/2005,91.54,0.013970856
21/11/2005,90.27,0.025809332
18/11/2005,87.97,-0.01208986
17/11/2005,89.04,-0.004594103
16/11/2005,89.45,0.028116578
15/11/2005,86.97,0.015060526
14/11/2005,85.67,-0.005471174
11/11/2005,86.14,0.018039613
10/11/2005,84.6,-0.031416196
09/11/2005,87.3,-0.015571151
08/11/2005,88.67,0.00860805
07/11/2005,87.91,-0.015687924
04/11/2005,89.3,-0.039522158
03/11/2005,92.9,0.021763645
02/11/2005,90.9,0.008728855
01/11/2005,90.11,-0.006636458
31/10/2005,90.71,0.000220507
28/10/2005,90.69,0.038669536
27/10/2005,87.25,-0.033362725
26/10/2005,90.21,-0.018560744
25/10/2005,91.9,0.023004702
24/10/2005,89.81,0.040562221
21/10/2005,86.24,0.008500779
20/10/2005,85.51,-0.049285667
19/10/2005,89.83,0.014125795
18/10/2005,88.57,-0.031999175
17/10/2005,91.45,0.018987214
14/10/2005,89.73,0.035851826
13/10/2005,86.57,-0.041962617
12/10/2005,90.28,-0.01702309
11/10/2005,91.83,0.029394381
10/10/2005,89.17,-0.007930787
07/10/2005,89.88,0.018868484
06/10/2005,88.2,-0.00135962
05/10/2005,88.32,-0.032965123
04/10/2005,91.28,-0.050833066
03/10/2005,96.04,0.003024143
30/09/2005,95.75,-0.018931926
29/09/2005,97.58,0.003593249
28/09/2005,97.23,0.015861007
27/09/2005,95.7,-0.005626773
26/09/2005,96.24,0.024295248
23/09/2005,93.93,-0.026163825
22/09/2005,96.42,-0.01594766
21/09/2005,97.97,0.01594766
20/09/2005,96.42,-0.0084685
19/09/2005,97.24,0.038899909
16/09/2005,93.53,0.002998182
15/09/2005,93.25,0.004514195
14/09/2005,92.83,0.014430891
13/09/2005,91.5,-0.010112629
12/09/2005,92.43,-0.022571424
09/09/2005,94.54,0.014168013
08/09/2005,93.21,0.003546675
07/09/2005,92.88,0.000861698
06/09/2005,92.8,0.011379153
02/09/2005,91.75,-0.006193316
01/09/2005,92.32,0.015830889
31/08/2005,90.87,0.016085543
30/08/2005,89.42,0.023421334
29/08/2005,87.35,0.004589796
26/08/2005,86.95,-0.011548925
25/08/2005,87.96,-0.001136235
24/08/2005,88.06,0.006722523
23/08/2005,87.47,0.003665105
22/08/2005,87.15,-0.01106875
19/08/2005,88.12,0.024235953
18/08/2005,86.01,0.007820291
17/08/2005,85.34,-0.025909384
16/08/2005,87.58,-0.020568021
15/08/2005,89.4,0.000111863
12/08/2005,89.39,-0.014217723
11/08/2005,90.67,0.0085286
10/08/2005,89.9,0.030952431
09/08/2005,87.16,-0.007202089
08/08/2005,87.79,0.022462501
05/08/2005,85.84,-0.01675081
04/08/2005,87.29,-0.00297415
03/08/2005,87.55,-0.010227362
02/08/2005,88.45,-0.003047922
01/08/2005,88.72,0.004179144
29/07/2005,88.35,-0.007330171
28/07/2005,89,0.003601985
27/07/2005,88.68,0.008265914
26/07/2005,87.95,-0.006573006
25/07/2005,88.53,0.002488126
22/07/2005,88.31,0.03996836
21/07/2005,84.85,-0.014508269
20/07/2005,86.09,0.001860249
19/07/2005,85.93,0.010058564
18/07/2005,85.07,-0.013195731
15/07/2005,86.2,-0.00115942
14/07/2005,86.3,-0.035626598
13/07/2005,89.43,-0.009902723
12/07/2005,90.32,0.016071775
11/07/2005,88.88,0.005188957
08/07/2005,88.42,-0.006875203
07/07/2005,89.03,0.037537306
06/07/2005,85.75,-0.023967042
05/07/2005,87.83,0.036759893
01/07/2005,84.66,0.030096391
30/06/2005,82.15,0.008066531
29/06/2005,81.49,0.004550773
28/06/2005,81.12,-0.042713695
27/06/2005,84.66,0.025481371
24/06/2005,82.53,-0.006882838
23/06/2005,83.1,0.003979025
22/06/2005,82.77,0.012155249
21/06/2005,81.77,-0.016735777
20/06/2005,83.15,0.007726708
17/06/2005,82.51,0.010232761
16/06/2005,81.67,0.014802293
15/06/2005,80.47,0.016792375
14/06/2005,79.13,0.009013073
13/06/2005,78.42,0.01373842
10/06/2005,77.35,-0.003484549
09/06/2005,77.62,0.023858768
08/06/2005,75.79,0.00370126
07/06/2005,75.51,-0.013940257
06/06/2005,76.57,0.005237671
03/06/2005,76.17,0.00091942
02/06/2005,76.1,-0.011887019
01/06/2005,77.01,0.017157123
31/05/2005,75.7,-0.00513869
27/05/2005,76.09,0.014295412
26/05/2005,75.01,0.008299914
25/05/2005,74.39,0.008640529
24/05/2005,73.75,0.004893309
23/05/2005,73.39,0.01510188
20/05/2005,72.29,-0.016055233
19/05/2005,73.46,0.020908602
18/05/2005,71.94,0.001947962
17/05/2005,71.8,0.024532458
16/05/2005,70.06,0.01307396
13/05/2005,69.15,-0.011931429
12/05/2005,69.98,-0.041701859
11/05/2005,72.96,-0.00095897
10/05/2005,73.03,-0.019123116
09/05/2005,74.44,0.007415931
06/05/2005,73.89,-0.005129601
05/05/2005,74.27,0.01642608
04/05/2005,73.06,0.02480554
03/05/2005,71.27,-0.040558174
02/05/2005,74.22,0.016026419
29/04/2005,73.04,0.013369367
28/04/2005,72.07,-0.021278859
27/04/2005,73.62,-0.01349184
26/04/2005,74.62,-0.011194147
25/04/2005,75.46,0.022108491
22/04/2005,73.81,-0.006616728
21/04/2005,74.3,0.03883317
20/04/2005,71.47,-0.02350772
19/04/2005,73.17,0.01625828
18/04/2005,71.99,0.004594509
15/04/2005,71.66,-0.04154738
14/04/2005,74.7,0.006042314
13/04/2005,74.25,-0.019340383
12/04/2005,75.7,-0.014817028
11/04/2005,76.83,0.007446634
08/04/2005,76.26,-0.008877343
07/04/2005,76.94,-0.016627308
06/04/2005,78.23,0.013642425
05/04/2005,77.17,-0.019886472
04/04/2005,78.72,0.006627605
01/04/2005,78.2,0.027221383
31/03/2005,76.1,0.027307724
30/03/2005,74.05,0.01045282
29/03/2005,73.28,-0.009371885
28/03/2005,73.97,-0.001620965
24/03/2005,74.09,0.004057349
23/03/2005,73.79,-0.020787981
22/03/2005,75.34,-0.007537226
21/03/2005,75.91,-0.018533551
18/03/2005,77.33,-0.002840911
17/03/2005,77.55,0.024541109
16/03/2005,75.67,-0.003034904
15/03/2005,75.9,-0.016982773
14/03/2005,77.2,-0.004007503
11/03/2005,77.51,0.006471677
10/03/2005,77.01,-0.020436416
09/03/2005,78.6,-0.019278616
08/03/2005,80.13,-0.004109851
07/03/2005,80.46,-0.011246488
04/03/2005,81.37,0.029811999
03/03/2005,78.98,0.024091375
02/03/2005,77.1,0.007681829
01/03/2005,76.51,-0.004564134
28/02/2005,76.86,-0.011255698
25/02/2005,77.73,0.076575164
24/02/2005,72,0.017089644
23/02/2005,70.78,0.005241176
22/02/2005,70.41,0.00227499
18/02/2005,70.25,0.024496902
17/02/2005,68.55,-0.020931836
16/02/2005,70,0.025317808
15/02/2005,68.25,0.000732869
14/02/2005,68.2,-0.007159063
11/02/2005,68.69,0.001311093
10/02/2005,68.6,0.039244037
09/02/2005,65.96,0.003188827
08/02/2005,65.75,-0.00121599
07/02/2005,65.83,-0.005604801
04/02/2005,66.2,-0.013354539
03/02/2005,67.09,-0.010674675
02/02/2005,67.81,0.011718594
01/02/2005,67.02,0.012159573
31/01/2005,66.21,0.009408264
28/01/2005,65.59,-0.002588505
27/01/2005,65.76,0.010087202
26/01/2005,65.1,0.008949296
25/01/2005,64.52,0.007311225
24/01/2005,64.05,0.002344667
21/01/2005,63.9,-0.000156482
20/01/2005,63.91,-0.00918938
19/01/2005,64.5,-0.003714025
18/01/2005,64.74,0.004799885
14/01/2005,64.43,0.016746616
13/01/2005,63.36,0.001105409
12/01/2005,63.29,0.018820332
11/01/2005,62.11,-0.004658269
10/01/2005,62.4,0.01615544
07/01/2005,61.4,-0.00162734
06/01/2005,61.5,0.01804807
05/01/2005,60.4,-0.01674641
04/01/2005,61.42,-0.011171492
03/01/2005,62.11,-0.042552906
31/12/2004,64.81,-0.000616998
30/12/2004,64.85,-0.004154811
29/12/2004,65.12,0.009411471
28/12/2004,64.51,0.006844015
27/12/2004,64.07,-0.018096542
23/12/2004,65.24,-0.002449481
22/12/2004,65.4,-0.017431286
21/12/2004,66.55,0.008298803
20/12/2004,66,-0.00332779
17/12/2004,66.22,-0.007222421
16/12/2004,66.7,-0.009994862
15/12/2004,67.37,0.010594742
14/12/2004,66.66,-0.002696631
13/12/2004,66.84,0.016594135
