Date,Close,NOV
23/12/2004,35.59,0.008181736
22/12/2004,35.3,-0.02545236
21/12/2004,36.21,0.016708826
20/12/2004,35.61,-0.000842105
17/12/2004,35.64,-0.00056101
16/12/2004,35.66,-0.003918281
15/12/2004,35.8,0.014348256
14/12/2004,35.29,0.021481565
13/12/2004,34.54,0.019293203
10/12/2004,33.88,-0.010569681
09/12/2004,34.24,0.017976026
08/12/2004,33.63,0.014074195
07/12/2004,33.16,-0.025898158
06/12/2004,34.03,-0.000881187
03/12/2004,34.06,0.027986346
02/12/2004,33.12,-0.043427293
01/12/2004,34.59,-0.045494496
30/11/2004,36.2,-0.002758622
29/11/2004,36.3,-0.018829865
26/11/2004,36.99,0.010599365
24/11/2004,36.6,0.016251563
23/11/2004,36.01,0.021614877
22/11/2004,35.24,0.024415977
19/11/2004,34.39,0.023835173
18/11/2004,33.58,0.019242927
17/11/2004,32.94,0.014371139
16/11/2004,32.47,-0.001846154
15/11/2004,32.53,-0.050647528
12/11/2004,34.22,0.021563382
11/11/2004,33.49,-0.006250951
10/11/2004,33.7,0.039956889
09/11/2004,32.38,0.002164168
08/11/2004,32.31,-0.02596755
05/11/2004,33.16,-0.01109623
04/11/2004,33.53,-0.010089106
03/11/2004,33.87,0.044679934
02/11/2004,32.39,-0.014710654
01/11/2004,32.87,-0.025234142
29/10/2004,33.71,0.0384023
28/10/2004,32.44,-0.022555056
27/10/2004,33.18,-0.033489572
26/10/2004,34.31,0.011137278
25/10/2004,33.93,-0.002060946
22/10/2004,34,-0.004402061
21/10/2004,34.15,0.023704814
20/10/2004,33.35,0.045392644
19/10/2004,31.87,-0.004070774
18/10/2004,32,-0.026215842
15/10/2004,32.85,-0.001520913
14/10/2004,32.9,0.017167804
13/10/2004,32.34,-0.015646891
12/10/2004,32.85,-0.019295142
11/10/2004,33.49,-0.0383705
08/10/2004,34.8,0.005185837
07/10/2004,34.62,-0.004610959
06/10/2004,34.78,0.030062092
05/10/2004,33.75,0.00029634
04/10/2004,33.74,-0.002368266
01/10/2004,33.82,0.028796231
30/09/2004,32.86,0.003353151
29/09/2004,32.75,-0.016654435
28/09/2004,33.3,0.020018867
27/09/2004,32.64,-0.017312505
24/09/2004,33.21,0.023767115
23/09/2004,32.43,-0.007067167
22/09/2004,32.66,0.002452484
21/09/2004,32.58,0.01546582
20/09/2004,32.08,-0.007143997
17/09/2004,32.31,0.019375606
16/09/2004,31.69,-0.007231599
15/09/2004,31.92,0.005970167
14/09/2004,31.73,0.003156568
13/09/2004,31.63,0.000948917
10/09/2004,31.6,-0.01725533
09/09/2004,32.15,0.039332695
08/09/2004,30.91,0.001294918
07/09/2004,30.87,-0.017023054
03/09/2004,31.4,0.006710362
02/09/2004,31.19,0.005465373
01/09/2004,31.02,0.036773677
31/08/2004,29.9,0.016183765
30/08/2004,29.42,-0.026167209
27/08/2004,30.2,0.010652564
26/08/2004,29.88,0.024391453
25/08/2004,29.16,0.022192312
24/08/2004,28.52,-0.012543718
23/08/2004,28.88,-0.025300495
20/08/2004,29.62,0.023916412
19/08/2004,28.92,0.007636275
18/08/2004,28.7,0.009452197
17/08/2004,28.43,-0.045048015
16/08/2004,29.74,-0.000336191
13/08/2004,29.75,0.023466474
12/08/2004,29.06,-0.059774092
11/08/2004,30.85,-0.022119831
10/08/2004,31.54,0.008277666
09/08/2004,31.28,0.054529107
06/08/2004,29.62,-0.042953415
05/08/2004,30.92,-0.051374145
04/08/2004,32.55,-0.038570614
03/08/2004,33.83,0.006821916
02/08/2004,33.6,0.00447428
30/07/2004,33.45,0.009310775
29/07/2004,33.14,0.026603006
28/07/2004,32.27,0.008402103
27/07/2004,32,0.024997347
26/07/2004,31.21,-0.027494227
23/07/2004,32.08,-0.01546582
22/07/2004,32.58,-0.016740613
21/07/2004,33.13,-0.014979309
20/07/2004,33.63,-0.012117778
19/07/2004,34.04,-0.003226282
16/07/2004,34.15,0.025205189
15/07/2004,33.3,0.00451468
14/07/2004,33.15,0.039063863
13/07/2004,31.88,-0.003757049
12/07/2004,32,-0.011496165
09/07/2004,32.37,0.01556694
08/07/2004,31.87,-0.01587582
07/07/2004,32.38,0.023434911
06/07/2004,31.63,-0.010379084
02/07/2004,31.96,0.009746972
01/07/2004,31.65,0.005068113
30/06/2004,31.49,0.038522323
29/06/2004,30.3,0.018654771
28/06/2004,29.74,-0.024249652
25/06/2004,30.47,0.001971091
24/06/2004,30.41,-0.022114722
23/06/2004,31.09,0.01719426
22/06/2004,30.56,0.001637466
21/06/2004,30.51,0
18/06/2004,30.51,0.008558314
17/06/2004,30.25,0
16/06/2004,30.25,0.049815483
15/06/2004,28.78,0.038609364
14/06/2004,27.69,-0.001443522
10/06/2004,27.73,0.008328855
09/06/2004,27.5,-0.005077994
08/06/2004,27.64,0.009816476
07/06/2004,27.37,0.013240355
04/06/2004,27.01,0.006313856
03/06/2004,26.84,-0.024292693
02/06/2004,27.5,-0.013723581
01/06/2004,27.88,0.007199455
28/05/2004,27.68,0.02339288
27/05/2004,27.04,-0.019773621
26/05/2004,27.58,-0.014399097
25/05/2004,27.98,0.022407876
24/05/2004,27.36,0.054839124
21/05/2004,25.9,-0.017225306
20/05/2004,26.35,-0.00340974
19/05/2004,26.44,0.002271868
18/05/2004,26.38,-0.029507276
17/05/2004,27.17,0.028370697
14/05/2004,26.41,-0.001513432
13/05/2004,26.45,0.019469979
12/05/2004,25.94,-0.004999049
11/05/2004,26.07,0.011962327
10/05/2004,25.76,-0.037711572
07/05/2004,26.75,-0.030556399
06/05/2004,27.58,0.01350632
05/05/2004,27.21,-0.025400495
04/05/2004,27.91,-0.009272534
03/05/2004,28.17,0.008914304
30/04/2004,27.92,0.001792436
29/04/2004,27.87,-0.054123874
28/04/2004,29.42,-0.045839975
27/04/2004,30.8,0.02965621
26/04/2004,29.9,0.004357305
23/04/2004,29.77,-0.007696207
22/04/2004,30,0.029428811
21/04/2004,29.13,0.001717918
20/04/2004,29.08,-0.030146229
19/04/2004,29.97,-0.002332946
16/04/2004,30.04,0.016107731
15/04/2004,29.56,0.030919674
14/04/2004,28.66,-0.00348311
13/04/2004,28.76,-0.003817461
12/04/2004,28.87,0.022417751
08/04/2004,28.23,0.009252735
07/04/2004,27.97,-0.004281134
06/04/2004,28.09,0.002138276
05/04/2004,28.03,-0.002494211
02/04/2004,28.1,0.019767041
01/04/2004,27.55,-0.026152305
31/03/2004,28.28,0.001769599
30/03/2004,28.23,0.032766208
29/03/2004,27.32,0.012152608
26/03/2004,26.99,0
25/03/2004,26.99,0.004456004
24/03/2004,26.87,-0.038332855
23/03/2004,27.92,0
22/03/2004,27.92,-0.019507623
19/03/2004,28.47,-0.03418251
18/03/2004,29.46,0.002378931
17/03/2004,29.39,0.022016713
16/03/2004,28.75,-0.005549789
15/03/2004,28.91,0.013231391
12/03/2004,28.53,0.010925219
11/03/2004,28.22,-0.005301302
10/03/2004,28.37,-0.035662426
09/03/2004,29.4,-0.021867987
08/03/2004,30.05,-0.006964047
05/03/2004,30.26,-0.006915885
04/03/2004,30.47,-0.015953456
03/03/2004,30.96,0.014969365
02/03/2004,30.5,
