Date,Close,USB
22/06/2007,33.42,-0.011306279
21/06/2007,33.8,-0.004722559
20/06/2007,33.96,-0.012582463
19/06/2007,34.39,0.00554018
18/06/2007,34.2,0.002341921
15/06/2007,34.12,0.005289463
14/06/2007,33.94,-0.006168326
13/06/2007,34.15,0.008823587
12/06/2007,33.85,-0.013206355
11/06/2007,34.3,0.002627355
08/06/2007,34.21,0.00527551
07/06/2007,34.03,-0.008194368
06/06/2007,34.31,-0.005522467
05/06/2007,34.5,-0.000289813
04/06/2007,34.51,-0.003471221
01/06/2007,34.63,0.001444878
31/05/2007,34.58,-0.00375235
30/05/2007,34.71,0.006938449
29/05/2007,34.47,0.002323556
25/05/2007,34.39,0.006125147
24/05/2007,34.18,-0.005543413
23/05/2007,34.37,-0.0014537
22/05/2007,34.42,-0.004637689
21/05/2007,34.58,-0.005767029
18/05/2007,34.78,0.006924436
17/05/2007,34.54,-0.001157408
16/05/2007,34.58,0.001157408
15/05/2007,34.54,0.003770853
14/05/2007,34.41,-0.007239064
11/05/2007,34.66,0.00752972
10/05/2007,34.4,-0.011848137
09/05/2007,34.81,0.005184343
08/05/2007,34.63,0.000288809
07/05/2007,34.62,0.003762123
04/05/2007,34.49,0.004067408
03/05/2007,34.35,-0.004357305
02/05/2007,34.5,0.0031935
01/05/2007,34.39,0.001163806
30/04/2007,34.35,-0.005805532
27/04/2007,34.55,0
26/04/2007,34.55,-0.000578704
25/04/2007,34.57,0.012809491
24/04/2007,34.13,-0.006134093
23/04/2007,34.34,-0.006096695
20/04/2007,34.55,0.006387943
19/04/2007,34.33,-0.002036957
18/04/2007,34.4,-0.00464038
17/04/2007,34.56,-0.009789885
16/04/2007,34.9,0.012397449
13/04/2007,34.47,0.001742161
12/04/2007,34.41,-0.002032226
11/04/2007,34.48,-0.009237941
10/04/2007,34.8,0.003454235
09/04/2007,34.68,-0.001152738
05/04/2007,34.72,0.000576203
04/04/2007,34.7,-0.00946515
03/04/2007,35.03,0.010330078
02/04/2007,34.67,-0.008615791
30/03/2007,34.97,-0.001143184
29/03/2007,35.01,0.006878789
28/03/2007,34.77,-0.023590692
27/03/2007,35.6,-0.01145104
26/03/2007,36.01,0.002780869
23/03/2007,35.91,-0.00250313
22/03/2007,36,-0.000832986
21/03/2007,36.03,0.012568243
20/03/2007,35.58,0.00450705
19/03/2007,35.42,0.009075502
16/03/2007,35.1,-0.002844952
15/03/2007,35.2,0.008559253
14/03/2007,34.9,-0.002861232
13/03/2007,35,-0.018681551
12/03/2007,35.66,0.003652202
09/03/2007,35.53,-0.000562746
08/03/2007,35.55,0.002252887
07/03/2007,35.47,-0.003939229
06/03/2007,35.61,0.013286415
05/03/2007,35.14,-0.007089212
02/03/2007,35.39,-0.005073292
01/03/2007,35.57,-0.002527026
28/02/2007,35.66,0.001403115
27/02/2007,35.61,-0.023040575
26/02/2007,36.44,-0.003014114
23/02/2007,36.55,-0.002459354
22/02/2007,36.64,0.000272963
21/02/2007,36.63,-0.001364071
20/02/2007,36.68,0.001637108
16/02/2007,36.62,0.007400335
15/02/2007,36.35,0.004135085
14/02/2007,36.2,-0.001380262
13/02/2007,36.25,0.006365042
12/02/2007,36.02,0.005009752
09/02/2007,35.84,-0.002508013
08/02/2007,35.93,-0.002224077
07/02/2007,36.01,-0.000277662
06/02/2007,36.02,0.008363584
05/02/2007,35.72,-0.002516428
02/02/2007,35.81,0.006162484
01/02/2007,35.59,-0.000280938
31/01/2007,35.6,0.007613176
30/01/2007,35.33,-0.001414227
29/01/2007,35.38,-0.004512134
26/01/2007,35.54,0.007626078
25/01/2007,35.27,-0.007063174
24/01/2007,35.52,0.003384098
23/01/2007,35.4,0.003112182
22/01/2007,35.29,-0.004805663
19/01/2007,35.46,-0.003097285
18/01/2007,35.57,-0.005327364
17/01/2007,35.76,0.000279681
16/01/2007,35.75,0.005610113
12/01/2007,35.55,0.001125809
11/01/2007,35.51,-0.00281215
10/01/2007,35.61,-0.000561482
09/01/2007,35.63,-0.000561167
08/01/2007,35.65,-0.003360406
05/01/2007,35.77,-0.011949566
04/01/2007,36.2,0.000829073
03/01/2007,36.17,-0.000552792
29/12/2006,36.19,-0.003310348
28/12/2006,36.31,-0.001925988
27/12/2006,36.38,-0.008485065
26/12/2006,36.69,0.00109081
22/12/2006,36.65,0.006020817
21/12/2006,36.43,-0.000823158
20/12/2006,36.46,0.009369041
19/12/2006,36.12,0.004717644
18/12/2006,35.95,0.004460559
15/12/2006,35.79,-0.001953943
14/12/2006,35.86,0.007838786
13/12/2006,35.58,0.034308682
12/12/2006,34.38,0.011114475
11/12/2006,34,0.001177163
08/12/2006,33.96,-0.003527341
07/12/2006,34.08,-0.003514942
06/12/2006,34.2,0.005865119
05/12/2006,34,0.003535655
04/12/2006,33.88,0.006514681
01/12/2006,33.66,0.000594354
30/11/2006,33.64,-0.003856999
29/11/2006,33.77,0.01131638
28/11/2006,33.39,-0.002393061
27/11/2006,33.47,-0.007441618
24/11/2006,33.72,-0.002073768
22/11/2006,33.79,-0.00383991
21/11/2006,33.92,-0.002649788
20/11/2006,34.01,0.002944643
17/11/2006,33.91,-0.001767826
16/11/2006,33.97,0.008276725
15/11/2006,33.69,-0.000890076
14/11/2006,33.72,0.000593296
13/11/2006,33.7,0.001187649
10/11/2006,33.66,-0.005628811
09/11/2006,33.85,-0.001180986
08/11/2006,33.89,0.002363369
07/11/2006,33.81,0.002962087
06/11/2006,33.71,0.004161718
03/11/2006,33.57,-0.004458322
02/11/2006,33.72,0.000296604
01/11/2006,33.71,-0.003849005
31/10/2006,33.84,-0.00471699
30/10/2006,34,0
27/10/2006,34,-0.001763151
26/10/2006,34.06,0.002645893
25/10/2006,33.97,0.005608871
24/10/2006,33.78,0.003261678
23/10/2006,33.67,0.007153533
20/10/2006,33.43,0
19/10/2006,33.43,0.005398933
18/10/2006,33.25,0.000300797
17/10/2006,33.24,-0.010474434
16/10/2006,33.59,-0.005048266
13/10/2006,33.76,-0.003252997
12/10/2006,33.87,0.00029529
11/10/2006,33.86,0.00949562
10/10/2006,33.54,-0.005648893
09/10/2006,33.73,0.001780416
06/10/2006,33.67,-0.000593824
05/10/2006,33.69,0.007747357
04/10/2006,33.43,0.00479761
03/10/2006,33.27,0.00572722
02/10/2006,33.08,-0.004223234
29/09/2006,33.22,-0.002405293
28/09/2006,33.3,0.003610112
27/09/2006,33.18,-0.002708805
26/09/2006,33.27,0.000300616
25/09/2006,33.26,0.003614462
22/09/2006,33.14,0.000301796
21/09/2006,33.13,-0.0006035
20/09/2006,33.15,0.003323768
19/09/2006,33.04,-0.001512173
18/09/2006,33.09,-0.005124352
15/09/2006,33.26,0.007847912
14/09/2006,33,0.005774214
13/09/2006,32.81,-0.001218398
12/09/2006,32.85,0.013176229
11/09/2006,32.42,0.007119671
08/09/2006,32.19,0.004982882
07/09/2006,32.03,-0.006534954
06/09/2006,32.24,0.003729029
05/09/2006,32.12,0.002181706
01/09/2006,32.05,-0.00062383
31/08/2006,32.07,0.005001573
30/08/2006,31.91,-0.002816463
29/08/2006,32,-0.003120127
28/08/2006,32.1,-0.000622859
25/08/2006,32.12,-0.009605031
24/08/2006,32.43,0.006186224
23/08/2006,32.23,-0.00587782
22/08/2006,32.42,0.002779925
21/08/2006,32.33,-0.005244498
18/08/2006,32.5,0.00030774
17/08/2006,32.49,0.002773927
16/08/2006,32.4,0.003400838
15/08/2006,32.29,0.009334231
14/08/2006,31.99,0.002817344
11/08/2006,31.9,-0.006561498
10/08/2006,32.11,-0.000311381
09/08/2006,32.12,-0.004349184
08/08/2006,32.26,-0.001239158
07/08/2006,32.3,-0.00030955
04/08/2006,32.31,0.004342439
03/08/2006,32.17,0.007801569
02/08/2006,31.92,0.000626763
01/08/2006,31.9,-0.003129893
31/07/2006,32,0
28/07/2006,32,0.010997754
27/07/2006,31.65,-0.007240705
26/07/2006,31.88,-0.000313627
25/07/2006,31.89,-0.003130873
24/07/2006,31.99,0.005642648
21/07/2006,31.81,0.002202991
20/07/2006,31.74,0.006004126
19/07/2006,31.55,0.015009063
18/07/2006,31.08,0.001932368
17/07/2006,31.02,0.008091968
14/07/2006,30.77,0.001951855
13/07/2006,30.71,-0.008753501
12/07/2006,30.98,-0.006114259
11/07/2006,31.17,0.000962927
10/07/2006,31.14,0.004828595
07/07/2006,30.99,-0.004507413
06/07/2006,31.13,0.003539827
05/07/2006,31.02,-0.003861009
03/07/2006,31.14,0.008384441
30/06/2006,30.88,-0.00323311
29/06/2006,30.98,0.006151873
28/06/2006,30.79,-0.006797243
27/06/2006,31,-0.005789659
26/06/2006,31.18,0.005144706
23/06/2006,31.02,-0.004503063
22/06/2006,31.16,-0.001603335
21/06/2006,31.21,0.002566572
20/06/2006,31.13,-0.002886931
19/06/2006,31.22,-0.001920001
16/06/2006,31.28,-0.000639182
15/06/2006,31.3,0.006410278
14/06/2006,31.1,-0.009600074
13/06/2006,31.4,-0.003497063
12/06/2006,31.51,-0.002219053
09/06/2006,31.58,0
08/06/2006,31.58,0.000633513
07/06/2006,31.56,0.00891158
06/06/2006,31.28,0.000639591
05/06/2006,31.26,-0.013346242
02/06/2006,31.68,0.011748032
01/06/2006,31.31,0.014152697
31/05/2006,30.87,0.003569694
30/05/2006,30.76,-0.008739334
26/05/2006,31.03,0.004198295
25/05/2006,30.9,-0.002585651
24/05/2006,30.98,-0.00193486
23/05/2006,31.04,-0.002574004
22/05/2006,31.12,0.00064288
19/05/2006,31.1,0.008071069
18/05/2006,30.85,-0.011281344
17/05/2006,31.2,-0.011472401
16/05/2006,31.56,0.00190295
15/05/2006,31.5,0.004135524
12/05/2006,31.37,-0.010780066
11/05/2006,31.71,-0.003462934
10/05/2006,31.82,0.008204527
09/05/2006,31.56,0.0063573
08/05/2006,31.36,0
05/05/2006,31.36,0.003833871
04/05/2006,31.24,0.006100517
03/05/2006,31.05,-0.000643915
02/05/2006,31.07,0.003869724
01/05/2006,30.95,-0.015707968
28/04/2006,31.44,0.014739133
27/04/2006,30.98,0.012668677
26/04/2006,30.59,0.006559551
25/04/2006,30.39,-0.003613077
24/04/2006,30.5,-0.000983123
21/04/2006,30.53,-0.002290202
20/04/2006,30.6,0.003273325
19/04/2006,30.5,-0.001638002
18/04/2006,30.55,0.005580188
17/04/2006,30.38,-0.00131579
13/04/2006,30.42,0.002962965
12/04/2006,30.33,-0.001647175
11/04/2006,30.38,-0.002958096
10/04/2006,30.47,-0.000984091
07/04/2006,30.5,-0.010437146
06/04/2006,30.82,0.00064914
05/04/2006,30.8,0.006514681
04/04/2006,30.6,0.002617803
03/04/2006,30.52,0.000655523
31/03/2006,30.5,-0.003273325
30/03/2006,30.6,-0.006189953
29/03/2006,30.79,0.002276054
28/03/2006,30.72,-0.006165848
27/03/2006,30.91,0.000323572
24/03/2006,30.9,-0.001293661
23/03/2006,30.94,-0.008047685
22/03/2006,31.19,0.002889711
21/03/2006,31.1,0.000643294
20/03/2006,31.08,-0.002570696
17/03/2006,31.16,0.002248997
16/03/2006,31.09,0.002254066
15/03/2006,31.02,0.005171311
14/03/2006,30.86,0.013046499
13/03/2006,30.46,-0.007196629
10/03/2006,30.68,0.007853444
09/03/2006,30.44,-0.003934431
08/03/2006,30.56,0.002293203
07/03/2006,30.49,0.005261439
06/03/2006,30.33,-0.002305287
03/03/2006,30.4,-0.009820046
02/03/2006,30.7,-0.011336154
01/03/2006,31.05,0.004519052
28/02/2006,30.91,-0.006770943
27/02/2006,31.12,0.006124113
24/02/2006,30.93,0.000323363
23/02/2006,30.92,0.004213262
22/02/2006,30.79,0.018686005
21/02/2006,30.22,-0.008238636
17/02/2006,30.47,0.000656599
16/02/2006,30.45,0.004278433
15/02/2006,30.32,0.004628107
14/02/2006,30.18,0.007984074
13/02/2006,29.94,-0.00066778
10/02/2006,29.96,0.01141335
09/02/2006,29.62,0.001689475
08/02/2006,29.57,0.007467788
07/02/2006,29.35,-0.002042206
06/02/2006,29.41,0.003747237
03/02/2006,29.3,-0.007480484
02/02/2006,29.52,-0.010446599
01/02/2006,29.83,-0.002678274
31/01/2006,29.91,0.007382584
30/01/2006,29.69,-0.002690886
27/01/2006,29.77,0.005389033
26/01/2006,29.61,0.014971358
25/01/2006,29.17,-0.000342759
24/01/2006,29.18,0.000685636
23/01/2006,29.16,0.004468129
20/01/2006,29.03,-0.020795022
19/01/2006,29.64,-0.009736521
18/01/2006,29.93,-0.00333556
17/01/2006,30.03,-0.018476276
13/01/2006,30.59,0.006559551
12/01/2006,30.39,-0.004268599
11/01/2006,30.52,-0.004250456
10/01/2006,30.65,-0.0045573
09/01/2006,30.79,0.000324834
06/01/2006,30.78,0.007827829
05/01/2006,30.54,0.004923693
04/01/2006,30.39,0.003626178
03/01/2006,30.28,0.012963452
30/12/2005,29.89,-0.007997377
29/12/2005,30.13,-0.006286208
28/12/2005,30.32,-0.018301164
27/12/2005,30.88,-0.000647459
23/12/2005,30.9,0.000323677
22/12/2005,30.89,0.011067821
21/12/2005,30.55,0.004264399
20/12/2005,30.42,0.00131579
19/12/2005,30.38,-0.017618727
16/12/2005,30.92,0.004538095
15/12/2005,30.78,0.003906255
14/12/2005,30.66,0.003266909
13/12/2005,30.56,0.021164811
12/12/2005,29.92,-0.00732604
09/12/2005,30.14,0.005656312
08/12/2005,29.97,-0.003663618
07/12/2005,30.08,-0.015176801
06/12/2005,30.54,-0.005551035
05/12/2005,30.71,0.007517604
02/12/2005,30.48,0.00559304
01/12/2005,30.31,0.000990263
30/11/2005,30.28,-0.019945078
29/11/2005,30.89,0.003567379
28/11/2005,30.78,0.00195122
25/11/2005,30.72,0.003913899
23/11/2005,30.6,-0.000326744
22/11/2005,30.61,0.01017904
21/11/2005,30.3,0.009950331
18/11/2005,30,0.0010005
17/11/2005,29.97,0.007031671
16/11/2005,29.76,-0.007698783
15/11/2005,29.99,-0.001998668
14/11/2005,30.05,-0.010592618
11/11/2005,30.37,0.005944535
10/11/2005,30.19,0.018723382
09/11/2005,29.63,0.014618652
08/11/2005,29.2,0.003774237
07/11/2005,29.09,0.013845843
04/11/2005,28.69,-0.003826757
03/11/2005,28.8,-0.012079526
02/11/2005,29.15,-0.007178291
01/11/2005,29.36,-0.007465254
31/10/2005,29.58,0.000338123
28/10/2005,29.57,0.02361102
27/10/2005,28.88,-0.011019395
26/10/2005,29.2,0.007562772
25/10/2005,28.98,-0.002756721
24/10/2005,29.06,0.004483539
21/10/2005,28.93,0.01954687
20/10/2005,28.37,-0.012261495
19/10/2005,28.72,0.039053596
18/10/2005,27.62,-0.001808646
17/10/2005,27.67,-0.010426124
14/10/2005,27.96,-0.003570157
13/10/2005,28.06,0.011109234
12/10/2005,27.75,0.003610112
11/10/2005,27.65,0
10/10/2005,27.65,-0.008283858
07/10/2005,27.88,0.000717618
06/10/2005,27.86,0.005759555
05/10/2005,27.7,0.004704188
04/10/2005,27.57,-0.010822616
03/10/2005,27.87,-0.007506738
30/09/2005,28.08,-0.008863735
29/09/2005,28.33,0.001059509
28/09/2005,28.3,-0.018901508
27/09/2005,28.84,-0.000693241
26/09/2005,28.86,-0.007937919
23/09/2005,29.09,0.005169751
22/09/2005,28.94,0.003114728
21/09/2005,28.85,-0.017523211
20/09/2005,29.36,-0.00475706
19/09/2005,29.5,-0.015139061
16/09/2005,29.95,0.011417182
15/09/2005,29.61,-0.000675219
14/09/2005,29.63,-0.002359684
13/09/2005,29.7,-0.003696862
12/09/2005,29.81,-0.002345453
09/09/2005,29.88,0.010767264
08/09/2005,29.56,-0.009762744
07/09/2005,29.85,-0.004012041
06/09/2005,29.97,0.007367749
02/09/2005,29.75,-0.004360228
01/09/2005,29.88,0.022335954
31/08/2005,29.22,0.008247469
30/08/2005,28.98,-0.008589642
29/08/2005,29.23,0.004113821
26/08/2005,29.11,-0.010932804
25/08/2005,29.43,0.00306279
24/08/2005,29.34,-0.013204864
23/08/2005,29.73,-0.011038747
22/08/2005,30.06,0.005336904
19/08/2005,29.9,0.002008705
18/08/2005,29.84,0
17/08/2005,29.84,-0.005014217
16/08/2005,29.99,-0.012920504
15/08/2005,30.38,0.00528054
12/08/2005,30.22,0.005641296
11/08/2005,30.05,-0.001994682
10/08/2005,30.11,0.001994682
09/08/2005,30.05,0.010706024
08/08/2005,29.73,0.002694512
05/08/2005,29.65,-0.004374902
04/08/2005,29.78,-0.0086928
03/08/2005,30.04,0.000999167
02/08/2005,30.01,0.003672179
01/08/2005,29.9,-0.005336904
29/07/2005,30.06,-0.008612176
28/07/2005,30.32,0.000659848
27/07/2005,30.3,-0.000989609
26/07/2005,30.33,-0.00263418
25/07/2005,30.41,-0.005901656
22/07/2005,30.59,0.008535836
21/07/2005,30.33,-0.001647175
20/07/2005,30.38,0
19/07/2005,30.38,0.008263144
18/07/2005,30.13,-0.016784992
15/07/2005,30.64,0.023445023
14/07/2005,29.93,0.004352928
13/07/2005,29.8,0.004709057
12/07/2005,29.66,0.004731337
11/07/2005,29.52,0.008504899
08/07/2005,29.27,0.009957164
07/07/2005,28.98,0.002764342
06/07/2005,28.9,-0.01169604
05/07/2005,29.24,0.006519152
01/07/2005,29.05,-0.005150226
30/06/2005,29.2,-0.005805036
29/06/2005,29.37,0.004094172
28/06/2005,29.25,-0.001707942
27/06/2005,29.3,0.005475715
24/06/2005,29.14,0.008270206
23/06/2005,28.9,-0.016812885
22/06/2005,29.39,0.005458901
21/06/2005,29.23,-0.003074298
20/06/2005,29.32,-0.006798123
17/06/2005,29.52,0
16/06/2005,29.52,0.001355932
15/06/2005,29.48,0.008858661
14/06/2005,29.22,-0.000342173
13/06/2005,29.23,0.004457405
10/06/2005,29.1,-0.0051414
09/06/2005,29.25,0.003081667
08/06/2005,29.16,0.004468129
07/06/2005,29.03,-0.010962768
06/06/2005,29.35,0.002729446
03/06/2005,29.27,-0.006130809
02/06/2005,29.45,-0.003389834
01/06/2005,29.55,0.007472861
31/05/2005,29.33,-0.006795813
27/05/2005,29.53,0.002712786
26/05/2005,29.45,0.003742137
25/05/2005,29.34,-0.001021972
24/05/2005,29.37,-0.008138397
23/05/2005,29.61,-0.00471699
20/05/2005,29.75,0.000336191
19/05/2005,29.74,-0.000672269
18/05/2005,29.76,0.025524612
17/05/2005,29.01,0.005877286
16/05/2005,28.84,0.019962141
13/05/2005,28.27,-0.002473063
12/05/2005,28.34,-0.008082982
11/05/2005,28.57,0.006320246
10/05/2005,28.39,-0.007369747
09/05/2005,28.6,0.006313595
06/05/2005,28.42,-0.011544645
05/05/2005,28.75,-0.00796817
04/05/2005,28.98,0.019512814
03/05/2005,28.42,-0.001757779
02/05/2005,28.47,0.020224212
29/04/2005,27.9,0.015168221
28/04/2005,27.48,-0.015168221
27/04/2005,27.9,0.011535816
26/04/2005,27.58,-0.001811267
25/04/2005,27.63,0.015685166
22/04/2005,27.2,-0.00293686
21/04/2005,27.28,0.00440853
20/04/2005,27.16,-0.027597975
19/04/2005,27.92,-0.012457894
18/04/2005,28.27,0.010668664
15/04/2005,27.97,-0.003568883
14/04/2005,28.07,-0.018705327
13/04/2005,28.6,-0.009396276
12/04/2005,28.87,0.016061798
11/04/2005,28.41,0.001056524
08/04/2005,28.38,-0.015384919
07/04/2005,28.82,-0.003117965
06/04/2005,28.91,0.01183034
05/04/2005,28.57,0.002102313
04/04/2005,28.51,0.000350816
01/04/2005,28.5,-0.011165503
31/03/2005,28.82,0.006614471
30/03/2005,28.63,0.01088685
29/03/2005,28.32,-0.004579892
28/03/2005,28.45,0.005286356
24/03/2005,28.3,-0.004583121
23/03/2005,28.43,0.00105578
22/03/2005,28.4,-0.021251453
21/03/2005,29.01,-0.009605563
18/03/2005,29.29,0.002392755
17/03/2005,29.22,-0.005460764
16/03/2005,29.38,-0.009147955
15/03/2005,29.65,-0.005717184
14/03/2005,29.82,0.008757213
11/03/2005,29.56,-0.001352265
10/03/2005,29.6,0.003384098
09/03/2005,29.5,-0.010453644
08/03/2005,29.81,0.000671141
07/03/2005,29.79,0.004710641
04/03/2005,29.65,0.006768215
03/03/2005,29.45,-0.009799031
02/03/2005,29.74,-0.005031035
01/03/2005,29.89,0.004694844
28/02/2005,29.75,-0.003355708
25/02/2005,29.85,0.001676446
24/02/2005,29.8,0.004034975
23/02/2005,29.68,0.018361618
22/02/2005,29.14,-0.009222952
18/02/2005,29.41,-0.010148937
17/02/2005,29.71,-0.008045635
16/02/2005,29.95,-0.00996686
15/02/2005,30.25,0.000661376
14/02/2005,30.23,-0.002312904
11/02/2005,30.3,0.00595831
10/02/2005,30.12,-0.002652521
09/02/2005,30.2,-0.013811466
08/02/2005,30.62,-0.005536572
07/02/2005,30.79,0.010775614
04/02/2005,30.46,0.001642846
03/02/2005,30.41,-0.007208419
02/02/2005,30.63,0.006550957
01/02/2005,30.43,0.012566303
31/01/2005,30.05,0.008354267
28/01/2005,29.8,-0.016969298
27/01/2005,30.31,0.003304696
26/01/2005,30.21,0.000331071
25/01/2005,30.2,0.006644543
24/01/2005,30,0.001334223
21/01/2005,29.96,-0.011944402
20/01/2005,30.32,-0.007884404
19/01/2005,30.56,-0.015262514
18/01/2005,31.03,0.027443735
14/01/2005,30.19,0.002985572
13/01/2005,30.1,-0.008271346
12/01/2005,30.35,0.006611594
11/01/2005,30.15,-0.006941029
10/01/2005,30.36,-0.002960042
07/01/2005,30.45,-0.017578578
06/01/2005,30.99,-0.002256246
05/01/2005,31.06,0.005164634
04/01/2005,30.9,-0.004842624
03/01/2005,31.05,-0.008658063
31/12/2004,31.32,0.005442626
30/12/2004,31.15,-0.000320976
29/12/2004,31.16,-0.011804253
28/12/2004,31.53,0.008280302
27/12/2004,31.27,-0.00637554
23/12/2004,31.47,-0.001587554
22/12/2004,31.52,0.02051354
21/12/2004,30.88,0.033254093
20/12/2004,29.87,-0.001003848
17/12/2004,29.9,-0.012628948
16/12/2004,30.28,0.011626107
15/12/2004,29.93,0.007714276
14/12/2004,29.7,0.006756782
13/12/2004,29.5,0.003395589
10/12/2004,29.4,0
09/12/2004,29.4,-0.003056548
