Date,Close,CMCSA
10/12/2004,30.75,0.004236604
09/12/2004,30.62,0.02379491
08/12/2004,29.9,0.013468217
07/12/2004,29.5,0.003395589
06/12/2004,29.4,-0.006103783
03/12/2004,29.58,-0.010090903
02/12/2004,29.88,-0.012637348
01/12/2004,30.26,0.007296881
30/11/2004,30.04,-0.006304982
29/11/2004,30.23,-0.010529877
26/11/2004,30.55,-0.000981515
24/11/2004,30.58,-0.006843761
23/11/2004,30.79,0.002276054
22/11/2004,30.72,0.012117391
19/11/2004,30.35,-0.005585689
18/11/2004,30.52,0.026561987
17/11/2004,29.72,0
16/11/2004,29.72,-0.008376661
15/11/2004,29.97,0.004682283
12/11/2004,29.83,0.007402456
11/11/2004,29.61,0.010524626
10/11/2004,29.3,-0.010186845
09/11/2004,29.6,0
08/11/2004,29.6,-0.002024975
05/11/2004,29.66,0.001687195
04/11/2004,29.61,0.019093659
03/11/2004,29.05,-0.008227678
02/11/2004,29.29,-0.001705612
01/11/2004,29.34,-0.005438491
29/10/2004,29.5,-0.001355014
28/10/2004,29.54,0.00237248
27/10/2004,29.47,0.018839399
26/10/2004,28.92,0.030901335
25/10/2004,28.04,0.007158227
22/10/2004,27.84,-0.007871239
21/10/2004,28.06,-0.010634627
20/10/2004,28.36,-0.002816903
19/10/2004,28.44,-0.011536573
18/10/2004,28.77,0.002436055
15/10/2004,28.7,-0.001740644
14/10/2004,28.75,-0.021335978
13/10/2004,29.37,0.00375235
12/10/2004,29.26,0.000341822
11/10/2004,29.25,0.003767773
08/10/2004,29.14,-0.011260996
07/10/2004,29.47,-0.010128378
06/10/2004,29.77,0.012166422
05/10/2004,29.41,0.008536845
04/10/2004,29.16,0.001716149
01/10/2004,29.11,0.030342345
30/09/2004,28.24,0.001772107
29/09/2004,28.19,0.018257174
28/09/2004,27.68,-0.006840711
27/09/2004,27.87,-0.00964121
24/09/2004,28.14,0.007490672
23/09/2004,27.93,0
22/09/2004,27.93,-0.011745997
21/09/2004,28.26,-0.005645745
20/09/2004,28.42,0.002113421
17/09/2004,28.36,-0.002816903
16/09/2004,28.44,0.014164543
15/09/2004,28.04,-0.001069328
14/09/2004,28.07,-0.001779677
13/09/2004,28.12,0.004276557
10/09/2004,28,0.001429593
09/09/2004,27.96,-0.009964495
08/09/2004,28.24,0.007464047
07/09/2004,28.03,0.012926571
03/09/2004,27.67,-0.007560792
02/09/2004,27.88,-0.000717103
01/09/2004,27.9,-0.009630893
31/08/2004,28.17,0.008914304
30/08/2004,27.92,-0.008914304
27/08/2004,28.17,-0.005663732
26/08/2004,28.33,0.001412929
25/08/2004,28.29,0.015675419
24/08/2004,27.85,0.00107778
23/08/2004,27.82,-0.000718649
20/08/2004,27.84,0.005402498
19/08/2004,27.69,-0.006120631
18/08/2004,27.86,0.015919294
17/08/2004,27.42,0.020634483
16/08/2004,26.86,0.01424846
13/08/2004,26.48,-0.001132289
12/08/2004,26.51,-0.021642636
11/08/2004,27.09,-0.003684603
10/08/2004,27.19,0.006271926
09/08/2004,27.02,-0.003325331
06/08/2004,27.11,-0.016825562
05/08/2004,27.57,-0.016903837
04/08/2004,28.04,-0.018725154
03/08/2004,28.57,-0.006280551
02/08/2004,28.75,0.048094754
30/07/2004,27.4,-0.00509648
29/07/2004,27.54,-0.000725953
28/07/2004,27.56,-0.041924435
27/07/2004,28.74,0.022164496
26/07/2004,28.11,0.004278081
23/07/2004,27.99,-0.008183643
22/07/2004,28.22,0.011762745
21/07/2004,27.89,-0.016358829
20/07/2004,28.35,0.012065441
19/07/2004,28.01,0.0039349
16/07/2004,27.9,-0.010695289
15/07/2004,28.2,0.007117468
14/07/2004,28,0.007168489
13/07/2004,27.8,-0.002514821
12/07/2004,27.87,0.010097453
09/07/2004,27.59,-0.00108676
08/07/2004,27.62,0.012019813
07/07/2004,27.29,0.001099908
06/07/2004,27.26,-0.025354491
02/07/2004,27.96,0.004660342
01/07/2004,27.83,-0.009655001
30/06/2004,28.1,0.00893661
29/06/2004,27.85,0.006484173
28/06/2004,27.67,-0.012569747
25/06/2004,28.02,0.003933493
24/06/2004,27.91,-0.011045899
23/06/2004,28.22,-0.002123895
22/06/2004,28.28,-0.014742282
21/06/2004,28.7,-0.033576296
18/06/2004,29.68,0.009138666
17/06/2004,29.41,-0.006439609
16/06/2004,29.6,0.00474095
15/06/2004,29.46,0.02196382
14/06/2004,28.82,-0.027042552
10/06/2004,29.61,0.004060919
09/06/2004,29.49,-0.008105414
08/06/2004,29.73,0.012182892
07/06/2004,29.37,0.019598358
04/06/2004,28.8,0.013986242
03/06/2004,28.4,-0.013291556
02/06/2004,28.78,-0.005198418
01/06/2004,28.93,-0.000691085
28/05/2004,28.95,-0.014743967
27/05/2004,29.38,-0.010496118
26/05/2004,29.69,0.004049955
25/05/2004,29.57,0.027079632
24/05/2004,28.78,0.006273984
21/05/2004,28.6,0.004555817
20/05/2004,28.47,0.012369834
19/05/2004,28.12,-0.000355556
18/05/2004,28.13,0.017934484
17/05/2004,27.63,-0.025724891
14/05/2004,28.35,0.01492565
13/05/2004,27.93,-0.012099792
12/05/2004,28.27,-0.007400915
11/05/2004,28.48,0.015213455
10/05/2004,28.05,-0.025344546
07/05/2004,28.77,0.00942909
06/05/2004,28.5,-0.026317308
05/05/2004,29.26,-0.013915039
04/05/2004,29.67,-0.008724888
03/05/2004,29.93,-0.007655221
30/04/2004,30.16,-0.013502593
29/04/2004,30.57,0.012177212
28/04/2004,30.2,0.007645043
27/04/2004,29.97,0.004012041
26/04/2004,29.85,0.031651443
23/04/2004,28.92,-0.006204777
22/04/2004,29.1,-0.011276388
21/04/2004,29.43,-0.01851593
20/04/2004,29.98,-0.022428381
19/04/2004,30.66,0.013793322
16/04/2004,30.24,0.001323627
15/04/2004,30.2,-0.014790738
14/04/2004,30.65,0.02176867
13/04/2004,29.99,-0.011602981
12/04/2004,30.34,0.036929339
08/04/2004,29.24,-0.002049881
07/04/2004,29.3,-0.017256392
06/04/2004,29.81,0.001342733
05/04/2004,29.77,0.023106703
02/04/2004,29.09,-0.002746311
01/04/2004,29.17,0.014155251
31/03/2004,28.76,-0.006930035
30/03/2004,28.96,-0.001035375
29/03/2004,28.99,-0.008586692
26/03/2004,29.24,0.026686734
25/03/2004,28.47,0.016646391
24/03/2004,28,-0.005698021
23/03/2004,28.16,-0.013754405
22/03/2004,28.55,-0.003845486
19/03/2004,28.66,-0.009376697
18/03/2004,28.93,-0.003450659
17/03/2004,29.03,0.001033948
16/03/2004,29,0.000689893
15/03/2004,28.98,-0.017445286
12/03/2004,29.49,0.01503274
11/03/2004,29.05,-0.02548991
10/03/2004,29.8,-0.002680967
09/03/2004,29.88,-0.004008021
08/03/2004,30,-0.014560151
05/03/2004,30.44,-0.008830801
04/03/2004,30.71,0.010145726
03/03/2004,30.4,0.015581287
02/03/2004,29.93,
