Date,Close,VZ
21/12/2004,41.16,0.0102565
20/12/2004,40.74,-0.003919652
17/12/2004,40.9,0.012300278
16/12/2004,40.4,-0.007398307
15/12/2004,40.7,-0.008319108
14/12/2004,41.04,-0.00583092
13/12/2004,41.28,0.01169604
10/12/2004,40.8,-0.009756175
09/12/2004,41.2,-0.003634165
08/12/2004,41.35,-0.000966884
07/12/2004,41.39,-0.01320072
06/12/2004,41.94,-0.00190567
03/12/2004,42.02,0.002382655
02/12/2004,41.92,0.007662873
01/12/2004,41.6,0.008934021
30/11/2004,41.23,0.000970638
29/11/2004,41.19,0.003892002
26/11/2004,41.03,0.003417972
24/11/2004,40.89,-0.001954557
23/11/2004,40.97,-0.000488043
22/11/2004,40.99,-0.002679987
19/11/2004,41.1,-0.010407936
18/11/2004,41.53,0.003618385
17/11/2004,41.38,-0.005542851
16/11/2004,41.61,-0.005990194
15/11/2004,41.86,-0.008563325
12/11/2004,42.22,0.013832799
11/11/2004,41.64,0.011351408
10/11/2004,41.17,-0.002426008
09/11/2004,41.27,0.004127722
08/11/2004,41.1,0.002192182
05/11/2004,41.01,-0.001705446
04/11/2004,41.08,0.012739026
03/11/2004,40.56,0.013902905
02/11/2004,40,0.000500125
01/11/2004,39.98,0.022256862
29/10/2004,39.1,-0.007135606
28/10/2004,39.38,-0.000507743
27/10/2004,39.4,0.01020417
26/10/2004,39,0.003081667
25/10/2004,38.88,-0.00231214
22/10/2004,38.97,-0.020823505
21/10/2004,39.79,-0.00626333
20/10/2004,40.04,-0.006720623
19/10/2004,40.31,-0.012817528
18/10/2004,40.83,-0.000979192
15/10/2004,40.87,0.002449781
14/10/2004,40.77,-0.007331411
13/10/2004,41.07,-0.006552626
12/10/2004,41.34,0.011923733
11/10/2004,40.85,0.0029419
08/10/2004,40.73,-0.009286479
07/10/2004,41.11,-0.008959982
06/10/2004,41.48,0.007258682
05/10/2004,41.18,0.006333761
04/10/2004,40.92,0.021739987
01/10/2004,40.04,0.016620881
30/09/2004,39.38,-0.0101062
29/09/2004,39.78,-0.002009041
28/09/2004,39.86,0.001506402
27/09/2004,39.8,-0.012732665
24/09/2004,40.31,0.004226234
23/09/2004,40.14,-0.0076933
22/09/2004,40.45,-0.002469137
21/09/2004,40.55,0.008917572
20/09/2004,40.19,-0.009410669
17/09/2004,40.57,0.009659518
16/09/2004,40.18,0.005740687
15/09/2004,39.95,-0.021298477
14/09/2004,40.81,0.006391369
13/09/2004,40.55,0.005192248
10/09/2004,40.34,0.001240233
09/09/2004,40.29,-0.003221413
08/09/2004,40.42,0.000494927
07/09/2004,40.4,0.008451455
03/09/2004,40.06,0.002749658
02/09/2004,39.95,0.011328
01/09/2004,39.5,0.006349228
31/08/2004,39.25,0.005620863
30/08/2004,39.03,0.001795102
27/08/2004,38.96,-0.001282545
26/08/2004,39.01,-0.004093124
25/08/2004,39.17,-0.003058886
24/08/2004,39.29,-0.004317467
23/08/2004,39.46,-0.003541618
20/08/2004,39.6,0.008877674
19/08/2004,39.25,0.003062008
18/08/2004,39.13,0.005381179
17/08/2004,38.92,-0.00614756
16/08/2004,39.16,0.002300909
13/08/2004,39.07,0.001793263
12/08/2004,39,-0.01020417
11/08/2004,39.4,0.007899136
10/08/2004,39.09,0.019372942
09/08/2004,38.34,-0.00026079
06/08/2004,38.35,-0.007533482
05/08/2004,38.64,-0.013623138
04/08/2004,39.17,0.003324386
03/08/2004,39.04,0.008747162
02/08/2004,38.7,0.004142937
30/07/2004,38.54,-0.008526082
29/07/2004,38.87,0.004383145
28/07/2004,38.7,0.021944454
27/07/2004,37.86,0.036582885
26/07/2004,36.5,0.032862885
23/07/2004,35.32,0.020306718
22/07/2004,34.61,0.013965895
21/07/2004,34.13,-0.017427104
20/07/2004,34.73,0.007224421
19/07/2004,34.48,-0.003474236
16/07/2004,34.6,-0.00605102
15/07/2004,34.81,-0.010004371
14/07/2004,35.16,-0.006802747
13/07/2004,35.4,-0.009838449
12/07/2004,35.75,0.008709143
09/07/2004,35.44,-0.001128032
08/07/2004,35.48,-0.016492337
07/07/2004,36.07,0.000277277
06/07/2004,36.06,-0.000277277
02/07/2004,36.07,0.000554631
01/07/2004,36.05,-0.003875974
30/06/2004,36.19,0.004153405
29/06/2004,36.04,0.002222223
28/06/2004,35.96,0.005297656
25/06/2004,35.77,0.007013635
24/06/2004,35.52,0.001972665
23/06/2004,35.45,0.00225925
22/06/2004,35.37,-0.010126669
21/06/2004,35.73,-0.012239374
18/06/2004,36.17,0.008050009
17/06/2004,35.88,0.003909527
16/06/2004,35.74,-0.005580372
15/06/2004,35.94,-0.001945796
14/06/2004,36.01,-0.006918528
10/06/2004,36.26,0.011092737
09/06/2004,35.86,0.008682312
08/06/2004,35.55,0.003099031
07/06/2004,35.44,0.013636575
04/06/2004,34.96,0.000858492
03/06/2004,34.93,-0.00713168
02/06/2004,35.18,0.008850879
01/06/2004,34.87,0.00835138
28/05/2004,34.58,-0.014355687
27/05/2004,35.08,0.019574603
26/05/2004,34.4,-0.030066689
25/05/2004,35.45,0.002542015
24/05/2004,35.36,-0.011528316
21/05/2004,35.77,-0.00083834
20/05/2004,35.8,-0.008067925
19/05/2004,36.09,-0.000554017
18/05/2004,36.11,0.009180757
17/05/2004,35.78,-0.016080191
14/05/2004,36.36,0.003029888
13/05/2004,36.25,-0.000827244
12/05/2004,36.28,0.00331309
11/05/2004,36.16,-0.005240668
10/05/2004,36.35,-0.011760015
07/05/2004,36.78,-0.020985435
06/05/2004,37.56,-0.007162784
05/05/2004,37.83,-0.001584786
04/05/2004,37.89,0.005292418
03/05/2004,37.69,-0.001325733
30/04/2004,37.74,-0.001323977
29/04/2004,37.79,0.003445994
28/04/2004,37.66,0.00425759
27/04/2004,37.5,-0.006379607
26/04/2004,37.74,0.005313509
23/04/2004,37.54,-0.00584331
22/04/2004,37.76,0.001855534
21/04/2004,37.69,0.011474442
20/04/2004,37.26,0.002687451
19/04/2004,37.16,0.011094688
16/04/2004,36.75,-0.008399995
15/04/2004,37.06,-0.00053952
14/04/2004,37.08,-0.001616815
13/04/2004,37.14,-0.011511304
12/04/2004,37.57,0.006944472
08/04/2004,37.31,0
07/04/2004,37.31,-0.008274437
06/04/2004,37.62,-0.00079713
05/04/2004,37.65,0.010949502
02/04/2004,37.24,0.009171901
01/04/2004,36.9,0.009804
31/03/2004,36.54,0.006314366
30/03/2004,36.31,0.00082656
29/03/2004,36.28,0.007192285
26/03/2004,36.02,-0.010219672
25/03/2004,36.39,0.009664579
24/03/2004,36.04,-0.000554785
23/03/2004,36.06,-0.014590761
22/03/2004,36.59,-0.023765634
19/03/2004,37.47,0.002672369
18/03/2004,37.37,0.000803105
17/03/2004,37.34,0.002413193
16/03/2004,37.25,-0.001341382
15/03/2004,37.3,-0.016221603
12/03/2004,37.91,0.008742936
11/03/2004,37.58,-0.018194305
10/03/2004,38.27,-0.024010447
09/03/2004,39.2,-0.002547772
08/03/2004,39.3,0.008175825
05/03/2004,38.98,-0.00690275
04/03/2004,39.25,0.006389798
03/03/2004,39,-0.011725854
02/03/2004,39.46,
