Date,Close,LLY
17/07/2007,56.4,-0.00865042
16/07/2007,56.89,-0.000527194
13/07/2007,56.92,0.002286519
12/07/2007,56.79,0.018303487
11/07/2007,55.76,0.005755412
10/07/2007,55.44,-0.010764367
09/07/2007,56.04,-0.010649728
06/07/2007,56.64,0.001413428
05/07/2007,56.56,-0.004058232
03/07/2007,56.79,0.001057083
02/07/2007,56.73,0.015096637
29/06/2007,55.88,-0.005354287
28/06/2007,56.18,-0.00248889
27/06/2007,56.32,0.008022148
26/06/2007,55.87,0.007004968
25/06/2007,55.48,-0.005751274
22/06/2007,55.8,-0.017938497
21/06/2007,56.81,0.000704349
20/06/2007,56.77,-0.017115332
19/06/2007,57.75,0.005904845
18/06/2007,57.41,-0.00538523
15/06/2007,57.72,0.005907923
14/06/2007,57.38,0.007697729
13/06/2007,56.94,0.002813931
12/06/2007,56.78,-0.009290978
11/06/2007,57.31,0.005073045
08/06/2007,57.02,0.001579641
07/06/2007,56.93,-0.023608109
06/06/2007,58.29,-0.012106892
05/06/2007,59,-0.002708194
04/06/2007,59.16,0.003725661
01/06/2007,58.94,0.005444042
31/05/2007,58.62,-0.010521054
30/05/2007,59.24,-0.003706828
29/05/2007,59.46,0.001683219
25/05/2007,59.36,0.00286799
24/05/2007,59.19,-0.003541618
23/05/2007,59.4,-0.002186161
22/05/2007,59.53,-0.001510701
21/05/2007,59.62,0.00420204
18/05/2007,59.37,0.005912679
17/05/2007,59.02,-0.001523745
16/05/2007,59.11,-0.002196875
15/05/2007,59.24,0.000506543
14/05/2007,59.21,0.01326099
11/05/2007,58.43,-0.004780614
10/05/2007,58.71,-0.017559121
09/05/2007,59.75,-0.001338017
08/05/2007,59.83,0.001840235
07/05/2007,59.72,0.003018617
04/05/2007,59.54,0.006740841
03/05/2007,59.14,-0.000338123
02/05/2007,59.16,0.004574341
01/05/2007,58.89,-0.004067113
30/04/2007,59.13,-0.008084935
27/04/2007,59.61,-0.002011062
26/04/2007,59.73,0.003690041
25/04/2007,59.51,0.003872385
24/04/2007,59.28,-0.005886822
23/04/2007,59.63,-0.015475806
20/04/2007,60.56,0.008956769
19/04/2007,60.02,0.014770326
18/04/2007,59.14,0.004575891
17/04/2007,58.87,0.008015733
16/04/2007,58.4,0.026372104
13/04/2007,56.88,0.016664098
12/04/2007,55.94,0.006276359
11/04/2007,55.59,-0.001617687
10/04/2007,55.68,0.001797592
09/04/2007,55.58,0.001800829
05/04/2007,55.48,0.005784543
04/04/2007,55.16,0.007460684
03/04/2007,54.75,0.006597055
02/04/2007,54.39,0.01258111
30/03/2007,53.71,0.00560121
29/03/2007,53.41,0.007517419
28/03/2007,53.01,-0.004892746
27/03/2007,53.27,-0.008225883
26/03/2007,53.71,-0.00186012
23/03/2007,53.81,-0.006667926
22/03/2007,54.17,0.006482104
21/03/2007,53.82,0.019702298
20/03/2007,52.77,0.001706971
19/03/2007,52.68,0.009536597
16/03/2007,52.18,0.002494485
15/03/2007,52.05,0.002886005
14/03/2007,51.9,-0.003270177
13/03/2007,52.07,-0.013922224
12/03/2007,52.8,0.003985203
09/03/2007,52.59,0.004383047
08/03/2007,52.36,0.009595161
07/03/2007,51.86,-0.007109262
06/03/2007,52.23,0.011554144
05/03/2007,51.63,-0.002707932
02/03/2007,51.77,-0.00922906
01/03/2007,52.25,-0.006486097
28/02/2007,52.59,-0.007765926
27/02/2007,53,-0.02607224
26/02/2007,54.4,0.003498761
23/02/2007,54.21,0.001292109
22/02/2007,54.14,-0.006994323
21/02/2007,54.52,-0.008219975
20/02/2007,54.97,-0.000363769
16/02/2007,54.99,0.000545703
15/02/2007,54.96,0.001821162
14/02/2007,54.86,0.010628651
13/02/2007,54.28,-0.002392126
12/02/2007,54.41,0.0033137
09/02/2007,54.23,0.000368868
08/02/2007,54.21,-0.00386634
07/02/2007,54.42,-0.004034482
06/02/2007,54.64,-0.000548898
05/02/2007,54.67,0.00128123
02/02/2007,54.6,-0.003108716
01/02/2007,54.77,0.011938795
31/01/2007,54.12,0.02601925
30/01/2007,52.73,-0.002273159
29/01/2007,52.85,0.001135933
26/01/2007,52.79,-0.006419962
25/01/2007,53.13,-0.003757284
24/01/2007,53.33,0.012832786
23/01/2007,52.65,-0.001518315
22/01/2007,52.73,-0.004352358
19/01/2007,52.96,-0.001509434
18/01/2007,53.04,0.003588634
17/01/2007,52.85,-0.000567483
16/01/2007,52.88,0.005309076
12/01/2007,52.6,0.007059077
11/01/2007,52.23,0.010973255
10/01/2007,51.66,-0.003285345
09/01/2007,51.83,0.000578983
08/01/2007,51.8,-0.004622504
05/01/2007,52.04,-0.006130287
04/01/2007,52.36,0.00210305
03/01/2007,52.25,0.002874942
29/12/2006,52.1,0.001728941
28/12/2006,52.01,0.000192289
27/12/2006,52,0.004239744
26/12/2006,51.78,0.008339038
22/12/2006,51.35,-0.008532144
21/12/2006,51.79,-0.011709511
20/12/2006,52.4,-0.004189684
19/12/2006,52.62,-0.011525872
18/12/2006,53.23,-0.02394546
15/12/2006,54.52,0.01013927
14/12/2006,53.97,0.005201572
13/12/2006,53.69,-0.003903713
12/12/2006,53.9,-0.00148313
11/12/2006,53.98,-0.000370439
08/12/2006,54,0.000185202
07/12/2006,53.99,-0.015985641
06/12/2006,54.86,0.002920776
05/12/2006,54.7,0.012324262
04/12/2006,54.03,0.011728702
01/12/2006,53.4,-0.003551738
30/11/2006,53.59,-0.00836203
29/11/2006,54.04,0.005939141
28/11/2006,53.72,0.002609508
27/11/2006,53.58,-0.005954614
24/11/2006,53.9,-0.00240897
22/11/2006,54.03,-0.000370096
21/11/2006,54.05,-0.006086895
20/11/2006,54.38,-0.003121273
17/11/2006,54.55,-0.000183301
16/11/2006,54.56,0.003488482
15/11/2006,54.37,0.009610128
14/11/2006,53.85,-0.003892137
13/11/2006,54.06,-0.001478743
10/11/2006,54.14,-0.013393467
09/11/2006,54.87,-0.028919842
08/11/2006,56.48,-0.008813736
07/11/2006,56.98,0.005455359
06/11/2006,56.67,0.010465727
03/11/2006,56.08,-0.005157859
02/11/2006,56.37,0.006763999
01/11/2006,55.99,-0.000357143
31/10/2006,56.01,-0.005519466
30/10/2006,56.32,-0.012527733
27/10/2006,57.03,-0.004548643
26/10/2006,57.29,-0.003484931
25/10/2006,57.49,-0.005031675
24/10/2006,57.78,-0.002247386
23/10/2006,57.91,0.011637127
20/10/2006,57.24,-0.004358065
19/10/2006,57.49,-0.013133073
18/10/2006,58.25,0.012089957
17/10/2006,57.55,-0.001909557
16/10/2006,57.66,0.005042174
13/10/2006,57.37,-0.003132617
12/10/2006,57.55,0.008550789
11/10/2006,57.06,-0.003324297
10/10/2006,57.25,-0.004531203
09/10/2006,57.51,-0.000869036
06/10/2006,57.56,-0.003468613
05/10/2006,57.76,0.002773927
04/10/2006,57.6,0.015924739
03/10/2006,56.69,-0.001762426
02/10/2006,56.79,-0.003691014
29/09/2006,57,-0.005598335
28/09/2006,57.32,0.005422912
27/09/2006,57.01,0.002810471
26/09/2006,56.85,0.004760654
25/09/2006,56.58,0.011554657
22/09/2006,55.93,-0.000714924
21/09/2006,55.97,0.003938423
20/09/2006,55.75,0.013180655
19/09/2006,55.02,-0.00235999
18/09/2006,55.15,0.006366552
15/09/2006,54.8,-0.003461157
14/09/2006,54.99,-0.003992746
13/09/2006,55.21,0.001087351
12/09/2006,55.15,0.016269438
11/09/2006,54.26,-0.018262012
08/09/2006,55.26,0.007082568
07/09/2006,54.87,-0.009251767
06/09/2006,55.38,-0.006120631
05/09/2006,55.72,-0.005012542
01/09/2006,56,0.001250782
31/08/2006,55.93,-0.002321637
30/08/2006,56.06,-0.000891504
29/08/2006,56.11,0.004823591
28/08/2006,55.84,0.014066959
25/08/2006,55.06,-0.003263829
24/08/2006,55.24,0.003445465
23/08/2006,55.05,0.00127238
22/08/2006,54.98,0.001820499
21/08/2006,54.88,-0.002729508
18/08/2006,55.03,-0.016579944
17/08/2006,55.95,0.006994917
16/08/2006,55.56,0.004871458
15/08/2006,55.29,0.015860327
14/08/2006,54.42,0.001103144
11/08/2006,54.36,-0.016963471
10/08/2006,55.29,0.005258875
09/08/2006,55,-0.00272356
08/08/2006,55.15,-0.007766679
07/08/2006,55.58,-0.012338109
04/08/2006,56.27,-0.006553916
03/08/2006,56.64,-0.005106994
02/08/2006,56.93,0.011305543
01/08/2006,56.29,-0.008491118
31/07/2006,56.77,-0.002463055
28/07/2006,56.91,0.022209317
27/07/2006,55.66,0.00251844
26/07/2006,55.52,-0.0005402
25/07/2006,55.55,-0.00824673
24/07/2006,56.01,0.024581032
21/07/2006,54.65,-0.029034588
20/07/2006,56.26,0.00320456
19/07/2006,56.08,0.019991661
18/07/2006,54.97,0.003097388
17/07/2006,54.8,0.00438918
14/07/2006,54.56,-0.00584797
13/07/2006,54.88,-0.013393865
12/07/2006,55.62,-0.00555806
11/07/2006,55.93,-0.006060625
10/07/2006,56.27,0.000533286
07/07/2006,56.24,-0.007616723
06/07/2006,56.67,0.007972405
05/07/2006,56.22,0.009651549
03/07/2006,55.68,0.00739075
30/06/2006,55.27,0.013479257
29/06/2006,54.53,0.02019148
28/06/2006,53.44,-0.00056122
27/06/2006,53.47,-0.017059564
26/06/2006,54.39,0.001656086
23/06/2006,54.3,-0.005326489
22/06/2006,54.59,-0.002561289
21/06/2006,54.73,-0.002919177
20/06/2006,54.89,0.007313984
19/06/2006,54.49,0.004414206
16/06/2006,54.25,0.003693448
15/06/2006,54.05,0.016415217
14/06/2006,53.17,0.029778875
13/06/2006,51.61,0
12/06/2006,51.61,-0.002515725
09/06/2006,51.74,-0.000386473
08/06/2006,51.76,0.000966464
07/06/2006,51.71,0.010888694
06/06/2006,51.15,-0.003902444
05/06/2006,51.35,-0.013155539
02/06/2006,52.03,0.000769083
01/06/2006,51.99,0.006754826
31/05/2006,51.64,0.003880486
30/05/2006,51.44,-0.016006513
26/05/2006,52.27,0.012513398
25/05/2006,51.62,0.01719464
24/05/2006,50.74,0.006524986
23/05/2006,50.41,-0.004947076
22/05/2006,50.66,-0.006885047
19/05/2006,51.01,0.004913049
18/05/2006,50.76,-0.00471699
17/05/2006,51,-0.015564517
16/05/2006,51.8,0.000579318
15/05/2006,51.77,0.02602632
12/05/2006,50.44,-0.013391299
11/05/2006,51.12,-0.018221089
10/05/2006,52.06,-0.002494006
09/05/2006,52.19,-0.013701451
08/05/2006,52.91,-0.00056684
05/05/2006,52.94,0.017530937
04/05/2006,52.02,0.001154068
03/05/2006,51.96,0.000577534
02/05/2006,51.93,-0.007099713
01/05/2006,52.3,-0.011784968
28/04/2006,52.92,0.003217567
27/04/2006,52.75,0.009715287
26/04/2006,52.24,0.000574438
25/04/2006,52.21,-0.006681327
24/04/2006,52.56,-0.007014912
21/04/2006,52.93,-0.012951847
20/04/2006,53.62,-0.019027082
19/04/2006,54.65,0.002748513
18/04/2006,54.5,0.027720127
17/04/2006,53.01,-0.004892746
13/04/2006,53.27,-0.002811887
12/04/2006,53.42,0.006008279
11/04/2006,53.1,-0.005071862
10/04/2006,53.37,-0.003180248
07/04/2006,53.54,-0.017404624
06/04/2006,54.48,-0.007133089
05/04/2006,54.87,-0.005271302
04/04/2006,55.16,-0.001449276
03/04/2006,55.24,-0.00108558
31/03/2006,55.3,-0.013471241
30/03/2006,56.05,-0.004805562
29/03/2006,56.32,-0.001064774
28/03/2006,56.38,-0.039814037
27/03/2006,58.67,-0.00323322
24/03/2006,58.86,0.014029315
23/03/2006,58.04,-0.007723371
22/03/2006,58.49,0.020380671
21/03/2006,57.31,-0.001917546
20/03/2006,57.42,0.005763705
17/03/2006,57.09,-0.002449266
16/03/2006,57.23,0.004553423
15/03/2006,56.97,-0.010129322
14/03/2006,57.55,0.00540118
13/03/2006,57.24,-0.000174688
10/03/2006,57.25,0.00297385
09/03/2006,57.08,-0.004893404
08/03/2006,57.36,0.013161548
07/03/2006,56.61,0.002122017
06/03/2006,56.49,0.013903967
03/03/2006,55.71,-0.000717746
02/03/2006,55.75,-0.002508063
01/03/2006,55.89,0.004842624
28/02/2006,55.62,-0.019760323
27/02/2006,56.73,0.012594402
24/02/2006,56.02,0.001607861
23/02/2006,55.93,-0.003034904
22/02/2006,56.1,0.010752792
21/02/2006,55.5,-0.006107438
17/02/2006,55.84,-0.009269229
16/02/2006,56.36,0.006050917
15/02/2006,56.02,0.009686174
14/02/2006,55.48,0.002345936
13/02/2006,55.35,-0.014884163
10/02/2006,56.18,-0.002133713
09/02/2006,56.3,0.010714388
08/02/2006,55.7,0.013010664
07/02/2006,54.98,-0.007971057
06/02/2006,55.42,-0.007908021
03/02/2006,55.86,-0.007845975
02/02/2006,56.3,-0.010425044
01/02/2006,56.89,0.004757299
31/01/2006,56.62,-0.013159239
30/01/2006,57.37,-0.003132617
27/01/2006,57.55,0.010831692
26/01/2006,56.93,-0.004206842
25/01/2006,57.17,0.001050053
24/01/2006,57.11,-0.001749476
23/01/2006,57.21,0.005433367
20/01/2006,56.9,-0.004908846
19/01/2006,57.18,0.00385492
18/01/2006,56.96,-0.005427659
17/01/2006,57.27,-0.011803643
13/01/2006,57.95,0
12/01/2006,57.95,-0.003961083
11/01/2006,58.18,0
10/01/2006,58.18,-0.006851688
09/01/2006,58.58,0.013058605
06/01/2006,57.82,0.007464664
05/01/2006,57.39,0.00541628
04/01/2006,57.08,-0.004893404
03/01/2006,57.36,0.013514905
30/12/2005,56.59,-0.015256762
29/12/2005,57.46,-0.005034296
28/12/2005,57.75,-0.001038422
27/12/2005,57.81,0.001904598
23/12/2005,57.7,0.010102855
22/12/2005,57.12,0.00210305
21/12/2005,57,-0.000350816
20/12/2005,57.02,-0.009946858
19/12/2005,57.59,0.016280447
16/12/2005,56.66,0.006729262
15/12/2005,56.28,0.005702082
14/12/2005,55.96,0.004657003
13/12/2005,55.7,0.022330056
12/12/2005,54.47,0.019652097
09/12/2005,53.41,0.022723947
08/12/2005,52.21,-0.014074025
07/12/2005,52.95,0.014457166
06/12/2005,52.19,0.013891792
05/12/2005,51.47,-0.001940994
02/12/2005,51.57,0.0013583
01/12/2005,51.5,0.019608471
30/11/2005,50.5,0.008950831
29/11/2005,50.05,-0.002992521
28/11/2005,50.2,-0.006750075
25/11/2005,50.54,-0.006115021
23/11/2005,50.85,0.004533367
22/11/2005,50.62,-0.002367799
21/11/2005,50.74,0.007914564
18/11/2005,50.34,0.011588541
17/11/2005,49.76,-0.000803536
16/11/2005,49.8,-0.012769527
15/11/2005,50.44,0.004570301
14/11/2005,50.21,-0.015219189
11/11/2005,50.98,-0.008204774
10/11/2005,51.4,-0.012182303
09/11/2005,52.03,0.006749616
08/11/2005,51.68,0.011286362
07/11/2005,51.1,0.005297766
04/11/2005,50.83,0.013268835
03/11/2005,50.16,0.005196894
02/11/2005,49.9,0.002809554
01/11/2005,49.76,-0.000602712
31/10/2005,49.79,-0.004008825
28/10/2005,49.99,-0.00020002
27/10/2005,50,-0.00796817
26/10/2005,50.4,0.001787311
25/10/2005,50.31,-0.009298712
24/10/2005,50.78,0.001576666
21/10/2005,50.7,-0.010789707
20/10/2005,51.25,-0.006806054
19/10/2005,51.6,-0.000581226
18/10/2005,51.63,0.001938737
17/10/2005,51.53,-0.020932113
14/10/2005,52.62,0.001521491
13/10/2005,52.54,0.006875505
12/10/2005,52.18,0.001150527
11/10/2005,52.12,-0.015232587
10/10/2005,52.92,-0.009216655
07/10/2005,53.41,-0.01117122
06/10/2005,54.01,0.004825548
05/10/2005,53.75,0.002608049
04/10/2005,53.61,0.012765332
03/10/2005,52.93,-0.01108513
30/09/2005,53.52,-0.014284632
29/09/2005,54.29,0.015219299
28/09/2005,53.47,-0.001868461
27/09/2005,53.57,0.005240514
26/09/2005,53.29,-0.00933888
23/09/2005,53.79,-0.002970115
22/09/2005,53.95,0.004830927
21/09/2005,53.69,-0.007607421
20/09/2005,54.1,-0.012125815
19/09/2005,54.76,-0.008002953
16/09/2005,55.2,0.005267472
15/09/2005,54.91,-0.009786233
14/09/2005,55.45,-0.001261602
13/09/2005,55.52,-0.025430374
12/09/2005,56.95,0.004046808
09/09/2005,56.72,0.004771592
08/09/2005,56.45,0.001595604
07/09/2005,56.36,0.013037063
06/09/2005,55.63,0.015945255
02/09/2005,54.75,0.004393198
01/09/2005,54.51,-0.009312584
31/08/2005,55.02,0.017417252
30/08/2005,54.07,0.00055499
29/08/2005,54.04,0.011726519
26/08/2005,53.41,-0.00168366
25/08/2005,53.5,0.002058191
24/08/2005,53.39,-0.006161909
23/08/2005,53.72,0.018980181
22/08/2005,52.71,0.002659576
19/08/2005,52.57,0.000951565
18/08/2005,52.52,-0.004938282
17/08/2005,52.78,0.000947778
16/08/2005,52.73,-0.006050312
15/08/2005,53.05,-0.006763129
12/08/2005,53.41,-0.004297064
11/08/2005,53.64,-0.00483542
10/08/2005,53.9,0.001113793
09/08/2005,53.84,0.013839757
08/08/2005,53.1,-0.006569709
05/08/2005,53.45,-0.00838384
04/08/2005,53.9,-0.019111203
03/08/2005,54.94,-0.019288566
02/08/2005,56.01,-0.012067582
01/08/2005,56.69,0.006548116
29/07/2005,56.32,0.015748357
28/07/2005,55.44,0.009605874
27/07/2005,54.91,0.010066892
26/07/2005,54.36,-0.007148779
25/07/2005,54.75,-0.004555817
22/07/2005,55,-0.022472856
21/07/2005,56.25,-0.017796259
20/07/2005,57.26,0.009475417
19/07/2005,56.72,-0.001409444
18/07/2005,56.8,0.002467831
15/07/2005,56.66,-0.004929587
14/07/2005,56.94,0.009883596
13/07/2005,56.38,-0.001240805
12/07/2005,56.45,-0.003006989
11/07/2005,56.62,0.006556239
08/07/2005,56.25,0.018661945
07/07/2005,55.21,-0.007578528
06/07/2005,55.63,-0.001616525
05/07/2005,55.72,0.005398609
01/07/2005,55.42,-0.005219125
30/06/2005,55.71,-0.010534871
29/06/2005,56.3,-0.006373959
28/06/2005,56.66,0.003890367
27/06/2005,56.44,-0.008292946
24/06/2005,56.91,-0.010661641
23/06/2005,57.52,-0.013812374
22/06/2005,58.32,0.003435249
21/06/2005,58.12,0.001205131
20/06/2005,58.05,-0.008063868
17/06/2005,58.52,0.002737852
16/06/2005,58.36,0.017283527
15/06/2005,57.36,-0.00504305
14/06/2005,57.65,0.006089623
13/06/2005,57.3,0.00542481
10/06/2005,56.99,-0.001402771
09/06/2005,57.07,-0.005242934
08/06/2005,57.37,-0.004868728
07/06/2005,57.65,-0.000693602
06/06/2005,57.69,0.000693602
03/06/2005,57.65,-0.009323272
02/06/2005,58.19,-0.004458169
01/06/2005,58.45,0.002569595
31/05/2005,58.3,-0.012782449
27/05/2005,59.05,-0.000846382
26/05/2005,59.1,0.006791198
25/05/2005,58.7,0.001363792
24/05/2005,58.62,-0.001704449
23/05/2005,58.72,-0.003060706
20/05/2005,58.9,-0.017502971
19/05/2005,59.94,-0.006982572
18/05/2005,60.36,0.013342426
17/05/2005,59.56,0.002689981
16/05/2005,59.4,0.010832875
13/05/2005,58.76,-0.007291257
12/05/2005,59.19,0.007461456
11/05/2005,58.75,-0.006447257
10/05/2005,59.13,-0.010598131
09/05/2005,59.76,-0.00700353
06/05/2005,60.18,-0.004311066
05/05/2005,60.44,0.002982604
04/05/2005,60.26,0.008499343
03/05/2005,59.75,0.014158335
02/05/2005,58.91,0.007497053
29/04/2005,58.47,0.008070792
28/04/2005,58,-0.003957675
27/04/2005,58.23,-0.002915204
26/04/2005,58.4,-0.006315631
25/04/2005,58.77,0.006315631
22/04/2005,58.4,-0.001710864
21/04/2005,58.5,0.008238976
20/04/2005,58.02,-0.024347844
19/04/2005,59.45,0.007598179
18/04/2005,59,0.015888265
15/04/2005,58.07,0.051411126
14/04/2005,55.16,-0.034916265
13/04/2005,57.12,0.059509173
12/04/2005,53.82,-0.010167386
11/04/2005,54.37,0.001104159
08/04/2005,54.31,0.005724325
07/04/2005,54,0.008181526
06/04/2005,53.56,0.006556172
05/04/2005,53.21,0.035970972
04/04/2005,51.33,0.002731176
01/04/2005,51.19,-0.017620748
31/03/2005,52.1,-0.012777899
30/03/2005,52.77,0.019904963
29/03/2005,51.73,-0.019525888
28/03/2005,52.75,-0.002839567
24/03/2005,52.9,0.002271008
23/03/2005,52.78,0.017970279
22/03/2005,51.84,-0.002696977
21/03/2005,51.98,-0.01033502
18/03/2005,52.52,0.005537007
17/03/2005,52.23,0.00210829
16/03/2005,52.12,-0.011066703
15/03/2005,52.7,-0.018797546
14/03/2005,53.7,-0.021189185
11/03/2005,54.85,-0.012861331
10/03/2005,55.56,-0.000719683
09/03/2005,55.6,-0.020296228
08/03/2005,56.74,-0.010170174
07/03/2005,57.32,0.009817751
04/03/2005,56.76,0.010805171
03/03/2005,56.15,-0.003555559
02/03/2005,56.35,-0.002481391
01/03/2005,56.49,0.008711941
28/02/2005,56,0.003040331
25/02/2005,55.83,0.012798733
24/02/2005,55.12,0.005275137
23/02/2005,54.83,0.004936476
22/02/2005,54.56,-0.000732869
18/02/2005,54.6,-0.00966015
17/02/2005,55.13,-0.005426931
16/02/2005,55.43,-0.006115127
15/02/2005,55.77,0.006656497
14/02/2005,55.4,-0.001803427
11/02/2005,55.5,0.012692827
10/02/2005,54.8,0.002740979
09/02/2005,54.65,-0.013630379
08/02/2005,55.4,-0.006118428
07/02/2005,55.74,0.012819531
04/02/2005,55.03,0.00291174
03/02/2005,54.87,-0.004908655
02/02/2005,55.14,0.006915405
01/02/2005,54.76,0.009541357
31/01/2005,54.24,0.01224278
28/01/2005,53.58,-0.036467623
27/01/2005,55.57,0.001260467
26/01/2005,55.5,0.011780834
25/01/2005,54.85,0.000182332
24/01/2005,54.84,-0.008714652
21/01/2005,55.32,-0.019866425
20/01/2005,56.43,-0.010050336
19/01/2005,57,-0.00942909
18/01/2005,57.54,0.005052716
14/01/2005,57.25,0.014603937
13/01/2005,56.42,-0.023818989
12/01/2005,57.78,0.01306525
11/01/2005,57.03,0.001579363
10/01/2005,56.94,0.012014279
07/01/2005,56.26,-0.004787668
06/01/2005,56.53,0.007992228
05/01/2005,56.08,0.010396222
04/01/2005,55.5,-0.01342302
03/01/2005,56.25,-0.008849615
31/12/2004,56.75,-0.013129291
30/12/2004,57.5,0.004357305
29/12/2004,57.25,-0.003139172
28/12/2004,57.43,0.004362628
27/12/2004,57.18,-0.001398113
23/12/2004,57.26,0.01124002
22/12/2004,56.62,0.014409215
21/12/2004,55.81,0.009180156
20/12/2004,55.3,-0.012935861
17/12/2004,56.02,-0.024335533
16/12/2004,57.4,0.011917421
15/12/2004,56.72,-0.004924386
14/12/2004,57,0.016807118
