Date,Close,SBUX
28/12/2004,63.09,0.027152443
27/12/2004,61.4,0.012784964
23/12/2004,60.62,-0.008541445
22/12/2004,61.14,0.036307069
21/12/2004,58.96,0.003568095
20/12/2004,58.75,0.0097495
17/12/2004,58.18,0.002409225
16/12/2004,58.04,-0.010966525
15/12/2004,58.68,-0.000681431
14/12/2004,58.72,0.00051103
13/12/2004,58.69,0.010792396
10/12/2004,58.06,-0.010110617
09/12/2004,58.65,0.007530414
08/12/2004,58.21,0.016280235
07/12/2004,57.27,-0.025343999
06/12/2004,58.74,0.002727584
03/12/2004,58.58,-0.001194234
02/12/2004,58.65,0.01893344
01/12/2004,57.55,0.022670332
30/11/2004,56.26,-0.002662645
29/11/2004,56.41,-0.003362537
26/11/2004,56.6,-0.002999032
24/11/2004,56.77,0.006361569
23/11/2004,56.41,-0.001417184
22/11/2004,56.49,0.022919535
19/11/2004,55.21,-0.010271286
18/11/2004,55.78,0.003412053
17/11/2004,55.59,0.017237114
16/11/2004,54.64,-0.009471838
15/11/2004,55.16,-0.002534856
12/11/2004,55.3,-0.002528446
11/11/2004,55.44,0.002709295
10/11/2004,55.29,0.008536969
09/11/2004,54.82,0.007690937
08/11/2004,54.4,-0.002020017
05/11/2004,54.51,-0.002565044
04/11/2004,54.65,0.021641462
03/11/2004,53.48,0.009393268
02/11/2004,52.98,-0.006021847
01/11/2004,53.3,0.007911136
29/10/2004,52.88,0.000567483
28/10/2004,52.85,0.020260632
27/10/2004,51.79,0.025025744
26/10/2004,50.51,0.016971556
25/10/2004,49.66,-0.009619313
22/10/2004,50.14,-0.01228955
21/10/2004,50.76,0.009899111
20/10/2004,50.26,-0.000994332
19/10/2004,50.31,0.000198787
18/10/2004,50.3,0.016638652
15/10/2004,49.47,0.034550013
14/10/2004,47.79,0.002933782
13/10/2004,47.65,-0.008151367
12/10/2004,48.04,0.004799175
11/10/2004,47.81,0.008823587
08/10/2004,47.39,0.006350572
07/10/2004,47.09,-0.018723593
06/10/2004,47.98,0.011529318
05/10/2004,47.43,0.008044074
04/10/2004,47.05,-0.003606666
01/10/2004,47.22,0.037984713
30/09/2004,45.46,-0.000879508
29/09/2004,45.5,0.020426998
28/09/2004,44.58,0.00449641
27/09/2004,44.38,-0.014762066
24/09/2004,45.04,0.008248848
23/09/2004,44.67,-0.002236137
22/09/2004,44.77,-0.021216265
21/09/2004,45.73,0.002846821
20/09/2004,45.6,-0.009820046
17/09/2004,46.05,0.009381546
16/09/2004,45.62,0.00439368
15/09/2004,45.42,-0.012036473
14/09/2004,45.97,0.020660076
13/09/2004,45.03,0.003782405
10/09/2004,44.86,0.00536434
09/09/2004,44.62,0.006746147
08/09/2004,44.32,-0.001352875
07/09/2004,44.38,0.000450755
03/09/2004,44.36,-0.000901307
02/09/2004,44.4,0.026704771
01/09/2004,43.23,-0.000231294
31/08/2004,43.24,0.011162907
30/08/2004,42.76,0.004453306
27/08/2004,42.57,-0.011676919
26/08/2004,43.07,-0.066683885
25/08/2004,46.04,0.008287943
24/08/2004,45.66,0.014782398
23/08/2004,44.99,-0.001110741
20/08/2004,45.04,0.008696677
19/08/2004,44.65,0.003589863
18/08/2004,44.49,0.017916343
17/08/2004,43.7,0.002749773
16/08/2004,43.58,0.008989343
13/08/2004,43.19,-0.012425378
12/08/2004,43.73,-0.019699494
11/08/2004,44.6,-0.01070483
10/08/2004,45.08,0.02515856
09/08/2004,43.96,0.006389798
06/08/2004,43.68,-0.036195926
05/08/2004,45.29,-0.003086422
04/08/2004,45.43,-0.009202519
03/08/2004,45.85,-0.013431744
02/08/2004,46.47,-0.01112787
30/07/2004,46.99,-0.011426278
29/07/2004,47.53,-0.00733679
28/07/2004,47.88,0.002300053
27/07/2004,47.77,0.022011471
26/07/2004,46.73,-0.007037027
23/07/2004,47.06,-0.014765086
22/07/2004,47.76,0.045403944
21/07/2004,45.64,-0.017161277
20/07/2004,46.43,-0.003010755
19/07/2004,46.57,0.00862632
16/07/2004,46.17,0.003254152
15/07/2004,46.02,0.001304632
14/07/2004,45.96,0.003487362
13/07/2004,45.8,0.0041571
12/07/2004,45.61,-0.00109565
09/07/2004,45.66,0.011232361
08/07/2004,45.15,-0.021689973
07/07/2004,46.14,0.015947908
06/07/2004,45.41,-0.002858716
02/07/2004,45.54,0.020408872
01/07/2004,44.62,0.025651162
30/06/2004,43.49,0.006459077
29/06/2004,43.21,-0.001387604
28/06/2004,43.27,0.001619059
25/06/2004,43.2,-0.009904492
24/06/2004,43.63,-0.012527211
23/06/2004,44.18,0.008638381
22/06/2004,43.8,0.000913659
21/06/2004,43.76,0.001372056
18/06/2004,43.7,0.01475361
17/06/2004,43.06,0.003256574
16/06/2004,42.92,0.003267214
15/06/2004,42.78,0.018877389
14/06/2004,41.98,-0.015364916
10/06/2004,42.63,-0.002810965
09/06/2004,42.75,-0.007921756
08/06/2004,43.09,0.018031164
07/06/2004,42.32,0.022945557
04/06/2004,41.36,0.003875974
03/06/2004,41.2,-0.0053256
02/06/2004,41.42,0.00897302
01/06/2004,41.05,0.011022769
28/05/2004,40.6,0.014388737
27/05/2004,40.02,0.008784095
26/05/2004,39.67,0.002271294
25/05/2004,39.58,0.020935153
24/05/2004,38.76,-0.000257965
21/05/2004,38.77,0.007768035
20/05/2004,38.47,0.024471686
19/05/2004,37.54,-0.001862941
18/05/2004,37.61,0.000797978
17/05/2004,37.58,-0.012166244
14/05/2004,38.04,0.005007258
13/05/2004,37.85,0.002115843
12/05/2004,37.77,-0.009486237
11/05/2004,38.13,0.004205
10/05/2004,37.97,-0.004729383
07/05/2004,38.15,-0.03300119
06/05/2004,39.43,-0.009842351
05/05/2004,39.82,0.00554018
04/05/2004,39.6,0.011428696
03/05/2004,39.15,0.005892165
30/04/2004,38.92,-0.004869931
29/04/2004,39.11,0.004356189
28/04/2004,38.94,-0.008438869
27/04/2004,39.27,0.006899222
26/04/2004,39,-0.004604766
23/04/2004,39.18,0.003067487
22/04/2004,39.06,0.047984038
21/04/2004,37.23,0
20/04/2004,37.23,-0.022836893
19/04/2004,38.09,0.006585036
16/04/2004,37.84,-0.005797118
15/04/2004,38.06,-0.004718226
14/04/2004,38.24,-0.006256538
13/04/2004,38.48,-0.018538121
12/04/2004,39.2,0.001531785
08/04/2004,39.14,-0.002296798
07/04/2004,39.23,-0.011909427
06/04/2004,39.7,0
05/04/2004,39.7,0.010126669
02/04/2004,39.3,0.027603971
01/04/2004,38.23,0.009461306
31/03/2004,37.87,-0.00421608
30/03/2004,38.03,0.0095113
29/03/2004,37.67,0.022822846
26/03/2004,36.82,-0.012684018
25/03/2004,37.29,0.008347968
24/03/2004,36.98,0.004879381
23/03/2004,36.8,-0.010810916
22/03/2004,37.2,0.011082692
19/03/2004,36.79,-0.007312152
18/03/2004,37.06,-0.008062393
17/03/2004,37.36,-0.000535189
16/03/2004,37.38,0.009677495
15/03/2004,37.02,-0.015545743
12/03/2004,37.6,-0.000797554
11/03/2004,37.63,-0.005300834
10/03/2004,37.83,0.007961825
09/03/2004,37.53,0.001866916
08/03/2004,37.46,-0.01483864
05/03/2004,38.02,0.002369981
04/03/2004,37.93,0.003168738
03/03/2004,37.81,0.011170329
02/03/2004,37.39,
