Date,Close,HON
30/11/2006,42.98,0.006067697
29/11/2006,42.72,0.011299555
28/11/2006,42.24,0.001184413
27/11/2006,42.19,-0.01341986
24/11/2006,42.76,-0.005829561
22/11/2006,43.01,0.002094729
21/11/2006,42.92,0.005607491
20/11/2006,42.68,-0.006073366
17/11/2006,42.94,-0.00881063
16/11/2006,43.32,-0.000692281
15/11/2006,43.35,0.009037253
14/11/2006,42.96,-0.000232748
13/11/2006,42.97,0.010057388
10/11/2006,42.54,0.008024589
09/11/2006,42.2,-0.003075833
08/11/2006,42.33,-0.002123895
07/11/2006,42.42,0.009950331
06/11/2006,42,0.00692871
03/11/2006,41.71,-0.003828672
02/11/2006,41.87,-0.007850641
01/11/2006,42.2,0.001897534
31/10/2006,42.12,-0.007568626
30/10/2006,42.44,0.003304228
27/10/2006,42.3,-0.012218197
26/10/2006,42.82,-0.001166997
25/10/2006,42.87,0.001166997
24/10/2006,42.82,0.0171951
23/10/2006,42.09,0.009309054
20/10/2006,41.7,0.002881846
19/10/2006,41.58,-0.024938948
18/10/2006,42.63,-0.000234549
17/10/2006,42.64,-0.008407336
16/10/2006,43,0.009111148
13/10/2006,42.61,0.007065503
12/10/2006,42.31,0.004975724
11/10/2006,42.1,-0.003083128
10/10/2006,42.23,-0.00023677
09/10/2006,42.24,-0.001655825
06/10/2006,42.31,-0.010813458
05/10/2006,42.77,0.007510009
04/10/2006,42.45,0.013041086
03/10/2006,41.9,0.013213405
02/10/2006,41.35,0.010942358
29/09/2006,40.9,-0.011425917
28/09/2006,41.37,0.008252474
27/09/2006,41.03,0.014236863
26/09/2006,40.45,-0.006407119
25/09/2006,40.71,0.011612237
22/09/2006,40.24,-0.007427615
21/09/2006,40.54,0.003459356
20/09/2006,40.4,0.022022912
19/09/2006,39.52,0.002026343
18/09/2006,39.44,-0.007829311
15/09/2006,39.75,0.01827926
14/09/2006,39.03,-0.005875608
13/09/2006,39.26,0.013333531
12/09/2006,38.74,0.012729098
11/09/2006,38.25,-0.000784006
08/09/2006,38.28,-0.001826961
07/09/2006,38.35,-0.011665719
06/09/2006,38.8,-0.003858526
05/09/2006,38.95,0.004632021
01/09/2006,38.77,0.001290489
31/08/2006,38.72,0.003103986
30/08/2006,38.6,0.004153692
29/08/2006,38.44,-0.004671693
28/08/2006,38.62,-0.000776498
25/08/2006,38.65,-0.004388803
24/08/2006,38.82,0.000515331
23/08/2006,38.8,-0.000257699
22/08/2006,38.81,-0.00539639
21/08/2006,39.02,-0.010959712
18/08/2006,39.45,0.008400202
17/08/2006,39.12,0.008987093
16/08/2006,38.77,0.012980452
15/08/2006,38.27,0.014740988
14/08/2006,37.71,0.006651614
11/08/2006,37.46,0.005890245
10/08/2006,37.24,0.003227544
09/08/2006,37.12,-0.021850057
08/08/2006,37.94,-0.009443932
07/08/2006,38.3,0.003400029
04/08/2006,38.17,-0.00912772
03/08/2006,38.52,-0.002333723
02/08/2006,38.61,-0.003619446
01/08/2006,38.75,0.001291156
31/07/2006,38.7,0.011434636
28/07/2006,38.26,0.007345259
27/07/2006,37.98,0.000263331
26/07/2006,37.97,0.006605916
25/07/2006,37.72,0.01576519
24/07/2006,37.13,0.025089944
21/07/2006,36.21,-0.011259215
20/07/2006,36.62,-0.043287549
19/07/2006,38.24,0.018475057
18/07/2006,37.54,0.020996734
17/07/2006,36.76,-0.006777849
14/07/2006,37.01,-0.026134821
13/07/2006,37.99,-0.023671283
12/07/2006,38.9,-0.005639595
11/07/2006,39.12,0.007698267
10/07/2006,38.82,-0.003599901
07/07/2006,38.96,-0.02183382
06/07/2006,39.82,0.002766253
05/07/2006,39.71,-0.007776284
03/07/2006,40.02,-0.00697214
30/06/2006,40.3,0.008472515
29/06/2006,39.96,0.025086834
28/06/2006,38.97,0.003856542
27/06/2006,38.82,-0.0181243
26/06/2006,39.53,0.005580938
23/06/2006,39.31,0.005356472
22/06/2006,39.1,-0.005356472
21/06/2006,39.31,0.019522839
20/06/2006,38.55,-0.001037076
19/06/2006,38.59,-0.010055519
16/06/2006,38.98,0.001283532
15/06/2006,38.93,0.023652825
14/06/2006,38.02,0.010576513
13/06/2006,37.62,-0.005302239
12/06/2006,37.82,-0.007376219
09/06/2006,38.1,-0.020779968
08/06/2006,38.9,-0.015053225
07/06/2006,39.49,-0.007819437
06/06/2006,39.8,-0.009004563
05/06/2006,40.16,-0.025566781
02/06/2006,41.2,-0.007496106
01/06/2006,41.51,0.00798166
31/05/2006,41.18,0.007556404
30/05/2006,40.87,-0.005368485
26/05/2006,41.09,0.013475642
25/05/2006,40.54,0.005193532
24/05/2006,40.33,-0.013055981
23/05/2006,40.86,-0.015300845
22/05/2006,41.49,-0.010310606
19/05/2006,41.92,0.012240642
18/05/2006,41.41,-0.014147221
17/05/2006,42,-0.029096374
16/05/2006,43.24,0.002779066
15/05/2006,43.12,0.004882028
12/05/2006,42.91,-0.014575157
11/05/2006,43.54,-0.006182046
10/05/2006,43.81,0.012171467
09/05/2006,43.28,-0.000923788
08/05/2006,43.32,-0.018298772
05/05/2006,44.12,0
04/05/2006,44.12,0.009336286
03/05/2006,43.71,-0.001143249
02/05/2006,43.76,0.015661306
01/05/2006,43.08,0.013554776
28/04/2006,42.5,-0.014714735
27/04/2006,43.13,-0.021560468
26/04/2006,44.07,0.007973616
25/04/2006,43.72,0.011502312
24/04/2006,43.22,-0.007606352
21/04/2006,43.55,-0.006408811
20/04/2006,43.83,0.006868159
19/04/2006,43.53,-0.014369046
18/04/2006,44.16,0.029413885
17/04/2006,42.88,-0.012284313
13/04/2006,43.41,0.022127373
12/04/2006,42.46,0.013515321
11/04/2006,41.89,-0.017511096
10/04/2006,42.63,0.005409869
07/04/2006,42.4,-0.010557283
06/04/2006,42.85,-0.003261885
05/04/2006,42.99,-0.002787458
04/04/2006,43.11,0.016842503
03/04/2006,42.39,-0.008924437
31/03/2006,42.77,0.010104657
30/03/2006,42.34,0.001654651
29/03/2006,42.27,0.008553153
28/03/2006,41.91,-0.002145156
27/03/2006,42,-0.010657294
24/03/2006,42.45,-0.001647641
23/03/2006,42.52,-0.00328716
22/03/2006,42.66,0.009184098
21/03/2006,42.27,-0.007072165
20/03/2006,42.57,-0.004453306
17/03/2006,42.76,0.003983602
16/03/2006,42.59,-0.006086161
15/03/2006,42.85,0.011737224
14/03/2006,42.35,0.016186976
13/03/2006,41.67,-0.011215963
10/03/2006,42.14,0.020861565
09/03/2006,41.27,-0.005557583
08/03/2006,41.5,0.002895755
07/03/2006,41.38,0.012646083
06/03/2006,40.86,-0.020829041
03/03/2006,41.72,0.005769247
02/03/2006,41.48,0.00507554
01/03/2006,41.27,0.007784033
28/02/2006,40.95,-0.015026943
27/02/2006,41.57,0.00216737
24/02/2006,41.48,0.001206127
23/02/2006,41.43,-0.014378393
22/02/2006,42.03,0.014619793
21/02/2006,41.42,-0.018182319
17/02/2006,42.18,0.014326893
16/02/2006,41.58,0.017957289
15/02/2006,40.84,0.008113136
14/02/2006,40.51,0.010920933
13/02/2006,40.07,0.011041517
10/02/2006,39.63,0.002779534
09/02/2006,39.52,0.012732538
08/02/2006,39.02,-0.003326087
07/02/2006,39.15,-0.007126525
06/02/2006,39.43,0.005085188
03/02/2006,39.23,0.018004602
02/02/2006,38.53,-0.020804654
01/02/2006,39.34,0.023663656
31/01/2006,38.42,0.010202835
30/01/2006,38.03,0.005801704
27/01/2006,37.81,0.01063557
26/01/2006,37.41,0.036753831
25/01/2006,36.06,-0.013223333
24/01/2006,36.54,0.013500687
23/01/2006,36.05,0.005842276
20/01/2006,35.84,-0.03697532
19/01/2006,37.19,0.004581601
18/01/2006,37.02,0.004331355
17/01/2006,36.86,-0.008105962
13/01/2006,37.16,0.002155173
12/01/2006,37.08,-0.011796383
11/01/2006,37.52,0.000533191
10/01/2006,37.5,-0.001598721
09/01/2006,37.56,-0.008219588
06/01/2006,37.87,0.015434048
05/01/2006,37.29,-0.000536193
04/01/2006,37.31,-0.00401231
03/01/2006,37.46,0.005621752
30/12/2005,37.25,-0.009086113
29/12/2005,37.59,0.000532198
28/12/2005,37.57,0.002665247
27/12/2005,37.47,-0.012728891
23/12/2005,37.95,-0.009441455
22/12/2005,38.31,0.016581509
21/12/2005,37.68,-0.012396308
20/12/2005,38.15,0.007630612
19/12/2005,37.86,-0.000528123
16/12/2005,37.88,-0.002109705
15/12/2005,37.96,0.012192041
14/12/2005,37.5,0.044160896
13/12/2005,35.88,-0.004726827
12/12/2005,36.05,0.009476102
09/12/2005,35.71,0.001681615
08/12/2005,35.65,-0.008936111
07/12/2005,35.97,-0.004161471
06/12/2005,36.12,0.005274127
05/12/2005,35.93,-0.003611617
02/12/2005,36.06,-0.032736147
01/12/2005,37.26,0.019512814
30/11/2005,36.54,-0.006546668
29/11/2005,36.78,0.009836145
28/11/2005,36.42,-0.013635335
25/11/2005,36.92,-0.001082837
23/11/2005,36.96,0.000541272
22/11/2005,36.94,0.007881546
21/11/2005,36.65,0.007394255
18/11/2005,36.38,-0.001373438
17/11/2005,36.43,-0.007111627
16/11/2005,36.69,0.003823052
15/11/2005,36.55,-0.001093793
14/11/2005,36.59,0.009059774
11/11/2005,36.26,0.008864324
10/11/2005,35.94,0.005300612
09/11/2005,35.75,-0.000559284
08/11/2005,35.77,-0.003627742
07/11/2005,35.9,0
04/11/2005,35.9,0.013178377
03/11/2005,35.43,0.015358664
02/11/2005,34.89,0.010661389
01/11/2005,34.52,0.009313222
31/10/2005,34.2,0.017699577
28/10/2005,33.6,0.005670811
27/10/2005,33.41,-0.01190136
26/10/2005,33.81,0.002665484
25/10/2005,33.72,-0.005618823
24/10/2005,33.91,0.020858921
21/10/2005,33.21,-0.004506542
20/10/2005,33.36,-0.020472455
19/10/2005,34.05,-0.053742569
18/10/2005,35.93,-0.012171658
17/10/2005,36.37,0.007451394
14/10/2005,36.1,0.006391574
13/10/2005,35.87,0.003351022
12/10/2005,35.75,-0.008079164
11/10/2005,36.04,0.004728141
10/10/2005,35.87,-0.018779895
07/10/2005,36.55,0.004387175
06/10/2005,36.39,-0.006573565
05/10/2005,36.63,-0.004086642
04/10/2005,36.78,-0.007853798
03/10/2005,37.07,-0.011532916
30/09/2005,37.5,-0.001332445
29/09/2005,37.55,-0.000532481
28/09/2005,37.57,-0.000532198
27/09/2005,37.59,0.009086113
26/09/2005,37.25,-0.006155513
23/09/2005,37.48,0.024032478
22/09/2005,36.59,-0.008436572
21/09/2005,36.9,-0.017728103
20/09/2005,37.56,-0.019510242
19/09/2005,38.3,-0.025520137
16/09/2005,39.29,0.017717757
15/09/2005,38.6,-0.004652373
14/09/2005,38.78,-0.004630829
13/09/2005,38.96,0.003857533
12/09/2005,38.81,-0.000257632
09/09/2005,38.82,0.013485682
08/09/2005,38.3,-0.005987262
07/09/2005,38.53,-0.001556017
06/09/2005,38.59,0.016196801
02/09/2005,37.97,-0.008653522
01/09/2005,38.3,0.00052233
31/08/2005,38.28,0.003926193
30/08/2005,38.13,0.001049593
29/08/2005,38.09,0.001839443
26/08/2005,38.02,0
25/08/2005,38.02,0.002369981
24/08/2005,37.93,-0.007878192
23/08/2005,38.23,-0.004697295
22/08/2005,38.41,0.004958904
19/08/2005,38.22,0.002095339
18/08/2005,38.14,-0.008875026
17/08/2005,38.48,0.011763304
16/08/2005,38.03,-0.021847423
15/08/2005,38.87,0.015033979
12/08/2005,38.29,-0.014261878
11/08/2005,38.84,0.011132801
10/08/2005,38.41,-0.011904903
09/08/2005,38.87,0.01138434
08/08/2005,38.43,-0.001300221
05/08/2005,38.48,-0.003372684
04/08/2005,38.61,-0.008253851
03/08/2005,38.93,-0.008441027
02/08/2005,39.26,0.012301539
01/08/2005,38.78,-0.012810834
29/07/2005,39.28,0.00741028
28/07/2005,38.99,0.025192866
27/07/2005,38.02,-0.000525901
26/07/2005,38.04,0.005800174
25/07/2005,37.82,-0.009997452
22/07/2005,38.2,-0.008861147
21/07/2005,38.54,-0.004917831
20/07/2005,38.73,0.029610443
19/07/2005,37.6,0.023137971
18/07/2005,36.74,0.004637848
15/07/2005,36.57,-0.001093195
14/07/2005,36.61,0.011814947
13/07/2005,36.18,0.002213615
12/07/2005,36.1,0.00583416
11/07/2005,35.89,-0.003615635
08/07/2005,36.02,0.017080074
07/07/2005,35.41,-0.00084686
06/07/2005,35.44,-0.014566084
05/07/2005,35.96,-0.008859416
01/07/2005,36.28,-0.009600952
30/06/2005,36.63,-0.008156652
29/06/2005,36.93,-0.001082544
28/06/2005,36.97,0.018289032
27/06/2005,36.3,-0.010959014
24/06/2005,36.7,-0.018626534
23/06/2005,37.39,-0.008522022
22/06/2005,37.71,0
21/06/2005,37.71,-0.003177127
20/06/2005,37.83,-0.00763664
17/06/2005,38.12,0.001049869
16/06/2005,38.08,0.020695883
15/06/2005,37.3,0.012409115
14/06/2005,36.84,0.020291346
13/06/2005,36.1,-0.008275909
10/06/2005,36.4,0.006891826
09/06/2005,36.15,0.000553403
08/06/2005,36.13,-0.006895628
07/06/2005,36.38,0.000549904
06/06/2005,36.36,0.000550206
03/06/2005,36.34,-0.007948514
02/06/2005,36.63,0.004103412
01/06/2005,36.48,0.00687666
31/05/2005,36.23,-0.010980072
27/05/2005,36.63,-0.000545852
26/05/2005,36.65,0.000545852
25/05/2005,36.63,-0.017321137
24/05/2005,37.27,0.000268348
23/05/2005,37.26,0.002956594
20/05/2005,37.15,0
19/05/2005,37.15,0.006481254
18/05/2005,36.91,0.019699679
17/05/2005,36.19,-0.009351003
16/05/2005,36.53,0.01656124
13/05/2005,35.93,-0.009418352
12/05/2005,36.27,-0.010968029
11/05/2005,36.67,0.003825141
10/05/2005,36.53,-0.009264371
09/05/2005,36.87,0.000542594
06/05/2005,36.85,0.046662172
05/05/2005,35.17,-0.009902472
04/05/2005,35.52,0.006212954
03/05/2005,35.3,-0.024070572
02/05/2005,36.16,0.011123585
29/04/2005,35.76,-0.004742651
28/04/2005,35.93,-0.011896668
27/04/2005,36.36,0.001651528
26/04/2005,36.3,-0.000550812
25/04/2005,36.32,0.00746169
22/04/2005,36.05,-0.008837395
21/04/2005,36.37,0.02618534
20/04/2005,35.43,-0.029753342
19/04/2005,36.5,0.018247672
18/04/2005,35.84,0.005034976
15/04/2005,35.66,-0.018889451
14/04/2005,36.34,-0.019079347
13/04/2005,37.04,-0.0110083
12/04/2005,37.45,0.001870908
11/04/2005,37.38,-0.005336192
08/04/2005,37.58,-0.007687248
07/04/2005,37.87,0.007421184
06/04/2005,37.59,0.01258215
05/04/2005,37.12,0.007571697
04/04/2005,36.84,-0.004333701
01/04/2005,37,-0.00565963
31/03/2005,37.21,0.001613771
30/03/2005,37.15,0.017925521
29/03/2005,36.49,-0.01603949
28/03/2005,37.08,-0.002424244
24/03/2005,37.17,-0.002955006
23/03/2005,37.28,-0.025425098
22/03/2005,38.24,-0.001306677
21/03/2005,38.29,-0.003389392
18/03/2005,38.42,-0.000260247
17/03/2005,38.43,0.007312647
16/03/2005,38.15,-0.023317119
15/03/2005,39.05,0.003848626
14/03/2005,38.9,0.009816664
11/03/2005,38.52,0.004423059
10/03/2005,38.35,0.006015449
09/03/2005,38.12,-0.015617184
08/03/2005,38.72,-0.000516396
07/03/2005,38.74,0.001549987
04/03/2005,38.68,0.017736511
03/03/2005,38,0.006071023
02/03/2005,37.77,0.002385687
01/03/2005,37.68,-0.007666925
28/02/2005,37.97,-0.004205
25/02/2005,38.13,0.011871924
24/02/2005,37.68,0.007993648
23/02/2005,37.38,0.002947089
22/02/2005,37.27,-0.021763067
18/02/2005,38.09,0.004473103
17/02/2005,37.92,-0.01491979
16/02/2005,38.49,-0.014444409
15/02/2005,39.05,-0.006381643
14/02/2005,39.3,0.004079557
11/02/2005,39.14,0.017526222
10/02/2005,38.46,0.027948036
09/02/2005,37.4,-0.00293686
08/02/2005,37.51,-0.004787243
07/02/2005,37.69,-0.004236173
04/02/2005,37.85,0.009823523
03/02/2005,37.48,0.019941378
02/02/2005,36.74,0.018681862
01/02/2005,36.06,0.002220989
31/01/2005,35.98,0.008092691
28/01/2005,35.69,-0.009481387
27/01/2005,36.03,0.007801656
26/01/2005,35.75,0.018919102
25/01/2005,35.08,-0.002562279
24/01/2005,35.17,0.00513114
21/01/2005,34.99,-0.00513114
20/01/2005,35.17,-0.005670557
19/01/2005,35.37,-0.013479564
18/01/2005,35.85,0.0143281
14/01/2005,35.34,0.021739987
13/01/2005,34.58,-0.011500989
12/01/2005,34.98,0.028415945
11/01/2005,34,-0.00293686
10/01/2005,34.1,-0.003220615
07/01/2005,34.21,-0.003792856
06/01/2005,34.34,-0.006675398
05/01/2005,34.57,-0.002888506
04/01/2005,34.67,-0.018008204
03/01/2005,35.3,-0.003111302
31/12/2004,35.41,0.000282446
30/12/2004,35.4,-0.008438869
29/12/2004,35.7,-0.010310806
28/12/2004,36.07,0.010030733
27/12/2004,35.71,0.000280073
23/12/2004,35.7,0.001962709
22/12/2004,35.63,-0.002242782
21/12/2004,35.71,0.002242782
20/12/2004,35.63,0.007606742
17/12/2004,35.36,-0.00704526
16/12/2004,35.61,-0.01117018
15/12/2004,36.01,-0.010772097
14/12/2004,36.4,-0.001372684
13/12/2004,36.45,0.031775249
