Date,Close,DIS
21/12/2004,27.48,0.002185793
20/12/2004,27.42,0.001825151
17/12/2004,27.37,-0.006555013
16/12/2004,27.55,-0.001813237
15/12/2004,27.6,-0.002171554
14/12/2004,27.66,-0.002527533
13/12/2004,27.73,0.003612721
10/12/2004,27.63,0.000361991
09/12/2004,27.62,0.015323175
08/12/2004,27.2,0.003683245
07/12/2004,27.1,-0.008085307
06/12/2004,27.32,-0.001828488
03/12/2004,27.37,-0.009092625
02/12/2004,27.62,-0.002169983
01/12/2004,27.68,0.029327615
30/11/2004,26.88,-0.006674107
29/11/2004,27.06,-0.00221484
26/11/2004,27.12,-0.008079368
24/11/2004,27.34,0.000731797
23/11/2004,27.32,0.004769776
22/11/2004,27.19,0.019684944
19/11/2004,26.66,0.010937314
18/11/2004,26.37,-0.007179324
17/11/2004,26.56,0.001130156
16/11/2004,26.53,-0.007510362
15/11/2004,26.73,-0.002615357
12/11/2004,26.8,0.007866682
11/11/2004,26.59,-0.002629109
10/11/2004,26.66,0.014736711
09/11/2004,26.27,0.008793786
08/11/2004,26.04,-0.014865911
05/11/2004,26.43,0.004170622
04/11/2004,26.32,0.026175474
03/11/2004,25.64,0.007045039
02/11/2004,25.46,0.00907483
01/11/2004,25.23,0.000396432
29/10/2004,25.22,0.003972989
28/10/2004,25.12,0.005989237
27/10/2004,24.97,0.004012846
26/10/2004,24.87,0.011322402
25/10/2004,24.59,-0.001219265
22/10/2004,24.62,-0.027245275
21/10/2004,25.3,0.022383029
20/10/2004,24.74,-0.006044749
19/10/2004,24.89,-0.007604599
18/10/2004,25.08,0.006801386
15/10/2004,24.91,0.002411577
14/10/2004,24.85,-0.006417992
13/10/2004,25.01,0.006820488
12/10/2004,24.84,-0.002412546
11/10/2004,24.9,0.002010051
08/10/2004,24.85,0.004032264
07/10/2004,24.75,0.016704401
06/10/2004,24.34,0.019079799
05/10/2004,23.88,0.014340187
04/10/2004,23.54,0.01973466
01/10/2004,23.08,0.023231376
30/09/2004,22.55,-0.01102547
29/09/2004,22.8,0.00881063
28/09/2004,22.6,-0.024908432
27/09/2004,23.17,-0.012438505
24/09/2004,23.46,0.008561696
23/09/2004,23.26,-0.001718213
22/09/2004,23.3,-0.004709921
21/09/2004,23.41,0.012032805
20/09/2004,23.13,-0.012459882
17/09/2004,23.42,0.000854336
16/09/2004,23.4,0.016807118
15/09/2004,23.01,-0.010376228
14/09/2004,23.25,-0.003006229
13/09/2004,23.32,0.006884709
10/09/2004,23.16,0.013037994
09/09/2004,22.86,-0.001311476
08/09/2004,22.89,0.008775835
07/09/2004,22.69,0.014203523
03/09/2004,22.37,-0.007570733
02/09/2004,22.54,0.002665484
01/09/2004,22.48,0.001335411
31/08/2004,22.45,0.002229655
30/08/2004,22.4,-0.011540297
27/08/2004,22.66,-0.000882223
26/08/2004,22.68,0.00796817
25/08/2004,22.5,0.008480301
24/08/2004,22.31,0.006294985
23/08/2004,22.17,-0.012105057
20/08/2004,22.44,0.001784122
19/08/2004,22.4,0.006269613
18/08/2004,22.26,0.012658397
17/08/2004,21.98,0.019757132
16/08/2004,21.55,0.031105241
13/08/2004,20.89,-0.015202193
12/08/2004,21.21,-0.026519349
11/08/2004,21.78,-0.029852963
10/08/2004,22.44,0.022533626
09/08/2004,21.94,-0.00227635
06/08/2004,21.99,-0.01310161
05/08/2004,22.28,-0.009381351
04/08/2004,22.49,-0.012373114
03/08/2004,22.77,-0.014388737
02/08/2004,23.1,0.000432994
30/07/2004,23.09,0.003905407
29/07/2004,23,0.006980831
28/07/2004,22.84,-0.004804552
27/07/2004,22.95,0.004366819
26/07/2004,22.85,-0.004802454
23/07/2004,22.96,-0.015128882
22/07/2004,23.31,-0.014057739
21/07/2004,23.64,-0.010938266
20/07/2004,23.9,0.01730366
19/07/2004,23.49,0.001704304
16/07/2004,23.45,-0.017751945
15/07/2004,23.87,-0.013316884
14/07/2004,24.19,-0.00165221
13/07/2004,24.23,-0.004940315
12/07/2004,24.35,-0.010214593
09/07/2004,24.6,0.010214593
08/07/2004,24.35,-0.015485232
07/07/2004,24.73,0.001213838
06/07/2004,24.7,-0.022814678
02/07/2004,25.27,-0.000395648
01/07/2004,25.28,-0.008272649
30/06/2004,25.49,0
29/06/2004,25.49,0.009856181
28/06/2004,25.24,0.002380009
25/06/2004,25.18,-0.006334146
24/06/2004,25.34,0.027607274
23/06/2004,24.65,-0.010893793
22/06/2004,24.92,-0.001203128
21/06/2004,24.95,-0.002801683
18/06/2004,25.02,0.006415419
17/06/2004,24.86,-0.000402172
16/06/2004,24.87,0.006859014
15/06/2004,24.7,-0.000809389
14/06/2004,24.72,0
10/06/2004,24.72,0.005679528
09/06/2004,24.58,-0.000813339
08/06/2004,24.6,0.008163311
07/06/2004,24.4,0.014032422
04/06/2004,24.06,0.003747662
03/06/2004,23.97,-0.01859942
02/06/2004,24.42,0.024037626
01/06/2004,23.84,0.015641832
28/05/2004,23.47,-0.01017389
27/05/2004,23.71,0.002111042
26/05/2004,23.66,-0.003796672
25/05/2004,23.75,0.023430252
24/05/2004,23.2,0.0226688
21/05/2004,22.68,-0.016182291
20/05/2004,23.05,0.002171554
19/05/2004,23,0.006980831
18/05/2004,22.84,-0.002623526
17/05/2004,22.9,-0.014738021
14/05/2004,23.24,-0.002578429
13/05/2004,23.3,0.012959145
12/05/2004,23,0.000869944
11/05/2004,22.98,0.039046664
10/05/2004,22.1,-0.015713006
07/05/2004,22.45,-0.013274531
06/05/2004,22.75,-0.010929071
05/05/2004,23,-0.000869187
04/05/2004,23.02,-0.004767073
03/05/2004,23.13,0.004332762
30/04/2004,23.03,-0.028677334
29/04/2004,23.7,-0.010493276
28/04/2004,23.95,-0.009557521
27/04/2004,24.18,-0.008237279
26/04/2004,24.38,-0.011013776
23/04/2004,24.65,-0.009287367
22/04/2004,24.88,-0.004811557
21/04/2004,25,0.008032172
20/04/2004,24.8,-0.00643089
19/04/2004,24.96,0.00240674
16/04/2004,24.9,0.00806456
15/04/2004,24.7,-0.012072581
14/04/2004,25,0
13/04/2004,25,-0.027615167
12/04/2004,25.7,-0.021174997
08/04/2004,26.25,0.00918491
07/04/2004,26.01,-0.022054126
06/04/2004,26.59,0.003390472
05/04/2004,26.5,0.020973123
02/04/2004,25.95,0.02339288
01/04/2004,25.35,0.014302985
31/03/2004,24.99,-0.007574284
30/03/2004,25.18,-0.000793966
29/03/2004,25.2,0.003976148
26/03/2004,25.1,0.001994019
25/03/2004,25.05,0.011240584
24/03/2004,24.77,-0.013234603
23/03/2004,25.1,0.008000043
22/03/2004,24.9,-0.019487592
19/03/2004,25.39,-0.013302231
18/03/2004,25.73,-0.002716866
17/03/2004,25.8,0.015625318
16/03/2004,25.4,0.00275971
15/03/2004,25.33,-0.02994585
12/03/2004,26.1,0.045061492
11/03/2004,24.95,-0.019841921
10/03/2004,25.45,-0.030188051
09/03/2004,26.23,-0.00038117
08/03/2004,26.24,-0.009104767
05/03/2004,26.48,-0.012012156
04/03/2004,26.8,0.005612737
03/03/2004,26.65,-0.004119085
02/03/2004,26.76,
