Date,Close,C
17/08/2007,48.81,0.026153421
16/08/2007,47.55,0.041654798
15/08/2007,45.61,-0.00109565
14/08/2007,45.66,-0.019089517
13/08/2007,46.54,-0.009835444
10/08/2007,47,0.002129926
09/08/2007,46.9,-0.053752954
08/08/2007,49.49,0.018352881
07/08/2007,48.59,0.004951527
06/08/2007,48.35,0.055930383
03/08/2007,45.72,-0.032705152
02/08/2007,47.24,0.008289983
01/08/2007,46.85,0.005994452
31/07/2007,46.57,-0.013225449
30/07/2007,47.19,0.004672906
27/07/2007,46.97,-0.017725723
26/07/2007,47.81,-0.028862032
25/07/2007,49.21,-0.002030045
24/07/2007,49.31,-0.03094986
23/07/2007,50.86,0.002559308
20/07/2007,50.73,-0.007853958
19/07/2007,51.13,-0.009150263
18/07/2007,51.6,-0.016529302
17/07/2007,52.46,0.005160069
16/07/2007,52.19,-0.006303144
13/07/2007,52.52,-0.00607443
12/07/2007,52.84,0.027435774
11/07/2007,51.41,0.008007073
10/07/2007,51,-0.01169604
09/07/2007,51.6,-0.001936109
06/07/2007,51.7,0.003875974
05/07/2007,51.5,-0.006965972
03/07/2007,51.86,0.004251214
02/07/2007,51.64,0.006800765
29/06/2007,51.29,-0.010087379
28/06/2007,51.81,0
27/06/2007,51.81,0.012820688
26/06/2007,51.15,-0.010501847
25/06/2007,51.69,-0.013833074
22/06/2007,52.41,-0.023570432
21/06/2007,53.66,0.004108316
20/06/2007,53.44,-0.015227778
19/06/2007,54.26,0.005544276
18/06/2007,53.96,-0.000370576
15/06/2007,53.98,0.005759421
14/06/2007,53.67,-0.000186306
13/06/2007,53.68,0.020324373
12/06/2007,52.6,-0.016404629
11/06/2007,53.47,0.002621724
08/06/2007,53.33,0.015304975
07/06/2007,52.52,-0.015304975
06/06/2007,53.33,-0.010631453
05/06/2007,53.9,-0.004627496
04/06/2007,54.15,-0.006626198
01/06/2007,54.51,0.000366972
31/05/2007,54.49,-0.012945755
30/05/2007,55.2,0.005267472
29/05/2007,54.91,-0.003817145
25/05/2007,55.12,0.003452979
24/05/2007,54.93,-0.00145534
23/05/2007,55.01,-0.001271687
22/05/2007,55.08,0.004366819
21/05/2007,54.84,-0.002913331
18/05/2007,55,0.003642991
17/05/2007,54.8,-0.002005287
16/05/2007,54.91,0.039373702
15/05/2007,52.79,-0.00132513
14/05/2007,52.86,-0.004718325
11/05/2007,53.11,-0.001693162
10/05/2007,53.2,-0.017145407
09/05/2007,54.12,0.007418432
08/05/2007,53.72,-0.00297398
07/05/2007,53.88,-0.003889974
04/05/2007,54.09,0.002591634
03/05/2007,53.95,-0.006466535
02/05/2007,54.3,0.001843318
01/05/2007,54.2,0.010758776
30/04/2007,53.62,0.004673342
27/04/2007,53.37,-0.00355373
26/04/2007,53.56,-0.004470946
25/04/2007,53.8,0.0185729
24/04/2007,52.81,-0.005664668
23/04/2007,53.11,-0.005819973
20/04/2007,53.42,0.006196621
19/04/2007,53.09,0.00188537
18/04/2007,52.99,0.008718782
17/04/2007,52.53,-0.007585851
16/04/2007,52.93,0.025448613
13/04/2007,51.6,-0.000968523
12/04/2007,51.65,-0.002899954
11/04/2007,51.8,-0.011516442
10/04/2007,52.4,0.015772591
09/04/2007,51.58,0.000193892
05/04/2007,51.57,0.004080449
04/04/2007,51.36,-0.000973047
03/04/2007,51.41,0.007027161
02/04/2007,51.05,-0.005664631
30/03/2007,51.34,-0.001167997
29/03/2007,51.4,0.008597161
28/03/2007,50.96,-0.001960401
27/03/2007,51.06,-0.009356793
26/03/2007,51.54,-0.003486349
23/03/2007,51.72,-0.002317498
22/03/2007,51.84,-0.003658423
21/03/2007,52.03,0.027078697
20/03/2007,50.64,0.011519492
19/03/2007,50.06,0.010643739
16/03/2007,49.53,-0.012041085
15/03/2007,50.13,0.021168011
14/03/2007,49.08,0.006746422
13/03/2007,48.75,-0.032492012
12/03/2007,50.36,0.000595888
09/03/2007,50.33,-0.003372015
08/03/2007,50.5,0.005559983
07/03/2007,50.22,-0.007142888
06/03/2007,50.58,0.026646874
05/03/2007,49.25,-0.014513458
02/03/2007,49.97,-0.021970206
01/03/2007,51.08,0.013997271
28/02/2007,50.37,-0.004555817
27/02/2007,50.6,-0.040284301
26/02/2007,52.68,-0.020479814
23/02/2007,53.77,0.003353207
22/02/2007,53.59,-0.002981184
21/02/2007,53.75,-0.008152723
20/02/2007,54.19,0.001662204
16/02/2007,54.1,-0.002031207
15/02/2007,54.21,0.000553557
14/02/2007,54.18,0.008712633
13/02/2007,53.71,0.005226818
12/02/2007,53.43,0.00056164
09/02/2007,53.4,-0.019288432
08/02/2007,54.44,-0.009324503
07/02/2007,54.95,0
06/02/2007,54.95,0.003646312
05/02/2007,54.75,0.001645188
02/02/2007,54.66,-0.001279825
01/02/2007,54.73,-0.007282027
31/01/2007,55.13,0.015722445
30/01/2007,54.27,0.003877047
29/01/2007,54.06,-0.011220572
26/01/2007,54.67,0.013628204
25/01/2007,53.93,-0.01655058
24/01/2007,54.83,0.006220291
23/01/2007,54.49,-0.003480813
22/01/2007,54.68,0.00329731
19/01/2007,54.5,0.002020388
18/01/2007,54.39,0
17/01/2007,54.39,-0.006962285
16/01/2007,54.77,0.00714616
12/01/2007,54.38,0.00386919
11/01/2007,54.17,0.000738689
10/01/2007,54.13,-0.00809572
09/01/2007,54.57,-0.008757582
08/01/2007,55.05,0.005099264
05/01/2007,54.77,-0.005280901
04/01/2007,55.06,-0.003444841
03/01/2007,55.25,-0.008111807
29/12/2006,55.7,-0.003226387
28/12/2006,55.88,-0.009439913
27/12/2006,56.41,0.023133821
26/12/2006,55.12,0.010394914
22/12/2006,54.55,-0.003842288
21/12/2006,54.76,-0.007278053
20/12/2006,55.16,-0.001268231
19/12/2006,55.23,-0.003795071
18/12/2006,55.44,0.025021851
15/12/2006,54.07,0.017914269
14/12/2006,53.11,0.014986527
13/12/2006,52.32,0.001338816
12/12/2006,52.25,-0.011985305
11/12/2006,52.88,0.019670261
08/12/2006,51.85,0.022231805
07/12/2006,50.71,-0.001379446
06/12/2006,50.78,0.00533124
05/12/2006,50.51,0.010148331
04/12/2006,50,0.012477522
01/12/2006,49.38,-0.004243717
30/11/2006,49.59,-0.005429878
29/11/2006,49.86,0.006035021
28/11/2006,49.56,-0.006636525
27/11/2006,49.89,-0.008383283
24/11/2006,50.31,-0.009101764
22/11/2006,50.77,0.003156444
21/11/2006,50.61,-0.002368266
20/11/2006,50.73,-0.001378903
17/11/2006,50.8,0.00275971
16/11/2006,50.66,0.003757544
15/11/2006,50.47,-0.005532518
14/11/2006,50.75,0.001182965
13/11/2006,50.69,0.001184367
10/11/2006,50.63,0.000395101
09/11/2006,50.61,0.00079067
08/11/2006,50.57,0.001781297
07/11/2006,50.48,0.005163865
06/11/2006,50.22,0.012624153
03/11/2006,49.59,-0.003020238
02/11/2006,49.74,-0.007011949
01/11/2006,50.09,-0.001396509
31/10/2006,50.16,0.000797766
30/10/2006,50.12,-0.004777079
27/10/2006,50.36,-0.009289522
26/10/2006,50.83,-0.000786627
25/10/2006,50.87,0.007894258
24/10/2006,50.47,-0.002967655
23/10/2006,50.62,0.014125372
20/10/2006,49.91,0.000801764
19/10/2006,49.87,-0.006396184
18/10/2006,50.19,0.002793298
17/10/2006,50.05,-0.001996009
16/10/2006,50.15,-0.004575757
13/10/2006,50.38,0.00397773
12/10/2006,50.18,-0.00397773
11/10/2006,50.38,-0.008695707
10/10/2006,50.82,-0.005103053
09/10/2006,51.08,0.000587487
06/10/2006,51.05,0.00117601
05/10/2006,50.99,-0.00078416
04/10/2006,51.03,0.018592308
03/10/2006,50.09,0.012050758
02/10/2006,49.49,-0.0036305
29/09/2006,49.67,-0.005220895
28/09/2006,49.93,-0.000800801
27/09/2006,49.97,-0.005189632
26/09/2006,50.23,0.002990731
25/09/2006,50.08,0.011649057
22/09/2006,49.5,-0.005037794
21/09/2006,49.75,-0.003010539
20/09/2006,49.9,0.00401607
19/09/2006,49.7,0.002215733
18/09/2006,49.59,0.00809885
15/09/2006,49.19,-0.00203087
14/09/2006,49.29,-0.00020286
13/09/2006,49.3,0.006307885
12/09/2006,48.99,0.001429885
11/09/2006,48.92,0.004096687
08/09/2006,48.72,0.003495429
07/09/2006,48.55,-0.011875651
06/09/2006,49.13,-0.005885354
05/09/2006,49.42,0.001012248
01/09/2006,49.37,0.000405186
31/08/2006,49.35,-0.003438862
30/08/2006,49.52,0.005264236
29/08/2006,49.26,0.002846109
28/08/2006,49.12,0.009820046
25/08/2006,48.64,-0.001643386
24/08/2006,48.72,0.0028777
23/08/2006,48.58,0.003298972
22/08/2006,48.42,-0.00144464
21/08/2006,48.49,-0.00226594
18/08/2006,48.6,0.000617475
17/08/2006,48.57,0.000823893
16/08/2006,48.53,0.002475759
15/08/2006,48.41,0.014355807
14/08/2006,47.72,0.001677853
11/08/2006,47.64,-0.006903071
10/08/2006,47.97,0.002922758
09/08/2006,47.83,-0.009985521
08/08/2006,48.31,0.001657344
07/08/2006,48.23,-0.005582564
04/08/2006,48.5,0.000618748
03/08/2006,48.47,-0.005144574
02/08/2006,48.72,0.004319661
01/08/2006,48.51,0.004131384
31/07/2006,48.31,-0.000413907
28/07/2006,48.33,0.021330796
27/07/2006,47.31,-0.004639401
26/07/2006,47.53,0.001684566
25/07/2006,47.45,-0.000210726
24/07/2006,47.46,0.011230121
21/07/2006,46.93,-0.003828163
20/07/2006,47.11,-0.002967361
19/07/2006,47.25,0.01492565
18/07/2006,46.55,0.003227544
17/07/2006,46.4,-0.025113046
14/07/2006,47.58,-0.006076499
13/07/2006,47.87,-0.019855875
12/07/2006,48.83,-0.015645956
11/07/2006,49.6,0.005255723
10/07/2006,49.34,0.005283491
07/07/2006,49.08,-0.003863757
06/07/2006,49.27,0.005291018
05/07/2006,49.01,0.000816493
03/07/2006,48.97,0.014812038
30/06/2006,48.25,-0.012563238
29/06/2006,48.86,0.020887948
28/06/2006,47.85,0.001882649
27/06/2006,47.76,-0.011243092
26/06/2006,48.3,0.01166194
23/06/2006,47.74,-0.0089668
22/06/2006,48.17,-0.004143366
21/06/2006,48.37,0.007470464
20/06/2006,48.01,0.003965361
19/06/2006,47.82,-0.011229064
16/06/2006,48.36,-0.006595242
15/06/2006,48.68,0.018242629
14/06/2006,47.8,-0.008540829
13/06/2006,48.21,-0.022965947
12/06/2006,49.33,-0.008879978
09/06/2006,49.77,-0.003610112
08/06/2006,49.95,0
07/06/2006,49.95,0.003811057
06/06/2006,49.76,0.00281747
05/06/2006,49.62,-0.010425114
02/06/2006,50.14,0.00620188
01/06/2006,49.83,0.010693131
31/05/2006,49.3,0.005695703
30/05/2006,49.02,-0.011157434
26/05/2006,49.57,0.010137962
25/05/2006,49.07,0.008390513
24/05/2006,48.66,0.002675174
23/05/2006,48.53,-0.006367486
22/05/2006,48.84,0.000819336
19/05/2006,48.8,0.001435456
18/05/2006,48.73,-0.002050021
17/05/2006,48.83,-0.014435546
16/05/2006,49.54,0.000605755
15/05/2006,49.51,0.010558474
12/05/2006,48.99,-0.009952352
11/05/2006,49.48,-0.01643653
10/05/2006,50.3,-0.000993542
09/05/2006,50.35,0.003780723
08/05/2006,50.16,-0.004177863
05/05/2006,50.37,0.019850276
04/05/2006,49.38,-0.009473012
03/05/2006,49.85,0.005027663
02/05/2006,49.6,0.002826572
01/05/2006,49.46,-0.009858243
28/04/2006,49.95,0.036701367
27/04/2006,48.15,0.008342071
26/04/2006,47.75,0.006091816
25/04/2006,47.46,-0.01131376
24/04/2006,48,-0.000208312
21/04/2006,48.01,-0.006022238
20/04/2006,48.3,0.001450327
19/04/2006,48.23,-0.005170108
18/04/2006,48.48,0.00268512
17/04/2006,48.35,0.006224086
13/04/2006,48.05,0.009409374
12/04/2006,47.6,0.002734829
11/04/2006,47.47,-0.009643681
10/04/2006,47.93,0.005649142
07/04/2006,47.66,-0.003978646
06/04/2006,47.85,-0.008531942
05/04/2006,48.26,0.001036592
04/04/2006,48.21,0.016733292
03/04/2006,47.41,0.003803893
31/03/2006,47.23,-0.001058089
30/03/2006,47.28,-0.007375442
29/03/2006,47.63,0.000630054
28/03/2006,47.6,-0.000839983
27/03/2006,47.64,-0.003562078
24/03/2006,47.81,0.000836995
23/03/2006,47.77,0.002095558
22/03/2006,47.67,0.009484738
21/03/2006,47.22,-0.003804697
20/03/2006,47.4,-0.000210948
17/03/2006,47.41,0.001900138
16/03/2006,47.32,0.006572694
15/03/2006,47.01,-0.003609729
14/03/2006,47.18,0.007232535
13/03/2006,46.84,-0.003197274
10/03/2006,46.99,0.010697577
09/03/2006,46.49,-0.004078572
08/03/2006,46.68,0.006016348
07/03/2006,46.4,0.006703452
06/03/2006,46.09,0.003695255
03/03/2006,45.92,-0.002827011
02/03/2006,46.05,-0.010369503
01/03/2006,46.53,0.003444567
28/02/2006,46.37,-0.008803063
27/02/2006,46.78,-0.001495248
24/02/2006,46.85,0.001067806
23/02/2006,46.8,-0.001707942
22/02/2006,46.88,0.015260909
21/02/2006,46.17,-0.001514988
17/02/2006,46.24,-0.004315932
16/02/2006,46.44,0.004099693
15/02/2006,46.25,0.002814769
14/02/2006,46.12,0.00958613
13/02/2006,45.68,-0.006110888
10/02/2006,45.96,0.003705726
09/02/2006,45.79,0.009435067
08/02/2006,45.36,0.006857675
07/02/2006,45.05,-0.002660166
06/02/2006,45.17,0.002438215
03/02/2006,45.06,-0.002659576
02/02/2006,45.18,-0.025135188
01/02/2006,46.33,-0.005381565
31/01/2006,46.58,-0.005139198
30/01/2006,46.82,-0.00106735
27/01/2006,46.87,-0.002982533
26/01/2006,47.01,0.016731407
25/01/2006,46.23,0.004770174
24/01/2006,46.01,0.000217368
23/01/2006,46,0.006761941
20/01/2006,45.69,-0.048070773
19/01/2006,47.94,-0.008722797
18/01/2006,48.36,-0.001446431
17/01/2006,48.43,-0.010066854
13/01/2006,48.92,-0.002246045
12/01/2006,49.03,0.001020304
11/01/2006,48.98,0.009023851
10/01/2006,48.54,0.003095019
09/01/2006,48.39,-0.004741788
06/01/2006,48.62,0
05/01/2006,48.62,0.004948464
04/01/2006,48.38,-0.018634716
03/01/2006,49.29,0.015539057
30/12/2005,48.53,-0.00102976
29/12/2005,48.58,0.002266874
28/12/2005,48.47,-0.003706759
27/12/2005,48.65,-0.012054493
23/12/2005,49.24,0.001015951
22/12/2005,49.19,-0.001625026
21/12/2005,49.27,0.001218522
20/12/2005,49.21,0.000813173
19/12/2005,49.17,-0.004059271
16/12/2005,49.37,0.005483917
15/12/2005,49.1,-0.010937926
14/12/2005,49.64,0.004037147
13/12/2005,49.44,0.015491545
12/12/2005,48.68,-0.004713606
09/12/2005,48.91,0.008418077
08/12/2005,48.5,-0.004115232
07/12/2005,48.7,-0.003893847
06/12/2005,48.89,0.000818498
05/12/2005,48.85,0.001639009
02/12/2005,48.77,-0.001639009
01/12/2005,48.85,0.006160184
30/11/2005,48.55,-0.011061153
29/11/2005,49.09,-0.004268733
28/11/2005,49.3,-0.004452547
25/11/2005,49.52,0.003641517
23/11/2005,49.34,0.0085488
22/11/2005,48.92,0.008416349
21/11/2005,48.51,0.002063558
18/11/2005,48.41,0.009756175
17/11/2005,47.94,0.005228497
16/11/2005,47.69,0.000629261
15/11/2005,47.66,-0.012096081
14/11/2005,48.24,0.004987542
11/11/2005,48,0.00564088
10/11/2005,47.73,0.019249669
09/11/2005,46.82,0.004709921
08/11/2005,46.6,0.003654739
07/11/2005,46.43,0.018038086
04/11/2005,45.6,0.003294896
03/11/2005,45.45,-0.002197803
02/11/2005,45.55,0.003298519
01/11/2005,45.4,-0.008335209
31/10/2005,45.78,-0.002617803
28/10/2005,45.9,0.010732772
27/10/2005,45.41,-0.005271262
26/10/2005,45.65,0.010570457
25/10/2005,45.17,0.002660166
24/10/2005,45.05,0.016562599
21/10/2005,44.31,-0.000676819
20/10/2005,44.34,-0.012327849
19/10/2005,44.89,0.009625144
18/10/2005,44.46,-0.00784142
17/10/2005,44.81,-0.005119655
14/10/2005,45.04,0.007130155
13/10/2005,44.72,0.00268697
12/10/2005,44.6,-0.00447428
11/10/2005,44.8,-0.009552444
10/10/2005,45.23,-0.003971762
07/10/2005,45.41,-0.000440335
06/10/2005,45.43,0.003528118
05/10/2005,45.27,-0.001545084
04/10/2005,45.34,-0.003742437
03/10/2005,45.51,-0.000219708
30/09/2005,45.52,-0.002632735
29/09/2005,45.64,0.010130014
28/09/2005,45.18,0.001994019
27/09/2005,45.09,0
26/09/2005,45.09,-0.003321159
23/09/2005,45.24,0.00132714
22/09/2005,45.18,0.008000043
21/09/2005,44.82,-0.007335811
20/09/2005,45.15,-0.00464038
19/09/2005,45.36,-0.001982161
16/09/2005,45.45,0.009283886
15/09/2005,45.03,0.001110988
14/09/2005,44.98,-0.0026643
13/09/2005,45.1,0.001997559
12/09/2005,45.01,0.008926638
09/09/2005,44.61,0.003818084
08/09/2005,44.44,-0.000449944
07/09/2005,44.46,0.003605231
06/09/2005,44.3,0.009526042
02/09/2005,43.88,0.003881727
01/09/2005,43.71,-0.001371742
31/08/2005,43.77,0.011720231
30/08/2005,43.26,-0.006451635
29/08/2005,43.54,0.010157059
26/08/2005,43.1,-0.003936557
25/08/2005,43.27,0.005097323
24/08/2005,43.05,-0.011777067
23/08/2005,43.56,-0.014585491
22/08/2005,44.2,0.000905387
19/08/2005,44.16,-0.001131606
18/08/2005,44.21,0.002491225
17/08/2005,44.1,-0.000906618
16/08/2005,44.14,0.00796092
15/08/2005,43.79,0.00388972
12/08/2005,43.62,0.002524964
11/08/2005,43.51,0.004838162
10/08/2005,43.3,-0.006904515
09/08/2005,43.6,0.006904515
08/08/2005,43.3,-0.007592352
05/08/2005,43.63,-0.00662481
04/08/2005,43.92,-0.002955555
03/08/2005,44.05,-0.000453926
02/08/2005,44.07,0.008431177
01/08/2005,43.7,0.004587164
29/07/2005,43.5,-0.008241805
28/07/2005,43.86,-0.012011476
27/07/2005,44.39,-0.00471964
26/07/2005,44.6,0.00157074
25/07/2005,44.53,0.002473301
22/07/2005,44.42,0.006096891
21/07/2005,44.15,-0.001358081
20/07/2005,44.21,-0.004288462
19/07/2005,44.4,-0.01342302
18/07/2005,45,-0.031067911
15/07/2005,46.42,-0.001721912
14/07/2005,46.5,0.016479124
13/07/2005,45.74,-0.005668208
12/07/2005,46,-0.00238845
11/07/2005,46.11,-0.008637497
08/07/2005,46.51,0.00517354
07/07/2005,46.27,-0.000648158
06/07/2005,46.3,-0.003449766
05/07/2005,46.46,0.006478105
01/07/2005,46.16,-0.001515316
30/06/2005,46.23,-0.011826823
29/06/2005,46.78,-0.005117282
28/06/2005,47.02,0.005331071
27/06/2005,46.77,-0.003841234
24/06/2005,46.95,0.00149206
23/06/2005,46.88,-0.011874609
22/06/2005,47.44,0.002532716
21/06/2005,47.32,-0.001056078
20/06/2005,47.37,-0.001898134
17/06/2005,47.46,-0.001684211
16/06/2005,47.54,0.002949233
15/06/2005,47.4,-0.000210948
14/06/2005,47.41,-0.003999584
13/06/2005,47.6,-0.000839983
10/06/2005,47.64,-0.000839278
09/06/2005,47.68,-0.001467044
08/06/2005,47.75,0.001886595
07/06/2005,47.66,-0.000629261
06/06/2005,47.69,0.00272966
03/06/2005,47.56,-0.003148948
02/06/2005,47.71,-0.000209578
01/06/2005,47.72,0.012865305
31/05/2005,47.11,-0.00360208
27/05/2005,47.28,-0.002112826
26/05/2005,47.38,-0.001476326
25/05/2005,47.45,-0.005464494
24/05/2005,47.71,0.002308258
23/05/2005,47.6,-0.004192878
20/05/2005,47.8,-0.00083647
19/05/2005,47.84,0.002092489
18/05/2005,47.74,0.012223545
17/05/2005,47.16,0.007662873
16/05/2005,46.8,0.019200245
13/05/2005,45.91,-0.010831995
12/05/2005,46.41,-0.006229211
11/05/2005,46.7,0.006875833
10/05/2005,46.38,-0.010082677
09/05/2005,46.85,0.005565083
06/05/2005,46.59,-0.006205219
05/05/2005,46.88,-0.001917955
04/05/2005,46.97,0.003625897
03/05/2005,46.8,0.005785937
02/05/2005,46.53,-0.00919891
29/04/2005,46.96,0.016532851
28/04/2005,46.19,-0.018447542
27/04/2005,47.05,0.009181232
26/04/2005,46.62,-0.003426128
25/04/2005,46.78,0.009881928
22/04/2005,46.32,0.00108003
21/04/2005,46.27,0.003030305
20/04/2005,46.13,-0.004757794
19/04/2005,46.35,0.003025067
18/04/2005,46.21,0.010004433
15/04/2005,45.75,0.007679687
14/04/2005,45.4,-0.008990303
13/04/2005,45.81,-0.013874057
12/04/2005,46.45,0.018249475
11/04/2005,45.61,0.004614886
08/04/2005,45.4,-0.001320713
07/04/2005,45.46,0.006842539
06/04/2005,45.15,0.004662013
05/04/2005,44.94,0.007818648
04/04/2005,44.59,-0.00067257
01/04/2005,44.62,-0.007146078
31/03/2005,44.94,0.000445137
30/03/2005,44.92,0.012770421
29/03/2005,44.35,-0.009425563
28/03/2005,44.77,0.005599746
24/03/2005,44.52,0.001573564
23/03/2005,44.45,0.000224997
22/03/2005,44.44,-0.029270382
21/03/2005,45.76,-0.023540662
18/03/2005,46.85,-0.008289983
17/03/2005,47.24,-0.002748126
16/03/2005,47.37,-0.009036523
15/03/2005,47.8,-0.008748233
14/03/2005,48.22,0.00895746
11/03/2005,47.79,-0.007504726
10/03/2005,48.15,0.005623258
09/03/2005,47.88,-0.012247169
08/03/2005,48.47,0
07/03/2005,48.47,0.001445236
04/03/2005,48.4,0.008923998
03/03/2005,47.97,-0.003329868
02/03/2005,48.13,0.005207803
01/03/2005,47.88,0.003347283
28/02/2005,47.72,-0.011666799
25/02/2005,48.28,-0.000414164
24/02/2005,48.3,-0.001654945
23/02/2005,48.38,0.008927704
22/02/2005,47.95,-0.012847255
18/02/2005,48.57,-0.004724257
17/02/2005,48.8,-0.007756724
16/02/2005,49.18,-0.004463387
15/02/2005,49.4,0.003041057
14/02/2005,49.25,-0.003041057
11/02/2005,49.4,0.008538373
10/02/2005,48.98,-0.004074985
09/02/2005,49.18,-0.006081511
08/02/2005,49.48,-0.005039825
07/02/2005,49.73,-0.001004924
04/02/2005,49.78,0.01273645
03/02/2005,49.15,-0.010725591
02/02/2005,49.68,0.00403389
01/02/2005,49.48,0.008728362
31/01/2005,49.05,0.013753681
28/01/2005,48.38,-0.003713642
27/01/2005,48.56,0.001648805
26/01/2005,48.48,-0.00061862
25/01/2005,48.51,0.003096937
24/01/2005,48.36,0.008931413
21/01/2005,47.93,0.003343786
20/01/2005,47.77,-0.00563617
19/01/2005,48.04,-0.002702423
18/01/2005,48.17,0.013796205
14/01/2005,47.51,-0.001892546
13/01/2005,47.6,-0.009825521
12/01/2005,48.07,-0.003115591
11/01/2005,48.22,-0.002485503
10/01/2005,48.34,-0.006392433
07/01/2005,48.65,-0.005738897
06/01/2005,48.93,0.00965199
05/01/2005,48.46,0.012458633
04/01/2005,47.86,-0.008530167
03/01/2005,48.27,0.001866252
31/12/2004,48.18,0.003118182
30/12/2004,48.03,0.000416493
29/12/2004,48.01,-0.007056899
28/12/2004,48.35,0.000827643
27/12/2004,48.31,-0.009066619
23/12/2004,48.75,0.009066619
22/12/2004,48.31,0.023456573
21/12/2004,47.19,0.010651997
20/12/2004,46.69,0.001500375
17/12/2004,46.62,-0.009181232
16/12/2004,47.05,-0.005510824
15/12/2004,47.31,0.009343878
14/12/2004,46.87,0.00213584
