Date,Close,EXC
13/09/2007,76.01,0.016715698
12/09/2007,74.75,-0.002538581
11/09/2007,74.94,0.020900107
10/09/2007,73.39,0.001772929
07/09/2007,73.26,-0.018661799
06/09/2007,74.64,0.02166932
05/09/2007,73.04,-0.006414215
04/09/2007,73.51,0.039400297
31/08/2007,70.67,0.007955717
30/08/2007,70.11,-0.015286922
29/08/2007,71.19,0.028785117
28/08/2007,69.17,-0.013926002
27/08/2007,70.14,-0.041882168
24/08/2007,73.14,0.009754835
23/08/2007,72.43,-0.003445665
22/08/2007,72.68,0.017488301
21/08/2007,71.42,0.000420139
20/08/2007,71.39,0.000981011
17/08/2007,71.32,0.056976978
16/08/2007,67.37,-0.02564431
15/08/2007,69.12,-0.023873623
14/08/2007,70.79,-0.027998207
13/08/2007,72.8,-0.000686577
10/08/2007,72.85,-0.032413371
09/08/2007,75.25,-0.015166793
08/08/2007,76.4,0.024378526
07/08/2007,74.56,0.003897069
06/08/2007,74.27,0.043760422
03/08/2007,71.09,-0.051806596
02/08/2007,74.87,0.010337744
01/08/2007,74.1,0.054779726
31/07/2007,70.15,0.009021326
30/07/2007,69.52,-0.001437401
27/07/2007,69.62,-0.018218551
26/07/2007,70.9,-0.048722998
25/07/2007,74.44,-0.019950123
24/07/2007,75.94,-0.056697417
23/07/2007,80.37,0.018586495
20/07/2007,78.89,-0.03927434
19/07/2007,82.05,0.042702698
18/07/2007,78.62,0.012285796
17/07/2007,77.66,0.008015557
16/07/2007,77.04,-0.01443324
13/07/2007,78.16,0.019377948
12/07/2007,76.66,0.022692267
11/07/2007,74.94,0.005217752
10/07/2007,74.55,-0.022547374
09/07/2007,76.25,-0.002096162
06/07/2007,76.41,-0.002091777
05/07/2007,76.57,0.006025693
03/07/2007,76.11,-0.002886384
02/07/2007,76.33,0.050101124
29/06/2007,72.6,0.006910878
28/06/2007,72.1,-0.004152255
27/06/2007,72.4,0.016713481
26/06/2007,71.2,-0.000842342
25/06/2007,71.26,0.017411439
22/06/2007,70.03,-0.026352543
21/06/2007,71.9,0.007959268
20/06/2007,71.33,-0.035666431
19/06/2007,73.92,0.00135373
18/06/2007,73.82,-0.008900935
15/06/2007,74.48,0.02295205
14/06/2007,72.79,0.009524539
13/06/2007,72.1,0.020315935
12/06/2007,70.65,-0.021147767
11/06/2007,72.16,0.021006234
08/06/2007,70.66,0.010527911
07/06/2007,69.92,-0.03761319
06/06/2007,72.6,-0.02274218
05/06/2007,74.27,-0.016293095
04/06/2007,75.49,-0.014727419
01/06/2007,76.61,-0.01798121
31/05/2007,78,0.025580827
30/05/2007,76.03,0.031803856
29/05/2007,73.65,0.005445895
25/05/2007,73.25,-0.006802747
24/05/2007,73.75,-0.039090327
23/05/2007,76.69,-0.008698529
22/05/2007,77.36,-0.002581979
21/05/2007,77.56,-0.011409649
18/05/2007,78.45,0.019695558
17/05/2007,76.92,-0.010089337
16/05/2007,77.7,0.009699397
15/05/2007,76.95,0.006780571
14/05/2007,76.43,-0.001307532
11/05/2007,76.53,0.002616775
10/05/2007,76.33,-0.015856844
09/05/2007,77.55,0.003099576
08/05/2007,77.31,-0.013107358
07/05/2007,78.33,0.023639931
04/05/2007,76.5,-0.004955024
03/05/2007,76.88,-0.002598079
02/05/2007,77.08,0.008206911
01/05/2007,76.45,0.01369704
30/04/2007,75.41,-0.010815194
27/04/2007,76.23,-0.002881846
26/04/2007,76.45,0.010651689
25/04/2007,75.64,0.008630472
24/04/2007,74.99,0.012344179
23/04/2007,74.07,0.010722872
20/04/2007,73.28,0.008359076
19/04/2007,72.67,-0.011084616
18/04/2007,73.48,0.008199007
17/04/2007,72.88,0.017579524
16/04/2007,71.61,0.009682248
13/04/2007,70.92,-0.002956708
12/04/2007,71.13,-0.013267425
11/04/2007,72.08,-0.002217296
10/04/2007,72.24,0.002217296
09/04/2007,72.08,0.005285866
05/04/2007,71.7,0.009247649
04/04/2007,71.04,-0.003933694
03/04/2007,71.32,0.01298353
02/04/2007,70.4,0.024298514
30/03/2007,68.71,-0.005659982
29/03/2007,69.1,-0.000723327
28/03/2007,69.15,0.019420921
27/03/2007,67.82,-0.004854021
26/03/2007,68.15,0.006329601
23/03/2007,67.72,-0.00029529
22/03/2007,67.74,-0.019009199
21/03/2007,69.04,0.014590279
20/03/2007,68.04,0.019740901
19/03/2007,66.71,0.014039026
16/03/2007,65.78,-0.007874056
15/03/2007,66.3,0.012750628
14/03/2007,65.46,0.007821526
13/03/2007,64.95,-0.01785353
12/03/2007,66.12,0.0249611
09/03/2007,64.49,-0.000155051
08/03/2007,64.5,0.000620347
07/03/2007,64.46,-0.005415036
06/03/2007,64.81,0.015863474
05/03/2007,63.79,-0.00671825
02/03/2007,64.22,-0.027491557
01/03/2007,66.01,0.001212673
28/02/2007,65.93,-0.000909642
27/02/2007,65.99,-0.050095426
26/02/2007,69.38,0.035951344
23/02/2007,66.93,0.041176906
22/02/2007,64.23,0.011273017
21/02/2007,63.51,-0.00204483
20/02/2007,63.64,0.007096143
16/02/2007,63.19,0.005872567
15/02/2007,62.82,-0.015166167
14/02/2007,63.78,0.005660392
13/02/2007,63.42,-0.004562267
12/02/2007,63.71,-0.005478608
09/02/2007,64.06,0.00862277
08/02/2007,63.51,0.004102246
07/02/2007,63.25,-0.00173762
06/02/2007,63.36,0.019925741
05/02/2007,62.11,0.022139924
02/02/2007,60.75,-0.004598464
01/02/2007,61.03,0.017187665
31/01/2007,59.99,0.011399956
30/01/2007,59.31,-0.001179543
29/01/2007,59.38,0.003373822
26/01/2007,59.18,0.002199104
25/01/2007,59.05,-0.017126006
24/01/2007,60.07,-0.002660018
23/01/2007,60.23,0.004492894
22/01/2007,59.96,-0.00499086
19/01/2007,60.26,0.005157652
18/01/2007,59.95,0.001669449
17/01/2007,59.85,0.00267693
16/01/2007,59.69,0.000670354
12/01/2007,59.65,-0.015140461
11/01/2007,60.56,-0.003461637
10/01/2007,60.77,0.008759663
09/01/2007,60.24,0
08/01/2007,60.24,-0.002486945
05/01/2007,60.39,-0.024373497
04/01/2007,61.88,-0.008848903
03/01/2007,62.43,0.008687313
29/12/2006,61.89,0.001940806
28/12/2006,61.77,-0.004200329
27/12/2006,62.03,0.003552975
26/12/2006,61.81,0.006166848
22/12/2006,61.43,-0.004547677
21/12/2006,61.71,-0.002104412
20/12/2006,61.84,0.000161721
19/12/2006,61.83,0.001294708
18/12/2006,61.75,-0.013671303
15/12/2006,62.6,0.002879541
14/12/2006,62.42,0.00497873
13/12/2006,62.11,0.002740832
12/12/2006,61.94,0.002910269
11/12/2006,61.76,0.00503207
08/12/2006,61.45,-0.006488263
07/12/2006,61.85,-0.003228413
06/12/2006,62.05,-0.006105417
05/12/2006,62.43,0.008525749
04/12/2006,61.9,0.008273224
01/12/2006,61.39,0.010809146
30/11/2006,60.73,0.002473004
29/11/2006,60.58,0.013460943
28/11/2006,59.77,0.007557346
27/11/2006,59.32,-0.005547631
24/11/2006,59.65,0.006390873
22/11/2006,59.27,0.009322891
21/11/2006,58.72,0.014063
20/11/2006,57.9,-0.011846649
17/11/2006,58.59,0.001537279
16/11/2006,58.5,-0.004094172
15/11/2006,58.74,-0.007462721
14/11/2006,59.18,0.00491235
13/11/2006,58.89,-0.019506252
10/11/2006,60.05,0.006515769
09/11/2006,59.66,0.001006205
08/11/2006,59.6,-0.000503229
07/11/2006,59.63,-0.017455351
06/11/2006,60.68,-0.004439701
03/11/2006,60.95,-0.01530476
02/11/2006,61.89,-0.006763311
01/11/2006,62.31,0.005310174
31/10/2006,61.98,-0.001773193
30/10/2006,62.09,-0.00498033
27/10/2006,62.4,-0.016844511
26/10/2006,63.46,0.00695765
25/10/2006,63.02,0.012132971
24/10/2006,62.26,-0.003367276
23/10/2006,62.47,0.002564515
20/10/2006,62.31,0.004181415
19/10/2006,62.05,0.006467282
18/10/2006,61.65,0.010599365
17/10/2006,61,0.006578971
16/10/2006,60.6,-0.000659848
13/10/2006,60.64,0.003634565
12/10/2006,60.42,-0.002314433
11/10/2006,60.56,-0.00395518
10/10/2006,60.8,0.006766261
09/10/2006,60.39,-0.001323846
06/10/2006,60.47,-0.003796324
05/10/2006,60.7,-0.004930166
04/10/2006,61,0.007239255
03/10/2006,60.56,0.000165139
02/10/2006,60.55,0.000165166
29/09/2006,60.54,-0.012475539
28/09/2006,61.3,-0.006504088
27/09/2006,61.7,0.013872111
26/09/2006,60.85,0.003951923
25/09/2006,60.61,0.017979509
22/09/2006,59.53,0.007418682
21/09/2006,59.09,-0.006410278
20/09/2006,59.47,0.004550442
19/09/2006,59.2,0.007970872
18/09/2006,58.73,-0.008139777
15/09/2006,59.21,0.024620837
14/09/2006,57.77,-0.008617771
13/09/2006,58.27,0.001202026
12/09/2006,58.2,-0.010936541
11/09/2006,58.84,-0.008967153
08/09/2006,59.37,-0.002187264
07/09/2006,59.5,0.000168081
06/09/2006,59.49,-0.002350572
05/09/2006,59.63,-0.0151455
01/09/2006,60.54,-0.007241638
31/08/2006,60.98,0.014203377
30/08/2006,60.12,-0.002989539
29/08/2006,60.3,-0.008093198
28/08/2006,60.79,0.014748797
25/08/2006,59.9,-0.010132136
24/08/2006,60.51,-0.002475862
23/08/2006,60.66,-0.001811744
22/08/2006,60.77,0.013085073
21/08/2006,59.98,0.002169741
18/08/2006,59.85,0.018039771
17/08/2006,58.78,-0.003566277
16/08/2006,58.99,-0.008272184
15/08/2006,59.48,0.009799031
14/08/2006,58.9,0.016951009
11/08/2006,57.91,-0.004651572
10/08/2006,58.18,-0.000687285
09/08/2006,58.22,-0.000858443
08/08/2006,58.27,0.004299602
07/08/2006,58.02,-0.012162891
04/08/2006,58.73,0.001704159
03/08/2006,58.63,-0.002895344
02/08/2006,58.8,-0.002038737
01/08/2006,58.92,0.017463207
31/07/2006,57.9,-0.007741974
28/07/2006,58.35,0.002917706
27/07/2006,58.18,-0.023610439
26/07/2006,59.57,-0.001844864
25/07/2006,59.68,0.002012748
24/07/2006,59.56,0.011992374
21/07/2006,58.85,0.001190173
20/07/2006,58.78,0.003066964
19/07/2006,58.6,0.006849342
18/07/2006,58.2,0.000343702
17/07/2006,58.18,0.008457805
14/07/2006,57.69,-0.000173325
13/07/2006,57.7,0
12/07/2006,57.7,-0.007596722
11/07/2006,58.14,0.010547344
10/07/2006,57.53,0.009781737
07/07/2006,56.97,-0.000351
06/07/2006,56.99,-0.009778321
05/07/2006,57.55,-0.00658125
03/07/2006,57.93,0.01917103
30/06/2006,56.83,0.006886228
29/06/2006,56.44,-0.001239487
28/06/2006,56.51,-0.000707589
27/06/2006,56.55,-0.007926065
26/06/2006,57,0.001228825
23/06/2006,56.93,0.001758088
22/06/2006,56.83,0.001761184
21/06/2006,56.73,-0.004046096
20/06/2006,56.96,0.004751439
19/06/2006,56.69,-0.020774073
16/06/2006,57.88,-0.001726222
15/06/2006,57.98,0.012845169
14/06/2006,57.24,-0.018520651
13/06/2006,58.31,-0.004278264
12/06/2006,58.56,0.012717133
09/06/2006,57.82,0.01253062
08/06/2006,57.1,0.002630427
07/06/2006,56.95,-0.005952399
06/06/2006,57.29,-0.006264158
05/06/2006,57.65,-0.010353846
02/06/2006,58.25,0.006890639
01/06/2006,57.85,0.021667806
31/05/2006,56.61,0.024679364
30/05/2006,55.23,-0.014737866
26/05/2006,56.05,0.021459664
25/05/2006,54.86,0.000546996
24/05/2006,54.83,0.002556612
23/05/2006,54.69,-0.011995782
22/05/2006,55.35,-0.000361272
19/05/2006,55.37,0.007978283
18/05/2006,54.93,0.010431058
17/05/2006,54.36,-0.021114727
16/05/2006,55.52,-0.003775285
15/05/2006,55.73,0.01373102
12/05/2006,54.97,0.003462418
11/05/2006,54.78,-0.009809343
10/05/2006,55.32,-0.001445087
09/05/2006,55.4,-0.004682162
08/05/2006,55.66,-0.017277124
05/05/2006,56.63,0.014048422
04/05/2006,55.84,0.00971755
03/05/2006,55.3,0.00725956
02/05/2006,54.9,0.020239881
01/05/2006,53.8,-0.003710579
28/04/2006,54,-0.002958582
27/04/2006,54.16,0.013944634
26/04/2006,53.41,-0.025327169
25/04/2006,54.78,-0.015756914
24/04/2006,55.65,0.040709692
21/04/2006,53.43,-0.004295459
20/04/2006,53.66,0.009926105
19/04/2006,53.13,-0.000376364
18/04/2006,53.15,0.028240762
17/04/2006,51.67,-0.001160542
13/04/2006,51.73,-0.000579766
12/04/2006,51.76,0.004259445
11/04/2006,51.54,-0.0125327
10/04/2006,52.19,0.004609188
07/04/2006,51.95,-0.026029778
06/04/2006,53.32,-0.01784434
05/04/2006,54.28,0.015035086
04/04/2006,53.47,0.013746568
03/04/2006,52.74,-0.003029158
31/03/2006,52.9,-0.00546707
30/03/2006,53.19,-0.018256841
29/03/2006,54.17,0.009645781
28/03/2006,53.65,-0.005946868
27/03/2006,53.97,-0.015079359
24/03/2006,54.79,-0.004734168
23/03/2006,55.05,-0.005254111
22/03/2006,55.34,0.012912792
21/03/2006,54.63,-0.014898531
20/03/2006,55.45,-0.008082666
17/03/2006,55.9,-0.008372722
16/03/2006,56.37,0.005157859
15/03/2006,56.08,-0.002137514
14/03/2006,56.2,0.013976217
13/03/2006,55.42,-0.001082056
10/03/2006,55.48,0.014524584
09/03/2006,54.68,-0.008014615
08/03/2006,55.12,0.003817145
07/03/2006,54.91,-0.002546382
06/03/2006,55.05,-0.03516022
03/03/2006,57.02,0.008807526
02/03/2006,56.52,0.001239267
01/03/2006,56.45,-0.011623942
28/02/2006,57.11,-0.016497726
27/02/2006,58.06,0.016497726
24/02/2006,57.11,-0.002099004
23/02/2006,57.23,0.00227412
22/02/2006,57.1,0.007912129
21/02/2006,56.65,0.012433553
17/02/2006,55.95,0.008435839
16/02/2006,55.48,-0.009686174
15/02/2006,56.02,0.000178524
14/02/2006,56.01,0.007526917
13/02/2006,55.59,-0.015351962
10/02/2006,56.45,0.016792106
09/02/2006,55.51,0.013055489
08/02/2006,54.79,-0.011252387
07/02/2006,55.41,-0.011484067
06/02/2006,56.05,0.001428317
03/02/2006,55.97,-0.003210848
02/02/2006,56.15,-0.018876806
01/02/2006,57.22,-0.003489187
31/01/2006,57.42,0.012265792
30/01/2006,56.72,-0.015569282
27/01/2006,57.61,0.005919237
26/01/2006,57.27,-0.009903651
25/01/2006,57.84,-0.017481165
24/01/2006,58.86,0.005280653
23/01/2006,58.55,0.009610508
20/01/2006,57.99,0.003281806
19/01/2006,57.8,0.00381349
18/01/2006,57.58,0.010474956
17/01/2006,56.98,0.018778231
13/01/2006,55.92,0.022606985
12/01/2006,54.67,0.000182932
11/01/2006,54.66,-0.0052915
10/01/2006,54.95,-0.006891576
09/01/2006,55.33,-0.002527077
06/01/2006,55.47,0.019662021
05/01/2006,54.39,-0.004219803
04/01/2006,54.62,0
03/01/2006,54.62,0.027470176
30/12/2005,53.14,-0.003756578
29/12/2005,53.34,-0.013223025
28/12/2005,54.05,0.001851852
27/12/2005,53.95,-0.014537012
23/12/2005,54.74,0.00954486
22/12/2005,54.22,0.014864636
21/12/2005,53.42,-0.012833804
20/12/2005,54.11,0.010403215
19/12/2005,53.55,-0.019234919
16/12/2005,54.59,-0.007482469
15/12/2005,55,0.008032172
14/12/2005,54.56,0
13/12/2005,54.56,0.017751945
12/12/2005,53.6,-0.013895545
09/12/2005,54.35,0.005905166
08/12/2005,54.03,0.01736252
07/12/2005,53.1,-0.006382601
06/12/2005,53.44,0.000936067
05/12/2005,53.39,0.018907729
02/12/2005,52.39,-0.004380542
01/12/2005,52.62,0.011083622
30/11/2005,52.04,-0.00670308
29/11/2005,52.39,0.005358864
28/11/2005,52.11,-0.004404028
25/11/2005,52.34,0.00747918
23/11/2005,51.95,0.010449011
22/11/2005,51.41,-0.002331456
21/11/2005,51.53,0.001942503
18/11/2005,51.43,-0.0114066
17/11/2005,52.02,0.022354901
16/11/2005,50.87,0.006904061
15/11/2005,50.52,0.009946372
14/11/2005,50.02,-0.007964996
11/11/2005,50.42,-0.012809319
10/11/2005,51.07,-0.014192909
09/11/2005,51.8,0.006196767
08/11/2005,51.48,-0.006196767
07/11/2005,51.8,-0.009223739
04/11/2005,52.28,-0.002865058
03/11/2005,52.43,0.013634393
02/11/2005,51.72,0.007764014
01/11/2005,51.32,-0.013739936
31/10/2005,52.03,-0.007467723
28/10/2005,52.42,0.021792396
27/10/2005,51.29,-0.006025871
26/10/2005,51.6,-0.02393604
25/10/2005,52.85,0.001704384
24/10/2005,52.76,0.035104858
21/10/2005,50.94,0.024844764
20/10/2005,49.69,-0.013393504
19/10/2005,50.36,0.009176206
18/10/2005,49.9,-0.015313017
17/10/2005,50.67,0.040682211
14/10/2005,48.65,0.032803526
13/10/2005,47.08,-0.029715516
12/10/2005,48.5,-0.029658887
11/10/2005,49.96,-0.018247234
10/10/2005,50.88,-0.022158341
07/10/2005,52.02,0.008106588
06/10/2005,51.6,0.00232829
05/10/2005,51.48,-0.028154689
04/10/2005,52.95,-0.00995968
03/10/2005,53.48,0.000748223
30/09/2005,53.44,-0.012089797
29/09/2005,54.09,0.00556175
28/09/2005,53.79,-0.00389647
27/09/2005,54,-0.004803261
26/09/2005,54.26,0.015976561
23/09/2005,53.4,0.0067644
22/09/2005,53.04,-0.017937701
21/09/2005,54,-0.044371244
20/09/2005,56.45,-0.004771592
19/09/2005,56.72,-0.003519891
16/09/2005,56.92,0.016652289
15/09/2005,55.98,0.017661299
14/09/2005,55,-0.004897081
13/09/2005,55.27,-0.013478504
12/09/2005,56.02,0.006447014
09/09/2005,55.66,0.012656108
08/09/2005,54.96,-0.003994921
07/09/2005,55.18,-0.00794228
06/09/2005,55.62,0.029929241
02/09/2005,53.98,0.000555916
01/09/2005,53.95,0.00111276
31/08/2005,53.89,0.020055025
30/08/2005,52.82,0.000757576
29/08/2005,52.78,0.00913596
26/08/2005,52.3,-0.000764526
25/08/2005,52.34,0.007864239
24/08/2005,51.93,-0.00939154
23/08/2005,52.42,0.0065072
22/08/2005,52.08,0.008290802
19/08/2005,51.65,0.014823755
18/08/2005,50.89,0.000393082
17/08/2005,50.87,0.001377004
16/08/2005,50.8,-0.017754832
15/08/2005,51.71,0.003875223
12/08/2005,51.51,-0.005228011
11/08/2005,51.78,0.005422167
10/08/2005,51.5,-0.002327387
09/08/2005,51.62,0.009342224
08/08/2005,51.14,-0.022046919
05/08/2005,52.28,-0.031814448
04/08/2005,53.97,-0.006648224
03/08/2005,54.33,0.009245628
02/08/2005,53.83,0.025779958
01/08/2005,52.46,-0.020004441
29/07/2005,53.52,-0.002239643
28/07/2005,53.64,0.023770219
27/07/2005,52.38,0.001719691
26/07/2005,52.29,0.000191259
25/07/2005,52.28,0.0078733
22/07/2005,51.87,0.004056801
21/07/2005,51.66,-0.026174003
20/07/2005,53.03,0.006621914
19/07/2005,52.68,0.013569248
18/07/2005,51.97,-0.005373262
15/07/2005,52.25,-0.005725206
14/07/2005,52.55,-0.018290318
13/07/2005,53.52,0.010896219
12/07/2005,52.94,0.015035015
11/07/2005,52.15,0.010408729
08/07/2005,51.61,0.011889819
07/07/2005,51,0.01342302
06/07/2005,50.32,-0.02802182
05/07/2005,51.75,0.000386548
01/07/2005,51.73,0.007762507
30/06/2005,51.33,0.013928621
29/06/2005,50.62,-0.014318181
28/06/2005,51.35,0.011753318
27/06/2005,50.75,0.001182965
24/06/2005,50.69,-0.000788799
23/06/2005,50.73,0.008512374
22/06/2005,50.3,0.027205708
21/06/2005,48.95,0.00204499
20/06/2005,48.85,0.00348611
17/06/2005,48.68,0.018033445
16/06/2005,47.81,-0.015153378
15/06/2005,48.54,0.003095019
14/06/2005,48.39,-0.000619771
13/06/2005,48.42,-0.011907347
10/06/2005,49,0.016668767
09/06/2005,48.19,-0.006412267
08/06/2005,48.5,-0.001442258
07/06/2005,48.57,0.009308165
06/06/2005,48.12,-0.007040824
03/06/2005,48.46,0.006002295
02/06/2005,48.17,0.001246365
01/06/2005,48.11,0.026539047
31/05/2005,46.85,-0.001706121
27/05/2005,46.93,0.002346668
26/05/2005,46.82,0.003208902
25/05/2005,46.67,-0.000428449
24/05/2005,46.69,-0.002566846
23/05/2005,46.81,-0.000854153
20/05/2005,46.85,0.005994452
19/05/2005,46.57,0.01362036
18/05/2005,45.94,0.01623911
17/05/2005,45.2,0.003324103
16/05/2005,45.05,-0.004429686
13/05/2005,45.25,-0.037944932
12/05/2005,47,-0.016878038
11/05/2005,47.8,-0.013506699
10/05/2005,48.45,-0.000825253
09/05/2005,48.49,-0.004732032
06/05/2005,48.72,-0.005118242
05/05/2005,48.97,-0.008540109
04/05/2005,49.39,0.008540109
03/05/2005,48.97,-0.012379661
02/05/2005,49.58,0.001614857
29/04/2005,49.5,0.021233954
28/04/2005,48.46,0.016016983
27/04/2005,47.69,0.014574131
26/04/2005,47,-0.010582109
25/04/2005,47.5,0.011646505
22/04/2005,46.95,0.003200003
21/04/2005,46.8,0.003424661
20/04/2005,46.64,-0.006624664
19/04/2005,46.95,0.016752969
18/04/2005,46.17,0.008701382
15/04/2005,45.77,-0.023962291
14/04/2005,46.88,-0.004894147
13/04/2005,47.11,-0.006136936
12/04/2005,47.4,0.02196953
11/04/2005,46.37,0.021140593
08/04/2005,45.4,-0.014215658
07/04/2005,46.05,0.010917139
06/04/2005,45.55,-0.005691784
05/04/2005,45.81,0.005472269
04/04/2005,45.56,-0.007434978
01/04/2005,45.9,0.000217889
31/03/2005,45.89,0.016921621
30/03/2005,45.12,0.013387081
29/03/2005,44.52,-0.016706035
28/03/2005,45.27,0.011329678
24/03/2005,44.76,0.018489816
23/03/2005,43.94,-0.010864752
22/03/2005,44.42,-0.025779205
21/03/2005,45.58,-0.002629274
18/03/2005,45.7,0.000218842
17/03/2005,45.69,0.00262985
16/03/2005,45.57,-0.016324228
15/03/2005,46.32,-0.007527727
14/03/2005,46.67,0.012071714
11/03/2005,46.11,-0.009711957
10/03/2005,46.56,0.017331456
09/03/2005,45.76,-0.015611765
08/03/2005,46.48,-0.007928896
07/03/2005,46.85,0.005350468
04/03/2005,46.6,0.023668459
03/03/2005,45.51,-0.000878542
02/03/2005,45.55,0.01125964
01/03/2005,45.04,-0.007079676
28/02/2005,45.36,-0.003081667
25/02/2005,45.5,0.024022507
24/02/2005,44.42,0.012003315
23/02/2005,43.89,0.009155477
22/02/2005,43.49,-0.021608938
18/02/2005,44.44,-0.011188302
17/02/2005,44.94,-0.010404078
16/02/2005,45.41,0.011071858
15/02/2005,44.91,-0.009970172
14/02/2005,45.36,0.002207019
11/02/2005,45.26,-0.009674658
10/02/2005,45.7,-0.00458466
09/02/2005,45.91,0.001525886
08/02/2005,45.84,-0.001308045
07/02/2005,45.9,0.003273325
04/02/2005,45.75,0.009884759
03/02/2005,45.3,0.005090196
02/02/2005,45.07,-0.003985833
01/02/2005,45.25,0.022347299
31/01/2005,44.25,0.003395589
28/01/2005,44.1,0.007739624
27/01/2005,43.76,0.003663008
26/01/2005,43.6,0.025082597
25/01/2005,42.52,-0.007731092
24/01/2005,42.85,0.011973379
21/01/2005,42.34,-0.006825965
20/01/2005,42.63,-0.012124187
19/01/2005,43.15,-0.00508554
18/01/2005,43.37,0.007870411
14/01/2005,43.03,0.002326665
13/01/2005,42.93,0.011008426
12/01/2005,42.46,0.006616281
11/01/2005,42.18,-0.005438008
10/01/2005,42.41,0.009000534
07/01/2005,42.03,-0.010178807
06/01/2005,42.46,0.00377537
05/01/2005,42.3,-0.015016706
04/01/2005,42.94,-0.006730906
03/01/2005,43.23,-0.01924458
31/12/2004,44.07,-0.00723494
30/12/2004,44.39,-0.006959283
29/12/2004,44.7,0.005158697
28/12/2004,44.47,0.006090015
27/12/2004,44.2,0.001131862
23/12/2004,44.15,0.004540303
22/12/2004,43.95,0.009832022
21/12/2004,43.52,0.010858372
20/12/2004,43.05,0.028031514
17/12/2004,41.86,-0.017523536
16/12/2004,42.6,-0.018144252
15/12/2004,43.38,0.006939653
14/12/2004,43.08,0.004420154
13/12/2004,42.89,0.021445384
10/12/2004,41.98,0.012464207
