Date,Close,GD
09/12/2004,105.09,-0.00047567
08/12/2004,105.14,-0.004270874
07/12/2004,105.59,-0.028936124
06/12/2004,108.69,-0.010433922
03/12/2004,109.83,0.012552274
02/12/2004,108.46,-0.009177744
01/12/2004,109.46,0.010100168
30/11/2004,108.36,9.22892E-05
29/11/2004,108.35,0.001108136
26/11/2004,108.23,0.001664509
24/11/2004,108.05,0.003244499
23/11/2004,107.7,-0.000464145
22/11/2004,107.75,0.012232283
19/11/2004,106.44,-0.01158242
18/11/2004,107.68,-0.001484781
17/11/2004,107.84,0.000278229
16/11/2004,107.81,-0.002778809
15/11/2004,108.11,0.000740261
12/11/2004,108.03,-0.002865464
11/11/2004,108.34,0.013100015
10/11/2004,106.93,0.014032344
09/11/2004,105.44,-0.017113723
08/11/2004,107.26,0.003829812
05/11/2004,106.85,0.010159056
04/11/2004,105.77,0.014283237
03/11/2004,104.27,0.037024986
02/11/2004,100.48,-0.018341901
01/11/2004,102.34,0.002152011
29/10/2004,102.12,-0.005858248
28/10/2004,102.72,-0.005824128
27/10/2004,103.32,0.017673652
26/10/2004,101.51,0.020401763
25/10/2004,99.46,-0.005514628
22/10/2004,100.01,-0.001099286
21/10/2004,100.12,0.017328663
20/10/2004,98.4,-0.016629257
19/10/2004,100.05,0.00470872
18/10/2004,99.58,-0.00410884
15/10/2004,99.99,-0.001099505
14/10/2004,100.1,-0.001996009
13/10/2004,100.3,-0.010907396
12/10/2004,101.4,0.01320315
11/10/2004,100.07,-0.000799121
08/10/2004,100.15,-0.014177603
07/10/2004,101.58,-0.00353774
06/10/2004,101.94,-0.00156832
05/10/2004,102.1,-0.004982669
04/10/2004,102.61,-0.00136346
01/10/2004,102.75,0.006346128
30/09/2004,102.1,0.019483383
29/09/2004,100.13,-0.00019972
28/09/2004,100.15,0.01013607
27/09/2004,99.14,-0.006234309
24/09/2004,99.76,0.013218496
23/09/2004,98.45,-0.004762638
22/09/2004,98.92,-0.006649899
21/09/2004,99.58,0.007256633
20/09/2004,98.86,-0.005346797
17/09/2004,99.39,0.011536254
16/09/2004,98.25,0.002547772
15/09/2004,98,0.005628053
14/09/2004,97.45,0.000102622
13/09/2004,97.44,0.001643386
10/09/2004,97.28,0.000514112
09/09/2004,97.23,-0.00226012
08/09/2004,97.45,-0.003585151
07/09/2004,97.8,0.001023018
03/09/2004,97.7,-0.007037614
02/09/2004,98.39,0.004584127
01/09/2004,97.94,0.003067801
31/08/2004,97.64,0.000409752
30/08/2004,97.6,-0.008061679
27/08/2004,98.39,0.009086795
26/08/2004,97.5,-0.003583316
25/08/2004,97.85,0.004096268
24/08/2004,97.45,-0.002459774
23/08/2004,97.69,0.002562396
20/08/2004,97.44,0.014888612
19/08/2004,96,-0.00415801
18/08/2004,96.4,0.009379954
17/08/2004,95.5,-0.001360331
16/08/2004,95.63,0.011252025
13/08/2004,94.56,0.005407998
12/08/2004,94.05,-0.022602802
11/08/2004,96.2,0.000207922
10/08/2004,96.18,0.009191625
09/08/2004,95.3,-0.002201143
06/08/2004,95.51,-0.019389897
05/08/2004,97.38,-0.013970553
04/08/2004,98.75,0.001621567
03/08/2004,98.59,-0.014500304
02/08/2004,100.03,0.012170128
30/07/2004,98.82,-0.005348956
29/07/2004,99.35,0.008490903
28/07/2004,98.51,0.003763035
27/07/2004,98.14,0.010962663
26/07/2004,97.07,-0.003599161
23/07/2004,97.42,0.006797843
22/07/2004,96.76,-0.008131381
21/07/2004,97.55,-0.00102459
20/07/2004,97.65,-0.002556892
19/07/2004,97.9,0.009235571
16/07/2004,97,-0.003396288
15/07/2004,97.33,-0.011441539
14/07/2004,98.45,-0.0313963
13/07/2004,101.59,0.000196889
12/07/2004,101.57,0.006618289
09/07/2004,100.9,0.006363116
08/07/2004,100.26,0.015175408
07/07/2004,98.75,0.014792415
06/07/2004,97.3,-0.002668584
02/07/2004,97.56,-0.004397859
01/07/2004,97.99,-0.013280138
30/06/2004,99.3,-0.012410087
29/06/2004,100.54,0.010096552
28/06/2004,99.53,-0.010693151
25/06/2004,100.6,0.016739728
24/06/2004,98.93,-0.012256533
23/06/2004,100.15,0.009732681
22/06/2004,99.18,0.002422775
21/06/2004,98.94,-0.007451449
18/06/2004,99.68,0.004020914
17/06/2004,99.28,-0.00030213
16/06/2004,99.31,0.010629244
15/06/2004,98.26,0.004590205
14/06/2004,97.81,-0.010070783
10/06/2004,98.8,0.005073578
09/06/2004,98.3,0.003260651
08/06/2004,97.98,-0.008131779
07/06/2004,98.78,0.01396628
04/06/2004,97.41,0.008867866
03/06/2004,96.55,-0.00464997
02/06/2004,97,0.0142244
01/06/2004,95.63,0
28/05/2004,95.63,-0.000940685
27/05/2004,95.72,0.019409892
26/05/2004,93.88,-0.009752038
25/05/2004,94.8,0.012098206
24/05/2004,93.66,0.00224467
21/05/2004,93.45,0.002464243
20/05/2004,93.22,-0.005349323
19/05/2004,93.72,-0.008288221
18/05/2004,94.5,0.001270648
17/05/2004,94.38,-0.008545708
14/05/2004,95.19,0.016630858
13/05/2004,93.62,0.009767694
12/05/2004,92.71,0.01259107
11/05/2004,91.55,-0.00815887
10/05/2004,92.3,-0.012275378
07/05/2004,93.44,-0.004591327
06/05/2004,93.87,-0.003190813
05/05/2004,94.17,-0.004872891
04/05/2004,94.63,0.004554369
03/05/2004,94.2,0.006176146
30/04/2004,93.62,-0.00319932
29/04/2004,93.92,0.010381642
28/04/2004,92.95,-0.021815177
27/04/2004,95,0.007395702
26/04/2004,94.3,-0.005393699
23/04/2004,94.81,0.006242416
22/04/2004,94.22,0.024278773
21/04/2004,91.96,0.010494193
20/04/2004,91,-0.000659123
19/04/2004,91.06,-0.014175355
16/04/2004,92.36,0.003144827
15/04/2004,92.07,-0.007035042
14/04/2004,92.72,0.003132598
13/04/2004,92.43,-0.010760892
12/04/2004,93.43,0.010760892
08/04/2004,92.43,-0.006147892
07/04/2004,93,-0.001826288
06/04/2004,93.17,0.012419837
05/04/2004,92.02,0.016214203
02/04/2004,90.54,0.007872747
01/04/2004,89.83,0.005581618
31/03/2004,89.33,0.017503693
30/03/2004,87.78,0.005483221
29/03/2004,87.3,-0.002288331
26/03/2004,87.5,-0.002853069
25/03/2004,87.75,0.004912331
24/03/2004,87.32,0.01407012
23/03/2004,86.1,-0.008673081
22/03/2004,86.85,0.006584671
19/03/2004,86.28,-0.020420579
18/03/2004,88.06,0.01268516
17/03/2004,86.95,0.000115015
16/03/2004,86.94,-0.000689893
15/03/2004,87,-0.010405445
12/03/2004,87.91,0.018020574
11/03/2004,86.34,-0.011172014
10/03/2004,87.31,-0.020630974
09/03/2004,89.13,-0.007266255
08/03/2004,89.78,-0.009974592
05/03/2004,90.68,-0.001432586
04/03/2004,90.81,-0.009207563
03/03/2004,91.65,-0.000327279
02/03/2004,91.68,
