Date,Close,CVS
22/12/2004,44.96,0.007366927
21/12/2004,44.63,0.005166809
20/12/2004,44.4,0.005420067
17/12/2004,44.16,-0.016395651
16/12/2004,44.89,0.002006913
15/12/2004,44.8,0.001116695
14/12/2004,44.75,-0.013980035
13/12/2004,45.38,0.005302708
10/12/2004,45.14,-0.005082322
09/12/2004,45.37,0.004417944
08/12/2004,45.17,0.020351815
07/12/2004,44.26,-0.022121336
06/12/2004,45.25,-0.011207677
03/12/2004,45.76,-0.002836881
02/12/2004,45.89,-0.005216269
01/12/2004,46.13,0.016612404
30/11/2004,45.37,0.000882029
29/11/2004,45.33,-0.008785473
26/11/2004,45.73,-0.00653882
24/11/2004,46.03,0.003918159
23/11/2004,45.85,0.001091108
22/11/2004,45.8,0
19/11/2004,45.8,-0.019031716
18/11/2004,46.68,0.008389852
17/11/2004,46.29,-0.000647878
16/11/2004,46.32,0.001512369
15/11/2004,46.25,-0.002159828
12/11/2004,46.35,-0.003875974
11/11/2004,46.53,-0.000859291
10/11/2004,46.57,0.011445973
09/11/2004,46.04,0.005008176
08/11/2004,45.81,-0.00847739
05/11/2004,46.2,-0.015037877
04/11/2004,46.9,0.055228758
03/11/2004,44.38,0.010874597
02/11/2004,43.9,0.004566218
01/11/2004,43.7,0.005507127
29/10/2004,43.46,-0.009617661
28/10/2004,43.88,-0.009074472
27/10/2004,44.28,0.023998409
26/10/2004,43.23,0.019858146
25/10/2004,42.38,0.002362392
22/10/2004,42.28,-0.02198919
21/10/2004,43.22,-0.000231348
20/10/2004,43.23,-0.009897652
19/10/2004,43.66,-0.001144558
18/10/2004,43.71,0.010579675
15/10/2004,43.25,0.011394147
14/10/2004,42.76,0.000467836
13/10/2004,42.74,0.010584598
12/10/2004,42.29,-0.002597711
11/10/2004,42.4,-0.007518832
08/10/2004,42.72,-0.006300336
07/10/2004,42.99,-0.015922801
06/10/2004,43.68,0.003669729
05/10/2004,43.52,0.001149558
04/10/2004,43.47,0.004842624
01/10/2004,43.26,0.026468345
30/09/2004,42.13,-0.005444445
29/09/2004,42.36,-0.006119106
28/09/2004,42.62,0.010140401
27/09/2004,42.19,-0.002130935
24/09/2004,42.28,0.006168466
23/09/2004,42.02,0.041794226
22/09/2004,40.3,-0.012330612
21/09/2004,40.8,0.007627051
20/09/2004,40.49,-0.014222898
17/09/2004,41.07,0.006595847
16/09/2004,40.8,0.014317697
15/09/2004,40.22,-0.01896375
14/09/2004,40.99,0.014993522
13/09/2004,40.38,0.000743218
10/09/2004,40.35,0.002481391
09/09/2004,40.25,0.003235041
08/09/2004,40.12,-0.003235041
07/09/2004,40.25,-0.009888832
03/09/2004,40.65,0.013622502
02/09/2004,40.1,0.01381064
01/09/2004,39.55,-0.01131376
31/08/2004,40,-0.011681505
30/08/2004,40.47,-0.004929761
27/08/2004,40.67,-0.000737373
26/08/2004,40.7,0.001967536
25/08/2004,40.62,0.004688472
24/08/2004,40.43,0.013446418
23/08/2004,39.89,-0.003003757
20/08/2004,40.01,0.005262511
19/08/2004,39.8,-0.011739863
18/08/2004,40.27,0.014255587
17/08/2004,39.7,0.003279932
16/08/2004,39.57,0.010670833
13/08/2004,39.15,0.002301497
12/08/2004,39.06,-0.013477636
11/08/2004,39.59,-0.00403328
10/08/2004,39.75,0.00859025
09/08/2004,39.41,0.003304108
06/08/2004,39.28,-0.026380125
05/08/2004,40.33,-0.021585336
04/08/2004,41.21,-0.013497433
03/08/2004,41.77,-0.020614401
02/08/2004,42.64,0.0182232
30/07/2004,41.87,-0.003338105
29/07/2004,42.01,0.003099299
28/07/2004,41.88,-0.017515241
27/07/2004,42.62,0.030251205
26/07/2004,41.35,-0.014644362
23/07/2004,41.96,-0.013963071
22/07/2004,42.55,-0.007725662
21/07/2004,42.88,-0.011592989
20/07/2004,43.38,0.009729055
19/07/2004,42.96,0.011236073
16/07/2004,42.48,-0.008438869
15/07/2004,42.84,-0.010218389
14/07/2004,43.28,-0.008054353
13/07/2004,43.63,0.027653673
12/07/2004,42.44,-0.014735385
09/07/2004,43.07,0.01261699
08/07/2004,42.53,0.010161969
07/07/2004,42.1,0.006194921
06/07/2004,41.84,0.004311384
02/07/2004,41.66,-0.000959693
01/07/2004,41.7,-0.007644567
30/06/2004,42.02,-0.003088989
29/06/2004,42.15,0.010973393
28/06/2004,41.69,0.008430738
25/06/2004,41.34,-0.004103808
24/06/2004,41.51,-0.004566767
23/06/2004,41.7,0.000479731
22/06/2004,41.68,-0.005980164
21/06/2004,41.93,-0.000715222
18/06/2004,41.96,-0.009959769
17/06/2004,42.38,-0.006116227
16/06/2004,42.64,0.000938527
15/06/2004,42.6,0.003291797
14/06/2004,42.46,-0.001412097
10/06/2004,42.52,0.02476317
09/06/2004,41.48,-0.006966995
08/06/2004,41.77,-0.003346083
07/06/2004,41.91,0
04/06/2004,41.91,0.007424295
03/06/2004,41.6,-0.000480654
02/06/2004,41.62,0
01/06/2004,41.62,-0.001440576
28/05/2004,41.68,-0.006695386
27/05/2004,41.96,0.022169583
26/05/2004,41.04,-0.002676726
25/05/2004,41.15,0.028844598
24/05/2004,39.98,0.003006014
21/05/2004,39.86,-0.002505639
20/05/2004,39.96,0.007031671
19/05/2004,39.68,-0.009281391
18/05/2004,40.05,0.013828002
17/05/2004,39.5,-0.017068687
14/05/2004,40.18,0.011011122
13/05/2004,39.74,-0.009018097
12/05/2004,40.1,0.004749415
11/05/2004,39.91,-0.027676587
10/05/2004,41.03,0.002195926
07/05/2004,40.94,0.00661686
06/05/2004,40.67,0.003448279
05/05/2004,40.53,0.013413018
04/05/2004,39.99,0.012581948
03/05/2004,39.49,0.022018299
30/04/2004,38.63,0.002592018
29/04/2004,38.53,-0.004402441
28/04/2004,38.7,-0.008490981
27/04/2004,39.03,-0.001791886
26/04/2004,39.1,0.004100467
23/04/2004,38.94,-0.003076926
22/04/2004,39.06,0.009517757
21/04/2004,38.69,0.017995009
20/04/2004,38,-0.003415214
19/04/2004,38.13,0.013731401
16/04/2004,37.61,0.011230065
15/04/2004,37.19,0.004041498
14/04/2004,37.04,-0.005653535
13/04/2004,37.25,-0.003751344
12/04/2004,37.39,0.02518752
08/04/2004,36.46,-0.010368442
07/04/2004,36.84,-0.008110345
06/04/2004,37.14,-0.005638356
05/04/2004,37.35,0.071290403
02/04/2004,34.78,-0.00344432
01/04/2004,34.9,-0.011396135
31/03/2004,35.3,-0.004522337
30/03/2004,35.46,-0.002253522
29/03/2004,35.54,0.015310761
26/03/2004,35,-0.007401115
25/03/2004,35.26,0.020341627
24/03/2004,34.55,0.001738123
23/03/2004,34.49,-0.003184255
22/03/2004,34.6,0.001156738
19/03/2004,34.56,-0.00749499
18/03/2004,34.82,0.005471576
17/03/2004,34.63,0.012202359
16/03/2004,34.21,-0.008151428
15/03/2004,34.49,-0.023213537
12/03/2004,35.3,-0.004240289
11/03/2004,35.45,-0.017338242
10/03/2004,36.07,-0.007182351
09/03/2004,36.33,-0.013125701
08/03/2004,36.81,-0.008925009
05/03/2004,37.14,-0.006976148
04/03/2004,37.4,-0.005333346
03/03/2004,37.6,0.012578782
02/03/2004,37.13,
