Date,Close,EMR
19/10/2006,85.8,0.00713495
18/10/2006,85.19,-0.007601042
17/10/2006,85.84,-0.001745912
16/10/2006,85.99,0.013346019
13/10/2006,84.85,-0.002236742
12/10/2006,85.04,0.014688727
11/10/2006,83.8,-0.007726636
10/10/2006,84.45,-0.007197247
09/10/2006,85.06,0.003415183
06/10/2006,84.77,-0.000707547
05/10/2006,84.83,0.000707547
04/10/2006,84.77,0.008767829
03/10/2006,84.03,0.002979562
02/10/2006,83.78,-0.000954426
29/09/2006,83.86,-0.002144134
28/09/2006,84.04,0.012090888
27/09/2006,83.03,0.018476276
26/09/2006,81.51,0.00936775
25/09/2006,80.75,0.007458083
22/09/2006,80.15,-0.003735994
21/09/2006,80.45,-0.010756115
20/09/2006,81.32,-0.009424218
19/09/2006,82.09,-0.006798618
18/09/2006,82.65,-0.000362911
15/09/2006,82.68,0.007527048
14/09/2006,82.06,-0.011630856
13/09/2006,83.02,0.023398582
12/09/2006,81.1,0.001727756
11/09/2006,80.96,-0.002590515
08/09/2006,81.17,-0.007731523
07/09/2006,81.8,-0.002442004
06/09/2006,82,-0.016929062
05/09/2006,83.4,0.008549634
01/09/2006,82.69,0.006551831
31/08/2006,82.15,0.006227507
30/08/2006,81.64,-0.003911985
29/08/2006,81.96,0.002443197
28/08/2006,81.76,0.018018506
25/08/2006,80.3,-0.009296627
24/08/2006,81.05,-0.004431867
23/08/2006,81.41,0.003322058
22/08/2006,81.14,-0.004549654
21/08/2006,81.51,-0.007212304
18/08/2006,82.1,0
17/08/2006,82.1,-0.00413274
16/08/2006,82.44,0.021332181
15/08/2006,80.7,0.014981554
14/08/2006,79.5,0.001636559
11/08/2006,79.37,0.004546036
10/08/2006,79.01,0.010432665
09/08/2006,78.19,-0.015230654
08/08/2006,79.39,-0.017233194
07/08/2006,80.77,0.001734821
04/08/2006,80.63,-0.001363327
03/08/2006,80.74,0.015728698
02/08/2006,79.48,-0.000251604
01/08/2006,79.5,0.007322341
31/07/2006,78.92,0.019706332
28/07/2006,77.38,0.004793066
27/07/2006,77.01,-0.00129769
26/07/2006,77.11,-0.002072808
25/07/2006,77.27,0.008056177
24/07/2006,76.65,0.006544526
21/07/2006,76.15,-0.029501428
20/07/2006,78.43,-0.026919865
19/07/2006,80.57,0.032161168
18/07/2006,78.02,0.001025904
17/07/2006,77.94,-0.013508553
14/07/2006,79,-0.011453149
13/07/2006,79.91,-0.030441688
12/07/2006,82.38,0.006576567
11/07/2006,81.84,-0.00402415
10/07/2006,82.17,0.004268559
07/07/2006,81.82,-0.021282545
06/07/2006,83.58,0.009013942
05/07/2006,82.83,-0.014740515
03/07/2006,84.06,0.002978497
30/06/2006,83.81,-0.00190726
29/06/2006,83.97,0.02740559
28/06/2006,81.7,-0.00293327
27/06/2006,81.94,-0.005598165
26/06/2006,82.4,0.002430135
23/06/2006,82.2,0.010886292
22/06/2006,81.31,0.005055186
21/06/2006,80.9,0.004832424
20/06/2006,80.51,-0.006191204
19/06/2006,81.01,-0.0103157
16/06/2006,81.85,-0.007182452
15/06/2006,82.44,0.013801746
14/06/2006,81.31,0.022511989
13/06/2006,79.5,0.006435759
12/06/2006,78.99,-0.014578617
09/06/2006,80.15,0.019273759
08/06/2006,78.62,-0.015899389
07/06/2006,79.88,-0.00934528
06/06/2006,80.63,-0.001239465
05/06/2006,80.73,-0.025438574
02/06/2006,82.81,-0.007938459
01/06/2006,83.47,0.011446598
31/05/2006,82.52,0.019950481
30/05/2006,80.89,-0.020192817
26/05/2006,82.54,0.021306059
25/05/2006,80.8,0.003098856
24/05/2006,80.55,0.007101506
23/05/2006,79.98,0.005516564
22/05/2006,79.54,-0.0051414
19/05/2006,79.95,-0.007973133
18/05/2006,80.59,-0.025603162
17/05/2006,82.68,-0.024373966
16/05/2006,84.72,-0.004122746
15/05/2006,85.07,0.000470312
12/05/2006,85.03,-0.012969744
11/05/2006,86.14,-0.006595338
10/05/2006,86.71,-0.007697206
09/05/2006,87.38,0.003554031
08/05/2006,87.07,-0.004583485
05/05/2006,87.47,0.008957341
04/05/2006,86.69,0.001269695
03/05/2006,86.58,0.000577667
02/05/2006,86.53,0.012910909
01/05/2006,85.42,0.005517417
28/04/2006,84.95,0.003065317
27/04/2006,84.69,-0.005181969
26/04/2006,85.13,0.001645897
25/04/2006,84.99,-0.010766634
24/04/2006,85.91,-0.004297585
21/04/2006,86.28,0.007328597
20/04/2006,85.65,0.006089725
19/04/2006,85.13,0.021010922
18/04/2006,83.36,0.029336898
17/04/2006,80.95,-0.004068304
13/04/2006,81.28,-0.000737917
12/04/2006,81.34,0.002461843
11/04/2006,81.14,-0.001477833
10/04/2006,81.26,-0.004297913
07/04/2006,81.61,-0.014476258
06/04/2006,82.8,-0.001327621
05/04/2006,82.91,-0.002770252
04/04/2006,83.14,-0.005517586
03/04/2006,83.6,-0.000358787
31/03/2006,83.63,-0.003104109
30/03/2006,83.89,-0.014555609
29/03/2006,85.12,0.00023499
28/03/2006,85.1,0.006247442
27/03/2006,84.57,-0.008712087
24/03/2006,85.31,0.006821951
23/03/2006,84.73,-0.009748154
22/03/2006,85.56,0.009158218
21/03/2006,84.78,-0.010092798
20/03/2006,85.64,-0.000350242
17/03/2006,85.67,0.006910716
16/03/2006,85.08,-0.002699691
15/03/2006,85.31,-0.001288584
14/03/2006,85.42,0.011894387
13/03/2006,84.41,-0.001065656
10/03/2006,84.5,0.008199202
09/03/2006,83.81,0.008266985
08/03/2006,83.12,-0.005758173
07/03/2006,83.6,0.009011776
06/03/2006,82.85,-0.006976213
03/03/2006,83.43,0.000479559
02/03/2006,83.39,-0.008002431
01/03/2006,84.06,0.027131344
28/02/2006,81.81,-0.017808939
27/02/2006,83.28,0.005780363
24/02/2006,82.8,-0.004338402
23/02/2006,83.16,-0.003241494
22/02/2006,83.43,0.017898652
21/02/2006,81.95,0.000610314
17/02/2006,81.9,-0.010445862
16/02/2006,82.76,-0.013203889
15/02/2006,83.86,-0.00535174
14/02/2006,84.31,0.015659874
13/02/2006,83,0.001808864
10/02/2006,82.85,0.009459202
09/02/2006,82.07,0.025670915
08/02/2006,79.99,0.012960232
07/02/2006,78.96,0.026825712
06/02/2006,76.87,-0.006224894
03/02/2006,77.35,-0.000646204
02/02/2006,77.4,-0.012709588
01/02/2006,78.39,0.012063801
31/01/2006,77.45,0.003362652
30/01/2006,77.19,-0.009541073
27/01/2006,77.93,0.004114703
26/01/2006,77.61,-0.007445477
25/01/2006,78.19,0.012742305
24/01/2006,77.2,0.004153692
23/01/2006,76.88,-0.00893499
20/01/2006,77.57,-0.01953212
19/01/2006,79.1,0.011571113
18/01/2006,78.19,0.002945887
17/01/2006,77.96,-0.009701378
13/01/2006,78.72,0.006755491
12/01/2006,78.19,0
11/01/2006,78.19,-0.003829466
10/01/2006,78.49,0.015924312
09/01/2006,77.25,0.01198087
06/01/2006,76.33,0.016511834
05/01/2006,75.08,-0.002128793
04/01/2006,75.24,0.001463058
03/01/2006,75.13,0.005739854
30/12/2005,74.7,-0.009724982
29/12/2005,75.43,-0.004233371
28/12/2005,75.75,-0.000395961
27/12/2005,75.78,-0.012718981
23/12/2005,76.75,0.004832505
22/12/2005,76.38,0.011058565
21/12/2005,75.54,0.002252999
20/12/2005,75.37,-0.001193397
19/12/2005,75.46,-0.000794807
16/12/2005,75.52,-0.003700771
15/12/2005,75.8,-0.020888488
14/12/2005,77.4,0.000387672
13/12/2005,77.37,0.010263163
12/12/2005,76.58,0.004843258
09/12/2005,76.21,-0.005234929
08/12/2005,76.61,0.00013054
07/12/2005,76.6,-0.008061414
06/12/2005,77.22,0.002853069
05/12/2005,77,-0.003888534
02/12/2005,77.3,0.000776498
01/12/2005,77.24,0.021328908
30/11/2005,75.61,0.000529171
29/11/2005,75.57,0.016948427
28/11/2005,74.3,0.017514534
25/11/2005,73.01,-0.00287219
23/11/2005,73.22,0
22/11/2005,73.22,0.005066075
21/11/2005,72.85,0.004678049
18/11/2005,72.51,-0.005226972
17/11/2005,72.89,0.013675191
16/11/2005,71.9,0.00208841
15/11/2005,71.75,0.000139383
14/11/2005,71.74,0.002651966
11/11/2005,71.55,0.00195859
10/11/2005,71.41,0.013818607
09/11/2005,70.43,-0.00862379
08/11/2005,71.04,-0.000844238
07/11/2005,71.1,0.007198845
04/11/2005,70.59,0.001417636
03/11/2005,70.49,-0.001417636
02/11/2005,70.59,0.005112921
01/11/2005,70.23,0.009729652
31/10/2005,69.55,0.013899167
28/10/2005,68.59,0.009668988
27/10/2005,67.93,-0.019967143
26/10/2005,69.3,-0.008620743
25/10/2005,69.9,0.00200487
24/10/2005,69.76,0.016039647
21/10/2005,68.65,0.000437095
20/10/2005,68.62,-0.01259882
19/10/2005,69.49,0.016980308
18/10/2005,68.32,-0.009469078
17/10/2005,68.97,-0.006935442
14/10/2005,69.45,0.011731614
13/10/2005,68.64,0.00058292
12/10/2005,68.6,-0.00581397
11/10/2005,69,-0.004915436
10/10/2005,69.34,-0.008329791
07/10/2005,69.92,-0.006841532
06/10/2005,70.4,0.007556891
05/10/2005,69.87,-0.011667748
04/10/2005,70.69,-0.014883734
03/10/2005,71.75,-0.000696621
30/09/2005,71.8,-0.000974455
29/09/2005,71.87,0.009225673
28/09/2005,71.21,0.014284947
27/09/2005,70.2,0.008440076
26/09/2005,69.61,0
23/09/2005,69.61,0.026936185
22/09/2005,67.76,0.010086113
21/09/2005,67.08,-0.01641199
20/09/2005,68.19,0.01417835
19/09/2005,67.23,-0.00104066
16/09/2005,67.3,0.011958289
15/09/2005,66.5,-0.015221903
14/09/2005,67.52,-0.001627821
13/09/2005,67.63,-0.008979232
12/09/2005,68.24,0.001319745
09/09/2005,68.15,0.003527859
08/09/2005,67.91,-0.002793914
07/09/2005,68.1,0.000146854
06/09/2005,68.09,0.01360364
02/09/2005,67.17,-0.00223065
01/09/2005,67.32,0.000594354
31/08/2005,67.28,0.018450985
30/08/2005,66.05,-0.013683395
29/08/2005,66.96,0.004790428
26/08/2005,66.64,-0.005238357
25/08/2005,66.99,0.01110789
24/08/2005,66.25,-0.016467438
23/08/2005,67.35,-0.008869238
22/08/2005,67.95,0.007237311
19/08/2005,67.46,0.00684221
18/08/2005,67,0
17/08/2005,67,-0.006545694
16/08/2005,67.44,-0.015449436
15/08/2005,68.49,-0.000875657
12/08/2005,68.55,-0.006832912
11/08/2005,69.02,0.014888612
10/08/2005,68,-0.006887988
09/08/2005,68.47,0.008506945
08/08/2005,67.89,0.00295029
05/08/2005,67.69,-0.005304271
04/08/2005,68.05,-0.001908538
03/08/2005,68.18,0.002643562
02/08/2005,68,0.032887867
01/08/2005,65.8,0
29/07/2005,65.8,-0.014334459
28/07/2005,66.75,0.004504512
27/07/2005,66.45,0.009070357
26/07/2005,65.85,0.010380188
25/07/2005,65.17,-0.006728883
22/07/2005,65.61,0.002900101
21/07/2005,65.42,-0.00472742
20/07/2005,65.73,0.013324341
19/07/2005,64.86,0.012098798
18/07/2005,64.08,-0.002805051
15/07/2005,64.26,0.00249299
14/07/2005,64.1,0.00720216
13/07/2005,63.64,0.003936083
12/07/2005,63.39,-0.008639023
11/07/2005,63.94,0.00156519
08/07/2005,63.84,0.016743402
07/07/2005,62.78,0.007193701
06/07/2005,62.33,-0.015758384
05/07/2005,63.32,0.009361433
01/07/2005,62.73,0.001595406
30/06/2005,62.63,-0.016626145
29/06/2005,63.68,-0.00968909
28/06/2005,64.3,0.017571836
27/06/2005,63.18,-0.00221344
24/06/2005,63.32,-0.012399123
23/06/2005,64.11,-0.017932155
22/06/2005,65.27,0.002454365
21/06/2005,65.11,0.000921942
20/06/2005,65.05,-0.014498537
17/06/2005,66,0.00806272
16/06/2005,65.47,0.004132554
15/06/2005,65.2,0.00153492
14/06/2005,65.1,0.000922084
13/06/2005,65.04,0.000922935
10/06/2005,64.98,-0.007359739
09/06/2005,65.46,0.001222868
08/06/2005,65.38,-0.003359295
07/06/2005,65.6,-0.014227575
06/06/2005,66.54,0.004669738
03/06/2005,66.23,-0.010364344
02/06/2005,66.92,-0.00179158
01/06/2005,67.04,0.008538738
31/05/2005,66.47,-0.00988032
27/05/2005,67.13,0.001938419
26/05/2005,67,0.006438594
25/05/2005,66.57,-0.018308169
24/05/2005,67.8,-0.00294551
23/05/2005,68,0.00871433
20/05/2005,67.41,-0.00576882
19/05/2005,67.8,-0.000589797
18/05/2005,67.84,0.017696945
17/05/2005,66.65,0.004662013
16/05/2005,66.34,0.014270775
13/05/2005,65.4,-0.009738361
12/05/2005,66.04,-0.008143613
11/05/2005,66.58,0.000751258
10/05/2005,66.53,-0.012695264
09/05/2005,67.38,0.007747357
06/05/2005,66.86,0.003596048
05/05/2005,66.62,-0.005687787
04/05/2005,67,0.016554178
03/05/2005,65.9,0.029255358
02/05/2005,64,0.021000219
29/04/2005,62.67,0.021287693
28/04/2005,61.35,-0.024632977
27/04/2005,62.88,-0.005076153
26/04/2005,63.2,-0.021755299
25/04/2005,64.59,0.006367964
22/04/2005,64.18,-0.007760399
21/04/2005,64.68,0.030771659
20/04/2005,62.72,-0.007149129
19/04/2005,63.17,0.008744789
18/04/2005,62.62,0.00223821
15/04/2005,62.48,-0.019024036
14/04/2005,63.68,-0.012329458
13/04/2005,64.47,-0.01325135
12/04/2005,65.33,0.001378571
11/04/2005,65.24,-0.000153268
08/04/2005,65.25,-0.013396455
07/04/2005,66.13,0.022634396
06/04/2005,64.65,-0.008317978
05/04/2005,65.19,0.022650674
04/04/2005,63.73,-0.003602479
01/04/2005,63.96,-0.015051879
31/03/2005,64.93,0.000924499
30/03/2005,64.87,0.010070579
29/03/2005,64.22,-0.027643038
28/03/2005,66.02,-0.002571668
24/03/2005,66.19,0.004087509
23/03/2005,65.92,-0.007255171
22/03/2005,66.4,-0.004807702
21/03/2005,66.72,0.010547032
18/03/2005,66.02,-0.005287421
17/03/2005,66.37,0.00347144
16/03/2005,66.14,-0.01142526
15/03/2005,66.9,-0.016014577
14/03/2005,67.98,0.011986825
11/03/2005,67.17,-0.005049016
10/03/2005,67.51,0.004304913
09/03/2005,67.22,-0.004749193
08/03/2005,67.54,0.001481701
07/03/2005,67.44,0.008637433
04/03/2005,66.86,0.012643155
03/03/2005,66.02,-0.003175806
02/03/2005,66.23,0.002116083
01/03/2005,66.09,-0.003474061
28/02/2005,66.32,-0.006013247
25/02/2005,66.72,0.004205473
24/02/2005,66.44,0.014096482
23/02/2005,65.51,-0.00030525
22/02/2005,65.53,-0.02084038
18/02/2005,66.91,-0.000597639
17/02/2005,66.95,-0.018205195
16/02/2005,68.18,0.002496514
15/02/2005,68.01,0.002797616
14/02/2005,67.82,-0.006173766
11/02/2005,68.24,0.00750169
10/02/2005,67.73,0.00103405
09/02/2005,67.66,-0.015254036
08/02/2005,68.7,0.00554665
07/02/2005,68.32,-0.005983236
04/02/2005,68.73,0.003498036
03/02/2005,68.49,0.006004265
02/02/2005,68.08,-0.004543131
01/02/2005,68.39,0.016958307
31/01/2005,67.24,0.02774605
28/01/2005,65.4,-0.003967654
27/01/2005,65.66,-0.00713259
26/01/2005,66.13,0.00196776
25/01/2005,66,0.013883814
24/01/2005,65.09,-0.001535155
21/01/2005,65.19,-0.012803101
20/01/2005,66.03,-0.01919963
19/01/2005,67.31,-0.012108831
18/01/2005,68.13,0.004707968
14/01/2005,67.81,0.015156308
13/01/2005,66.79,-0.012054614
12/01/2005,67.6,-0.003544008
11/01/2005,67.84,0.008140354
10/01/2005,67.29,0.002380599
07/01/2005,67.13,-0.008898175
06/01/2005,67.73,0.006517576
05/01/2005,67.29,-0.009024397
04/01/2005,67.9,-0.011713165
03/01/2005,68.7,-0.020173595
31/12/2004,70.1,-0.001852776
30/12/2004,70.23,0.005568659
29/12/2004,69.84,0.000572902
28/12/2004,69.8,0.008055279
27/12/2004,69.24,-0.00733869
23/12/2004,69.75,-0.000716589
22/12/2004,69.8,-0.009127274
21/12/2004,70.44,0.011278583
20/12/2004,69.65,-0.006440094
17/12/2004,70.1,0.000999072
16/12/2004,70.03,0.003289712
15/12/2004,69.8,0.008633147
14/12/2004,69.2,-0.003174148
13/12/2004,69.42,0.015972461
10/12/2004,68.32,-0.005109873
09/12/2004,68.67,0.000874126
