Date,Close,COP
23/07/2007,85.63,-0.007793909
20/07/2007,86.3,-0.012207914
19/07/2007,87.36,-0.000457771
18/07/2007,87.4,0.016380572
17/07/2007,85.98,-0.013286545
16/07/2007,87.13,-0.034295521
13/07/2007,90.17,0.017113555
12/07/2007,88.64,0.035014769
11/07/2007,85.59,0.017324103
10/07/2007,84.12,0.000832491
09/07/2007,84.05,0.036469
06/07/2007,81.04,0.003956484
05/07/2007,80.72,0.001239618
03/07/2007,80.62,0.007595131
02/07/2007,80.01,0.019053002
29/06/2007,78.5,0.02267554
28/06/2007,76.74,-0.006753272
27/06/2007,77.26,0.019078065
26/06/2007,75.8,-0.029123223
25/06/2007,78.04,-0.00892977
22/06/2007,78.74,-0.011741818
21/06/2007,79.67,0.018623456
20/06/2007,78.2,-0.025627862
19/06/2007,80.23,-0.005717142
18/06/2007,80.69,0.002109051
15/06/2007,80.52,0.016276809
14/06/2007,79.22,0.018730241
13/06/2007,77.75,0.008135901
12/06/2007,77.12,-0.009678119
11/06/2007,77.87,0.007476188
08/06/2007,77.29,0.000388224
07/06/2007,77.26,-0.01464757
