Date,Close,WFC
11/05/2007,35.52,0.003384098
10/05/2007,35.4,-0.019858015
09/05/2007,36.11,0.008342651
08/05/2007,35.81,-0.007234311
07/05/2007,36.07,0.004167251
04/05/2007,35.92,0.002229655
03/05/2007,35.84,0.004194051
02/05/2007,35.69,-0.009758895
01/05/2007,36.04,0.004170728
30/04/2007,35.89,-0.001392176
27/04/2007,35.94,-0.003610614
26/04/2007,36.07,-0.00580513
25/04/2007,36.28,0.013877547
24/04/2007,35.78,-0.006685262
23/04/2007,36.02,-0.007743402
20/04/2007,36.3,0.004417456
19/04/2007,36.14,0.005271201
18/04/2007,35.95,0.019663555
17/04/2007,35.25,-0.007348818
16/04/2007,35.51,0.025093989
13/04/2007,34.63,0.008409503
12/04/2007,34.34,0.004962789
11/04/2007,34.17,-0.006999154
10/04/2007,34.41,0.001163129
09/04/2007,34.37,-0.002034589
05/04/2007,34.44,0.002907824
04/04/2007,34.34,-0.004938282
03/04/2007,34.51,0.014594538
02/04/2007,34.01,-0.012273678
30/03/2007,34.43,-0.003189795
29/03/2007,34.54,0.011648355
28/03/2007,34.14,-0.007586847
27/03/2007,34.4,-0.008106588
26/03/2007,34.68,-0.008041399
23/03/2007,34.96,-0.000857756
22/03/2007,34.99,-0.013906851
21/03/2007,35.48,0.0248265
20/03/2007,34.61,0.010456093
19/03/2007,34.25,0.008797711
16/03/2007,33.95,-0.00440853
15/03/2007,34.1,0.013284328
14/03/2007,33.65,0.005363541
13/03/2007,33.47,-0.031178996
12/03/2007,34.53,0.000869187
09/03/2007,34.5,-0.000289813
08/03/2007,34.51,0.005520862
07/03/2007,34.32,-0.00985801
06/03/2007,34.66,0.018343796
05/03/2007,34.03,-0.011976191
02/03/2007,34.44,-0.006367605
01/03/2007,34.66,-0.001153403
28/02/2007,34.7,0.008973863
27/02/2007,34.39,-0.036544175
26/02/2007,35.67,0.00112202
23/02/2007,35.63,-0.016147344
22/02/2007,36.21,0.000828844
21/02/2007,36.18,0.006655599
20/02/2007,35.94,0.005020931
16/02/2007,35.76,-0.006966727
15/02/2007,36.01,0
14/02/2007,36.01,0.003895386
13/02/2007,35.87,0.007555654
12/02/2007,35.6,0.0067644
09/02/2007,35.36,-0.005640173
08/02/2007,35.56,-0.008958627
07/02/2007,35.88,-0.000557258
06/02/2007,35.9,0.005866758
05/02/2007,35.69,-0.004751931
02/02/2007,35.86,-0.000278823
01/02/2007,35.87,-0.001392952
31/01/2007,35.92,0.000556948
30/01/2007,35.9,-0.001391789
29/01/2007,35.95,-0.002222841
26/01/2007,36.03,-0.00138677
25/01/2007,36.08,-0.013216051
24/01/2007,36.56,0.015158069
23/01/2007,36.01,0.007246409
22/01/2007,35.75,-0.008079164
19/01/2007,36.04,-0.004429686
18/01/2007,36.2,-0.001931834
17/01/2007,36.27,0.001103448
16/01/2007,36.23,0.020073158
12/01/2007,35.51,-0.000844476
11/01/2007,35.54,0.001689665
10/01/2007,35.48,-0.003095542
09/01/2007,35.59,0.002532003
08/01/2007,35.5,-0.002812941
05/01/2007,35.6,-0.005602256
04/01/2007,35.8,0.001677384
03/01/2007,35.74,0.005049099
29/12/2006,35.56,-0.010072833
28/12/2006,35.92,-0.00361262
27/12/2006,36.05,0.003055982
26/12/2006,35.94,0.002786293
22/12/2006,35.84,-0.001394117
21/12/2006,35.89,0.000278668
20/12/2006,35.88,-0.000278668
19/12/2006,35.89,0.003628755
18/12/2006,35.76,0.003080803
15/12/2006,35.65,0.002246561
14/12/2006,35.57,0.006204194
13/12/2006,35.35,0.000282925
12/12/2006,35.34,-0.001413827
11/12/2006,35.39,-0.001129625
08/12/2006,35.43,-0.001692048
07/12/2006,35.49,-0.000844951
06/12/2006,35.52,0
05/12/2006,35.52,0.000844951
04/12/2006,35.49,0.007352974
01/12/2006,35.23,-0.000283809
30/11/2006,35.24,-0.0062235
29/11/2006,35.46,0.00991931
28/11/2006,35.11,-0.002560092
27/11/2006,35.2,-0.010456503
24/11/2006,35.57,0.001688239
22/11/2006,35.51,-0.007574731
21/11/2006,35.78,-0.010564457
20/11/2006,36.16,-0.003037418
17/11/2006,36.27,-0.006321307
16/11/2006,36.5,0.007424756
15/11/2006,36.23,-0.013161693
14/11/2006,36.71,0.006010947
13/11/2006,36.49,-0.004920732
10/11/2006,36.67,-0.001634878
09/11/2006,36.73,-0.001903985
08/11/2006,36.8,0.011203834
07/11/2006,36.39,0.001374949
06/11/2006,36.34,0.009400125
03/11/2006,36,0.003617647
02/11/2006,35.87,-0.003339831
01/11/2006,35.99,-0.008301099
31/10/2006,36.29,-0.001376842
30/10/2006,36.34,0.000550509
27/10/2006,36.32,-0.003024057
26/10/2006,36.43,0.001098599
25/10/2006,36.39,-0.001647447
24/10/2006,36.45,-0.006017524
23/10/2006,36.67,0.001091405
20/10/2006,36.63,-0.002998503
19/10/2006,36.74,-0.001903468
18/10/2006,36.81,0.009005382
17/10/2006,36.48,0.007705046
16/10/2006,36.2,-0.003584727
13/10/2006,36.33,0.000826105
12/10/2006,36.3,0.002206289
11/10/2006,36.22,-0.001655173
10/10/2006,36.28,-0.003576837
09/10/2006,36.41,0.001924399
06/10/2006,36.34,-0.004667133
05/10/2006,36.51,-0.003281381
04/10/2006,36.63,0.003829326
03/10/2006,36.49,0.012131387
02/10/2006,36.05,-0.003599616
29/09/2006,36.18,0.001659751
28/09/2006,36.12,-0.001659751
27/09/2006,36.18,-0.007709289
26/09/2006,36.46,0.00247151
25/09/2006,36.37,0.009947581
22/09/2006,36.01,-0.002496188
21/09/2006,36.1,-0.005524876
20/09/2006,36.3,0.009132484
19/09/2006,35.97,0.00529618
18/09/2006,35.78,-0.002512213
15/09/2006,35.87,0.006432689
14/09/2006,35.64,0.004499445
13/09/2006,35.48,0.003953691
12/09/2006,35.34,0.008525201
11/09/2006,35.04,0.001713796
08/09/2006,34.98,0.00890171
07/09/2006,34.67,-0.010615506
06/09/2006,35.04,0.006011182
05/09/2006,34.83,0.00028715
01/09/2006,34.82,0.002012362
31/08/2006,34.75,0.001728111
30/08/2006,34.69,-0.004601676
29/08/2006,34.85,-0.007717632
28/08/2006,35.12,0.00628394
25/08/2006,34.9,-0.008843304
24/08/2006,35.21,0.008556812
23/08/2006,34.91,0.000859722
22/08/2006,34.88,-0.009416534
21/08/2006,35.21,0.00199005
18/08/2006,35.14,-0.003125446
17/08/2006,35.25,0.000567537
16/08/2006,35.23,0.007407441
15/08/2006,34.97,0.009192825
14/08/2006,34.65,-0.697323153
11/08/2006,69.59,0.00201381
10/08/2006,69.45,-0.004023572
09/08/2006,69.73,-0.02464714
08/08/2006,71.47,-0.012652237
07/08/2006,72.38,-0.008529423
04/08/2006,73,0.004806051
03/08/2006,72.65,0.003447091
02/08/2006,72.4,-0.001931834
01/08/2006,72.54,0.002760907
31/07/2006,72.34,-0.000967185
28/07/2006,72.41,0.032849669
27/07/2006,70.07,-0.011211357
26/07/2006,70.86,0.002260527
25/07/2006,70.7,-0.00240164
24/07/2006,70.87,-0.004505146
21/07/2006,71.19,0.005634611
20/07/2006,70.79,-0.000564892
19/07/2006,70.83,0.037105206
18/07/2006,68.25,-0.004385972
17/07/2006,68.55,0.011443787
14/07/2006,67.77,-0.003241016
13/07/2006,67.99,-0.001322849
12/07/2006,68.08,-0.011246741
11/07/2006,68.85,0.007581316
10/07/2006,68.33,0.003224864
07/07/2006,68.11,0.008996447
06/07/2006,67.5,0.009227629
05/07/2006,66.88,-0.008338345
03/07/2006,67.44,0.005352377
30/06/2006,67.08,-0.004759081
29/06/2006,67.4,0.017209553
28/06/2006,66.25,0.016896665
27/06/2006,65.14,-0.010840628
26/06/2006,65.85,0.005176625
23/06/2006,65.51,-0.013644845
22/06/2006,66.41,-0.00345735
21/06/2006,66.64,0.002403847
20/06/2006,66.48,0.000300888
19/06/2006,66.46,-0.002854784
16/06/2006,66.65,-0.004042829
15/06/2006,66.92,0.005844902
14/06/2006,66.53,-0.008083876
13/06/2006,67.07,-0.031408511
12/06/2006,69.21,0.001301236
09/06/2006,69.12,-0.002167788
08/06/2006,69.27,0.015127561
07/06/2006,68.23,0.008536996
06/06/2006,67.65,0.004592941
05/06/2006,67.34,-0.011809998
02/06/2006,68.14,0.007069249
01/06/2006,67.66,0.019250016
31/05/2006,66.37,0.001809682
30/05/2006,66.25,-0.014981554
26/05/2006,67.25,0.002382017
25/05/2006,67.09,0.001342382
24/05/2006,67,0.00164314
23/05/2006,66.89,0.003744481
22/05/2006,66.64,0.008741578
19/05/2006,66.06,0.00592122
18/05/2006,65.67,-0.012108518
17/05/2006,66.47,-0.021579824
16/05/2006,67.92,0.003835379
15/05/2006,67.66,0.007417331
12/05/2006,67.16,-0.004753425
11/05/2006,67.48,-0.006940883
10/05/2006,67.95,-0.005137626
09/05/2006,68.3,-0.001316849
08/05/2006,68.39,-0.006994054
05/05/2006,68.87,0.010069403
04/05/2006,68.18,0.012248364
03/05/2006,67.35,-0.007985845
02/05/2006,67.89,-0.001618957
01/05/2006,68,-0.010095923
28/04/2006,68.69,0.022376909
27/04/2006,67.17,0.023651023
26/04/2006,65.6,0.007804768
25/04/2006,65.09,-0.000153622
24/04/2006,65.1,0.001075847
21/04/2006,65.03,0
20/04/2006,65.03,0.004623929
19/04/2006,64.73,-0.005085148
18/04/2006,65.06,0.009265045
17/04/2006,64.46,-0.002943229
13/04/2006,64.65,0.004029764
12/04/2006,64.39,0.000155316
11/04/2006,64.38,-0.000465875
10/04/2006,64.41,0.000621214
07/04/2006,64.37,-0.008816081
06/04/2006,64.94,-0.002921506
05/04/2006,65.13,0.004000005
04/04/2006,64.87,0.008359182
03/04/2006,64.33,0.007176318
31/03/2006,63.87,-0.004062506
30/03/2006,64.13,-0.001090938
29/03/2006,64.2,0.002183067
28/03/2006,64.06,-0.013489622
27/03/2006,64.93,-0.000769764
24/03/2006,64.98,0.000153905
23/03/2006,64.97,-0.006137813
22/03/2006,65.37,0.007524028
21/03/2006,64.88,-0.003845863
20/03/2006,65.13,0.001075352
17/03/2006,65.06,0.001846154
16/03/2006,64.94,0.000616143
15/03/2006,64.9,-0.000308119
14/03/2006,64.92,0.008663421
13/03/2006,64.36,0.001710598
10/03/2006,64.25,0.00530588
09/03/2006,63.91,-0.007793057
08/03/2006,64.41,-0.001241272
07/03/2006,64.49,0.012011688
06/03/2006,63.72,-0.001568136
03/03/2006,63.82,-0.000313332
02/03/2006,63.84,-0.013226677
01/03/2006,64.69,0.007603419
28/02/2006,64.2,-0.004506962
27/02/2006,64.49,-0.001239734
24/02/2006,64.57,0.002791565
23/02/2006,64.39,0
22/02/2006,64.39,0.013760968
21/02/2006,63.51,-0.001573317
17/02/2006,63.61,-0.005330837
16/02/2006,63.95,0.007219115
15/02/2006,63.49,0.013318732
14/02/2006,62.65,0.016090452
13/02/2006,61.65,-0.001296807
10/02/2006,61.73,0.008132771
09/02/2006,61.23,-0.001631854
08/02/2006,61.33,0.003266376
07/02/2006,61.13,0.001309543
06/02/2006,61.05,0.000163814
03/02/2006,61.04,-0.004250456
02/02/2006,61.3,-0.008770561
01/02/2006,61.84,-0.00837364
31/01/2006,62.36,-0.001762397
30/01/2006,62.47,-0.003675006
27/01/2006,62.7,0.002075518
26/01/2006,62.57,0.009151545
25/01/2006,62,0.006634865
24/01/2006,61.59,-0.000324675
23/01/2006,61.61,0.00178702
20/01/2006,61.5,-0.017887835
19/01/2006,62.61,-0.015688461
18/01/2006,63.6,0.015848192
17/01/2006,62.6,-0.01032985
13/01/2006,63.25,0.005707959
12/01/2006,62.89,-0.011697889
11/01/2006,63.63,0.005199728
10/01/2006,63.3,-0.000789578
09/01/2006,63.35,-0.000157841
06/01/2006,63.36,0.005856764
05/01/2006,62.99,-0.00111067
04/01/2006,63.06,-0.011666536
03/01/2006,63.8,0.015320524
30/12/2005,62.83,-0.003653988
29/12/2005,63.06,-0.001426195
28/12/2005,63.15,-0.007100622
27/12/2005,63.6,-0.006738253
23/12/2005,64.03,0.000781189
22/12/2005,63.98,0.004699993
21/12/2005,63.68,0.004248964
20/12/2005,63.41,-0.003777747
19/12/2005,63.65,-0.001569859
16/12/2005,63.75,0.000627648
15/12/2005,63.71,-0.004853998
14/12/2005,64.02,0.012891233
13/12/2005,63.2,0.013540629
12/12/2005,62.35,-0.004161338
09/12/2005,62.61,0.00657001
08/12/2005,62.2,-0.004811557
07/12/2005,62.5,-0.007015335
06/12/2005,62.94,-0.002855785
05/12/2005,63.12,0.005082603
02/12/2005,62.8,-0.002067924
01/12/2005,62.93,0.001272063
30/11/2005,62.85,-0.015629018
29/11/2005,63.84,0.000940292
28/11/2005,63.78,-0.00874186
25/11/2005,64.34,0.001244168
23/11/2005,64.26,0.006714054
22/11/2005,63.83,0.009760783
21/11/2005,63.21,0.011135973
18/11/2005,62.51,0.001921538
17/11/2005,62.39,0.02269509
16/11/2005,60.99,-0.008489847
15/11/2005,61.51,-0.014205243
14/11/2005,62.39,0.003854188
11/11/2005,62.15,0.011326982
10/11/2005,61.45,0.016738166
09/11/2005,60.43,0.004477991
08/11/2005,60.16,-0.002158573
07/11/2005,60.29,0.00949928
04/11/2005,59.72,0.00369066
03/11/2005,59.5,-0.002182491
02/11/2005,59.63,-0.004350743
01/11/2005,59.89,-0.005162806
31/10/2005,60.2,-0.00761215
28/10/2005,60.66,0.017796728
27/10/2005,59.59,-0.002346632
26/10/2005,59.73,-0.002341138
25/10/2005,59.87,-0.001835628
24/10/2005,59.98,0.013765535
21/10/2005,59.16,0.000676361
20/10/2005,59.12,-0.009762744
19/10/2005,59.7,0.01349093
18/10/2005,58.9,-0.004066424
17/10/2005,59.14,0.002709111
14/10/2005,58.98,0.007488122
13/10/2005,58.54,0.01133838
12/10/2005,57.88,0.000172786
11/10/2005,57.87,0.000345662
10/10/2005,57.85,-0.012369166
07/10/2005,58.57,0.005478528
06/10/2005,58.25,0.007409356
05/10/2005,57.82,0.000692042
04/10/2005,57.78,-0.011528993
03/10/2005,58.45,-0.002050932
30/09/2005,58.57,-0.007484301
29/09/2005,59.01,0.015197082
28/09/2005,58.12,-0.007883503
27/09/2005,58.58,-0.00085317
26/09/2005,58.63,-0.005782329
23/09/2005,58.97,0.002886985
22/09/2005,58.8,0.006654747
21/09/2005,58.41,-0.013941062
20/09/2005,59.23,-0.006227404
19/09/2005,59.6,-0.006188863
16/09/2005,59.97,0.022939107
15/09/2005,58.61,-0.009847278
14/09/2005,59.19,-0.006902965
13/09/2005,59.6,-0.003350087
12/09/2005,59.8,-0.000334392
09/09/2005,59.82,0.000334392
08/09/2005,59.8,-0.004504888
07/09/2005,60.07,-0.002826035
06/09/2005,60.24,0.015895926
02/09/2005,59.29,-0.007393749
01/09/2005,59.73,0.001843318
31/08/2005,59.62,0.014019316
30/08/2005,58.79,-0.008300209
29/08/2005,59.28,0.008300209
26/08/2005,58.79,-0.013180319
25/08/2005,59.57,0.00151197
24/08/2005,59.48,-0.009537427
23/08/2005,60.05,-0.010271793
22/08/2005,60.67,0.000659522
19/08/2005,60.63,0.004794586
18/08/2005,60.34,0.005484019
17/08/2005,60.01,0.000833542
16/08/2005,59.96,-0.012924786
15/08/2005,60.74,0.00942857
12/08/2005,60.17,-0.0048081
11/08/2005,60.46,0.002484062
10/08/2005,60.31,-0.00215321
09/08/2005,60.44,0.001324504
08/08/2005,60.36,-0.000165659
05/08/2005,60.37,-0.009725619
04/08/2005,60.96,-0.004745938
03/08/2005,61.25,-0.007644178
02/08/2005,61.72,0.002920658
01/08/2005,61.54,0.003255211
29/07/2005,61.34,-0.009734016
28/07/2005,61.94,0.00226281
27/07/2005,61.8,-0.003231021
26/07/2005,62,0.002583981
25/07/2005,61.84,0.001456429
22/07/2005,61.75,-0.000485712
21/07/2005,61.78,-0.006936071
20/07/2005,62.21,0.006127075
19/07/2005,61.83,-0.002584398
18/07/2005,61.99,-0.014096021
15/07/2005,62.87,0.006382661
14/07/2005,62.47,0.011916405
13/07/2005,61.73,0.002920184
12/07/2005,61.55,-0.002920184
11/07/2005,61.73,0.00747971
08/07/2005,61.27,0.010335585
07/07/2005,60.64,-0.003292726
06/07/2005,60.84,-0.005899722
05/07/2005,61.2,-0.001143137
01/07/2005,61.27,-0.005046816
30/06/2005,61.58,-0.005829032
29/06/2005,61.94,0.009734016
28/06/2005,61.34,0.012137266
27/06/2005,60.6,-0.00197824
24/06/2005,60.72,-0.004764652
23/06/2005,61.01,-0.011408207
22/06/2005,61.71,0.003571432
21/06/2005,61.49,-0.002760862
20/06/2005,61.66,0.001135903
17/06/2005,61.59,0.002275684
16/06/2005,61.45,0.001628665
15/06/2005,61.35,0.003265309
14/06/2005,61.15,0.000817996
13/06/2005,61.1,-0.003431096
10/06/2005,61.31,-0.000326158
09/06/2005,61.33,-0.002768055
08/06/2005,61.5,0.002116058
07/06/2005,61.37,-0.001139972
06/06/2005,61.44,0.001465918
03/06/2005,61.35,-0.00292969
02/06/2005,61.53,0.000487686
01/06/2005,61.5,0.017882521
31/05/2005,60.41,-0.006270648
27/05/2005,60.79,-0.002464472
26/05/2005,60.94,0.000820816
25/05/2005,60.89,-0.002296589
24/05/2005,61.03,-0.006044289
23/05/2005,61.4,0.001140716
20/05/2005,61.33,0.000815594
19/05/2005,61.28,0.005071586
18/05/2005,60.97,0.008399951
17/05/2005,60.46,0.007470774
16/05/2005,60.01,0.012745435
13/05/2005,59.25,-0.009574273
12/05/2005,59.82,-0.003837495
11/05/2005,60.05,0.005510576
10/05/2005,59.72,-0.00833755
09/05/2005,60.22,0.007667982
06/05/2005,59.76,-0.008166032
05/05/2005,60.25,-0.00694677
04/05/2005,60.67,0.006283089
03/05/2005,60.29,-0.001822852
02/05/2005,60.4,0.007645043
29/04/2005,59.94,0.006695706
28/04/2005,59.54,0.00050399
27/04/2005,59.51,0.012172593
26/04/2005,58.79,-0.006104818
25/04/2005,59.15,0.008148067
22/04/2005,58.67,0
21/04/2005,58.67,0.008902644
20/04/2005,58.15,-0.01332442
19/04/2005,58.93,-0.009794067
18/04/2005,59.51,0.006405956
15/04/2005,59.13,-0.012103022
14/04/2005,59.85,-0.006163091
13/04/2005,60.22,-0.006785297
12/04/2005,60.63,0.010445258
11/04/2005,60,0.007360354
08/04/2005,59.56,-0.005358352
07/04/2005,59.88,0.002340747
06/04/2005,59.74,0.001004857
05/04/2005,59.68,-0.002677378
04/04/2005,59.84,0.006875184
01/04/2005,59.43,-0.006206512
31/03/2005,59.8,0.001673641
30/03/2005,59.7,0.012981722
29/03/2005,58.93,0.001018676
28/03/2005,58.87,0.008186981
24/03/2005,58.39,-0.005976283
23/03/2005,58.74,0.00614756
22/03/2005,58.38,-0.013779243
21/03/2005,59.19,-0.003204861
18/03/2005,59.38,-0.003698105
17/03/2005,59.6,0.001175187
16/03/2005,59.53,-0.007530786
15/03/2005,59.98,-0.001998668
14/03/2005,60.1,0.005004181
11/03/2005,59.8,-0.006832791
10/03/2005,60.21,0.007836639
09/03/2005,59.74,-0.017423489
08/03/2005,60.79,0.000987492
07/03/2005,60.73,0.003794445
04/03/2005,60.5,0.018180803
03/03/2005,59.41,-0.00151375
02/03/2005,59.5,-0.005865119
01/03/2005,59.85,0.007883963
28/02/2005,59.38,-0.008719036
25/02/2005,59.9,0.003512003
24/02/2005,59.69,0.003356271
23/02/2005,59.49,0.011156302
22/02/2005,58.83,-0.016520942
18/02/2005,59.81,-0.009816234
17/02/2005,60.4,-0.005942573
16/02/2005,60.76,-0.008848165
15/02/2005,61.3,-0.000163119
14/02/2005,61.31,0.016610858
11/02/2005,60.3,-0.002153567
10/02/2005,60.43,-0.007911694
09/02/2005,60.91,-0.008663724
08/02/2005,61.44,0.000325574
07/02/2005,61.42,0.007189573
04/02/2005,60.98,-0.001147259
03/02/2005,61.05,0.004432413
02/02/2005,60.78,-0.016642577
01/02/2005,61.8,0.008123522
31/01/2005,61.3,0.012805954
28/01/2005,60.52,0.001488219
27/01/2005,60.43,-0.007254772
26/01/2005,60.87,0.00891095
25/01/2005,60.33,0.006318611
24/01/2005,59.95,-0.002831683
21/01/2005,60.12,-0.006961739
20/01/2005,60.54,-0.007569561
19/01/2005,61,-0.007512693
18/01/2005,61.46,0.012607617
14/01/2005,60.69,0.000824199
13/01/2005,60.64,-0.008865597
12/01/2005,61.18,-0.013475324
11/01/2005,62.01,-0.001933302
10/01/2005,62.13,-0.000643604
07/01/2005,62.17,-0.001285967
06/01/2005,62.25,0.003540396
05/01/2005,62.03,0.001129123
04/01/2005,61.96,0.000807298
03/01/2005,61.91,-0.0038691
31/12/2004,62.15,-0.000804182
30/12/2004,62.2,-0.003210276
29/12/2004,62.4,-0.002880463
28/12/2004,62.58,0.004323812
27/12/2004,62.31,-0.001603592
23/12/2004,62.41,0.00192462
22/12/2004,62.29,0.0014459
21/12/2004,62.2,0.001931124
20/12/2004,62.08,0.001289491
17/12/2004,62,-0.012183543
16/12/2004,62.76,0.003671486
15/12/2004,62.53,-0.006694319
14/12/2004,62.95,-0.004754367
13/12/2004,63.25,0.003642991
