Date,Close,TWX
13/08/2007,18.8,0.009620598
10/08/2007,18.62,-0.002145924
09/08/2007,18.66,-0.017003598
08/08/2007,18.98,0.019686723
07/08/2007,18.61,0.007010004
06/08/2007,18.48,-0.007010004
03/08/2007,18.61,-0.015462851
02/08/2007,18.9,0.013852113
01/08/2007,18.64,-0.032720597
31/07/2007,19.26,-0.015967375
30/07/2007,19.57,0.007694319
27/07/2007,19.42,-0.011773875
26/07/2007,19.65,-0.031064622
25/07/2007,20.27,-0.00492127
24/07/2007,20.37,-0.004897169
23/07/2007,20.47,0.004406372
20/07/2007,20.38,-0.016062648
19/07/2007,20.71,-0.008175088
18/07/2007,20.88,-0.011428696
17/07/2007,21.12,0.009036922
16/07/2007,20.93,0.003350087
13/07/2007,20.86,0.005769247
12/07/2007,20.74,0.001930503
11/07/2007,20.7,0.009221128
10/07/2007,20.51,-0.023133562
09/07/2007,20.99,-0.001428232
06/07/2007,21.02,-0.00711072
05/07/2007,21.17,-0.011273017
03/07/2007,21.41,-0.004659841
02/07/2007,21.51,0.022092555
29/06/2007,21.04,-0.008047381
28/06/2007,21.21,-0.00376471
27/06/2007,21.29,0.00376471
26/06/2007,21.21,-0.011251877
25/06/2007,21.45,0
22/06/2007,21.45,-0.002793298
21/06/2007,21.51,-0.016140539
20/06/2007,21.86,0.028772286
19/06/2007,21.24,0.016615621
18/06/2007,20.89,-0.000478583
15/06/2007,20.9,0.001436438
14/06/2007,20.87,0.010597402
13/06/2007,20.65,0.015617692
12/06/2007,20.33,-0.013678767
11/06/2007,20.61,-0.006287808
08/06/2007,20.74,0.01408132
07/06/2007,20.45,-0.015526755
06/06/2007,20.77,-0.015763403
05/06/2007,21.1,-0.006142235
04/06/2007,21.23,-0.00376117
01/06/2007,21.31,-0.002811623
31/05/2007,21.37,-0.008387747
30/05/2007,21.55,0.00511748
29/05/2007,21.44,-0.003259607
25/05/2007,21.51,0.009341497
24/05/2007,21.31,-0.0116633
23/05/2007,21.56,-0.001853569
22/05/2007,21.6,-0.006920443
21/05/2007,21.75,0.009702086
18/05/2007,21.54,0.000928936
17/05/2007,21.52,-0.003710579
16/05/2007,21.6,0.015395685
15/05/2007,21.27,-0.005158276
14/05/2007,21.38,-0.000935016
11/05/2007,21.4,0.001402853
10/05/2007,21.37,-0.015324191
09/05/2007,21.7,-0.009630893
08/05/2007,21.91,0.008709659
07/05/2007,21.72,0.019996016
04/05/2007,21.29,0.011336919
03/05/2007,21.05,0.005239355
02/05/2007,20.94,0.016855684
01/05/2007,20.59,-0.001940806
30/04/2007,20.63,0.000969932
27/04/2007,20.61,-0.017793208
26/04/2007,20.98,-0.008070303
25/04/2007,21.15,0.008070303
24/04/2007,20.98,0.00477784
23/04/2007,20.88,0.007692346
20/04/2007,20.72,-0.00241022
19/04/2007,20.77,-0.002884617
18/04/2007,20.83,-0.001918466
17/04/2007,20.87,-0.012854259
16/04/2007,21.14,-0.003305788
13/04/2007,21.21,0.009950331
12/04/2007,21,0.008128182
11/04/2007,20.83,-0.00860426
10/04/2007,21.01,0
09/04/2007,21.01,-0.001426873
05/04/2007,21.04,0.020648993
04/04/2007,20.61,0.004376375
03/04/2007,20.52,0.022173857
02/04/2007,20.07,0.017592814
30/03/2007,19.72,-0.006570658
29/03/2007,19.85,-0.003018111
28/03/2007,19.91,-0.009995086
27/03/2007,20.11,-0.003474811
26/03/2007,20.18,0.019010077
23/03/2007,19.8,-0.006544197
22/03/2007,19.93,-0.013951397
21/03/2007,20.21,-0.001977262
20/03/2007,20.25,0.030586491
19/03/2007,19.64,0.008180005
16/03/2007,19.48,0.002055499
15/03/2007,19.44,-0.000514271
14/03/2007,19.45,0.001543607
13/03/2007,19.42,-0.018367863
12/03/2007,19.78,-0.00453973
09/03/2007,19.87,0.003529119
08/03/2007,19.8,-0.003025721
07/03/2007,19.86,-0.006024115
06/03/2007,19.98,0.012591453
05/03/2007,19.73,-0.010085814
02/03/2007,19.93,-0.010481753
01/03/2007,20.14,-0.009881503
28/02/2007,20.34,0.006411859
27/02/2007,20.21,-0.043095509
26/02/2007,21.1,-0.018779895
23/02/2007,21.5,-0.00464038
22/02/2007,21.6,-0.00231214
21/02/2007,21.65,-0.000923361
20/02/2007,21.67,0.004625355
16/02/2007,21.57,-0.003701994
15/02/2007,21.65,0.007883185
14/02/2007,21.48,-0.000930665
13/02/2007,21.5,0.01546785
12/02/2007,21.17,-0.005182579
09/02/2007,21.28,-0.006557401
08/02/2007,21.42,-0.015748357
07/02/2007,21.76,0.006917251
06/02/2007,21.61,0.002780354
05/02/2007,21.55,-0.009237941
02/02/2007,21.75,0.005994945
01/02/2007,21.62,-0.011497022
31/01/2007,21.87,-0.00774315
30/01/2007,22.04,0.011866867
29/01/2007,21.78,-0.001834863
26/01/2007,21.82,-0.010032004
25/01/2007,22.04,-0.021544819
24/01/2007,22.52,0.002667854
23/01/2007,22.46,-0.003111805
22/01/2007,22.53,-0.003986716
19/01/2007,22.62,-0.014919101
18/01/2007,22.96,0.006554535
17/01/2007,22.81,0
16/01/2007,22.81,0.003513398
12/01/2007,22.73,0.004851167
11/01/2007,22.62,0.014696323
10/01/2007,22.29,0.001796139
09/01/2007,22.25,-0.005378767
08/01/2007,22.37,0.006278048
05/01/2007,22.23,-0.00851069
04/01/2007,22.42,0.017548257
03/01/2007,22.03,0.011413043
29/12/2006,21.78,-0.010050336
28/12/2006,22,-0.004535155
27/12/2006,22.1,-0.005415176
26/12/2006,22.22,0.006320563
22/12/2006,22.08,0.005449605
21/12/2006,21.96,0
20/12/2006,21.96,0.001823155
19/12/2006,21.92,0.008705668
18/12/2006,21.73,0.003226553
15/12/2006,21.66,0.000461787
14/12/2006,21.65,0.013017385
13/12/2006,21.37,0.003280997
12/12/2006,21.3,-0.00140746
11/12/2006,21.33,0.019887019
08/12/2006,20.91,0.016880073
07/12/2006,20.56,0.006832628
06/12/2006,20.42,-0.006832628
05/12/2006,20.56,0.004387041
04/12/2006,20.47,0.011793748
01/12/2006,20.23,0.004458764
30/11/2006,20.14,-0.00938974
29/11/2006,20.33,0.007405613
28/11/2006,20.18,-0.004449946
27/11/2006,20.27,-0.010795002
24/11/2006,20.49,-0.013091096
22/11/2006,20.76,0.003861009
21/11/2006,20.68,0.004847319
20/11/2006,20.58,0.007315322
17/11/2006,20.43,0.004906781
16/11/2006,20.33,0.017365854
15/11/2006,19.98,0.005017572
14/11/2006,19.88,-0.005517947
13/11/2006,19.99,0.014106027
10/11/2006,19.71,-0.00506074
09/11/2006,19.81,0.008618558
08/11/2006,19.64,-0.008113635
07/11/2006,19.8,-0.007547206
06/11/2006,19.95,0.005529041
03/11/2006,19.84,-0.007031671
02/11/2006,19.98,0.010566136
01/11/2006,19.77,-0.012066511
31/10/2006,20.01,0.003504384
30/10/2006,19.94,0.001505646
27/10/2006,19.91,-0.00401003
26/10/2006,19.99,0.008036206
25/10/2006,19.83,0.001009082
24/10/2006,19.81,0.005568225
23/10/2006,19.7,-0.00405269
20/10/2006,19.78,0.00405269
19/10/2006,19.7,0.005599404
18/10/2006,19.59,0.010777625
17/10/2006,19.38,0.004136511
16/10/2006,19.3,0.012513198
13/10/2006,19.06,-0.009399547
12/10/2006,19.24,0.006256538
11/10/2006,19.12,0.007349114
10/10/2006,18.98,0.006342516
09/10/2006,18.86,0.004250803
06/10/2006,18.78,0.009093403
05/10/2006,18.61,0.002151695
04/10/2006,18.57,0.012462909
03/10/2006,18.34,0.010965022
02/10/2006,18.14,-0.004949144
29/09/2006,18.23,0.001646995
28/09/2006,18.2,-0.021202208
27/09/2006,18.59,-0.000537779
26/09/2006,18.6,0.025593556
25/09/2006,18.13,0.022309905
22/09/2006,17.73,0.013628831
21/09/2006,17.49,-0.006837633
20/09/2006,17.61,0.012571594
19/09/2006,17.39,0.014480415
18/09/2006,17.14,0.00702579
15/09/2006,17.02,0.00648396
14/09/2006,16.91,-0.004131018
13/09/2006,16.98,-0.003527341
12/09/2006,17.04,0.008249899
11/09/2006,16.9,0.001776725
08/09/2006,16.87,0.006541802
07/09/2006,16.76,0
06/09/2006,16.76,-0.002383791
05/09/2006,16.8,0.002383791
01/09/2006,16.76,0.008388306
31/08/2006,16.62,0.00240964
30/08/2006,16.58,0.003020238
29/08/2006,16.53,0.001816531
28/08/2006,16.5,0.004860277
25/08/2006,16.42,-0.000608828
24/08/2006,16.43,-0.006672758
23/08/2006,16.54,-0.00241546
22/08/2006,16.58,0.004836769
21/08/2006,16.5,0
18/08/2006,16.5,0.004251449
17/08/2006,16.43,0.017808269
16/08/2006,16.14,0.003724399
15/08/2006,16.08,0.001867414
14/08/2006,16.05,0
11/08/2006,16.05,0.000623247
10/08/2006,16.04,0.012547216
09/08/2006,15.84,-0.021855381
08/08/2006,16.19,-0.011667311
07/08/2006,16.38,-0.010929071
04/08/2006,16.56,-0.005420067
03/08/2006,16.65,-0.00120048
02/08/2006,16.67,0.025517788
01/08/2006,16.25,-0.015267472
31/07/2006,16.5,0.010356474
28/07/2006,16.33,0.007375571
27/07/2006,16.21,0.004947444
26/07/2006,16.13,-0.008642029
25/07/2006,16.27,0.003077873
24/07/2006,16.22,0.013031522
21/07/2006,16.01,-0.003118182
20/07/2006,16.06,-0.004349184
19/07/2006,16.13,0.012476768
18/07/2006,15.93,0.010094723
17/07/2006,15.77,-0.012602561
14/07/2006,15.97,-0.006242218
13/07/2006,16.07,-0.020936725
12/07/2006,16.41,-0.009099244
11/07/2006,16.56,-0.006620548
10/07/2006,16.67,-0.010146312
07/07/2006,16.84,-0.008279172
06/07/2006,16.98,-0.008795131
05/07/2006,17.13,-0.007560373
03/07/2006,17.26,-0.002314816
30/06/2006,17.3,0.000578202
29/06/2006,17.29,0.009880929
28/06/2006,17.12,0.00821119
27/06/2006,16.98,-0.011127494
26/06/2006,17.17,0.011716596
23/06/2006,16.97,-0.008800291
22/06/2006,17.12,-0.007564773
21/06/2006,17.25,0.005231049
20/06/2006,17.16,0.002918006
19/06/2006,17.11,0.008805458
16/06/2006,16.96,-0.008805458
15/06/2006,17.11,0.008216009
14/06/2006,16.97,0.00176939
13/06/2006,16.94,-0.015231695
12/06/2006,17.2,-0.009259325
09/06/2006,17.36,-0.00402415
08/06/2006,17.43,-0.010274063
07/06/2006,17.61,-0.001135074
06/06/2006,17.63,0.007401115
05/06/2006,17.5,-0.004561011
02/06/2006,17.58,0.010291686
01/06/2006,17.4,0.010979596
31/05/2006,17.21,-0.000580889
30/05/2006,17.22,-0.012694919
26/05/2006,17.44,0
25/05/2006,17.44,0.004597709
24/05/2006,17.36,-0.000575871
23/05/2006,17.37,-0.001725626
22/05/2006,17.4,-0.002869442
19/05/2006,17.45,0.002869442
18/05/2006,17.4,-0.007443493
17/05/2006,17.53,-0.005120922
16/05/2006,17.62,0.004550634
15/05/2006,17.54,0.002283106
12/05/2006,17.5,0.010916512
11/05/2006,17.31,0.004052104
10/05/2006,17.24,0.011082062
09/05/2006,17.05,0
08/05/2006,17.05,-0.000586338
05/05/2006,17.06,-0.00409477
04/05/2006,17.13,-0.005240187
03/05/2006,17.22,-0.011547472
02/05/2006,17.42,0.004603
01/05/2006,17.34,-0.003454235
28/04/2006,17.4,0.002301497
27/04/2006,17.36,0.027446978
26/04/2006,16.89,-0.000591891
25/04/2006,16.9,0.003556613
24/04/2006,16.84,0.002378122
21/04/2006,16.8,-0.006526277
20/04/2006,16.91,-0.004719773
19/04/2006,16.99,-0.008206377
18/04/2006,17.13,0.018857365
17/04/2006,16.81,-0.009473132
13/04/2006,16.97,0.008878425
12/04/2006,16.82,-0.002375298
11/04/2006,16.86,-0.001185537
10/04/2006,16.88,0.0155227
07/04/2006,16.62,-0.004202948
06/04/2006,16.69,-0.006569149
05/04/2006,16.8,0.000595415
04/04/2006,16.79,0.002385213
03/04/2006,16.75,-0.002385213
31/03/2006,16.79,-0.003567186
30/03/2006,16.85,0.003567186
29/03/2006,16.79,0.002982406
28/03/2006,16.74,-0.011286131
27/03/2006,16.93,-0.004126148
24/03/2006,17,-0.005280153
23/03/2006,17.09,-0.001753874
22/03/2006,17.12,0.003510829
21/03/2006,17.06,-0.005261632
20/03/2006,17.15,0.004675637
17/03/2006,17.07,-0.002340551
16/03/2006,17.11,-0.004664731
15/03/2006,17.19,-0.004643073
14/03/2006,17.27,0.00813958
13/03/2006,17.13,-0.004078071
10/03/2006,17.2,0.003494471
09/03/2006,17.14,-0.007555979
08/03/2006,17.27,0.003480282
07/03/2006,17.21,-0.001741655
06/03/2006,17.24,-0.010960594
03/03/2006,17.43,0.00402415
02/03/2006,17.36,-0.002876045
01/03/2006,17.41,0.005760385
28/02/2006,17.31,0
27/02/2006,17.31,0.002313477
24/02/2006,17.27,-0.002891011
23/02/2006,17.32,-0.006330956
22/02/2006,17.43,-0.011976191
21/02/2006,17.64,-0.00790518
17/02/2006,17.78,-0.010629471
16/02/2006,17.97,0
15/02/2006,17.97,-0.011068182
14/02/2006,18.17,-0.005488488
13/02/2006,18.27,-0.002732989
10/02/2006,18.32,-0.001636215
09/02/2006,18.35,-0.010300986
08/02/2006,18.54,0.009756175
07/02/2006,18.36,-0.01137299
06/02/2006,18.57,0.009196711
03/02/2006,18.4,0.00873368
02/02/2006,18.24,0.001097093
01/02/2006,18.22,0.038606193
31/01/2006,17.53,-0.001140251
30/01/2006,17.55,0.01492565
27/01/2006,17.29,0.010465212
26/01/2006,17.11,-0.002335086
25/01/2006,17.15,-0.006972719
24/01/2006,17.27,0.010477395
23/01/2006,17.09,0.00117096
20/01/2006,17.07,-0.024878344
19/01/2006,17.5,0.009761777
18/01/2006,17.33,-0.002305477
17/01/2006,17.37,0.005773688
13/01/2006,17.27,-0.012086478
12/01/2006,17.48,-0.005135532
11/01/2006,17.57,0.003992021
10/01/2006,17.5,-0.003422707
09/01/2006,17.56,-0.009634532
06/01/2006,17.73,-0.006185007
05/01/2006,17.84,0.00562115
04/01/2006,17.74,0.005086194
03/01/2006,17.65,0.011969365
30/12/2005,17.44,-0.002290952
29/12/2005,17.48,0.00114482
28/12/2005,17.46,-0.004001149
27/12/2005,17.53,-0.008520358
23/12/2005,17.68,-0.001130582
22/12/2005,17.7,0.006802747
21/12/2005,17.58,-0.009060085
20/12/2005,17.74,-0.011768138
19/12/2005,17.95,-0.002781643
16/12/2005,18,0.008928631
15/12/2005,17.84,-0.00279877
14/12/2005,17.89,0.005605396
13/12/2005,17.79,0.005636994
12/12/2005,17.69,0.001697313
09/12/2005,17.66,-0.005646542
08/12/2005,17.76,-0.020067563
07/12/2005,18.12,-0.007148779
06/12/2005,18.25,0.001096491
05/12/2005,18.23,-0.002191782
02/12/2005,18.27,0.006038997
01/12/2005,18.16,0.009961344
30/11/2005,17.98,0.0061367
29/11/2005,17.87,-0.01223597
28/11/2005,18.09,-0.013179762
25/11/2005,18.33,0.000545703
23/11/2005,18.32,0.008221477
22/11/2005,18.17,0.004412583
21/11/2005,18.09,0.003322262
18/11/2005,18.03,0.011715615
17/11/2005,17.82,0.01242252
16/11/2005,17.6,-0.001135718
15/11/2005,17.62,-0.007914117
14/11/2005,17.76,-0.003372684
11/11/2005,17.82,0.00619197
10/11/2005,17.71,0.002827257
09/11/2005,17.66,0.000566412
08/11/2005,17.65,0.002268861
07/11/2005,17.61,0
04/11/2005,17.61,-0.002835273
03/11/2005,17.66,-0.013498518
02/11/2005,17.9,0.018607811
01/11/2005,17.57,-0.01468953
31/10/2005,17.83,0.004496916
28/10/2005,17.75,0.015328146
27/10/2005,17.48,0
26/10/2005,17.48,-0.003426617
25/10/2005,17.54,-0.006818208
24/10/2005,17.66,0.024650145
21/10/2005,17.23,-0.008668069
20/10/2005,17.38,-0.026123007
19/10/2005,17.84,0.006185007
18/10/2005,17.73,-0.020653818
17/10/2005,18.1,0.00554018
14/10/2005,18,0.023041199
13/10/2005,17.59,0.00570127
12/10/2005,17.49,-0.017569168
11/10/2005,17.8,-0.011728702
10/10/2005,18.01,0
07/10/2005,18.01,0.005009752
06/10/2005,17.92,-0.00445435
05/10/2005,18,-0.00554018
04/10/2005,18.1,0.00221239
03/10/2005,18.06,-0.002764724
30/09/2005,18.11,-0.002206289
29/09/2005,18.15,0.015547232
28/09/2005,17.87,0.005049099
27/09/2005,17.78,-0.005049099
26/09/2005,17.87,-0.0061367
23/09/2005,17.98,-0.01106206
22/09/2005,18.18,0.005515734
21/09/2005,18.08,-0.015912544
20/09/2005,18.37,-0.009211661
19/09/2005,18.54,-0.019231362
16/09/2005,18.9,0.02139119
15/09/2005,18.5,0.031853325
14/09/2005,17.92,-0.003342621
13/09/2005,17.98,-0.012710865
12/09/2005,18.21,-0.007113573
09/09/2005,18.34,0.009863094
08/09/2005,18.16,-0.003298519
07/09/2005,18.22,0.012703844
06/09/2005,17.99,0.00781254
02/09/2005,17.85,-0.003355708
01/09/2005,17.91,-0.000558191
31/08/2005,17.92,0.00167551
30/08/2005,17.89,0.023756773
29/08/2005,17.47,-0.005138464
26/08/2005,17.56,-0.004545462
25/08/2005,17.64,0.005115101
24/08/2005,17.55,-0.014706147
23/08/2005,17.81,-0.010611661
22/08/2005,18,-0.004987542
19/08/2005,18.09,-0.006062295
18/08/2005,18.2,-0.005479466
17/08/2005,18.3,-0.005449605
16/08/2005,18.4,-0.005420067
15/08/2005,18.5,0.014153747
12/08/2005,18.24,-0.009277011
11/08/2005,18.41,0.009277011
10/08/2005,18.24,-0.016313575
09/08/2005,18.54,0.031226859
08/08/2005,17.97,-0.006655599
05/08/2005,18.09,0.030305349
04/08/2005,17.55,0.016083058
03/08/2005,17.27,-0.008648079
02/08/2005,17.42,0.018540508
01/08/2005,17.1,0.00468934
29/07/2005,17.02,-0.01342302
28/07/2005,17.25,0.018724947
27/07/2005,16.93,0.010688938
26/07/2005,16.75,0.014432
25/07/2005,16.51,-0.007843177
22/07/2005,16.64,-0.000600781
21/07/2005,16.65,0
20/07/2005,16.65,0.009049836
19/07/2005,16.5,-0.001816531
18/07/2005,16.53,-0.008433785
15/07/2005,16.67,0.005413547
14/07/2005,16.58,0.017645727
13/07/2005,16.29,-0.001226994
12/07/2005,16.31,0.000613309
11/07/2005,16.3,-0.007334996
08/07/2005,16.42,0.010407195
07/07/2005,16.25,-0.009188426
06/07/2005,16.4,-0.003044142
05/07/2005,16.45,-0.008474627
01/07/2005,16.59,-0.007207238
30/06/2005,16.71,-0.004180358
29/06/2005,16.78,-0.011259378
28/06/2005,16.97,0.004133457
27/06/2005,16.9,-0.011764842
24/06/2005,17.1,-0.001168907
23/06/2005,17.12,-0.023095715
22/06/2005,17.52,0.001142205
21/06/2005,17.5,0.021369569
20/06/2005,17.13,0.020643611
17/06/2005,16.78,0.001789443
16/06/2005,16.75,-0.002385213
15/06/2005,16.79,0
14/06/2005,16.79,0.002385213
13/06/2005,16.75,0.005387622
10/06/2005,16.66,-0.007177064
09/06/2005,16.78,-0.00653403
08/06/2005,16.89,-0.009428473
07/06/2005,17.05,0.001761081
06/06/2005,17.02,-0.01342302
03/06/2005,17.25,-0.000579542
02/06/2005,17.26,-0.013237603
01/06/2005,17.49,0.005159083
31/05/2005,17.4,-0.010860353
27/05/2005,17.59,0.001137657
26/05/2005,17.57,0.000569314
25/05/2005,17.56,-0.009070357
24/05/2005,17.72,0.002825659
23/05/2005,17.67,0.003401364
20/05/2005,17.61,-0.007918593
19/05/2005,17.75,0.023369545
18/05/2005,17.34,0.015693435
17/05/2005,17.07,0.007054703
16/05/2005,16.95,0
13/05/2005,16.95,-0.005295688
12/05/2005,17.04,0.005295688
11/05/2005,16.95,-0.001768347
10/05/2005,16.98,-0.02097979
09/05/2005,17.34,0.012768601
06/05/2005,17.12,0
05/05/2005,17.12,-0.009302393
04/05/2005,17.28,0.035339366
03/05/2005,16.68,-0.007168489
02/05/2005,16.8,-0.000595061
29/04/2005,16.81,-0.002970005
28/04/2005,16.86,-0.023447733
27/04/2005,17.26,0
26/04/2005,17.26,-0.010947963
25/04/2005,17.45,0.005170939
22/04/2005,17.36,-0.00974499
21/04/2005,17.53,0.034826503
20/04/2005,16.93,-0.009406301
19/04/2005,17.09,-0.001169591
18/04/2005,17.11,-0.011621281
15/04/2005,17.31,-0.017182553
14/04/2005,17.61,-0.009607308
13/04/2005,17.78,-0.010072833
12/04/2005,17.96,0.006143555
11/04/2005,17.85,-0.006700193
08/04/2005,17.97,0.005020931
07/04/2005,17.88,0.018059182
06/04/2005,17.56,-0.009070357
05/04/2005,17.72,0.014208821
04/04/2005,17.47,0.001145475
01/04/2005,17.45,-0.005714301
31/03/2005,17.55,0.003424661
30/03/2005,17.49,0.010922788
29/03/2005,17.3,-0.020595694
28/03/2005,17.66,-0.002827257
24/03/2005,17.71,-0.007313675
23/03/2005,17.84,-0.011702558
22/03/2005,18.05,-0.020291346
21/03/2005,18.42,-0.015086493
18/03/2005,18.7,0.005361943
17/03/2005,18.6,0.027249642
16/03/2005,18.1,0.003874901
15/03/2005,18.03,0.023570115
14/03/2005,17.61,0.006266042
11/03/2005,17.5,-0.014184635
10/03/2005,17.75,0.012471817
09/03/2005,17.53,-0.005688297
08/03/2005,17.63,-0.014639901
07/03/2005,17.89,0.006730255
04/03/2005,17.77,0.004512134
03/03/2005,17.69,-0.001694437
02/03/2005,17.72,0.007363386
01/03/2005,17.59,0.020678508
28/02/2005,17.23,0.005237137
25/02/2005,17.14,-0.013905207
24/02/2005,17.38,-0.019373825
23/02/2005,17.72,0.003958162
22/02/2005,17.65,-0.013506114
18/02/2005,17.89,-0.008903787
17/02/2005,18.05,-0.000553863
16/02/2005,18.06,-0.00221239
15/02/2005,18.1,0.01390843
14/02/2005,17.85,-0.00836825
11/02/2005,18,0.001668057
10/02/2005,17.97,0.002786293
09/02/2005,17.92,-0.00389864
08/02/2005,17.99,0.001112347
07/02/2005,17.97,-0.003887814
04/02/2005,18.04,-0.006629859
03/02/2005,18.16,0.001101928
02/02/2005,18.14,0.00331309
01/02/2005,18.08,0.004434597
31/01/2005,18,0.00389647
28/01/2005,17.93,-0.00334076
27/01/2005,17.99,-0.008854513
26/01/2005,18.15,-0.006042314
25/01/2005,18.26,-0.008724156
24/01/2005,18.42,-0.009186771
21/01/2005,18.59,0.000538068
20/01/2005,18.58,0.004315001
19/01/2005,18.5,-0.005928339
18/01/2005,18.61,-0.009625743
14/01/2005,18.79,0.005871381
13/01/2005,18.68,-0.005871381
12/01/2005,18.79,0.005336192
11/01/2005,18.69,-0.018553408
10/01/2005,19.04,0.007380107
07/01/2005,18.9,-0.001586043
06/01/2005,18.93,0.001057083
05/01/2005,18.91,-0.009997452
04/01/2005,19.1,-0.016100062
03/01/2005,19.41,-0.002058673
31/12/2004,19.45,0.002058673
30/12/2004,19.41,-0.000515066
29/12/2004,19.42,-0.006671824
28/12/2004,19.55,0.005642487
27/12/2004,19.44,0.015552413
23/12/2004,19.14,-0.002608924
22/12/2004,19.19,-0.009852296
21/12/2004,19.38,-0.00103146
20/12/2004,19.4,0.000515597
17/12/2004,19.39,-0.005656996
16/12/2004,19.5,0.006172859
15/12/2004,19.38,0
14/12/2004,19.38,0.023493641
13/12/2004,18.93,0.024058899
10/12/2004,18.48,0.005425949
09/12/2004,18.38,0.012592556
08/12/2004,18.15,-0.003300333
