Date,Close,IBM
06/11/2007,113.17,-0.002030278
05/11/2007,113.4,-0.010439149
02/11/2007,114.59,0.00823699
01/11/2007,113.65,-0.021500589
31/10/2007,116.12,0.017373613
30/10/2007,114.12,-0.005940958
29/10/2007,114.8,0.009364266
26/10/2007,113.73,0.008122231
25/10/2007,112.81,-0.001240255
24/10/2007,112.95,-0.015200398
23/10/2007,114.68,0.011488835
22/10/2007,113.37,0.009661055
19/10/2007,112.28,-0.022195732
18/10/2007,114.8,-0.008500355
17/10/2007,115.78,-0.032461003
16/10/2007,119.6,0.013214012
15/10/2007,118.03,0.001865672
12/10/2007,117.81,-0.002035106
11/10/2007,118.05,-0.004816843
10/10/2007,118.62,0.002701335
09/10/2007,118.3,0.004490201
08/10/2007,117.77,0.01256051
05/10/2007,116.3,0.005258859
04/10/2007,115.69,-0.006118335
03/10/2007,116.4,-0.016698292
02/10/2007,118.36,-0.005644735
01/10/2007,119.03,0.010387291
28/09/2007,117.8,0.000764299
27/09/2007,117.71,0.003489217
26/09/2007,117.3,0.006757649
25/09/2007,116.51,0.002234062
24/09/2007,116.25,-0.004548778
21/09/2007,116.78,-0.000684814
20/09/2007,116.86,0.0016272
19/09/2007,116.67,0.000342906
18/09/2007,116.63,0.01825705
17/09/2007,114.52,-0.005312444
14/09/2007,115.13,-0.007097139
13/09/2007,115.95,-0.000431127
12/09/2007,116,-0.011570731
11/09/2007,117.35,0.013296357
10/09/2007,115.8,0.002161228
07/09/2007,115.55,-0.017755752
06/09/2007,117.62,-0.002208069
05/09/2007,117.88,-0.002626341
04/09/2007,118.19,0.012772653
31/08/2007,116.69,0.011376491
30/08/2007,115.37,0.006958365
29/08/2007,114.57,0.022687119
28/08/2007,112,-0.012775191
27/08/2007,113.44,0.001764603
24/08/2007,113.24,0.0159334
23/08/2007,111.45,0.013095694
22/08/2007,110,0.008765578
21/08/2007,109.04,-0.001649409
20/08/2007,109.22,-0.015264698
17/08/2007,110.9,0.010970689
16/08/2007,109.69,-0.013941924
15/08/2007,111.23,-0.007345071
14/08/2007,112.05,-0.005872948
13/08/2007,112.71,0.000621256
10/08/2007,112.64,0.017102087
09/08/2007,110.73,-0.020116006
08/08/2007,112.98,-0.004856307
07/08/2007,113.53,-0.003165951
06/08/2007,113.89,0.017716824
03/08/2007,111.89,-0.011904903
02/08/2007,113.23,0.010565198
01/08/2007,112.04,0.012483884
31/07/2007,110.65,-0.034377414
30/07/2007,114.52,-0.009559471
27/07/2007,115.62,-0.007839799
26/07/2007,116.53,-0.013382973
25/07/2007,118.1,0.016477088
24/07/2007,116.17,-0.001806064
23/07/2007,116.38,0.013582111
20/07/2007,114.81,-0.009103978
19/07/2007,115.86,0.042131903
18/07/2007,111.08,0.002794683
17/07/2007,110.77,0.01007131
16/07/2007,109.66,0.009713262
13/07/2007,108.6,-0.006241988
12/07/2007,109.28,0.001648503
11/07/2007,109.1,0.00431728
10/07/2007,108.63,-0.003125003
09/07/2007,108.97,-0.000550459
06/07/2007,109.03,0.009028991
05/07/2007,108.05,0.013698206
03/07/2007,106.58,0.014840293
02/07/2007,105.01,-0.002282889
29/06/2007,105.25,-0.006628812
28/06/2007,105.95,0.004920059
27/06/2007,105.43,0.000948947
26/06/2007,105.33,0.002186001
25/06/2007,105.1,0.006299534
22/06/2007,104.44,-0.020470768
21/06/2007,106.6,0.005644418
20/06/2007,106,-0.004705891
19/06/2007,106.5,0.011046706
18/06/2007,105.33,0.002281153
15/06/2007,105.09,0.011869576
14/06/2007,103.85,0.007054192
13/06/2007,103.12,0.007592755
12/06/2007,102.34,-0.008562029
11/06/2007,103.22,0.001454264
08/06/2007,103.07,0.012398265
07/06/2007,101.8,-0.00597426
06/06/2007,102.41,-0.032944156
05/06/2007,105.84,-0.003678035
04/06/2007,106.23,-0.002913947
01/06/2007,106.54,-0.00056301
31/05/2007,106.6,-0.003090903
30/05/2007,106.93,0.009584738
29/05/2007,105.91,0.006916509
25/05/2007,105.18,0.011763154
24/05/2007,103.95,-0.015558945
23/05/2007,105.58,-0.010552199
22/05/2007,106.7,-0.003181438
21/05/2007,107.04,-0.008836034
18/05/2007,107.99,0.025130249
17/05/2007,105.31,-0.005303545
16/05/2007,105.87,0.009871936
15/05/2007,104.83,-0.00703425
14/05/2007,105.57,-0.003876157
11/05/2007,105.98,0.012342319
10/05/2007,104.68,0.002869991
09/05/2007,104.38,0.01049752
08/05/2007,103.29,0.001259385
07/05/2007,103.16,0.001940618
04/05/2007,102.96,0.00155521
03/05/2007,102.8,0.005658
02/05/2007,102.22,-0.00925076
01/05/2007,103.17,0.009348593
30/04/2007,102.21,0.01022725
27/04/2007,101.17,0.002672343
26/04/2007,100.9,-0.005534705
25/04/2007,101.46,0.029709612
24/04/2007,98.49,0.033870042
23/04/2007,95.21,0.006638941
20/04/2007,94.58,0.003070898
19/04/2007,94.29,-0.00539427
18/04/2007,94.8,-0.024177918
17/04/2007,97.12,0.009725891
16/04/2007,96.18,0.013081658
13/04/2007,94.93,-0.007764992
12/04/2007,95.67,0.005345084
11/04/2007,95.16,-0.013568729
10/04/2007,96.46,-0.001657344
09/04/2007,96.62,0.001035518
05/04/2007,96.52,0.003216938
04/04/2007,96.21,0.001143986
03/04/2007,96.1,0.009304338
02/04/2007,95.21,0.010028057
30/03/2007,94.26,-0.00328338
29/03/2007,94.57,0.00328338
28/03/2007,94.26,-0.004973818
27/03/2007,94.73,-0.002846152
26/03/2007,95,-0.00031574
23/03/2007,95.03,-0.001682263
22/03/2007,95.19,-0.001784309
21/03/2007,95.36,0.009059369
20/03/2007,94.5,0.005411441
19/03/2007,93.99,0.007904335
16/03/2007,93.25,-0.002142475
15/03/2007,93.45,-0.003311792
14/03/2007,93.76,0.011261984
13/03/2007,92.71,-0.014987969
12/03/2007,94.11,0.008858588
09/03/2007,93.28,0.003006229
08/03/2007,93,-0.010056787
07/03/2007,93.94,0.001491425
06/03/2007,93.8,0.021443632
05/03/2007,91.81,0.009961223
02/03/2007,90.9,-0.01495906
01/03/2007,92.27,-0.007235062
28/02/2007,92.94,-0.010915036
27/02/2007,93.96,-0.030913553
26/02/2007,96.91,-0.008425862
23/02/2007,97.73,-0.007847974
22/02/2007,98.5,-0.00597198
21/02/2007,99.09,-0.002620441
20/02/2007,99.35,0.003630134
16/02/2007,98.99,0.000707392
15/02/2007,98.92,-0.002826572
14/02/2007,99.2,0.009215722
13/02/2007,98.29,-0.002946109
12/02/2007,98.58,0.000304368
09/02/2007,98.55,-0.010798914
08/02/2007,99.62,0.000803374
07/02/2007,99.54,-0.003109486
06/02/2007,99.85,-0.005293924
05/02/2007,100.38,0.012127435
02/02/2007,99.17,0.001715699
01/02/2007,99,-0.001514005
31/01/2007,99.15,-0.002216402
30/01/2007,99.37,0.0083877
29/01/2007,98.54,0.011123131
26/01/2007,97.45,-0.000615511
25/01/2007,97.51,0.001128726
24/01/2007,97.4,0.00329083
23/01/2007,97.08,-0.000308976
22/01/2007,97.11,0.009726898
19/01/2007,96.17,-0.033537547
18/01/2007,99.45,-0.005715161
17/01/2007,100.02,-0.007966583
16/01/2007,100.82,0.014788439
12/01/2007,99.34,0.006970077
11/01/2007,98.65,-0.002429889
10/01/2007,98.89,-0.01186182
09/01/2007,100.07,0.011760702
08/01/2007,98.9,0.01507771
05/01/2007,97.42,-0.009094223
04/01/2007,98.31,0.010635134
03/01/2007,97.27,0.001234441
29/12/2006,97.15,0.001854524
28/12/2006,96.97,-0.002369059
27/12/2006,97.2,0.015970473
26/12/2006,95.66,0.004295224
22/12/2006,95.25,-0.006905238
21/12/2006,95.91,-0.00093794
20/12/2006,96,0
19/12/2006,96,0.005850414
18/12/2006,95.44,0.001467967
15/12/2006,95.3,-0.000629393
14/12/2006,95.36,0.0062063
13/12/2006,94.77,0.00688234
12/12/2006,94.12,0.005112921
11/12/2006,93.64,-0.002346668
08/12/2006,93.86,-0.003934292
07/12/2006,94.23,0.001168038
06/12/2006,94.12,-0.003817608
05/12/2006,94.48,0.010319789
04/12/2006,93.51,0.02446539
01/12/2006,91.25,-0.007315641
30/11/2006,91.92,0.004361106
29/11/2006,91.52,0.001859245
28/11/2006,91.35,-0.001094092
27/11/2006,91.45,-0.020563495
24/11/2006,93.35,-0.001819447
22/11/2006,93.52,0.004715979
21/11/2006,93.08,-0.00182472
20/11/2006,93.25,-0.005987402
17/11/2006,93.81,0.003630931
16/11/2006,93.47,0.003858939
15/11/2006,93.11,-0.001931331
14/11/2006,93.29,0.013163764
13/11/2006,92.07,0.003372684
10/11/2006,91.76,-0.007166933
09/11/2006,92.42,-0.001837739
08/11/2006,92.59,-0.001726557
07/11/2006,92.75,0.00161856
06/11/2006,92.6,0.01293426
03/11/2006,91.41,-0.002949371
02/11/2006,91.68,-0.001308045
01/11/2006,91.8,-0.005756818
31/10/2006,92.33,0.009030144
30/10/2006,91.5,0.008120312
27/10/2006,90.76,-0.008557375
26/10/2006,91.54,-0.003163006
25/10/2006,91.83,0.003709365
24/10/2006,91.49,-0.000764818
23/10/2006,91.56,0.011865663
20/10/2006,90.48,0.006875928
19/10/2006,89.86,0.000445236
18/10/2006,89.82,0.032474427
17/10/2006,86.95,0.002764023
16/10/2006,86.71,0.007292121
13/10/2006,86.08,0.016161495
12/10/2006,84.7,0.006039452
11/10/2006,84.19,0
10/10/2006,84.19,0.002259351
09/10/2006,84,0.010290865
06/10/2006,83.14,0.002649646
05/10/2006,82.92,-0.002168414
04/10/2006,83.1,0.017602882
03/10/2006,81.65,-0.002690804
02/10/2006,81.87,-0.000854649
29/09/2006,81.94,-0.000610016
28/09/2006,81.99,-0.001218918
27/09/2006,82.09,-0.004982087
26/09/2006,82.5,0.006079046
25/09/2006,82,0.009680855
22/09/2006,81.21,-0.004913411
21/09/2006,81.61,-0.021936285
20/09/2006,83.42,0.018755465
19/09/2006,81.87,-0.004509178
18/09/2006,82.24,-0.008475653
15/09/2006,82.94,0.005682864
14/09/2006,82.47,0.003157642
13/09/2006,82.21,-0.000851116
12/09/2006,82.28,0.016543481
11/09/2006,80.93,0.003341794
08/09/2006,80.66,0.015744421
07/09/2006,79.4,-0.011022156
06/09/2006,80.28,-0.007075062
05/09/2006,80.85,-0.00690253
01/09/2006,81.41,0.0054194
31/08/2006,80.97,-0.003082807
30/08/2006,81.22,-0.002213751
29/08/2006,81.4,0.013356617
28/08/2006,80.32,0.005493147
25/08/2006,79.88,0.006279061
24/08/2006,79.38,0.008984559
23/08/2006,78.67,-0.003552852
22/08/2006,78.95,-0.004171149
21/08/2006,79.28,-0.007789963
18/08/2006,79.9,0.00665539
17/08/2006,79.37,0.003534019
16/08/2006,79.09,0.025742601
15/08/2006,77.08,0.005202925
14/08/2006,76.68,0.015773198
11/08/2006,75.48,-0.003438702
10/08/2006,75.74,0.004631782
09/08/2006,75.39,0.000796178
08/08/2006,75.33,-0.00251906
07/08/2006,75.52,-0.005150906
04/08/2006,75.91,-0.005517618
03/08/2006,76.33,0.000131019
02/08/2006,76.32,0.002361276
01/08/2006,76.14,-0.01654222
31/07/2006,77.41,0.005830165
28/07/2006,76.96,0.010580727
27/07/2006,76.15,0.004211087
26/07/2006,75.83,-0.000790931
25/07/2006,75.89,-0.001316829
24/07/2006,75.99,0.01498205
21/07/2006,74.86,-0.008248018
20/07/2006,75.48,-0.007786249
19/07/2006,76.07,0.02408152
18/07/2006,74.26,0.00756965
17/07/2006,73.7,0.001765465
14/07/2006,73.57,-0.009065755
13/07/2006,74.24,-0.016564632
12/07/2006,75.48,-0.013030787
11/07/2006,76.47,-0.002611991
10/07/2006,76.67,0.003266056
07/07/2006,76.42,-0.021617566
06/07/2006,78.09,0.004106255
05/07/2006,77.77,-0.003209451
03/07/2006,78.02,0.015500181
30/06/2006,76.82,-0.00997353
29/06/2006,77.59,0.013363806
28/06/2006,76.56,-0.000913898
27/06/2006,76.63,-0.006762934
26/06/2006,77.15,0.000648298
23/06/2006,77.1,-0.001166634
22/06/2006,77.19,-0.014277688
21/06/2006,78.3,0.00396699
20/06/2006,77.99,0.004111531
19/06/2006,77.67,-0.003598513
16/06/2006,77.95,-0.007795069
15/06/2006,78.56,0.010878715
14/06/2006,77.71,0.010088032
13/06/2006,76.93,-0.001169211
12/06/2006,77.02,-0.007888822
09/06/2006,77.63,0.007758994
08/06/2006,77.03,-0.02714983
07/06/2006,79.15,-0.007677339
06/06/2006,79.76,0.008815068
05/06/2006,79.06,-0.005801504
02/06/2006,79.52,-0.01460609
01/06/2006,80.69,0.009838799
31/05/2006,79.9,-0.003248785
30/05/2006,80.16,-0.007333325
26/05/2006,80.75,0.007582857
25/05/2006,80.14,0.004502259
24/05/2006,79.78,-0.000626527
23/05/2006,79.83,-0.00237723
22/05/2006,80.02,-0.00324392
19/05/2006,80.28,-0.004722266
18/05/2006,80.66,-0.007534155
17/05/2006,81.27,-0.010891621
16/05/2006,82.16,-0.008845862
15/05/2006,82.89,0.006050357
12/05/2006,82.39,-0.000849257
11/05/2006,82.46,-0.005321735
10/05/2006,82.9,-0.003972798
09/05/2006,83.23,0.004093432
08/05/2006,82.89,-0.004693997
05/05/2006,83.28,0.010258976
04/05/2006,82.43,-0.003270154
03/05/2006,82.7,0.003391476
02/05/2006,82.42,0.002307927
01/05/2006,82.23,-0.001336817
28/04/2006,82.34,-0.01853019
27/04/2006,83.88,0.006338597
26/04/2006,83.35,0.00819183
25/04/2006,82.67,0.006796968
24/04/2006,82.11,0.005495526
21/04/2006,81.66,-0.004398834
20/04/2006,82.02,0.001952649
19/04/2006,81.86,-0.017558119
18/04/2006,83.31,0.020249252
17/04/2006,81.64,-0.004155977
13/04/2006,81.98,0.015117353
12/04/2006,80.75,-0.005064553
11/04/2006,81.16,-0.011515502
10/04/2006,82.1,-0.004617823
07/04/2006,82.48,-0.015996492
06/04/2006,83.81,-0.004286231
05/04/2006,84.17,0.008590913
04/04/2006,83.45,0.004684412
03/04/2006,83.06,0.007128647
31/03/2006,82.47,-0.008812757
30/03/2006,83.2,0.0008417
29/03/2006,83.13,0.008456199
28/03/2006,82.43,-0.007854551
27/03/2006,83.08,-0.003364579
24/03/2006,83.36,0.00192123
23/03/2006,83.2,-0.014912295
22/03/2006,84.45,0.007607311
21/03/2006,83.81,0.002748075
20/03/2006,83.58,0.003355708
17/03/2006,83.3,0.005175434
16/03/2006,82.87,-0.006135358
15/03/2006,83.38,0.006014694
14/03/2006,82.88,0.011528554
13/03/2006,81.93,0.004403677
10/03/2006,81.57,0.00676551
09/03/2006,81.02,-0.00148002
08/03/2006,81.14,0.010530978
07/03/2006,80.29,0.003618446
06/03/2006,80,0.000500125
03/03/2006,79.96,0.000250156
02/03/2006,79.94,0.000500501
01/03/2006,79.9,-0.004246291
28/02/2006,80.24,-0.004848645
27/02/2006,80.63,0.006594935
24/02/2006,80.1,-0.001247661
23/02/2006,80.2,-0.014237319
22/02/2006,81.35,0.010503649
21/02/2006,80.5,-0.002605299
17/02/2006,80.71,-0.002474942
16/02/2006,80.91,0.00074184
15/02/2006,80.85,-0.002964063
14/02/2006,81.09,0.008048084
13/02/2006,80.44,-0.011003387
10/02/2006,81.33,0.011500776
09/02/2006,80.4,-0.004962789
08/02/2006,80.8,0.011827091
07/02/2006,79.85,0.004267075
06/02/2006,79.51,-0.005768764
03/02/2006,79.97,-0.015633073
02/02/2006,81.23,-0.008702635
01/02/2006,81.94,0.007841256
31/01/2006,81.3,-0.004050825
30/01/2006,81.63,0.007500804
27/01/2006,81.02,0.003709662
26/01/2006,80.72,-0.00235105
25/01/2006,80.91,0.00074184
24/01/2006,80.85,-0.00690253
23/01/2006,81.41,0.000614364
20/01/2006,81.36,-0.021040606
19/01/2006,83.09,-0.00850865
18/01/2006,83.8,0.0095924
17/01/2006,83,-0.002046098
13/01/2006,83.17,-0.004797898
12/01/2006,83.57,-0.007153959
11/01/2006,84.17,0.001188778
10/01/2006,84.07,0.004052449
09/01/2006,83.73,-0.014465512
06/01/2006,84.95,0.029264555
05/01/2006,82.5,0.006688988
04/01/2006,81.95,-0.001341382
03/01/2006,82.06,-0.001704615
30/12/2005,82.2,-0.002430135
29/12/2005,82.4,-0.007736983
28/12/2005,83.04,0.000602301
27/12/2005,82.99,-0.005886964
23/12/2005,83.48,0.003119379
22/12/2005,83.22,0.001202357
21/12/2005,83.12,0.007729507
20/12/2005,82.48,-0.003389013
19/12/2005,82.76,-0.00734368
16/12/2005,83.37,-0.001917316
15/12/2005,83.53,0.004800201
14/12/2005,83.13,-0.006952797
13/12/2005,83.71,-0.026523627
12/12/2005,85.96,-0.01168116
09/12/2005,86.97,-0.006075562
08/12/2005,87.5,-0.01384655
07/12/2005,88.72,-0.004722824
06/12/2005,89.14,0.007996889
05/12/2005,88.43,-0.002484754
02/12/2005,88.65,-0.006297108
01/12/2005,89.21,0.003480998
30/11/2005,88.9,-0.002247192
29/11/2005,89.1,-0.000112227
28/11/2005,89.11,0.003484912
25/11/2005,88.8,0
23/11/2005,88.8,0.009163478
22/11/2005,87.99,0.007987263
21/11/2005,87.29,-0.005483848
18/11/2005,87.77,0.010076806
17/11/2005,86.89,0.004036216
16/11/2005,86.54,0.011739543
15/11/2005,85.53,0.013773836
14/11/2005,84.36,-0.00224972
11/11/2005,84.55,0.006645331
10/11/2005,83.99,0.013786708
09/11/2005,82.84,-0.003735169
08/11/2005,83.15,-0.005516925
07/11/2005,83.61,0.007322522
04/11/2005,83,0.001567493
03/11/2005,82.87,0.022083494
02/11/2005,81.06,-0.006517084
01/11/2005,81.59,-0.003548055
31/10/2005,81.88,0.005633818
28/10/2005,81.42,-0.010871664
27/10/2005,82.31,-0.007021821
26/10/2005,82.89,-0.00565415
25/10/2005,83.36,-0.001318708
24/10/2005,83.47,0.001678657
21/10/2005,83.33,0.001921923
20/10/2005,83.17,-0.011951857
19/10/2005,84.17,0.008231481
18/10/2005,83.48,0.010718474
17/10/2005,82.59,0.002910151
14/10/2005,82.35,0.001823155
13/10/2005,82.2,0.000121662
12/10/2005,82.19,-0.012093508
11/10/2005,83.19,0.023596327
10/10/2005,81.25,0.009273637
07/10/2005,80.5,0.009987599
06/10/2005,79.7,-0.001504514
05/10/2005,79.82,-0.003626591
04/10/2005,80.11,-0.004235183
03/10/2005,80.45,0.002863013
30/09/2005,80.22,-0.00174368
29/09/2005,80.36,0.010759518
28/09/2005,79.5,0.019176408
27/09/2005,77.99,0.007464642
26/09/2005,77.41,-0.007592855
23/09/2005,78,-0.00268869
22/09/2005,78.21,0.008345686
21/09/2005,77.56,-0.014591325
20/09/2005,78.7,-0.009232975
19/09/2005,79.43,-0.01126702
16/09/2005,80.33,0.003991523
15/09/2005,80.01,-0.005857079
14/09/2005,80.48,-0.003349256
13/09/2005,80.75,-0.008999629
12/09/2005,81.48,0.000491039
09/09/2005,81.44,0.007889587
08/09/2005,80.8,-0.002225245
07/09/2005,80.98,-0.000493827
06/09/2005,81.02,0.019442287
02/09/2005,79.46,-0.001006289
01/09/2005,79.54,-0.013486718
31/08/2005,80.62,0.000992802
30/08/2005,80.54,-0.009883945
29/08/2005,81.34,0.011872511
26/08/2005,80.38,-0.008917572
25/08/2005,81.1,-0.002709028
24/08/2005,81.32,-0.008693045
23/08/2005,82.03,-0.006924647
22/08/2005,82.6,-0.001935172
19/08/2005,82.76,0.019645559
18/08/2005,81.15,-0.001846723
17/08/2005,81.3,0
16/08/2005,81.3,-0.014652277
15/08/2005,82.5,0.003764653
12/08/2005,82.19,-0.005702169
11/08/2005,82.66,0.007772689
10/08/2005,82.02,-0.017883512
09/08/2005,83.5,0.001678054
08/08/2005,83.36,0
05/08/2005,83.36,0.002883231
04/08/2005,83.12,-0.011245483
03/08/2005,84.06,0.00896224
02/08/2005,83.31,-0.001439367
01/08/2005,83.43,-0.000359518
29/07/2005,83.46,-0.004065532
28/07/2005,83.8,-0.000834974
27/07/2005,83.87,-0.00297637
26/07/2005,84.12,-0.00095057
25/07/2005,84.2,-0.002846302
22/07/2005,84.44,0.000473821
21/07/2005,84.4,-0.002366865
20/07/2005,84.6,0.010695289
19/07/2005,83.7,0.022839492
18/07/2005,81.81,-0.006943203
15/07/2005,82.38,-0.000485437
14/07/2005,82.42,0.011838791
13/07/2005,81.45,0.017462825
12/07/2005,80.04,0.013585115
11/07/2005,78.96,-0.004296734
08/07/2005,79.3,0.024509779
07/07/2005,77.38,0.020498139
06/07/2005,75.81,0.013546024
05/07/2005,74.79,0.001605781
01/07/2005,74.67,0.006314255
30/06/2005,74.2,-0.007117468
29/06/2005,74.73,-0.007598517
28/06/2005,75.3,0.019037979
27/06/2005,73.88,-0.001758064
24/06/2005,74.01,-0.018739673
23/06/2005,75.41,-0.02384809
22/06/2005,77.23,0.010674405
21/06/2005,76.41,-0.001830544
20/06/2005,76.55,0.002092325
17/06/2005,76.39,-0.008602764
16/06/2005,77.05,0.009781623
15/06/2005,76.3,0.018652568
14/06/2005,74.89,-0.002134188
13/06/2005,75.05,0.003737823
10/06/2005,74.77,-0.002137609
09/06/2005,74.93,0.001736459
08/06/2005,74.8,-0.00320342
07/06/2005,75.04,0.000533191
06/06/2005,75,-0.010478244
03/06/2005,75.79,-0.020374219
02/06/2005,77.35,0.006615239
01/06/2005,76.84,0.016930649
31/05/2005,75.55,-0.020308592
27/05/2005,77.1,-0.000518672
26/05/2005,77.14,0.014888612
25/05/2005,76,0.00250313
24/05/2005,75.81,-0.009191241
23/05/2005,76.51,0.001307874
20/05/2005,76.41,-0.00976761
19/05/2005,77.16,0.010422189
18/05/2005,76.36,0.027482646
17/05/2005,74.29,-0.000672812
16/05/2005,74.34,0.016000341
13/05/2005,73.16,0.007408458
12/05/2005,72.62,-0.009047354
11/05/2005,73.28,-0.000272889
10/05/2005,73.3,-0.022660802
09/05/2005,74.98,-0.003727374
06/05/2005,75.26,-0.003183871
05/05/2005,75.5,-0.020711187
04/05/2005,77.08,0.007945336
03/05/2005,76.47,-0.000522944
02/05/2005,76.51,0.001700569
29/04/2005,76.38,0.006172454
28/04/2005,75.91,-0.014906134
27/04/2005,77.05,0.021249488
26/04/2005,75.43,0.010930527
25/04/2005,74.61,0.005375635
22/04/2005,74.21,0.002428496
21/04/2005,74.03,0.027665418
20/04/2005,72.01,-0.047062722
19/04/2005,75.48,-0.015381885
18/04/2005,76.65,-0.000652103
15/04/2005,76.7,-0.086620166
14/04/2005,83.64,-0.011057719
13/04/2005,84.57,-0.013856492
12/04/2005,85.75,-0.005234092
11/04/2005,86.2,-0.01611082
08/04/2005,87.6,-0.009543358
07/04/2005,88.44,-0.006312014
06/04/2005,89,-0.006384073
05/04/2005,89.57,-0.008338477
04/04/2005,90.32,-0.001327728
01/04/2005,90.44,-0.010339989
31/03/2005,91.38,0.00768981
30/03/2005,90.68,0.000882613
29/03/2005,90.6,-0.004844757
28/03/2005,91.04,0.003741613
24/03/2005,90.7,0.001986536
23/03/2005,90.52,0.011332195
22/03/2005,89.5,-0.000111726
21/03/2005,89.51,0.002572852
18/03/2005,89.28,-0.006475405
17/03/2005,89.86,-0.008753034
16/03/2005,90.65,-0.008020699
15/03/2005,91.38,-0.005674393
14/03/2005,91.9,0.004252773
11/03/2005,91.51,-0.009786942
10/03/2005,92.41,0.000649491
09/03/2005,92.35,0.002385084
08/03/2005,92.13,0.005769351
07/03/2005,91.6,-0.008370979
04/03/2005,92.37,-0.000432947
03/03/2005,92.41,-0.00550371
02/03/2005,92.92,-0.0040812
01/03/2005,93.3,0.007746972
28/02/2005,92.58,-0.002373504
25/02/2005,92.8,0.001725626
24/02/2005,92.64,0.005846071
23/02/2005,92.1,-0.002385859
22/02/2005,92.32,-0.01023771
18/02/2005,93.27,-0.005133152
17/02/2005,93.75,-0.009237205
16/02/2005,94.62,0.003069598
15/02/2005,94.33,0.008089453
14/02/2005,93.57,0.002889711
11/02/2005,93.3,0.005804595
10/02/2005,92.76,0.00064704
09/02/2005,92.7,-0.015308333
08/02/2005,94.13,-0.004240439
07/02/2005,94.53,0.000211595
04/02/2005,94.51,0.010316497
03/02/2005,93.54,-0.008092037
02/02/2005,94.3,0.004676879
01/02/2005,93.86,0.004698855
31/01/2005,93.42,0.005689458
28/01/2005,92.89,0.009844835
27/01/2005,91.98,0.000326211
26/01/2005,91.95,-0.002606714
25/01/2005,92.19,0.004348306
24/01/2005,91.79,-0.006407146
21/01/2005,92.38,-0.006688988
20/01/2005,93,-0.001074691
19/01/2005,93.1,-0.019149521
18/01/2005,94.9,0.008465659
14/01/2005,94.1,-0.003712547
13/01/2005,94.45,-0.008014384
12/01/2005,95.21,0.002208087
11/01/2005,95,-0.007132399
10/01/2005,95.68,-0.001044605
07/01/2005,95.78,-0.004375463
06/01/2005,96.2,-0.003113651
05/01/2005,96.5,-0.002070394
04/01/2005,96.7,-0.010799796
03/01/2005,97.75,-0.008455202
31/12/2004,98.58,0.002844374
30/12/2004,98.3,0.001221499
29/12/2004,98.18,-0.001221499
28/12/2004,98.3,0.008171649
27/12/2004,97.5,-0.002253868
23/12/2004,97.72,0.001126299
22/12/2004,97.61,0.006062804
21/12/2004,97.02,0.004856134
20/12/2004,96.55,0.003631651
17/12/2004,96.2,-0.012910068
16/12/2004,97.45,0.00123216
15/12/2004,97.33,0.000205508
14/12/2004,97.31,0.008877019
13/12/2004,96.45,-0.002278377
