Date,Close,ORCL
20/12/2004,13.58,-0.029029615
17/12/2004,13.98,-0.007837589
16/12/2004,14.09,0
15/12/2004,14.09,-0.009887086
14/12/2004,14.23,-0.027721803
13/12/2004,14.63,0.096815071
10/12/2004,13.28,-0.000752729
09/12/2004,13.29,0.006037754
08/12/2004,13.21,0.011419995
07/12/2004,13.06,-0.021212917
06/12/2004,13.34,0.023512649
03/12/2004,13.03,0.006158603
02/12/2004,12.95,-0.010752792
01/12/2004,13.09,0.02710193
30/11/2004,12.74,0.004720701
29/11/2004,12.68,0.001578532
26/11/2004,12.66,-0.010216199
24/11/2004,12.79,0.007061622
23/11/2004,12.7,0.001576044
22/11/2004,12.68,-0.005505323
19/11/2004,12.75,-0.017107727
18/11/2004,12.97,-0.01226069
17/11/2004,13.13,0.01612319
16/11/2004,12.92,-0.006941794
15/11/2004,13.01,-0.028789867
12/11/2004,13.39,0.018847147
11/11/2004,13.14,-0.018100042
10/11/2004,13.38,0.00224467
09/11/2004,13.35,0.018141087
08/11/2004,13.11,-0.004566218
05/11/2004,13.17,0.005329286
04/11/2004,13.1,0.020826052
03/11/2004,12.83,0.002341008
02/11/2004,12.8,0.003913899
01/11/2004,12.75,0.007083855
29/10/2004,12.66,-0.006299233
28/10/2004,12.74,0.011843802
27/10/2004,12.59,0.025745589
26/10/2004,12.27,0.011475536
25/10/2004,12.13,-0.014730217
22/10/2004,12.31,-0.010505147
21/10/2004,12.44,0.001609011
20/10/2004,12.42,0.008896136
19/10/2004,12.31,-0.008896136
18/10/2004,12.42,0.014598799
15/10/2004,12.24,0.019802627
14/10/2004,12,0.000833681
13/10/2004,11.99,-0.013256201
12/10/2004,12.15,-0.004106782
11/10/2004,12.2,0.002462045
08/10/2004,12.17,-0.009812017
07/10/2004,12.29,0.004076646
06/10/2004,12.24,0.002453989
05/10/2004,12.21,0.02824108
04/10/2004,11.87,-0.002524191
01/10/2004,11.9,0.053507154
30/09/2004,11.28,-0.013210232
29/09/2004,11.43,0.006143065
28/09/2004,11.36,0.015077891
27/09/2004,11.19,0.013495481
24/09/2004,11.04,-0.000905387
23/09/2004,11.05,-0.008111807
22/09/2004,11.14,-0.023947929
21/09/2004,11.41,0.000876808
20/09/2004,11.4,-0.009602867
17/09/2004,11.51,0.024627454
16/09/2004,11.23,-0.008865306
15/09/2004,11.33,0.071328215
14/09/2004,10.55,-0.006613156
13/09/2004,10.62,0.015180557
10/09/2004,10.46,0.051997981
09/09/2004,9.93,0.007074309
08/09/2004,9.86,-0.022067094
07/09/2004,10.08,0.004972661
03/09/2004,10.03,-0.025591948
02/09/2004,10.29,0.023599915
01/09/2004,10.05,0.007992051
31/08/2004,9.97,-0.013944449
30/08/2004,10.11,-0.017647517
27/08/2004,10.29,0.00584797
26/08/2004,10.23,-0.016481226
25/08/2004,10.4,0.006753523
24/08/2004,10.33,0.002908388
23/08/2004,10.3,-0.000970403
20/08/2004,10.31,-0.010612738
19/08/2004,10.42,-0.008600149
18/08/2004,10.51,0.022126925
17/08/2004,10.28,0.002922554
16/08/2004,10.25,0
13/08/2004,10.25,0.034742948
12/08/2004,9.9,-0.02887209
11/08/2004,10.19,-0.039447154
10/08/2004,10.6,0.021936979
09/08/2004,10.37,0.017510175
06/08/2004,10.19,-0.043213637
05/08/2004,10.64,-0.018622512
04/08/2004,10.84,0.026169718
03/08/2004,10.56,-0.010362787
02/08/2004,10.67,0.01510888
30/07/2004,10.51,0.012446307
29/07/2004,10.38,0.012603172
28/07/2004,10.25,-0.012603172
27/07/2004,10.38,0.029327615
26/07/2004,10.08,-0.001982161
23/07/2004,10.1,-0.025416813
22/07/2004,10.36,0.000965717
21/07/2004,10.35,-0.014388737
20/07/2004,10.5,0.016322974
19/07/2004,10.33,0.010705698
16/07/2004,10.22,-0.047764571
15/07/2004,10.72,-0.006508624
14/07/2004,10.79,-0.019275494
13/07/2004,11,-0.008148529
12/07/2004,11.09,0.005424968
09/07/2004,11.03,0.010022863
08/07/2004,10.92,-0.025317808
07/07/2004,11.2,0
06/07/2004,11.2,-0.039392402
02/07/2004,11.65,-0.01364045
01/07/2004,11.81,-0.010109606
30/06/2004,11.93,0.013502315
29/06/2004,11.77,0.011965955
28/06/2004,11.63,-0.014511565
25/06/2004,11.8,0.025752496
24/06/2004,11.5,0.030907537
23/06/2004,11.15,0.002694209
22/06/2004,11.12,-0.002694209
21/06/2004,11.15,0.000897263
18/06/2004,11.14,0
17/06/2004,11.14,-0.018675509
16/06/2004,11.35,-0.031225434
15/06/2004,11.71,0.013757741
14/06/2004,11.55,-0.013757741
10/06/2004,11.71,0.014623917
09/06/2004,11.54,-0.004323396
08/06/2004,11.59,0.014776453
07/06/2004,11.42,0.033841163
04/06/2004,11.04,0.006360767
03/06/2004,10.97,-0.016275224
02/06/2004,11.15,0.002694209
01/06/2004,11.12,-0.024868067
28/05/2004,11.4,-0.006993035
27/05/2004,11.48,0
26/05/2004,11.48,-0.001740644
25/05/2004,11.5,0.012248622
24/05/2004,11.36,0.011509645
21/05/2004,11.23,0
20/05/2004,11.23,-0.005328609
19/05/2004,11.29,-0.00706093
18/05/2004,11.37,0.000879894
17/05/2004,11.36,-0.020906685
14/05/2004,11.6,-0.017094433
13/05/2004,11.8,0.017956874
12/05/2004,11.59,-0.006878789
11/05/2004,11.67,0.023408091
10/05/2004,11.4,0
07/05/2004,11.4,-0.007863736
06/05/2004,11.49,0.012259348
05/05/2004,11.35,0
04/05/2004,11.35,0.001763669
03/05/2004,11.33,0.007085946
30/04/2004,11.25,-0.015873349
29/04/2004,11.43,-0.040296922
28/04/2004,11.9,-0.02079077
27/04/2004,12.15,-0.01308277
26/04/2004,12.31,-0.017713829
23/04/2004,12.53,0.012851583
22/04/2004,12.37,0.024551151
21/04/2004,12.07,0.005816385
20/04/2004,12,-0.026317308
19/04/2004,12.32,0.027150989
16/04/2004,11.99,-0.007478223
15/04/2004,12.08,-0.023722994
14/04/2004,12.37,0.004862246
13/04/2004,12.31,-0.008090659
12/04/2004,12.41,0.002420332
08/04/2004,12.38,0.002426204
07/04/2004,12.35,-0.00886745
06/04/2004,12.46,-0.024575157
05/04/2004,12.77,0.014990419
02/04/2004,12.58,0.023322328
01/04/2004,12.29,0.023879274
31/03/2004,12,-0.006644543
30/03/2004,12.08,0
29/03/2004,12.08,0.013333531
26/03/2004,11.92,-0.001676446
25/03/2004,11.94,0.034941774
24/03/2004,11.53,0.011338979
23/03/2004,11.4,0.005277057
22/03/2004,11.34,-0.014010737
19/03/2004,11.5,-0.00951976
18/03/2004,11.61,-0.020461072
17/03/2004,11.85,0.012739026
16/03/2004,11.7,0.003424661
15/03/2004,11.66,-0.03373001
12/03/2004,12.06,-0.015631746
11/03/2004,12.25,-0.012976662
10/03/2004,12.41,0.008090659
09/03/2004,12.31,-0.004053512
08/03/2004,12.36,-0.027923633
05/03/2004,12.71,-0.022560272
04/03/2004,13,-0.000768935
03/03/2004,13.01,0.002308581
02/03/2004,12.98,
