Date,Close,TGT
05/04/2007,61.11,0.008545656
04/04/2007,60.59,-0.003788819
03/04/2007,60.82,0.014741468
02/04/2007,59.93,0.011242672
30/03/2007,59.26,-0.008234649
29/03/2007,59.75,-0.003341691
28/03/2007,59.95,-0.009793422
27/03/2007,60.54,-0.016708005
26/03/2007,61.56,0.000812546
23/03/2007,61.51,0.004562498
22/03/2007,61.23,-0.005862254
21/03/2007,61.59,0.007333203
20/03/2007,61.14,0.011515179
19/03/2007,60.44,0.011147275
16/03/2007,59.77,0.003183916
15/03/2007,59.58,0.004710641
14/03/2007,59.3,-0.019538068
13/03/2007,60.47,-0.028689824
12/03/2007,62.23,0.005640173
09/03/2007,61.88,0.003075182
08/03/2007,61.69,0.01782695
07/03/2007,60.6,-0.002142917
06/03/2007,60.73,0.015599387
05/03/2007,59.79,-0.020527124
02/03/2007,61.03,0.002132372
01/03/2007,60.9,-0.010291686
28/02/2007,61.53,0.035230634
27/02/2007,59.4,-0.051672011
26/02/2007,62.55,-0.008754533
23/02/2007,63.1,-0.000316907
22/02/2007,63.12,-0.007733014
21/02/2007,63.61,-0.011099934
20/02/2007,64.32,0.022165491
16/02/2007,62.91,0.003822269
15/02/2007,62.67,0.003676769
14/02/2007,62.44,0.004977132
13/02/2007,62.13,0.0053256
12/02/2007,61.8,0.002105775
09/02/2007,61.67,-0.009521576
08/02/2007,62.26,-0.008635908
07/02/2007,62.8,0.001434149
06/02/2007,62.71,0.009452926
05/02/2007,62.12,0.001449859
02/02/2007,62.03,0.003714775
01/02/2007,61.8,0.007145207
31/01/2007,61.36,0.01510702
30/01/2007,60.44,0.006140589
29/01/2007,60.07,-0.001995677
26/01/2007,60.19,-0.008107929
25/01/2007,60.68,-0.013097764
24/01/2007,61.48,0.000813603
23/01/2007,61.43,-0.00113886
22/01/2007,61.5,-0.013726497
19/01/2007,62.35,0.013563909
18/01/2007,61.51,0.018873129
17/01/2007,60.36,-0.007920833
16/01/2007,60.84,0.00874954
12/01/2007,60.31,0.008325056
11/01/2007,59.81,0.025399266
10/01/2007,58.31,0.000857854
09/01/2007,58.26,0.015742908
08/01/2007,57.35,0.001395917
05/01/2007,57.27,-0.005572015
04/01/2007,57.59,0.007144755
03/01/2007,57.18,0.002276111
29/12/2006,57.05,-0.00087604
28/12/2006,57.1,-0.006458956
27/12/2006,57.47,0.006634103
26/12/2006,57.09,-0.004020633
22/12/2006,57.32,-0.006954131
21/12/2006,57.72,-0.002076844
20/12/2006,57.84,-0.011175222
19/12/2006,58.49,-0.001025291
18/12/2006,58.55,-0.003580261
15/12/2006,58.76,-0.01670784
14/12/2006,59.75,0.021142437
13/12/2006,58.5,0.01342302
12/12/2006,57.72,-0.010684231
11/12/2006,58.34,0.003606083
08/12/2006,58.13,0.001032702
07/12/2006,58.07,-0.001032702
06/12/2006,58.13,-0.005147575
05/12/2006,58.43,0.006869338
04/12/2006,58.03,0.01248499
01/12/2006,57.31,-0.013518403
30/11/2006,58.09,0.004140078
29/11/2006,57.85,0.017261347
28/11/2006,56.86,-0.003686478
27/11/2006,57.07,-0.011151884
24/11/2006,57.71,-0.012227828
22/11/2006,58.42,0.012227828
21/11/2006,57.71,-0.003286916
20/11/2006,57.9,-0.005511554
17/11/2006,58.22,-0.005652152
16/11/2006,58.55,0.004793709
15/11/2006,58.27,-0.015158257
14/11/2006,59.16,0.023949143
13/11/2006,57.76,-0.003111498
10/11/2006,57.94,0.023929183
09/11/2006,56.57,-0.018737962
08/11/2006,57.64,0.005567168
07/11/2006,57.32,0.002095705
06/11/2006,57.2,0.020666637
03/11/2006,56.03,-0.016462006
02/11/2006,56.96,-0.012907906
01/11/2006,57.7,-0.025326473
31/10/2006,59.18,0.005421904
30/10/2006,58.86,0.005109873
27/10/2006,58.56,-0.012051406
26/10/2006,59.27,0.020454096
25/10/2006,58.07,-0.017412526
24/10/2006,59.09,-0.010605267
23/10/2006,59.72,0.029223962
20/10/2006,58,0.010050336
19/10/2006,57.42,-0.013320844
18/10/2006,58.19,-0.001545463
17/10/2006,58.28,-0.016506799
16/10/2006,59.25,-0.007231176
13/10/2006,59.68,0.000670466
12/10/2006,59.64,0.01827462
11/10/2006,58.56,-0.001535705
10/10/2006,58.65,0.001023542
09/10/2006,58.59,0.000682944
06/10/2006,58.55,-0.002217863
05/10/2006,58.68,0.018055688
04/10/2006,57.63,0.014330899
03/10/2006,56.81,0.017580138
02/10/2006,55.82,0.010263888
29/09/2006,55.25,-0.017759907
28/09/2006,56.24,0.00570615
27/09/2006,55.92,-0.001786672
26/09/2006,56.02,0.002502235
25/09/2006,55.88,0.018969045
22/09/2006,54.83,0.008057176
21/09/2006,54.39,-0.011516442
20/09/2006,55.02,0.011516442
19/09/2006,54.39,0.015004449
18/09/2006,53.58,-0.001119194
15/09/2006,53.64,0.007109478
14/09/2006,53.26,0.008485014
13/09/2006,52.81,0.005887397
12/09/2006,52.5,0.024097552
11/09/2006,51.25,0.013554868
08/09/2006,50.56,0.037892482
07/09/2006,48.68,0.007422714
06/09/2006,48.32,-0.013362312
05/09/2006,48.97,0.000408497
01/09/2006,48.95,0.011506188
31/08/2006,48.39,-0.003918743
30/08/2006,48.58,-0.0028777
29/08/2006,48.72,0.020739026
28/08/2006,47.72,0.017332922
25/08/2006,46.9,-0.001917138
24/08/2006,46.99,-0.014367456
23/08/2006,47.67,-0.023837796
22/08/2006,48.82,-0.001637332
21/08/2006,48.9,-0.018237588
18/08/2006,49.8,-0.000602228
17/08/2006,49.83,0.009476833
16/08/2006,49.36,0.013872111
15/08/2006,48.68,0.010531847
14/08/2006,48.17,-0.004763393
11/08/2006,48.4,0.014149216
10/08/2006,47.72,0.052485163
09/08/2006,45.28,-0.014470763
08/08/2006,45.94,-0.017264132
07/08/2006,46.74,-0.010217203
04/08/2006,47.22,0.017733613
03/08/2006,46.39,0.013236604
02/08/2006,45.78,0.002843707
01/08/2006,45.65,-0.005897145
31/07/2006,45.92,-0.011690975
28/07/2006,46.46,0.007995721
27/07/2006,46.09,0.004784698
26/07/2006,45.87,-0.014285957
25/07/2006,46.53,0.007550462
24/07/2006,46.18,0.002167788
21/07/2006,46.08,-0.007997449
20/07/2006,46.45,0.015840626
19/07/2006,45.72,0.00416439
18/07/2006,45.53,-0.04341034
17/07/2006,47.55,-0.003987832
14/07/2006,47.74,-0.015794177
13/07/2006,48.5,-0.010868558
12/07/2006,49.03,-0.022386737
11/07/2006,50.14,0.010626666
10/07/2006,49.61,0.007892381
07/07/2006,49.22,0.001016364
06/07/2006,49.17,0.018473432
05/07/2006,48.27,-0.007430375
03/07/2006,48.63,-0.004923087
30/06/2006,48.87,-0.009165967
29/06/2006,49.32,0.017590963
28/06/2006,48.46,-0.000825083
27/06/2006,48.5,-0.020610871
26/06/2006,49.51,0.005265302
23/06/2006,49.25,-0.003041057
22/06/2006,49.4,-0.004443554
21/06/2006,49.62,0.011757687
20/06/2006,49.04,-0.001222743
19/06/2006,49.1,-0.00244101
16/06/2006,49.22,-0.005874624
15/06/2006,49.51,0.02536442
14/06/2006,48.27,0.004360019
13/06/2006,48.06,-0.003116238
12/06/2006,48.21,-0.004139936
09/06/2006,48.41,-0.019028707
08/06/2006,49.34,0.008957715
07/06/2006,48.9,0.026944635
06/06/2006,47.6,-0.017699577
05/06/2006,48.45,-0.015158012
02/06/2006,49.19,-0.001625026
01/06/2006,49.27,0.007129066
31/05/2006,48.92,0.004918043
30/05/2006,48.68,-0.00348611
26/05/2006,48.85,-0.003474
25/05/2006,49.02,0.000816327
24/05/2006,48.98,-0.003261316
23/05/2006,49.14,0.000203521
22/05/2006,49.13,-0.000610439
19/05/2006,49.16,0.015167333
18/05/2006,48.42,-0.005766079
17/05/2006,48.7,-0.012853385
16/05/2006,49.33,-0.01389051
15/05/2006,50.02,-0.042851122
12/05/2006,52.21,-0.02291116
11/05/2006,53.42,-0.010613637
10/05/2006,53.99,-0.005725383
09/05/2006,54.3,-0.007522281
08/05/2006,54.71,0.003112131
05/05/2006,54.54,0.025816273
04/05/2006,53.15,-0.006937311
03/05/2006,53.52,-0.001307068
02/05/2006,53.59,0.008808978
01/05/2006,53.12,0.000376577
28/04/2006,53.1,-0.006756782
27/04/2006,53.46,0.002059733
26/04/2006,53.35,0.02409298
25/04/2006,52.08,0.005390849
24/04/2006,51.8,0.018510027
21/04/2006,50.85,-0.01464155
20/04/2006,51.6,0.002716866
19/04/2006,51.46,-0.004266053
18/04/2006,51.68,0.008745562
17/04/2006,51.23,-0.004868085
13/04/2006,51.48,0.001749782
12/04/2006,51.39,0.003899401
11/04/2006,51.19,-0.008364994
10/04/2006,51.62,-0.006564998
07/04/2006,51.96,-0.012622084
06/04/2006,52.62,0.008396996
05/04/2006,52.18,0.011953102
04/04/2006,51.56,0.007397347
03/04/2006,51.18,-0.016087177
31/03/2006,52.01,-0.014127765
30/03/2006,52.75,-0.010372559
29/03/2006,53.3,0.000938527
28/03/2006,53.25,0.001503477
27/03/2006,53.17,-0.010104876
24/03/2006,53.71,0.007100179
23/03/2006,53.33,-0.004303496
22/03/2006,53.56,0.003741119
21/03/2006,53.36,-0.003180843
20/03/2006,53.53,-0.004473446
17/03/2006,53.77,0.000930319
16/03/2006,53.72,0
15/03/2006,53.72,-0.015149006
14/03/2006,54.54,0.021872976
13/03/2006,53.36,0.000937471
10/03/2006,53.31,0.010560158
09/03/2006,52.75,-0.011685018
08/03/2006,53.37,0.009601881
07/03/2006,52.86,-0.001512288
06/03/2006,52.94,-0.008464266
03/03/2006,53.39,-0.005975741
02/03/2006,53.71,-0.015885077
01/03/2006,54.57,0.003120127
28/02/2006,54.4,-0.019658442
27/02/2006,55.48,0.026113051
24/02/2006,54.05,-0.008474627
23/02/2006,54.51,-0.001649712
22/02/2006,54.6,0.017366038
21/02/2006,53.66,-0.012040527
17/02/2006,54.31,-0.005142344
16/02/2006,54.59,-0.021923154
15/02/2006,55.8,0.006652906
14/02/2006,55.43,0.016186586
13/02/2006,54.54,-0.001282639
10/02/2006,54.61,0.011603409
09/02/2006,53.98,-0.001295936
08/02/2006,54.05,-0.004798828
07/02/2006,54.31,-0.012624813
06/02/2006,55,0.000727537
03/02/2006,54.96,-0.004900636
02/02/2006,55.23,0.00891158
01/02/2006,54.74,-0.000182665
31/01/2006,54.75,0.006964838
30/01/2006,54.37,0.003685281
27/01/2006,54.17,0.004996772
26/01/2006,53.9,-0.016559716
25/01/2006,54.8,0.010087202
24/01/2006,54.25,0.02803922
23/01/2006,52.75,-0.015612092
20/01/2006,53.58,-0.015555869
19/01/2006,54.42,0.008859416
18/01/2006,53.94,-0.002961868
17/01/2006,54.1,-0.005162253
13/01/2006,54.38,0.00830953
12/01/2006,53.93,-0.007573695
11/01/2006,54.34,0
10/01/2006,54.34,-0.00110355
09/01/2006,54.4,0.001287593
06/01/2006,54.33,-0.002940638
05/01/2006,54.49,-0.002932016
04/01/2006,54.65,-0.001280059
03/01/2006,54.72,-0.004558309
30/12/2005,54.97,-0.004899747
29/12/2005,55.24,-0.005596188
28/12/2005,55.55,-0.000539908
27/12/2005,55.58,0.00126024
23/12/2005,55.51,0.010139504
22/12/2005,54.95,0.008222979
21/12/2005,54.5,0.008661254
20/12/2005,54.03,0.023028257
19/12/2005,52.8,-0.016342995
16/12/2005,53.67,-0.016263526
15/12/2005,54.55,0.000917011
14/12/2005,54.5,-0.001100312
13/12/2005,54.56,0.00809721
12/12/2005,54.12,0.005930336
09/12/2005,53.8,0.020658012
08/12/2005,52.7,-0.007373131
07/12/2005,53.09,-0.00206981
06/12/2005,53.2,0.011152181
05/12/2005,52.61,-0.023481872
02/12/2005,53.86,0.00111462
01/12/2005,53.8,0.005404915
30/11/2005,53.51,-0.009115494
29/11/2005,54,-0.013245227
28/11/2005,54.72,-0.009277011
25/11/2005,55.23,0.002356568
23/11/2005,55.1,0.000544613
22/11/2005,55.07,0.002727522
21/11/2005,54.92,-0.005447626
18/11/2005,55.22,-0.003254387
17/11/2005,55.4,0.016195423
16/11/2005,54.51,0.003859944
15/11/2005,54.3,-0.07330523
14/11/2005,58.43,-0.000342231
11/11/2005,58.45,-0.006820146
10/11/2005,58.85,0.039689812
09/11/2005,56.56,-0.005817557
08/11/2005,56.89,-0.015696172
07/11/2005,57.79,0.006597246
04/11/2005,57.41,0.010682178
03/11/2005,56.8,-0.002988488
02/11/2005,56.97,0.029751905
01/11/2005,55.3,-0.007027689
31/10/2005,55.69,0.021416427
28/10/2005,54.51,0.037571001
27/10/2005,52.5,-0.025574918
26/10/2005,53.86,-0.003521457
25/10/2005,54.05,-0.021415662
24/10/2005,55.22,0.010558991
21/10/2005,54.64,-0.020290551
20/10/2005,55.76,-0.004294924
19/10/2005,56,0.050917425
18/10/2005,53.22,-0.000751315
17/10/2005,53.26,-0.00430914
14/10/2005,53.49,0.021542783
13/10/2005,52.35,0.017341475
12/10/2005,51.45,-0.01044093
11/10/2005,51.99,-0.004414171
10/10/2005,52.22,-0.010477284
07/10/2005,52.77,0.014314587
06/10/2005,52.02,0.015107783
05/10/2005,51.24,-0.016644472
04/10/2005,52.1,0.005388774
03/10/2005,51.82,-0.002120483
30/09/2005,51.93,0.00831485
29/09/2005,51.5,0.002722148
28/09/2005,51.36,-0.026324894
27/09/2005,52.73,0.000948677
26/09/2005,52.68,0.001709889
23/09/2005,52.59,-0.000190132
22/09/2005,52.6,0.033835997
21/09/2005,50.85,0.000196676
20/09/2005,50.84,-0.026973596
19/09/2005,52.23,-0.020279289
16/09/2005,53.3,0.009993484
15/09/2005,52.77,0.000379075
14/09/2005,52.75,-0.026932617
13/09/2005,54.19,-0.02244415
12/09/2005,55.42,0.018576386
09/09/2005,54.4,0.00645461
08/09/2005,54.05,-0.00166374
07/09/2005,54.14,0.003330253
06/09/2005,53.96,0.014936797
02/09/2005,53.16,0.007173903
01/09/2005,52.78,-0.018211336
31/08/2005,53.75,-0.007229617
30/08/2005,54.14,-0.028765865
29/08/2005,55.72,0.000718133
26/08/2005,55.68,-0.00590923
25/08/2005,56.01,0.004652836
24/08/2005,55.75,-0.006258402
23/08/2005,56.1,-0.000712758
22/08/2005,56.14,0.014352597
19/08/2005,55.34,-0.014530707
18/08/2005,56.15,0.00267499
17/08/2005,56,0.005192027
16/08/2005,55.71,-0.025519726
15/08/2005,57.15,0.010023824
12/08/2005,56.58,0.016573488
11/08/2005,55.65,0.001978596
10/08/2005,55.54,0.002162942
09/08/2005,55.42,0.006698676
08/08/2005,55.05,-0.007600471
05/08/2005,55.47,-0.011115209
04/08/2005,56.09,-0.027779564
03/08/2005,57.67,0.000520336
02/08/2005,57.64,-0.002772005
01/08/2005,57.8,-0.016302377
29/07/2005,58.75,-0.015035337
28/07/2005,59.64,0.004874369
27/07/2005,59.35,0.005406332
26/07/2005,59.03,0.005265405
25/07/2005,58.72,-0.00645054
22/07/2005,59.1,0.014830239
21/07/2005,58.23,-0.029610487
20/07/2005,59.98,0.007026966
19/07/2005,59.56,0.009446764
18/07/2005,59,0.005097717
15/07/2005,58.7,0.005295085
14/07/2005,58.39,0.008945527
13/07/2005,57.87,-0.006716636
12/07/2005,58.26,0.018187043
11/07/2005,57.21,0.004906265
08/07/2005,56.93,0.008998737
07/07/2005,56.42,0.015360188
06/07/2005,55.56,-0.008602204
05/07/2005,56.04,0.026764708
01/07/2005,54.56,0.002753053
30/06/2005,54.41,-0.008965388
29/06/2005,54.9,-0.013928054
28/06/2005,55.67,0.017212129
27/06/2005,54.72,0.01194977
24/06/2005,54.07,-0.017598988
23/06/2005,55.03,-0.016222418
22/06/2005,55.93,0.02132354
21/06/2005,54.75,-0.00273598
20/06/2005,54.9,0.008781615
17/06/2005,54.42,-0.00256928
16/06/2005,54.56,-0.008032172
15/06/2005,55,0.008215473
14/06/2005,54.55,0.022618688
13/06/2005,53.33,-0.004116772
10/06/2005,53.55,-0.007071112
09/06/2005,53.93,0.000556431
08/06/2005,53.9,-0.005734915
07/06/2005,54.21,0.004993076
06/06/2005,53.94,0.000370851
03/06/2005,53.92,-0.013447748
02/06/2005,54.65,0.015118282
01/06/2005,53.83,0.002417931
31/05/2005,53.7,0.003731348
27/05/2005,53.5,0.003182629
26/05/2005,53.33,0.007906668
25/05/2005,52.91,0.001134645
24/05/2005,52.85,0.013525304
23/05/2005,52.14,0.004806315
20/05/2005,51.89,-0.01491994
19/05/2005,52.67,0.012417773
18/05/2005,52.02,0.03282827
17/05/2005,50.34,0.01682732
16/05/2005,49.5,0.020615078
13/05/2005,48.49,-0.006372722
12/05/2005,48.8,0.012371292
11/05/2005,48.2,0.014418806
10/05/2005,47.51,-0.002102608
09/05/2005,47.61,0.015665011
06/05/2005,46.87,-0.008709561
05/05/2005,47.28,0.021377471
04/05/2005,46.28,-0.014373303
03/05/2005,46.95,-0.005310687
02/05/2005,47.2,0.016878939
29/04/2005,46.41,-0.009436055
28/04/2005,46.85,-0.001066667
27/04/2005,46.9,0.007061118
26/04/2005,46.57,-0.009616486
25/04/2005,47.02,0.008328932
22/04/2005,46.63,-0.025827007
21/04/2005,47.85,0.021120109
20/04/2005,46.85,-0.021955706
19/04/2005,47.89,-0.015128255
18/04/2005,48.62,0.012833958
15/04/2005,48,-0.020415185
14/04/2005,48.99,-0.014992177
13/04/2005,49.73,-0.013382802
12/04/2005,50.4,0.012980711
11/04/2005,49.75,-0.006012042
08/04/2005,50.05,-0.013692048
07/04/2005,50.74,0.015291729
06/04/2005,49.97,-0.008965096
05/04/2005,50.42,0.013377458
04/04/2005,49.75,0.007060039
01/04/2005,49.4,-0.012472501
31/03/2005,50.02,-0.015473429
30/03/2005,50.8,0.010885808
29/03/2005,50.25,-0.004368553
28/03/2005,50.47,0.007557713
24/03/2005,50.09,0
23/03/2005,50.09,-0.006963124
22/03/2005,50.44,0.003177127
21/03/2005,50.28,-0.009501259
18/03/2005,50.76,-0.013113017
17/03/2005,51.43,0
16/03/2005,51.43,-0.010060058
15/03/2005,51.95,-0.003842464
14/03/2005,52.15,0.007699749
11/03/2005,51.75,-0.010380716
10/03/2005,52.29,0.005176888
09/03/2005,52.02,-0.004411631
08/03/2005,52.25,-0.002294017
07/03/2005,52.37,-0.000381825
04/03/2005,52.39,-0.002097436
03/03/2005,52.5,0.012072581
02/03/2005,51.87,0.010660049
01/03/2005,51.32,0.009790562
28/02/2005,50.82,-0.010764367
25/02/2005,51.37,0.004487375
24/02/2005,51.14,0.002741337
23/02/2005,51,0.020002647
22/02/2005,49.99,-0.01252377
18/02/2005,50.62,0.009128859
17/02/2005,50.16,0.021970046
16/02/2005,49.07,-0.01516866
15/02/2005,49.82,0.002411577
14/02/2005,49.7,0.009501739
11/02/2005,49.23,0.003459155
10/02/2005,49.06,-0.012960894
09/02/2005,49.7,-0.018736845
08/02/2005,50.64,-0.014312567
07/02/2005,51.37,-0.002915737
04/02/2005,51.52,-0.004261095
03/02/2005,51.74,0.008345512
02/02/2005,51.31,0.011959754
01/02/2005,50.7,-0.001379718
31/01/2005,50.77,0.025535
28/01/2005,49.49,-0.013447267
27/01/2005,50.16,-0.00675544
26/01/2005,50.5,0.028317988
25/01/2005,49.09,0.008798011
24/01/2005,48.66,-0.009001697
21/01/2005,49.1,-0.01716347
20/01/2005,49.95,0.00020022
19/01/2005,49.94,-0.005192742
18/01/2005,50.2,0.009004563
14/01/2005,49.75,0.010101096
13/01/2005,49.25,-0.009900071
12/01/2005,49.74,0.010712583
11/01/2005,49.21,-0.009505583
10/01/2005,49.68,0.01337406
07/01/2005,49.02,0.01066458
06/01/2005,48.5,-0.055737015
05/01/2005,51.28,0.000780336
04/01/2005,51.24,-0.010869672
03/01/2005,51.8,-0.002506509
31/12/2004,51.93,-0.003268291
30/12/2004,52.1,0.007707167
29/12/2004,51.7,-0.003089999
28/12/2004,51.86,0.010662115
27/12/2004,51.31,0.015912329
23/12/2004,50.5,-0.003163308
22/12/2004,50.66,0.001185068
21/12/2004,50.6,0.001186474
20/12/2004,50.54,0.000197883
17/12/2004,50.53,-0.012976981
16/12/2004,51.19,-0.011845949
15/12/2004,51.8,-0.002506509
14/12/2004,51.93,0.008120694
