Date,Close,FDX
23/01/2007,109.22,-0.003655643
22/01/2007,109.62,-0.012330165
19/01/2007,110.98,0.001532982
18/01/2007,110.81,-0.003962898
17/01/2007,111.25,-0.003857718
16/01/2007,111.68,0.025574986
12/01/2007,108.86,0.010991659
11/01/2007,107.67,0.000743287
10/01/2007,107.59,-0.005376357
09/01/2007,108.17,0.002962691
08/01/2007,107.85,0.002971494
05/01/2007,107.53,-0.008795946
04/01/2007,108.48,-0.011821444
03/01/2007,109.77,0.010531715
29/12/2006,108.62,0.006187396
28/12/2006,107.95,9.26398E-05
27/12/2006,107.94,0.004829133
26/12/2006,107.42,-0.000465354
22/12/2006,107.47,-0.00990703
21/12/2006,108.54,-0.030039919
20/12/2006,111.85,-0.01903976
19/12/2006,114,-0.009255283
18/12/2006,115.06,0
15/12/2006,115.06,0.000782507
14/12/2006,114.97,0.015691753
13/12/2006,113.18,-0.013340552
12/12/2006,114.7,-0.003220615
11/12/2006,115.07,-0.001996788
08/12/2006,115.3,-0.013182459
07/12/2006,116.83,0.003086158
06/12/2006,116.47,-0.008634377
05/12/2006,117.48,0.012419328
04/12/2006,116.03,0.010047724
01/12/2006,114.87,-0.004863231
30/11/2006,115.43,-0.004925905
29/11/2006,116,0.000862441
28/11/2006,115.9,-0.001724138
27/11/2006,116.1,-0.010794245
24/11/2006,117.36,-0.010763272
22/11/2006,118.63,0.008890453
21/11/2006,117.58,0
20/11/2006,117.58,0.001191388
17/11/2006,117.44,-0.005942797
16/11/2006,118.14,0.007050358
15/11/2006,117.31,0.015549474
14/11/2006,115.5,0.000779525
13/11/2006,115.41,0.005735156
10/11/2006,114.75,0.011129239
09/11/2006,113.48,-0.012348539
08/11/2006,114.89,-0.001217815
07/11/2006,115.03,0.00952097
06/11/2006,113.94,0.016548318
03/11/2006,112.07,-0.000178444
02/11/2006,112.09,-0.003651102
01/11/2006,112.5,-0.017970885
31/10/2006,114.54,-0.011631066
30/10/2006,115.88,0.016093601
27/10/2006,114.03,-0.012375964
26/10/2006,115.45,0.00251507
25/10/2006,115.16,-0.001128228
24/10/2006,115.29,0.005566684
23/10/2006,114.65,-0.013428835
20/10/2006,116.2,0.007948893
19/10/2006,115.28,0.015561115
18/10/2006,113.5,-0.020234425
17/10/2006,115.82,-0.007055006
16/10/2006,116.64,0.023069274
13/10/2006,113.98,0.015829132
12/10/2006,112.19,0.010663661
11/10/2006,111,-0.018299997
10/10/2006,113.05,0.012013493
09/10/2006,111.7,-0.005357156
06/10/2006,112.3,-0.005594296
05/10/2006,112.93,0.01364083
04/10/2006,111.4,0.016837548
03/10/2006,109.54,0.011015349
02/10/2006,108.34,-0.003133354
29/09/2006,108.68,-0.009159251
28/09/2006,109.68,-0.004729861
27/09/2006,110.2,0.005733282
26/09/2006,109.57,0.039085649
25/09/2006,105.37,-0.006244107
22/09/2006,106.03,0.000282979
21/09/2006,106,-0.014330784
20/09/2006,107.53,0.00643749
19/09/2006,106.84,-0.006902369
18/09/2006,107.58,0.015739504
15/09/2006,105.9,0.008534902
14/09/2006,105,-0.014747857
13/09/2006,106.56,0.01655902
12/09/2006,104.81,0.029630363
11/09/2006,101.75,0.010273725
08/09/2006,100.71,0.002087372
07/09/2006,100.5,-0.002583724
06/09/2006,100.76,-0.007809837
05/09/2006,101.55,-0.00265526
01/09/2006,101.82,0.007789046
31/08/2006,101.03,0.004861844
30/08/2006,100.54,0.004186192
29/08/2006,100.12,-0.007760461
28/08/2006,100.9,0.017496072
25/08/2006,99.15,0.010442636
24/08/2006,98.12,-0.010543488
23/08/2006,99.16,-0.015212463
22/08/2006,100.68,-0.007027297
21/08/2006,101.39,-0.02426192
18/08/2006,103.88,-0.003363609
17/08/2006,104.23,0.000767828
16/08/2006,104.15,0.039562586
15/08/2006,100.11,0.018754331
14/08/2006,98.25,-0.000915611
11/08/2006,98.34,-0.019535411
10/08/2006,100.28,0.018925469
09/08/2006,98.4,-0.039748248
08/08/2006,102.39,-0.007492129
07/08/2006,103.16,-0.01300158
04/08/2006,104.51,-0.00800538
03/08/2006,105.35,0.019457172
02/08/2006,103.32,0.001065221
01/08/2006,103.21,-0.014428877
31/07/2006,104.71,-0.005523824
28/07/2006,105.29,0.033511899
27/07/2006,101.82,-0.046439657
26/07/2006,106.66,-0.024541677
25/07/2006,109.31,-0.010284505
24/07/2006,110.44,0.017814384
21/07/2006,108.49,0.003323796
20/07/2006,108.13,-0.039174471
19/07/2006,112.45,0.036680589
18/07/2006,108.4,-0.003867052
17/07/2006,108.82,-0.00174448
14/07/2006,109.01,-0.014028286
13/07/2006,110.55,-0.018373808
12/07/2006,112.6,-0.019001275
11/07/2006,114.76,-0.002002177
10/07/2006,114.99,0.005144089
07/07/2006,114.4,-0.018705083
06/07/2006,116.56,-0.00521971
05/07/2006,117.17,-0.009513365
03/07/2006,118.29,0.012162599
30/06/2006,116.86,-0.001197298
29/06/2006,117,0.035051638
28/06/2006,112.97,-0.009163867
27/06/2006,114.01,-0.008819862
26/06/2006,115.02,-0.000173868
23/06/2006,115.04,0.013653284
22/06/2006,113.48,-0.003343014
21/06/2006,113.86,0.049879814
20/06/2006,108.32,-0.012841857
19/06/2006,109.72,0.000729395
16/06/2006,109.64,0.001277722
15/06/2006,109.5,0.036076802
14/06/2006,105.62,0.003984447
13/06/2006,105.2,0.000951022
12/06/2006,105.1,-0.013889768
09/06/2006,106.57,-0.011104486
08/06/2006,107.76,9.28031E-05
07/06/2006,107.75,-0.004814378
06/06/2006,108.27,0.00490719
05/06/2006,107.74,-0.03097977
02/06/2006,111.13,-0.001977707
01/06/2006,111.35,0.01885651
31/05/2006,109.27,0.018100042
30/05/2006,107.31,-0.001675978
26/05/2006,107.49,-0.002137448
25/05/2006,107.72,0.003720242
24/05/2006,107.32,-0.00334884
23/05/2006,107.68,-0.021770942
22/05/2006,110.05,0.006472515
19/05/2006,109.34,0.000823459
18/05/2006,109.25,-0.006113994
17/05/2006,109.92,-0.048911457
16/05/2006,115.43,-8.66288E-05
15/05/2006,115.44,0.003297183
12/05/2006,115.06,-0.019025237
11/05/2006,117.27,-0.006968077
10/05/2006,118.09,-0.011199646
09/05/2006,119.42,0.003019123
08/05/2006,119.06,-0.00209758
05/05/2006,119.31,0.009347043
04/05/2006,118.2,0.034601954
03/05/2006,114.18,-0.016503458
02/05/2006,116.08,0.021596102
01/05/2006,113.6,-0.013378418
28/04/2006,115.13,-0.000607824
27/04/2006,115.2,0.007755692
26/04/2006,114.31,0.004647297
25/04/2006,113.78,-0.01647455
24/04/2006,115.67,0.002423614
21/04/2006,115.39,0.000953744
20/04/2006,115.28,-0.003290901
19/04/2006,115.66,0.003290901
18/04/2006,115.28,0.017413049
17/04/2006,113.29,-0.013676026
13/04/2006,114.85,0.00375104
12/04/2006,114.42,-0.01423141
11/04/2006,116.06,-0.014880972
10/04/2006,117.8,0.005960001
07/04/2006,117.1,-0.009349834
06/04/2006,118.2,0.004069182
05/04/2006,117.72,0.006818983
04/04/2006,116.92,0.019344299
03/04/2006,114.68,0.015288937
31/03/2006,112.94,0.013190922
30/03/2006,111.46,-0.003224653
29/03/2006,111.82,-0.007128884
28/03/2006,112.62,-0.001064963
27/03/2006,112.74,0.00828328
24/03/2006,111.81,-0.010586817
23/03/2006,113,-0.012662849
22/03/2006,114.44,0.01071784
21/03/2006,113.22,-0.00686562
20/03/2006,114,-0.008211805
17/03/2006,114.94,0.003748098
16/03/2006,114.51,-0.012928036
15/03/2006,116,0.0107472
14/03/2006,114.76,0.021491051
13/03/2006,112.32,0.002763787
10/03/2006,112.01,-0.003030846
09/03/2006,112.35,0.005086345
08/03/2006,111.78,-0.001966217
07/03/2006,112,0.003757049
06/03/2006,111.58,0.000717232
03/03/2006,111.5,0.019013701
02/03/2006,109.4,-0.009370946
01/03/2006,110.43,0.029312523
28/02/2006,107.24,-0.01297035
27/02/2006,108.64,0.013716619
24/02/2006,107.16,0.004020764
23/02/2006,106.73,0.003096704
22/02/2006,106.4,0.012864347
21/02/2006,105.04,-9.51973E-05
17/02/2006,105.05,0.00400611
16/02/2006,104.63,0.003158955
15/02/2006,104.3,0.005769247
14/02/2006,103.7,0.025194185
13/02/2006,101.12,0.013640875
10/02/2006,99.75,0.002007025
09/02/2006,99.55,-0.008302954
08/02/2006,100.38,0.023791445
07/02/2006,98.02,-0.005798297
06/02/2006,98.59,0.001014816
03/02/2006,98.49,-0.000101528
02/02/2006,98.5,-0.012510252
01/02/2006,99.74,-0.014037763
31/01/2006,101.15,-0.01052279
30/01/2006,102.22,-0.002345125
27/01/2006,102.46,0.005480538
26/01/2006,101.9,0.010853585
25/01/2006,100.8,-0.00415801
24/01/2006,101.22,0.009529554
23/01/2006,100.26,0.003096751
20/01/2006,99.95,-0.027336779
19/01/2006,102.72,0.020655795
18/01/2006,100.62,0.024446668
17/01/2006,98.19,-0.018265809
13/01/2006,100,-0.003095205
12/01/2006,100.31,-0.014449974
11/01/2006,101.77,-0.002159404
10/01/2006,101.99,-0.009077218
09/01/2006,102.92,0.003211525
06/01/2006,102.59,-0.01143645
05/01/2006,103.77,-0.010258467
04/01/2006,104.84,0.01460441
03/01/2006,103.32,-0.000677277
30/12/2005,103.39,-0.003283124
29/12/2005,103.73,-0.004616725
28/12/2005,104.21,-0.000383767
27/12/2005,104.25,-0.002969209
23/12/2005,104.56,0.002777381
22/12/2005,104.27,0.005481574
21/12/2005,103.7,0.051547095
20/12/2005,98.49,-0.007485368
19/12/2005,99.23,-0.006729298
16/12/2005,99.9,-0.006982572
15/12/2005,100.6,0.007483198
14/12/2005,99.85,0.013105026
13/12/2005,98.55,0.004678609
12/12/2005,98.09,0.000101952
09/12/2005,98.08,0.004189023
08/12/2005,97.67,-0.018362169
07/12/2005,99.48,0.004735764
06/12/2005,99.01,0.03306256
05/12/2005,95.79,-0.02097076
02/12/2005,97.82,-0.005708476
01/12/2005,98.38,0.007755141
30/11/2005,97.62,-0.002864159
29/11/2005,97.9,0.010679913
28/11/2005,96.86,-0.013535892
25/11/2005,98.18,0.000815162
23/11/2005,98.1,-0.001527884
22/11/2005,98.25,0.002649818
21/11/2005,97.99,0.001940856
18/11/2005,97.8,0.021288393
17/11/2005,95.74,0.023995655
16/11/2005,93.47,-0.006292347
15/11/2005,94.06,-0.024054518
14/11/2005,96.35,0.003639203
11/11/2005,96,0.004070774
10/11/2005,95.61,0.007769884
09/11/2005,94.87,0.006344528
08/11/2005,94.27,-0.000212134
07/11/2005,94.29,0.007985987
04/11/2005,93.54,-0.012536019
03/11/2005,94.72,0.012963735
02/11/2005,93.5,0.019111957
01/11/2005,91.73,-0.002177938
31/10/2005,91.93,0.014242134
28/10/2005,90.63,0.012434933
27/10/2005,89.51,-0.010667953
26/10/2005,90.47,-0.006829725
25/10/2005,91.09,0.001098418
24/10/2005,90.99,0.027408133
21/10/2005,88.53,-0.007651663
20/10/2005,89.21,0.00426871
19/10/2005,88.83,0.008365412
18/10/2005,88.09,-0.000794326
17/10/2005,88.16,0.006372347
14/10/2005,87.6,0.011712156
13/10/2005,86.58,-0.006217637
12/10/2005,87.12,-0.013340372
11/10/2005,88.29,0.002835594
10/10/2005,88.04,0.007295974
07/10/2005,87.4,0.001717722
06/10/2005,87.25,0.018975462
05/10/2005,85.61,0.000233645
04/10/2005,85.59,-0.008145263
03/10/2005,86.29,-0.00968754
30/09/2005,87.13,0.001378202
29/09/2005,87.01,0.020434938
28/09/2005,85.25,0.010613307
27/09/2005,84.35,0.007974809
26/09/2005,83.68,0.006955298
23/09/2005,83.1,-0.002763927
22/09/2005,83.33,0.002162423
21/09/2005,83.15,0.076840784
20/09/2005,77,-0.012005566
19/09/2005,77.93,-0.028587831
16/09/2005,80.19,0.005878323
15/09/2005,79.72,-0.001003009
14/09/2005,79.8,-0.002753099
13/09/2005,80.02,-0.012789645
12/09/2005,81.05,0.016044123
09/09/2005,79.76,-0.006747495
08/09/2005,80.3,-0.010529673
07/09/2005,81.15,-0.00246154
06/09/2005,81.35,0.010379433
02/09/2005,80.51,-0.000496709
01/09/2005,80.55,-0.010988443
31/08/2005,81.44,0.000859898
30/08/2005,81.37,-0.010148647
29/08/2005,82.2,0.006346128
26/08/2005,81.68,-0.009382875
25/08/2005,82.45,0.00084936
24/08/2005,82.38,-0.001576809
23/08/2005,82.51,-0.015990722
22/08/2005,83.84,-0.011031486
19/08/2005,84.77,0.000944176
18/08/2005,84.69,0.00580261
17/08/2005,84.2,-0.001898434
16/08/2005,84.36,-0.008263534
15/08/2005,85.06,0.004831781
12/08/2005,84.65,-0.008235341
11/08/2005,85.35,0.006464906
10/08/2005,84.8,0.002006729
09/08/2005,84.63,-0.000236295
08/08/2005,84.65,0.000590842
05/08/2005,84.6,-0.00471699
04/08/2005,85,0.004126148
03/08/2005,84.65,-0.009991267
02/08/2005,85.5,0.008692643
01/08/2005,84.76,0.00793608
29/07/2005,84.09,-0.016862613
28/07/2005,85.52,0.00987082
27/07/2005,84.68,0.000354338
26/07/2005,84.65,0.008899495
25/07/2005,83.9,-0.014201422
22/07/2005,85.1,0.001528783
21/07/2005,84.97,0.007204897
20/07/2005,84.36,0.02642479
19/07/2005,82.16,0.000608754
18/07/2005,82.11,-0.011262608
15/07/2005,83.04,-0.00432589
14/07/2005,83.4,-0.001078555
13/07/2005,83.49,0.009507262
12/07/2005,82.7,-0.012616569
11/07/2005,83.75,-0.002504324
08/07/2005,83.96,0.013670917
07/07/2005,82.82,0.006419984
06/07/2005,82.29,-0.008591014
05/07/2005,83,0.009198806
01/07/2005,82.24,0.015069198
30/06/2005,81.01,-0.021855458
29/06/2005,82.8,0.015089116
28/06/2005,81.56,0.017813435
27/06/2005,80.12,0.000249657
24/06/2005,80.1,-0.008329755
23/06/2005,80.77,-0.087093912
22/06/2005,88.12,-0.001247519
21/06/2005,88.23,0.004657776
20/06/2005,87.82,0.005709733
17/06/2005,87.32,0.007010314
16/06/2005,86.71,0.004507896
15/06/2005,86.32,0.013412062
14/06/2005,85.17,-0.017804625
13/06/2005,86.7,0.003003352
10/06/2005,86.44,-0.013558751
09/06/2005,87.62,-0.023461487
08/06/2005,89.7,-0.002894358
07/06/2005,89.96,-0.005984724
06/06/2005,90.5,-0.002097247
03/06/2005,90.69,-0.006155895
02/06/2005,91.25,0.011684436
01/06/2005,90.19,0.008574185
31/05/2005,89.42,-0.005131077
27/05/2005,89.88,-0.004994184
26/05/2005,90.33,0.018209742
25/05/2005,88.7,0.000225505
24/05/2005,88.68,-0.000563666
23/05/2005,88.73,0.004744699
20/05/2005,88.31,-0.010251878
19/05/2005,89.22,0.001233668
18/05/2005,89.11,0.01788997
17/05/2005,87.53,0.012184059
16/05/2005,86.47,0.02174507
13/05/2005,84.61,-0.008590815
12/05/2005,85.34,-0.02613772
11/05/2005,87.6,0.013214786
10/05/2005,86.45,-0.014013553
09/05/2005,87.67,0.011125882
06/05/2005,86.7,-0.005635762
05/05/2005,87.19,0.007482911
04/05/2005,86.54,0.01936824
03/05/2005,84.88,-0.013108802
02/05/2005,86,0.012284448
29/04/2005,84.95,0.015301882
28/04/2005,83.66,-0.016948554
27/04/2005,85.09,0.005420706
26/04/2005,84.63,-0.015709585
25/04/2005,85.97,0.004196299
22/04/2005,85.61,-0.017254785
21/04/2005,87.1,0.039937388
20/04/2005,83.69,-0.016119823
19/04/2005,85.05,0.003415585
18/04/2005,84.76,0.00960235
15/04/2005,83.95,-0.026216749
14/04/2005,86.18,-0.035003288
13/04/2005,89.25,-0.028388718
12/04/2005,91.82,0.012383041
11/04/2005,90.69,-0.003632165
08/04/2005,91.02,-0.02055202
07/04/2005,92.91,-0.002150307
06/04/2005,93.11,0.002365593
05/04/2005,92.89,0.00010766
04/04/2005,92.88,0.005722631
01/04/2005,92.35,-0.017177019
31/03/2005,93.95,-0.011114166
30/03/2005,95,0.01902188
29/03/2005,93.21,-0.014802464
28/03/2005,94.6,0.007533592
24/03/2005,93.89,0.000213038
23/03/2005,93.87,-0.008275031
22/03/2005,94.65,-0.00179448
21/03/2005,94.82,-0.013721085
18/03/2005,96.13,-0.00735869
17/03/2005,96.84,-0.000928936
16/03/2005,96.93,-0.017386406
15/03/2005,98.63,-0.019577956
14/03/2005,100.58,0.008486896
11/03/2005,99.73,0.006135297
10/03/2005,99.12,-0.004529677
09/03/2005,99.57,-0.011582756
08/03/2005,100.73,-0.008107618
07/03/2005,101.55,0.019389123
04/03/2005,99.6,0.016909227
03/03/2005,97.93,0.007893834
02/03/2005,97.16,-0.009628262
01/03/2005,98.1,0.003267309
28/02/2005,97.78,-0.006727168
25/02/2005,98.44,0.007340979
24/02/2005,97.72,0.011113512
23/02/2005,96.64,0.010401592
22/02/2005,95.64,-0.017721589
18/02/2005,97.35,-0.004100467
17/02/2005,97.75,-0.006119346
16/02/2005,98.35,0.011967616
15/02/2005,97.18,0.008992773
14/02/2005,96.31,-0.017497359
11/02/2005,98.01,0.015837435
10/02/2005,96.47,-0.002071037
09/02/2005,96.67,-0.001240567
08/02/2005,96.79,0.007154367
07/02/2005,96.1,-0.002701862
04/02/2005,96.36,0.020232358
03/02/2005,94.43,-0.010324575
02/02/2005,95.41,-0.003243868
01/02/2005,95.72,0.000731567
31/01/2005,95.65,0.012836877
28/01/2005,94.43,0.00275716
27/01/2005,94.17,-0.002968934
26/01/2005,94.45,-0.000635055
25/01/2005,94.51,0.022145864
24/01/2005,92.44,0.022979455
21/01/2005,90.34,-0.013523377
20/01/2005,91.57,-0.018180351
19/01/2005,93.25,-0.006413705
18/01/2005,93.85,0.005663316
14/01/2005,93.32,-0.004703879
13/01/2005,93.76,-0.007543998
12/01/2005,94.47,-0.009901071
11/01/2005,95.41,-0.001884817
10/01/2005,95.59,0.007139138
07/01/2005,94.91,-0.00294582
06/01/2005,95.19,-0.003670114
05/01/2005,95.54,-0.00125523
04/01/2005,95.66,-0.018025972
03/01/2005,97.4,-0.01112881
31/12/2004,98.49,-0.004659652
30/12/2004,98.95,-0.004839207
29/12/2004,99.43,0.005243533
28/12/2004,98.91,0.011183524
27/12/2004,97.81,-0.009665843
23/12/2004,98.76,-0.00877066
22/12/2004,99.63,-0.008992866
21/12/2004,100.53,0.004386409
20/12/2004,100.09,0.0007996
17/12/2004,100.01,0.023266273
16/12/2004,97.71,-0.010587496
15/12/2004,98.75,-0.00756624
14/12/2004,99.5,0.00301963
