Date,Close,NSC
24/08/2007,51.53,0.010730763
23/08/2007,50.98,-0.037536887
22/08/2007,52.93,0.015613417
21/08/2007,52.11,-0.006694106
20/08/2007,52.46,0.02881375
17/08/2007,50.97,0.016418132
16/08/2007,50.14,0.01547614
15/08/2007,49.37,-0.014278775
14/08/2007,50.08,-0.033575354
13/08/2007,51.79,0.009506328
10/08/2007,51.3,0.047504441
09/08/2007,48.92,-0.02543023
08/08/2007,50.18,0.000797448
07/08/2007,50.14,-0.002987157
06/08/2007,50.29,-0.010877196
03/08/2007,50.84,-0.056590021
02/08/2007,53.8,-0.000185856
01/08/2007,53.81,0.000557673
31/07/2007,53.78,-0.001486437
30/07/2007,53.86,0.02862719
27/07/2007,52.34,-0.010075173
26/07/2007,52.87,-0.029997592
25/07/2007,54.48,-0.018909654
24/07/2007,55.52,-0.025430374
23/07/2007,56.95,0.001933387
20/07/2007,56.84,-0.017267369
19/07/2007,57.83,-0.005518207
18/07/2007,58.15,0.026663599
17/07/2007,56.62,-0.000706215
16/07/2007,56.66,0.014398969
13/07/2007,55.85,0.001074884
12/07/2007,55.79,0.022110361
11/07/2007,54.57,0.019242037
10/07/2007,53.53,-0.027817949
09/07/2007,55.04,0.018705845
06/07/2007,54.02,0.009672694
05/07/2007,53.5,-0.01336819
03/07/2007,54.22,0.01187398
02/07/2007,53.58,0.019030249
29/06/2007,52.57,-0.012664379
28/06/2007,53.24,0.009246221
27/06/2007,52.75,0.009523882
26/06/2007,52.25,-0.020834087
25/06/2007,53.35,-0.010442012
22/06/2007,53.91,-0.025637735
21/06/2007,55.31,0.003259691
20/06/2007,55.13,-0.019934215
19/06/2007,56.24,0.017940919
18/06/2007,55.24,-0.011519206
15/06/2007,55.88,0.008446452
14/06/2007,55.41,0.013810868
13/06/2007,54.65,0.02295122
12/06/2007,53.41,-0.020202707
11/06/2007,54.5,-0.007130481
08/06/2007,54.89,0.014127379
07/06/2007,54.12,-0.043567667
06/06/2007,56.53,-0.025154165
05/06/2007,57.97,-0.010638398
04/06/2007,58.59,-0.000853024
01/06/2007,58.64,0.013045156
31/05/2007,57.88,0.007282848
30/05/2007,57.46,-0.002954212
29/05/2007,57.63,0.006965029
25/05/2007,57.23,-0.00174581
24/05/2007,57.33,-0.0055662
23/05/2007,57.65,0.006264158
22/05/2007,57.29,-0.003658859
21/05/2007,57.5,-0.010896934
18/05/2007,58.13,-0.003263206
17/05/2007,58.32,0.026584834
16/05/2007,56.79,0.01633269
15/05/2007,55.87,0.017149983
14/05/2007,54.92,-0.005447626
11/05/2007,55.22,0.02234116
10/05/2007,54,-0.014158552
09/05/2007,54.77,0.002925583
08/05/2007,54.61,0.023155615
07/05/2007,53.36,-0.010440065
04/05/2007,53.92,0.003716095
03/05/2007,53.72,0.026024475
02/05/2007,52.34,-0.005905341
01/05/2007,52.65,-0.011331566
30/04/2007,53.25,-0.006924328
27/04/2007,53.62,0.006361107
26/04/2007,53.28,-0.042981823
25/04/2007,55.62,0.000899362
24/04/2007,55.57,-0.002875114
23/04/2007,55.73,-0.005903944
20/04/2007,56.06,0.002679291
19/04/2007,55.91,0.014956581
18/04/2007,55.08,0.019062161
17/04/2007,54.04,-0.014877674
16/04/2007,54.85,0.017657255
13/04/2007,53.89,-0.008683657
12/04/2007,54.36,0.047080809
11/04/2007,51.86,-0.016826401
10/04/2007,52.74,-0.002840104
09/04/2007,52.89,0.036780886
05/04/2007,50.98,-0.001568013
04/04/2007,51.06,0.00451468
03/04/2007,50.83,0.005128216
02/04/2007,50.57,-0.000593061
30/03/2007,50.6,0.013329552
29/03/2007,49.93,-0.002200661
28/03/2007,50.04,-0.006970057
27/03/2007,50.39,-0.007118875
26/03/2007,50.75,-0.023755011
23/03/2007,51.97,0.041447551
22/03/2007,49.86,0.009268654
21/03/2007,49.4,0.005480578
20/03/2007,49.13,0.002241468
19/03/2007,49.02,0.005113008
16/03/2007,48.77,0.017582416
15/03/2007,47.92,0.01556288
14/03/2007,47.18,-0.017439249
13/03/2007,48.01,-0.020615036
12/03/2007,49.01,0.009636159
09/03/2007,48.54,-0.000617856
08/03/2007,48.57,0.018494034
07/03/2007,47.68,0.022911482
06/03/2007,46.6,0.012089957
05/03/2007,46.04,-0.006494935
02/03/2007,46.34,-0.014354826
01/03/2007,47.01,-0.008683736
28/02/2007,47.42,0.001477261
27/02/2007,47.35,-0.048438113
26/02/2007,49.7,-0.024839827
23/02/2007,50.95,-0.004699441
22/02/2007,51.19,-0.016276275
21/02/2007,52.03,0.011598816
20/02/2007,51.43,0.004872829
16/02/2007,51.18,-0.007009374
15/02/2007,51.54,-0.013681686
14/02/2007,52.25,0.035850323
13/02/2007,50.41,0.040276617
12/02/2007,48.42,-0.010682107
09/02/2007,48.94,-0.001429301
08/02/2007,49.01,-0.013779347
07/02/2007,49.69,-0.003615914
06/02/2007,49.87,-0.002403366
05/02/2007,49.99,-0.017646934
02/02/2007,50.88,0.0104713
01/02/2007,50.35,0.014000229
31/01/2007,49.65,0.043426929
30/01/2007,47.54,-0.00042061
29/01/2007,47.56,-0.009208939
26/01/2007,48,-0.016939054
25/01/2007,48.82,-0.03600912
24/01/2007,50.61,-0.05982232
23/01/2007,53.73,0.030614636
22/01/2007,52.11,-0.016557615
19/01/2007,52.98,0.009291809
18/01/2007,52.49,0.020789969
17/01/2007,51.41,-0.011795554
16/01/2007,52.02,0.033623183
12/01/2007,50.3,0.02333171
11/01/2007,49.14,0.019521836
10/01/2007,48.19,-0.007854526
09/01/2007,48.57,-0.007180254
08/01/2007,48.92,-0.005707313
05/01/2007,49.2,0.01618722
04/01/2007,48.41,-0.01679679
03/01/2007,49.23,-0.021303056
29/12/2006,50.29,-0.004167086
28/12/2006,50.5,0.003570724
27/12/2006,50.32,0.022915576
26/12/2006,49.18,0.005096331
22/12/2006,48.93,-0.016016561
21/12/2006,49.72,0.008888947
20/12/2006,49.28,-0.037244173
19/12/2006,51.15,0.001761081
18/12/2006,51.06,-0.001369997
15/12/2006,51.13,-0.008568699
14/12/2006,51.57,0.034724341
13/12/2006,49.81,-0.011576976
12/12/2006,50.39,-0.011052017
11/12/2006,50.95,0.005905529
08/12/2006,50.65,-0.0084538
07/12/2006,51.08,0.007269901
06/12/2006,50.71,-0.016041033
05/12/2006,51.53,0.025551705
04/12/2006,50.23,0.0260174
01/12/2006,48.94,-0.00631431
30/11/2006,49.25,0.012257559
29/11/2006,48.65,0.001851662
28/11/2006,48.56,-0.025616363
27/11/2006,49.82,0.001004117
24/11/2006,49.77,-0.004610613
22/11/2006,50,-0.00796817
21/11/2006,50.4,-0.000198393
20/11/2006,50.41,-0.013399215
17/11/2006,51.09,-0.002931694
16/11/2006,51.24,0.010003025
15/11/2006,50.73,0.016496449
14/11/2006,49.9,-0.054214874
13/11/2006,52.68,0.001329661
10/11/2006,52.61,0
09/11/2006,52.61,-0.003794351
08/11/2006,52.81,-0.000946342
07/11/2006,52.86,0.016595517
06/11/2006,51.99,0.00308226
03/11/2006,51.83,-0.029279658
02/11/2006,53.37,0.015293416
01/11/2006,52.56,-0.000190241
31/10/2006,52.57,-0.013227706
30/10/2006,53.27,-0.001125704
27/10/2006,53.33,-0.003182629
26/10/2006,53.5,-0.004289851
25/10/2006,53.73,0.096241192
24/10/2006,48.8,0.002051283
23/10/2006,48.7,0.010320009
20/10/2006,48.2,-0.005792321
19/10/2006,48.48,-0.003294896
18/10/2006,48.64,0.019724505
17/10/2006,47.69,-0.005854083
16/10/2006,47.97,0.024265353
13/10/2006,46.82,0.014413501
12/10/2006,46.15,0.009579869
11/10/2006,45.71,-0.0037122
10/10/2006,45.88,0.002837501
09/10/2006,45.75,0.001093494
06/10/2006,45.7,-0.010231939
05/10/2006,46.17,0.015057568
04/10/2006,45.48,0.041527682
03/10/2006,43.63,0.016174105
02/10/2006,42.93,-0.02575447
29/09/2006,44.05,0.013714501
28/09/2006,43.45,-0.004821499
27/09/2006,43.66,0.01198171
26/09/2006,43.14,0.025829095
25/09/2006,42.04,0.006443167
22/09/2006,41.77,0.005040212
21/09/2006,41.56,-0.022601176
20/09/2006,42.51,-0.016564009
19/09/2006,43.22,-0.035904788
18/09/2006,44.8,0.039845909
15/09/2006,43.05,-0.017956284
14/09/2006,43.83,0.003199271
13/09/2006,43.69,0.024326463
12/09/2006,42.64,0.024452257
11/09/2006,41.61,0.007235922
08/09/2006,41.31,-0.007956642
07/09/2006,41.64,0.004332137
06/09/2006,41.46,-0.014130279
05/09/2006,42.05,-0.013229581
01/09/2006,42.61,-0.002812282
31/08/2006,42.73,0.015804079
30/08/2006,42.06,-0.005689916
29/08/2006,42.3,-0.000708968
28/08/2006,42.33,-0.001652308
25/08/2006,42.4,0.020973123
24/08/2006,41.52,-0.023564104
23/08/2006,42.51,-0.004927852
22/08/2006,42.72,0.006104738
21/08/2006,42.46,-0.042196462
18/08/2006,44.29,-0.002705751
17/08/2006,44.41,-0.01497402
16/08/2006,45.08,0.04190399
15/08/2006,43.23,0.041082264
14/08/2006,41.49,0.013589144
11/08/2006,40.93,-0.004144831
10/08/2006,41.1,0.011009286
09/08/2006,40.65,-0.025981794
08/08/2006,41.72,0.004564572
07/08/2006,41.53,-0.009585504
04/08/2006,41.93,-0.03030179
03/08/2006,43.22,0.011870266
02/08/2006,42.71,0.014622902
01/08/2006,42.09,-0.031109982
31/07/2006,43.42,-0.007799994
28/07/2006,43.76,0.011491738
27/07/2006,43.26,0.04394754
26/07/2006,41.4,-0.088921789
25/07/2006,45.25,-0.036880536
24/07/2006,46.95,0.012430507
21/07/2006,46.37,-0.026600143
20/07/2006,47.62,-0.066610082
19/07/2006,50.9,0.009078412
18/07/2006,50.44,0.019822453
17/07/2006,49.45,0.003037977
14/07/2006,49.3,-0.015098425
13/07/2006,50.05,-0.006174703
12/07/2006,50.36,-0.028771923
11/07/2006,51.83,-0.001349658
10/07/2006,51.9,0.00676658
07/07/2006,51.55,-0.01367905
06/07/2006,52.26,-0.027740245
05/07/2006,53.73,-0.000372162
03/07/2006,53.75,0.009909401
30/06/2006,53.22,0.012288651
29/06/2006,52.57,0.030712216
28/06/2006,50.98,0.02603227
27/06/2006,49.67,-0.025443631
26/06/2006,50.95,0.001178319
23/06/2006,50.89,0.000589681
22/06/2006,50.86,-0.004512023
21/06/2006,51.09,0.030606523
20/06/2006,49.55,0
19/06/2006,49.55,-0.017405661
16/06/2006,50.42,-0.007902056
15/06/2006,50.82,0.021279514
14/06/2006,49.75,0.026271748
13/06/2006,48.46,0.003721319
12/06/2006,48.28,-0.005370804
09/06/2006,48.54,-0.024823248
08/06/2006,49.76,0.007058616
07/06/2006,49.41,-0.040651974
06/06/2006,51.46,-0.002716866
05/06/2006,51.6,-0.038027396
02/06/2006,53.6,0.014091356
01/06/2006,52.85,0.001704384
31/05/2006,52.76,0.020102141
30/05/2006,51.71,-0.02350801
26/05/2006,52.94,0.01465158
25/05/2006,52.17,0.015258625
24/05/2006,51.38,-0.016790899
23/05/2006,52.25,0.02069106
22/05/2006,51.18,0.012979533
19/05/2006,50.52,0.016364364
18/05/2006,49.7,-0.038097966
17/05/2006,51.63,-0.042285188
16/05/2006,53.86,0.001858391
15/05/2006,53.76,-0.011282835
12/05/2006,54.37,-0.029717715
11/05/2006,56.01,-0.023642597
10/05/2006,57.35,0.012457394
09/05/2006,56.64,0.010292904
08/05/2006,56.06,-0.002494211
05/05/2006,56.2,0
04/05/2006,56.2,0.005352377
03/05/2006,55.9,0.007361556
02/05/2006,55.49,0.009779143
01/05/2006,54.95,0.017439634
28/04/2006,54,-0.007563914
27/04/2006,54.41,-0.017670557
26/04/2006,55.38,0.020615525
25/04/2006,54.25,-0.043641978
24/04/2006,56.67,0.008684149
21/04/2006,56.18,0.010017973
20/04/2006,55.62,-0.004484715
19/04/2006,55.87,-0.008554677
18/04/2006,56.35,0.045379837
17/04/2006,53.85,0.000185718
13/04/2006,53.84,-0.014200331
12/04/2006,54.61,0.010862668
11/04/2006,54.02,-0.002034212
10/04/2006,54.13,-0.004975593
07/04/2006,54.4,-0.035040609
06/04/2006,56.34,0.003556192
05/04/2006,56.14,0.007329969
04/04/2006,55.73,0.010280549
03/04/2006,55.16,0.01995855
31/03/2006,54.07,0.005006036
30/03/2006,53.8,0.005591813
29/03/2006,53.5,-0.001307556
28/03/2006,53.57,-0.002423792
27/03/2006,53.7,0.00747667
24/03/2006,53.3,0.007722046
23/03/2006,52.89,-0.03419772
22/03/2006,54.73,0.021982967
21/03/2006,53.54,-0.008369806
20/03/2006,53.99,0.000926527
17/03/2006,53.94,0.005390849
16/03/2006,53.65,-0.005019998
15/03/2006,53.92,0.046113853
14/03/2006,51.49,0.005452789
13/03/2006,51.21,0.007448094
10/03/2006,50.83,0.029548966
09/03/2006,49.35,0.007934128
08/03/2006,48.96,-0.023815455
07/03/2006,50.14,-0.031025461
06/03/2006,51.72,-0.007704198
03/03/2006,52.12,0.0098333
02/03/2006,51.61,-0.009065546
01/03/2006,52.08,0.017432167
28/02/2006,51.18,-0.002731709
27/02/2006,51.32,0.026857854
24/02/2006,49.96,-0.006782392
23/02/2006,50.3,-0.009891277
22/02/2006,50.8,0.011881328
21/02/2006,50.2,0.017077261
17/02/2006,49.35,-0.01308524
16/02/2006,50,-0.015282624
15/02/2006,50.77,0.022508669
14/02/2006,49.64,0.027986711
13/02/2006,48.27,-0.015010048
10/02/2006,49,0.012733793
09/02/2006,48.38,0.001654945
08/02/2006,48.3,-0.013367808
07/02/2006,48.95,-0.016211095
06/02/2006,49.75,0.010304162
03/02/2006,49.24,0.009180927
02/02/2006,48.79,-0.015456887
01/02/2006,49.55,-0.005835614
31/01/2006,49.84,0.003819484
30/01/2006,49.65,0.003429843
27/01/2006,49.48,-0.007449949
26/01/2006,49.85,0.045345752
25/01/2006,47.64,0.039388653
24/01/2006,45.8,0.00767127
23/01/2006,45.45,0.026305574
20/01/2006,44.27,-0.007426612
19/01/2006,44.6,0.036533743
18/01/2006,43,0.013815932
17/01/2006,42.41,-0.001649193
13/01/2006,42.48,0.001413428
12/01/2006,42.42,-0.001884127
11/01/2006,42.5,0.001884127
10/01/2006,42.42,0.000707464
09/01/2006,42.39,0.005440581
06/01/2006,42.16,-0.016233741
05/01/2006,42.85,-0.016204058
04/01/2006,43.55,0.002298852
03/01/2006,43.45,-0.031266706
30/12/2005,44.83,-0.002895647
29/12/2005,44.96,0.000222445
28/12/2005,44.95,0.003119432
27/12/2005,44.81,-0.008665758
23/12/2005,45.2,0.018984378
22/12/2005,44.35,0.005652926
21/12/2005,44.1,0.0268889
20/12/2005,42.93,0.007247256
19/12/2005,42.62,-0.00910902
16/12/2005,43.01,-0.010868415
15/12/2005,43.48,-0.005733303
14/12/2005,43.73,0.014975513
13/12/2005,43.08,0.002789402
12/12/2005,42.96,0.001164551
09/12/2005,42.91,0.002566796
08/12/2005,42.8,0.00327639
07/12/2005,42.66,-0.016275644
06/12/2005,43.36,0.002308937
05/12/2005,43.26,-0.019911403
02/12/2005,44.13,-0.001811185
01/12/2005,44.21,-0.000678349
30/11/2005,44.24,-0.00067789
29/11/2005,44.27,0.005663171
28/11/2005,44.02,0.002957572
25/11/2005,43.89,-0.002730377
23/11/2005,44.01,0.007297638
22/11/2005,43.69,-0.007070391
21/11/2005,44,0.002958919
18/11/2005,43.87,0.025160012
17/11/2005,42.78,0.01935392
16/11/2005,41.96,-0.009015482
15/11/2005,42.34,0.004023198
14/11/2005,42.17,-0.005203418
11/11/2005,42.39,0.006864745
10/11/2005,42.1,0.005717024
09/11/2005,41.86,0.011533045
08/11/2005,41.38,-0.013919111
07/11/2005,41.96,0.009819262
04/11/2005,41.55,-0.010057556
03/11/2005,41.97,0.016334737
02/11/2005,41.29,0.019318366
01/11/2005,40.5,0.007434978
31/10/2005,40.2,0.011005614
28/10/2005,39.76,0.004032264
27/10/2005,39.6,0.026095111
26/10/2005,38.58,-0.046095777
25/10/2005,40.4,0.016219944
24/10/2005,39.75,0.023416697
21/10/2005,38.83,-0.013048669
20/10/2005,39.34,0.001017294
19/10/2005,39.3,-0.003556011
18/10/2005,39.44,-0.009086383
17/10/2005,39.8,0.008326023
14/10/2005,39.47,-0.001012915
13/10/2005,39.51,0.016845728
12/10/2005,38.85,-0.015579424
11/10/2005,39.46,-0.001772377
10/10/2005,39.53,-0.021274736
07/10/2005,40.38,0.012710451
06/10/2005,39.87,0.009829947
05/10/2005,39.48,-0.01857017
04/10/2005,40.22,-0.010634452
03/10/2005,40.65,0.002216477
30/09/2005,40.56,0.005934736
29/09/2005,40.32,0.00671895
28/09/2005,40.05,0.035840664
27/09/2005,38.64,-0.003100778
26/09/2005,38.76,-0.003348361
23/09/2005,38.89,0.012419306
22/09/2005,38.41,0.001824105
21/09/2005,38.34,0.003134799
20/09/2005,38.22,0.025438574
19/09/2005,37.26,-0.001341022
16/09/2005,37.31,0.020033155
15/09/2005,36.57,0.005209059
14/09/2005,36.38,-0.001373438
13/09/2005,36.43,-0.004382368
12/09/2005,36.59,0.014868115
09/09/2005,36.05,0.002221606
08/09/2005,35.97,-0.001666667
07/09/2005,36.03,-0.007465817
06/09/2005,36.3,0.006633523
02/09/2005,36.06,0.003611617
01/09/2005,35.93,0.008946104
31/08/2005,35.61,-0.000561482
30/08/2005,35.63,-0.016147344
29/08/2005,36.21,-0.007428841
26/08/2005,36.48,-0.008461904
25/08/2005,36.79,0.009284611
24/08/2005,36.45,0.00688234
23/08/2005,36.2,-0.018067833
22/08/2005,36.86,0.006259375
19/08/2005,36.63,0.012637531
18/08/2005,36.17,-0.003312175
17/08/2005,36.29,-0.003026553
16/08/2005,36.4,-0.009569451
15/08/2005,36.75,-0.008130126
12/08/2005,37.05,0.001350439
11/08/2005,37,0.002977401
10/08/2005,36.89,-0.009711433
09/08/2005,37.25,0.009440394
08/08/2005,36.9,-0.003246756
05/08/2005,37.02,-0.001619434
04/08/2005,37.08,-0.005379249
03/08/2005,37.28,-0.004816707
02/08/2005,37.46,0.006158809
01/08/2005,37.23,0.000537346
29/07/2005,37.21,-0.002415784
28/07/2005,37.3,0.032700461
27/07/2005,36.1,0.044464354
26/07/2005,34.53,0.000579374
25/07/2005,34.51,-0.010951118
22/07/2005,34.89,-0.006570514
21/07/2005,35.12,-0.001991183
20/07/2005,35.19,0.053104659
19/07/2005,33.37,-0.00149723
18/07/2005,33.42,0.00750867
15/07/2005,33.17,0.016720256
14/07/2005,32.62,0.016069567
13/07/2005,32.1,-0.005281976
12/07/2005,32.27,-0.010480984
11/07/2005,32.61,0.014206539
08/07/2005,32.15,0.028393075
07/07/2005,31.25,-0.006061591
06/07/2005,31.44,0.005421796
05/07/2005,31.27,-0.005739812
01/07/2005,31.45,0.015702934
30/06/2005,30.96,-0.010922049
29/06/2005,31.3,0.001278773
28/06/2005,31.26,0.040808666
27/06/2005,30.01,-0.010936314
24/06/2005,30.34,-0.02698912
23/06/2005,31.17,-0.033441602
22/06/2005,32.23,-0.005260727
21/06/2005,32.4,-0.00154202
20/06/2005,32.45,-0.014987282
17/06/2005,32.94,0.010068735
16/06/2005,32.61,0.014517629
15/06/2005,32.14,0.017577351
14/06/2005,31.58,-0.001582028
13/06/2005,31.63,0.007616666
10/06/2005,31.39,-0.004132894
09/06/2005,31.52,-0.004747596
08/06/2005,31.67,-0.028635632
07/06/2005,32.59,0.016084479
06/06/2005,32.07,-0.000623441
03/06/2005,32.09,-0.007760399
02/06/2005,32.34,0.000309262
01/06/2005,32.33,0.012762819
31/05/2005,31.92,-0.000313234
27/05/2005,31.93,0.002508625
26/05/2005,31.85,0.006299233
25/05/2005,31.65,0.000632111
24/05/2005,31.63,-0.009753105
23/05/2005,31.94,-0.003438041
20/05/2005,32.05,0
19/05/2005,32.05,-0.00062383
18/05/2005,32.07,0.025261842
17/05/2005,31.27,0.016444027
16/05/2005,30.76,0.018042149
13/05/2005,30.21,-0.018367194
12/05/2005,30.77,-0.033869052
11/05/2005,31.83,0.013282928
10/05/2005,31.41,-0.028869278
09/05/2005,32.33,0.00901047
06/05/2005,32.04,-0.000312061
05/05/2005,32.05,-0.001247272
04/05/2005,32.09,0.007821094
03/05/2005,31.84,-0.018052155
02/05/2005,32.42,0.031967623
29/04/2005,31.4,-0.008246162
28/04/2005,31.66,-0.011931068
27/04/2005,32.04,-0.028309583
26/04/2005,32.96,-0.018040177
25/04/2005,33.56,0.02534837
22/04/2005,32.72,-0.008217974
21/04/2005,32.99,0.033598475
20/04/2005,31.9,-0.019249275
19/04/2005,32.52,0.039196113
18/04/2005,31.27,0.020026509
15/04/2005,30.65,-0.036833627
14/04/2005,31.8,-0.051481956
13/04/2005,33.48,-0.044399816
12/04/2005,35,-0.007684683
11/04/2005,35.27,0.012266592
08/04/2005,34.84,-0.05717436
07/04/2005,36.89,0.009806671
06/04/2005,36.53,-0.004642914
05/04/2005,36.7,-0.011917801
04/04/2005,37.14,0.009740337
01/04/2005,36.78,-0.007314133
31/03/2005,37.05,-0.000809389
30/03/2005,37.08,0.019058568
29/03/2005,36.38,-0.029788284
28/03/2005,37.48,-0.01430488
24/03/2005,38.02,-0.009424154
23/03/2005,38.38,0.004700975
22/03/2005,38.2,0.011055654
21/03/2005,37.78,0.003181339
18/03/2005,37.66,0.008265612
17/03/2005,37.35,0.020557933
16/03/2005,36.59,-0.012223431
15/03/2005,37.04,-0.019516727
14/03/2005,37.77,0.000264795
11/03/2005,37.76,0.006642777
10/03/2005,37.51,0.004274653
09/03/2005,37.35,-0.007202912
08/03/2005,37.62,0.000265851
07/03/2005,37.61,0.017704325
04/03/2005,36.95,0.004067802
03/03/2005,36.8,0.019482027
02/03/2005,36.09,-0.010474186
01/03/2005,36.47,0.0160313
28/02/2005,35.89,-0.018496041
25/02/2005,36.56,0.014047883
24/02/2005,36.05,0.024144912
23/02/2005,35.19,0.022705387
22/02/2005,34.4,-0.02837273
18/02/2005,35.39,0.016811908
17/02/2005,34.8,0.004319661
16/02/2005,34.65,-0.010050336
15/02/2005,35,-0.00796817
14/02/2005,35.28,-0.013234038
11/02/2005,35.75,-0.001118256
10/02/2005,35.79,0.007572607
09/02/2005,35.52,0.00451468
08/02/2005,35.36,0.0019816
07/02/2005,35.29,0.002553555
04/02/2005,35.2,0.02706759
03/02/2005,34.26,-0.019081238
02/02/2005,34.92,-0.004571437
01/02/2005,35.08,0.004571437
31/01/2005,34.92,0.024936056
28/01/2005,34.06,-0.001173709
27/01/2005,34.1,0.000586682
26/01/2005,34.08,-0.018317128
25/01/2005,34.71,0.041170178
24/01/2005,33.31,-0.058591724
21/01/2005,35.32,-0.003109543
20/01/2005,35.43,-0.019841366
19/01/2005,36.14,-0.006618888
18/01/2005,36.38,0.004407721
14/01/2005,36.22,0.015862306
13/01/2005,35.65,-0.007266661
12/01/2005,35.91,-0.001669449
11/01/2005,35.97,-0.008856964
10/01/2005,36.29,-0.004673548
07/01/2005,36.46,0.001372307
06/01/2005,36.41,0.014384757
05/01/2005,35.89,0.018276904
04/01/2005,35.24,-0.008195609
03/01/2005,35.53,-0.018405428
31/12/2004,36.19,-0.005511174
30/12/2004,36.39,-0.003018249
29/12/2004,36.5,0.003293087
28/12/2004,36.38,0.017468904
27/12/2004,35.75,-0.008079164
23/12/2004,36.04,0.000832755
22/12/2004,36.01,-0.005538646
21/12/2004,36.21,0.029710706
20/12/2004,35.15,0.008571481
17/12/2004,34.85,-0.007432853
16/12/2004,35.11,-0.015543622
15/12/2004,35.66,-0.007264631
14/12/2004,35.92,0.012888943
13/12/2004,35.46,0.01020417
