Date,Close,UNP
05/04/2007,103.2,0.001745709
04/04/2007,103.02,-0.000776247
03/04/2007,103.1,0.011020739
02/04/2007,101.97,0.004127364
30/03/2007,101.55,0.002464877
29/03/2007,101.3,0.012516305
28/03/2007,100.04,-0.008956175
27/03/2007,100.94,-0.016604007
26/03/2007,102.63,-0.015181842
23/03/2007,104.2,0.037448771
22/03/2007,100.37,-0.009223053
21/03/2007,101.3,0.008525877
20/03/2007,100.44,0.008297973
19/03/2007,99.61,-0.0034075
16/03/2007,99.95,0.012787769
15/03/2007,98.68,0.011312223
14/03/2007,97.57,-0.005009467
13/03/2007,98.06,-0.033099
12/03/2007,101.36,0.026188403
09/03/2007,98.74,-0.003437472
08/03/2007,99.08,0.016075227
07/03/2007,97.5,0.013319076
06/03/2007,96.21,0.001039934
05/03/2007,96.11,-0.017635686
02/03/2007,97.82,-0.010879066
01/03/2007,98.89,0.00313972
28/02/2007,98.58,0.006002969
27/02/2007,97.99,-0.037358508
26/02/2007,101.72,-0.021012446
23/02/2007,103.88,-0.002211646
22/02/2007,104.11,-0.001919202
21/02/2007,104.31,0.015555118
20/02/2007,102.7,0.009489872
16/02/2007,101.73,-0.005000746
15/02/2007,102.24,-0.021768382
14/02/2007,104.49,0.016208748
13/02/2007,102.81,0.030115323
12/02/2007,99.76,0.001203611
09/02/2007,99.64,-0.00938974
08/02/2007,100.58,0.004284369
07/02/2007,100.15,0.002099056
06/02/2007,99.94,-0.024707255
05/02/2007,102.44,0.000390549
02/02/2007,102.4,-0.00428767
01/02/2007,102.84,0.018053866
31/01/2007,101,0.040615745
30/01/2007,96.98,0.014750449
29/01/2007,95.56,0.001361328
26/01/2007,95.43,-0.011046382
25/01/2007,96.49,-0.004859146
24/01/2007,96.96,-0.012911338
23/01/2007,98.22,0.030075124
22/01/2007,95.31,-0.01064506
19/01/2007,96.33,-0.00404041
18/01/2007,96.72,0.028099983
17/01/2007,94.04,-0.014672771
16/01/2007,95.43,0.037039295
12/01/2007,91.96,0.016003849
11/01/2007,90.5,0.004096778
10/01/2007,90.13,-0.007956722
09/01/2007,90.85,0.000550509
08/01/2007,90.8,0.00154304
05/01/2007,90.66,-0.012496052
04/01/2007,91.8,-0.007380107
03/01/2007,92.48,0.00498646
29/12/2006,92.02,0.000217368
28/12/2006,92,0.00272109
27/12/2006,91.75,0.004588166
26/12/2006,91.33,0.007914738
22/12/2006,90.61,-0.006490315
21/12/2006,91.2,-0.002190581
20/12/2006,91.4,-0.013259623
19/12/2006,92.62,-0.008386244
18/12/2006,93.4,-0.005658479
15/12/2006,93.93,-0.007319046
14/12/2006,94.62,0.022552123
13/12/2006,92.51,-0.003237646
12/12/2006,92.81,-0.011569492
11/12/2006,93.89,0.011677244
08/12/2006,92.8,-0.004086467
07/12/2006,93.18,-0.004924536
06/12/2006,93.64,-0.02436958
05/12/2006,95.95,0.040843707
04/12/2006,92.11,0.017854683
01/12/2006,90.48,-0.000441989
30/11/2006,90.52,0.005427873
29/11/2006,90.03,0.005457495
28/11/2006,89.54,-0.013753544
27/11/2006,90.78,-0.007353378
24/11/2006,91.45,-0.012820688
22/11/2006,92.63,0.012383387
21/11/2006,91.49,0.001531394
20/11/2006,91.35,0
17/11/2006,91.35,-0.006981593
16/11/2006,91.99,0.008186478
15/11/2006,91.24,-0.002517652
14/11/2006,91.47,-0.011737989
13/11/2006,92.55,0.015352253
10/11/2006,91.14,0.00505996
09/11/2006,90.68,-0.011185554
08/11/2006,91.7,0.007003749
07/11/2006,91.06,-0.00164591
06/11/2006,91.21,0.011245984
03/11/2006,90.19,-0.007401304
02/11/2006,90.86,0.0011012
01/11/2006,90.76,0.001433376
31/10/2006,90.63,-0.003304696
30/10/2006,90.93,0.000770119
27/10/2006,90.86,-0.002857459
26/10/2006,91.12,-0.00721709
25/10/2006,91.78,0.003055437
24/10/2006,91.5,0.003284075
23/10/2006,91.2,0.00406527
20/10/2006,90.83,-0.005708655
19/10/2006,91.35,0.000547495
18/10/2006,91.3,-0.002297468
17/10/2006,91.51,-0.009029161
16/10/2006,92.34,0.013739176
13/10/2006,91.08,0.003299244
12/10/2006,90.78,0.008629327
11/10/2006,90,-0.004434597
10/10/2006,90.4,0.01190689
09/10/2006,89.33,0.00527528
06/10/2006,88.86,-0.011969492
05/10/2006,89.93,0.004346137
04/10/2006,89.54,0.021562048
03/10/2006,87.63,0.005377895
02/10/2006,87.16,-0.009591304
29/09/2006,88,0.005469476
28/09/2006,87.52,-0.001484273
27/09/2006,87.65,0.018423089
26/09/2006,86.05,0.019124182
25/09/2006,84.42,0.011916252
22/09/2006,83.42,0.002400385
21/09/2006,83.22,-0.016446563
20/09/2006,84.6,-0.004363986
19/09/2006,84.97,-0.012746474
18/09/2006,86.06,0.02661172
15/09/2006,83.8,-0.016333657
14/09/2006,85.18,0.005178919
13/09/2006,84.74,0.03347844
12/09/2006,81.95,0.025583797
11/09/2006,79.88,-0.002750346
08/09/2006,80.1,0.002750346
07/09/2006,79.88,-0.004745856
06/09/2006,80.26,-0.006086597
05/09/2006,80.75,0.002604007
01/09/2006,80.54,0.002361863
31/08/2006,80.35,0.002866581
30/08/2006,80.12,0.000374508
29/08/2006,80.09,-0.007091787
28/08/2006,80.66,-0.00346535
25/08/2006,80.94,0.004581768
24/08/2006,80.57,-0.011476648
23/08/2006,81.5,-0.001226242
22/08/2006,81.6,0.000858211
21/08/2006,81.53,-0.02674571
18/08/2006,83.74,-0.006665104
17/08/2006,84.3,-0.003434191
16/08/2006,84.59,0.029634464
15/08/2006,82.12,0.031418787
14/08/2006,79.58,0.004660252
11/08/2006,79.21,-0.015035993
10/08/2006,80.41,0.019337619
09/08/2006,78.87,-0.024176038
08/08/2006,80.8,-0.002348725
07/08/2006,80.99,-0.034703798
04/08/2006,83.85,-0.035958667
03/08/2006,86.92,0.025164422
02/08/2006,84.76,0.0192978
01/08/2006,83.14,-0.022125323
31/07/2006,85,-0.002584892
28/07/2006,85.22,0.0171612
27/07/2006,83.77,0.008030246
26/07/2006,83.1,-0.013625166
25/07/2006,84.24,-0.013910398
24/07/2006,85.42,0.028257846
21/07/2006,83.04,-0.01161342
20/07/2006,84.01,-0.039559443
19/07/2006,87.4,0.011623354
18/07/2006,86.39,0.020228693
17/07/2006,84.66,-0.017562798
14/07/2006,86.16,-0.014861169
13/07/2006,87.45,-0.00887984
12/07/2006,88.23,-0.022414925
11/07/2006,90.23,-0.001439726
10/07/2006,90.36,0.002659576
07/07/2006,90.12,-0.007847512
06/07/2006,90.83,-0.014102447
05/07/2006,92.12,-0.001193382
03/07/2006,92.23,-0.007883836
30/06/2006,92.96,0.015393258
29/06/2006,91.54,0.023096225
28/06/2006,89.45,0.014526465
27/06/2006,88.16,-0.009595378
26/06/2006,89.01,0.002362073
23/06/2006,88.8,-0.010195596
22/06/2006,89.71,-0.002671715
21/06/2006,89.95,0.029903498
20/06/2006,87.3,-0.009235571
19/06/2006,88.11,-0.018553408
16/06/2006,89.76,-0.004668231
15/06/2006,90.18,0.029140837
14/06/2006,87.59,0.012406822
13/06/2006,86.51,0.013851121
12/06/2006,85.32,-0.013272986
09/06/2006,86.46,-0.017200286
08/06/2006,87.96,0.009021931
07/06/2006,87.17,-0.031838318
06/06/2006,89.99,-0.014561758
05/06/2006,91.31,-0.029566245
02/06/2006,94.05,0.008435264
01/06/2006,93.26,0.004944652
31/05/2006,92.8,0.021346923
30/05/2006,90.84,-0.019837163
26/05/2006,92.66,0.003242896
25/05/2006,92.36,0.011543197
24/05/2006,91.3,-0.006985403
23/05/2006,91.94,-0.003474488
22/05/2006,92.26,0.006088299
19/05/2006,91.7,-0.00087203
18/05/2006,91.78,-0.015460603
17/05/2006,93.21,-0.008333382
16/05/2006,93.99,-0.004034832
15/05/2006,94.37,0
12/05/2006,94.37,-0.023355515
11/05/2006,96.6,-0.001654945
10/05/2006,96.76,0.005076942
09/05/2006,96.27,0.02812636
08/05/2006,93.6,0.003746325
05/05/2006,93.25,-0.002677378
04/05/2006,93.5,0.002248515
03/05/2006,93.29,-0.008432563
02/05/2006,94.08,0.018993006
01/05/2006,92.31,0.011987938
28/04/2006,91.21,-0.006665599
27/04/2006,91.82,-0.025802334
26/04/2006,94.22,-0.008980989
25/04/2006,95.07,-0.022260124
24/04/2006,97.21,0.013046364
21/04/2006,95.95,0.015121573
20/04/2006,94.51,-0.005486982
19/04/2006,95.03,-0.009947205
18/04/2006,95.98,0.035634735
17/04/2006,92.62,-0.009670216
13/04/2006,93.52,0.005898457
12/04/2006,92.97,0.010053595
11/04/2006,92.04,-0.008007834
10/04/2006,92.78,-0.009119746
07/04/2006,93.63,-0.015893532
06/04/2006,95.13,-0.005764913
05/04/2006,95.68,-0.000313496
04/04/2006,95.71,0.010925626
03/04/2006,94.67,0.01404129
31/03/2006,93.35,0.00741899
30/03/2006,92.66,-0.001186432
29/03/2006,92.77,0.002590395
28/03/2006,92.53,-0.005926422
27/03/2006,93.08,0.009716151
24/03/2006,92.18,0.00195461
23/03/2006,92,-0.001629107
22/03/2006,92.15,0.014207889
21/03/2006,90.85,-0.007893912
20/03/2006,91.57,0.005475266
17/03/2006,91.07,0.011596574
16/03/2006,90.02,-0.002551729
15/03/2006,90.25,0.057464799
14/03/2006,85.21,-0.005734028
13/03/2006,85.7,-0.000699872
10/03/2006,85.76,0.009607572
09/03/2006,84.94,-0.001764395
08/03/2006,85.09,-0.021393677
07/03/2006,86.93,-0.016542503
06/03/2006,88.38,-0.016161968
03/03/2006,89.82,0.011195818
02/03/2006,88.82,-0.00706796
01/03/2006,89.45,0.010112446
28/02/2006,88.55,-0.017463782
27/02/2006,90.11,0.018480674
24/02/2006,88.46,0.000678503
23/02/2006,88.4,-0.015490264
22/02/2006,89.78,0.007378457
21/02/2006,89.12,0.00427303
17/02/2006,88.74,-0.009421335
16/02/2006,89.58,-0.00345462
15/02/2006,89.89,0.013665087
14/02/2006,88.67,0.030458045
13/02/2006,86.01,-0.003481898
10/02/2006,86.31,0.011653785
09/02/2006,85.31,0.002699691
08/02/2006,85.08,0.004948755
07/02/2006,84.66,-0.012209591
06/02/2006,85.7,0.00035012
03/02/2006,85.67,-0.00384459
02/02/2006,86,-0.014086366
01/02/2006,87.22,-0.01411681
31/01/2006,88.46,0.001810365
30/01/2006,88.3,0.012994598
27/01/2006,87.16,0.010031794
26/01/2006,86.29,0.011187624
25/01/2006,85.33,-0.011303506
24/01/2006,86.3,0.0053445
23/01/2006,85.84,0.023813456
20/01/2006,83.82,-0.01421488
19/01/2006,85.02,0.060859888
18/01/2006,80,0.016383479
17/01/2006,78.7,-0.000381122
13/01/2006,78.73,-0.00494141
12/01/2006,79.12,-0.008557817
11/01/2006,79.8,0.003766483
10/01/2006,79.5,-0.002136082
09/01/2006,79.67,0.013775889
06/01/2006,78.58,-0.007353907
05/01/2006,79.16,-0.011555014
04/01/2006,80.08,-0.000873744
03/01/2006,80.15,-0.004481521
30/12/2005,80.51,-0.006067754
29/12/2005,81,0.010424517
28/12/2005,80.16,0.005755052
27/12/2005,79.7,-0.008122506
23/12/2005,80.35,-0.000124448
22/12/2005,80.36,0.021763234
21/12/2005,78.63,0.023418466
20/12/2005,76.81,-0.002989927
19/12/2005,77.04,-0.010202193
16/12/2005,77.83,0.002573011
15/12/2005,77.63,0.014532499
14/12/2005,76.51,0.008004767
13/12/2005,75.9,0.005151587
12/12/2005,75.51,-0.004097012
09/12/2005,75.82,0.008077909
08/12/2005,75.21,0.001064254
07/12/2005,75.13,-0.006765297
06/12/2005,75.64,-0.001717192
05/12/2005,75.77,-0.018567479
02/12/2005,77.19,-0.000259067
01/12/2005,77.21,0.008715502
30/11/2005,76.54,-0.005082437
29/11/2005,76.93,0.002472833
28/11/2005,76.74,-0.001432385
25/11/2005,76.85,0.003127853
23/11/2005,76.61,0.004185748
22/11/2005,76.29,0.011469376
21/11/2005,75.42,0.005584378
18/11/2005,75,0.016671534
17/11/2005,73.76,0.038136702
16/11/2005,71,-0.003514942
15/11/2005,71.25,0.005206513
14/11/2005,70.88,0.00183577
11/11/2005,70.75,-0.003527341
10/11/2005,71,0.007350895
09/11/2005,70.48,0.005691535
08/11/2005,70.08,-0.009090972
07/11/2005,70.72,0.010947717
04/11/2005,69.95,-0.014899176
03/11/2005,71,0.008628669
02/11/2005,70.39,0.013876197
01/11/2005,69.42,0.003463207
31/10/2005,69.18,0.013534369
28/10/2005,68.25,0.001906578
27/10/2005,68.12,-0.009205881
26/10/2005,68.75,-0.004498955
25/10/2005,69.06,0.005517656
24/10/2005,68.68,0.023124972
21/10/2005,67.11,-0.044160181
20/10/2005,70.14,-0.002278554
19/10/2005,70.3,0.022586014
18/10/2005,68.73,-0.010421284
17/10/2005,69.45,0.003317231
14/10/2005,69.22,-0.001587875
13/10/2005,69.33,-0.004174169
12/10/2005,69.62,-0.006300135
11/10/2005,70.06,-0.008386091
10/10/2005,70.65,0.000707965
07/10/2005,70.6,0.015559517
06/10/2005,69.51,-0.006453023
05/10/2005,69.96,-0.016585539
04/10/2005,71.13,-0.007004792
03/10/2005,71.63,-0.000976767
30/09/2005,71.7,0.007981559
29/09/2005,71.13,0.010742153
28/09/2005,70.37,0.02620363
27/09/2005,68.55,0.004385972
26/09/2005,68.25,-0.022886283
23/09/2005,69.83,0.007474521
22/09/2005,69.31,0.008403411
21/09/2005,68.73,-0.005079468
20/09/2005,69.08,0.011794822
19/09/2005,68.27,0.006171045
16/09/2005,67.85,0.012606767
15/09/2005,67,0.000597193
14/09/2005,66.96,-0.001343184
13/09/2005,67.05,-0.012597425
12/09/2005,67.9,0.000736648
09/09/2005,67.85,-0.002208319
08/09/2005,68,-0.007034027
07/09/2005,68.48,-0.011614532
06/09/2005,69.28,0.011614532
02/09/2005,68.48,0.004683849
01/09/2005,68.16,-0.001612549
31/08/2005,68.27,-0.001171132
30/08/2005,68.35,-0.01207024
29/08/2005,69.18,-0.000433557
26/08/2005,69.21,0.002169669
25/08/2005,69.06,0.01004156
24/08/2005,68.37,-0.000731048
23/08/2005,68.42,-0.013212533
22/08/2005,69.33,0.006802255
19/08/2005,68.86,0.004220337
18/08/2005,68.57,-0.00929024
17/08/2005,69.21,0.004344055
16/08/2005,68.91,-0.009388384
15/08/2005,69.56,0.005333346
12/08/2005,69.19,-0.004758137
11/08/2005,69.52,-0.005880261
10/08/2005,69.93,-0.0010005
09/08/2005,70,0.009617529
08/08/2005,69.33,-0.005609508
05/08/2005,69.72,-0.007573088
04/08/2005,70.25,-0.010760404
03/08/2005,71.01,-0.002531647
02/08/2005,71.19,0.004081926
01/08/2005,70.9,0.008356397
29/07/2005,70.31,-0.00255682
28/07/2005,70.49,0.019916125
27/07/2005,69.1,0.008429057
26/07/2005,68.52,0.005561261
25/07/2005,68.14,-0.004685221
22/07/2005,68.46,0.006888998
21/07/2005,67.99,0.030767062
20/07/2005,65.93,0.02971049
19/07/2005,64,-0.008557034
18/07/2005,64.55,-0.008484432
15/07/2005,65.1,-0.00643089
14/07/2005,65.52,0.014760416
13/07/2005,64.56,-0.002938677
12/07/2005,64.75,-0.016086138
11/07/2005,65.8,0.006862398
08/07/2005,65.35,0.017754229
07/07/2005,64.2,-0.007912538
06/07/2005,64.71,-0.003548018
05/07/2005,64.94,-0.001231148
01/07/2005,65.02,0.003389312
30/06/2005,64.8,-0.002158163
29/06/2005,64.94,-0.001231148
28/06/2005,65.02,0.028232398
27/06/2005,63.21,-0.015073295
24/06/2005,64.17,-0.016690234
23/06/2005,65.25,-0.010822451
22/06/2005,65.96,0.003645205
21/06/2005,65.72,-0.009540468
20/06/2005,66.35,-0.007058676
17/06/2005,66.82,0.003598205
16/06/2005,66.58,0.013762032
15/06/2005,65.67,-0.000761093
14/06/2005,65.72,0.005951944
13/06/2005,65.33,0.001225303
10/06/2005,65.25,-0.00076599
09/06/2005,65.3,0.005374293
08/06/2005,64.95,-0.015733923
07/06/2005,65.98,-0.000303076
06/06/2005,66,-0.009500185
03/06/2005,66.63,-0.007178138
02/06/2005,67.11,-0.005942671
01/06/2005,67.51,0.008180309
31/05/2005,66.96,0.006592772
27/05/2005,66.52,-0.000901578
26/05/2005,66.58,0.006630525
25/05/2005,66.14,-0.01262036
24/05/2005,66.98,-0.000298552
23/05/2005,67,0.004487666
20/05/2005,66.7,0.001050026
19/05/2005,66.63,0.002404209
18/05/2005,66.47,0.045710812
17/05/2005,63.5,0.014274628
16/05/2005,62.6,0.022291345
13/05/2005,61.22,-0.02085261
12/05/2005,62.51,-0.028388596
11/05/2005,64.31,0.010315815
10/05/2005,63.65,-0.011714308
09/05/2005,64.4,0.00623055
06/05/2005,64,-0.004209876
05/05/2005,64.27,-0.008366953
04/05/2005,64.81,0.018532026
03/05/2005,63.62,-0.015750813
02/05/2005,64.63,0.010889964
29/04/2005,63.93,0.013067965
28/04/2005,63.1,-0.010875669
27/04/2005,63.79,-0.009051248
26/04/2005,64.37,-0.016638806
25/04/2005,65.45,0.014931394
22/04/2005,64.48,-0.012790066
21/04/2005,65.31,0.030786013
20/04/2005,63.33,-0.011460994
19/04/2005,64.06,0.016209341
18/04/2005,63.03,0.000952381
15/04/2005,62.97,-0.025865538
14/04/2005,64.62,-0.043603637
13/04/2005,67.5,-0.023861192
12/04/2005,69.13,-0.000144645
11/04/2005,69.14,0.016625729
08/04/2005,68,-0.023687804
07/04/2005,69.63,0.011701109
06/04/2005,68.82,-0.002322207
05/04/2005,68.98,-0.003039736
04/04/2005,69.19,0.007689555
01/04/2005,68.66,-0.01503353
31/03/2005,69.7,-0.002006594
30/03/2005,69.84,0.021565348
29/03/2005,68.35,-0.006998133
28/03/2005,68.83,-0.002031931
24/03/2005,68.97,-0.008949251
23/03/2005,69.59,0.003454732
22/03/2005,69.35,0.048451361
21/03/2005,66.07,-0.004831657
18/03/2005,66.39,0.003470392
17/03/2005,66.16,0.019690783
16/03/2005,64.87,-0.012713658
15/03/2005,65.7,-0.00924179
14/03/2005,66.31,0.001962413
11/03/2005,66.18,0.004088127
10/03/2005,65.91,-0.004390288
09/03/2005,66.2,-0.002263298
08/03/2005,66.35,0.004834577
07/03/2005,66.03,0.021739987
04/03/2005,64.61,0.004498573
03/03/2005,64.32,0.021847627
02/03/2005,62.93,-0.007125357
01/03/2005,63.38,-0.00110384
28/02/2005,63.45,-0.00831834
25/02/2005,63.98,0.008003181
24/02/2005,63.47,0.012046429
23/02/2005,62.71,0.009774936
22/02/2005,62.1,-0.026380046
18/02/2005,63.76,0.050501163
17/02/2005,60.62,0.016801526
16/02/2005,59.61,-0.00485316
15/02/2005,59.9,-0.002167932
14/02/2005,60.03,-0.007302937
11/02/2005,60.47,0.018189905
10/02/2005,59.38,0.009985697
09/02/2005,58.79,0.003066442
08/02/2005,58.61,-0.006632113
07/02/2005,59,-0.002877213
04/02/2005,59.17,0.003385817
03/02/2005,58.97,-0.00473694
02/02/2005,59.25,-0.005889794
01/02/2005,59.6,0
31/01/2005,59.6,0.011814483
28/01/2005,58.9,-0.00727399
27/01/2005,59.33,0.007953337
26/01/2005,58.86,-0.009132484
25/01/2005,59.4,0.007774249
24/01/2005,58.94,-0.024634677
21/01/2005,60.41,-0.00857101
20/01/2005,60.93,-0.012234065
19/01/2005,61.68,-0.00839527
18/01/2005,62.2,0.005804595
14/01/2005,61.84,-0.002422677
13/01/2005,61.99,-0.031284806
12/01/2005,63.96,-0.005923634
11/01/2005,64.34,-0.007124082
10/01/2005,64.8,0
07/01/2005,64.8,-0.012270093
06/01/2005,65.6,0.006116227
05/01/2005,65.2,-0.009160369
04/01/2005,65.8,-0.024618475
03/01/2005,67.44,0.002821295
31/12/2004,67.25,0.001190299
30/12/2004,67.17,0.004925016
29/12/2004,66.84,0.000149622
28/12/2004,66.83,0.008867571
27/12/2004,66.24,-0.00841857
23/12/2004,66.8,0.00841857
22/12/2004,66.24,0.00864231
21/12/2004,65.67,0.053483665
20/12/2004,62.25,-0.002887394
17/12/2004,62.43,0.004977931
16/12/2004,62.12,-0.015335764
15/12/2004,63.08,-0.000475474
14/12/2004,63.11,0.016133247
13/12/2004,62.1,0.010359432
10/12/2004,61.46,-0.012771979
