Date,Close,BK
28/03/2007,40.26,-0.008409646
27/03/2007,40.6,-0.008583744
26/03/2007,40.95,0.003424661
23/03/2007,40.81,0.002207777
22/03/2007,40.72,-0.011961573
21/03/2007,41.21,0.031302617
20/03/2007,39.94,0.011837438
19/03/2007,39.47,0.011466554
16/03/2007,39.02,0.001538856
15/03/2007,38.96,0.012137011
14/03/2007,38.49,0.009921752
13/03/2007,38.11,-0.030747804
12/03/2007,39.3,0.002037698
09/03/2007,39.22,-0.003817284
08/03/2007,39.37,0.004072289
07/03/2007,39.21,-0.014181043
06/03/2007,39.77,0.014691247
05/03/2007,39.19,-0.015696525
02/03/2007,39.81,-0.016689888
01/03/2007,40.48,-0.003698685
28/02/2007,40.63,-0.000246093
27/02/2007,40.64,-0.039088209
26/02/2007,42.26,-0.00589833
23/02/2007,42.51,-0.005863744
22/02/2007,42.76,0.000701837
21/02/2007,42.73,-0.010707737
20/02/2007,43.19,0.000463177
16/02/2007,43.17,-0.003237746
15/02/2007,43.31,0.009511729
14/02/2007,42.9,0.009838449
13/02/2007,42.48,0.009223194
12/02/2007,42.09,0.012912661
09/02/2007,41.55,-0.000721761
08/02/2007,41.58,-0.001201779
07/02/2007,41.63,0.000480538
06/02/2007,41.61,0.007720183
05/02/2007,41.29,0.012673823
02/02/2007,40.77,0.014826068
01/02/2007,40.17,0.003991026
31/01/2007,40.01,0.001500751
30/01/2007,39.95,0.000751221
29/01/2007,39.92,-0.010218157
26/01/2007,40.33,-0.005193532
25/01/2007,40.54,-0.008351805
24/01/2007,40.88,0.007365611
23/01/2007,40.58,-0.004916431
22/01/2007,40.78,-0.005867987
19/01/2007,41.02,0.001952172
18/01/2007,40.94,0.016997576
17/01/2007,40.25,-0.005450955
16/01/2007,40.47,0.00346535
12/01/2007,40.33,0.008216155
11/01/2007,40,0.009545413
10/01/2007,39.62,0.00531445
09/01/2007,39.41,-0.004304349
08/01/2007,39.58,0.004050638
05/01/2007,39.42,-0.00480831
04/01/2007,39.61,-0.002017655
03/01/2007,39.69,0.008095162
29/12/2006,39.37,-0.013873346
28/12/2006,39.92,-0.00025047
27/12/2006,39.93,0.006532687
26/12/2006,39.67,0.00809926
22/12/2006,39.35,-0.005322532
21/12/2006,39.56,-0.0017679
20/12/2006,39.63,-0.000252302
19/12/2006,39.64,0.001009591
18/12/2006,39.6,0.001263424
15/12/2006,39.55,0.003799878
14/12/2006,39.4,0.003559627
13/12/2006,39.26,0.001529442
12/12/2006,39.2,0.000765599
11/12/2006,39.17,0.000510725
08/12/2006,39.15,-0.003824096
07/12/2006,39.3,-0.005329286
06/12/2006,39.51,-0.003284905
05/12/2006,39.64,-0.002771132
04/12/2006,39.75,0.113640684
01/12/2006,35.48,-0.001689665
30/11/2006,35.54,-0.004211715
29/11/2006,35.69,0.006183269
28/11/2006,35.47,0.004237893
27/11/2006,35.32,-0.013498518
24/11/2006,35.8,-0.002510812
22/11/2006,35.89,0.003908436
21/11/2006,35.75,-0.010296459
20/11/2006,36.12,0.00722426
17/11/2006,35.86,0.002512915
16/11/2006,35.77,0.013793322
15/11/2006,35.28,0.005115101
14/11/2006,35.1,0.005714301
13/11/2006,34.9,0
10/11/2006,34.9,0.005747142
09/11/2006,34.7,0.003464207
08/11/2006,34.58,-0.004904092
07/11/2006,34.75,0.008380341
06/11/2006,34.46,0.015499652
03/11/2006,33.93,0.001474709
02/11/2006,33.88,0.000590493
01/11/2006,33.86,-0.014949714
31/10/2006,34.37,-0.0014537
30/10/2006,34.42,0.001744694
27/10/2006,34.36,-0.007249561
26/10/2006,34.61,0.008414383
25/10/2006,34.32,0.012608289
24/10/2006,33.89,0.006512752
23/10/2006,33.67,0.002676582
20/10/2006,33.58,-0.008894218
19/10/2006,33.88,-0.027079832
18/10/2006,34.81,-0.004013767
17/10/2006,34.95,-0.007411664
16/10/2006,35.21,-0.004816556
13/10/2006,35.38,-0.007321914
12/10/2006,35.64,-0.000841397
11/10/2006,35.67,0.000560853
10/10/2006,35.65,-0.000280466
09/10/2006,35.66,0.005624312
06/10/2006,35.46,-0.011217168
05/10/2006,35.86,0.005592856
04/10/2006,35.66,0.009297151
03/10/2006,35.33,0.007956848
02/10/2006,35.05,-0.005973563
29/09/2006,35.26,-0.008472234
28/09/2006,35.56,-0.003088589
27/09/2006,35.67,0.012412007
26/09/2006,35.23,0.00255791
25/09/2006,35.14,0.009435381
22/09/2006,34.81,-0.006300135
21/09/2006,35.03,-0.004272902
20/09/2006,35.18,0.005129678
19/09/2006,35,-0.002283106
18/09/2006,35.08,-0.000854823
15/09/2006,35.11,0.010306418
14/09/2006,34.75,0.001439885
13/09/2006,34.7,0.014806483
12/09/2006,34.19,0.005572679
11/09/2006,34,0.004126148
08/09/2006,33.86,0.005330187
07/09/2006,33.68,-0.007100622
06/09/2006,33.92,-0.003531493
05/09/2006,34.04,0.003236725
01/09/2006,33.93,0.005319161
31/08/2006,33.75,-0.007380107
30/08/2006,34,-0.002056707
29/08/2006,34.07,0.00323387
28/08/2006,33.96,0.016028838
25/08/2006,33.42,-0.006561312
24/08/2006,33.64,-0.013581549
23/08/2006,34.1,-0.002343293
22/08/2006,34.18,0.00117096
21/08/2006,34.14,-0.002632735
18/08/2006,34.23,-0.005825825
17/08/2006,34.43,-0.001161103
16/08/2006,34.47,0.004944026
15/08/2006,34.3,0.016164937
14/08/2006,33.75,0.002670229
11/08/2006,33.66,0.005063302
10/08/2006,33.49,0.006290271
09/08/2006,33.28,-0.013431033
08/08/2006,33.73,-0.009442384
07/08/2006,34.05,0.007961121
04/08/2006,33.78,0.000888494
03/08/2006,33.75,0.00445435
02/08/2006,33.6,0.007468295
01/08/2006,33.35,-0.007765869
31/07/2006,33.61,-0.007115358
28/07/2006,33.85,0.011289484
27/07/2006,33.47,-0.008330902
26/07/2006,33.75,-0.004434597
25/07/2006,33.9,0.005620485
24/07/2006,33.71,0.011336637
21/07/2006,33.33,-0.010446297
20/07/2006,33.68,-0.011806513
19/07/2006,34.08,0.068301461
18/07/2006,31.83,-0.000628141
17/07/2006,31.85,0.012320484
14/07/2006,31.46,-0.002539684
13/07/2006,31.54,-0.025048273
12/07/2006,32.34,-0.001236094
11/07/2006,32.38,0.001545357
10/07/2006,32.33,0.005272147
07/07/2006,32.16,-0.010208905
06/07/2006,32.49,0
05/07/2006,32.49,-0.009800997
03/07/2006,32.81,0.018766894
30/06/2006,32.2,-0.000310511
29/06/2006,32.21,0.019119843
28/06/2006,31.6,-0.001896934
27/06/2006,31.66,-0.009118126
26/06/2006,31.95,0.001566171
23/06/2006,31.9,-0.005938445
22/06/2006,32.09,-0.000623053
21/06/2006,32.11,0.006875027
20/06/2006,31.89,0.00913536
19/06/2006,31.6,-0.006309169
16/06/2006,31.8,-0.008766493
15/06/2006,32.08,0.024614685
14/06/2006,31.3,0.004482877
13/06/2006,31.16,-0.016865953
12/06/2006,31.69,-0.022157249
09/06/2006,32.4,-0.01135504
08/06/2006,32.77,0
07/06/2006,32.77,0.001526951
06/06/2006,32.72,0
05/06/2006,32.72,-0.021467189
02/06/2006,33.43,-0.00298686
01/06/2006,33.53,0.008987478
31/05/2006,33.23,0.006642537
30/05/2006,33.01,-0.00573933
26/05/2006,33.2,0.003923349
25/05/2006,33.07,0.011557306
24/05/2006,32.69,-0.004578064
23/05/2006,32.84,-0.009697046
22/05/2006,33.16,0.000905114
19/05/2006,33.13,0.006966559
18/05/2006,32.9,-0.008474627
17/05/2006,33.18,-0.015550553
16/05/2006,33.7,-0.008274279
15/05/2006,33.98,-0.002938586
12/05/2006,34.08,-0.004975863
11/05/2006,34.25,-0.01650537
10/05/2006,34.82,-0.012557243
09/05/2006,35.26,-0.000850461
08/05/2006,35.29,0.002553555
05/05/2006,35.2,-0.00707717
04/05/2006,35.45,0.014490948
03/05/2006,34.94,0.006604475
02/05/2006,34.71,-0.005745491
01/05/2006,34.91,-0.006851297
28/04/2006,35.15,0.009145534
27/04/2006,34.83,0.010679853
26/04/2006,34.46,0.012556743
25/04/2006,34.03,0.001470372
24/04/2006,33.98,-0.007038152
21/04/2006,34.22,-0.017955884
20/04/2006,34.84,-0.021860345
19/04/2006,35.61,-0.002524191
18/04/2006,35.7,0.026683388
17/04/2006,34.76,-0.01001869
13/04/2006,35.11,0.003423684
12/04/2006,34.99,0.008610845
11/04/2006,34.69,-0.010038805
10/04/2006,35.04,-0.049822464
07/04/2006,36.83,0.011469268
06/04/2006,36.41,0.001374193
05/04/2006,36.36,0.018318581
04/04/2006,35.7,-0.004192878
03/04/2006,35.85,-0.005285866
31/03/2006,36.04,0.003335189
30/03/2006,35.92,0.042656453
29/03/2006,34.42,0.003784024
28/03/2006,34.29,-0.013613534
27/03/2006,34.76,-0.006880761
24/03/2006,35,0.001429593
23/03/2006,34.95,-0.002286369
22/03/2006,35.03,0.000856776
21/03/2006,35,-0.005129678
20/03/2006,35.18,-0.009618179
17/03/2006,35.52,0.023644457
16/03/2006,34.69,-0.004601676
15/03/2006,34.85,-0.004009169
14/03/2006,34.99,0.005732317
13/03/2006,34.79,0.014184635
10/03/2006,34.3,0.0102565
09/03/2006,33.95,-0.015200527
08/03/2006,34.47,0.006402816
07/03/2006,34.25,0.001168566
06/03/2006,34.21,-0.004957001
03/03/2006,34.38,-0.010416761
02/03/2006,34.74,0.005484211
01/03/2006,34.55,0.009012999
28/02/2006,34.24,-0.011036998
27/02/2006,34.62,0.006374985
24/02/2006,34.4,-0.002612863
23/02/2006,34.49,-0.011244172
22/02/2006,34.88,0.016476742
21/02/2006,34.31,-0.008127766
17/02/2006,34.59,0.011338979
16/02/2006,34.2,0.009991267
15/02/2006,33.86,0.01098749
14/02/2006,33.49,0.00508907
13/02/2006,33.32,0.011470093
10/02/2006,32.94,0.014371139
09/02/2006,32.47,-0.000923503
08/02/2006,32.5,0.008032172
07/02/2006,32.24,0.000310222
06/02/2006,32.23,-0.000620347
03/02/2006,32.25,0.004350535
02/02/2006,32.11,0.00750238
01/02/2006,31.87,0.001884423
31/01/2006,31.81,0.004095139
30/01/2006,31.68,0.002844952
27/01/2006,31.59,-0.005052111
26/01/2006,31.75,0.006636144
25/01/2006,31.54,0.004448689
24/01/2006,31.4,0.003189795
23/01/2006,31.3,-0.005416614
20/01/2006,31.47,-0.008227895
19/01/2006,31.73,-0.018423628
18/01/2006,32.32,-0.019001491
17/01/2006,32.94,-0.011770168
13/01/2006,33.33,-0.003294896
12/01/2006,33.44,-0.008931289
11/01/2006,33.74,0.010427623
10/01/2006,33.39,-0.001795333
09/01/2006,33.45,0.005696313
06/01/2006,33.26,0.013012742
05/01/2006,32.83,0.004885506
04/01/2006,32.67,0.004909491
03/01/2006,32.51,0.020510352
30/12/2005,31.85,-0.004073325
29/12/2005,31.98,0
28/12/2005,31.98,-0.00249844
27/12/2005,32.06,-0.012707439
23/12/2005,32.47,0.001849569
22/12/2005,32.41,0.001852996
21/12/2005,32.35,0.018721296
20/12/2005,31.75,-0.000629723
19/12/2005,31.77,-0.007525906
16/12/2005,32.01,-0.00062461
15/12/2005,32.03,-0.01302748
14/12/2005,32.45,-0.001847291
13/12/2005,32.51,0.009270771
12/12/2005,32.21,-0.001551109
09/12/2005,32.26,0.009655892
08/12/2005,31.95,-0.003748833
07/12/2005,32.07,-0.016391275
06/12/2005,32.6,-0.000306701
05/12/2005,32.61,-0.007941398
02/12/2005,32.87,0
01/12/2005,32.87,0.014401965
30/11/2005,32.4,-0.017136282
29/11/2005,32.96,0.002126045
28/11/2005,32.89,-0.000303998
25/11/2005,32.9,0.001825373
23/11/2005,32.84,0.006108754
22/11/2005,32.64,0.007997582
21/11/2005,32.38,-0.000308785
18/11/2005,32.39,0.003711727
17/11/2005,32.27,0.002792864
16/11/2005,32.18,-0.000621311
15/11/2005,32.2,-0.007733991
14/11/2005,32.45,-0.005225154
11/11/2005,32.62,0.003993248
10/11/2005,32.49,0.020837327
09/11/2005,31.82,0.005040968
08/11/2005,31.66,0.001264223
07/11/2005,31.62,0.011770456
04/11/2005,31.25,0.004168677
03/11/2005,31.12,-0.012136847
02/11/2005,31.5,0.011173301
01/11/2005,31.15,-0.004484312
31/10/2005,31.29,0.011248713
28/10/2005,30.94,0.018923893
27/10/2005,30.36,-0.00950671
26/10/2005,30.65,0.007861161
25/10/2005,30.41,-0.002955182
24/10/2005,30.5,0.014864023
21/10/2005,30.05,0.008689894
20/10/2005,29.79,0.001343635
19/10/2005,29.75,0.008099943
18/10/2005,29.51,-0.003045172
17/10/2005,29.6,-0.005726814
14/10/2005,29.77,0.018990059
13/10/2005,29.21,0.013094605
12/10/2005,28.83,-0.003116886
11/10/2005,28.92,0.002076844
10/10/2005,28.86,-0.00656193
07/10/2005,29.05,-0.00446506
06/10/2005,29.18,0.006187713
05/10/2005,29,-0.000344768
04/10/2005,29.01,-0.008922503
03/10/2005,29.27,-0.004771652
30/09/2005,29.41,0.004088592
29/09/2005,29.29,0.013750646
28/09/2005,28.89,-0.025291847
27/09/2005,29.63,0.011199846
26/09/2005,29.3,-0.014232704
23/09/2005,29.72,0.011165739
22/09/2005,29.39,0.007170937
21/09/2005,29.18,-0.023371089
20/09/2005,29.87,-0.006673365
19/09/2005,30.07,-0.014854209
16/09/2005,30.52,0.02420944
15/09/2005,29.79,-0.005356558
14/09/2005,29.95,-0.008974632
13/09/2005,30.22,-0.014454917
12/09/2005,30.66,0
09/09/2005,30.66,0.002612673
08/09/2005,30.58,-0.010086306
07/09/2005,30.89,-0.006453717
06/09/2005,31.09,0.004190175
02/09/2005,30.96,0.00778214
01/09/2005,30.72,0.004894772
31/08/2005,30.57,0.007552162
30/08/2005,30.34,-0.007879227
29/08/2005,30.58,0.00327547
26/08/2005,30.48,-0.007191924
25/08/2005,30.7,0.000325786
24/08/2005,30.69,-0.009082125
23/08/2005,30.97,-0.005795251
22/08/2005,31.15,0.004827041
19/08/2005,31,0.00972455
18/08/2005,30.7,-0.003576658
17/08/2005,30.81,0.012410349
16/08/2005,30.43,-0.006877381
15/08/2005,30.64,0.009180392
12/08/2005,30.36,-0.009832921
11/08/2005,30.66,0.00523219
10/08/2005,30.5,0.000984091
09/08/2005,30.47,-0.000656168
08/08/2005,30.49,0.003614264
05/08/2005,30.38,-0.004270002
04/08/2005,30.51,-0.01075805
03/08/2005,30.84,-0.002267207
02/08/2005,30.91,0.007794778
01/08/2005,30.67,-0.00358015
29/07/2005,30.78,-0.010985571
28/07/2005,31.12,-0.001284522
27/07/2005,31.16,-0.000320873
26/07/2005,31.17,0.004179398
25/07/2005,31.04,-0.002895289
22/07/2005,31.13,-0.000963237
21/07/2005,31.16,-0.002884155
20/07/2005,31.25,0.049526435
19/07/2005,29.74,0.005394484
18/07/2005,29.58,-0.002700879
15/07/2005,29.66,0.010847564
14/07/2005,29.34,0.001023018
13/07/2005,29.31,0.006160184
12/07/2005,29.13,0.004127973
11/07/2005,29.01,0.007265211
08/07/2005,28.8,0.003826757
07/07/2005,28.69,0
06/07/2005,28.69,-0.013845843
05/07/2005,29.09,0.003098643
01/07/2005,29,0.007615129
30/06/2005,28.78,-0.018589176
29/06/2005,29.32,-0.006798123
28/06/2005,29.52,0.023998409
27/06/2005,28.82,-0.008293068
24/06/2005,29.06,-0.0017191
23/06/2005,29.11,-0.0160167
22/06/2005,29.58,0.009852296
21/06/2005,29.29,-0.000341355
20/06/2005,29.3,-0.006124551
17/06/2005,29.48,0.01091416
16/06/2005,29.16,0.003779424
15/06/2005,29.05,0.000688705
14/06/2005,29.03,0.003450659
13/06/2005,28.93,-0.002761479
10/06/2005,29.01,0.000689655
09/06/2005,28.99,-0.003787231
08/06/2005,29.1,0.003442344
07/06/2005,29,-0.000344768
06/06/2005,29.01,0.005877286
03/06/2005,28.84,-0.008974862
02/06/2005,29.1,-0.00240261
01/06/2005,29.17,0.012071193
31/05/2005,28.82,-0.006226239
27/05/2005,29,0.003108274
26/05/2005,28.91,0.006245683
25/05/2005,28.73,-0.00416812
24/05/2005,28.85,-0.003114728
23/05/2005,28.94,-0.003105057
20/05/2005,29.03,-0.008233323
19/05/2005,29.27,0
18/05/2005,29.27,0.014799788
17/05/2005,28.84,0.009406096
16/05/2005,28.57,0.02552425
13/05/2005,27.85,0.007207238
12/05/2005,27.65,-0.014719347
11/05/2005,28.06,0.005360027
10/05/2005,27.91,-0.005003584
09/05/2005,28.05,0.001784122
06/05/2005,28,-0.019452426
05/05/2005,28.55,-0.001050236
04/05/2005,28.58,0.023005793
03/05/2005,27.93,-0.003573985
02/05/2005,28.03,0.003216011
29/04/2005,27.94,0.025005833
28/04/2005,27.25,-0.01565661
27/04/2005,27.68,0.01565661
26/04/2005,27.25,-0.005124462
25/04/2005,27.39,0.004390786
22/04/2005,27.27,-0.01528414
21/04/2005,27.69,0.006885333
20/04/2005,27.5,-0.039919769
19/04/2005,28.62,0.017269152
18/04/2005,28.13,0.001067046
15/04/2005,28.1,-0.014836019
14/04/2005,28.52,-0.014619126
13/04/2005,28.94,-0.019504468
12/04/2005,29.51,0.003054474
11/04/2005,29.42,0.005111614
08/04/2005,29.27,-0.006809696
07/04/2005,29.47,0.007493223
06/04/2005,29.25,0.009964006
05/04/2005,28.96,0
04/04/2005,28.96,0.002420053
01/04/2005,28.89,-0.005522969
31/03/2005,29.05,0.000688705
30/03/2005,29.03,0.010039897
29/03/2005,28.74,-0.007625687
28/03/2005,28.96,-0.001380262
24/03/2005,29,-0.009608859
23/03/2005,29.28,-0.004089985
22/03/2005,29.4,-0.017866648
21/03/2005,29.93,-0.015252285
18/03/2005,30.39,0.015586454
17/03/2005,29.92,-0.006330189
16/03/2005,30.11,-0.003646614
15/03/2005,30.22,-0.015758698
14/03/2005,30.7,0.01642073
11/03/2005,30.2,-0.014790738
10/03/2005,30.65,0.008519055
09/03/2005,30.39,-0.016966149
08/03/2005,30.91,-0.008055465
07/03/2005,31.16,-0.001603335
04/03/2005,31.21,0.025967055
03/03/2005,30.41,-0.001971091
02/03/2005,30.47,0.000656599
01/03/2005,30.45,0.00658981
28/02/2005,30.25,-0.004617422
25/02/2005,30.39,0.017593815
24/02/2005,29.86,0.008745431
23/02/2005,29.6,0.005080451
22/02/2005,29.45,-0.019502972
18/02/2005,30.03,0.00936775
17/02/2005,29.75,-0.021613476
16/02/2005,30.4,-0.012097581
15/02/2005,30.77,0.004886799
14/02/2005,30.62,0.002943583
11/02/2005,30.53,0.000983123
10/02/2005,30.5,0.001640689
09/02/2005,30.45,-0.006220351
08/02/2005,30.64,0.010828654
07/02/2005,30.31,0.007617192
04/02/2005,30.08,0.019809276
03/02/2005,29.49,0.001017812
02/02/2005,29.46,-0.006428714
01/02/2005,29.65,-0.002021564
31/01/2005,29.71,0.006754501
28/01/2005,29.51,0.0078245
27/01/2005,29.28,-0.010869672
26/01/2005,29.6,-0.0296244
25/01/2005,30.49,-0.00458116
24/01/2005,30.63,-0.00715683
21/01/2005,30.85,0.003246756
20/01/2005,30.75,-0.024097552
19/01/2005,31.5,-0.044700179
18/01/2005,32.94,0.013447635
14/01/2005,32.5,0.00184786
13/01/2005,32.44,-0.012255055
12/01/2005,32.84,-0.002736812
11/01/2005,32.93,-0.00363747
10/01/2005,33.05,-0.007836086
07/01/2005,33.31,0.000300255
06/01/2005,33.3,0.019712541
05/01/2005,32.65,0.001532567
04/01/2005,32.6,-0.015523063
03/01/2005,33.11,-0.009319172
31/12/2004,33.42,0.001796946
30/12/2004,33.36,-0.001497679
29/12/2004,33.41,-0.005075395
28/12/2004,33.58,0.006872879
27/12/2004,33.35,-0.012218897
23/12/2004,33.76,0.001778832
22/12/2004,33.7,0.01194044
21/12/2004,33.3,0.010566136
20/12/2004,32.95,-0.006654592
17/12/2004,33.17,0.005138291
16/12/2004,33,-0.007246409
15/12/2004,33.24,0.007852653
14/12/2004,32.98,-0.001817632
13/12/2004,33.04,0.002120892
10/12/2004,32.97,0
09/12/2004,32.97,-0.006349228
