Date,Close,BA
23/12/2004,53.53,-0.007073745
22/12/2004,53.91,0.009130782
21/12/2004,53.42,0.003750942
20/12/2004,53.22,0.002257337
17/12/2004,53.1,0.01939593
16/12/2004,52.08,-0.006125593
15/12/2004,52.4,-0.004569696
14/12/2004,52.64,-0.000569746
13/12/2004,52.67,0.004757836
10/12/2004,52.42,-0.006844133
09/12/2004,52.78,-0.00037886
08/12/2004,52.8,-0.017832476
07/12/2004,53.75,-0.018433702
06/12/2004,54.75,-0.009271951
03/12/2004,55.26,0.007264834
02/12/2004,54.86,0.002920776
01/12/2004,54.7,0.0208745
30/11/2004,53.57,-0.000932923
29/11/2004,53.62,-0.007432216
26/11/2004,54.02,-0.001849455
24/11/2004,54.12,-0.003872757
23/11/2004,54.33,0.006648224
22/11/2004,53.97,0.003712646
19/11/2004,53.77,-0.019886496
18/11/2004,54.85,0.001824818
17/11/2004,54.75,0.013793322
16/11/2004,54,-0.000555401
15/11/2004,54.03,0.001852539
12/11/2004,53.93,-0.006837318
11/11/2004,54.3,0.016713481
10/11/2004,53.4,0.016807118
09/11/2004,52.51,0.00841466
08/11/2004,52.07,0.017826475
05/11/2004,51.15,0.011008564
04/11/2004,50.59,-0.011008564
03/11/2004,51.15,0.025142372
02/11/2004,49.88,-0.001402384
01/11/2004,49.95,0.001001502
29/10/2004,49.9,0.000601383
28/10/2004,49.87,-0.004601389
27/10/2004,50.1,0.002398083
26/10/2004,49.98,0.019802627
25/10/2004,49,-0.010354371
22/10/2004,49.51,-0.001009387
21/10/2004,49.56,0.012180419
20/10/2004,48.96,-0.005093217
19/10/2004,49.21,-0.007692346
18/10/2004,49.59,-0.012026603
15/10/2004,50.19,-0.001194743
14/10/2004,50.25,0.000398089
13/10/2004,50.23,-0.003378717
12/10/2004,50.4,0.002781643
11/10/2004,50.26,0.003188524
08/10/2004,50.1,-0.024059532
07/10/2004,51.32,-0.020062401
06/10/2004,52.36,0.016755327
05/10/2004,51.49,-0.015991093
04/10/2004,52.32,-0.003053437
01/10/2004,52.48,0.01652295
30/09/2004,51.62,0.011887502
29/09/2004,51.01,-0.025357015
28/09/2004,52.32,-0.003624921
27/09/2004,52.51,-0.011926313
24/09/2004,53.14,0.002638027
23/09/2004,53,-0.012748579
22/09/2004,53.68,-0.018823217
21/09/2004,54.7,-0.000730994
20/09/2004,54.74,-0.007462042
17/09/2004,55.15,0.011489139
16/09/2004,54.52,0.015899762
15/09/2004,53.66,-0.004833622
14/09/2004,53.92,-0.006654368
13/09/2004,54.28,0.002397862
10/09/2004,54.15,0.016572393
09/09/2004,53.26,-0.014723964
08/09/2004,54.05,0.001481207
07/09/2004,53.97,0.016251408
03/09/2004,53.1,-0.009745205
02/09/2004,53.62,0.023206399
01/09/2004,52.39,0.00325017
31/08/2004,52.22,0.006724975
30/08/2004,51.87,-0.002310804
27/08/2004,51.99,-0.001537575
26/08/2004,52.07,-0.008224202
25/08/2004,52.5,0.030753802
24/08/2004,50.91,0.005120137
23/08/2004,50.65,0.003758287
20/08/2004,50.46,0.004170396
19/08/2004,50.25,-0.009704007
18/08/2004,50.74,0.00851069
17/08/2004,50.31,-0.012640895
16/08/2004,50.95,0.024437493
13/08/2004,49.72,0.007874851
12/08/2004,49.33,-0.007070022
11/08/2004,49.68,0.001410011
10/08/2004,49.61,0.017282122
09/08/2004,48.76,0.008857819
06/08/2004,48.33,-0.0341705
05/08/2004,50.01,-0.019602647
04/08/2004,51,0.00471699
03/08/2004,50.76,-0.002950725
02/08/2004,50.91,0.00314775
30/07/2004,50.75,0.02130918
29/07/2004,49.68,0.013578079
28/07/2004,49.01,0.016250486
27/07/2004,48.22,0.025626271
26/07/2004,47,-0.001275782
23/07/2004,47.06,-0.005086912
22/07/2004,47.3,-0.008840302
21/07/2004,47.72,-0.021559707
20/07/2004,48.76,0.001847481
19/07/2004,48.67,-0.009407022
16/07/2004,49.13,-0.000203521
15/07/2004,49.14,-0.003656311
14/07/2004,49.32,-0.018879854
13/07/2004,50.26,0.001194505
12/07/2004,50.2,0.003192341
09/07/2004,50.04,0.00139986
08/07/2004,49.97,0.011674851
07/07/2004,49.39,0.001621074
06/07/2004,49.31,-0.004249728
02/07/2004,49.52,-0.007644374
01/07/2004,49.9,-0.023567781
30/06/2004,51.09,0.011417447
29/06/2004,50.51,0.005957126
28/06/2004,50.21,-0.021476542
25/06/2004,51.3,0.018692133
24/06/2004,50.35,-0.0063354
23/06/2004,50.67,0.01993289
22/06/2004,49.67,0.00342846
21/06/2004,49.5,-0.006042314
18/06/2004,49.8,0.006648559
17/06/2004,49.47,-0.008654578
16/06/2004,49.9,0.013111635
15/06/2004,49.25,0.00856449
14/06/2004,48.83,0.001639681
10/06/2004,48.75,0.00184786
09/06/2004,48.66,0.011783082
08/06/2004,48.09,-0.000831428
07/06/2004,48.13,0.025888008
04/06/2004,46.9,0.017204725
03/06/2004,46.1,-0.014001306
02/06/2004,46.75,0.018784963
01/06/2004,45.88,0.001745201
28/05/2004,45.8,-0.008695707
27/05/2004,46.2,0.031664915
26/05/2004,44.76,0.001341382
25/05/2004,44.7,0.003136906
24/05/2004,44.56,0.026377155
21/05/2004,43.4,0.011121523
20/05/2004,42.92,-0.010660588
19/05/2004,43.38,0.008333382
18/05/2004,43.02,0.006763874
17/05/2004,42.73,-0.016479426
14/05/2004,43.44,-0.004135085
13/05/2004,43.62,0.000917431
12/05/2004,43.58,0.009220904
11/05/2004,43.18,0.013757941
10/05/2004,42.59,-0.018839957
07/05/2004,43.4,-0.012138017
06/05/2004,43.93,0.0038773
05/05/2004,43.76,0.011029524
04/05/2004,43.28,-0.006907695
03/05/2004,43.58,0.020633629
30/04/2004,42.69,-0.013032533
29/04/2004,43.25,-0.017873986
28/04/2004,44.03,0.010961516
27/04/2004,43.55,0.007143711
26/04/2004,43.24,0.01843908
23/04/2004,42.45,0.004249298
22/04/2004,42.27,0.034170793
21/04/2004,40.85,0.007371041
20/04/2004,40.55,-0.022916654
19/04/2004,41.49,-0.000240993
16/04/2004,41.5,-0.00072263
15/04/2004,41.53,-0.000962696
14/04/2004,41.57,-0.005039003
13/04/2004,41.78,-0.008816928
12/04/2004,42.15,0.019162263
08/04/2004,41.35,-0.009866522
07/04/2004,41.76,-0.014265577
06/04/2004,42.36,-0.004240289
05/04/2004,42.54,0.01659199
02/04/2004,41.84,0.025906303
01/04/2004,40.77,-0.007331411
31/03/2004,41.07,0.018182319
30/03/2004,40.33,0.009967688
29/03/2004,39.93,0.014631946
26/03/2004,39.35,-0.009358864
25/03/2004,39.72,0.017524258
24/03/2004,39.03,-0.002047608
23/03/2004,39.11,0.011055518
22/03/2004,38.68,-0.019204277
19/03/2004,39.43,-0.007327891
18/03/2004,39.72,-0.002012073
17/03/2004,39.8,0.009847321
16/03/2004,39.41,-0.009344682
15/03/2004,39.78,-0.012987196
12/03/2004,40.3,0.003729029
11/03/2004,40.15,-0.023872181
10/03/2004,41.12,-0.013526776
09/03/2004,41.68,-0.017598552
08/03/2004,42.42,-0.007047246
05/03/2004,42.72,0.002108964
04/03/2004,42.63,-0.010036261
03/03/2004,43.06,-0.006250744
02/03/2004,43.33,
