Date,Close,BMY
22/12/2004,25.55,0.009437742
21/12/2004,25.31,0.005546765
20/12/2004,25.17,-0.001984521
17/12/2004,25.22,-0.013391299
16/12/2004,25.56,0.020953524
15/12/2004,25.03,0.028776048
14/12/2004,24.32,0.004946424
13/12/2004,24.2,0.016246973
10/12/2004,23.81,0.006742546
09/12/2004,23.65,-0.00464038
08/12/2004,23.76,0.002528446
07/12/2004,23.7,-0.010075652
06/12/2004,23.94,0.000417798
03/12/2004,23.93,-0.009565471
02/12/2004,24.16,0.017958303
01/12/2004,23.73,0.009739649
30/11/2004,23.5,-0.002125399
29/11/2004,23.55,0.007672672
26/11/2004,23.37,-0.002990816
24/11/2004,23.44,-0.00042653
23/11/2004,23.45,-0.000852515
22/11/2004,23.47,-0.001277411
19/11/2004,23.5,-0.01268516
18/11/2004,23.8,-0.020379162
17/11/2004,24.29,0.004538898
16/11/2004,24.18,-0.005361943
15/11/2004,24.31,-0.002054655
12/11/2004,24.36,0.003701423
11/11/2004,24.27,0.003715175
10/11/2004,24.18,0.009557521
09/11/2004,23.95,0.004184107
08/11/2004,23.85,-0.002094242
05/11/2004,23.9,0.007138388
04/11/2004,23.73,-0.001263424
03/11/2004,23.76,0.024713657
02/11/2004,23.18,-0.00773532
01/11/2004,23.36,-0.002992095
29/10/2004,23.43,-0.024453158
28/10/2004,24.01,0.002084637
27/10/2004,23.96,0.027932413
26/10/2004,23.3,0.015135424
25/10/2004,22.95,-0.01856302
22/10/2004,23.38,0.005575824
21/10/2004,23.25,-0.004291852
20/10/2004,23.35,-0.000428174
19/10/2004,23.36,-0.005549641
18/10/2004,23.49,0.020645895
15/10/2004,23.01,0.000434688
14/10/2004,23,-0.002605299
13/10/2004,23.06,-0.001733103
12/10/2004,23.1,-0.004319661
11/10/2004,23.2,-0.001722653
08/10/2004,23.24,-0.011125489
07/10/2004,23.5,-0.028525424
06/10/2004,24.18,0.000827472
05/10/2004,24.16,-0.007833476
04/10/2004,24.35,0.008661634
01/10/2004,24.14,0.019661792
30/09/2004,23.67,-0.007994993
29/09/2004,23.86,0.000419199
28/09/2004,23.85,0.002098637
27/09/2004,23.8,-0.016253744
24/09/2004,24.19,0.012060866
23/09/2004,23.9,-0.008748233
22/09/2004,24.11,-0.014003524
21/09/2004,24.45,0.008626055
20/09/2004,24.24,-0.017989038
17/09/2004,24.68,0.011000315
16/09/2004,24.41,0.006163981
15/09/2004,24.26,-0.000412116
14/09/2004,24.27,0.004128825
13/09/2004,24.17,0.007058364
10/09/2004,24,0.00794817
09/09/2004,23.81,-0.00251678
08/09/2004,23.87,0.009259325
07/09/2004,23.65,-0.002533785
03/09/2004,23.71,-0.00168563
02/09/2004,23.75,0.004642338
01/09/2004,23.64,-0.003799878
31/08/2004,23.73,-0.004624772
30/08/2004,23.84,-0.016226693
27/08/2004,24.23,0.019167253
26/08/2004,23.77,0
25/08/2004,23.77,0.022119149
24/08/2004,23.25,-0.002148229
23/08/2004,23.3,-0.006843483
20/08/2004,23.46,0.012870191
19/08/2004,23.16,-0.003878479
18/08/2004,23.25,0.008639363
17/08/2004,23.05,0.003912198
16/08/2004,22.96,0.011388647
13/08/2004,22.7,-0.012694414
12/08/2004,22.99,-0.009954637
11/08/2004,23.22,0.02220862
10/08/2004,22.71,0.009290047
09/08/2004,22.5,-0.007527155
06/08/2004,22.67,-0.014451751
05/08/2004,23,-0.012959145
04/08/2004,23.3,0.006890639
03/08/2004,23.14,-0.000863931
02/08/2004,23.16,0.011289742
30/07/2004,22.9,0.01451532
29/07/2004,22.57,-0.043353126
28/07/2004,23.57,-0.004656093
27/07/2004,23.68,0.011894788
26/07/2004,23.4,-0.00468984
23/07/2004,23.51,0.001702853
22/07/2004,23.47,0.007269649
21/07/2004,23.3,-0.009822842
20/07/2004,23.53,-0.005086912
19/07/2004,23.65,0.003812756
16/07/2004,23.56,-0.002119992
15/07/2004,23.61,-0.012208108
14/07/2004,23.9,-0.012887312
13/07/2004,24.21,0.005384151
12/07/2004,24.08,0
09/07/2004,24.08,0.010856057
08/07/2004,23.82,-0.002934397
07/07/2004,23.89,-0.001672941
06/07/2004,23.93,-0.009151478
02/07/2004,24.15,-0.007014677
01/07/2004,24.32,-0.00737406
30/06/2004,24.5,-0.006103783
29/06/2004,24.65,-0.003644466
28/06/2004,24.74,0.007709513
25/06/2004,24.55,-0.008113635
24/06/2004,24.75,-0.010450256
23/06/2004,25.01,-0.005979687
22/06/2004,25.16,-0.005548964
21/06/2004,25.3,0
18/06/2004,25.3,-0.015686596
17/06/2004,25.7,0
16/06/2004,25.7,-0.005432687
15/06/2004,25.84,0.002324681
14/06/2004,25.78,-0.002711603
10/06/2004,25.85,0.008547061
09/06/2004,25.63,-0.010479428
08/06/2004,25.9,0
07/06/2004,25.9,0.01674168
04/06/2004,25.47,0.01184848
03/06/2004,25.17,-0.004756252
02/06/2004,25.29,0.001186944
01/06/2004,25.26,-0.000395804
28/05/2004,25.27,0.000791766
27/05/2004,25.25,0.007952328
26/05/2004,25.05,-0.002392346
25/05/2004,25.11,0.007194276
24/05/2004,24.93,-0.005600015
21/05/2004,25.07,-0.001594261
20/05/2004,25.11,-0.015020045
19/05/2004,25.49,-0.002351098
18/05/2004,25.55,0.004707737
17/05/2004,25.43,-0.00900378
14/05/2004,25.66,0.007039528
13/05/2004,25.48,-0.003525959
12/05/2004,25.57,0.004704046
11/05/2004,25.45,0.002754281
10/05/2004,25.38,-0.024135076
07/05/2004,26,-0.006899222
06/05/2004,26.18,0.004977992
05/05/2004,26.05,0.010418771
04/05/2004,25.78,0.006616097
03/05/2004,25.61,0.020115054
30/04/2004,25.1,-0.00793655
29/04/2004,25.3,-0.007089435
28/04/2004,25.48,0.030281198
27/04/2004,24.72,-0.001616815
26/04/2004,24.76,-0.005638356
23/04/2004,24.9,0.00806456
22/04/2004,24.7,0.01304012
21/04/2004,24.38,0.009064751
20/04/2004,24.16,-0.015198485
19/04/2004,24.53,-0.01416741
16/04/2004,24.88,-0.003610836
15/04/2004,24.97,0.019001987
14/04/2004,24.5,0.017291497
13/04/2004,24.08,-0.011971247
12/04/2004,24.37,0.014466051
08/04/2004,24.02,-0.013234271
07/04/2004,24.34,0
06/04/2004,24.34,-0.012250051
05/04/2004,24.64,0.011428696
02/04/2004,24.36,0.002054655
01/04/2004,24.31,0.003296253
31/03/2004,24.23,0.000825764
30/03/2004,24.21,-0.004944386
29/03/2004,24.33,0.008254277
26/03/2004,24.13,0.00415283
25/03/2004,24.03,0.001249219
24/03/2004,24,-0.012010913
23/03/2004,24.29,-0.006565473
22/03/2004,24.45,-0.030213779
19/03/2004,25.2,-0.011834458
18/03/2004,25.5,-0.001175779
17/03/2004,25.53,0.011028076
16/03/2004,25.25,0.002379065
15/03/2004,25.19,-0.025089517
12/03/2004,25.83,0.009725811
11/03/2004,25.58,-0.018974432
10/03/2004,26.07,-0.042431745
09/03/2004,27.2,-0.025409716
08/03/2004,27.9,-0.011758553
05/03/2004,28.23,0.001417937
04/03/2004,28.19,0.002130683
03/03/2004,28.13,0.000355556
02/03/2004,28.12,
