Date,Close,NKE
30/01/2007,97.75,0.014737217
29/01/2007,96.32,0.01169604
26/01/2007,95.2,-0.006700193
25/01/2007,95.84,-0.010379998
24/01/2007,96.84,0.000826446
23/01/2007,96.76,-0.009667873
22/01/2007,97.7,-0.022668447
19/01/2007,99.94,0.002705277
18/01/2007,99.67,-0.001503835
17/01/2007,99.82,-0.001501577
16/01/2007,99.97,0.00210284
12/01/2007,99.76,-0.002202865
11/01/2007,99.98,0.002202865
10/01/2007,99.76,0
09/01/2007,99.76,0.012406231
08/01/2007,98.53,-0.003040132
05/01/2007,98.83,0.001620254
04/01/2007,98.67,0.010186499
03/01/2007,97.67,-0.013828385
29/12/2006,99.03,-0.00171518
28/12/2006,99.2,-0.003220615
27/12/2006,99.52,-0.005811057
26/12/2006,100.1,0.00159968
22/12/2006,99.94,-0.003495983
21/12/2006,100.29,0.005098227
20/12/2006,99.78,0.03664236
19/12/2006,96.19,0.000103966
18/12/2006,96.18,0.001352547
15/12/2006,96.05,-0.009842089
14/12/2006,97,0.011926509
13/12/2006,95.85,-0.007483664
12/12/2006,96.57,-0.009071292
11/12/2006,97.45,0.004216161
08/12/2006,97.04,-0.009231782
07/12/2006,97.94,-0.002651169
06/12/2006,98.2,-0.003151851
05/12/2006,98.51,0.003763035
04/12/2006,98.14,0.005517537
01/12/2006,97.6,-0.013737179
30/11/2006,98.95,0.021244799
29/11/2006,96.87,0.009021682
28/11/2006,96,0.001250782
27/11/2006,95.88,-0.008826183
24/11/2006,96.73,-0.003096617
22/11/2006,97.03,0.004648529
21/11/2006,96.58,0.002488079
20/11/2006,96.34,0.007920008
17/11/2006,95.58,0.003668575
16/11/2006,95.23,-0.002726512
15/11/2006,95.49,0.00830753
14/11/2006,94.7,0.006143436
13/11/2006,94.12,0.000531378
10/11/2006,94.07,0.014023674
09/11/2006,92.76,-0.002368904
08/11/2006,92.98,0.005500149
07/11/2006,92.47,-0.003885596
06/11/2006,92.83,0.002804748
03/11/2006,92.57,-0.002481525
02/11/2006,92.8,0.015310577
01/11/2006,91.39,-0.005347315
31/10/2006,91.88,-0.001413889
30/10/2006,92.01,0.001631588
27/10/2006,91.86,-0.019512288
26/10/2006,93.67,0.003422097
25/10/2006,93.35,0.024068811
24/10/2006,91.13,0.008706728
23/10/2006,90.34,0.019448473
20/10/2006,88.6,-0.008988825
19/10/2006,89.4,0.004371959
18/10/2006,89.01,-0.008279304
17/10/2006,89.75,-0.00865326
16/10/2006,90.53,0.010325968
13/10/2006,89.6,-0.002341008
12/10/2006,89.81,0.015371972
11/10/2006,88.44,-0.001581743
10/10/2006,88.58,0.001355626
09/10/2006,88.46,0.003510564
06/10/2006,88.15,-0.009708814
05/10/2006,89.01,-0.003252765
04/10/2006,89.3,0.016256849
03/10/2006,87.86,0.004334443
02/10/2006,87.48,-0.001599087
29/09/2006,87.62,-0.007730825
28/09/2006,88.3,0.002154074
27/09/2006,88.11,-0.003172807
26/09/2006,88.39,0.021498827
25/09/2006,86.51,0.001735409
22/09/2006,86.36,0.046211278
21/09/2006,82.46,-0.001696353
20/09/2006,82.6,0.006924647
19/09/2006,82.03,-0.003529058
18/09/2006,82.32,-0.007865005
15/09/2006,82.97,0.00241342
14/09/2006,82.77,-0.003979025
13/09/2006,83.1,-0.004202948
12/09/2006,83.45,0.012419524
11/09/2006,82.42,0.004499308
08/09/2006,82.05,0.017954245
07/09/2006,80.59,-0.004704143
06/09/2006,80.97,-0.0054194
05/09/2006,81.41,0.003322058
01/09/2006,81.14,0.004694264
31/08/2006,80.76,0.012459668
30/08/2006,79.76,-0.002629439
29/08/2006,79.97,0.026867666
28/08/2006,77.85,0.013969959
25/08/2006,76.77,-0.000911399
24/08/2006,76.84,-0.000130132
23/08/2006,76.85,0
22/08/2006,76.85,0.001041531
21/08/2006,76.77,0.000781861
18/08/2006,76.71,-0.003253728
17/08/2006,76.96,-0.010212745
16/08/2006,77.75,0.001029469
15/08/2006,77.67,0.006328726
14/08/2006,77.18,0.008718905
11/08/2006,76.51,0.004059989
10/08/2006,76.2,-0.008884302
09/08/2006,76.88,-0.002987209
08/08/2006,77.11,-0.010449685
07/08/2006,77.92,-0.009579229
04/08/2006,78.67,0.006631831
03/08/2006,78.15,0.000255951
02/08/2006,78.13,-0.007141977
01/08/2006,78.69,-0.00393177
31/07/2006,79,-0.011328
28/07/2006,79.9,0.011834458
27/07/2006,78.96,-0.01308524
26/07/2006,80,-0.004489905
25/07/2006,80.36,-0.003478264
24/07/2006,80.64,0.007218451
21/07/2006,80.06,0.005762261
20/07/2006,79.6,0.010101096
19/07/2006,78.8,0.003814372
18/07/2006,78.5,-0.004955852
17/07/2006,78.89,0.003937263
14/07/2006,78.58,-0.00228804
13/07/2006,78.76,0.001906336
12/07/2006,78.61,0.000254453
11/07/2006,78.59,-0.004950191
10/07/2006,78.98,-0.001265342
07/07/2006,79.08,-0.008938185
06/07/2006,79.79,-0.003253256
05/07/2006,80.05,-0.015863513
03/07/2006,81.33,0.004065798
30/06/2006,81,0.000246944
29/06/2006,80.98,0.015681715
28/06/2006,79.72,-0.047881812
27/06/2006,83.63,-0.007386262
26/06/2006,84.25,-0.001304786
23/06/2006,84.36,0.005825375
22/06/2006,83.87,0.013443967
21/06/2006,82.75,0.006912051
20/06/2006,82.18,-0.010771662
19/06/2006,83.07,-0.00096258
16/06/2006,83.15,-0.004799049
15/06/2006,83.55,0.017750874
14/06/2006,82.08,0.008687727
13/06/2006,81.37,0.002953848
12/06/2006,81.13,0
09/06/2006,81.13,0.005934002
08/06/2006,80.65,-0.001115311
07/06/2006,80.74,0.006710601
06/06/2006,80.2,-0.000623247
05/06/2006,80.25,-0.019008225
02/06/2006,81.79,0.004534044
01/06/2006,81.42,0.013726797
31/05/2006,80.31,0.003867512
30/05/2006,80,-0.012545969
26/05/2006,81.01,0.016930567
25/05/2006,79.65,0.004908449
24/05/2006,79.26,0.003412326
23/05/2006,78.99,0.012868879
22/05/2006,77.98,-0.009190772
19/05/2006,78.7,-0.013253586
18/05/2006,79.75,-0.006872879
17/05/2006,80.3,-0.004597138
16/05/2006,80.67,-0.011952579
15/05/2006,81.64,0.001716318
12/05/2006,81.5,0.00233401
11/05/2006,81.31,-0.012466551
10/05/2006,82.33,0.001580259
09/05/2006,82.2,-0.000608088
08/05/2006,82.25,0.008547061
05/05/2006,81.55,0.007261124
04/05/2006,80.96,-0.002097601
03/05/2006,81.13,-0.005408741
02/05/2006,81.57,-0.001592455
01/05/2006,81.7,-0.00171212
28/04/2006,81.84,0
27/04/2006,81.84,0.007112231
26/04/2006,81.26,-0.009309229
25/04/2006,82.02,-0.008256482
24/04/2006,82.7,-0.003861941
21/04/2006,83.02,0.002291228
20/04/2006,82.83,0.008608722
19/04/2006,82.12,0.004515782
18/04/2006,81.75,-0.000733676
17/04/2006,81.81,-0.018049064
13/04/2006,83.3,0.009044379
12/04/2006,82.55,0.000727096
11/04/2006,82.49,-0.007247284
10/04/2006,83.09,-0.00647795
07/04/2006,83.63,-0.014600532
06/04/2006,84.86,0.003423246
05/04/2006,84.57,-0.00554214
04/04/2006,85.04,0.001529862
03/04/2006,84.91,-0.002235164
31/03/2006,85.1,0.001175779
30/03/2006,85,-0.006332846
29/03/2006,85.54,0.003982669
28/03/2006,85.2,-0.002929976
27/03/2006,85.45,-0.005950662
24/03/2006,85.96,-0.000581497
23/03/2006,86.01,-0.009373441
22/03/2006,86.82,0.021774162
21/03/2006,84.95,-0.00657048
20/03/2006,85.51,0.001053063
17/03/2006,85.42,-0.006999562
16/03/2006,86.02,0.011693304
15/03/2006,85.02,0.004715878
14/03/2006,84.62,0.002011002
13/03/2006,84.45,-0.006373959
10/03/2006,84.99,-0.004226847
09/03/2006,85.35,0.004109193
08/03/2006,85,0.001177163
07/03/2006,84.9,-0.023514062
06/03/2006,86.92,0.007158557
03/03/2006,86.3,0.002901075
02/03/2006,86.05,-0.003016944
01/03/2006,86.31,-0.005430714
28/02/2006,86.78,-0.005974282
27/02/2006,87.3,0.001146132
24/02/2006,87.2,0.007250996
23/02/2006,86.57,0.007303957
22/02/2006,85.94,0.010057388
21/02/2006,85.08,0.002117897
17/02/2006,84.9,0.00165036
16/02/2006,84.76,0.005797804
15/02/2006,84.27,0.003209131
14/02/2006,84,-0.00332779
13/02/2006,84.28,-0.002251853
10/02/2006,84.47,0.006890025
09/02/2006,83.89,-0.005942494
08/02/2006,84.39,0.011081436
07/02/2006,83.46,-0.008233445
06/02/2006,84.15,0.005481425
03/02/2006,83.69,0.004070887
02/02/2006,83.35,0.002642962
01/02/2006,83.13,0.026573967
31/01/2006,80.95,-0.010445563
30/01/2006,81.8,-0.016368962
27/01/2006,83.15,-0.00993247
26/01/2006,83.98,-0.003328581
25/01/2006,84.26,0.002852391
24/01/2006,84.02,0.006807216
23/01/2006,83.45,-0.008947271
20/01/2006,84.2,-0.00592068
19/01/2006,84.7,0.000708634
18/01/2006,84.64,-0.006594466
17/01/2006,85.2,-0.011668744
13/01/2006,86.2,-0.001275289
12/01/2006,86.31,-0.011404997
11/01/2006,87.3,0.001375516
10/01/2006,87.18,0.002066828
09/01/2006,87,0.013889112
06/01/2006,85.8,-0.003141912
05/01/2006,86.07,0.006059918
04/01/2006,85.55,-0.004664731
03/01/2006,85.95,-0.009725676
30/12/2005,86.79,-0.007003875
29/12/2005,87.4,-0.002285715
28/12/2005,87.6,0.005838931
27/12/2005,87.09,0.001033948
23/12/2005,87,0.008774011
22/12/2005,86.24,0.005698021
21/12/2005,85.75,-0.031340452
20/12/2005,88.48,0.01388437
19/12/2005,87.26,-0.014110384
16/12/2005,88.5,-0.014025475
15/12/2005,89.75,-0.018654992
14/12/2005,91.44,0.039255709
13/12/2005,87.92,0.005817618
12/12/2005,87.41,0.017425864
09/12/2005,85.9,0
08/12/2005,85.9,-0.009270055
07/12/2005,86.7,-0.004947372
06/12/2005,87.13,-0.00229279
05/12/2005,87.33,-0.003086952
02/12/2005,87.6,0.023446244
01/12/2005,85.57,0.0031603
30/11/2005,85.3,-0.007009374
29/11/2005,85.9,-0.006382383
28/11/2005,86.45,-0.020154123
25/11/2005,88.21,0.006026512
23/11/2005,87.68,0.007785705
22/11/2005,87,0.006457587
21/11/2005,86.44,-0.014471368
18/11/2005,87.7,0.009394043
17/11/2005,86.88,0.010529458
16/11/2005,85.97,0.004429944
15/11/2005,85.59,-0.01069156
14/11/2005,86.51,-0.004728141
11/11/2005,86.92,-0.004591376
10/11/2005,87.32,0.008164249
09/11/2005,86.61,-0.002421728
08/11/2005,86.82,-0.013499805
07/11/2005,88,0.002275314
04/11/2005,87.8,0.008004617
03/11/2005,87.1,0.017955884
02/11/2005,85.55,0.018165161
01/11/2005,84.01,-0.00047602
31/10/2005,84.05,0.014983798
28/10/2005,82.8,0.004842624
27/10/2005,82.4,-0.017205502
26/10/2005,83.83,0.003704815
25/10/2005,83.52,-0.006920443
24/10/2005,84.1,0.007399485
21/10/2005,83.48,0.003359734
20/10/2005,83.2,0.009055299
19/10/2005,82.45,0.012202714
18/10/2005,81.45,-0.008800937
17/10/2005,82.17,0.00573627
14/10/2005,81.7,0.011572208
13/10/2005,80.76,-0.014261368
12/10/2005,81.92,-0.012856454
11/10/2005,82.98,0.004832094
10/10/2005,82.58,-0.002298156
07/10/2005,82.77,0.00812766
06/10/2005,82.1,0.007457703
05/10/2005,81.49,-0.014134511
04/10/2005,82.65,0.004243717
03/10/2005,82.3,0.007561934
30/09/2005,81.68,0.007126213
29/09/2005,81.1,-0.002463055
28/09/2005,81.3,-0.003683245
27/09/2005,81.6,0.003068428
26/09/2005,81.35,0.000983889
23/09/2005,81.27,0.003945265
22/09/2005,80.95,0.019333312
21/09/2005,79.4,-0.007528266
20/09/2005,80,-0.042221015
19/09/2005,83.45,0.061658709
16/09/2005,78.46,-0.006099129
15/09/2005,78.94,0.005716842
14/09/2005,78.49,-0.010014662
13/09/2005,79.28,-0.009040745
12/09/2005,80,0.018673265
09/09/2005,78.52,0.000127364
08/09/2005,78.51,0.018511905
07/09/2005,77.07,-0.011096888
06/09/2005,77.93,0.011745859
02/09/2005,77.02,-0.015843701
01/09/2005,78.25,-0.008399133
31/08/2005,78.91,0.00776036
30/08/2005,78.3,-0.014454417
29/08/2005,79.44,-0.003518476
26/08/2005,79.72,-0.001879818
25/08/2005,79.87,0.002130727
24/08/2005,79.7,0.008062528
23/08/2005,79.06,-0.002652689
22/08/2005,79.27,-0.013407882
19/08/2005,80.34,-0.004966486
18/08/2005,80.74,0.009707606
17/08/2005,79.96,-0.010450456
16/08/2005,80.8,-0.016813306
15/08/2005,82.17,0.007206138
12/08/2005,81.58,-0.004647189
11/08/2005,81.96,-0.008988279
10/08/2005,82.7,-0.012019375
09/08/2005,83.7,-0.007261504
08/08/2005,84.31,-0.008503653
05/08/2005,85.03,-0.001997298
04/08/2005,85.2,-0.019986722
03/08/2005,86.92,0.01261956
02/08/2005,85.83,0.035216159
01/08/2005,82.86,-0.011280571
29/07/2005,83.8,-0.008318527
28/07/2005,84.5,0.005934736
27/07/2005,84,-0.004750603
26/07/2005,84.4,-0.009786083
25/07/2005,85.23,-0.016292691
22/07/2005,86.63,-0.001614764
21/07/2005,86.77,-0.019063416
20/07/2005,88.44,0.006352108
19/07/2005,87.88,-0.000341316
18/07/2005,87.91,-0.006688988
15/07/2005,88.5,0.010335716
14/07/2005,87.59,0.0058396
13/07/2005,87.08,0.00057435
12/07/2005,87.03,-0.00068918
11/07/2005,87.09,0.00980796
08/07/2005,86.24,0.010959653
07/07/2005,85.3,-0.003277156
06/07/2005,85.58,-0.013117606
05/07/2005,86.71,0.008105649
01/07/2005,86.01,-0.006836247
30/06/2005,86.6,-0.008279716
29/06/2005,87.32,-0.007757283
28/06/2005,88,0.025667519
27/06/2005,85.77,-0.040891947
24/06/2005,89.35,-0.008358923
23/06/2005,90.1,0.007911346
22/06/2005,89.39,0.006059264
21/06/2005,88.85,0.005303855
20/06/2005,88.38,0
17/06/2005,88.38,0.002605791
16/06/2005,88.15,0.005802394
15/06/2005,87.64,0.012515233
14/06/2005,86.55,-0.006793739
13/06/2005,87.14,0.013633949
10/06/2005,85.96,0.003612847
09/06/2005,85.65,0.008559588
08/06/2005,84.92,0.001414094
07/06/2005,84.8,0.005557869
06/06/2005,84.33,0.006901503
03/06/2005,83.75,-0.000835472
02/06/2005,83.82,0.008145709
01/06/2005,83.14,0.011370632
31/05/2005,82.2,-0.002794146
27/05/2005,82.43,0.005962176
26/05/2005,81.94,0.004035469
25/05/2005,81.61,-0.013509607
24/05/2005,82.72,0.002905571
23/05/2005,82.48,0.004739633
20/05/2005,82.09,-0.013310942
19/05/2005,83.19,0.015383987
18/05/2005,81.92,0.039210948
17/05/2005,78.77,0.02259693
16/05/2005,77.01,0.007298351
13/05/2005,76.45,-0.005088406
12/05/2005,76.84,-0.0129301
11/05/2005,77.84,0.003088011
10/05/2005,77.6,-0.01445685
09/05/2005,78.73,0.012139948
06/05/2005,77.78,0.000514403
05/05/2005,77.74,0.001158376
04/05/2005,77.65,-0.001287001
03/05/2005,77.75,0.008135901
02/05/2005,77.12,0.00402781
29/04/2005,76.81,-0.001561077
28/04/2005,76.93,-0.014709943
27/04/2005,78.07,0.005909575
26/04/2005,77.61,-0.009234387
25/04/2005,78.33,0.006532204
22/04/2005,77.82,-0.009464196
21/04/2005,78.56,0.027356545
20/04/2005,76.44,-0.012868183
19/04/2005,77.43,0.019562439
18/04/2005,75.93,0.000922327
15/04/2005,75.86,-0.027947487
14/04/2005,78.01,-0.022059718
13/04/2005,79.75,-0.03220314
12/04/2005,82.36,0.00145808
11/04/2005,82.24,-0.000850805
08/04/2005,82.31,-0.003032695
07/04/2005,82.56,-0.001573374
06/04/2005,82.69,-0.004825682
05/04/2005,83.09,0.011986341
04/04/2005,82.1,-0.010902591
01/04/2005,83,-0.003727982
31/03/2005,83.31,0.011590133
30/03/2005,82.35,0.008291719
29/03/2005,81.67,-0.018800966
28/03/2005,83.22,-0.004795022
24/03/2005,83.62,0.026416173
23/03/2005,81.44,-0.013416472
22/03/2005,82.54,-0.016342589
21/03/2005,83.9,-0.017720487
18/03/2005,85.4,-0.016606083
17/03/2005,86.83,0.004501652
16/03/2005,86.44,-0.00818024
15/03/2005,87.15,0.016078075
14/03/2005,85.76,-0.009747118
11/03/2005,86.6,-0.001038721
10/03/2005,86.69,0.004856624
09/03/2005,86.27,-0.002662501
08/03/2005,86.5,-0.007830533
07/03/2005,87.18,-0.004806051
04/03/2005,87.6,0.004003437
03/03/2005,87.25,-0.000687443
02/03/2005,87.31,-0.005596497
01/03/2005,87.8,0.00972826
28/02/2005,86.95,-0.00344432
25/02/2005,87.25,0.008633147
24/02/2005,86.5,0.018670321
23/02/2005,84.9,0.01184848
22/02/2005,83.9,-0.019007715
18/02/2005,85.51,0.003631894
17/02/2005,85.2,-0.002695893
16/02/2005,85.43,0.001640113
15/02/2005,85.29,0.000938416
14/02/2005,85.21,0.006593689
11/02/2005,84.65,0.008184614
10/02/2005,83.96,0.008372253
09/02/2005,83.26,-0.008253142
08/02/2005,83.95,-0.026448794
07/02/2005,86.2,-0.009697605
04/02/2005,87.04,0.005067968
03/02/2005,86.6,-0.001154068
02/02/2005,86.7,-0.004258509
01/02/2005,87.07,0.005066217
31/01/2005,86.63,0.001617376
28/01/2005,86.49,0.000462588
27/01/2005,86.45,0.015151805
26/01/2005,85.15,-0.008653001
25/01/2005,85.89,-0.004878058
24/01/2005,86.31,0.000115868
21/01/2005,86.3,-0.005777024
20/01/2005,86.8,-0.019960743
19/01/2005,88.55,-0.001692525
18/01/2005,88.7,-0.002814525
14/01/2005,88.95,0.010510353
13/01/2005,88.02,-0.006454923
12/01/2005,88.59,0.004979076
11/01/2005,88.15,-0.004753291
10/01/2005,88.57,0.0098713
07/01/2005,87.7,-0.005911795
06/01/2005,88.22,-0.001246106
05/01/2005,88.33,-0.012040881
04/01/2005,89.4,-0.014326415
03/01/2005,90.69,0
31/12/2004,90.69,-0.003192605
30/12/2004,90.98,0.00451667
29/12/2004,90.57,-0.010106644
28/12/2004,91.49,0.007019882
27/12/2004,90.85,-0.008548934
23/12/2004,91.63,0.006020488
22/12/2004,91.08,-0.00361664
21/12/2004,91.41,-0.000984091
20/12/2004,91.5,-0.002183407
17/12/2004,91.7,0.06533855
16/12/2004,85.9,0.000582242
15/12/2004,85.85,-0.007889587
14/12/2004,86.53,-0.005991492
13/12/2004,87.05,0.000574548
10/12/2004,87,-0.00595922
09/12/2004,87.52,0.009413455
