Date,Close,MS
21/05/2007,85.61,0.00656278
18/05/2007,85.05,0.010400756
17/05/2007,84.17,0.001069837
16/05/2007,84.08,0.007161644
15/05/2007,83.48,-0.016867011
14/05/2007,84.9,-0.002940314
11/05/2007,85.15,0.009084
10/05/2007,84.38,-0.019598116
09/05/2007,86.05,0.004659298
08/05/2007,85.65,-0.003845486
07/05/2007,85.98,-0.006838624
04/05/2007,86.57,0.015013375
03/05/2007,85.28,0.010846605
02/05/2007,84.36,0.00296789
01/05/2007,84.11,0.001189627
30/04/2007,84.01,-0.011833057
27/04/2007,85.01,0.00743849
26/04/2007,84.38,-0.001657786
25/04/2007,84.52,0.012021808
24/04/2007,83.51,-0.000598552
23/04/2007,83.56,0.007809255
20/04/2007,82.91,0.003867074
19/04/2007,82.59,0.009366895
18/04/2007,81.82,0.002815007
17/04/2007,81.59,-0.005865836
16/04/2007,82.07,0.025670915
13/04/2007,79.99,-0.000999625
12/04/2007,80.07,0.008402884
11/04/2007,79.4,-0.011022156
10/04/2007,80.28,-0.000249097
09/04/2007,80.3,0
05/04/2007,80.3,0.006120811
04/04/2007,79.81,-0.004625297
03/04/2007,80.18,0.018758025
02/04/2007,78.69,-0.000889171
30/03/2007,78.76,0.004198747
29/03/2007,78.43,0.001275836
28/03/2007,78.33,-0.014448921
27/03/2007,79.47,-0.01126138
26/03/2007,80.37,-0.009041989
23/03/2007,81.1,-0.000369845
22/03/2007,81.13,-0.002462146
21/03/2007,81.33,0.06633529
20/03/2007,76.11,0.014424918
19/03/2007,75.02,0.008164403
16/03/2007,74.41,-0.006430029
15/03/2007,74.89,0.014526146
14/03/2007,73.81,0.02371761
13/03/2007,72.08,-0.053745889
12/03/2007,76.06,0.000789162
09/03/2007,76,0.007793448
08/03/2007,75.41,0.020362391
07/03/2007,73.89,0.004612054
06/03/2007,73.55,0.02631187
05/03/2007,71.64,-0.024270358
02/03/2007,73.4,-0.022763458
01/03/2007,75.09,0.002266517
28/02/2007,74.92,0.010600569
27/02/2007,74.13,-0.057533061
26/02/2007,78.52,-0.030725346
23/02/2007,80.97,-0.021745299
22/02/2007,82.75,-0.005303134
21/02/2007,83.19,-0.001441442
20/02/2007,83.31,0.011468708
16/02/2007,82.36,-0.005569696
15/02/2007,82.82,0.005569696
14/02/2007,82.36,0.013569061
13/02/2007,81.25,0.012010297
12/02/2007,80.28,-0.018512191
09/02/2007,81.78,-0.012636863
08/02/2007,82.82,-0.005058423
07/02/2007,83.24,0.001322354
06/02/2007,83.13,-0.001682693
05/02/2007,83.27,-0.009204536
02/02/2007,84.04,0.002263388
01/02/2007,83.85,0.012722207
31/01/2007,82.79,0.013008511
30/01/2007,81.72,0.00736923
29/01/2007,81.12,-0.012252052
26/01/2007,82.12,-0.001216989
25/01/2007,82.22,-0.029126527
24/01/2007,84.65,0.024273327
23/01/2007,82.62,-0.008316808
22/01/2007,83.31,0.02196557
19/01/2007,81.5,0.003564628
18/01/2007,81.21,-0.014304297
17/01/2007,82.38,-0.00278805
16/01/2007,82.61,-0.003021698
12/01/2007,82.86,0.005931144
11/01/2007,82.37,0.009759746
10/01/2007,81.57,0.005039032
09/01/2007,81.16,-0.002338319
08/01/2007,81.35,0.006041569
05/01/2007,80.86,-0.012901819
04/01/2007,81.91,0.003546754
03/01/2007,81.62,0.002330574
29/12/2006,81.43,-0.00196295
28/12/2006,81.59,-0.005012542
27/12/2006,82,0.015608994
26/12/2006,80.73,0.012840668
22/12/2006,79.7,-0.01358361
21/12/2006,80.79,-0.006046788
20/12/2006,81.28,-0.005154018
19/12/2006,81.7,0.01641303
18/12/2006,80.37,0.013907384
15/12/2006,79.26,-0.004280505
14/12/2006,79.6,0.008072698
13/12/2006,78.96,0.007117468
12/12/2006,78.4,-0.004708286
11/12/2006,78.77,0.002033296
08/12/2006,78.61,0.005485057
07/12/2006,78.18,-0.005485057
06/12/2006,78.61,0.008046534
05/12/2006,77.98,0.009276026
04/12/2006,77.26,0.026094708
01/12/2006,75.27,-0.011754741
30/11/2006,76.16,-0.016279581
29/11/2006,77.41,0.00635005
28/11/2006,76.92,0.008748505
27/11/2006,76.25,-0.034797325
24/11/2006,78.95,-0.003161558
22/11/2006,79.2,-0.000378716
21/11/2006,79.23,-0.001009209
20/11/2006,79.31,0.002398537
17/11/2006,79.12,0.005576694
16/11/2006,78.68,0.000254227
15/11/2006,78.66,0.005481561
14/11/2006,78.23,0.011571227
13/11/2006,77.33,0.00844106
10/11/2006,76.68,0.024154807
09/11/2006,74.85,-0.009176206
08/11/2006,75.54,-0.004754367
07/11/2006,75.9,-0.001842833
06/11/2006,76.04,0.023417781
03/11/2006,74.28,0.001616815
02/11/2006,74.16,0.005272776
01/11/2006,73.77,-0.035423144
31/10/2006,76.43,-0.001960657
30/10/2006,76.58,0.001829827
27/10/2006,76.44,-0.015319007
26/10/2006,77.62,0.001934361
25/10/2006,77.47,-0.008867243
24/10/2006,78.16,0.010417431
23/10/2006,77.35,0.012357881
20/10/2006,76.4,0.002883735
19/10/2006,76.18,-0.001573977
18/10/2006,76.3,0.006838533
17/10/2006,75.78,-0.013500434
16/10/2006,76.81,0.003129485
13/10/2006,76.57,0.002877323
12/10/2006,76.35,0.020777562
11/10/2006,74.78,-0.002937644
10/10/2006,75,0
09/10/2006,75,0.007897772
06/10/2006,74.41,-0.002013829
05/10/2006,74.56,0.000268276
04/10/2006,74.54,0.013234494
03/10/2006,73.56,0.007094163
02/10/2006,73.04,0.001781432
29/09/2006,72.91,0.000274348
28/09/2006,72.89,0.006883287
27/09/2006,72.39,-0.011946589
26/09/2006,73.26,0.009463144
25/09/2006,72.57,0.010945728
22/09/2006,71.78,0.001952309
21/09/2006,71.64,-0.009861876
20/09/2006,72.35,0.006934841
19/09/2006,71.85,0.013874513
18/09/2006,70.86,-0.001269304
15/09/2006,70.95,0.00891915
14/09/2006,70.32,0.008425612
13/09/2006,69.73,0.019989078
12/09/2006,68.35,0.024886487
11/09/2006,66.67,-0.00029994
08/09/2006,66.69,0.011006519
07/09/2006,65.96,-0.002120249
06/09/2006,66.1,-0.019772963
05/09/2006,67.42,0.008789628
01/09/2006,66.83,0.01568423
31/08/2006,65.79,0.004417708
30/08/2006,65.5,-0.002135124
29/08/2006,65.64,-0.018864213
28/08/2006,66.89,-0.001344588
25/08/2006,66.98,-0.011430392
24/08/2006,67.75,-0.004418269
23/08/2006,68.05,0.002943343
22/08/2006,67.85,0.009626139
21/08/2006,67.2,0.000893256
18/08/2006,67.14,-0.006384106
17/08/2006,67.57,0.009218025
16/08/2006,66.95,0.010661562
15/08/2006,66.24,0.018435808
14/08/2006,65.03,-0.005061749
11/08/2006,65.36,0.001990965
10/08/2006,65.23,0.008467451
09/08/2006,64.68,-0.024436158
08/08/2006,66.28,-0.012891799
07/08/2006,67.14,-0.008158467
04/08/2006,67.69,-0.001623736
03/08/2006,67.8,0.023428662
02/08/2006,66.23,0.004388295
01/08/2006,65.94,-0.00845671
31/07/2006,66.5,0.004068415
28/07/2006,66.23,0.017823611
27/07/2006,65.06,0.009420192
26/07/2006,64.45,-0.008035896
25/07/2006,64.97,0.011610936
24/07/2006,64.22,0.026988145
21/07/2006,62.51,-0.013190497
20/07/2006,63.34,-0.008019541
19/07/2006,63.85,0.030047567
18/07/2006,61.96,0.012341826
17/07/2006,61.2,0.00836825
14/07/2006,60.69,-0.012770311
13/07/2006,61.47,-0.018695146
12/07/2006,62.63,-0.020544338
11/07/2006,63.93,-0.004370227
10/07/2006,64.21,0.004057434
07/07/2006,63.95,0.00125176
06/07/2006,63.87,0.003450443
05/07/2006,63.65,-0.00579621
03/07/2006,64.02,0.012733018
30/06/2006,63.21,0.010656164
29/06/2006,62.54,0.039131174
28/06/2006,60.14,0.001664171
27/06/2006,60.04,-0.005978098
26/06/2006,60.4,0.011657085
23/06/2006,59.7,-0.005179195
22/06/2006,60.01,0.008871093
21/06/2006,59.48,0.042238038
20/06/2006,57.02,0.008807526
19/06/2006,56.52,-0.008281256
16/06/2006,56.99,-0.005948233
15/06/2006,57.33,0.030820718
14/06/2006,55.59,0.006316
13/06/2006,55.24,-0.052198026
12/06/2006,58.2,-0.016867254
09/06/2006,59.19,0.003554205
08/06/2006,58.98,-0.002709111
07/06/2006,59.14,0.004066424
06/06/2006,58.9,0.004253516
05/06/2006,58.65,-0.032542288
02/06/2006,60.59,0.000165057
01/06/2006,60.58,0.015973717
31/05/2006,59.62,0.008590973
30/05/2006,59.11,-0.024399606
26/05/2006,60.57,0.013295858
25/05/2006,59.77,0.011272938
24/05/2006,59.1,0.005599404
23/05/2006,58.77,-0.006783136
22/05/2006,59.17,-0.012929405
19/05/2006,59.94,0.001335559
18/05/2006,59.86,-0.002169379
17/05/2006,59.99,-0.033923777
16/05/2006,62.06,-0.000161121
15/05/2006,62.07,-0.019464558
12/05/2006,63.29,-0.015210015
11/05/2006,64.26,-0.014675478
10/05/2006,65.21,-0.00824684
09/05/2006,65.75,0.005337413
08/05/2006,65.4,-0.001985795
05/05/2006,65.53,0.026754863
04/05/2006,63.8,0.005973921
03/05/2006,63.42,-0.011288925
02/05/2006,64.14,0.015397005
01/05/2006,63.16,-0.017888442
28/04/2006,64.3,-0.010365994
27/04/2006,64.97,0.008656724
26/04/2006,64.41,0.000621214
25/04/2006,64.37,-0.014497478
24/04/2006,65.31,0.004296462
21/04/2006,65.03,0.000769172
20/04/2006,64.98,-0.002766253
19/04/2006,65.16,-0.007339482
18/04/2006,65.64,0.031414576
17/04/2006,63.61,0.009953475
13/04/2006,62.98,-0.001586546
12/04/2006,63.08,0.00556396
11/04/2006,62.73,-0.023007633
10/04/2006,64.19,0.006564575
07/04/2006,63.77,-0.011382363
06/04/2006,64.5,0.002950084
05/04/2006,64.31,0.000622181
04/04/2006,64.27,0.015997832
03/04/2006,63.25,0.006821633
31/03/2006,62.82,-0.012654392
30/03/2006,63.62,0.011381723
29/03/2006,62.9,0.013444505
28/03/2006,62.06,-0.000966339
27/03/2006,62.12,0.010518747
24/03/2006,61.47,-0.001625488
23/03/2006,61.57,-0.005991436
22/03/2006,61.94,0.02501152
21/03/2006,60.41,0.000662361
20/03/2006,60.37,0.001823759
17/03/2006,60.26,0.005324472
16/03/2006,59.94,0.005017572
15/03/2006,59.64,-0.006517947
14/03/2006,60.03,0.020872665
13/03/2006,58.79,-0.005597504
10/03/2006,59.12,0.007811213
09/03/2006,58.66,-0.006965118
08/03/2006,59.07,-0.009938598
07/03/2006,59.66,-0.00434856
06/03/2006,59.92,0.003343367
03/03/2006,59.72,-0.00117145
02/03/2006,59.79,-0.005670462
01/03/2006,60.13,0.007847106
28/02/2006,59.66,-0.017940681
27/02/2006,60.74,-0.001480629
24/02/2006,60.83,-0.000328731
23/02/2006,60.85,-0.011925323
22/02/2006,61.58,0.013240896
21/02/2006,60.77,-0.000658003
17/02/2006,60.81,-0.008025594
16/02/2006,61.3,0.007203698
15/02/2006,60.86,0.013065596
14/02/2006,60.07,0.004337678
13/02/2006,59.81,-0.008325056
10/02/2006,60.31,-0.014322411
09/02/2006,61.18,-0.001469988
08/02/2006,61.27,0.012151217
07/02/2006,60.53,-0.019630927
06/02/2006,61.73,0.004708948
03/02/2006,61.44,0.002770762
02/02/2006,61.27,-0.009098357
01/02/2006,61.83,0.006164848
31/01/2006,61.45,0.012774494
30/01/2006,60.67,-0.001811446
27/01/2006,60.78,0.01341635
26/01/2006,59.97,0.01342978
25/01/2006,59.17,0.008145302
24/01/2006,58.69,0.003584539
23/01/2006,58.48,0.010831362
20/01/2006,57.85,-0.025598667
19/01/2006,59.35,0.015280433
18/01/2006,58.45,-0.006140221
17/01/2006,58.81,-0.009645561
13/01/2006,59.38,-0.001514514
12/01/2006,59.47,-0.001680108
11/01/2006,59.57,0.005892769
10/01/2006,59.22,0.000506714
09/01/2006,59.19,0.010529989
06/01/2006,58.57,0.00102494
05/01/2006,58.51,0.002738321
04/01/2006,58.35,0.000685753
03/01/2006,58.31,0.027294176
30/12/2005,56.74,-0.006849943
29/12/2005,57.13,-0.008713893
28/12/2005,57.63,-0.006054858
27/12/2005,57.98,-0.007388985
23/12/2005,58.41,-0.001197707
22/12/2005,58.48,0.006347049
21/12/2005,58.11,0.006907297
20/12/2005,57.71,0.018185499
19/12/2005,56.67,-0.003698815
16/12/2005,56.88,-0.000527287
15/12/2005,56.91,-0.009269852
14/12/2005,57.44,0.001219406
13/12/2005,57.37,0.014926961
12/12/2005,56.52,0.009957408
09/12/2005,55.96,-0.007122537
08/12/2005,56.36,0.001065152
07/12/2005,56.3,-0.004784274
06/12/2005,56.57,-0.015088006
05/12/2005,57.43,0.002615292
02/12/2005,57.28,0.005602256
01/12/2005,56.96,0.016462006
30/11/2005,56.03,-0.013649064
29/11/2005,56.8,0.002467831
28/11/2005,56.66,-0.019401115
25/11/2005,57.77,0.007296766
23/11/2005,57.35,0.015817553
22/11/2005,56.45,0.007646521
21/11/2005,56.02,0.009325749
18/11/2005,55.5,0.008868034
17/11/2005,55.01,0.011518548
16/11/2005,54.38,-0.014422888
15/11/2005,55.17,-0.007943714
14/11/2005,55.61,0.005951862
11/11/2005,55.28,0.01512833
10/11/2005,54.45,0.02548264
09/11/2005,53.08,0.010225425
08/11/2005,52.54,-0.003420106
07/11/2005,52.72,0.005897477
04/11/2005,52.41,-0.005897477
03/11/2005,52.72,-0.008687496
02/11/2005,53.18,0.002824595
01/11/2005,53.03,-0.025690169
31/10/2005,54.41,0.008861051
28/10/2005,53.93,0.017017708
27/10/2005,53.02,-0.005642294
26/10/2005,53.32,0.000750469
25/10/2005,53.28,-0.00224972
24/10/2005,53.4,0.024645797
21/10/2005,52.1,-0.00076746
20/10/2005,52.14,-0.018809332
19/10/2005,53.13,0.014216901
18/10/2005,52.38,-0.003240258
17/10/2005,52.55,0.006682602
14/10/2005,52.2,0.009624713
13/10/2005,51.7,-0.004823936
12/10/2005,51.95,-0.020764628
11/10/2005,53.04,-0.008635308
10/10/2005,53.5,0.000935016
07/10/2005,53.45,0.005628533
06/10/2005,53.15,0.003014888
05/10/2005,52.99,-0.004518931
04/10/2005,53.23,-0.01176594
03/10/2005,53.86,-0.00148423
30/09/2005,53.94,0.001669914
29/09/2005,53.85,0.021397213
28/09/2005,52.71,0.006471283
27/09/2005,52.37,0.008822458
26/09/2005,51.91,-0.000577756
23/09/2005,51.94,-0.004993289
22/09/2005,52.2,0.008658063
21/09/2005,51.75,-0.012482159
20/09/2005,52.4,0.0028667
19/09/2005,52.25,0.004796172
16/09/2005,52,0
15/09/2005,52,-0.008997859
14/09/2005,52.47,-0.00228441
13/09/2005,52.59,-0.006822084
12/09/2005,52.95,0.008154023
09/09/2005,52.52,0.005728486
08/09/2005,52.22,0.003260768
07/09/2005,52.05,0.002308137
06/09/2005,51.93,0.021409926
02/09/2005,50.83,-0.011151441
01/09/2005,51.4,0.010364814
31/08/2005,50.87,-0.003140336
30/08/2005,51.03,-0.003716386
29/08/2005,51.22,-0.006616097
26/08/2005,51.56,-0.001163016
25/08/2005,51.62,0.001745032
24/08/2005,51.53,-0.016742429
23/08/2005,52.4,0.002101443
22/08/2005,52.29,0.004792495
19/08/2005,52.04,-0.004983717
18/08/2005,52.3,-0.010461341
17/08/2005,52.85,-0.002079199
16/08/2005,52.96,-0.012012156
15/08/2005,53.6,0.014091356
12/08/2005,52.85,-0.021526334
11/08/2005,54,0.016242306
10/08/2005,53.13,0.010405921
09/08/2005,52.58,0.009170871
08/08/2005,52.1,-0.01050129
05/08/2005,52.65,-0.016015415
04/08/2005,53.5,-0.017050079
03/08/2005,54.42,0.014809601
02/08/2005,53.62,0.014653653
01/08/2005,52.84,-0.003966385
29/07/2005,53.05,-0.009754345
28/07/2005,53.57,0.001120658
27/07/2005,53.51,-0.003730652
26/07/2005,53.71,-0.004643827
25/07/2005,53.96,-0.000741015
22/07/2005,54,0.011547903
21/07/2005,53.38,-0.006907523
20/07/2005,53.75,0.004475115
19/07/2005,53.51,0.002057806
18/07/2005,53.4,-0.004484312
15/07/2005,53.64,-0.001490313
14/07/2005,53.72,0.004664623
13/07/2005,53.47,-0.000747803
12/07/2005,53.51,-0.001120658
11/07/2005,53.57,0.008435705
08/07/2005,53.12,-0.004133014
07/07/2005,53.34,-0.000374883
06/07/2005,53.36,-0.007654289
05/07/2005,53.77,0.0138579
01/07/2005,53.03,0.010616213
30/06/2005,52.47,-0.016069918
29/06/2005,53.32,0.005642294
28/06/2005,53.02,-0.000565664
27/06/2005,53.05,-0.00131864
24/06/2005,53.12,0.026708951
23/06/2005,51.72,0.023475256
22/06/2005,50.52,-0.008867927
21/06/2005,50.97,-0.011508954
20/06/2005,51.56,0.003497186
17/06/2005,51.38,-0.010069798
16/06/2005,51.9,0.025169605
15/06/2005,50.61,0.000197609
14/06/2005,50.6,-0.005518343
13/06/2005,50.88,0.019849798
10/06/2005,49.88,0.005024631
09/06/2005,49.63,0.003835676
08/06/2005,49.44,0.006086446
07/06/2005,49.14,0.000610687
06/06/2005,49.11,0.004080805
03/06/2005,48.91,-0.007536445
02/06/2005,49.28,-0.015903707
01/06/2005,50.07,0.022418388
31/05/2005,48.96,-0.006108754
27/05/2005,49.26,0
26/05/2005,49.26,-0.004860277
25/05/2005,49.5,0.001819837
24/05/2005,49.41,-0.009667749
23/05/2005,49.89,-0.002202424
20/05/2005,50,-0.002995509
19/05/2005,50.15,0.024832204
18/05/2005,48.92,0.005328973
17/05/2005,48.66,-0.002872976
16/05/2005,48.8,0.01195644
13/05/2005,48.22,-0.024176551
12/05/2005,49.4,-0.009068072
11/05/2005,49.85,0.008663296
10/05/2005,49.42,-0.026556417
09/05/2005,50.75,0.013889112
06/05/2005,50.05,-0.003988041
05/05/2005,50.25,-0.002583724
04/05/2005,50.38,0.01923907
03/05/2005,49.42,0.000607226
02/05/2005,49.39,-0.063348301
29/04/2005,52.62,0.042311765
28/04/2005,50.44,-0.01456432
27/04/2005,51.18,0.012583729
26/04/2005,50.54,-0.013364979
25/04/2005,51.22,0.019119534
22/04/2005,50.25,-0.018338284
21/04/2005,51.18,0.019533027
20/04/2005,50.19,-0.03022208
19/04/2005,51.73,0.002903884
18/04/2005,51.58,0.001746386
15/04/2005,51.49,-0.016182206
14/04/2005,52.33,-0.01517192
13/04/2005,53.13,-0.030035628
12/04/2005,54.75,0.007516765
11/04/2005,54.34,-0.024180798
08/04/2005,55.67,-0.005553082
07/04/2005,55.98,-0.011014501
06/04/2005,56.6,0.002653695
05/04/2005,56.45,-0.032246803
04/04/2005,58.3,0.024834132
01/04/2005,56.87,-0.006659681
31/03/2005,57.25,0.035016463
30/03/2005,55.28,0.030675562
29/03/2005,53.61,-0.034286978
28/03/2005,55.48,-0.001980734
24/03/2005,55.59,-0.000899038
23/03/2005,55.64,-0.00107778
22/03/2005,55.7,-0.023246544
21/03/2005,57.01,-0.013416004
18/03/2005,57.78,0.01236411
17/03/2005,57.07,-0.015301985
16/03/2005,57.95,-0.015411264
15/03/2005,58.85,-0.00254561
14/03/2005,59,0.008681644
11/03/2005,58.49,-0.025155374
10/03/2005,59.98,0.0003335
09/03/2005,59.96,0.009383447
08/03/2005,59.4,0.003372684
07/03/2005,59.2,0.0137769
04/03/2005,58.39,0.025322199
03/03/2005,56.93,0.003343014
02/03/2005,56.74,-0.003694261
01/03/2005,56.95,0.008464166
28/02/2005,56.47,-0.020854169
25/02/2005,57.66,0.01661313
24/02/2005,56.71,-0.005626883
23/02/2005,57.03,0.00263366
22/02/2005,56.88,-0.013446461
18/02/2005,57.65,-0.033433099
17/02/2005,59.61,-0.002011062
16/02/2005,59.73,-0.004510155
15/02/2005,60,-0.004489905
14/02/2005,60.27,-0.000829256
11/02/2005,60.32,0.024332101
10/02/2005,58.87,0.011961865
09/02/2005,58.17,-0.007364939
08/02/2005,58.6,0.009085517
07/02/2005,58.07,-0.010449774
04/02/2005,58.68,0.025894766
03/02/2005,57.18,0.001925602
02/02/2005,57.07,-0.003149058
01/02/2005,57.25,0.022790493
31/01/2005,55.96,0.028824619
28/01/2005,54.37,0.011468864
27/01/2005,53.75,-0.007783583
26/01/2005,54.17,-0.004236904
25/01/2005,54.4,0.00608465
24/01/2005,54.07,-0.007554158
21/01/2005,54.48,-0.006768525
20/01/2005,54.85,-0.010518777
19/01/2005,55.43,-0.018234327
18/01/2005,56.45,0.00675438
14/01/2005,56.07,0.010217889
13/01/2005,55.5,0.003971841
12/01/2005,55.28,-0.003070534
11/01/2005,55.45,-0.010762436
10/01/2005,56.05,-0.000178396
07/01/2005,56.06,-0.003916687
06/01/2005,56.28,0.02336975
05/01/2005,54.98,-0.005803426
04/01/2005,55.3,-0.010791472
03/01/2005,55.9,0.006821064
31/12/2004,55.52,0.004874976
30/12/2004,55.25,0.000181012
29/12/2004,55.24,0.000362122
28/12/2004,55.22,0.00672302
27/12/2004,54.85,-0.004002917
23/12/2004,55.07,-0.000181571
22/12/2004,55.08,0.010585972
21/12/2004,54.5,0.015719233
20/12/2004,53.65,-0.008537543
17/12/2004,54.11,-0.013583175
16/12/2004,54.85,-0.012321229
15/12/2004,55.53,0.014876907
14/12/2004,54.71,0.005682354
13/12/2004,54.4,0.012951152
