Date,Close,AMGN
02/11/2006,75.29,0.000132829
01/11/2006,75.28,-0.008333933
31/10/2006,75.91,-0.007742313
30/10/2006,76.5,0.012893219
27/10/2006,75.52,-0.006072626
26/10/2006,75.98,0.007265074
25/10/2006,75.43,0.00651728
24/10/2006,74.94,0.021172661
23/10/2006,73.37,-0.007874056
20/10/2006,73.95,0.012245051
19/10/2006,73.05,0.00921412
18/10/2006,72.38,0.008184828
17/10/2006,71.79,-0.008875388
16/10/2006,72.43,-0.010848029
13/10/2006,73.22,-0.011811963
12/10/2006,74.09,0.008403411
11/10/2006,73.47,-0.003532612
10/10/2006,73.73,-0.002573655
09/10/2006,73.92,-0.001216792
06/10/2006,74.01,-0.009681399
05/10/2006,74.73,0.02383322
04/10/2006,72.97,0.022731401
03/10/2006,71.33,0.014545197
02/10/2006,70.3,-0.017345143
29/09/2006,71.53,-0.000279564
28/09/2006,71.55,-0.008212169
27/09/2006,72.14,0.019456139
26/09/2006,70.75,-0.006621141
25/09/2006,71.22,0.004644298
22/09/2006,70.89,-0.015675618
21/09/2006,72.01,0.014406851
20/09/2006,70.98,0.021791078
19/09/2006,69.45,-0.00445371
18/09/2006,69.76,-0.000143338
15/09/2006,69.77,0.002870678
14/09/2006,69.57,0.006055382
13/09/2006,69.15,-0.000144603
12/09/2006,69.16,0.012659318
11/09/2006,68.29,0.00528558
08/09/2006,67.93,-0.005871146
07/09/2006,68.33,-0.00233884
06/09/2006,68.49,-0.01117979
05/09/2006,69.26,0.012640924
01/09/2006,68.39,0.005277831
31/08/2006,68.03,-0.003082119
30/08/2006,68.24,-0.004970044
29/08/2006,68.58,0.004677004
28/08/2006,68.26,0.010900093
25/08/2006,67.52,0.006090786
24/08/2006,67.11,-0.003124305
23/08/2006,67.32,0.008652896
22/08/2006,66.74,-0.004037389
21/08/2006,67.01,-0.004466952
18/08/2006,67.31,0.005810938
17/08/2006,66.92,0.00464316
16/08/2006,66.61,0.01390801
15/08/2006,65.69,0
14/08/2006,65.69,-0.01075035
11/08/2006,66.4,-0.007651376
10/08/2006,66.91,-0.005514583
09/08/2006,67.28,0.003871933
08/08/2006,67.02,-0.012603028
07/08/2006,67.87,-0.013464275
04/08/2006,68.79,-0.030494096
03/08/2006,70.92,0.002117299
02/08/2006,70.77,0.010083164
01/08/2006,70.06,0.005008238
31/07/2006,69.71,0.009223296
28/07/2006,69.07,-0.003035781
27/07/2006,69.28,-0.004751971
26/07/2006,69.61,0.02590366
25/07/2006,67.83,0.014254139
24/07/2006,66.87,0.010825546
21/07/2006,66.15,0.034292589
20/07/2006,63.92,-0.009962723
19/07/2006,64.56,0.005903388
18/07/2006,64.18,-0.005903388
17/07/2006,64.56,0.00325809
14/07/2006,64.35,-0.019391189
13/07/2006,65.61,-0.009254409
12/07/2006,66.22,-0.007372335
11/07/2006,66.71,0.001650289
10/07/2006,66.6,0.003158135
07/07/2006,66.39,0.006801205
06/07/2006,65.94,0.006847778
05/07/2006,65.49,-0.004570392
03/07/2006,65.79,0.008548365
30/06/2006,65.23,0.001994937
29/06/2006,65.1,0.017979406
28/06/2006,63.94,-0.000625391
27/06/2006,63.98,-0.013506376
26/06/2006,64.85,-0.001232856
23/06/2006,64.93,-0.000615858
22/06/2006,64.97,-0.009040129
21/06/2006,65.56,0.009194058
20/06/2006,64.96,-0.012087975
19/06/2006,65.75,-0.016142766
16/06/2006,66.82,-0.009235877
15/06/2006,67.44,0.001335411
14/06/2006,67.35,0.006106207
13/06/2006,66.94,0.000747217
12/06/2006,66.89,-0.011150045
09/06/2006,67.64,-0.011319489
08/06/2006,68.41,0.017696967
07/06/2006,67.21,-0.005933855
06/06/2006,67.61,0.001924643
05/06/2006,67.48,-0.024880546
02/06/2006,69.18,0.005653418
01/06/2006,68.79,0.017598342
31/05/2006,67.59,0.011307962
30/05/2006,66.83,-0.029197002
26/05/2006,68.81,0.009491201
25/05/2006,68.16,0.001321295
24/05/2006,68.07,0.018085284
23/05/2006,66.85,-0.013963388
22/05/2006,67.79,0.001476233
19/05/2006,67.69,0.008754415
18/05/2006,67.1,-0.018750088
17/05/2006,68.37,-0.014808633
16/05/2006,69.39,-0.006320952
15/05/2006,69.83,0.024939672
12/05/2006,68.11,0.01226103
11/05/2006,67.28,-0.003856999
10/05/2006,67.54,-0.00531602
09/05/2006,67.9,-0.002206695
08/05/2006,68.05,0.013909665
05/05/2006,67.11,0.002386992
04/05/2006,66.95,0.008399629
03/05/2006,66.39,0.006043227
02/05/2006,65.99,-0.013097666
01/05/2006,66.86,-0.012485299
28/04/2006,67.7,0.004886365
27/04/2006,67.37,0.013298664
26/04/2006,66.48,-0.001052394
25/04/2006,66.55,-0.002850928
24/04/2006,66.74,-0.001197964
21/04/2006,66.82,-0.024977283
20/04/2006,68.51,0.003069953
19/04/2006,68.3,-0.038347486
18/04/2006,70.97,0.019349017
17/04/2006,69.61,-0.006586507
13/04/2006,70.07,0.001428164
12/04/2006,69.97,-0.003851371
11/04/2006,70.24,-0.007093234
10/04/2006,70.74,-0.004091139
07/04/2006,71.03,-0.01147829
06/04/2006,71.85,-0.013959179
05/04/2006,72.86,0.011595933
04/04/2006,72.02,0.001945796
03/04/2006,71.88,-0.012030844
31/03/2006,72.75,0.00178854
30/03/2006,72.62,0.008296508
29/03/2006,72.02,-0.008158795
28/03/2006,72.61,-0.006725713
27/03/2006,73.1,-0.001093793
24/03/2006,73.18,0.005206204
23/03/2006,72.8,0.005095377
22/03/2006,72.43,0.006371213
21/03/2006,71.97,-0.012153167
20/03/2006,72.85,-0.005475715
17/03/2006,73.25,-0.008022342
16/03/2006,73.84,-0.01411978
15/03/2006,74.89,-0.001601068
14/03/2006,75.01,0.019112291
13/03/2006,73.59,0.001359804
10/03/2006,73.49,-0.001223907
09/03/2006,73.58,-0.0083909
08/03/2006,74.2,0.005540929
07/03/2006,73.79,0.003257774
06/03/2006,73.55,-0.024709193
03/03/2006,75.39,-0.014223867
02/03/2006,76.47,0.005507488
01/03/2006,76.05,0.007523298
28/02/2006,75.48,0
27/02/2006,75.48,0.009718508
24/02/2006,74.75,0.000802998
23/02/2006,74.69,-0.005207997
22/02/2006,75.08,0.007352483
21/02/2006,74.53,-0.004818641
17/02/2006,74.89,0.012360765
16/02/2006,73.97,0.013611208
15/02/2006,72.97,0.014354974
14/02/2006,71.93,0.011043657
13/02/2006,71.14,-0.004348138
10/02/2006,71.45,0.006177192
09/02/2006,71.01,-0.01453961
08/02/2006,72.05,-0.012276863
07/02/2006,72.94,-0.007648221
06/02/2006,73.5,-0.015123162
03/02/2006,74.62,-0.000535906
02/02/2006,74.66,-0.020285747
01/02/2006,76.19,0.044278765
31/01/2006,72.89,0.007850739
30/01/2006,72.32,0.014064146
27/01/2006,71.31,-0.008239695
26/01/2006,71.9,-0.048458962
25/01/2006,75.47,0.007047433
24/01/2006,74.94,0.000533903
23/01/2006,74.9,-0.010360034
20/01/2006,75.68,-0.035182443
19/01/2006,78.39,-0.005597267
18/01/2006,78.83,0.007768266
17/01/2006,78.22,0.007957942
13/01/2006,77.6,0.00516797
12/01/2006,77.2,-0.007870501
11/01/2006,77.81,-0.002182426
10/01/2006,77.98,-0.012742272
09/01/2006,78.98,0.011204599
06/01/2006,78.1,-0.009176715
05/01/2006,78.82,-0.014609832
04/01/2006,79.98,-0.004739937
03/01/2006,80.36,0.018842411
30/12/2005,78.86,-0.002026857
29/12/2005,79.02,-0.008568601
28/12/2005,79.7,-0.007126366
27/12/2005,80.27,-0.007446975
23/12/2005,80.87,-0.002716722
22/12/2005,81.09,0.024973204
21/12/2005,79.09,0.007742629
20/12/2005,78.48,0.010889865
19/12/2005,77.63,-0.017367312
16/12/2005,78.99,-0.018190303
15/12/2005,80.44,0.046567375
14/12/2005,76.78,-0.008817485
13/12/2005,77.46,0
12/12/2005,77.46,-0.011807119
09/12/2005,78.38,-0.016951703
08/12/2005,79.72,0.008946069
07/12/2005,79.01,-0.00969842
06/12/2005,79.78,-0.011341805
05/12/2005,80.69,-0.001114758
02/12/2005,80.78,-0.010589928
01/12/2005,81.64,0.008734754
30/11/2005,80.93,-0.001234873
29/11/2005,81.03,-0.003695496
28/11/2005,81.33,-0.017792329
25/11/2005,82.79,-0.000362297
23/11/2005,82.82,-0.012479164
22/11/2005,83.86,-0.006655599
21/11/2005,84.42,0.014316637
18/11/2005,83.22,0.001683705
17/11/2005,83.08,0.022273178
16/11/2005,81.25,-0.004910998
15/11/2005,81.65,0
14/11/2005,81.65,0.006758858
11/11/2005,81.1,-0.008716524
10/11/2005,81.81,0.019626625
09/11/2005,80.22,0.005249356
08/11/2005,79.8,-0.001127184
07/11/2005,79.89,0.00880066
04/11/2005,79.19,0.021443068
03/11/2005,77.51,0.047694132
02/11/2005,73.9,-0.018634496
01/11/2005,75.29,-0.004373475
31/10/2005,75.62,-0.002113607
28/10/2005,75.78,0.029868959
27/10/2005,73.55,-0.022185784
26/10/2005,75.2,-0.010450522
25/10/2005,75.99,0.008988825
24/10/2005,75.31,0.026097795
21/10/2005,73.37,-0.0099004
20/10/2005,74.1,-0.052446475
19/10/2005,78.09,0.028840658
18/10/2005,75.87,0.006214074
17/10/2005,75.4,-0.004631169
14/10/2005,75.75,-0.000923666
13/10/2005,75.82,0.013945375
12/10/2005,74.77,-0.020780312
11/10/2005,76.34,-0.004704661
10/10/2005,76.7,-0.00416342
07/10/2005,77.02,0.013858242
06/10/2005,75.96,-0.026630138
05/10/2005,78.01,-0.02643883
04/10/2005,80.1,0.006010537
03/10/2005,79.62,-0.000627786
30/09/2005,79.67,-0.001254391
29/09/2005,79.77,-0.000626606
28/09/2005,79.82,-0.001877465
27/09/2005,79.97,-0.025677253
26/09/2005,82.05,-0.014999676
23/09/2005,83.29,-0.008488305
22/09/2005,84,-0.00415801
21/09/2005,84.35,-0.007441126
20/09/2005,84.98,-0.013906155
19/09/2005,86.17,0.015319249
16/09/2005,84.86,0.015198583
15/09/2005,83.58,0.014582964
14/09/2005,82.37,-0.004844384
13/09/2005,82.77,-0.007222856
12/09/2005,83.37,-0.013581338
09/09/2005,84.51,0.026620277
08/09/2005,82.29,0.007685308
07/09/2005,81.66,-0.008778403
06/09/2005,82.38,0.025199539
02/09/2005,80.33,0.003241898
01/09/2005,80.07,0.002125399
31/08/2005,79.9,-0.003248785
30/08/2005,80.16,0.000873635
29/08/2005,80.09,0.017762009
26/08/2005,78.68,-0.011373811
25/08/2005,79.58,0.010611519
24/08/2005,78.74,-0.001015486
23/08/2005,78.82,-0.004683256
22/08/2005,79.19,-0.00591755
19/08/2005,79.66,0.00113044
18/08/2005,79.57,0.007189285
17/08/2005,79,-0.006434947
16/08/2005,79.51,-0.013491772
15/08/2005,80.59,0.002111671
12/08/2005,80.42,-0.005208991
11/08/2005,80.84,0.016966475
10/08/2005,79.48,-0.00851922
09/08/2005,80.16,-0.002989539
08/08/2005,80.4,-0.018362707
05/08/2005,81.89,-0.009600852
04/08/2005,82.68,-0.015839064
03/08/2005,84,0.016443988
02/08/2005,82.63,0.012175969
01/08/2005,81.63,0.023049348
29/07/2005,79.77,-0.015301661
28/07/2005,81,-0.003450829
27/07/2005,81.28,-0.010525125
26/07/2005,82.14,0.01311213
25/07/2005,81.07,-0.002956031
22/07/2005,81.31,-0.007840295
21/07/2005,81.95,0.009563584
20/07/2005,81.17,0.140649363
19/07/2005,70.52,0.000283648
18/07/2005,70.5,-0.001842274
15/07/2005,70.63,0.002835675
14/07/2005,70.43,0.021092682
13/07/2005,68.96,-0.007368378
12/07/2005,69.47,0.007223377
11/07/2005,68.97,-0.002317163
08/07/2005,69.13,0.032341493
07/07/2005,66.93,0.051033827
06/07/2005,63.6,0.017286926
05/07/2005,62.51,0.026750399
01/07/2005,60.86,0.006594155
30/06/2005,60.46,-0.009874998
29/06/2005,61.06,-0.011884552
28/06/2005,61.79,0.011557059
27/06/2005,61.08,-0.003921574
24/06/2005,61.32,0.009174376
23/06/2005,60.76,-0.001973036
22/06/2005,60.88,-0.004425149
21/06/2005,61.15,0.000163546
20/06/2005,61.14,0.008541445
17/06/2005,60.62,0.005790404
16/06/2005,60.27,0.007160134
15/06/2005,59.84,-0.005499556
14/06/2005,60.17,0.002662674
13/06/2005,60.01,-0.003327236
10/06/2005,60.21,-0.003150653
09/06/2005,60.4,0.005811556
08/06/2005,60.05,-0.002494804
07/06/2005,60.2,-0.013365433
06/06/2005,61.01,-0.007836775
03/06/2005,61.49,-0.022353588
02/06/2005,62.88,-0.004759647
01/06/2005,63.18,0.009542057
31/05/2005,62.58,-0.004305197
27/05/2005,62.85,0.002389487
26/05/2005,62.7,0.005116736
25/05/2005,62.38,-0.00240173
24/05/2005,62.53,0.006739435
23/05/2005,62.11,0.003871597
20/05/2005,61.87,0.000808473
19/05/2005,61.82,-0.008536735
18/05/2005,62.35,-0.008782492
17/05/2005,62.9,-0.00142982
16/05/2005,62.99,0.013907985
13/05/2005,62.12,0.005164634
12/05/2005,61.8,0.006167849
11/05/2005,61.42,0.006369968
10/05/2005,61.03,0.011536054
09/05/2005,60.33,0.029265459
06/05/2005,58.59,-0.004087895
05/05/2005,58.83,-0.002207319
04/05/2005,58.96,0.013833369
03/05/2005,58.15,-0.010095047
02/05/2005,58.74,0.009063764
29/04/2005,58.21,0.014884318
28/04/2005,57.35,-0.009717238
27/04/2005,57.91,0.012336183
26/04/2005,57.2,-0.01440622
25/04/2005,58.03,-0.014711179
22/04/2005,58.89,-0.006094483
21/04/2005,59.25,0.019083898
20/04/2005,58.13,-0.00771146
19/04/2005,58.58,-0.007652448
18/04/2005,59.03,-0.015465092
15/04/2005,59.95,0.0046815
14/04/2005,59.67,-0.013317993
13/04/2005,60.47,-0.001817431
12/04/2005,60.58,0.020849725
11/04/2005,59.33,0.011016127
08/04/2005,58.68,-0.0011922
07/04/2005,58.75,0.011986445
06/04/2005,58.05,0.003278409
05/04/2005,57.86,0.009202253
04/04/2005,57.33,-0.000348797
01/04/2005,57.35,-0.014884318
31/03/2005,58.21,-0.013310777
30/03/2005,58.99,0.012452186
29/03/2005,58.26,-0.003598051
28/03/2005,58.47,-0.008684601
24/03/2005,58.98,0.002036661
23/03/2005,58.86,0.01162009
22/03/2005,58.18,0.001892474
21/03/2005,58.07,-0.013512563
18/03/2005,58.86,-0.001527884
17/03/2005,58.95,0.016591503
16/03/2005,57.98,-0.010807207
15/03/2005,58.61,-0.03058034
14/03/2005,60.43,0.010312799
11/03/2005,59.81,-0.020192675
10/03/2005,61.03,-0.001637197
09/03/2005,61.13,-0.010091231
08/03/2005,61.75,-0.005813031
07/03/2005,62.11,0.001127668
04/03/2005,62.04,0.001128941
03/03/2005,61.97,0.008589308
02/03/2005,61.44,-0.012936791
01/03/2005,62.24,0.010173685
28/02/2005,61.61,-0.019290101
25/02/2005,62.81,0.014594117
24/02/2005,61.9,0.009088021
23/02/2005,61.34,-0.004878852
22/02/2005,61.64,-0.005823375
18/02/2005,62,-0.005629287
17/02/2005,62.35,-0.015753369
16/02/2005,63.34,-0.005510523
15/02/2005,63.69,0.006932437
14/02/2005,63.25,-0.002684142
11/02/2005,63.42,0.010142718
10/02/2005,62.78,0.011051606
09/02/2005,62.09,-0.015025858
08/02/2005,63.03,-0.001902045
07/02/2005,63.15,0.006354271
04/02/2005,62.75,0.009768674
03/02/2005,62.14,-0.008173777
02/02/2005,62.65,0.00191724
01/02/2005,62.53,0.004648562
31/01/2005,62.24,0.015218037
28/01/2005,61.3,-0.0045573
27/01/2005,61.58,-0.031647199
26/01/2005,63.56,0.022111773
25/01/2005,62.17,0.00080457
24/01/2005,62.12,-0.007217932
21/01/2005,62.57,0.000159834
20/01/2005,62.56,-0.014598799
19/01/2005,63.48,-0.010655068
18/01/2005,64.16,0.005470046
14/01/2005,63.81,-0.001252937
13/01/2005,63.89,-0.015222413
12/01/2005,64.87,0.016945606
11/01/2005,63.78,0.002197458
10/01/2005,63.64,0.010583781
07/01/2005,62.97,0.002066609
06/01/2005,62.84,0.009272648
05/01/2005,62.26,-0.015934053
04/01/2005,63.26,-0.015995323
03/01/2005,64.28,0.00202445
31/12/2004,64.15,-0.00202445
30/12/2004,64.28,-0.007439588
29/12/2004,64.76,0.002473718
28/12/2004,64.6,0.015758186
27/12/2004,63.59,-0.008767866
23/12/2004,64.15,0.010656738
22/12/2004,63.47,-0.00831573
21/12/2004,64,0.016542323
20/12/2004,62.95,-0.002380009
17/12/2004,63.1,-0.002216243
16/12/2004,63.24,-0.004732617
