Date,Close,UNH
23/12/2004,85,-0.005631174
22/12/2004,85.48,0.003046282
21/12/2004,85.22,0.005530402
20/12/2004,84.75,-0.007171861
17/12/2004,85.36,-0.008050916
16/12/2004,86.05,-0.002089622
15/12/2004,86.23,-0.007739887
14/12/2004,86.9,0.01355521
13/12/2004,85.73,0.011261116
10/12/2004,84.77,0.00023596
09/12/2004,84.75,0.026422722
08/12/2004,82.54,0.035013439
07/12/2004,79.7,-0.019015051
06/12/2004,81.23,-0.01320797
03/12/2004,82.31,0.005604303
02/12/2004,81.85,-0.003536805
01/12/2004,82.14,-0.008606635
30/11/2004,82.85,-0.001567871
29/11/2004,82.98,-0.010787591
26/11/2004,83.88,0.019502243
24/11/2004,82.26,-0.003034535
23/11/2004,82.51,0.006444183
22/11/2004,81.98,0.003176545
19/11/2004,81.72,-0.009863094
18/11/2004,82.53,0.015138856
17/11/2004,81.29,0.006417398
16/11/2004,80.77,-0.010958676
15/11/2004,81.66,0.001961266
12/11/2004,81.5,-0.002450982
11/11/2004,81.7,0.009098796
10/11/2004,80.96,0.020590981
09/11/2004,79.31,-0.001889526
08/11/2004,79.46,-0.000251667
05/11/2004,79.48,0.022006867
04/11/2004,77.75,0.028968623
03/11/2004,75.53,0.048836504
02/11/2004,71.93,-0.004023592
01/11/2004,72.22,-0.002489284
29/10/2004,72.4,-0.003447091
28/10/2004,72.65,-0.002062565
27/10/2004,72.8,0.024895243
26/10/2004,71.01,0.02581985
25/10/2004,69.2,-0.009492377
22/10/2004,69.86,0.023315805
21/10/2004,68.25,-0.023315805
20/10/2004,69.86,0.049291292
19/10/2004,66.5,-0.098040557
18/10/2004,73.35,0
15/10/2004,73.35,0.009451478
14/10/2004,72.66,0.008986029
13/10/2004,72.01,-0.007884404
12/10/2004,72.58,-0.009188846
11/10/2004,73.25,-0.002045688
08/10/2004,73.4,-0.020096435
07/10/2004,74.89,0.003879863
06/10/2004,74.6,0.010646283
05/10/2004,73.81,0.008025616
04/10/2004,73.22,-0.007347972
01/10/2004,73.76,0.000271186
30/09/2004,73.74,0.020828377
29/09/2004,72.22,-0.019878645
28/09/2004,73.67,0.014906259
27/09/2004,72.58,0.017372405
24/09/2004,71.33,0.017536866
23/09/2004,70.09,-0.002991668
22/09/2004,70.3,-0.002982745
21/09/2004,70.51,0.010837123
20/09/2004,69.75,-0.001003081
17/09/2004,69.82,0.000573066
16/09/2004,69.78,-0.007139828
15/09/2004,70.28,0.004849532
14/09/2004,69.94,0.01338631
13/09/2004,69.01,0.002030752
10/09/2004,68.87,0.004073918
09/09/2004,68.59,-0.000145783
08/09/2004,68.6,0.006141268
07/09/2004,68.18,0.016861811
03/09/2004,67.04,-0.004613447
02/09/2004,67.35,0.010147826
01/09/2004,66.67,0.008132575
31/08/2004,66.13,0.014776718
30/08/2004,65.16,-0.007339482
27/08/2004,65.64,0.00519323
26/08/2004,65.3,0.001992796
25/08/2004,65.17,0.00291971
24/08/2004,64.98,0.000307834
23/08/2004,64.96,-0.009346578
20/08/2004,65.57,0.010270651
19/08/2004,64.9,-0.00261599
18/08/2004,65.07,0.001076344
17/08/2004,65,-0.0033789
16/08/2004,65.22,0.004918547
13/08/2004,64.9,0.009754664
12/08/2004,64.27,0.001089749
11/08/2004,64.2,0.01775799
10/08/2004,63.07,0.027324104
09/08/2004,61.37,0.000325945
06/08/2004,61.35,-0.009893844
05/08/2004,61.96,-0.006274657
04/08/2004,62.35,0.000641746
03/08/2004,62.31,-0.011806136
02/08/2004,63.05,0.002381899
30/07/2004,62.9,-0.017493157
29/07/2004,64.01,0.035135957
28/07/2004,61.8,0.00486619
27/07/2004,61.5,-0.03499039
26/07/2004,63.69,0.012481401
23/07/2004,62.9,-0.01639898
22/07/2004,63.94,-0.005769997
21/07/2004,64.31,-0.025030097
20/07/2004,65.94,0.009293889
19/07/2004,65.33,-0.004733917
16/07/2004,65.64,-0.001065855
15/07/2004,65.71,0.059730941
14/07/2004,61.9,-0.001452902
13/07/2004,61.99,0.023668778
12/07/2004,60.54,0.004801731
09/07/2004,60.25,-0.00132692
08/07/2004,60.33,-0.015460834
07/07/2004,61.27,0.019613319
06/07/2004,60.08,-0.014376848
02/07/2004,60.95,-0.013849509
01/07/2004,61.8,-0.007255171
30/06/2004,62.25,0.013585847
29/06/2004,61.41,0.010805606
28/06/2004,60.75,-0.016002954
25/06/2004,61.73,0.006990193
24/06/2004,61.3,-0.002606714
23/06/2004,61.46,0.000976722
22/06/2004,61.4,-0.013427363
21/06/2004,62.23,-0.028045885
18/06/2004,64,0.003913899
17/06/2004,63.75,-0.000784006
16/06/2004,63.8,0.001254705
15/06/2004,63.72,0.002671487
14/06/2004,63.55,-0.00486619
10/06/2004,63.86,-0.012294918
09/06/2004,64.65,-0.006321816
08/06/2004,65.06,-0.007045518
07/06/2004,65.52,0.008737696
04/06/2004,64.95,-0.009653028
03/06/2004,65.58,-0.001523694
02/06/2004,65.68,0.004272207
01/06/2004,65.4,0.002296212
28/05/2004,65.25,0.012646683
27/05/2004,64.43,0.022285919
26/05/2004,63.01,-0.009634442
25/05/2004,63.62,-0.001570599
24/05/2004,63.72,0.008194184
21/05/2004,63.2,0.008900249
20/05/2004,62.64,-0.008108797
19/05/2004,63.15,0.003013245
18/05/2004,62.96,0.005734326
17/05/2004,62.6,0.001278773
14/05/2004,62.52,0.003364579
13/05/2004,62.31,0.006924901
12/05/2004,61.88,0.008927906
11/05/2004,61.33,0.016273886
10/05/2004,60.34,-0.003143876
07/05/2004,60.53,-0.019144821
06/05/2004,61.7,-0.013522421
05/05/2004,62.54,0.016769177
04/05/2004,61.5,-0.015489177
03/05/2004,62.46,0.015814433
30/04/2004,61.48,-0.012928428
29/04/2004,62.28,-0.01703456
28/04/2004,63.35,-0.018300346
27/04/2004,64.52,0.009655892
26/04/2004,63.9,-0.031577518
23/04/2004,65.95,-0.00393463
22/04/2004,66.21,0.021988976
21/04/2004,64.77,0.019802627
20/04/2004,63.5,-0.024270015
19/04/2004,65.06,-0.005365231
16/04/2004,65.41,0.022573624
15/04/2004,63.95,-0.045097439
14/04/2004,66.9,-0.007297672
13/04/2004,67.39,-0.010186845
12/04/2004,68.08,0.023481537
08/04/2004,66.5,-0.005398933
07/04/2004,66.86,-0.004774703
06/04/2004,67.18,0.002682965
05/04/2004,67,0.028460898
02/04/2004,65.12,0.002306097
01/04/2004,64.97,0.008191067
31/03/2004,64.44,0.012492355
30/03/2004,63.64,0.006147076
29/03/2004,63.25,0.018832347
26/03/2004,62.07,-0.003538119
25/03/2004,62.29,0.004827818
24/03/2004,61.99,-0.027211481
23/03/2004,63.7,0.011843802
22/03/2004,62.95,-0.008226593
19/03/2004,63.47,-0.009564949
18/03/2004,64.08,0.011615262
17/03/2004,63.34,0.006811908
16/03/2004,62.91,0.012637135
15/03/2004,62.12,0.004841062
12/03/2004,61.82,0.019767041
11/03/2004,60.61,-0.016526597
10/03/2004,61.62,0.003413805
09/03/2004,61.41,-0.016793548
08/03/2004,62.45,-0.011463268
05/03/2004,63.17,0.010662948
04/03/2004,62.5,0.002884155
03/03/2004,62.32,0.016828876
02/03/2004,61.28,
