Date,Close,SPG
18/06/2007,96.73,-0.0246094
15/06/2007,99.14,0.009832323
14/06/2007,98.17,-0.017068535
13/06/2007,99.86,0.03101891
12/06/2007,96.81,-0.026502417
11/06/2007,99.41,-0.023560909
08/06/2007,101.78,0.011959619
07/06/2007,100.57,-0.040722556
06/06/2007,104.75,-0.011296337
05/06/2007,105.94,-0.025534888
04/06/2007,108.68,0.006091389
01/06/2007,108.02,0.00037037
31/05/2007,107.98,-0.007105645
30/05/2007,108.75,0.031289034
29/05/2007,105.4,0.033966986
25/05/2007,101.88,0.007092228
24/05/2007,101.16,-0.025762549
23/05/2007,103.8,-0.021256102
22/05/2007,106.03,0.017601901
21/05/2007,104.18,0.008385995
18/05/2007,103.31,-0.008961756
17/05/2007,104.24,-0.023044024
16/05/2007,106.67,-0.017194531
15/05/2007,108.52,-0.025025192
14/05/2007,111.27,-0.010904649
