Date,Close,LOW
23/12/2004,57.3,-0.003310396
22/12/2004,57.49,0.004532783
21/12/2004,57.23,0.013545814
20/12/2004,56.46,-0.005651728
17/12/2004,56.78,-0.013296207
16/12/2004,57.54,-0.00658239
15/12/2004,57.92,0.000345363
14/12/2004,57.9,-0.008598505
13/12/2004,58.4,-0.003077452
10/12/2004,58.58,0.001195662
09/12/2004,58.51,0.007720721
08/12/2004,58.06,0.012304115
07/12/2004,57.35,0.001919889
06/12/2004,57.24,-0.004010118
03/12/2004,57.47,0.001044568
02/12/2004,57.41,0.017394799
01/12/2004,56.42,0.019508449
30/11/2004,55.33,-0.019508449
29/11/2004,56.42,-0.014079782
26/11/2004,57.22,-0.003837437
24/11/2004,57.44,0.003662688
23/11/2004,57.23,-0.003488578
22/11/2004,57.43,0.011558798
19/11/2004,56.77,-0.014514551
18/11/2004,57.6,-0.00121454
17/11/2004,57.67,-0.007084263
16/11/2004,58.08,-0.019944409
15/11/2004,59.25,-0.016736792
12/11/2004,60.25,0.005993026
11/11/2004,59.89,0.009394466
10/11/2004,59.33,-0.00151579
09/11/2004,59.42,-0.00033653
08/11/2004,59.44,0
05/11/2004,59.44,0.00185232
04/11/2004,59.33,0.016827116
03/11/2004,58.34,0.000857412
02/11/2004,58.29,0.014515548
01/11/2004,57.45,0.020575772
29/10/2004,56.28,-0.004962789
28/10/2004,56.56,0.006919215
27/10/2004,56.17,0.024875111
26/10/2004,54.79,0.010089052
25/10/2004,54.24,-0.018268685
22/10/2004,55.24,-0.013485775
21/10/2004,55.99,-0.001606139
20/10/2004,56.08,-0.005689916
19/10/2004,56.4,-0.001948455
18/10/2004,56.51,0.02581251
15/10/2004,55.07,0.005462504
14/10/2004,54.77,-0.003463049
13/10/2004,54.96,0
12/10/2004,54.96,-0.001454546
11/10/2004,55.04,0.015379285
08/10/2004,54.2,-0.008085307
07/10/2004,54.64,-0.013632857
06/10/2004,55.39,0.002168806
05/10/2004,55.27,-0.006851812
04/10/2004,55.65,0.008481509
01/10/2004,55.18,0.015155955
30/09/2004,54.35,-0.008610477
29/09/2004,54.82,0.019525395
28/09/2004,53.76,0.00615731
27/09/2004,53.43,-0.004295459
24/09/2004,53.66,0.007294524
23/09/2004,53.27,0.003008086
22/09/2004,53.11,-0.013465698
21/09/2004,53.83,0.015539019
20/09/2004,53,-0.010137125
17/09/2004,53.54,0.006370642
16/09/2004,53.2,0.008115549
15/09/2004,52.77,-0.008115549
14/09/2004,53.2,-0.003190394
13/09/2004,53.37,-0.00374042
10/09/2004,53.57,0.01827309
09/09/2004,52.6,0.005719749
08/09/2004,52.3,-0.00951482
07/09/2004,52.8,0.008559253
03/09/2004,52.35,0.006131462
02/09/2004,52.03,0.036203934
01/09/2004,50.18,0.009611608
31/08/2004,49.7,-0.006417992
30/08/2004,50.02,-0.008956175
27/08/2004,50.47,0.005364074
26/08/2004,50.2,0.001994019
25/08/2004,50.1,-0.000997506
24/08/2004,50.15,0.001796228
23/08/2004,50.06,-0.005180326
20/08/2004,50.32,0.001392065
19/08/2004,50.25,-0.008520809
18/08/2004,50.68,0.01972765
17/08/2004,49.69,0.011130339
16/08/2004,49.14,0.05200044
13/08/2004,46.65,-0.012144604
12/08/2004,47.22,-0.009904201
11/08/2004,47.69,0.002309227
10/08/2004,47.58,0.015034693
09/08/2004,46.87,0.008140576
06/08/2004,46.49,-0.005363093
05/08/2004,46.74,-0.027225487
04/08/2004,48.03,0.000208225
03/08/2004,48.02,-0.013034218
02/08/2004,48.65,-0.001437815
30/07/2004,48.72,-0.003687773
29/07/2004,48.9,0.00677134
28/07/2004,48.57,-0.006157655
27/07/2004,48.87,0.012767883
26/07/2004,48.25,-0.002897353
23/07/2004,48.39,-0.011506188
22/07/2004,48.95,-0.007124712
21/07/2004,49.3,-0.008282039
20/07/2004,49.71,0.02052709
19/07/2004,48.7,-0.032723582
16/07/2004,50.32,-0.022013468
15/07/2004,51.44,-0.014091537
14/07/2004,52.17,-0.008208503
13/07/2004,52.6,0.01339733
12/07/2004,51.9,0.007542827
09/07/2004,51.51,-0.000970214
08/07/2004,51.56,-0.038243032
07/07/2004,53.57,0.002242572
06/07/2004,53.45,-0.000561115
02/07/2004,53.48,0.007884404
01/07/2004,53.06,0.009658251
30/06/2004,52.55,-0.001331178
29/06/2004,52.62,-0.025517332
28/06/2004,53.98,-0.001665896
25/06/2004,54.07,0.000925155
24/06/2004,54.02,0.00222387
23/06/2004,53.9,0.011194147
22/06/2004,53.3,-0.006917855
21/06/2004,53.67,0.001305118
18/06/2004,53.6,-0.007620147
17/06/2004,54.01,-0.002588759
16/06/2004,54.15,0.003144366
15/06/2004,53.98,-0.000555607
14/06/2004,54.01,-0.009031487
10/06/2004,54.5,-0.009132484
09/06/2004,55,-0.017303965
08/06/2004,55.96,-0.000178683
07/06/2004,55.97,0.029003302
04/06/2004,54.37,-0.002204667
03/06/2004,54.49,0.009033152
02/06/2004,54,0.001111729
01/06/2004,53.94,0.006883108
28/05/2004,53.57,-0.007439127
27/05/2004,53.97,-0.00055571
26/05/2004,54,-0.000925498
25/05/2004,54.05,0.034827049
24/05/2004,52.2,0.019342963
21/05/2004,51.2,-0.003314812
20/05/2004,51.37,0.015102768
19/05/2004,50.6,-0.009832921
18/05/2004,51.1,0.02818206
17/05/2004,49.68,-0.017953804
14/05/2004,50.58,0.003168319
13/05/2004,50.42,0.017405661
12/05/2004,49.55,-0.008240424
11/05/2004,49.96,0.018586394
10/05/2004,49.04,-0.019386714
07/05/2004,50,-0.029558802
06/05/2004,51.5,-0.018278527
05/05/2004,52.45,0.013435903
04/05/2004,51.75,-0.011527505
03/05/2004,52.35,0.005555038
30/04/2004,52.06,-0.003451585
29/04/2004,52.24,-0.010662706
28/04/2004,52.8,-0.00942514
27/04/2004,53.3,0.000187635
26/04/2004,53.29,-0.004680342
23/04/2004,53.54,0.004680342
22/04/2004,53.29,0.023543901
21/04/2004,52.05,-0.011271492
20/04/2004,52.64,-0.004170622
19/04/2004,52.86,-0.007163084
16/04/2004,53.24,0.000375728
15/04/2004,53.22,0.014764607
14/04/2004,52.44,-0.013636575
13/04/2004,53.16,-0.01215309
12/04/2004,53.81,0.00577767
08/04/2004,53.5,-0.010412887
07/04/2004,54.06,-0.020868412
06/04/2004,55.2,-0.003255564
05/04/2004,55.38,0.008705169
02/04/2004,54.9,-0.016439716
01/04/2004,55.81,-0.005717364
31/03/2004,56.13,0.004106049
30/03/2004,55.9,-0.011737641
29/03/2004,56.56,0.016759173
26/03/2004,55.62,0.015948145
25/03/2004,54.74,0.037220523
24/03/2004,52.74,-0.002840104
23/03/2004,52.89,-0.005091949
22/03/2004,53.16,-0.021586249
19/03/2004,54.32,-0.009527371
18/03/2004,54.84,0.021006853
17/03/2004,53.7,0.025843181
16/03/2004,52.33,-0.003052855
15/03/2004,52.49,-0.011365911
12/03/2004,53.09,0.013081995
11/03/2004,52.4,-0.030262623
10/03/2004,54.01,-0.010498301
09/03/2004,54.58,0.001283344
08/03/2004,54.51,-0.017458163
05/03/2004,55.47,-0.00036049
04/03/2004,55.49,-0.000720591
03/03/2004,55.53,0.004512236
02/03/2004,55.28,
