Date,Close,T
17/09/2007,40,-0.01093994
14/09/2007,40.44,-0.008127123
13/09/2007,40.77,0.022573202
12/09/2007,39.86,0.001255178
11/09/2007,39.81,0.026213487
10/09/2007,38.78,0.001290156
07/09/2007,38.73,-0.025743744
06/09/2007,39.74,0.000251667
05/09/2007,39.73,-0.013748498
04/09/2007,40.28,0.010230906
31/08/2007,39.87,0.00276278
30/08/2007,39.76,-0.011005614
29/08/2007,40.2,0.035704514
28/08/2007,38.79,-0.033213853
27/08/2007,40.1,-0.006462861
24/08/2007,40.36,0.006462861
23/08/2007,40.1,0.008012061
22/08/2007,39.78,0.026233518
21/08/2007,38.75,0.002583981
20/08/2007,38.65,-0.010296101
17/08/2007,39.05,0.029364199
16/08/2007,37.92,-0.00184429
15/08/2007,37.99,-0.007081997
14/08/2007,38.26,-0.021205863
13/08/2007,39.08,0.005388082
10/08/2007,38.87,-0.009728699
09/08/2007,39.25,-0.02763995
08/08/2007,40.35,-0.002722437
07/08/2007,40.46,0.004955412
06/08/2007,40.26,0.020324373
03/08/2007,39.45,-0.028734019
02/08/2007,40.6,0.009155081
01/08/2007,40.23,0.026957168
31/07/2007,39.16,-0.015457042
30/07/2007,39.77,0.013416225
27/07/2007,39.24,-0.018432538
26/07/2007,39.97,-0.013172801
25/07/2007,40.5,0.020454692
24/07/2007,39.68,-0.008781891
23/07/2007,40.03,0.024530248
20/07/2007,39.06,-0.014992023
19/07/2007,39.65,0.000504541
18/07/2007,39.63,-0.005285026
17/07/2007,39.84,-0.009244288
16/07/2007,40.21,-0.004714064
