Date,Close,EBAY
02/11/2007,35.02,0.000571265
01/11/2007,35,-0.030944804
31/10/2007,36.1,-0.011840975
30/10/2007,36.53,-0.003279588
29/10/2007,36.65,0.000272889
26/10/2007,36.64,0.038675011
25/10/2007,35.25,-0.015482364
24/10/2007,35.8,-0.003902988
23/10/2007,35.94,-0.010242304
22/10/2007,36.31,-0.01122838
19/10/2007,36.72,-0.036892716
18/10/2007,38.1,-0.063553784
17/10/2007,40.6,0.05051579
16/10/2007,38.6,-0.01030937
15/10/2007,39,-0.022814678
12/10/2007,39.9,0.020765497
11/10/2007,39.08,-0.007647246
10/10/2007,39.38,0.007135606
09/10/2007,39.1,0.02433462
08/10/2007,38.16,-0.015342909
05/10/2007,38.75,-0.010525062
04/10/2007,39.16,-0.004331769
03/10/2007,39.33,0
02/10/2007,39.33,-0.008355537
01/10/2007,39.66,0.016268788
28/09/2007,39.02,-0.006386533
27/09/2007,39.27,0.002294456
26/09/2007,39.18,0.002811503
25/09/2007,39.07,0.012620902
24/09/2007,38.58,-0.010827639
21/09/2007,39,0.022298046
20/09/2007,38.14,-0.01224771
19/09/2007,38.61,0.01408474
18/09/2007,38.07,0.020165183
17/09/2007,37.31,-0.013312231
14/09/2007,37.81,0.004240664
13/09/2007,37.65,0.023650659
12/09/2007,36.77,0.01258911
11/09/2007,36.31,0.037030879
10/09/2007,34.99,-0.007403223
07/09/2007,35.25,-0.01380498
06/09/2007,35.74,0.014372517
05/09/2007,35.23,0.018333369
04/09/2007,34.59,0.014267239
31/08/2007,34.1,0.014771317
30/08/2007,33.6,0.00447428
29/08/2007,33.45,0.016275224
28/08/2007,32.91,-0.018962193
27/08/2007,33.54,-0.015971946
24/08/2007,34.08,-0.003514942
23/08/2007,34.2,-0.007283353
22/08/2007,34.45,0.001452433
21/08/2007,34.4,0.018187653
20/08/2007,33.78,-0.010600806
17/08/2007,34.14,0.014753882
16/08/2007,33.64,-0.026112676
15/08/2007,34.53,-0.009798349
14/08/2007,34.87,-0.018750549
13/08/2007,35.53,-0.013141528
10/08/2007,36,-0.016256041
09/08/2007,36.59,-0.003274218
08/08/2007,36.71,0.022590492
07/08/2007,35.89,0.036027155
06/08/2007,34.62,0.038273732
03/08/2007,33.32,0.008438869
02/08/2007,33.04,0.007900375
01/08/2007,32.78,0.011660151
31/07/2007,32.4,-0.006460567
30/07/2007,32.61,0.001227371
27/07/2007,32.57,-0.01402462
26/07/2007,33.03,-0.015918642
25/07/2007,33.56,0.015010789
24/07/2007,33.06,-0.00090703
23/07/2007,33.09,-0.013209439
20/07/2007,33.53,0.000895122
19/07/2007,33.5,-0.016284594
18/07/2007,34.05,-0.005856532
17/07/2007,34.25,-0.00407926
16/07/2007,34.39,0.01287697
13/07/2007,33.95,-0.008213599
12/07/2007,34.23,0.018874049
11/07/2007,33.59,0.020451841
10/07/2007,32.91,-0.021047079
09/07/2007,33.61,0.006567188
06/07/2007,33.39,0.034118448
05/07/2007,32.27,0.003725555
03/07/2007,32.15,-0.005583141
02/07/2007,32.33,0.00465045
29/06/2007,32.18,0.006860021
28/06/2007,31.96,-0.003747662
27/06/2007,32.08,0.01381064
26/06/2007,31.64,-0.009750038
25/06/2007,31.95,0.005964544
22/06/2007,31.76,0.020035652
21/06/2007,31.13,0.000321285
20/06/2007,31.12,-0.008001323
19/06/2007,31.37,-0.008570121
18/06/2007,31.64,-0.012562979
15/06/2007,32.04,0.013511596
14/06/2007,31.61,0.004121103
13/06/2007,31.48,0.016656375
12/06/2007,30.96,-0.016973986
11/06/2007,31.49,0.002225402
08/06/2007,31.42,0.02611788
07/06/2007,30.61,-0.018129341
06/06/2007,31.17,-0.01654508
05/06/2007,31.69,-0.026468928
04/06/2007,32.54,0.008332096
01/06/2007,32.27,-0.008946535
31/05/2007,32.56,-0.020067563
30/05/2007,33.22,0.024685087
29/05/2007,32.41,-0.007377839
25/05/2007,32.65,-0.001835986
24/05/2007,32.71,-0.005183729
23/05/2007,32.88,-0.005459522
22/05/2007,33.06,0.012173005
21/05/2007,32.66,-0.00122399
18/05/2007,32.7,-0.008526239
17/05/2007,32.98,-0.00815345
16/05/2007,33.25,-0.007490672
15/05/2007,33.5,-0.012459372
14/05/2007,33.92,-0.008220833
11/05/2007,34.2,0.009991267
10/05/2007,33.86,-0.03282793
09/05/2007,34.99,0.018751451
08/05/2007,34.34,0.010538739
07/05/2007,33.98,-0.00499047
04/05/2007,34.15,-0.013668964
03/05/2007,34.62,0.026340417
02/05/2007,33.72,0.007740438
01/05/2007,33.46,-0.014243564
30/04/2007,33.94,-0.006753806
27/04/2007,34.17,-0.001462202
26/04/2007,34.22,0.013237434
25/04/2007,33.77,0.000296165
24/04/2007,33.76,0.007134394
23/04/2007,33.52,0
20/04/2007,33.52,0.00989365
19/04/2007,33.19,-0.037260372
18/04/2007,34.45,-0.021537085
17/04/2007,35.2,0.002844952
16/04/2007,35.1,0.009158622
13/04/2007,34.78,0.021212476
12/04/2007,34.05,0.013006391
11/04/2007,33.61,-0.011242722
10/04/2007,33.99,0.007382287
09/04/2007,33.74,0.000889548
05/04/2007,33.71,-0.000296604
04/04/2007,33.72,-0.002369669
03/04/2007,33.8,0.023953241
02/04/2007,33,-0.004535155
30/03/2007,33.15,0.003323768
29/03/2007,33.04,-0.002116403
28/03/2007,33.11,-0.006622541
27/03/2007,33.33,0.003305788
26/03/2007,33.22,0.042742863
23/03/2007,31.83,-0.016513851
22/03/2007,32.36,0.006199648
21/03/2007,32.16,0.020735898
20/03/2007,31.5,-0.006644543
19/03/2007,31.71,-0.000945627
16/03/2007,31.74,0
15/03/2007,31.74,0.019084549
14/03/2007,31.14,0.023721665
13/03/2007,30.41,-0.019215703
12/03/2007,31,0.005823375
09/03/2007,30.82,-0.006468328
08/03/2007,31.02,-0.000322321
07/03/2007,31.03,-0.009940758
06/03/2007,31.34,0.031769284
05/03/2007,30.36,-0.015362289
02/03/2007,30.83,-0.035057765
01/03/2007,31.93,-0.00406314
28/02/2007,32.06,0.001873244
27/02/2007,32,-0.04341862
26/02/2007,33.42,-0.016911841
23/02/2007,33.99,0.008865306
22/02/2007,33.69,0.005655619
21/02/2007,33.5,0.001792651
20/02/2007,33.44,-0.00536834
16/02/2007,33.62,-0.001189061
15/02/2007,33.66,0.005660674
14/02/2007,33.47,0.017784945
13/02/2007,32.88,0.002436055
12/02/2007,32.8,-0.021415386
09/02/2007,33.51,-0.00208675
08/02/2007,33.58,0.006273359
07/02/2007,33.37,0.015705548
06/02/2007,32.85,0.018433702
05/02/2007,32.25,-0.00464038
02/02/2007,32.4,0.007745972
01/02/2007,32.15,-0.007437282
31/01/2007,32.39,0.009305278
30/01/2007,32.09,0.002808552
29/01/2007,32,0.010997754
26/01/2007,31.65,-0.024962295
25/01/2007,32.45,0.078503061
24/01/2007,30,0.047091608
23/01/2007,28.62,-0.024164103
22/01/2007,29.32,-0.01152946
19/01/2007,29.66,0.005070148
18/01/2007,29.51,-0.014800136
17/01/2007,29.95,-0.003000502
16/01/2007,30.04,0.001332445
12/01/2007,30,-0.007637427
11/01/2007,30.23,0.031247293
10/01/2007,29.3,-0.015241616
09/01/2007,29.75,0.001682086
08/01/2007,29.7,-0.035718083
05/01/2007,30.78,-0.025975486
04/01/2007,31.59,0.045992562
03/01/2007,30.17,0.003320056
29/12/2006,30.07,-0.007949694
28/12/2006,30.31,-0.008214273
27/12/2006,30.56,0.007884404
26/12/2006,30.32,0.003303604
22/12/2006,30.22,-0.021604768
21/12/2006,30.88,-0.024945329
20/12/2006,31.66,-0.014736119
19/12/2006,32.13,-0.008985343
18/12/2006,32.42,-0.01530486
15/12/2006,32.92,0.009768087
14/12/2006,32.6,-0.000919822
13/12/2006,32.63,0.026394949
12/12/2006,31.78,-0.003768849
11/12/2006,31.9,0.004398373
08/12/2006,31.76,0.014589539
07/12/2006,31.3,-0.027105347
06/12/2006,32.16,-0.012361097
05/12/2006,32.56,0.015163527
04/12/2006,32.07,0.017933468
01/12/2006,31.5,-0.026317308
30/11/2006,32.34,0.00061862
29/11/2006,32.32,0.009325526
28/11/2006,32.02,-0.003740653
27/11/2006,32.14,-0.038155094
24/11/2006,33.39,-0.014273213
22/11/2006,33.87,0.006516611
21/11/2006,33.65,0.014970339
20/11/2006,33.15,-0.01764136
17/11/2006,33.74,0.012826425
16/11/2006,33.31,-0.018147159
15/11/2006,33.92,0.026588572
14/11/2006,33.03,0.010041161
13/11/2006,32.7,-0.003358269
10/11/2006,32.81,0.015666117
09/11/2006,32.3,-0.015970855
08/11/2006,32.82,0.008260717
07/11/2006,32.55,-0.006125593
06/11/2006,32.75,0.011053229
03/11/2006,32.39,-0.004620369
02/11/2006,32.54,0.034707251
01/11/2006,31.43,-0.022027322
31/10/2006,32.13,-0.003417745
30/10/2006,32.24,0.005286904
27/10/2006,32.07,-0.02189756
26/10/2006,32.78,0.02158579
25/10/2006,32.08,0.024934225
24/10/2006,31.29,-0.014279157
23/10/2006,31.74,0.040178954
20/10/2006,30.49,0
19/10/2006,30.49,0.067845612
18/10/2006,28.49,-0.010127553
17/10/2006,28.78,-0.012774211
16/10/2006,29.15,-0.020374219
13/10/2006,29.75,0.002355714
12/10/2006,29.68,0.019735244
11/10/2006,29.1,-0.016360283
10/10/2006,29.58,0.003047234
09/10/2006,29.49,0.003396742
06/10/2006,29.39,-0.035759867
05/10/2006,30.46,0.018555867
04/10/2006,29.9,0.059245974
03/10/2006,28.18,0.025518006
02/10/2006,27.47,-0.031885202
29/09/2006,28.36,-0.001761494
28/09/2006,28.41,0.046469733
27/09/2006,27.12,-0.020077331
26/09/2006,27.67,0.053826315
25/09/2006,26.22,0.004204096
22/09/2006,26.11,0.001149646
21/09/2006,26.08,-0.002297971
20/09/2006,26.14,0.007295099
19/09/2006,25.95,-0.033721702
18/09/2006,26.84,-0.036939654
15/09/2006,27.85,-0.007155666
14/09/2006,28.05,0.001784122
13/09/2006,28,-0.01594365
12/09/2006,28.45,0.013090581
11/09/2006,28.08,-0.015197324
08/09/2006,28.51,0.034978584
07/09/2006,27.53,-0.024400206
06/09/2006,28.21,-0.016523491
05/09/2006,28.68,0.018652661
01/09/2006,28.15,0.011792168
31/08/2006,27.82,-0.022392974
30/08/2006,28.45,0.046034737
29/08/2006,27.17,0.052126604
28/08/2006,25.79,0.019182424
25/08/2006,25.3,-0.018794602
24/08/2006,25.78,-0.046237868
23/08/2006,27,-0.015435808
22/08/2006,27.42,0.025112102
21/08/2006,26.74,-0.018892949
18/08/2006,27.25,-0.015295273
17/08/2006,27.67,0.069199408
16/08/2006,25.82,0.035077488
15/08/2006,24.93,0.029719264
14/08/2006,24.2,0
11/08/2006,24.2,-0.026102624
10/08/2006,24.84,0.010115401
09/08/2006,24.59,-0.02251804
08/08/2006,25.15,0.041816525
07/08/2006,24.12,-0.003311261
04/08/2006,24.2,0.005386381
03/08/2006,24.07,0.045906913
02/08/2006,22.99,-0.028303776
01/08/2006,23.65,-0.017603137
31/07/2006,24.07,-0.014845633
28/07/2006,24.43,0.030336837
27/07/2006,23.7,-0.030336837
26/07/2006,24.43,-0.009370612
25/07/2006,24.66,-0.018879854
24/07/2006,25.13,0.026205894
21/07/2006,24.48,-0.00732604
20/07/2006,24.66,-0.050218102
19/07/2006,25.93,-0.025134606
18/07/2006,26.59,0.001128881
17/07/2006,26.56,0.037595528
14/07/2006,25.58,-0.038348257
13/07/2006,26.58,-0.023792944
12/07/2006,27.22,-0.021084023
11/07/2006,27.8,0.02994017
10/07/2006,26.98,0.013433038
07/07/2006,26.62,-0.008603008
06/07/2006,26.85,-0.054713881
05/07/2006,28.36,-0.029189008
03/07/2006,29.2,-0.003077452
30/06/2006,29.29,0.001024765
29/06/2006,29.26,0.017583628
28/06/2006,28.75,0.01754431
27/06/2006,28.25,-0.050726762
26/06/2006,29.72,-0.009377162
23/06/2006,30,-0.000333278
22/06/2006,30.01,-0.024034079
21/06/2006,30.74,0.018716685
20/06/2006,30.17,0.001990711
19/06/2006,30.11,-0.005630086
16/06/2006,30.28,-0.01507731
15/06/2006,30.74,0.002605865
14/06/2006,30.66,0.004904375
13/06/2006,30.51,0.013197156
12/06/2006,30.11,-0.015488858
09/06/2006,30.58,-0.020712715
08/06/2006,31.22,-0.021860525
07/06/2006,31.91,0.010078825
06/06/2006,31.59,-0.028399475
05/06/2006,32.5,-0.003992021
02/06/2006,32.63,-0.01369676
01/06/2006,33.08,0.008195523
31/05/2006,32.81,-0.012117688
30/05/2006,33.21,-0.029374609
26/05/2006,34.2,0.009400774
25/05/2006,33.88,0.114982945
24/05/2006,30.2,0.004979263
23/05/2006,30.05,0.009361486
22/05/2006,29.77,0.002354129
19/05/2006,29.7,0.002022245
18/05/2006,29.64,0.004395611
17/05/2006,29.51,-0.02575824
16/05/2006,30.28,-0.030891743
15/05/2006,31.23,-0.008290864
12/05/2006,31.49,-0.016690672
11/05/2006,32.02,-0.017644785
10/05/2006,32.59,0.022654188
09/05/2006,31.86,0.017094433
08/05/2006,31.32,-0.033592862
05/05/2006,32.39,-0.051740863
04/05/2006,34.11,-0.00175747
03/05/2006,34.17,-0.016543695
02/05/2006,34.74,0.012163486
01/05/2006,34.32,-0.002618945
28/04/2006,34.41,-0.009256647
27/04/2006,34.73,0.014793598
26/04/2006,34.22,-0.007859158
25/04/2006,34.49,-0.012676632
24/04/2006,34.93,-0.004570131
21/04/2006,35.09,-0.046766106
20/04/2006,36.77,-0.092909099
19/04/2006,40.35,0.037111415
18/04/2006,38.88,0.022104658
17/04/2006,38.03,-0.014617854
13/04/2006,38.59,0.003114459
12/04/2006,38.47,0.003906764
11/04/2006,38.32,0.006020173
10/04/2006,38.09,-0.004453184
07/04/2006,38.26,-0.014015283
06/04/2006,38.8,0.006983088
05/04/2006,38.53,-0.022328658
04/04/2006,39.4,0.01020417
03/04/2006,39,0
31/03/2006,39,-0.007408387
30/03/2006,39.29,-0.000763262
29/03/2006,39.32,0.01151055
28/03/2006,38.87,0.045258974
27/03/2006,37.15,-0.004029555
24/03/2006,37.3,-0.001607287
23/03/2006,37.36,-0.013822655
22/03/2006,37.88,-0.001055409
21/03/2006,37.92,-0.012578782
20/03/2006,38.4,0.004698521
17/03/2006,38.22,-0.003916965
16/03/2006,38.37,-0.019357941
15/03/2006,39.12,-0.004845094
14/03/2006,39.31,0.037055671
13/03/2006,37.88,0.000792288
10/03/2006,37.85,0.004766958
09/03/2006,37.67,-0.017368858
08/03/2006,38.33,-0.015532282
07/03/2006,38.93,-0.022352975
06/03/2006,39.81,-0.013968798
03/03/2006,40.37,0.003722551
02/03/2006,40.22,0.00798806
01/03/2006,39.9,-0.004002006
28/02/2006,40.06,-0.029999791
27/02/2006,41.28,-0.005074313
24/02/2006,41.49,0.006286288
23/02/2006,41.23,-0.002906275
22/02/2006,41.35,0.01339034
21/02/2006,40.8,-0.01242252
17/02/2006,41.31,-0.011073777
16/02/2006,41.77,0.027179543
15/02/2006,40.65,0.016119382
14/02/2006,40,0.010808199
13/02/2006,39.57,0.001011378
10/02/2006,39.53,0
09/02/2006,39.53,-0.023995153
08/02/2006,40.49,0.013927109
07/02/2006,39.93,-0.020818596
06/02/2006,40.77,0.004671182
03/02/2006,40.58,-0.024343948
02/02/2006,41.58,-0.030319708
01/02/2006,42.86,-0.005584007
31/01/2006,43.1,0.000232045
30/01/2006,43.09,-0.022488327
27/01/2006,44.07,0.000453926
26/01/2006,44.05,0.013714501
25/01/2006,43.45,-0.018696395
24/01/2006,44.27,0.012959145
23/01/2006,43.7,-0.028647499
20/01/2006,44.97,-0.039246371
19/01/2006,46.77,0.051102007
18/01/2006,44.44,-0.02159238
17/01/2006,45.41,-0.012256665
13/01/2006,45.97,0.024888412
12/01/2006,44.84,-0.011750495
11/01/2006,45.37,-0.016612404
10/01/2006,46.13,-0.009922428
09/01/2006,46.59,-0.001287001
06/01/2006,46.65,0.016643635
05/01/2006,45.88,0.030315409
04/01/2006,44.51,0.001123974
03/01/2006,44.46,0.028286557
30/12/2005,43.22,-0.012188262
29/12/2005,43.75,-0.014071953
28/12/2005,44.37,0.014071953
27/12/2005,43.75,-0.019466436
23/12/2005,44.61,0.007424941
22/12/2005,44.28,-0.00022581
21/12/2005,44.29,0.003392517
20/12/2005,44.14,-0.010815788
19/12/2005,44.62,-0.029154008
16/12/2005,45.94,-0.001739887
15/12/2005,46.02,0.015989827
14/12/2005,45.29,-0.001544402
13/12/2005,45.36,0.020715742
12/12/2005,44.43,0.022994752
09/12/2005,43.42,-0.001150881
08/12/2005,43.47,-0.019590604
07/12/2005,44.33,-0.008088114
06/12/2005,44.69,-0.011347324
05/12/2005,45.2,0.000221263
02/12/2005,45.19,0.005102618
01/12/2005,44.96,0.003341877
30/11/2005,44.81,0.00694214
29/11/2005,44.5,-0.019361905
28/11/2005,45.37,-0.029107181
25/11/2005,46.71,0.001499732
23/11/2005,46.64,-0.002355714
22/11/2005,46.75,0.012050931
21/11/2005,46.19,0.033461189
18/11/2005,44.67,0.019668318
17/11/2005,43.8,0.029189008
16/11/2005,42.54,-0.011917421
15/11/2005,43.05,-0.011088125
14/11/2005,43.53,-0.008236148
11/11/2005,43.89,0.013302948
10/11/2005,43.31,0.028810987
09/11/2005,42.08,-0.005214518
08/11/2005,42.3,0.010217506
07/11/2005,41.87,0.006950298
04/11/2005,41.58,0.000721761
03/11/2005,41.55,0.011376136
02/11/2005,41.08,0.01991461
01/11/2005,40.27,0.016525163
31/10/2005,39.61,0.030243207
28/10/2005,38.43,0.01547166
27/10/2005,37.84,-0.012083152
26/10/2005,38.3,0.007600613
25/10/2005,38.01,-0.036424019
24/10/2005,39.42,0.003303268
21/10/2005,39.29,0.003569611
20/10/2005,39.15,-0.070507263
19/10/2005,42.01,0.038582973
18/10/2005,40.42,-0.010337281
17/10/2005,40.84,0.028310806
14/10/2005,39.7,0.001512478
13/10/2005,39.64,0.005565408
12/10/2005,39.42,-0.02604053
11/10/2005,40.46,0
10/10/2005,40.46,0.013937508
07/10/2005,39.9,0.011595794
06/10/2005,39.44,-0.018837679
05/10/2005,40.19,-0.000248787
04/10/2005,40.2,-0.039029344
03/10/2005,41.8,0.014458083
30/09/2005,41.2,-0.002424244
29/09/2005,41.3,0.059097338
28/09/2005,38.93,-0.004613027
27/09/2005,39.11,0.010021926
26/09/2005,38.72,-0.001548387
23/09/2005,38.78,0.027714192
22/09/2005,37.72,0.023334839
21/09/2005,36.85,0.003806421
20/09/2005,36.71,-0.006245777
19/09/2005,36.94,-0.004321995
16/09/2005,37.1,-0.014715985
15/09/2005,37.65,-0.000265569
14/09/2005,37.66,-0.016329043
13/09/2005,38.28,-0.017094433
12/09/2005,38.94,0.008251723
09/09/2005,38.62,-0.007994885
08/09/2005,38.93,-0.03854867
07/09/2005,40.46,0.007193383
06/09/2005,40.17,0.012021182
02/09/2005,39.69,-0.006279061
01/09/2005,39.94,-0.013676702
31/08/2005,40.49,0.019703842
30/08/2005,39.7,0.005810298
29/08/2005,39.47,0.01274877
26/08/2005,38.97,0.00231214
25/08/2005,38.88,-0.002055499
24/08/2005,38.96,-0.000513215
23/08/2005,38.98,-0.004351728
22/08/2005,39.15,-0.021729
19/08/2005,40.01,0.002001502
18/08/2005,39.93,-0.013433038
17/08/2005,40.47,0.002226346
16/08/2005,40.38,-0.020831534
15/08/2005,41.23,0.006570166
12/08/2005,40.96,-0.015023302
11/08/2005,41.58,-0.000721241
10/08/2005,41.61,-0.028431197
09/08/2005,42.81,-0.00930023
08/08/2005,43.21,-0.003004046
05/08/2005,43.34,-0.011242518
04/08/2005,43.83,-0.016293639
03/08/2005,44.55,-0.004479291
02/08/2005,44.75,0.025804963
01/08/2005,43.61,0.042868726
29/07/2005,41.78,-0.005727939
28/07/2005,42.02,0.000714201
27/07/2005,41.99,0.038106783
26/07/2005,40.42,-0.011316234
25/07/2005,40.88,-0.003418807
22/07/2005,41.02,-0.025987988
21/07/2005,42.1,0.18842088
20/07/2005,34.87,-0.014237143
19/07/2005,35.37,0.013377174
18/07/2005,34.9,-0.005144338
15/07/2005,35.08,0.001140901
14/07/2005,35.04,0.003144207
13/07/2005,34.93,-0.016186638
12/07/2005,35.5,-0.00140746
11/07/2005,35.55,0.029980832
08/07/2005,34.5,0.011955238
07/07/2005,34.09,0.015669205
06/07/2005,33.56,0.000596125
05/07/2005,33.54,0.019874186
01/07/2005,32.88,-0.003945976
30/06/2005,33.01,0.003337888
29/06/2005,32.9,-0.016579129
28/06/2005,33.45,-0.005366739
27/06/2005,33.63,-0.021765565
24/06/2005,34.37,-0.002034589
23/06/2005,34.44,-0.055075332
22/06/2005,36.39,-0.013917539
21/06/2005,36.9,-0.009171901
20/06/2005,37.24,-0.021517632
17/06/2005,38.05,0.01296143
16/06/2005,37.56,0.005874516
15/06/2005,37.34,0.006717747
14/06/2005,37.09,0.002159245
13/06/2005,37.01,0.01032057
10/06/2005,36.63,-0.015709966
09/06/2005,37.21,0.002960573
08/06/2005,37.1,-0.018956648
07/06/2005,37.81,-0.021714391
06/06/2005,38.64,0.021978907
03/06/2005,37.8,-0.032533774
02/06/2005,39.05,-0.001535312
01/06/2005,39.11,0.028792029
31/05/2005,38,-0.007863736
27/05/2005,38.3,0.012347458
26/05/2005,37.83,0.006896579
25/05/2005,37.57,0.018265348
24/05/2005,36.89,-0.005945963
23/05/2005,37.11,0.014931728
20/05/2005,36.56,0.011001211
19/05/2005,36.16,0.012802847
18/05/2005,35.7,0.011834458
17/05/2005,35.28,-0.002830458
16/05/2005,35.38,0.009085809
13/05/2005,35.06,0.036600077
12/05/2005,33.8,0.017308698
11/05/2005,33.22,0.014249142
10/05/2005,32.75,-0.02443192
09/05/2005,33.56,-0.006830019
06/05/2005,33.79,-0.003545055
05/05/2005,33.91,-0.016379424
04/05/2005,34.47,0.069055039
03/05/2005,32.17,0.020412076
02/05/2005,31.52,-0.006009824
29/04/2005,31.71,-0.002834201
28/04/2005,31.8,0.010113866
27/04/2005,31.48,0.010859257
26/04/2005,31.14,-0.013080423
25/04/2005,31.55,0.001268633
22/04/2005,31.51,-0.048623914
21/04/2005,33.08,-0.000906481
20/04/2005,33.11,0.02880101
19/04/2005,32.17,-0.013277947
18/04/2005,32.6,0.019514325
15/04/2005,31.97,-0.031406522
14/04/2005,32.99,0.006080894
13/04/2005,32.79,-0.026186598
12/04/2005,33.66,-0.009167593
11/04/2005,33.97,-0.034431291
08/04/2005,35.16,-0.027491212
07/04/2005,36.14,-0.028101699
06/04/2005,37.17,-0.029425582
05/04/2005,38.28,0.00313972
04/04/2005,38.16,0.028979829
01/04/2005,37.07,-0.005112348
31/03/2005,37.26,-0.011474442
30/03/2005,37.69,0.043101942
29/03/2005,36.1,0.005277057
28/03/2005,35.91,0.011483112
24/03/2005,35.5,-0.011761547
23/03/2005,35.92,0.001114206
22/03/2005,35.88,-0.006943508
21/03/2005,36.13,0.03148981
18/03/2005,35.01,-0.031212994
17/03/2005,36.12,-0.009917437
16/03/2005,36.48,-0.016043852
15/03/2005,37.07,0.016043852
14/03/2005,36.48,-0.047379395
11/03/2005,38.25,-0.015821884
10/03/2005,38.86,-0.02641088
09/03/2005,39.9,-0.023530497
08/03/2005,40.85,-0.025140314
07/03/2005,41.89,0.003347684
04/03/2005,41.75,0.006247017
03/03/2005,41.49,-0.013882463
02/03/2005,42.07,-0.012049762
01/03/2005,42.58,-0.006087586
28/02/2005,42.84,0.014104606
25/02/2005,42.24,-0.003072925
24/02/2005,42.37,0.012587745
23/02/2005,41.84,0.017844698
22/02/2005,41.1,-0.032554335
18/02/2005,42.46,-0.006104738
17/02/2005,42.72,-0.700726066
16/02/2005,86.09,0.00804716
15/02/2005,85.4,0.012727016
14/02/2005,84.32,0.027046543
11/02/2005,82.07,0.010411019
10/02/2005,81.22,0.02784026
09/02/2005,78.99,0.005840545
08/02/2005,78.53,0.038156718
07/02/2005,75.59,-0.003829146
04/02/2005,75.88,-0.017505346
03/02/2005,77.22,-0.020254506
02/02/2005,78.8,0.011102009
01/02/2005,77.93,-0.044792032
31/01/2005,81.5,0.004920059
28/01/2005,81.1,-0.019536641
27/01/2005,82.7,0.004605511
26/01/2005,82.32,0.028087582
25/01/2005,80.04,-0.028694783
24/01/2005,82.37,-0.04370723
21/01/2005,86.05,0.032119894
20/01/2005,83.33,-0.212405679
19/01/2005,103.05,-0.031709275
18/01/2005,106.37,0.011060282
14/01/2005,105.2,0.019097553
13/01/2005,103.21,-0.03839681
12/01/2005,107.25,0.022727179
11/01/2005,104.84,-0.023286463
10/01/2005,107.31,0.006825965
07/01/2005,106.58,0.00376011
06/01/2005,106.18,-0.043493127
05/01/2005,110.9,-0.003690207
04/01/2005,111.31,-0.024843794
03/01/2005,114.11,-0.019354043
31/12/2004,116.34,-0.012216631
30/12/2004,117.77,0.001699669
29/12/2004,117.57,0.01206535
28/12/2004,116.16,0.028820439
27/12/2004,112.86,-0.004332264
23/12/2004,113.35,-0.000617366
22/12/2004,113.42,-0.002465658
21/12/2004,113.7,-0.008320609
20/12/2004,114.65,-0.00087184
17/12/2004,114.75,-0.008244785
16/12/2004,115.7,-0.014501091
15/12/2004,117.39,0.010102826
14/12/2004,116.21,0.001808708
13/12/2004,116,0.013801703
