Date,Close,COST
23/12/2004,47.5,-0.006505112
22/12/2004,47.81,-0.003340993
21/12/2004,47.97,0.004596749
20/12/2004,47.75,-0.000837346
17/12/2004,47.79,-0.003342389
16/12/2004,47.95,-0.008514224
15/12/2004,48.36,0.008931413
14/12/2004,47.93,0.017893331
13/12/2004,47.08,-0.009302393
10/12/2004,47.52,-0.012131502
09/12/2004,48.1,-0.016495219
08/12/2004,48.9,0.017327166
07/12/2004,48.06,-0.004567166
06/12/2004,48.28,0.007484442
03/12/2004,47.92,-0.026157397
02/12/2004,49.19,-0.008905139
01/12/2004,49.63,0.020971959
30/11/2004,48.6,-0.016933996
29/11/2004,49.43,-0.004239433
26/11/2004,49.64,0.00100776
24/11/2004,49.59,-0.002014505
23/11/2004,49.69,0.016026309
22/11/2004,48.9,0.029468827
19/11/2004,47.48,-0.018157652
18/11/2004,48.35,-0.012741644
17/11/2004,48.97,0.006967241
16/11/2004,48.63,-0.022568814
15/11/2004,49.74,0.012543155
12/11/2004,49.12,0.008792614
11/11/2004,48.69,-0.004303726
10/11/2004,48.9,-0.002042902
09/11/2004,49,-0.003666739
08/11/2004,49.18,-0.007495224
05/11/2004,49.55,0.00262706
04/11/2004,49.42,0.017967
03/11/2004,48.54,0.000206037
02/11/2004,48.53,0.008068731
01/11/2004,48.14,0.004163203
29/10/2004,47.94,-0.005616239
28/10/2004,48.21,0.002284291
27/10/2004,48.1,0.019100171
26/10/2004,47.19,0.025758024
25/10/2004,45.99,0.005669444
22/10/2004,45.73,-0.01712779
21/10/2004,46.52,0.0012906
20/10/2004,46.46,0.005395502
19/10/2004,46.21,0.001732727
18/10/2004,46.13,0.011555781
15/10/2004,45.6,0.004175371
14/10/2004,45.41,-0.000220192
13/10/2004,45.42,0.001983472
12/10/2004,45.33,0.00953127
11/10/2004,44.9,0.004688032
08/10/2004,44.69,0.000895456
07/10/2004,44.65,0.039283425
06/10/2004,42.93,-0.00302361
05/10/2004,43.06,-0.005558143
04/10/2004,43.3,0.023601984
01/10/2004,42.29,0.018616289
30/09/2004,41.51,-0.006722714
29/09/2004,41.79,0.011794576
28/09/2004,41.3,0.002424244
27/09/2004,41.2,-0.003634165
24/09/2004,41.35,0.014616582
23/09/2004,40.75,-0.005628303
22/09/2004,40.98,-0.010438255
21/09/2004,41.41,0.009706458
20/09/2004,41.01,-0.006077568
17/09/2004,41.26,-0.007485246
16/09/2004,41.57,0.003856356
15/09/2004,41.41,-0.000241458
14/09/2004,41.42,0.006539929
13/09/2004,41.15,0.014934786
10/09/2004,40.54,0.013659718
09/09/2004,39.99,-0.00324554
08/09/2004,40.12,-0.012139379
07/09/2004,40.61,0.000246275
03/09/2004,40.6,0.004690788
02/09/2004,40.41,-0.010339826
01/09/2004,40.83,-0.00829273
31/08/2004,41.17,-0.014947241
30/08/2004,41.79,-0.00620231
27/08/2004,42.05,-0.008760563
26/08/2004,42.42,0.008998403
25/08/2004,42.04,-0.001188637
24/08/2004,42.09,0.006435489
23/08/2004,41.82,-0.013773668
20/08/2004,42.4,0.001179941
19/08/2004,42.35,0.016426985
18/08/2004,41.66,0.008436834
17/08/2004,41.31,0.011932444
16/08/2004,40.82,0.002207236
13/08/2004,40.73,0.005909892
12/08/2004,40.49,0
11/08/2004,40.49,-0.009341268
10/08/2004,40.87,0.016778089
09/08/2004,40.19,0.011259971
06/08/2004,39.74,-0.021163494
05/08/2004,40.59,-0.013702196
04/08/2004,41.15,0.010750165
03/08/2004,40.71,-0.009534359
02/08/2004,41.1,0.009534359
30/07/2004,40.71,-0.026422577
29/07/2004,41.8,0.014215394
28/07/2004,41.21,-0.002665699
27/07/2004,41.32,0.028475169
26/07/2004,40.16,-0.012619245
23/07/2004,40.67,-0.005394814
22/07/2004,40.89,-0.006338393
21/07/2004,41.15,0.003164174
20/07/2004,41.02,0.008814944
19/07/2004,40.66,0.000984252
16/07/2004,40.62,-0.008823587
15/07/2004,40.98,0.003177322
14/07/2004,40.85,-0.009986686
13/07/2004,41.26,0.01072135
12/07/2004,40.82,0.015305162
09/07/2004,40.2,0.00099552
08/07/2004,40.16,-0.029926197
07/07/2004,41.38,0.014360719
06/07/2004,40.79,0.002700382
02/07/2004,40.68,-0.004659726
01/07/2004,40.87,-0.007556404
30/06/2004,41.18,0.004380635
29/06/2004,41,-0.022429494
28/06/2004,41.93,0.002626867
25/06/2004,41.82,-0.016364648
24/06/2004,42.51,-0.008899356
23/06/2004,42.89,0.01764129
22/06/2004,42.14,0.007622714
21/06/2004,41.82,-0.004771001
18/06/2004,42.02,0.010045528
17/06/2004,41.6,0.000962001
16/06/2004,41.56,0.002167892
15/06/2004,41.47,0.012374294
14/06/2004,40.96,-0.01598484
10/06/2004,41.62,0.02284425
09/06/2004,40.68,0.015607898
08/06/2004,40.05,0.017886861
07/06/2004,39.34,0.007398937
04/06/2004,39.05,-0.005108568
03/06/2004,39.25,0.012046794
02/06/2004,38.78,0.01664105
01/06/2004,38.14,0.006312488
28/05/2004,37.9,-0.004475458
27/05/2004,38.07,0.016686919
26/05/2004,37.44,0.002674513
25/05/2004,37.34,0.014295591
24/05/2004,36.81,0.007361996
21/05/2004,36.54,-0.004096687
20/05/2004,36.69,0.004644183
19/05/2004,36.52,0.003566044
18/05/2004,36.39,0.023635189
17/05/2004,35.54,-0.008684744
14/05/2004,35.85,-0.006117928
13/05/2004,36.07,-0.013219691
12/05/2004,36.55,0.011834458
11/05/2004,36.12,-0.008271346
10/05/2004,36.42,0.021088462
07/05/2004,35.66,-0.017788129
06/05/2004,36.3,-0.030120307
05/05/2004,37.41,-0.001602564
04/05/2004,37.47,-0.002931381
03/05/2004,37.58,0.002131061
30/04/2004,37.5,-0.00425759
29/04/2004,37.66,-0.008724444
28/04/2004,37.99,-0.00131527
27/04/2004,38.04,-0.001313543
26/04/2004,38.09,-0.011744882
23/04/2004,38.54,0.006507897
22/04/2004,38.29,-0.000522193
21/04/2004,38.31,0.013666441
20/04/2004,37.79,-0.00659372
19/04/2004,38.04,-0.001050972
16/04/2004,38.08,0.018820966
15/04/2004,37.37,-0.008791851
14/04/2004,37.7,0.014427181
13/04/2004,37.16,-0.013365609
12/04/2004,37.66,-0.006352589
08/04/2004,37.9,-0.006574646
07/04/2004,38.15,0.002099187
06/04/2004,38.07,-0.00026264
05/04/2004,38.08,0.010029115
02/04/2004,37.7,0.009327183
01/04/2004,37.35,-0.006937061
31/03/2004,37.61,0.008812983
30/03/2004,37.28,0.002686008
29/03/2004,37.18,0.015176443
26/03/2004,36.62,-0.009241708
25/03/2004,36.96,0.014169174
24/03/2004,36.44,-0.000822932
23/03/2004,36.47,-0.006559193
22/03/2004,36.71,-0.01406569
19/03/2004,37.23,-0.004020914
18/03/2004,37.38,0.001874415
17/03/2004,37.31,0.007262977
16/03/2004,37.04,-0.010206911
15/03/2004,37.42,-0.023244575
12/03/2004,38.3,0.017648292
11/03/2004,37.63,0.004260992
10/03/2004,37.47,-0.002399042
09/03/2004,37.56,-0.006104863
08/03/2004,37.79,-0.00948124
05/03/2004,38.15,-0.012762252
04/03/2004,38.64,0.008577051
03/03/2004,38.31,-0.035892086
02/03/2004,39.71,
