Date,Close,FOXA
26/07/2007,21.6,-0.026948422
25/07/2007,22.19,-0.009419222
24/07/2007,22.4,-0.014184635
23/07/2007,22.72,0.000440238
20/07/2007,22.71,-0.00395518
19/07/2007,22.8,0.00881063
18/07/2007,22.6,0.005323881
17/07/2007,22.48,0.023403408
16/07/2007,21.96,-0.00045527
13/07/2007,21.97,-0.004541334
12/07/2007,22.07,0.02013798
11/07/2007,21.63,0.016783611
10/07/2007,21.27,-0.021856252
09/07/2007,21.74,0.007850421
06/07/2007,21.57,-0.003239994
05/07/2007,21.64,0.027642894
03/07/2007,21.05,-0.010867104
02/07/2007,21.28,0.003294896
29/06/2007,21.21,-0.009852296
28/06/2007,21.42,0.001869159
27/06/2007,21.38,-0.006062038
26/06/2007,21.51,-0.013850637
25/06/2007,21.81,0.00921241
22/06/2007,21.61,-0.021516051
21/06/2007,22.08,-0.000905387
20/06/2007,22.1,0.000905387
19/06/2007,22.08,0.003629768
18/06/2007,22,-0.011299555
15/06/2007,22.25,-0.009393941
14/06/2007,22.46,0.023424494
13/06/2007,21.94,0.008697697
12/06/2007,21.75,-0.02182897
11/06/2007,22.23,0.010400275
08/06/2007,22,0
07/06/2007,22,-0.013544225
06/06/2007,22.3,-0.007594408
05/06/2007,22.47,-0.004440505
04/06/2007,22.57,-0.000442968
01/06/2007,22.58,0.021939541
31/05/2007,22.09,-0.015274331
30/05/2007,22.43,0.010757612
29/05/2007,22.19,-0.007631911
25/05/2007,22.36,0.012601427
24/05/2007,22.08,-0.015727127
23/05/2007,22.43,0.001784918
22/05/2007,22.39,0.002683365
21/05/2007,22.33,0.012618464
18/05/2007,22.05,0.014618808
17/05/2007,21.73,-0.002757355
16/05/2007,21.79,0.003217654
15/05/2007,21.72,-0.000920387
14/05/2007,21.74,0.011566171
11/05/2007,21.49,0.010760338
10/05/2007,21.26,-0.00328716
09/05/2007,21.33,-0.019499225
08/05/2007,21.75,-0.01551126
07/05/2007,22.09,0.010009183
04/05/2007,21.87,0.009648593
03/05/2007,21.66,0.003236997
02/05/2007,21.59,0.006505599
01/05/2007,21.45,-0.042889785
30/04/2007,22.39,-0.019898954
27/04/2007,22.84,-0.015638894
26/04/2007,23.2,-0.005159083
25/04/2007,23.32,0.009045937
24/04/2007,23.11,-0.007329199
23/04/2007,23.28,0.001289491
20/04/2007,23.25,0.003878479
19/04/2007,23.16,-0.017972242
18/04/2007,23.58,-0.004654123
17/04/2007,23.69,-0.002108371
16/04/2007,23.74,0.00761103
13/04/2007,23.56,0.001699236
12/04/2007,23.52,0
11/04/2007,23.52,-0.003395589
10/04/2007,23.6,0.005523702
09/04/2007,23.47,0.004697852
05/04/2007,23.36,0.003430535
04/04/2007,23.28,-0.011531198
03/04/2007,23.55,0.011101737
02/04/2007,23.29,0.00732604
30/03/2007,23.12,0.009124547
29/03/2007,22.91,0.017169693
28/03/2007,22.52,-0.010161342
27/03/2007,22.75,-0.009188426
26/03/2007,22.96,-0.007376905
23/03/2007,23.13,-0.00860961
22/03/2007,23.33,-0.004277166
21/03/2007,23.43,0.018957914
20/03/2007,22.99,0.009176381
19/03/2007,22.78,0.015483609
16/03/2007,22.43,0.0031257
15/03/2007,22.36,-0.003571432
14/03/2007,22.44,-0.000445534
13/03/2007,22.45,-0.013713995
12/03/2007,22.76,0.012378584
09/03/2007,22.48,-0.002665484
08/03/2007,22.54,0.016551485
07/03/2007,22.17,-0.004051322
06/03/2007,22.26,0.024097552
05/03/2007,21.73,-0.013257337
02/03/2007,22.02,-0.008591507
01/03/2007,22.21,-0.014305117
28/02/2007,22.53,0.007126979
27/02/2007,22.37,-0.046296477
26/02/2007,23.43,-0.007653099
23/02/2007,23.61,-0.003804697
22/02/2007,23.7,0
21/02/2007,23.7,-0.011745101
20/02/2007,23.98,0.018519048
16/02/2007,23.54,0.001700681
15/02/2007,23.5,-0.002125399
14/02/2007,23.55,0.003402811
13/02/2007,23.47,0.016323386
12/02/2007,23.09,-0.017175175
09/02/2007,23.49,-0.018975901
08/02/2007,23.94,0.025382073
07/02/2007,23.34,0.015544354
06/02/2007,22.98,-0.000435066
05/02/2007,22.99,-0.014252023
02/02/2007,23.32,0.005159083
01/02/2007,23.2,-0.002152853
31/01/2007,23.25,0.00777206
30/01/2007,23.07,0.010895728
29/01/2007,22.82,-0.003499566
26/01/2007,22.9,-0.004791993
25/01/2007,23.01,-0.012524457
24/01/2007,23.3,0.00387014
23/01/2007,23.21,0.018700262
22/01/2007,22.78,-0.010045946
19/01/2007,23.01,0.002175333
18/01/2007,22.96,0.017575145
17/01/2007,22.56,-0.008386719
16/01/2007,22.75,0.010161342
12/01/2007,22.52,-0.003103527
11/01/2007,22.59,0.007107982
10/01/2007,22.43,0.025740866
09/01/2007,21.86,0.016140539
08/01/2007,21.51,0.01169057
05/01/2007,21.26,0
04/01/2007,21.26,-0.009829239
03/01/2007,21.47,-0.000465658
29/12/2006,21.48,-0.010189991
28/12/2006,21.7,-0.002301497
27/12/2006,21.75,0.016222836
26/12/2006,21.4,-0.006056389
22/12/2006,21.53,-0.002319648
21/12/2006,21.58,0.001391143
20/12/2006,21.55,-0.009237941
19/12/2006,21.75,0.015288693
18/12/2006,21.42,0.010795693
15/12/2006,21.19,0.002835541
14/12/2006,21.13,-0.007073833
13/12/2006,21.28,0.004710324
12/12/2006,21.18,-0.008930729
11/12/2006,21.37,-0.012093171
08/12/2006,21.63,0.007890503
07/12/2006,21.46,0.030276674
06/12/2006,20.82,-0.010511325
05/12/2006,21.04,0.000475398
04/12/2006,21.03,0.02650119
01/12/2006,20.48,-0.005842276
30/11/2006,20.6,0.00486619
29/11/2006,20.5,0.006852694
28/11/2006,20.36,-0.005388208
27/11/2006,20.47,-0.022223137
24/11/2006,20.93,-0.009036922
22/11/2006,21.12,0.007604599
21/11/2006,20.96,-0.006657181
20/11/2006,21.1,-0.008024589
17/11/2006,21.27,-0.007027436
16/11/2006,21.42,-0.00372787
15/11/2006,21.5,-0.003250525
14/11/2006,21.57,0.001856149
13/11/2006,21.53,-0.004171501
10/11/2006,21.62,0.015851148
09/11/2006,21.28,0.015629018
08/11/2006,20.95,0.013455273
07/11/2006,20.67,-0.011065785
06/11/2006,20.9,0.019324273
03/11/2006,20.5,-0.000975134
02/11/2006,20.52,0.001463058
01/11/2006,20.49,-0.017416986
31/10/2006,20.85,-0.00907144
30/10/2006,21.04,0.008591938
27/10/2006,20.86,-0.012387009
26/10/2006,21.12,0.008559253
25/10/2006,20.94,-0.002384928
24/10/2006,20.99,-0.005226907
23/10/2006,21.1,0.008089504
20/10/2006,20.93,-0.010456369
19/10/2006,21.15,0.005214518
18/10/2006,21.04,0.000951022
17/10/2006,21.02,0.008120417
16/10/2006,20.85,0.009154485
13/10/2006,20.66,0.003879733
12/10/2006,20.58,0.021115442
11/10/2006,20.15,-0.008401334
10/10/2006,20.32,0.00790518
09/10/2006,20.16,0.0104713
06/10/2006,19.95,0.010582109
05/10/2006,19.74,0.008649253
04/10/2006,19.57,0.003070627
03/10/2006,19.51,0.008234735
02/10/2006,19.35,-0.015384919
29/09/2006,19.65,0.012804272
28/09/2006,19.4,-0.009746166
27/09/2006,19.59,-0.008134259
26/09/2006,19.75,0.024085202
25/09/2006,19.28,0.016209505
22/09/2006,18.97,-0.005781882
21/09/2006,19.08,-0.006269613
20/09/2006,19.2,0.007318381
19/09/2006,19.06,-0.00157274
18/09/2006,19.09,-0.011458459
15/09/2006,19.31,0.023579819
14/09/2006,18.86,0.010661082
13/09/2006,18.66,-0.006410278
12/09/2006,18.78,0.016103408
11/09/2006,18.48,-0.020884293
08/09/2006,18.87,0.009584738
07/09/2006,18.69,-0.003738322
06/09/2006,18.76,-0.014289738
05/09/2006,19.03,-0.012532801
01/09/2006,19.27,0.012532801
31/08/2006,19.03,-0.002623985
30/08/2006,19.08,-0.001047669
29/08/2006,19.1,0.018494583
28/08/2006,18.75,0.009646377
25/08/2006,18.57,-0.001614205
24/08/2006,18.6,0.00377054
23/08/2006,18.53,-0.0096671
22/08/2006,18.71,-0.005330503
21/08/2006,18.81,0.004796172
18/08/2006,18.72,-0.001067806
17/08/2006,18.74,-0.001599574
16/08/2006,18.77,-0.001064963
15/08/2006,18.79,0.006406856
14/08/2006,18.67,0.006448169
11/08/2006,18.55,-0.023442736
10/08/2006,18.99,-0.006299233
09/08/2006,19.11,-0.011963732
08/08/2006,19.34,0.018789697
07/08/2006,18.98,-0.003681308
04/08/2006,19.05,-0.000524797
03/08/2006,19.06,-0.012513198
02/08/2006,19.3,0.003633536
01/08/2006,19.23,-0.000519886
31/07/2006,19.24,-0.000519615
28/07/2006,19.25,0.009394641
27/07/2006,19.07,0.004203895
26/07/2006,18.99,0.004750603
25/07/2006,18.9,0.014388737
24/07/2006,18.63,0.023901192
21/07/2006,18.19,-0.018519048
20/07/2006,18.53,-0.012335903
19/07/2006,18.76,0.001066667
18/07/2006,18.74,0.003206844
17/07/2006,18.68,-0.001604707
14/07/2006,18.71,-0.024288417
13/07/2006,19.17,-0.007276539
12/07/2006,19.31,0.010411338
11/07/2006,19.11,0.00261986
10/07/2006,19.06,0.003152919
07/07/2006,19,0.003162891
06/07/2006,18.94,-0.003162891
05/07/2006,19,-0.013072082
03/07/2006,19.25,0.003642991
30/06/2006,19.18,-0.000521241
29/06/2006,19.19,0.014698427
28/06/2006,18.91,0.018143507
27/06/2006,18.57,-0.007510765
26/06/2006,18.71,0.002140183
23/06/2006,18.67,0.002144773
22/06/2006,18.63,-0.018612609
21/06/2006,18.98,-0.008916922
20/06/2006,19.15,0.013140794
19/06/2006,18.9,0.000529241
16/06/2006,18.89,-0.006332475
15/06/2006,19.01,0.028817362
14/06/2006,18.47,0.004340756
13/06/2006,18.39,-0.018319478
12/06/2006,18.73,-0.003198297
09/06/2006,18.79,-0.002657456
08/06/2006,18.84,-0.01055976
07/06/2006,19.04,-0.005760686
06/06/2006,19.15,-0.002086594
05/06/2006,19.19,-0.017050271
02/06/2006,19.52,0.003592511
01/06/2006,19.45,0.01973065
31/05/2006,19.07,0.01054306
30/05/2006,18.87,-0.00686562
26/05/2006,19,0.013245227
25/05/2006,18.75,0.005883943
24/05/2006,18.64,-0.000536337
23/05/2006,18.65,-0.003211994
22/05/2006,18.71,-0.012745791
19/05/2006,18.95,0.00317125
18/05/2006,18.89,-0.00317125
17/05/2006,18.95,-0.008407827
16/05/2006,19.11,0.024365612
15/05/2006,18.65,0.013495481
12/05/2006,18.4,-0.009735069
11/05/2006,18.58,0.031713975
10/05/2006,18,0.005571045
09/05/2006,17.9,0.007851975
08/05/2006,17.76,-0.001687764
05/05/2006,17.79,0.007334307
04/05/2006,17.66,0.018286224
03/05/2006,17.34,0.009270055
02/05/2006,17.18,0.004667453
01/05/2006,17.1,-0.003502631
28/04/2006,17.16,0.004672906
27/04/2006,17.08,0.012371292
26/04/2006,16.87,0.008931289
25/04/2006,16.72,0.00179587
24/04/2006,16.69,0.001199041
21/04/2006,16.67,-0.0005997
20/04/2006,16.68,-0.004187861
19/04/2006,16.75,-0.008323473
18/04/2006,16.89,0.003558723
17/04/2006,16.83,-0.002966481
13/04/2006,16.88,-0.002366865
12/04/2006,16.92,0.0059277
11/04/2006,16.82,-0.01064469
10/04/2006,17,0
07/04/2006,17,0.001766265
06/04/2006,16.97,0.005910183
05/04/2006,16.87,0.005945321
04/04/2006,16.77,0.003584233
03/04/2006,16.71,0.006002419
31/03/2006,16.61,-0.001804512
30/03/2006,16.64,0.008449054
29/03/2006,16.5,0
28/03/2006,16.5,-0.001816531
27/03/2006,16.53,0.005459522
24/03/2006,16.44,-0.003642991
23/03/2006,16.5,-0.003025721
22/03/2006,16.55,0.006668712
21/03/2006,16.44,-0.0060643
20/03/2006,16.54,-0.009028048
17/03/2006,16.69,-0.005377963
16/03/2006,16.78,-0.003569308
15/03/2006,16.84,-0.001186944
14/03/2006,16.86,0.005948858
13/03/2006,16.76,0.004185357
10/03/2006,16.69,0.01023797
09/03/2006,16.52,-0.002418381
08/03/2006,16.56,0.007272759
07/03/2006,16.44,-0.002430135
06/03/2006,16.48,-0.007255171
03/03/2006,16.6,0.014563364
02/03/2006,16.36,-0.00061106
01/03/2006,16.37,0.005513031
28/02/2006,16.28,0.001229256
27/02/2006,16.26,0.002463055
24/02/2006,16.22,-0.00184786
23/02/2006,16.25,0.007412017
22/02/2006,16.13,0.00684295
21/02/2006,16.02,0.000624415
17/02/2006,16.01,-0.001872075
16/02/2006,16.04,-0.000623247
15/02/2006,16.05,-0.007448824
14/02/2006,16.17,0.023147734
13/02/2006,15.8,0.002534856
10/02/2006,15.76,0.012129099
09/02/2006,15.57,-0.017192401
08/02/2006,15.84,0.007604599
07/02/2006,15.72,-0.008866429
06/02/2006,15.86,0.013329299
03/02/2006,15.65,-0.001277139
02/02/2006,15.67,-0.005092309
01/02/2006,15.75,-0.000634719
31/01/2006,15.76,0.002541297
30/01/2006,15.72,-0.004443041
27/01/2006,15.79,0.006353262
26/01/2006,15.69,-0.010776649
25/01/2006,15.86,-0.019357457
24/01/2006,16.17,0.002476781
23/01/2006,16.13,-0.000619771
20/01/2006,16.14,-0.010477754
19/01/2006,16.31,0.008620743
18/01/2006,16.17,-0.012903405
17/01/2006,16.38,0.012285167
13/01/2006,16.18,0.012437971
12/01/2006,15.98,-0.013673302
11/01/2006,16.2,0.00619197
10/01/2006,16.1,0.016280886
09/01/2006,15.84,0.021053409
06/01/2006,15.51,0.016905474
05/01/2006,15.25,-0.016905474
04/01/2006,15.51,0.007767029
03/01/2006,15.39,-0.010342691
30/12/2005,15.55,-0.007687418
29/12/2005,15.67,0.011553402
28/12/2005,15.49,-0.003222691
27/12/2005,15.54,-0.012152372
23/12/2005,15.73,0
22/12/2005,15.73,0.017960714
21/12/2005,15.45,-0.012861914
20/12/2005,15.65,-0.013959618
19/12/2005,15.87,-0.000629921
16/12/2005,15.88,-0.001258653
15/12/2005,15.9,0
14/12/2005,15.9,-0.006894418
13/12/2005,16.01,0.011306653
12/12/2005,15.83,0.005066509
09/12/2005,15.75,0.010210682
08/12/2005,15.59,0.01681799
07/12/2005,15.33,0.003921574
06/12/2005,15.27,0.007889587
05/12/2005,15.15,0.001321004
02/12/2005,15.13,0.001322752
01/12/2005,15.11,0.020054148
30/11/2005,14.81,-0.012080684
29/11/2005,14.99,-0.007973464
28/11/2005,15.11,0.001987414
25/11/2005,15.08,-0.001987414
23/11/2005,15.11,0.007973464
22/11/2005,14.99,0.012756131
21/11/2005,14.8,0.019789114
18/11/2005,14.51,0.008304546
17/11/2005,14.39,-0.004160894
16/11/2005,14.45,-0.0123798
15/11/2005,14.63,-0.012228413
14/11/2005,14.81,-0.008069983
11/11/2005,14.93,0.017568019
10/11/2005,14.67,0.007526549
09/11/2005,14.56,0.004819286
08/11/2005,14.49,-0.001379311
07/11/2005,14.51,0.023711013
04/11/2005,14.17,-0.015406467
03/11/2005,14.39,-0.002082611
02/11/2005,14.42,0.012561226
01/11/2005,14.24,-0.000702001
31/10/2005,14.25,0.011291581
28/10/2005,14.09,-0.003542335
27/10/2005,14.14,-0.025140989
26/10/2005,14.5,-0.002754823
25/10/2005,14.54,-0.019074148
24/10/2005,14.82,0.02045061
21/10/2005,14.52,-0.014359221
20/10/2005,14.73,-0.010803616
19/10/2005,14.89,-0.001342282
18/10/2005,14.91,-0.002679171
17/10/2005,14.95,-0.002004678
14/10/2005,14.98,0.004683849
13/10/2005,14.91,0.014184635
12/10/2005,14.7,-0.010152371
11/10/2005,14.85,-0.005372746
10/10/2005,14.93,-0.003343367
07/10/2005,14.98,-0.007978766
06/10/2005,15.1,0.002652521
05/10/2005,15.06,-0.011881328
04/10/2005,15.24,-0.011093099
03/10/2005,15.41,-0.011613034
30/09/2005,15.59,0.010964315
29/09/2005,15.42,0.013055016
28/09/2005,15.22,-0.001313198
27/09/2005,15.24,-0.010443959
26/09/2005,15.4,0.003252035
23/09/2005,15.35,-0.00907918
22/09/2005,15.49,0.000645786
21/09/2005,15.48,-0.01982796
20/09/2005,15.79,-0.013211894
19/09/2005,16,-0.003742986
16/09/2005,16.06,0.011271253
15/09/2005,15.88,0.000629921
14/09/2005,15.87,-0.014388737
13/09/2005,16.1,-0.012345836
12/09/2005,16.3,-0.009160369
09/09/2005,16.45,-0.006060625
08/09/2005,16.55,0.001814334
07/09/2005,16.52,0.006680863
06/09/2005,16.41,0.025927378
02/09/2005,15.99,-0.010575526
01/09/2005,16.16,-0.003089283
31/08/2005,16.21,0.006809064
30/08/2005,16.1,-0.015408625
29/08/2005,16.35,-0.003053437
26/08/2005,16.4,0.000609942
25/08/2005,16.39,0.005506285
24/08/2005,16.3,-0.012195273
23/08/2005,16.5,-0.007847912
22/08/2005,16.63,0.001805598
19/08/2005,16.6,-0.010785006
18/08/2005,16.78,-0.004162956
17/08/2005,16.85,-0.000593296
16/08/2005,16.86,-0.014134511
15/08/2005,17.1,-0.001752849
12/08/2005,17.13,0.007617968
11/08/2005,17,0.03471324
10/08/2005,16.42,0.015961051
09/08/2005,16.16,0.007453451
08/08/2005,16.04,-0.004975135
05/08/2005,16.12,-0.004950505
04/08/2005,16.2,0
03/08/2005,16.2,-0.007380107
02/08/2005,16.32,-0.006717583
01/08/2005,16.43,0.003047854
29/07/2005,16.38,-0.011532753
28/07/2005,16.57,-0.004215604
27/07/2005,16.64,-0.001201201
26/07/2005,16.66,0.005416805
25/07/2005,16.57,-0.006616565
22/07/2005,16.68,0.004807702
21/07/2005,16.6,0.000602591
20/07/2005,16.59,0.003623192
19/07/2005,16.53,-0.00241692
18/07/2005,16.57,-0.004215604
15/07/2005,16.64,-0.00599163
14/07/2005,16.74,0.003590668
13/07/2005,16.68,0.017539004
12/07/2005,16.39,0.007963289
11/07/2005,16.26,0.003079768
08/07/2005,16.21,0.011790394
07/07/2005,16.02,-0.003116238
06/07/2005,16.07,-0.007439588
05/07/2005,16.19,0.003712876
01/07/2005,16.13,-0.003095019
30/06/2005,16.18,-0.008002505
29/06/2005,16.31,-0.006112488
28/06/2005,16.41,-0.00304229
27/06/2005,16.46,-0.026380427
24/06/2005,16.9,0.015504187
23/06/2005,16.64,-0.014320054
22/06/2005,16.88,0.004750603
21/06/2005,16.8,-0.005342844
20/06/2005,16.89,-0.006491613
17/06/2005,17,0.014815086
16/06/2005,16.75,0.004187861
15/06/2005,16.68,0.007824295
14/06/2005,16.55,-0.006624535
13/06/2005,16.66,0.028616869
10/06/2005,16.19,-0.018360369
09/06/2005,16.49,0.01097572
08/06/2005,16.31,0.006150081
07/06/2005,16.21,0.001852424
06/06/2005,16.18,0.00993797
03/06/2005,16.02,-0.005602256
02/06/2005,16.11,0.001242236
01/06/2005,16.09,-0.002482931
31/05/2005,16.13,-0.013547005
27/05/2005,16.35,0.0147877
26/05/2005,16.11,0
25/05/2005,16.11,0.004354595
24/05/2005,16.04,0.029739617
23/05/2005,15.57,0.02011096
20/05/2005,15.26,-0.011078641
19/05/2005,15.43,0.003245702
18/05/2005,15.38,0.012430647
17/05/2005,15.19,-0.005907467
16/05/2005,15.28,-0.009768883
13/05/2005,15.43,0.007154502
12/05/2005,15.32,0
11/05/2005,15.32,-0.00780238
10/05/2005,15.44,-0.019878821
09/05/2005,15.75,0.028987537
06/05/2005,15.3,-0.021339316
05/05/2005,15.63,-0.012714729
04/05/2005,15.83,0.027539364
03/05/2005,15.4,-0.002594035
02/05/2005,15.44,0.010416761
29/04/2005,15.28,-0.001308045
28/04/2005,15.3,-0.01169604
27/04/2005,15.48,-0.007722046
26/04/2005,15.6,-0.017789542
25/04/2005,15.88,-0.004398373
22/04/2005,15.95,-0.019249275
21/04/2005,16.26,0.019249275
20/04/2005,15.95,-0.006872879
19/04/2005,16.06,-0.002487563
18/04/2005,16.1,0.00623055
15/04/2005,16,-0.0179627
14/04/2005,16.29,-0.022459214
13/04/2005,16.66,-0.010746372
12/04/2005,16.84,0.002378122
11/04/2005,16.8,-0.001189768
08/04/2005,16.82,-0.01064469
07/04/2005,17,0.016009829
06/04/2005,16.73,-0.002388061
05/04/2005,16.77,0.005980879
04/04/2005,16.67,-0.016657137
01/04/2005,16.95,0.00177148
31/03/2005,16.92,-0.013501819
30/03/2005,17.15,0.015868684
29/03/2005,16.88,-0.013533599
28/03/2005,17.11,-0.006988963
24/03/2005,17.23,-0.004632319
23/03/2005,17.31,-0.009200755
22/03/2005,17.47,-0.023756773
21/03/2005,17.89,-0.00612986
18/03/2005,18,0.018503472
17/03/2005,17.67,0.017699577
16/03/2005,17.36,-0.002301497
15/03/2005,17.4,0.003454235
14/03/2005,17.34,0.006363921
11/03/2005,17.23,-0.002897713
10/03/2005,17.28,0.004059153
09/03/2005,17.21,-0.006371293
08/03/2005,17.32,-0.013192047
07/03/2005,17.55,-0.001138952
04/03/2005,17.57,0.016643139
03/03/2005,17.28,0.028170877
02/03/2005,16.8,0.014388737
01/03/2005,16.56,-0.004819286
28/02/2005,16.64,-0.008974036
25/02/2005,16.79,0.019242927
24/02/2005,16.47,-0.001819837
23/02/2005,16.5,0.006079046
22/02/2005,16.4,-0.028255562
18/02/2005,16.87,-0.005910183
17/02/2005,16.97,0.001179245
16/02/2005,16.95,0.004138345
15/02/2005,16.88,0.004155542
14/02/2005,16.81,-0.011239397
11/02/2005,17,0.006491613
10/02/2005,16.89,0.007726636
09/02/2005,16.76,-0.005948858
08/02/2005,16.86,-0.008857454
07/02/2005,17.01,-0.002348797
04/02/2005,17.05,0.020741484
03/02/2005,16.7,-0.018980404
02/02/2005,17.02,0.007075501
01/02/2005,16.9,-0.005899722
31/01/2005,17,0.014815086
28/01/2005,16.75,-0.010098096
27/01/2005,16.92,-0.003539827
26/01/2005,16.98,0.01125271
25/01/2005,16.79,-0.003567186
24/01/2005,16.85,-0.003554506
21/01/2005,16.91,0.016095728
20/01/2005,16.64,-0.00599163
19/01/2005,16.74,-0.010104098
18/01/2005,16.91,0.00296121
14/01/2005,16.86,-0.011206251
13/01/2005,17.05,-0.012241482
12/01/2005,17.26,0.01930449
11/01/2005,16.93,-0.011744116
10/01/2005,17.13,-0.029904471
07/01/2005,17.65,-0.014064929
06/01/2005,17.9,-0.013318732
05/01/2005,18.14,-0.009327914
04/01/2005,18.31,-0.021610782
03/01/2005,18.71,0.002675945
31/12/2004,18.66,0.000536049
30/12/2004,18.65,0.001072961
29/12/2004,18.63,-0.005353332
28/12/2004,18.73,0.008579141
27/12/2004,18.57,0.001077586
23/12/2004,18.55,0.001078749
22/12/2004,18.53,-0.003232761
21/12/2004,18.59,0.007017573
20/12/2004,18.46,-0.010239917
17/12/2004,18.65,0.023875252
16/12/2004,18.21,-0.008748005
15/12/2004,18.37,0.031520442
14/12/2004,17.8,-0.004484312
13/12/2004,17.88,0.011248713
