Date,Close,KO
19/11/2007,62.3,-0.00512329
16/11/2007,62.62,0.010757108
15/11/2007,61.95,0.009569451
14/11/2007,61.36,0.00522877
13/11/2007,61.04,0.019520885
12/11/2007,59.86,-0.016074586
09/11/2007,60.83,-0.010466163
08/11/2007,61.47,0.024871578
07/11/2007,59.96,-0.017360112
06/11/2007,61.01,0.011042551
05/11/2007,60.34,-0.002813407
02/11/2007,60.51,-0.006424534
01/11/2007,60.9,-0.014022731
31/10/2007,61.76,0.000485869
30/10/2007,61.73,-0.001780368
29/10/2007,61.84,0.004375665
26/10/2007,61.57,0.004394896
25/10/2007,61.3,0.018439772
24/10/2007,60.18,0.00717088
23/10/2007,59.75,0.008403411
22/10/2007,59.25,0.008304429
19/10/2007,58.76,-0.010159248
18/10/2007,59.36,0.004558894
17/10/2007,59.09,0.022765211
16/10/2007,57.76,0.002079723
15/10/2007,57.64,-0.002772005
12/10/2007,57.8,0.010609718
11/10/2007,57.19,-0.011820058
10/10/2007,57.87,-0.000172786
09/10/2007,57.88,0.001383126
08/10/2007,57.8,-0.004660404
05/10/2007,58.07,0.003450064
04/10/2007,57.87,0.005197517
03/10/2007,57.57,-0.006061149
02/10/2007,57.92,0.000345363
01/10/2007,57.9,0.007454312
28/09/2007,57.47,0.002439026
27/09/2007,57.33,-0.000348797
26/09/2007,57.35,0.00577076
25/09/2007,57.02,0.005627873
24/09/2007,56.7,0.002649008
21/09/2007,56.55,0.004253063
20/09/2007,56.31,-0.00549014
19/09/2007,56.62,0.003715832
18/09/2007,56.41,0.020235268
17/09/2007,55.28,-0.020057979
14/09/2007,56.4,0.009441595
13/09/2007,55.87,0.000537105
12/09/2007,55.84,0.003228702
11/09/2007,55.66,0.019777475
10/09/2007,54.57,-0.000366435
07/09/2007,54.59,-0.001281465
06/09/2007,54.66,0.017905416
05/09/2007,53.69,-0.012585767
04/09/2007,54.37,0.01091088
31/08/2007,53.78,0.007090905
30/08/2007,53.4,-0.002057806
29/08/2007,53.51,0.004682972
28/08/2007,53.26,-0.013983634
27/08/2007,54.01,0.000185168
24/08/2007,54,0.000370439
23/08/2007,53.98,0.000555916
22/08/2007,53.95,-0.001481756
21/08/2007,54.03,-0.009028159
20/08/2007,54.52,0.001284757
17/08/2007,54.45,0.016106985
16/08/2007,53.58,-0.004655068
15/08/2007,53.83,-0.005742352
14/08/2007,54.14,-0.006994323
13/08/2007,54.52,-0.008401876
10/08/2007,54.98,-0.015700043
09/08/2007,55.85,-0.000179035
08/08/2007,55.86,0.025382073
07/08/2007,54.46,0.004232226
06/08/2007,54.23,0.017673235
03/08/2007,53.28,-0.007106819
02/08/2007,53.66,0.007294524
01/08/2007,53.27,0.022016452
31/07/2007,52.11,-0.005358864
30/07/2007,52.39,0.002101845
27/07/2007,52.28,-0.013300595
26/07/2007,52.98,-0.01999506
25/07/2007,54.05,0.015475279
24/07/2007,53.22,-0.007860793
23/07/2007,53.64,0.00804871
20/07/2007,53.21,-0.009166653
19/07/2007,53.7,0.005040616
18/07/2007,53.43,0.004878058
17/07/2007,53.17,-0.012708076
16/07/2007,53.85,0.013837169
13/07/2007,53.11,0.009078935
12/07/2007,52.63,0.010313308
11/07/2007,52.09,-0.000191957
10/07/2007,52.1,-0.011450507
09/07/2007,52.7,0.001899336
06/07/2007,52.6,-0.001329914
05/07/2007,52.67,-0.004357305
03/07/2007,52.9,0.006447965
02/07/2007,52.56,0.004767817
29/06/2007,52.31,-0.006098742
28/06/2007,52.63,0.00361664
27/06/2007,52.44,0.009387941
26/06/2007,51.95,0.003470887
25/06/2007,51.77,0.002901637
22/06/2007,51.62,-0.009063797
21/06/2007,52.09,0.011585378
20/06/2007,51.49,0.001944013
19/06/2007,51.39,-0.007174049
18/06/2007,51.76,0.00348365
15/06/2007,51.58,0.005248335
14/06/2007,51.31,-0.000973994
13/06/2007,51.36,0.00429269
12/06/2007,51.14,-0.009535929
11/06/2007,51.63,-0.000774443
08/06/2007,51.67,0.005628351
07/06/2007,51.38,-0.011994727
06/06/2007,52,-0.006134989
05/06/2007,52.32,-0.006667326
04/06/2007,52.67,-0.002465157
01/06/2007,52.8,-0.003592026
31/05/2007,52.99,-0.001131649
30/05/2007,53.05,0.016535585
29/05/2007,52.18,0.005573186
25/05/2007,51.89,0.012605616
24/05/2007,51.24,-0.0017549
23/05/2007,51.33,-0.002918006
22/05/2007,51.48,-0.008318067
21/05/2007,51.91,-0.01377485
18/05/2007,52.63,0.008203804
17/05/2007,52.2,-0.010291686
16/05/2007,52.74,0.005323206
15/05/2007,52.46,-0.002665145
14/05/2007,52.6,-0.001709564
11/05/2007,52.69,0.00399354
10/05/2007,52.48,-0.01193309
09/05/2007,53.11,0.000753438
08/05/2007,53.07,-0.010123821
07/05/2007,53.61,0.007489269
04/05/2007,53.21,0.005653992
03/05/2007,52.91,0.003787166
02/05/2007,52.71,0.001518892
01/05/2007,52.63,0.008395394
30/04/2007,52.19,0.002494006
27/04/2007,52.06,-0.000384098
26/04/2007,52.08,0.006549821
25/04/2007,51.74,0.00057999
24/04/2007,51.71,0.001160991
23/04/2007,51.65,-0.008482796
20/04/2007,52.09,0.00654856
19/04/2007,51.75,0.001740644
18/04/2007,51.66,0.00174368
17/04/2007,51.57,0.02553163
16/04/2007,50.27,0.007788357
13/04/2007,49.88,0.004218992
12/04/2007,49.67,0.000604169
11/04/2007,49.64,-0.008824766
10/04/2007,50.08,0.009026237
09/04/2007,49.63,0.002218861
05/04/2007,49.52,0.001212366
04/04/2007,49.46,0.009548066
03/04/2007,48.99,0.009640112
02/04/2007,48.52,0.010775073
30/03/2007,48,-0.002289045
29/03/2007,48.11,0.004165805
28/03/2007,47.91,-0.00229334
27/03/2007,48.02,-0.002703547
26/03/2007,48.15,0.002079003
23/03/2007,48.05,-0.004153692
22/03/2007,48.25,-0.000207232
21/03/2007,48.26,0.013350219
20/03/2007,47.62,0.006108497
19/03/2007,47.33,0.002538609
16/03/2007,47.21,0.002757452
15/03/2007,47.08,0.000849979
14/03/2007,47.04,-0.00042508
13/03/2007,47.06,-0.018735418
12/03/2007,47.95,0.007956491
09/03/2007,47.57,0.008868301
08/03/2007,47.15,0.008519753
07/03/2007,46.75,-0.003842874
06/03/2007,46.93,0.013731175
05/03/2007,46.29,0.008678727
02/03/2007,45.89,-0.013635099
01/03/2007,46.52,-0.00343348
28/02/2007,46.68,0.006231889
27/02/2007,46.39,-0.028266678
26/02/2007,47.72,0.009686325
23/02/2007,47.26,-0.000846024
22/02/2007,47.3,-0.005692015
21/02/2007,47.57,-0.004404831
20/02/2007,47.78,-0.001881862
16/02/2007,47.87,0.000417886
15/02/2007,47.85,-0.000626763
14/02/2007,47.88,-0.006868588
13/02/2007,48.21,0.006033515
12/02/2007,47.92,0.003344485
09/02/2007,47.76,-0.002091613
08/02/2007,47.86,-0.003545733
07/02/2007,48.03,-0.00041632
06/02/2007,48.05,0.003126631
05/02/2007,47.9,-0.007073048
02/02/2007,48.24,0.002906375
01/02/2007,48.1,0.004584296
31/01/2007,47.88,0.001463058
30/01/2007,47.81,0.002093803
29/01/2007,47.71,-0.002512038
26/01/2007,47.83,-0.002297171
25/01/2007,47.94,-0.003955454
24/01/2007,48.13,0.000207792
23/01/2007,48.12,0.001872075
22/01/2007,48.03,-0.004777245
19/01/2007,48.26,-0.001863162
18/01/2007,48.35,-0.005157309
17/01/2007,48.6,0.002059733
16/01/2007,48.5,-0.001030397
12/01/2007,48.55,-0.003905853
11/01/2007,48.74,0.00123178
10/01/2007,48.68,0.001438997
09/01/2007,48.61,0.000823215
08/01/2007,48.57,0.006402996
05/01/2007,48.26,-0.007020471
04/01/2007,48.6,0.000411607
03/01/2007,48.58,0.006816096
29/12/2006,48.25,-0.005992373
28/12/2006,48.54,-0.00308547
27/12/2006,48.69,0.002879475
26/12/2006,48.55,0.00350769
22/12/2006,48.38,-0.005770832
21/12/2006,48.66,-0.00184786
20/12/2006,48.75,-0.000410172
19/12/2006,48.77,-0.002662027
18/12/2006,48.9,-0.000613309
15/12/2006,48.93,-0.001429593
14/12/2006,49,0.003270649
13/12/2006,48.84,-0.001227747
12/12/2006,48.9,0.001842187
11/12/2006,48.81,-0.002046665
08/12/2006,48.91,0.003892251
07/12/2006,48.72,0.007003118
06/12/2006,48.38,0.007885494
05/12/2006,48,0.024676988
04/12/2006,46.83,0.005567466
01/12/2006,46.57,-0.005567466
30/11/2006,46.83,0.004065481
29/11/2006,46.64,-0.000857265
28/11/2006,46.68,0.002788804
27/11/2006,46.55,-0.00791702
24/11/2006,46.92,-0.003828977
22/11/2006,47.1,0.002338188
21/11/2006,46.99,-0.00106349
20/11/2006,47.04,-0.004665968
17/11/2006,47.26,0.002542374
16/11/2006,47.14,0.01044897
15/11/2006,46.65,0.002145924
14/11/2006,46.55,0.00301205
13/11/2006,46.41,-0.00129199
10/11/2006,46.47,-0.003865984
09/11/2006,46.65,-0.004918218
08/11/2006,46.88,-0.000852879
07/11/2006,46.92,0.002347168
06/11/2006,46.81,0.006644543
03/11/2006,46.5,-0.004505962
02/11/2006,46.71,0.001499732
01/11/2006,46.64,-0.001713796
31/10/2006,46.72,-0.000855798
30/10/2006,46.76,-0.002349675
27/10/2006,46.87,-0.005744086
26/10/2006,47.14,-0.001060108
25/10/2006,47.19,0.00339631
24/10/2006,47.03,-0.005301677
23/10/2006,47.28,0.011273117
20/10/2006,46.75,0.040153769
19/10/2006,44.91,0.021380358
18/10/2006,43.96,0.003874649
17/10/2006,43.79,-0.010449891
16/10/2006,44.25,0.005211295
13/10/2006,44.02,-0.000681276
12/10/2006,44.05,-0.001587842
11/10/2006,44.12,0.001360853
10/10/2006,44.06,-0.008137477
09/10/2006,44.42,-0.007625065
06/10/2006,44.76,-0.001562675
05/10/2006,44.83,0.000669419
04/10/2006,44.8,0.005371544
03/10/2006,44.56,0.001347406
02/10/2006,44.5,-0.004036785
29/09/2006,44.68,-0.006024787
28/09/2006,44.95,0.005353571
27/09/2006,44.71,0.001566872
26/09/2006,44.64,0.005390849
25/09/2006,44.4,0.009277134
22/09/2006,43.99,-0.004762454
21/09/2006,44.2,-0.005640173
20/09/2006,44.45,0.001576044
19/09/2006,44.38,-0.001351047
18/09/2006,44.44,-0.003593894
15/09/2006,44.6,0.000448531
14/09/2006,44.58,-0.000672721
13/09/2006,44.61,-0.003803562
12/09/2006,44.78,0.005149457
11/09/2006,44.55,-0.001121705
08/09/2006,44.6,0.002469414
07/09/2006,44.49,-0.004709057
06/09/2006,44.7,-0.006244445
05/09/2006,44.98,-0.00199889
01/09/2006,45.07,0.005785508
31/08/2006,44.81,-0.003341877
30/08/2006,44.96,-0.003995566
29/08/2006,45.14,0.009571581
28/08/2006,44.71,0.004258664
25/08/2006,44.52,0.000224643
24/08/2006,44.51,0.004277841
23/08/2006,44.32,-0.002028627
22/08/2006,44.41,0.00496615
21/08/2006,44.19,-0.002711866
18/08/2006,44.31,0.002938187
17/08/2006,44.18,-0.003389451
16/08/2006,44.33,0.000225606
15/08/2006,44.32,0.007473707
14/08/2006,43.99,0.005242177
11/08/2006,43.76,-0.003194162
10/08/2006,43.9,0.003422707
09/08/2006,43.75,-0.001370489
08/08/2006,43.81,0.00457562
07/08/2006,43.61,-0.005488237
04/08/2006,43.85,-0.003869357
03/08/2006,44.02,-0.006566309
02/08/2006,44.31,0
01/08/2006,44.31,-0.004278804
31/07/2006,44.5,-0.000449337
28/07/2006,44.52,0.004728141
27/07/2006,44.31,-0.003154577
26/07/2006,44.45,0.004509591
25/07/2006,44.25,0.005665738
24/07/2006,44,0.002275314
21/07/2006,43.9,0.001367677
20/07/2006,43.84,0.000456308
19/07/2006,43.82,0.006180631
18/07/2006,43.55,0.019710783
17/07/2006,42.7,0.001171646
14/07/2006,42.65,-0.010495723
13/07/2006,43.1,-0.010845843
12/07/2006,43.57,-0.005493262
11/07/2006,43.81,0.004117115
10/07/2006,43.63,0.010367562
07/07/2006,43.18,-0.003467811
06/07/2006,43.33,0.007180112
05/07/2006,43.02,-0.008102834
03/07/2006,43.37,0.008102834
30/06/2006,43.02,-0.000929368
29/06/2006,43.06,0.014974543
28/06/2006,42.42,-0.002119393
27/06/2006,42.51,-0.007499449
26/06/2006,42.83,0.001869596
23/06/2006,42.75,-0.002803085
22/06/2006,42.87,-0.003260366
21/06/2006,43.01,0.004894544
20/06/2006,42.8,-0.00303278
19/06/2006,42.93,-0.006501068
16/06/2006,43.21,0.003942034
15/06/2006,43.04,0.005358196
14/06/2006,42.81,-0.002333179
13/06/2006,42.91,-0.009278656
12/06/2006,43.31,-0.005526148
09/06/2006,43.55,0.003680703
08/06/2006,43.39,0.000230494
07/06/2006,43.38,-0.002762433
06/06/2006,43.5,0.001610492
05/06/2006,43.43,-0.010536057
02/06/2006,43.89,-0.000683294
01/06/2006,43.92,-0.002501423
31/05/2006,44.03,0.008209852
30/05/2006,43.67,-0.018603077
26/05/2006,44.49,0.002700879
25/05/2006,44.37,0.007692346
24/05/2006,44.03,0.01027289
23/05/2006,43.58,-0.000458821
22/05/2006,43.6,-0.001146132
19/05/2006,43.65,0.002293579
18/05/2006,43.55,0
17/05/2006,43.55,-0.006636939
16/05/2006,43.84,-0.002278424
15/05/2006,43.94,0.017447642
12/05/2006,43.18,-0.00462108
11/05/2006,43.38,-0.004599824
10/05/2006,43.58,-0.002063038
09/05/2006,43.67,0.00689341
08/05/2006,43.37,0.015334873
05/05/2006,42.71,0.014860516
04/05/2006,42.08,0.003809528
03/05/2006,41.92,-0.007604599
02/05/2006,42.24,0.006412562
01/05/2006,41.97,0.000238294
28/04/2006,41.96,-0.002142603
27/04/2006,42.05,0.007878756
26/04/2006,41.72,0.008908209
25/04/2006,41.35,-0.005065745
24/04/2006,41.56,-0.006953631
21/04/2006,41.85,0.000956252
20/04/2006,41.81,0.002874253
19/04/2006,41.69,0.009398792
18/04/2006,41.3,0.006315299
17/04/2006,41.04,-0.005346307
13/04/2006,41.26,0.002669581
12/04/2006,41.15,-0.003396413
11/04/2006,41.29,-0.004591043
10/04/2006,41.48,0.003138962
07/04/2006,41.35,-0.00818887
06/04/2006,41.69,-0.006217141
05/04/2006,41.95,-0.003094136
04/04/2006,42.08,0.005002988
03/04/2006,41.87,0
31/03/2006,41.87,-0.005953107
30/03/2006,42.12,-0.000949217
29/03/2006,42.16,0
28/03/2006,42.16,-0.005440581
27/03/2006,42.39,-0.006349228
24/03/2006,42.66,0.00587753
23/03/2006,42.41,-0.008452739
22/03/2006,42.77,0.000467727
21/03/2006,42.75,-0.003269503
20/03/2006,42.89,0.002334268
17/03/2006,42.79,0.00233973
16/03/2006,42.69,-0.000936549
15/03/2006,42.73,-0.001403181
14/03/2006,42.79,0.007035676
13/03/2006,42.49,-0.006568168
10/03/2006,42.77,0.00868856
09/03/2006,42.4,0.004017493
08/03/2006,42.23,0.010234529
07/03/2006,41.8,-0.003582093
06/03/2006,41.95,0.003582093
03/03/2006,41.8,-0.002628122
02/03/2006,41.91,-0.009499003
01/03/2006,42.31,0.008068387
28/02/2006,41.97,-0.013254632
27/02/2006,42.53,0.00707884
24/02/2006,42.23,0.00474722
23/02/2006,42.03,-0.001188919
22/02/2006,42.08,0.005480771
21/02/2006,41.85,0.00143472
17/02/2006,41.79,0.004797323
16/02/2006,41.59,0.0060292
15/02/2006,41.34,0
14/02/2006,41.34,0.014620143
13/02/2006,40.74,-0.0102565
10/02/2006,41.16,0.003894844
09/02/2006,41,-0.00559408
08/02/2006,41.23,0.00486264
07/02/2006,41.03,0.002195926
06/02/2006,40.94,0.001466634
03/02/2006,40.88,-0.008525201
02/02/2006,41.23,-0.006527281
01/02/2006,41.5,0.002895755
31/01/2006,41.38,-0.008901779
30/01/2006,41.75,-0.005255626
27/01/2006,41.97,0.011743694
26/01/2006,41.48,0.008230499
25/01/2006,41.14,0.005850821
24/01/2006,40.9,0.009828089
23/01/2006,40.5,0.010175047
20/01/2006,40.09,-0.020736364
19/01/2006,40.93,0.002691133
18/01/2006,40.82,-0.005131349
17/01/2006,41.03,-0.006801095
13/01/2006,41.31,-0.003141997
12/01/2006,41.44,-0.005534847
11/01/2006,41.67,0.000480077
10/01/2006,41.65,0.000960846
09/01/2006,41.61,0.004818125
06/01/2006,41.41,0.009462645
05/01/2006,41.02,0.004887595
04/01/2006,40.82,-0.001957906
03/01/2006,40.9,0.014530486
30/12/2005,40.31,-0.007168489
29/12/2005,40.6,-0.004423699
28/12/2005,40.78,-0.004648326
27/12/2005,40.97,-0.004383836
23/12/2005,41.15,-0.003154194
22/12/2005,41.28,0.001697176
21/12/2005,41.21,-0.00024263
20/12/2005,41.22,-0.004840281
19/12/2005,41.42,0.005082911
16/12/2005,41.21,0.001214034
15/12/2005,41.16,0.001702128
14/12/2005,41.09,0.003168802
13/12/2005,40.96,-0.004627946
12/12/2005,41.15,-0.008710435
09/12/2005,41.51,-0.008874024
08/12/2005,41.88,-0.007611835
07/12/2005,42.2,-0.008024589
06/12/2005,42.54,-0.002582464
05/12/2005,42.65,-0.003978009
02/12/2005,42.82,-0.000466962
01/12/2005,42.84,0.003507545
30/11/2005,42.69,-0.00839753
29/11/2005,43.05,0.006291527
28/11/2005,42.78,-0.000467399
25/11/2005,42.8,0.003510829
23/11/2005,42.65,0.007295008
22/11/2005,42.34,0.004497581
21/11/2005,42.15,-0.001185537
18/11/2005,42.2,0.007850641
17/11/2005,41.87,-0.006427828
16/11/2005,42.14,-0.007565048
15/11/2005,42.46,-0.002822203
14/11/2005,42.58,-0.004218427
11/11/2005,42.76,0.005628533
10/11/2005,42.52,0.008028378
09/11/2005,42.18,0.000948767
08/11/2005,42.14,-0.006386775
07/11/2005,42.41,0.002597097
04/11/2005,42.3,-0.006597573
03/11/2005,42.58,0.000704804
02/11/2005,42.55,-0.002347419
01/11/2005,42.65,-0.00304343
31/10/2005,42.78,-0.001168088
28/10/2005,42.83,0.016004107
27/10/2005,42.15,-0.004497581
26/10/2005,42.34,-0.002830191
25/10/2005,42.46,0.001414094
24/10/2005,42.4,0.011146801
21/10/2005,41.93,-0.00404618
20/10/2005,42.1,0.007151401
19/10/2005,41.8,0.001196888
18/10/2005,41.75,-0.008110731
17/10/2005,42.09,0.000475285
14/10/2005,42.07,0.008354267
13/10/2005,41.72,0
12/10/2005,41.72,0.001439194
11/10/2005,41.66,-0.007651879
10/10/2005,41.98,-0.005226907
07/10/2005,42.2,-0.012012864
06/10/2005,42.71,0.002109458
05/10/2005,42.62,-0.009806289
04/10/2005,43.04,-0.003942034
03/10/2005,43.21,0.000462963
30/09/2005,43.19,0.00208599
29/09/2005,43.1,0.005350716
28/09/2005,42.87,0.012676226
27/09/2005,42.33,-0.00094451
26/09/2005,42.37,0.000472144
23/09/2005,42.35,0.003074379
22/09/2005,42.22,-0.000710311
21/09/2005,42.25,-0.015267472
20/09/2005,42.9,-0.010665531
19/09/2005,43.36,-0.000922084
16/09/2005,43.4,-0.005285546
15/09/2005,43.63,0.002524385
14/09/2005,43.52,-0.003211749
13/09/2005,43.66,-0.01342302
12/09/2005,44.25,0.004530019
09/09/2005,44.05,-0.005207755
08/09/2005,44.28,-0.008321199
07/09/2005,44.65,0.002915781
06/09/2005,44.52,0.014024206
02/09/2005,43.9,0.000455685
01/09/2005,43.88,-0.002730999
31/08/2005,44,0.013960634
30/08/2005,43.39,-0.013960634
29/08/2005,44,0.009820794
26/08/2005,43.57,-0.005493262
25/08/2005,43.81,-0.000456413
24/08/2005,43.83,-0.008180005
23/08/2005,44.19,-0.001808728
22/08/2005,44.27,-0.002706972
19/08/2005,44.39,0.019563863
18/08/2005,43.53,0.0050668
17/08/2005,43.31,0.00023092
16/08/2005,43.3,-0.005527421
15/08/2005,43.54,-0.000918274
12/08/2005,43.58,-0.012088185
11/08/2005,44.11,0.004772194
10/08/2005,43.9,-0.004545462
09/08/2005,44.1,0.009798415
08/08/2005,43.67,-0.008890974
05/08/2005,44.06,-0.006785821
04/08/2005,44.36,-0.006963973
03/08/2005,44.67,0.008769028
02/08/2005,44.28,0.009302393
01/08/2005,43.87,0.002510557
29/07/2005,43.76,-0.014294061
28/07/2005,44.39,0.008597338
27/07/2005,44.01,0.007297638
26/07/2005,43.69,0.000915961
25/07/2005,43.65,-0.008667937
22/07/2005,44.03,0.001818596
21/07/2005,43.95,0.014207388
20/07/2005,43.33,0
19/07/2005,43.33,0.009274354
18/07/2005,42.93,-0.00348797
15/07/2005,43.08,-0.002318573
14/07/2005,43.18,0.005806543
13/07/2005,42.93,0.002565599
12/07/2005,42.82,0.001168361
11/07/2005,42.77,0.000935673
08/07/2005,42.73,0.022962306
07/07/2005,41.76,-0.004539489
06/07/2005,41.95,-0.010669929
05/07/2005,42.4,0.004491202
01/07/2005,42.21,0.010957708
30/06/2005,41.75,-0.022499469
29/06/2005,42.7,-0.00397336
28/06/2005,42.87,0.012676226
27/06/2005,42.33,0.003075833
24/06/2005,42.2,-0.020406478
23/06/2005,43.07,-0.008323747
22/06/2005,43.43,-0.005739885
21/06/2005,43.68,-0.005251753
20/06/2005,43.91,-0.003183268
17/06/2005,44.05,0.00614826
16/06/2005,43.78,0.003202931
15/06/2005,43.64,-0.002060204
14/06/2005,43.73,0.003206599
13/06/2005,43.59,-0.008224858
10/06/2005,43.95,0.006849342
09/06/2005,43.65,-0.005711038
08/06/2005,43.9,-0.004772194
07/06/2005,44.11,0.003178931
06/06/2005,43.97,-0.005895709
03/06/2005,44.23,-0.012358319
02/06/2005,44.78,0.004251993
01/06/2005,44.59,-0.00089666
31/05/2005,44.63,-0.006699444
27/05/2005,44.93,0.00089067
26/05/2005,44.89,-0.000222742
25/05/2005,44.9,-0.002669041
24/05/2005,45.02,0.001111235
23/05/2005,44.97,-0.001777383
20/05/2005,45.05,-0.004429686
19/05/2005,45.25,0.00731954
18/05/2005,44.92,0.01164366
17/05/2005,44.4,0.003158135
16/05/2005,44.26,0.003394821
13/05/2005,44.11,-0.001359311
12/05/2005,44.17,-0.002261421
11/05/2005,44.27,0.000903955
10/05/2005,44.23,-0.007657695
09/05/2005,44.57,0.008562468
06/05/2005,44.19,0.000905592
05/05/2005,44.15,0.004995469
04/05/2005,43.93,0.0038773
03/05/2005,43.76,0.004351318
02/05/2005,43.57,0.002988165
29/04/2005,43.44,0.017415975
28/04/2005,42.69,-0.003040582
27/04/2005,42.82,-0.003264167
26/04/2005,42.96,0.006539024
25/04/2005,42.68,0.01297035
22/04/2005,42.13,0.003566762
21/04/2005,41.98,0.002384928
20/04/2005,41.88,-0.012339976
19/04/2005,42.4,0.034308271
18/04/2005,40.97,-0.007780248
15/04/2005,41.29,-0.018714558
14/04/2005,42.07,-0.000712843
13/04/2005,42.1,-0.005448314
12/04/2005,42.33,0.010926475
11/04/2005,41.87,-0.005478161
08/04/2005,42.1,-0.000474947
07/04/2005,42.12,0.009781779
06/04/2005,41.71,-0.003589809
05/04/2005,41.86,0.009360443
04/04/2005,41.47,0.002172602
01/04/2005,41.38,-0.006983773
31/03/2005,41.67,-0.006696987
30/03/2005,41.95,0.013439127
29/03/2005,41.39,0.006544685
28/03/2005,41.12,-0.001943635
24/03/2005,41.2,0.000485555
23/03/2005,41.18,-0.005328179
22/03/2005,41.4,-0.004819286
21/03/2005,41.6,0.00337106
18/03/2005,41.46,-0.012940511
17/03/2005,42,0.001429593
16/03/2005,41.94,-0.007127614
15/03/2005,42.24,-0.002364626
14/03/2005,42.34,-0.003301111
11/03/2005,42.48,-0.013793322
10/03/2005,43.07,-0.003245251
09/03/2005,43.21,-0.004848215
08/03/2005,43.42,-0.006885499
07/03/2005,43.72,0.001831502
04/03/2005,43.64,0.010596736
03/03/2005,43.18,0.003247509
02/03/2005,43.04,-0.005329638
01/03/2005,43.27,0.010921452
28/02/2005,42.8,-0.005127021
25/02/2005,43.02,0.008403411
24/02/2005,42.66,0.001877054
23/02/2005,42.58,-0.004919771
22/02/2005,42.79,-0.00396502
18/02/2005,42.96,-0.000930665
17/02/2005,43,-0.006952519
16/02/2005,43.3,0.015125361
15/02/2005,42.65,-0.004911716
14/02/2005,42.86,0.002335904
11/02/2005,42.76,0.00609901
10/02/2005,42.5,-0.00609901
09/02/2005,42.76,0.002575812
08/02/2005,42.65,0.00375852
07/02/2005,42.49,0.00047081
04/02/2005,42.47,0.017338043
03/02/2005,41.74,-0.004303138
02/02/2005,41.92,0.011999184
01/02/2005,41.42,-0.001688578
31/01/2005,41.49,0
28/01/2005,41.49,-0.006486509
27/01/2005,41.76,0.001917546
26/01/2005,41.68,0.010612738
25/01/2005,41.24,0.006812678
24/01/2005,40.96,0.001221449
21/01/2005,40.91,-0.010214097
20/01/2005,41.33,0.005580507
19/01/2005,41.1,-0.003642991
18/01/2005,41.25,0.006811021
14/01/2005,40.97,0.005629681
13/01/2005,40.74,-0.0102565
12/01/2005,41.16,0
11/01/2005,41.16,-0.005572395
10/01/2005,41.39,0.005572395
07/01/2005,41.16,0.00121551
06/01/2005,41.11,0.008304884
05/01/2005,40.77,-0.004649464
04/01/2005,40.96,-0.014060838
03/01/2005,41.54,-0.002404425
31/12/2004,41.64,-0.000240125
30/12/2004,41.65,0.002163202
29/12/2004,41.56,-0.006953631
28/12/2004,41.85,0.004790428
27/12/2004,41.65,0.003367007
23/12/2004,41.51,-0.00168492
22/12/2004,41.58,0.014047216
21/12/2004,41,0.001220256
20/12/2004,40.95,0
17/12/2004,40.95,-0.004385972
16/12/2004,41.13,-0.008232492
15/12/2004,41.47,0.004107774
14/12/2004,41.3,0.010710911
13/12/2004,40.86,0.008109149
10/12/2004,40.53,-0.006884709
09/12/2004,40.81,0.01034492
