Date,Close,OXY
03/07/2007,58.8,0.001361471
02/07/2007,58.72,0.014408483
29/06/2007,57.88,0.010420379
28/06/2007,57.28,0.008239156
27/06/2007,56.81,0.016326893
26/06/2007,55.89,-0.032391496
25/06/2007,57.73,-0.018364886
22/06/2007,58.8,0.004773279
21/06/2007,58.52,0.024389343
20/06/2007,57.11,-0.034251692
19/06/2007,59.1,-0.004726545
18/06/2007,59.38,0.001179543
15/06/2007,59.31,0.009827256
14/06/2007,58.73,0.017693496
13/06/2007,57.7,0.019424882
12/06/2007,56.59,-0.007218977
11/06/2007,57,0.001053186
08/06/2007,56.94,0.004753112
07/06/2007,56.67,-0.017145277
06/06/2007,57.65,-0.011383359
05/06/2007,58.31,-0.00119976
04/06/2007,58.38,0.035746113
01/06/2007,56.33,0.024439671
31/05/2007,54.97,-0.00218063
30/05/2007,55.09,0.018688708
29/05/2007,54.07,-0.016326145
25/05/2007,54.96,0.018918739
24/05/2007,53.93,-0.012530107
23/05/2007,54.61,0.001649409
22/05/2007,54.52,-0.004940089
21/05/2007,54.79,0.002192583
18/05/2007,54.67,0.012516269
17/05/2007,53.99,0.018506931
16/05/2007,53,0.012722093
15/05/2007,52.33,0.009214886
14/05/2007,51.85,-0.001541723
11/05/2007,51.93,0.02831944
10/05/2007,50.48,-0.0151384
09/05/2007,51.25,0.002539808
08/05/2007,51.12,-0.007405998
07/05/2007,51.5,-0.002908388
04/05/2007,51.65,-0.004057585
03/05/2007,51.86,0.01046724
02/05/2007,51.32,0.010971897
01/05/2007,50.76,0.001182732
30/04/2007,50.7,-0.009227512
27/04/2007,51.17,-0.000390778
26/04/2007,51.19,-0.019346705
25/04/2007,52.19,0.014474826
24/04/2007,51.44,-0.000194382
23/04/2007,51.45,-0.005040724
20/04/2007,51.71,0.028640639
19/04/2007,50.25,-0.017165263
18/04/2007,51.12,0.00333105
17/04/2007,50.95,-0.00957132
16/04/2007,51.44,0.003310294
13/04/2007,51.27,0.002734377
12/04/2007,51.13,0.025152331
11/04/2007,49.86,-0.009580912
10/04/2007,50.34,0.013197552
09/04/2007,49.68,-0.005420067
05/04/2007,49.95,0.004012041
04/04/2007,49.75,0.001609334
03/04/2007,49.67,0.001813603
02/04/2007,49.58,0.005460626
30/03/2007,49.31,-0.019878177
29/03/2007,50.3,0.010592684
28/03/2007,49.77,0.016000341
27/03/2007,48.98,0.007377083
26/03/2007,48.62,0.007017573
23/03/2007,48.28,0.004151106
22/03/2007,48.08,0.019956549
21/03/2007,47.13,0.008737402
20/03/2007,46.72,0.008598505
19/03/2007,46.32,0.012382042
16/03/2007,45.75,-0.002401486
15/03/2007,45.86,-0.010843741
14/03/2007,46.36,0.018285229
13/03/2007,45.52,-0.007659519
12/03/2007,45.87,-0.009978391
09/03/2007,46.33,0
08/03/2007,46.33,-0.000647319
07/03/2007,46.36,0.011934611
06/03/2007,45.81,0.014512128
05/03/2007,45.15,-0.016474837
02/03/2007,45.9,-0.013202226
01/03/2007,46.51,0.008420648
28/02/2007,46.12,-0.00367926
27/02/2007,46.29,-0.035024274
26/02/2007,47.94,-0.006445599
23/02/2007,48.25,0.005194817
22/02/2007,48,0.004803184
21/02/2007,47.77,0.013063818
20/02/2007,47.15,-0.007816666
16/02/2007,47.52,-0.002102166
15/02/2007,47.62,-0.010029336
14/02/2007,48.1,0.031681636
13/02/2007,46.6,0.01317656
12/02/2007,45.99,-0.011458346
09/02/2007,46.52,-0.015146956
08/02/2007,47.23,0.012785173
07/02/2007,46.63,-0.000428816
06/02/2007,46.65,-0.000214339
05/02/2007,46.66,-0.01341159
02/02/2007,47.29,0.010415654
01/02/2007,46.8,0.009446184
31/01/2007,46.36,0.01106182
30/01/2007,45.85,0.014942049
29/01/2007,45.17,-0.010351375
26/01/2007,45.64,0.00527242
25/01/2007,45.4,-0.017467693
24/01/2007,46.2,0.024319306
23/01/2007,45.09,0.028798391
22/01/2007,43.81,-0.021229343
19/01/2007,44.75,0.025804963
18/01/2007,43.61,-0.009130399
17/01/2007,44.01,0.010048041
16/01/2007,43.57,-0.018870629
12/01/2007,44.4,0.030180617
11/01/2007,43.08,-0.001159958
10/01/2007,43.13,-0.01221354
09/01/2007,43.66,-0.037536714
08/01/2007,45.33,-0.002643756
05/01/2007,45.45,-0.006797526
04/01/2007,45.76,-0.020761991
03/01/2007,46.72,-0.04417254
29/12/2006,48.83,-0.007955167
28/12/2006,49.22,-0.00506638
27/12/2006,49.47,0.016303601
26/12/2006,48.67,-0.009407022
22/12/2006,49.13,-0.010729934
21/12/2006,49.66,-0.005221944
20/12/2006,49.92,-0.003798865
19/12/2006,50.11,0.008215656
18/12/2006,49.7,-0.043699139
15/12/2006,51.92,0
14/12/2006,51.92,0.036082346
13/12/2006,50.08,0.013671303
12/12/2006,49.4,0.004056801
11/12/2006,49.2,-0.006281046
08/12/2006,49.51,0.002629185
07/12/2006,49.38,-0.014874646
06/12/2006,50.12,-0.009136111
05/12/2006,50.58,0.013134517
04/12/2006,49.92,-0.009767844
01/12/2006,50.41,0.001389578
30/11/2006,50.34,0.006577004
29/11/2006,50.01,0.037486565
28/11/2006,48.17,0.006665303
27/11/2006,47.85,-0.001879111
24/11/2006,47.94,0.000417275
22/11/2006,47.92,-0.01264921
21/11/2006,48.53,0.029060266
20/11/2006,47.14,-0.007397265
17/11/2006,47.49,0.005913428
16/11/2006,47.21,-0.030457089
15/11/2006,48.67,0.009703803
14/11/2006,48.2,0.00083022
13/11/2006,48.16,-0.010123008
10/11/2006,48.65,-0.00839223
09/11/2006,49.06,0.001631987
08/11/2006,48.98,0.027949237
07/11/2006,47.63,-0.018719349
06/11/2006,48.53,0.026517892
03/11/2006,47.26,0.012134263
02/11/2006,46.69,0.008820107
01/11/2006,46.28,-0.014160288
31/10/2006,46.94,0.013080491
30/10/2006,46.33,-0.028722323
27/10/2006,47.68,-0.0068973
26/10/2006,48.01,-0.018981383
25/10/2006,48.93,0.027137864
24/10/2006,47.62,0.026168922
23/10/2006,46.39,-0.013489124
20/10/2006,47.02,-0.01791596
19/10/2006,47.87,0.032699304
18/10/2006,46.33,-0.001078632
17/10/2006,46.38,-0.03057563
16/10/2006,47.82,0.024342402
13/10/2006,46.67,0.03266841
12/10/2006,45.17,0.011354903
11/10/2006,44.66,-0.019951892
10/10/2006,45.56,0.010369646
09/10/2006,45.09,-0.011027902
06/10/2006,45.59,-0.001534247
05/10/2006,45.66,0.020131196
04/10/2006,44.75,-0.005126502
03/10/2006,44.98,-0.048387788
02/10/2006,47.21,-0.018884321
29/09/2006,48.11,0.011287745
28/09/2006,47.57,-0.00168032
27/09/2006,47.65,0.021209703
26/09/2006,46.65,0.025620159
25/09/2006,45.47,0.005292184
22/09/2006,45.23,-0.005951742
21/09/2006,45.5,0.024923408
20/09/2006,44.38,-0.015649772
19/09/2006,45.08,-0.01693651
18/09/2006,45.85,0.040049846
15/09/2006,44.05,-0.009714298
14/09/2006,44.48,-0.031425467
13/09/2006,45.9,0.006557401
12/09/2006,45.6,-0.005903592
11/09/2006,45.87,-0.019858196
08/09/2006,46.79,-0.021983553
07/09/2006,47.83,0.001045916
06/09/2006,47.78,-0.066590099
05/09/2006,51.07,-0.007996142
01/09/2006,51.48,0.009563848
31/08/2006,50.99,-0.015374439
30/08/2006,51.78,-0.01457081
29/08/2006,52.54,-0.001711515
28/08/2006,52.63,-0.014711695
25/08/2006,53.41,0.011297428
24/08/2006,52.81,0.008748629
23/08/2006,52.35,-0.017984394
22/08/2006,53.3,0.008100261
21/08/2006,52.87,0.008547872
18/08/2006,52.42,0.019455492
17/08/2006,51.41,0.000389105
16/08/2006,51.39,-0.703118704
15/08/2006,103.81,0.013773254
14/08/2006,102.39,-0.026884117
11/08/2006,105.18,-0.004742492
10/08/2006,105.68,-0.006225848
09/08/2006,106.34,0.008689137
08/08/2006,105.42,-0.017583077
07/08/2006,107.29,0.019291992
04/08/2006,105.24,-0.016024473
03/08/2006,106.94,-0.006895936
02/08/2006,107.68,-0.000928247
01/08/2006,107.78,0.000278384
31/07/2006,107.75,0.010730217
28/07/2006,106.6,-0.000656445
27/07/2006,106.67,0.00093791
26/07/2006,106.57,0.024411147
25/07/2006,104,0.006366376
24/07/2006,103.34,0.037264045
21/07/2006,99.56,0.000602833
20/07/2006,99.5,-0.01387317
19/07/2006,100.89,0.007361752
18/07/2006,100.15,0.011751253
17/07/2006,98.98,-0.041169479
14/07/2006,103.14,0.007200576
13/07/2006,102.4,-0.007491401
12/07/2006,103.17,0.0114053
11/07/2006,102,-0.008979174
10/07/2006,102.92,0.002919142
07/07/2006,102.62,-0.011240428
06/07/2006,103.78,-0.009875913
05/07/2006,104.81,0.002101242
03/07/2006,104.59,0.01969746
30/06/2006,102.55,0.00292969
29/06/2006,102.25,0.00657413
28/06/2006,101.58,0.02663632
27/06/2006,98.91,-0.01095984
26/06/2006,100,0.033453376
23/06/2006,96.71,0.020474966
22/06/2006,94.75,0.009544081
21/06/2006,93.85,0.016328647
20/06/2006,92.33,-0.006046882
19/06/2006,92.89,-0.040507595
16/06/2006,96.73,-0.00536139
15/06/2006,97.25,0.040286577
14/06/2006,93.41,0.014123463
13/06/2006,92.1,-0.044177921
12/06/2006,96.26,-0.006936205
09/06/2006,96.93,-0.000515703
08/06/2006,96.98,0.023579601
07/06/2006,94.72,-0.03557175
06/06/2006,98.15,0.00767071
05/06/2006,97.4,-0.035303717
02/06/2006,100.9,0.010160462
01/06/2006,99.88,0.007940937
31/05/2006,99.09,0.028767915
30/05/2006,96.28,-0.015050279
26/05/2006,97.74,-0.001329176
25/05/2006,97.87,0.041729221
24/05/2006,93.87,0.002132879
23/05/2006,93.67,0.005996377
22/05/2006,93.11,-0.010151287
19/05/2006,94.06,0.018022372
18/05/2006,92.38,-0.005182478
17/05/2006,92.86,-0.04330867
16/05/2006,96.97,-0.022232203
15/05/2006,99.15,-0.031275818
12/05/2006,102.3,-0.037885135
11/05/2006,106.25,-0.008248242
10/05/2006,107.13,0.014289987
09/05/2006,105.61,0.018154521
08/05/2006,103.71,-0.007301406
05/05/2006,104.47,0.00585611
04/05/2006,103.86,-0.014908533
03/05/2006,105.42,-0.009441158
02/05/2006,106.42,0.020218049
01/05/2006,104.29,0.014973955
28/04/2006,102.74,0.013621652
27/04/2006,101.35,0.01171113
26/04/2006,100.17,-0.042509698
25/04/2006,104.52,-0.009806334
24/04/2006,105.55,-0.013737514
21/04/2006,107.01,0.045403698
20/04/2006,102.26,-0.002051483
19/04/2006,102.47,-0.001852484
18/04/2006,102.66,0.013829851
17/04/2006,101.25,0.05002055
13/04/2006,96.31,-0.000311446
12/04/2006,96.34,0.003222959
11/04/2006,96.03,-0.004882366
10/04/2006,96.5,0.014298631
07/04/2006,95.13,-0.019569689
06/04/2006,97.01,-0.005038312
05/04/2006,97.5,0.019574961
04/04/2006,95.61,0.014538815
03/04/2006,94.23,0.016909649
31/03/2006,92.65,-0.017227969
30/03/2006,94.26,-0.014220496
29/03/2006,95.61,0.010619941
28/03/2006,94.6,0.00561829
27/03/2006,94.07,0.00287433
24/03/2006,93.8,-0.003299455
23/03/2006,94.11,0.01736378
22/03/2006,92.49,0.005094586
21/03/2006,92.02,-0.004337461
20/03/2006,92.42,-0.028375237
17/03/2006,95.08,-0.000210327
16/03/2006,95.1,0.005800174
15/03/2006,94.55,0.008817181
14/03/2006,93.72,0.015809331
13/03/2006,92.25,0.023360167
10/03/2006,90.12,0.001554692
09/03/2006,89.98,-0.00222025
08/03/2006,90.18,-0.009491297
07/03/2006,91.04,-0.006132301
06/03/2006,91.6,-0.03644562
03/03/2006,95,0.007607814
02/03/2006,94.28,0.017548064
01/03/2006,92.64,0.011944979
28/02/2006,91.54,0.008006624
27/02/2006,90.81,-0.017141093
24/02/2006,92.38,0.026100835
23/02/2006,90,-0.004213334
22/02/2006,90.38,-0.016024929
21/02/2006,91.84,0.019793917
17/02/2006,90.04,0.015219631
16/02/2006,88.68,0.03022208
15/02/2006,86.04,-0.014538158
14/02/2006,87.3,-0.00240261
13/02/2006,87.51,0.005844954
10/02/2006,87,-0.008811638
09/02/2006,87.77,-0.020189035
08/02/2006,89.56,-0.006011373
07/02/2006,90.1,-0.042268229
06/02/2006,93.99,0.027396019
03/02/2006,91.45,-0.007082568
02/02/2006,92.1,-0.019994217
01/02/2006,93.96,-0.039134748
31/01/2006,97.71,0.033721584
30/01/2006,94.47,0.035117784
27/01/2006,91.21,0.017474455
26/01/2006,89.63,0.003240769
25/01/2006,89.34,-0.014004897
24/01/2006,90.6,-0.007696575
23/01/2006,91.3,0.003291281
20/01/2006,91,-0.003291281
19/01/2006,91.3,0.015008006
18/01/2006,89.94,-0.024708883
17/01/2006,92.19,0.025821354
13/01/2006,89.84,0.022741045
12/01/2006,87.82,-0.029729039
11/01/2006,90.47,-0.004741697
10/01/2006,90.9,0.016863058
09/01/2006,89.38,0.017721554
06/01/2006,87.81,0.044358591
05/01/2006,84,-0.011246049
04/01/2006,84.95,-0.01193555
03/01/2006,85.97,0.07347289
30/12/2005,79.88,0.001503383
29/12/2005,79.76,-0.010228354
28/12/2005,80.58,0.011734001
27/12/2005,79.64,-0.034796848
23/12/2005,82.46,-0.007490672
22/12/2005,83.08,-0.002164243
21/12/2005,83.26,0.001562594
20/12/2005,83.13,0.018576386
19/12/2005,81.6,0.009233676
16/12/2005,80.85,-0.03368714
15/12/2005,83.62,-0.012006088
14/12/2005,84.63,0.012723877
13/12/2005,83.56,0.011071112
12/12/2005,82.64,0.009727703
09/12/2005,81.84,-0.019601354
08/12/2005,83.46,0.010357795
07/12/2005,82.6,-0.018472398
06/12/2005,84.14,0.009553452
05/12/2005,83.34,0.016697303
02/12/2005,81.96,-0.006688175
01/12/2005,82.51,0.039681369
30/11/2005,79.3,0.003790276
29/11/2005,79,0.01171391
28/11/2005,78.08,-0.023792568
25/11/2005,79.96,0.010813635
23/11/2005,79.1,0.002278194
22/11/2005,78.92,0.031797749
21/11/2005,76.45,0.018482374
18/11/2005,75.05,-0.009151864
17/11/2005,75.74,-0.00933051
16/11/2005,76.45,0.017416986
15/11/2005,75.13,0.009629605
14/11/2005,74.41,0.005255014
11/11/2005,74.02,0.012780595
10/11/2005,73.08,-0.041019019
09/11/2005,76.14,-0.010062156
08/11/2005,76.91,0
07/11/2005,76.91,-0.02427709
04/11/2005,78.8,-0.025187723
03/11/2005,80.81,0.016469493
02/11/2005,79.49,-0.000503081
01/11/2005,79.53,0.008206599
31/10/2005,78.88,0.025421834
28/10/2005,76.9,0.02982932
27/10/2005,74.64,-0.012779727
26/10/2005,75.6,-0.006986122
25/10/2005,76.13,0.033661519
24/10/2005,73.61,0.03413112
21/10/2005,71.14,0.017012035
20/10/2005,69.94,-0.050327715
19/10/2005,73.55,0.029667578
18/10/2005,71.4,-0.052252218
17/10/2005,75.23,0.033796133
14/10/2005,72.73,-0.030467457
13/10/2005,74.98,-0.025934449
12/10/2005,76.95,-0.02477185
11/10/2005,78.88,0.024511975
10/10/2005,76.97,-0.008022817
07/10/2005,77.59,0.012449908
06/10/2005,76.63,-0.033997245
05/10/2005,79.28,-0.026635053
04/10/2005,81.42,-0.047725158
03/10/2005,85.4,-0.000351226
30/09/2005,85.43,-0.016830529
29/09/2005,86.88,-0.001265313
28/09/2005,86.99,-0.001263714
27/09/2005,87.1,-0.002980628
26/09/2005,87.36,0.016504501
23/09/2005,85.93,-0.017648535
22/09/2005,87.46,-0.010464154
21/09/2005,88.38,0.015392813
20/09/2005,87.03,-0.020133763
19/09/2005,88.8,0.025664368
16/09/2005,86.55,0.005329021
15/09/2005,86.09,0.002442288
14/09/2005,85.88,0.020468895
13/09/2005,84.14,-0.011344957
12/09/2005,85.1,-0.02139119
09/09/2005,86.94,0.025276519
08/09/2005,84.77,0.010316093
07/09/2005,83.9,-0.002499853
06/09/2005,84.11,-0.003086422
02/09/2005,84.37,-0.005083655
01/09/2005,84.8,0.021093555
31/08/2005,83.03,0.026853805
30/08/2005,80.83,0.01244881
29/08/2005,79.83,0.021013431
26/08/2005,78.17,-0.022265309
25/08/2005,79.93,0.004891212
24/08/2005,79.54,-0.000754053
23/08/2005,79.6,0.000502639
22/08/2005,79.56,0.004156439
19/08/2005,79.23,0.004554088
18/08/2005,78.87,0.001903675
17/08/2005,78.72,-0.024965231
16/08/2005,80.71,-0.022783935
15/08/2005,82.57,-0.013353582
12/08/2005,83.68,0.000358573
11/08/2005,83.65,0.01833807
10/08/2005,82.13,0.00684181
09/08/2005,81.57,-0.00903106
08/08/2005,82.31,0.011485952
05/08/2005,81.37,-0.017904382
04/08/2005,82.84,-0.005537513
03/08/2005,83.3,-0.001559408
02/08/2005,83.43,0.00709692
01/08/2005,82.84,0.006782972
29/07/2005,82.28,-0.009073923
28/07/2005,83.03,-0.003366602
27/07/2005,83.31,0.010497834
26/07/2005,82.44,-0.002906979
25/07/2005,82.68,-0.002657327
22/07/2005,82.9,0.03099409
21/07/2005,80.37,-0.003105785
20/07/2005,80.62,0.002483856
19/07/2005,80.42,0.017815049
18/07/2005,79,0.002534856
15/07/2005,78.8,-0.007837229
14/07/2005,79.42,-0.027201578
13/07/2005,81.61,-0.008662288
12/07/2005,82.32,0.013329454
11/07/2005,81.23,0.002835482
08/07/2005,81,-0.009705832
07/07/2005,81.79,0.021378633
06/07/2005,80.06,-0.023698962
05/07/2005,81.98,0.028707737
01/07/2005,79.66,0.03487166
30/06/2005,76.93,-0.009573165
29/06/2005,77.67,-0.016598951
28/06/2005,78.97,-0.017075117
27/06/2005,80.33,0.017201755
24/06/2005,78.96,-0.001897894
23/06/2005,79.11,0.003165161
22/06/2005,78.86,0.004320759
21/06/2005,78.52,-0.027137344
20/06/2005,80.68,0.006840397
17/06/2005,80.13,0.012684628
16/06/2005,79.12,0.009907359
15/06/2005,78.34,0.020765562
14/06/2005,76.73,0.011930656
13/06/2005,75.82,-0.0025028
10/06/2005,76.01,0.006599813
09/06/2005,75.51,0.024262299
08/06/2005,73.7,-0.005277771
07/06/2005,74.09,-0.017128747
06/06/2005,75.37,-0.000663174
03/06/2005,75.42,0.009324698
02/06/2005,74.72,-0.001203772
01/06/2005,74.81,0.02298641
31/05/2005,73.11,-0.005592322
27/05/2005,73.52,0.011353655
26/05/2005,72.69,0.016646244
25/05/2005,71.49,0.019206917
24/05/2005,70.13,0.006724398
23/05/2005,69.66,0.023530497
20/05/2005,68.04,-0.001175088
19/05/2005,68.12,0.016578236
18/05/2005,67,-0.00074599
17/05/2005,67.05,0.017300168
16/05/2005,65.9,-0.005297023
13/05/2005,66.25,-0.021650715
12/05/2005,67.7,-0.039958993
11/05/2005,70.46,0.021373545
10/05/2005,68.97,-0.024773945
09/05/2005,70.7,0.003542335
06/05/2005,70.45,0.006122323
05/05/2005,70.02,0.016269886
04/05/2005,68.89,0.008162121
03/05/2005,68.33,-0.024146333
02/05/2005,70,0.014388737
29/04/2005,69,0.024946268
28/04/2005,67.3,-0.03274189
27/04/2005,69.54,-0.033652264
26/04/2005,71.92,-0.020233296
25/04/2005,73.39,0.026509905
22/04/2005,71.47,0.003504103
21/04/2005,71.22,0.035151497
20/04/2005,68.76,-0.014438599
19/04/2005,69.76,0.027761393
18/04/2005,67.85,0.035249244
15/04/2005,65.5,-0.045221463
14/04/2005,68.53,-0.000729341
13/04/2005,68.58,-0.044071303
12/04/2005,71.67,-0.015231532
11/04/2005,72.77,0.007586767
08/04/2005,72.22,-0.01101636
07/04/2005,73.02,-0.015491545
06/04/2005,74.16,0.014533363
05/04/2005,73.09,-0.007496798
04/04/2005,73.64,0
01/04/2005,73.64,0.034116975
31/03/2005,71.17,0.023744629
30/03/2005,69.5,0.01580774
29/03/2005,68.41,-0.011915282
28/03/2005,69.23,-0.008199715
24/03/2005,69.8,0.01341334
23/03/2005,68.87,-0.032850712
22/03/2005,71.17,-0.020168985
21/03/2005,72.62,-0.019094961
18/03/2005,74.02,0.017168973
17/03/2005,72.76,0.024486477
16/03/2005,71,0.00451723
15/03/2005,70.68,-0.024043652
14/03/2005,72.4,0.015309972
11/03/2005,71.3,0.011141784
10/03/2005,70.51,-0.006925333
09/03/2005,71,-0.032017148
08/03/2005,73.31,0.005882772
07/03/2005,72.88,-0.01050989
04/03/2005,73.65,0.008727725
03/03/2005,73.01,0.028761969
02/03/2005,70.94,0.023245253
01/03/2005,69.31,-0.013755769
28/02/2005,70.27,-0.015392523
25/02/2005,71.36,0.020242747
24/02/2005,69.93,0.019931336
23/02/2005,68.55,0.007320677
22/02/2005,68.05,0.002648618
18/02/2005,67.87,0.029303936
17/02/2005,65.91,-0.010414402
16/02/2005,66.6,0.024317308
15/02/2005,65,-0.000922651
14/02/2005,65.06,-0.001075352
11/02/2005,65.13,0.027394709
10/02/2005,63.37,0.033373866
09/02/2005,61.29,0.011816977
08/02/2005,60.57,0.008622172
07/02/2005,60.05,0.001833487
04/02/2005,59.94,-0.010290547
03/02/2005,60.56,0.005464042
02/02/2005,60.23,0.013876341
01/02/2005,59.4,0.017320861
31/01/2005,58.38,0.01501452
28/01/2005,57.51,-0.004337649
27/01/2005,57.76,0.001039321
26/01/2005,57.7,0.013083484
25/01/2005,56.95,-0.014815086
24/01/2005,57.8,0.00294551
21/01/2005,57.63,0.002258318
20/01/2005,57.5,-0.013817146
19/01/2005,58.3,-0.00102863
18/01/2005,58.36,0.003948842
14/01/2005,58.13,0.019981553
13/01/2005,56.98,0.005455359
12/01/2005,56.67,0.017085306
11/01/2005,55.71,-0.000717746
10/01/2005,55.75,0
07/01/2005,55.75,-0.01636756
06/01/2005,56.67,0.018881929
05/01/2005,55.61,-0.005559057
04/01/2005,55.92,-0.011203105
03/01/2005,56.55,-0.031505521
31/12/2004,58.36,-0.000171336
30/12/2004,58.37,-0.001369629
29/12/2004,58.45,0.005489806
28/12/2004,58.13,0.010201524
27/12/2004,57.54,-0.011576803
23/12/2004,58.21,0.002924733
22/12/2004,58.04,-0.011477642
21/12/2004,58.71,0.000511117
20/12/2004,58.68,0.030803612
17/12/2004,56.9,-0.004384049
16/12/2004,57.15,-0.006105558
15/12/2004,57.5,0.017367334
14/12/2004,56.51,-0.001591372
13/12/2004,56.6,0.023236077
10/12/2004,55.3,-0.001265022
09/12/2004,55.37,0.011260562
