Date,Close,QCOM
19/07/2005,35.8,0.019177125
18/07/2005,35.12,-0.013012913
15/07/2005,35.58,0.00648529
14/07/2005,35.35,0.012238661
13/07/2005,34.92,-0.0051414
12/07/2005,35.1,-0.002844952
11/07/2005,35.2,0.012866511
08/07/2005,34.75,0.037530057
07/07/2005,33.47,0.002093615
06/07/2005,33.4,-0.005672504
05/07/2005,33.59,-0.000297663
01/07/2005,33.6,0.017715521
30/06/2005,33.01,-0.015928211
29/06/2005,33.54,0.001193318
28/06/2005,33.5,-0.002682965
27/06/2005,33.59,0.000297752
24/06/2005,33.58,-0.012429873
23/06/2005,34,-0.026412797
22/06/2005,34.91,-0.005997448
21/06/2005,35.12,-0.002559364
20/06/2005,35.21,0.008843304
17/06/2005,34.9,-0.002003722
16/06/2005,34.97,0.003150511
15/06/2005,34.86,-0.006291127
14/06/2005,35.08,-0.029492378
13/06/2005,36.13,0.003604607
10/06/2005,36,-0.014888612
09/06/2005,36.54,-0.010616678
08/06/2005,36.93,-0.008896136
07/06/2005,37.26,-0.014124152
06/06/2005,37.79,0.005040467
03/06/2005,37.6,-0.01713951
02/06/2005,38.25,0.003929278
01/06/2005,38.1,0.022025569
31/05/2005,37.27,0.0029558
27/05/2005,37.16,-0.007239608
26/05/2005,37.43,0.017790227
25/05/2005,36.77,-0.008934674
24/05/2005,37.1,-0.002422938
23/05/2005,37.19,-0.003757385
20/05/2005,37.33,0.019475866
19/05/2005,36.61,0.001640241
18/05/2005,36.55,0.012665368
17/05/2005,36.09,0.021000352
16/05/2005,35.34,0.001132503
13/05/2005,35.3,-0.010987574
12/05/2005,35.69,-0.012806411
11/05/2005,36.15,0.015612249
10/05/2005,35.59,-0.012564733
09/05/2005,36.04,0.012845751
06/05/2005,35.58,0.011874609
05/05/2005,35.16,-0.013840074
04/05/2005,35.65,0.027874387
03/05/2005,34.67,-0.010900854
02/05/2005,35.05,0.004575358
29/04/2005,34.89,0.001434103
28/04/2005,34.84,-0.01453224
27/04/2005,35.35,0.024339068
26/04/2005,34.5,-0.004915436
25/04/2005,34.67,0.021869949
22/04/2005,33.92,-0.023023019
21/04/2005,34.71,0.044176794
20/04/2005,33.21,0.01242252
19/04/2005,32.8,0.008573231
18/04/2005,32.52,-0.005213936
15/04/2005,32.69,-0.02656359
14/04/2005,33.57,0.020160153
13/04/2005,32.9,-0.050381024
12/04/2005,34.6,0.003184255
11/04/2005,34.49,-0.011817402
08/04/2005,34.9,-0.007706617
07/04/2005,35.17,0.001422678
06/04/2005,35.12,-0.014978378
05/04/2005,35.65,-0.011989548
04/04/2005,36.08,0.014798539
01/04/2005,35.55,-0.029927421
31/03/2005,36.63,-0.00761494
30/03/2005,36.91,0.031932248
29/03/2005,35.75,-0.012232568
28/03/2005,36.19,0.011952887
24/03/2005,35.76,-0.015263235
23/03/2005,36.31,0.008574247
22/03/2005,36,-0.014614902
21/03/2005,36.53,0.001643836
18/03/2005,36.47,-0.011179394
17/03/2005,36.88,-0.023580943
16/03/2005,37.76,-0.009226374
15/03/2005,38.11,0.017203018
14/03/2005,37.46,0.002940785
11/03/2005,37.35,0.007255171
10/03/2005,37.08,0.009211661
09/03/2005,36.74,0.012323859
08/03/2005,36.29,-0.029861068
07/03/2005,37.39,0.051870593
04/03/2005,35.5,0.00253843
03/03/2005,35.41,-0.024272359
02/03/2005,36.28,-0.002202644
01/03/2005,36.36,0.008562406
28/02/2005,36.05,-0.026011049
25/02/2005,37,0.041103566
24/02/2005,35.51,0.039637584
23/02/2005,34.13,-0.01194131
22/02/2005,34.54,-0.002891011
18/02/2005,34.64,-0.020289309
17/02/2005,35.35,-0.01794273
16/02/2005,35.99,-0.024428277
15/02/2005,36.88,-0.007832586
14/02/2005,37.17,0.027548449
11/02/2005,36.16,0.023787326
10/02/2005,35.31,-0.010704328
09/02/2005,35.69,-0.015292944
08/02/2005,36.24,0.007200253
07/02/2005,35.98,-0.026602419
04/02/2005,36.95,0.022995812
03/02/2005,36.11,-0.007724176
02/02/2005,36.39,-0.012018719
01/02/2005,36.83,-0.011070722
31/01/2005,37.24,0.024189248
28/01/2005,36.35,0.005793919
27/01/2005,36.14,-0.020811266
26/01/2005,36.9,0.006525309
25/01/2005,36.66,0.003278691
24/01/2005,36.54,-0.033901552
21/01/2005,37.8,0.000529241
20/01/2005,37.78,-0.083498066
19/01/2005,41.07,-0.037045699
18/01/2005,42.62,0.009666467
14/01/2005,42.21,0.002609419
13/01/2005,42.1,-0.023939186
12/01/2005,43.12,-0.002779066
11/01/2005,43.24,0.002083575
10/01/2005,43.15,-0.001620934
07/01/2005,43.22,0.005103235
06/01/2005,43,0.016176651
05/01/2005,42.31,0.004263389
04/01/2005,42.13,-0.004499712
03/01/2005,42.32,-0.001888575
31/12/2004,42.4,-0.006816339
30/12/2004,42.69,-0.003507545
29/12/2004,42.84,-0.015518551
28/12/2004,43.51,0.001610121
27/12/2004,43.44,-0.025231478
23/12/2004,44.55,0.002472189
22/12/2004,44.44,0.01040498
21/12/2004,43.98,0.023931193
20/12/2004,42.94,-0.009733565
17/12/2004,43.36,-0.002073495
16/12/2004,43.45,-0.020276352
15/12/2004,44.34,0.006788892
14/12/2004,44.04,0.003183992
13/12/2004,43.9,0.013761685
