Date,Close,CL
03/05/2007,67.46,-0.007972876
02/05/2007,68,-0.001469508
01/05/2007,68.1,0.005300366
30/04/2007,67.74,0.010387391
27/04/2007,67.04,0.00718566
26/04/2007,66.56,-0.013134517
25/04/2007,67.44,-0.007092228
24/04/2007,67.92,0.012742801
23/04/2007,67.06,-0.003423896
20/04/2007,67.29,0.004319018
19/04/2007,67,0.003888146
18/04/2007,66.74,0.001049397
17/04/2007,66.67,0.007074614
16/04/2007,66.2,-0.003167185
13/04/2007,66.41,0.001054614
12/04/2007,66.34,0.006806349
11/04/2007,65.89,-0.001213408
10/04/2007,65.97,-0.011154773
09/04/2007,66.71,0.00119994
05/04/2007,66.63,0.006776624
04/04/2007,66.18,0.002420576
03/04/2007,66.02,-0.000605694
02/04/2007,66.06,-0.010989949
30/03/2007,66.79,-0.000748335
29/03/2007,66.84,-0.000598265
28/03/2007,66.88,0.006149251
27/03/2007,66.47,-0.007045978
26/03/2007,66.94,-0.002685366
23/03/2007,67.12,0.001043452
22/03/2007,67.05,0.00358584
21/03/2007,66.81,0.015080967
20/03/2007,65.81,0.006555401
19/03/2007,65.38,0.004291852
16/03/2007,65.1,-0.002454742
15/03/2007,65.26,-0.001072058
14/03/2007,65.33,-0.008231754
13/03/2007,65.87,-0.011021475
12/03/2007,66.6,-0.000450349
09/03/2007,66.63,0.006021394
08/03/2007,66.23,0.00545043
07/03/2007,65.87,-0.010871313
06/03/2007,66.59,-0.000150161
05/03/2007,66.6,-0.000750469
02/03/2007,66.65,-0.00419225
01/03/2007,66.93,-0.007146078
28/02/2007,67.41,0.001038961
27/02/2007,67.34,-0.016641279
26/02/2007,68.47,0.002046784
23/02/2007,68.33,-0.000438949
22/02/2007,68.36,-0.002045887
21/02/2007,68.5,-0.005386924
20/02/2007,68.87,0.001598489
16/02/2007,68.76,0.012438881
15/02/2007,67.91,0.000147265
14/02/2007,67.9,0.005019943
13/02/2007,67.56,0.009667659
12/02/2007,66.91,-0.000149443
09/02/2007,66.92,-0.001642404
08/02/2007,67.03,0.000447661
07/02/2007,67,0.000149265
06/02/2007,66.99,-0.007436084
05/02/2007,67.49,-0.003697409
02/02/2007,67.74,-0.005447198
01/02/2007,68.11,-0.002785721
31/01/2007,68.3,0.012968057
30/01/2007,67.42,0.010586843
29/01/2007,66.71,0.007976564
26/01/2007,66.18,0.00272356
25/01/2007,66,-0.007396818
24/01/2007,66.49,0.00256005
23/01/2007,66.32,-0.003011143
22/01/2007,66.52,-0.004948649
19/01/2007,66.85,0.005550153
18/01/2007,66.48,-0.001052394
17/01/2007,66.55,-0.004647336
16/01/2007,66.86,0.000299177
12/01/2007,66.84,0.008111807
11/01/2007,66.3,0.003929278
10/01/2007,66.04,0.005466154
09/01/2007,65.68,-0.000456656
08/01/2007,65.71,0.003811852
05/01/2007,65.46,-0.004572482
04/01/2007,65.76,0.001217286
03/01/2007,65.68,0.006721687
29/12/2006,65.24,-0.007178343
28/12/2006,65.71,0.010248656
27/12/2006,65.04,0.000615195
26/12/2006,65,0.00632767
22/12/2006,64.59,-0.00154703
21/12/2006,64.69,-0.00739261
20/12/2006,65.17,0.001228313
19/12/2006,65.09,-0.001535155
18/12/2006,65.19,-0.002145266
15/12/2006,65.33,-0.005647577
14/12/2006,65.7,0.002133172
13/12/2006,65.56,-0.001980953
12/12/2006,65.69,-0.003039978
11/12/2006,65.89,0.004410989
08/12/2006,65.6,-0.000457213
07/12/2006,65.63,-0.003498368
06/12/2006,65.86,0.004260506
05/12/2006,65.58,-0.010013739
04/12/2006,66.24,0.01337406
01/12/2006,65.36,0.004754246
30/11/2006,65.05,-0.001382595
29/11/2006,65.14,0.000921517
28/11/2006,65.08,0.001076178
27/11/2006,65.01,-0.014658989
24/11/2006,65.97,-0.01160438
22/11/2006,66.74,-0.001347608
21/11/2006,66.83,0.012800416
20/11/2006,65.98,-0.00045458
17/11/2006,66.01,0.005468645
16/11/2006,65.65,0.020466976
15/11/2006,64.32,-0.006354148
14/11/2006,64.73,-0.002160495
13/11/2006,64.87,-0.005687511
10/11/2006,65.24,0.002916573
09/11/2006,65.05,0.000768935
08/11/2006,65,0
07/11/2006,65,0.014567126
06/11/2006,64.06,0.00610665
03/11/2006,63.67,0.001729152
02/11/2006,63.56,-0.007054979
01/11/2006,64.01,0.000625098
31/10/2006,63.97,0.002661033
30/10/2006,63.8,0.007709896
27/10/2006,63.31,0.008406743
26/10/2006,62.78,0.009763983
25/10/2006,62.17,0.027725194
24/10/2006,60.47,0.002649447
23/10/2006,60.31,-0.007104532
20/10/2006,60.74,0.008431893
19/10/2006,60.23,-0.003149609
18/10/2006,60.42,0.010481753
17/10/2006,59.79,-0.005005015
16/10/2006,60.09,-0.011746351
13/10/2006,60.8,-0.01112213
12/10/2006,61.48,-0.00890622
11/10/2006,62.03,-0.003540396
10/10/2006,62.25,-0.005926181
09/10/2006,62.62,-0.000478965
06/10/2006,62.65,-0.003823487
05/10/2006,62.89,0.007821893
04/10/2006,62.4,0.005463616
03/10/2006,62.06,-0.00562386
02/10/2006,62.41,0.00497953
29/09/2006,62.1,-0.007539941
28/09/2006,62.57,0.008506592
27/09/2006,62.04,-0.005144706
26/09/2006,62.36,0.002408286
25/09/2006,62.21,0.009853888
22/09/2006,61.6,-0.002432105
21/09/2006,61.75,-0.001618123
20/09/2006,61.85,0.000161695
19/09/2006,61.84,-0.001292825
18/09/2006,61.92,-0.003546675
15/09/2006,62.14,0.005810216
14/09/2006,61.78,0.008452586
13/09/2006,61.26,-0.016834324
12/09/2006,62.3,0.004020914
11/09/2006,62.05,0.021008834
08/09/2006,60.76,0.001317523
07/09/2006,60.68,-0.010654965
06/09/2006,61.33,0.009172873
05/09/2006,60.77,0.001976611
01/09/2006,60.65,0.013111133
31/08/2006,59.86,0.003514354
30/08/2006,59.65,0.003358525
29/08/2006,59.45,0.009464326
28/08/2006,58.89,0.001699525
25/08/2006,58.79,-0.006273865
24/08/2006,59.16,-0.001013685
23/08/2006,59.22,0.005588026
22/08/2006,58.89,-0.006263245
21/08/2006,59.26,0.004397098
18/08/2006,59,-0.000338926
17/08/2006,59.02,-0.012627493
16/08/2006,59.77,-0.005505979
15/08/2006,60.1,0.007348062
14/08/2006,59.66,0.002517413
11/08/2006,59.51,-0.004694057
10/08/2006,59.79,0.013470485
09/08/2006,58.99,0.001357082
08/08/2006,58.91,-0.001526588
07/08/2006,59,0.009536857
04/08/2006,58.44,0.003771649
03/08/2006,58.22,-0.013308506
02/08/2006,59,0.007998001
01/08/2006,58.53,-0.013407074
31/07/2006,59.32,-0.005882864
28/07/2006,59.67,0.01264879
27/07/2006,58.92,-0.008955032
26/07/2006,59.45,-0.019984012
25/07/2006,60.65,-0.02346531
24/07/2006,62.09,0.000322165
21/07/2006,62.07,-0.006103456
20/07/2006,62.45,0.002886468
19/07/2006,62.27,0.022739326
18/07/2006,60.87,-0.000164271
17/07/2006,60.88,-0.002133072
14/07/2006,61.01,-0.009624085
13/07/2006,61.6,0.002926356
12/07/2006,61.42,-0.003575495
11/07/2006,61.64,0.000324517
10/07/2006,61.62,0.01208178
07/07/2006,60.88,-0.002460833
06/07/2006,61.03,0.020861684
05/07/2006,59.77,-0.001838697
03/07/2006,59.88,-0.000333946
30/06/2006,59.9,-0.004164937
29/06/2006,60.15,0.013557828
28/06/2006,59.34,-0.01322527
27/06/2006,60.13,-0.001329566
26/06/2006,60.21,0.002327903
23/06/2006,60.07,-0.003821555
22/06/2006,60.3,-0.00066313
21/06/2006,60.34,0.002821344
20/06/2006,60.17,-0.003152745
19/06/2006,60.36,-0.005452306
16/06/2006,60.69,0.007276367
15/06/2006,60.25,-0.001658375
14/06/2006,60.35,-0.017248888
13/06/2006,61.4,0.001303781
12/06/2006,61.32,-0.003093709
09/06/2006,61.51,0.007179016
08/06/2006,61.07,0.005582937
07/06/2006,60.73,0.008599358
06/06/2006,60.21,0.010350677
05/06/2006,59.59,-0.010516748
02/06/2006,60.22,-0.009091723
01/06/2006,60.77,0.007101012
31/05/2006,60.34,0.001824667
30/05/2006,60.23,-0.008267243
26/05/2006,60.73,0.012926928
25/05/2006,59.95,0.002672459
24/05/2006,59.79,0.006039274
23/05/2006,59.43,-0.009378732
22/05/2006,59.99,0.008705898
19/05/2006,59.47,-0.010537858
18/05/2006,60.1,-0.0145361
17/05/2006,60.98,0.006251048
16/05/2006,60.6,0.015800745
15/05/2006,59.65,0.006897159
12/05/2006,59.24,0.002873808
11/05/2006,59.07,-0.00708505
10/05/2006,59.49,-0.009702318
09/05/2006,60.07,-0.0122437
08/05/2006,60.81,0.007924757
05/05/2006,60.33,0.00899107
04/05/2006,59.79,0.007386302
03/05/2006,59.35,-0.000505348
02/05/2006,59.38,0.010666316
01/05/2006,58.75,-0.006278124
28/04/2006,59.12,-0.005398124
27/04/2006,59.44,0.008277773
26/04/2006,58.95,0.027516783
25/04/2006,57.35,0.000174383
24/04/2006,57.34,0.008406354
21/04/2006,56.86,-0.001405976
20/04/2006,56.94,0.000175639
19/04/2006,56.93,0.003343014
18/04/2006,56.74,0.008495626
17/04/2006,56.26,-0.006025182
13/04/2006,56.6,-0.0049348
12/04/2006,56.88,-0.00315956
11/04/2006,57.06,-0.01288543
10/04/2006,57.8,0.004334641
07/04/2006,57.55,-0.008305983
06/04/2006,58.03,0.000861995
05/04/2006,57.98,0.001899008
04/04/2006,57.87,0.000691443
03/04/2006,57.83,0.012703556
31/03/2006,57.1,-0.020454865
30/03/2006,58.28,0.010695289
29/03/2006,57.66,0.007834984
28/03/2006,57.21,-0.009740902
27/03/2006,57.77,-0.000519166
24/03/2006,57.8,0.007990315
23/03/2006,57.34,-0.011789318
22/03/2006,58.02,0.007612494
21/03/2006,57.58,0.010124017
20/03/2006,57,0.005453439
17/03/2006,56.69,0.000705841
16/03/2006,56.65,-0.000352983
15/03/2006,56.67,0.000352983
14/03/2006,56.65,-0.020269784
13/03/2006,57.81,0.001558037
10/03/2006,57.72,0.007652211
09/03/2006,57.28,0.01300317
08/03/2006,56.54,0.034182137
07/03/2006,54.64,0.006241988
06/03/2006,54.3,-0.010260259
03/03/2006,54.86,0.006400314
02/03/2006,54.51,-0.004758428
01/03/2006,54.77,0.005308937
28/02/2006,54.48,-0.017287302
27/02/2006,55.43,0.014720847
24/02/2006,54.62,-0.000549099
23/02/2006,54.65,0.001464933
22/02/2006,54.57,0.004591798
21/02/2006,54.32,-0.008797711
17/02/2006,54.8,-0.000182465
16/02/2006,54.81,0.005488488
15/02/2006,54.51,0.004781179
14/02/2006,54.25,0.002953667
13/02/2006,54.09,0.001294978
10/02/2006,54.02,0.004824652
09/02/2006,53.76,-0.002229655
08/02/2006,53.88,0.001114206
07/02/2006,53.82,-0.006112828
06/02/2006,54.15,-0.007176404
03/02/2006,54.54,-0.005485477
02/02/2006,54.84,-0.008353054
01/02/2006,55.3,0.007441726
31/01/2006,54.89,-0.008345477
30/01/2006,55.35,-0.011496444
27/01/2006,55.99,0.024956087
26/01/2006,54.61,-0.018865062
25/01/2006,55.65,0.034738411
24/01/2006,53.75,-0.0031578
23/01/2006,53.92,0.004088465
20/01/2006,53.7,-0.024101985
19/01/2006,55.01,0.00894738
18/01/2006,54.52,0.000550408
17/01/2006,54.49,-0.00476017
13/01/2006,54.75,0.009174376
12/01/2006,54.25,-0.007895019
11/01/2006,54.68,-0.004197469
10/01/2006,54.91,-0.010146853
09/01/2006,55.47,0.011787243
06/01/2006,54.82,0.001643086
05/01/2006,54.73,-0.015051513
04/01/2006,55.56,0.011768037
03/01/2006,54.91,0.001093295
30/12/2005,54.85,-0.008170722
29/12/2005,55.3,0.000904568
28/12/2005,55.25,0.003989849
27/12/2005,55.03,-0.00850453
23/12/2005,55.5,0.001442481
22/12/2005,55.42,0.003072199
21/12/2005,55.25,-0.001808319
20/12/2005,55.35,-0.009529875
19/12/2005,55.88,-0.001073153
16/12/2005,55.94,-0.00801215
15/12/2005,56.39,0.002485797
14/12/2005,56.25,0.010723963
13/12/2005,55.65,0.014115327
12/12/2005,54.87,-0.003093443
09/12/2005,55.04,-0.003989126
08/12/2005,55.26,0.006353838
07/12/2005,54.91,-0.011227934
06/12/2005,55.53,0.005055075
05/12/2005,55.25,0.005262692
02/12/2005,54.96,-0.00417613
01/12/2005,55.19,0.012214171
30/11/2005,54.52,0.004227559
29/11/2005,54.29,-0.000368324
28/11/2005,54.31,0.004798828
25/11/2005,54.05,0.000925498
23/11/2005,54,0.00241031
22/11/2005,53.87,-0.009606577
21/11/2005,54.39,0.009792226
18/11/2005,53.86,-0.006292821
17/11/2005,54.2,0.01113184
16/11/2005,53.6,0.001306824
15/11/2005,53.53,0.006747917
14/11/2005,53.17,-0.008614285
11/11/2005,53.63,-0.000372856
10/11/2005,53.65,0.009175235
09/11/2005,53.16,0.00945008
08/11/2005,52.66,0.013189525
07/11/2005,51.97,0.002311694
04/11/2005,51.85,-0.002888784
03/11/2005,52,-0.00556143
02/11/2005,52.29,-0.001337793
01/11/2005,52.36,-0.011393971
31/10/2005,52.96,-0.003393029
28/10/2005,53.14,0.020148942
27/10/2005,52.08,-0.001343184
26/10/2005,52.15,-0.00478241
25/10/2005,52.4,-0.001906578
24/10/2005,52.5,0.008992694
21/10/2005,52.03,-0.001152516
20/10/2005,52.09,-0.011262885
19/10/2005,52.68,0.010879008
18/10/2005,52.11,-0.005358864
17/10/2005,52.39,-0.000190858
14/10/2005,52.4,0.011902617
13/10/2005,51.78,-0.003470217
12/10/2005,51.96,-0.003458217
11/10/2005,52.14,-0.002298852
10/10/2005,52.26,-0.007245027
07/10/2005,52.64,0.008393792
06/10/2005,52.2,-0.004014918
05/10/2005,52.41,-0.011760378
04/10/2005,53.03,0.000565878
03/10/2005,53,0.003970135
30/09/2005,52.79,0.004366405
29/09/2005,52.56,0.003621466
28/09/2005,52.37,0.007474879
27/09/2005,51.98,0.012194093
26/09/2005,51.35,-0.014116062
23/09/2005,52.08,0.002114369
22/09/2005,51.97,0.000384911
21/09/2005,51.95,-0.01224427
20/09/2005,52.59,-0.004363919
19/09/2005,52.82,-0.015032226
16/09/2005,53.62,0.011818916
15/09/2005,52.99,0.008338119
14/09/2005,52.55,-0.003988231
13/09/2005,52.76,-0.0064236
12/09/2005,53.1,-0.004509591
09/09/2005,53.34,-0.001124227
08/09/2005,53.4,-0.012283795
07/09/2005,54.06,0.010225989
06/09/2005,53.51,0.019245877
02/09/2005,52.49,-0.002853612
01/09/2005,52.64,0.002663117
31/08/2005,52.5,0.001715757
30/08/2005,52.41,-0.008171067
29/08/2005,52.84,0.012760863
26/08/2005,52.17,-0.005733961
25/08/2005,52.47,-0.003424661
24/08/2005,52.65,-0.006814336
23/08/2005,53.01,0.011383162
22/08/2005,52.41,0.005548661
19/08/2005,52.12,-0.01201502
18/08/2005,52.75,0.016244982
17/08/2005,51.9,-0.009206049
16/08/2005,52.38,-0.007418008
15/08/2005,52.77,-0.000568343
12/08/2005,52.8,0.001895735
11/08/2005,52.7,-0.000948317
10/08/2005,52.75,0.002277473
09/08/2005,52.63,0.00095048
08/08/2005,52.58,-0.000760456
05/08/2005,52.62,0.004571437
04/08/2005,52.38,-0.014028666
03/08/2005,53.12,0.003394308
02/08/2005,52.94,-0.002075668
01/08/2005,53.05,0.002075668
29/07/2005,52.94,-0.006777134
28/07/2005,53.3,0.024692613
27/07/2005,52,0.004819286
26/07/2005,51.75,-0.002123348
25/07/2005,51.86,-0.002311249
22/07/2005,51.98,0.002504095
21/07/2005,51.85,0.008133275
20/07/2005,51.43,0
19/07/2005,51.43,-0.000971723
18/07/2005,51.48,-0.001358828
15/07/2005,51.55,0.00564149
14/07/2005,51.26,0.00136652
13/07/2005,51.19,0.007057469
12/07/2005,50.83,0.00809881
11/07/2005,50.42,-0.000793021
08/07/2005,50.46,0.009357958
07/07/2005,49.99,0.008840725
06/07/2005,49.55,-0.016413499
05/07/2005,50.37,0.006373254
01/07/2005,50.05,0.002801122
30/06/2005,49.91,-0.019051975
29/06/2005,50.87,0.004729073
28/06/2005,50.63,0.009525772
27/06/2005,50.15,-0.008933062
24/06/2005,50.6,-0.01471336
23/06/2005,51.35,0.002925404
22/06/2005,51.2,0.007056086
21/06/2005,50.84,0.001968892
20/06/2005,50.74,0.028182139
17/06/2005,49.33,0.008755019
16/06/2005,48.9,-0.013003028
15/06/2005,49.54,-0.002217966
14/06/2005,49.65,-0.000805315
13/06/2005,49.69,-0.001407743
10/06/2005,49.76,0.001206515
09/06/2005,49.7,-0.002010051
08/06/2005,49.8,0.002613855
07/06/2005,49.67,0.014397491
06/06/2005,48.96,-0.00265171
03/06/2005,49.09,-0.010537078
02/06/2005,49.61,-0.012818121
01/06/2005,50.25,0.005587722
31/05/2005,49.97,-0.001799461
27/05/2005,50.06,-0.004583964
26/05/2005,50.29,-0.003374693
25/05/2005,50.46,-0.006912242
24/05/2005,50.81,0.001772875
23/05/2005,50.72,-0.0078555
20/05/2005,51.12,0.008447158
19/05/2005,50.69,0.005737477
18/05/2005,50.4,0.016201975
17/05/2005,49.59,0.008302164
16/05/2005,49.18,0.011863506
13/05/2005,48.6,-0.013285837
12/05/2005,49.25,-0.000811853
11/05/2005,49.29,0.01409769
10/05/2005,48.6,-0.007992665
09/05/2005,48.99,-0.003667486
06/05/2005,49.17,-0.008303845
05/05/2005,49.58,-0.009235159
04/05/2005,50.04,0.003804189
03/05/2005,49.85,-0.005202093
02/05/2005,50.11,0.006406428
29/04/2005,49.79,-0.012573761
28/04/2005,50.42,-0.00612953
27/04/2005,50.73,0.000591541
26/04/2005,50.7,-0.018564285
25/04/2005,51.65,0.005241204
22/04/2005,51.38,-0.011994727
21/04/2005,52,0.017654935
20/04/2005,51.09,-0.019959969
19/04/2005,52.12,-0.004594189
18/04/2005,52.36,-0.008746966
15/04/2005,52.82,-0.009046424
14/04/2005,53.3,-0.011750578
13/04/2005,53.93,-0.000370782
12/04/2005,53.95,0.004458488
11/04/2005,53.71,0.003170166
08/04/2005,53.54,0
07/04/2005,53.54,0.013539131
06/04/2005,52.82,0.010467314
05/04/2005,52.27,0.009418618
04/04/2005,51.78,0.005033893
01/04/2005,51.52,-0.012537535
31/03/2005,52.17,-0.002106272
30/03/2005,52.28,0.016392229
29/03/2005,51.43,-0.003687535
28/03/2005,51.62,-0.002901637
24/03/2005,51.77,-0.006929768
23/03/2005,52.13,0.02998667
22/03/2005,50.59,-0.020929859
21/03/2005,51.66,-0.009248621
18/03/2005,52.14,0.003458217
17/03/2005,51.96,-0.004799856
16/03/2005,52.21,-0.007442072
15/03/2005,52.6,0.0003803
14/03/2005,52.58,0.004574922
11/03/2005,52.34,-0.006854558
10/03/2005,52.7,0.017997805
09/03/2005,51.76,-0.020272257
08/03/2005,52.82,-0.002080379
07/03/2005,52.93,0.001701806
04/03/2005,52.84,0.003032603
03/03/2005,52.68,-0.000569314
02/03/2005,52.71,-0.003030879
01/03/2005,52.87,-0.000945269
28/02/2005,52.92,0.00606522
25/02/2005,52.6,-0.00455236
24/02/2005,52.84,0.00455236
23/02/2005,52.6,0.003809528
22/02/2005,52.4,-0.015151805
18/02/2005,53.2,-0.01344307
17/02/2005,53.92,-0.001112141
16/02/2005,53.98,0.001112141
15/02/2005,53.92,-0.010515732
14/02/2005,54.49,-0.002932016
11/02/2005,54.65,0.011965168
10/02/2005,54,-0.009400125
09/02/2005,54.51,-0.007129177
08/02/2005,54.9,-0.005449605
07/02/2005,55.2,0.006725464
04/02/2005,54.83,0.000912326
03/02/2005,54.78,0.008985116
02/02/2005,54.29,0.020093699
01/02/2005,53.21,0.012671564
31/01/2005,52.54,0.016890997
28/01/2005,51.66,-0.019741897
27/01/2005,52.69,0.054805563
26/01/2005,49.88,0.001605137
25/01/2005,49.8,0.010902591
24/01/2005,49.26,-0.010902591
21/01/2005,49.8,-0.006405146
20/01/2005,50.12,0.000998104
19/01/2005,50.07,-0.001397066
18/01/2005,50.14,0.001197366
14/01/2005,50.08,0.003600724
13/01/2005,49.9,-0.006193207
12/01/2005,50.21,-0.004768537
11/01/2005,50.45,-0.001782355
10/01/2005,50.54,0.009143375
07/01/2005,50.08,0.007013354
06/01/2005,49.73,0.024014178
05/01/2005,48.55,-0.022806934
04/01/2005,49.67,-0.007021796
03/01/2005,50.02,-0.022535051
31/12/2004,51.16,-0.001952744
30/12/2004,51.26,0.018508109
29/12/2004,50.32,-0.000198708
28/12/2004,50.33,0.000993937
27/12/2004,50.28,-0.008910068
23/12/2004,50.73,0.004544115
22/12/2004,50.5,0.000990589
21/12/2004,50.45,0.002778882
20/12/2004,50.31,0.00778214
17/12/2004,49.92,0.000400721
16/12/2004,49.9,-0.006392351
15/12/2004,50.22,-0.005163865
14/12/2004,50.48,0.009154293
13/12/2004,50.02,-0.008758018
