Date,Close,AIG
24/02/2006,66.97,-0.00342849
23/02/2006,67.2,-0.010510052
22/02/2006,67.91,0.009617593
21/02/2006,67.26,-0.002376003
17/02/2006,67.42,-0.011209557
16/02/2006,68.18,-0.001612076
15/02/2006,68.29,-0.001463272
14/02/2006,68.39,0.006601652
13/02/2006,67.94,0.000588928
10/02/2006,67.9,0.011553972
09/02/2006,67.12,0.011086256
08/02/2006,66.38,0.008775968
07/02/2006,65.8,-0.003186407
06/02/2006,66.01,0.010048806
03/02/2006,65.35,-0.001834582
02/02/2006,65.47,-0.012145284
01/02/2006,66.27,0.012298037
31/01/2006,65.46,-0.009275517
30/01/2006,66.07,-0.008740261
27/01/2006,66.65,0.003155762
26/01/2006,66.44,0.009527482
25/01/2006,65.81,-0.011031468
24/01/2006,66.54,-0.001051446
23/01/2006,66.61,-0.00150015
20/01/2006,66.71,-0.020622346
19/01/2006,68.1,-0.007461084
18/01/2006,68.61,-0.00624775
17/01/2006,69.04,-0.014523226
13/01/2006,70.05,-0.002993374
12/01/2006,70.26,-0.008079993
11/01/2006,70.83,0.006089377
10/01/2006,70.4,0.008845827
09/01/2006,69.78,-0.004718001
06/01/2006,70.11,0.004288171
05/01/2006,69.81,0.001290045
04/01/2006,69.72,0.001435338
03/01/2006,69.62,0.020167532
30/12/2005,68.23,-0.01267038
29/12/2005,69.1,0.010035718
28/12/2005,68.41,0.006746872
27/12/2005,67.95,-0.002205073
23/12/2005,68.1,0.002941179
22/12/2005,67.9,0.02173675
21/12/2005,66.44,0.015471263
20/12/2005,65.42,-0.006095721
19/12/2005,65.82,0.01023144
16/12/2005,65.15,-0.002299733
15/12/2005,65.3,-0.010511179
14/12/2005,65.99,0.000909642
13/12/2005,65.93,0.002277732
12/12/2005,65.78,-0.003641886
09/12/2005,66.02,0.002426449
08/12/2005,65.86,-0.000758898
07/12/2005,65.91,-0.008460543
06/12/2005,66.47,0.001957685
05/12/2005,66.34,-0.014218604
02/12/2005,67.29,-0.007698039
01/12/2005,67.81,0.009929685
30/11/2005,67.14,-0.013609678
29/11/2005,68.06,-0.002494682
28/11/2005,68.23,-0.009336319
25/11/2005,68.87,-0.002899814
23/11/2005,69.07,0.010332625
22/11/2005,68.36,0.010736187
21/11/2005,67.63,0.006824952
18/11/2005,67.17,0.001489869
17/11/2005,67.07,0.011094567
16/11/2005,66.33,-0.005262774
15/11/2005,66.68,-0.01222254
14/11/2005,67.5,0.003859289
11/11/2005,67.24,0.000743882
10/11/2005,67.19,0.01227928
09/11/2005,66.37,0.007865719
08/11/2005,65.85,-0.007413605
07/11/2005,66.34,0.005289818
04/11/2005,65.99,0.00106133
03/11/2005,65.92,-0.004540647
02/11/2005,66.22,0.01736525
01/11/2005,65.08,0.004311679
31/10/2005,64.8,0.007745972
28/10/2005,64.3,0.018363539
27/10/2005,63.13,-0.005843814
26/10/2005,63.5,-0.003929278
25/10/2005,63.75,0.000470699
24/10/2005,63.72,0.012634407
21/10/2005,62.92,0.001909005
20/10/2005,62.8,-0.010769822
19/10/2005,63.48,0.010610599
18/10/2005,62.81,-0.004606473
17/10/2005,63.1,0.010514674
14/10/2005,62.44,0.002726327
13/10/2005,62.27,0.012117444
12/10/2005,61.52,-0.003083667
11/10/2005,61.71,-0.002266107
10/10/2005,61.85,-0.000323311
07/10/2005,61.87,0.00356218
06/10/2005,61.65,0.008797711
05/10/2005,61.11,-0.000817862
04/10/2005,61.16,-0.006193989
03/10/2005,61.54,-0.006801646
30/09/2005,61.96,-0.004830149
29/09/2005,62.26,0.021265309
28/09/2005,60.95,0.003122178
27/09/2005,60.76,0.001152738
26/09/2005,60.69,0.010434877
23/09/2005,60.06,0.011555014
22/09/2005,59.37,-0.000505178
21/09/2005,59.4,-0.018514414
20/09/2005,60.51,0.002647693
19/09/2005,60.35,-0.015618895
16/09/2005,61.3,0.005725987
15/09/2005,60.95,0.00295761
14/09/2005,60.77,-0.003777618
13/09/2005,61,-0.000163921
12/09/2005,61.01,-0.00359948
09/09/2005,61.23,0.024300725
08/09/2005,59.76,-0.006671139
07/09/2005,60.16,0.000997838
06/09/2005,60.1,0.012894761
02/09/2005,59.33,-0.000337041
01/09/2005,59.35,0.002530579
31/08/2005,59.2,-0.001350439
30/08/2005,59.28,-0.004208406
29/08/2005,59.53,0.004377111
26/08/2005,59.27,-0.007228745
25/08/2005,59.7,-0.002509412
24/08/2005,59.85,-0.014102266
23/08/2005,60.7,-0.004930166
22/08/2005,61,-0.003436711
19/08/2005,61.21,-0.002936381
18/08/2005,61.39,-0.001790219
17/08/2005,61.5,-0.002273836
16/08/2005,61.64,-0.008400696
15/08/2005,62.16,-0.00224972
12/08/2005,62.3,-0.005921438
11/08/2005,62.67,0.006884984
10/08/2005,62.24,0.013262365
09/08/2005,61.42,0.006861651
08/08/2005,61,0.002955182
05/08/2005,60.82,-0.005084062
04/08/2005,61.13,0.001637197
03/08/2005,61.03,0.004598464
02/08/2005,60.75,0.010923644
01/08/2005,60.09,-0.001828914
29/07/2005,60.2,-0.008765458
28/07/2005,60.73,-0.000987492
27/07/2005,60.79,0.008093198
26/07/2005,60.3,-0.003311261
25/07/2005,60.5,-0.003959095
22/07/2005,60.74,0.00313299
21/07/2005,60.55,-0.001650165
20/07/2005,60.65,-0.000824063
19/07/2005,60.7,0.009933857
18/07/2005,60.1,-0.018300733
15/07/2005,61.21,0.009190939
14/07/2005,60.65,0.000989772
13/07/2005,60.59,0.001321222
12/07/2005,60.51,-0.000165248
11/07/2005,60.52,0.00779634
08/07/2005,60.05,0.013074273
07/07/2005,59.27,0.002195761
06/07/2005,59.14,-0.005900717
05/07/2005,59.49,0.014902901
01/07/2005,58.61,0.008739667
30/06/2005,58.1,-0.006519152
29/06/2005,58.48,0.058265488
28/06/2005,55.17,0.002540836
27/06/2005,55.03,0.008944114
24/06/2005,54.54,-0.012028576
23/06/2005,55.2,-0.013495481
22/06/2005,55.95,-0.006058465
21/06/2005,56.29,0.010895883
20/06/2005,55.68,0.0023375
17/06/2005,55.55,0.005777232
16/06/2005,55.23,-0.003253799
15/06/2005,55.41,-0.002883404
14/06/2005,55.57,0.001260467
13/06/2005,55.5,0.007414809
10/06/2005,55.09,-0.008315305
09/06/2005,55.55,0.010859835
08/06/2005,54.95,-0.005082603
07/06/2005,55.23,0.006904097
06/06/2005,54.85,-0.004366025
03/06/2005,55.09,-0.014417262
02/06/2005,55.89,-0.003750339
01/06/2005,56.1,0.009852296
31/05/2005,55.55,-0.015185642
27/05/2005,56.4,0.012309494
26/05/2005,55.71,0.029695232
25/05/2005,54.08,0.005190965
24/05/2005,53.8,0.00652683
23/05/2005,53.45,-0.005783059
20/05/2005,53.76,0.014237783
19/05/2005,53,-0.004705891
18/05/2005,53.25,-0.002438339
17/05/2005,53.38,0.010735577
16/05/2005,52.81,0.014495772
13/05/2005,52.05,-0.00822735
12/05/2005,52.48,-0.013814204
11/05/2005,53.21,-0.001126972
10/05/2005,53.27,-0.024294194
09/05/2005,54.58,0.008094231
06/05/2005,54.14,0.004071818
05/05/2005,53.92,-0.008311065
04/05/2005,54.37,0.0198762
03/05/2005,53.3,-0.002623198
02/05/2005,53.44,0.049679407
29/04/2005,50.85,-0.005686847
28/04/2005,51.14,-0.013787965
27/04/2005,51.85,0.015157694
26/04/2005,51.07,-0.01342041
25/04/2005,51.76,0.027619031
22/04/2005,50.35,-0.030320171
21/04/2005,51.9,0.017297098
20/04/2005,51.01,-0.011112309
19/04/2005,51.58,0.00622328
18/04/2005,51.26,0.002930548
15/04/2005,51.11,-0.005463428
14/04/2005,51.39,-0.004271851
13/04/2005,51.61,-0.030342944
12/04/2005,53.2,0.020893448
11/04/2005,52.1,0.003653499
08/04/2005,51.91,-0.016241878
07/04/2005,52.76,-0.004349889
06/04/2005,52.99,-0.000188697
05/04/2005,53,-0.005644418
04/04/2005,53.3,0.045091572
01/04/2005,50.95,-0.083915323
31/03/2005,55.41,-0.03109427
30/03/2005,57.16,-0.018031002
29/03/2005,58.2,0.020483271
28/03/2005,57.02,0.025039042
24/03/2005,55.61,-0.01941117
23/03/2005,56.7,0.008857454
22/03/2005,56.2,-0.029800628
21/03/2005,57.9,-0.031619156
18/03/2005,59.76,-0.017253248
17/03/2005,60.8,-0.033956375
16/03/2005,62.9,0.015702934
15/03/2005,61.92,-0.030693353
14/03/2005,63.85,-0.013379167
11/03/2005,64.71,-0.021555524
10/03/2005,66.12,0.007895577
09/03/2005,65.6,-0.017228777
08/03/2005,66.74,0.01388073
07/03/2005,65.82,0.010999194
04/03/2005,65.1,0.002152853
03/03/2005,64.96,-0.001538225
02/03/2005,65.06,-0.022643624
01/03/2005,66.55,-0.003749536
28/02/2005,66.8,-0.022938483
25/02/2005,68.35,0.002343637
24/02/2005,68.19,-0.006723206
23/02/2005,68.65,0.010985098
22/02/2005,67.9,-0.015055462
18/02/2005,68.93,-0.010821836
17/02/2005,69.68,-0.013116812
16/02/2005,70.6,-0.017550468
15/02/2005,71.85,0.005023033
14/02/2005,71.49,-0.022544347
11/02/2005,73.12,0.007274756
10/02/2005,72.59,0.046237975
09/02/2005,69.31,0.023059983
08/02/2005,67.73,0.000443033
07/02/2005,67.7,0.00266233
04/02/2005,67.52,0.018535658
03/02/2005,66.28,-0.008563111
02/02/2005,66.85,0.00164683
01/02/2005,66.74,0.006765417
31/01/2005,66.29,0.006507779
28/01/2005,65.86,-0.00816578
27/01/2005,66.4,-0.009741553
26/01/2005,67.05,0.00074599
25/01/2005,67,0.009296813
24/01/2005,66.38,0.003924533
21/01/2005,66.12,-0.006482272
20/01/2005,66.55,-0.006888317
19/01/2005,67.01,-0.010244318
18/01/2005,67.7,0.023312472
14/01/2005,66.14,0.002118966
13/01/2005,66,-0.011748892
12/01/2005,66.78,-0.005525288
11/01/2005,67.15,-0.008157257
10/01/2005,67.7,0.001774099
07/01/2005,67.58,0.001777252
06/01/2005,67.46,0.001631927
05/01/2005,67.35,0.016467438
04/01/2005,66.25,0.003326281
03/01/2005,66.03,0.005466984
31/12/2004,65.67,0.002134147
30/12/2004,65.53,-0.004111785
29/12/2004,65.8,-0.001366847
28/12/2004,65.89,0.002735564
27/12/2004,65.71,-0.008787935
23/12/2004,66.29,0.005293819
22/12/2004,65.94,0.002125399
21/12/2004,65.8,0.011463633
20/12/2004,65.05,0.000768935
17/12/2004,65,0.008187271
16/12/2004,64.47,-0.003870273
15/12/2004,64.72,-0.006007874
14/12/2004,65.11,-0.002913889
13/12/2004,65.3,0.004604766
