Date,Close,CAT
08/11/2007,72.43,-0.016024448
07/11/2007,73.6,-0.017775852
06/11/2007,74.92,0.019135471
05/11/2007,73.5,-0.016997576
02/11/2007,74.76,0.019585957
01/11/2007,73.31,-0.017577521
31/10/2007,74.61,0.015533506
30/10/2007,73.46,-0.005971788
29/10/2007,73.9,-0.015308477
26/10/2007,75.04,0.0049429
25/10/2007,74.67,-0.014887953
24/10/2007,75.79,0.018241635
23/10/2007,74.42,0.012439317
22/10/2007,73.5,-0.000951928
19/10/2007,73.57,-0.05410299
18/10/2007,77.66,0.006848014
17/10/2007,77.13,-0.008006241
16/10/2007,77.75,-0.013921931
15/10/2007,78.84,-0.018349139
12/10/2007,80.3,0.010767601
11/10/2007,79.44,-0.021420495
10/10/2007,81.16,-0.016496983
09/10/2007,82.51,0.014281598
08/10/2007,81.34,0.01249475
05/10/2007,80.33,0.021262674
04/10/2007,78.64,0.001017812
03/10/2007,78.56,-0.013653815
02/10/2007,79.64,0.001005025
01/10/2007,79.56,0.014304947
28/09/2007,78.43,0.012315743
27/09/2007,77.47,0.010510705
26/09/2007,76.66,0.003790111
25/09/2007,76.37,-0.017522676
24/09/2007,77.72,-0.005645383
21/09/2007,78.16,0.010158899
20/09/2007,77.37,-0.006955206
