Date,Close,DD
31/07/2007,46.73,-0.006824509
30/07/2007,47.05,0.004900404
27/07/2007,46.82,-0.019668605
26/07/2007,47.75,-0.029711284
25/07/2007,49.19,-0.014330652
24/07/2007,49.9,-0.065164578
23/07/2007,53.26,0.012089305
20/07/2007,52.62,-0.009833665
19/07/2007,53.14,-0.003944037
18/07/2007,53.35,0.000937647
17/07/2007,53.3,0.024692613
16/07/2007,52,0.008691508
13/07/2007,51.55,0.000970403
12/07/2007,51.5,0.006232977
11/07/2007,51.18,-0.000585995
10/07/2007,51.21,-0.01626997
09/07/2007,52.05,0.001538166
06/07/2007,51.97,-0.001730271
05/07/2007,52.06,-0.001343699
03/07/2007,52.13,0.00635045
02/07/2007,51.8,0.018706703
29/06/2007,50.84,-0.001768695
28/06/2007,50.93,-0.00489669
27/06/2007,51.18,0.010804545
26/06/2007,50.63,-0.016066176
25/06/2007,51.45,-0.016385909
22/06/2007,52.3,0.00095648
21/06/2007,52.25,0.001723973
20/06/2007,52.16,-0.00095813
19/06/2007,52.21,0.008849615
18/06/2007,51.75,0.005425318
15/06/2007,51.47,0.019025777
14/06/2007,50.5,-0.008282437
