Date,Close,SO
21/12/2004,33.65,0.007756602
20/12/2004,33.39,0.011748892
17/12/2004,33,-0.006042314
16/12/2004,33.2,0.008773313
15/12/2004,32.91,-0.001214698
14/12/2004,32.95,-0.004542021
13/12/2004,33.1,0.012158204
10/12/2004,32.7,0.000611808
09/12/2004,32.68,0.003064667
08/12/2004,32.58,-0.004287909
07/12/2004,32.72,-0.006093864
06/12/2004,32.92,0.009461386
03/12/2004,32.61,0.010480984
02/12/2004,32.27,-0.015985585
01/12/2004,32.79,0
30/11/2004,32.79,-0.01933011
29/11/2004,33.43,-0.011007102
26/11/2004,33.8,0.005339675
24/11/2004,33.62,0.011066361
23/11/2004,33.25,0.001203732
22/11/2004,33.21,0.01242252
19/11/2004,32.8,-0.000914216
18/11/2004,32.83,0.004579462
17/11/2004,32.68,-0.010955679
16/11/2004,33.04,0.000908403
15/11/2004,33.01,-0.004533784
12/11/2004,33.16,0.009392585
11/11/2004,32.85,0.007639457
10/11/2004,32.6,0
09/11/2004,32.6,-0.00306279
08/11/2004,32.7,0.008291158
05/11/2004,32.43,-0.00614819
04/11/2004,32.63,0.027969505
03/11/2004,31.73,0.01844836
02/11/2004,31.15,-0.015607898
01/11/2004,31.64,0.001581528
29/10/2004,31.59,0.009222517
28/10/2004,31.3,-0.020241045
27/10/2004,31.94,-0.002813821
26/10/2004,32.03,0.01067179
25/10/2004,31.69,0.002844053
22/10/2004,31.6,0.000633112
21/10/2004,31.58,0.030870619
20/10/2004,30.62,0.022124066
19/10/2004,29.95,-0.003333336
18/10/2004,30.05,-0.007954964
15/10/2004,30.29,0.004632702
14/10/2004,30.15,-0.003311261
13/10/2004,30.25,-0.014440684
12/10/2004,30.69,0.005227062
11/10/2004,30.53,-0.002616946
08/10/2004,30.61,0.0141473
07/10/2004,30.18,-0.007263155
06/10/2004,30.4,0.005277057
05/10/2004,30.24,-0.003301423
04/10/2004,30.34,0.003301423
01/10/2004,30.24,0.008635059
30/09/2004,29.98,0.001669171
29/09/2004,29.93,-0.010304229
28/09/2004,30.24,0.008635059
27/09/2004,29.98,0.004345653
24/09/2004,29.85,-0.000669792
23/09/2004,29.87,-0.009993421
22/09/2004,30.17,-0.007923449
21/09/2004,30.41,0.009250149
20/09/2004,30.13,-0.009907611
17/09/2004,30.43,0.001973685
16/09/2004,30.37,0.010925452
15/09/2004,30.04,0
14/09/2004,30.04,-0.005312097
13/09/2004,30.2,-0.004954593
10/09/2004,30.35,0.001648805
09/09/2004,30.3,-0.001319261
08/09/2004,30.34,-0.010165688
07/09/2004,30.65,0.005561932
03/09/2004,30.48,0.001313198
02/09/2004,30.44,0.007253576
01/09/2004,30.22,-0.004292561
31/08/2004,30.35,0.011599136
30/08/2004,30,-0.000333278
27/08/2004,30.01,0.000666667
26/08/2004,29.99,0.001668614
25/08/2004,29.94,0.004351471
24/08/2004,29.81,0.003360218
23/08/2004,29.71,0.001684353
20/08/2004,29.66,-0.003365873
19/08/2004,29.76,-0.005696112
18/08/2004,29.93,0.00603219
17/08/2004,29.75,-0.004694844
16/08/2004,29.89,0.002009378
13/08/2004,29.83,-0.004014726
12/08/2004,29.95,0.003009532
11/08/2004,29.86,0.002682765
10/08/2004,29.78,0.001344086
09/08/2004,29.74,-0.003691899
06/08/2004,29.85,0.016892294
05/08/2004,29.35,-0.008481815
04/08/2004,29.6,0.006439609
03/08/2004,29.41,0
02/08/2004,29.41,0.004430063
30/07/2004,29.28,0.004792888
29/07/2004,29.14,-0.012278463
28/07/2004,29.5,0.001696353
27/07/2004,29.45,0.00203943
26/07/2004,29.39,0.00034031
23/07/2004,29.38,-0.000680504
22/07/2004,29.4,-0.008130126
21/07/2004,29.64,-0.008399176
20/07/2004,29.89,0.004022801
19/07/2004,29.77,0.009110912
16/07/2004,29.5,0.005438491
15/07/2004,29.34,0.004440656
14/07/2004,29.21,0.010669521
13/07/2004,28.9,-0.002419217
12/07/2004,28.97,0.000690608
09/07/2004,28.95,-0.000690608
08/07/2004,28.97,0.001036091
07/07/2004,28.94,0.000345602
06/07/2004,28.93,-0.003450659
02/07/2004,29.03,0.005873225
01/07/2004,28.86,-0.009998359
30/06/2004,29.15,0.007921516
29/06/2004,28.92,-0.008950146
28/06/2004,29.18,0.00446506
25/06/2004,29.05,-0.003436429
24/06/2004,29.15,-0.002056204
23/06/2004,29.21,0.003085893
22/06/2004,29.12,-0.000686577
21/06/2004,29.14,0.006196233
18/06/2004,28.96,0.002766253
17/06/2004,28.88,0.001039321
16/06/2004,28.85,-0.002423404
15/06/2004,28.92,0.007984767
14/06/2004,28.69,-0.006600684
10/06/2004,28.88,0.006252191
09/06/2004,28.7,-0.012465535
08/06/2004,29.06,-0.007883503
07/06/2004,29.29,0.00513436
04/06/2004,29.14,0.004126553
03/06/2004,29.02,-0.006183462
02/06/2004,29.2,0.008253142
01/06/2004,28.96,0.00138217
28/05/2004,28.92,-0.004485086
27/05/2004,29.05,0.009685306
26/05/2004,28.77,-0.004508418
25/05/2004,28.9,0.02133321
24/05/2004,28.29,0.006738809
21/05/2004,28.1,-0.001777778
20/05/2004,28.15,0.000710732
19/05/2004,28.13,-0.004610755
18/05/2004,28.26,0.009600074
17/05/2004,27.99,-0.009246154
14/05/2004,28.25,0.011034104
13/05/2004,27.94,0.002867385
12/05/2004,27.86,-0.004655335
11/05/2004,27.99,-0.000714286
10/05/2004,28.01,-0.003919478
07/05/2004,28.12,-0.028398052
06/05/2004,28.93,0.006589238
05/05/2004,28.74,-0.006934841
04/05/2004,28.94,0.002421728
03/05/2004,28.87,0.003817461
30/04/2004,28.76,0.002436903
29/04/2004,28.69,-0.014189544
28/04/2004,29.1,-0.007872709
27/04/2004,29.33,-0.00544034
26/04/2004,29.49,0.008855644
23/04/2004,29.23,0.00102687
22/04/2004,29.2,0.005150226
21/04/2004,29.05,0.001722653
20/04/2004,29,-0.008583744
19/04/2004,29.25,-0.01020417
16/04/2004,29.55,0.008496228
15/04/2004,29.3,0.006505758
14/04/2004,29.11,-0.003429359
13/04/2004,29.21,-0.006483558
12/04/2004,29.4,-0.012506501
08/04/2004,29.77,-0.010691716
07/04/2004,30.09,-0.005303294
06/04/2004,30.25,-0.000660939
05/04/2004,30.27,-0.002968829
02/04/2004,30.36,-0.007547206
01/04/2004,30.59,0.002946475
31/03/2004,30.5,-0.001965281
30/03/2004,30.56,0.002621233
29/03/2004,30.48,0.002957124
26/03/2004,30.39,0.007928684
25/03/2004,30.15,0.006655599
24/03/2004,29.95,0.000333946
23/03/2004,29.94,0.002340747
22/03/2004,29.87,-0.009661911
19/03/2004,30.16,-0.009897804
18/03/2004,30.46,-0.013370491
17/03/2004,30.87,0.014027306
16/03/2004,30.44,0.00263158
15/03/2004,30.36,0.006941029
12/03/2004,30.15,0.001327581
11/03/2004,30.11,-0.006950218
10/03/2004,30.32,-0.010825102
09/03/2004,30.65,0.003267977
08/03/2004,30.55,-0.002615235
05/03/2004,30.63,0.007208419
04/03/2004,30.41,0.002963941
03/03/2004,30.32,0.00032987
02/03/2004,30.31,
