Date,Close,RTN
16/11/2007,62.07,0.004359416
15/11/2007,61.8,-0.00064704
14/11/2007,61.84,0.001294499
13/11/2007,61.76,0.016653446
12/11/2007,60.74,-0.012759866
09/11/2007,61.52,-0.018999122
08/11/2007,62.7,-0.011890747
07/11/2007,63.45,-0.01858122
06/11/2007,64.64,0.019842851
05/11/2007,63.37,0.003319374
02/11/2007,63.16,0.005397695
01/11/2007,62.82,-0.012497197
31/10/2007,63.61,0.00662463
30/10/2007,63.19,-0.007253264
29/10/2007,63.65,-0.00438941
26/10/2007,63.93,-0.016598535
25/10/2007,65,-0.005064079
24/10/2007,65.33,0.016669625
23/10/2007,64.25,0.003742403
22/10/2007,64.01,0.015428518
19/10/2007,63.03,-0.022589196
18/10/2007,64.47,-0.004488129
17/10/2007,64.76,-0.002159495
16/10/2007,64.9,-0.000924072
15/10/2007,64.96,-0.001538225
12/10/2007,65.06,0.000307456
11/10/2007,65.04,0.016588242
10/10/2007,63.97,-0.007475506
09/10/2007,64.45,0
08/10/2007,64.45,0.010763695
05/10/2007,63.76,-0.003600787
04/10/2007,63.99,0.010841492
03/10/2007,63.3,-0.011153992
02/10/2007,64.01,-0.015040209
01/10/2007,64.98,0.018012909
28/09/2007,63.82,-0.011218566
27/09/2007,64.54,0.001085187
26/09/2007,64.47,0.011701514
25/09/2007,63.72,0.008194184
24/09/2007,63.2,-0.003790276
21/09/2007,63.44,0.008230499
20/09/2007,62.92,0.003024276
19/09/2007,62.73,0.009771804
18/09/2007,62.12,0.010030823
17/09/2007,61.5,-0.015008754
14/09/2007,62.43,0.001442655
13/09/2007,62.34,0.018946401
12/09/2007,61.17,0.008042719
11/09/2007,60.68,0.017287665
10/09/2007,59.64,0.004369021
07/09/2007,59.38,0.004388193
06/09/2007,59.12,-0.001858894
05/09/2007,59.23,-0.018401322
04/09/2007,60.33,-0.016602666
31/08/2007,61.34,0.019590716
30/08/2007,60.15,0.011705819
29/08/2007,59.45,0.038232136
28/08/2007,57.22,-0.018870118
27/08/2007,58.31,0.000686224
24/08/2007,58.27,0.017135859
23/08/2007,57.28,-0.00331155
22/08/2007,57.47,-0.004860277
21/08/2007,57.75,0.011669557
20/08/2007,57.08,0.01322654
17/08/2007,56.33,0.0202643
16/08/2007,55.2,0.005631771
15/08/2007,54.89,-0.010871642
14/08/2007,55.49,-0.017506699
13/08/2007,56.47,0.025467661
10/08/2007,55.05,0.014638871
09/08/2007,54.25,-0.04152221
08/08/2007,56.55,-0.047989878
07/08/2007,59.33,-0.009394466
06/08/2007,59.89,0.015650298
03/08/2007,58.96,0.003568095
02/08/2007,58.75,0.020637018
01/08/2007,57.55,0.038796824
31/07/2007,55.36,-0.013813118
30/07/2007,56.13,0.021610782
27/07/2007,54.93,0.000546299
26/07/2007,54.9,-0.004543397
25/07/2007,55.15,0.010022863
24/07/2007,54.6,-0.0069356
23/07/2007,54.98,0.012445256
20/07/2007,54.3,-0.012627124
19/07/2007,54.99,0.012995516
18/07/2007,54.28,-0.001288779
17/07/2007,54.35,0.007943147
16/07/2007,53.92,0.002227999
13/07/2007,53.8,0.002605622
12/07/2007,53.66,0.016914517
11/07/2007,52.76,-0.004161156
10/07/2007,52.98,-0.027184694
09/07/2007,54.44,0
06/07/2007,54.44,-0.005130096
05/07/2007,54.72,0.009548365
03/07/2007,54.2,-0.000553352
02/07/2007,54.23,0.006289329
29/06/2007,53.89,0.002601265
28/06/2007,53.75,-0.006120765
27/06/2007,54.08,0.000924984
26/06/2007,54.03,-0.002772389
25/06/2007,54.18,-0.005888865
22/06/2007,54.5,-0.02249732
21/06/2007,55.74,0.002155173
20/06/2007,55.62,-0.008592964
19/06/2007,56.1,0.00643779
18/06/2007,55.74,-0.01425033
15/06/2007,56.54,0.002301905
14/06/2007,56.41,0.004085626
13/06/2007,56.18,0.006428594
12/06/2007,55.82,-0.000895335
11/06/2007,55.87,-0.013687886
08/06/2007,56.64,0.0104713
07/06/2007,56.05,-0.015226923
06/06/2007,56.91,0.016119382
05/06/2007,56,-0.010657294
04/06/2007,56.6,0.007626179
01/06/2007,56.17,0.010199605
31/05/2007,55.6,0.011577553
30/05/2007,54.96,0.006754932
29/05/2007,54.59,0.006616455
25/05/2007,54.23,-0.003681212
24/05/2007,54.43,0.000919033
23/05/2007,54.38,0.001103956
22/05/2007,54.32,0.000368256
21/05/2007,54.3,-0.004593485
18/05/2007,54.55,0.000733541
17/05/2007,54.51,0.003491688
16/05/2007,54.32,0.005723269
15/05/2007,54.01,0.003338282
14/05/2007,53.83,-0.007218911
11/05/2007,54.22,0.0031403
10/05/2007,54.05,-0.015785937
09/05/2007,54.91,0.008963748
08/05/2007,54.42,-0.006410865
07/05/2007,54.77,0.014158552
04/05/2007,54,-0.000370302
03/05/2007,54.02,0.014732201
02/05/2007,53.23,-0.000938879
01/05/2007,53.28,-0.004868012
30/04/2007,53.54,-0.010035394
27/04/2007,54.08,0.012279224
26/04/2007,53.42,-0.029147978
25/04/2007,55,0.006383971
24/04/2007,54.65,-0.015433806
23/04/2007,55.5,0.001262057
20/04/2007,55.43,0.00633429
19/04/2007,55.08,0
18/04/2007,55.08,0.001817191
17/04/2007,54.98,0.001456134
16/04/2007,54.9,0.009700817
13/04/2007,54.37,0.002025224
12/04/2007,54.26,0.003507804
11/04/2007,54.07,-0.004244724
10/04/2007,54.3,-0.002207506
09/04/2007,54.42,0.00700722
05/04/2007,54.04,0.005380846
04/04/2007,53.75,0.008594971
03/04/2007,53.29,0.010943505
02/04/2007,52.71,0.004754216
30/03/2007,52.46,-0.003235325
29/03/2007,52.63,0.005334362
28/03/2007,52.35,-0.008180394
27/03/2007,52.78,0
26/03/2007,52.78,0.003606343
23/03/2007,52.59,-0.000950299
22/03/2007,52.64,-0.026433257
21/03/2007,54.05,0.015475279
20/03/2007,53.22,-0.001502066
19/03/2007,53.3,0.004889985
16/03/2007,53.04,0.007570059
15/03/2007,52.64,0.006862398
14/03/2007,52.28,0.010382712
13/03/2007,51.74,-0.025192172
12/03/2007,53.06,0.002075277
09/03/2007,52.95,0.007392698
08/03/2007,52.56,0.004003437
07/03/2007,52.35,-0.018734581
06/03/2007,53.34,0.012260835
05/03/2007,52.69,0.001519468
02/03/2007,52.61,-0.013967762
01/03/2007,53.35,-0.003741819
28/02/2007,53.55,0.009946596
27/02/2007,53.02,-0.026062532
26/02/2007,54.42,-0.007323358
23/02/2007,54.82,-0.005638942
22/02/2007,55.13,-0.001450064
21/02/2007,55.21,-0.002893835
20/02/2007,55.37,0.005796068
16/02/2007,55.05,-0.004350197
15/02/2007,55.29,0.005986412
14/02/2007,54.96,-0.005443672
13/02/2007,55.26,0.013114942
12/02/2007,54.54,-0.001648805
09/02/2007,54.63,-0.00073193
08/02/2007,54.67,-0.00692675
07/02/2007,55.05,-0.003264421
06/02/2007,55.23,0.004718702
05/02/2007,54.97,0.002185395
02/02/2007,54.85,0.042646813
01/02/2007,52.56,0.012636584
31/01/2007,51.9,0.005990935
30/01/2007,51.59,0.004273511
29/01/2007,51.37,-0.001556118
26/01/2007,51.45,-0.007744472
25/01/2007,51.85,-0.017587913
24/01/2007,52.77,-0.007739538
23/01/2007,53.18,0.023400668
22/01/2007,51.95,-0.006714654
19/01/2007,52.3,0.014250193
18/01/2007,51.56,-0.002324681
17/01/2007,51.68,-0.001933115
16/01/2007,51.78,0
12/01/2007,51.78,-0.008078521
11/01/2007,52.2,0.003646487
10/01/2007,52.01,0.008108153
09/01/2007,51.59,0.009543358
08/01/2007,51.1,-0.010318402
05/01/2007,51.63,0.005827522
04/01/2007,51.33,-0.015081492
03/01/2007,52.11,-0.013154322
29/12/2006,52.8,-0.012235447
28/12/2006,53.45,-0.003361976
27/12/2006,53.63,0.003361976
26/12/2006,53.45,0.000374252
22/12/2006,53.43,-0.007272759
21/12/2006,53.82,-0.000742942
20/12/2006,53.86,0.00577229
19/12/2006,53.55,0.01051258
18/12/2006,52.99,0.006247062
15/12/2006,52.66,0.004949563
14/12/2006,52.4,0.0028667
13/12/2006,52.25,-0.00210305
12/12/2006,52.36,-0.000381898
11/12/2006,52.38,0.004017222
08/12/2006,52.17,-0.00344432
07/12/2006,52.35,-0.00893797
06/12/2006,52.82,0.010276018
05/12/2006,52.28,0.002489707
04/12/2006,52.15,0.016433429
01/12/2006,51.3,0.005081113
30/11/2006,51.04,-0.009942571
29/11/2006,51.55,0.014655856
28/11/2006,50.8,0.008699145
27/11/2006,50.36,-0.01007615
24/11/2006,50.87,0.005914844
22/11/2006,50.57,0.003168947
21/11/2006,50.41,0.007966583
20/11/2006,50.01,-0.007172774
17/11/2006,50.37,-0.001190476
16/11/2006,50.43,0.003177758
15/11/2006,50.27,0.008791265
14/11/2006,49.83,0.011910911
13/11/2006,49.24,0.006928905
10/11/2006,48.9,0.00348254
09/11/2006,48.73,-0.004708781
08/11/2006,48.96,-0.014598799
07/11/2006,49.68,0.001006948
06/11/2006,49.63,0.013183438
03/11/2006,48.98,-0.005903325
02/11/2006,49.27,-0.015707129
01/11/2006,50.05,0.002000001
31/10/2006,49.95,0.001602886
30/10/2006,49.87,0.005025641
27/10/2006,49.62,0.008297123
26/10/2006,49.21,-0.005471693
25/10/2006,49.48,-0.021196554
24/10/2006,50.54,0.002972359
23/10/2006,50.39,0.001191422
20/10/2006,50.33,-0.002381426
19/10/2006,50.45,-0.000990589
18/10/2006,50.5,0.003769472
17/10/2006,50.31,-0.00969249
16/10/2006,50.8,0.002957124
13/10/2006,50.65,0.015920734
12/10/2006,49.85,0.005027663
11/10/2006,49.6,-0.004626379
10/10/2006,49.83,0.015980921
09/10/2006,49.04,-0.001629992
06/10/2006,49.12,-0.00972455
05/10/2006,49.6,0.00809721
04/10/2006,49.2,0.009188426
03/10/2006,48.75,0.001231527
02/10/2006,48.69,0.014064348
29/09/2006,48.01,0.000625065
28/09/2006,47.98,0.004177116
27/09/2006,47.78,-0.001254968
26/09/2006,47.84,0.002301979
25/09/2006,47.73,0.010530847
22/09/2006,47.23,0.003818418
21/09/2006,47.05,-0.014558755
20/09/2006,47.74,0.008836582
19/09/2006,47.32,-0.007578984
18/09/2006,47.68,0.008847751
15/09/2006,47.26,0.004453406
14/09/2006,47.05,-0.003183027
13/09/2006,47.2,-0.000211842
12/09/2006,47.21,-0.01450977
11/09/2006,47.9,0.005862663
08/09/2006,47.62,-0.000629789
07/09/2006,47.65,-0.002305839
06/09/2006,47.76,-0.001882649
05/09/2006,47.85,0.016860252
01/09/2006,47.05,-0.003394869
31/08/2006,47.21,-0.00507079
30/08/2006,47.45,0.01038035
29/08/2006,46.96,0.0012785
28/08/2006,46.9,0.005559133
25/08/2006,46.64,-0.00385192
24/08/2006,46.82,-0.002346668
23/08/2006,46.93,-0.011019395
22/08/2006,47.45,-0.000842638
21/08/2006,47.49,-0.002523661
18/08/2006,47.61,-0.002098196
17/08/2006,47.71,0.009053646
16/08/2006,47.28,0.017495646
15/08/2006,46.46,0.024622662
14/08/2006,45.33,0.007084378
11/08/2006,45.01,-0.001997559
10/08/2006,45.1,0.012494585
09/08/2006,44.54,-0.004927222
08/08/2006,44.76,-0.006458101
07/08/2006,45.05,-0.001109262
04/08/2006,45.1,0.003999117
03/08/2006,44.92,-0.002223706
02/08/2006,45.02,0.005791952
01/08/2006,44.76,-0.006901953
31/07/2006,45.07,0.003779042
28/07/2006,44.9,-0.005552485
27/07/2006,45.15,-0.017781173
26/07/2006,45.96,0.000870701
25/07/2006,45.92,0.019793917
24/07/2006,45.02,0.00133363
21/07/2006,44.96,0.011858289
20/07/2006,44.43,-0.000674992
19/07/2006,44.46,0.019532758
18/07/2006,43.6,0.000917852
17/07/2006,43.56,-0.008685769
14/07/2006,43.94,-0.002727274
13/07/2006,44.06,-0.007011224
12/07/2006,44.37,-0.012987196
11/07/2006,44.95,0.017052242
10/07/2006,44.19,0.003627299
07/07/2006,44.03,-0.001588563
06/07/2006,44.1,-0.004750603
05/07/2006,44.31,-0.003154577
03/07/2006,44.45,-0.002696025
30/06/2006,44.57,0.006527879
29/06/2006,44.28,0.012498742
28/06/2006,43.73,-0.007744913
27/06/2006,44.07,0
26/06/2006,44.07,-0.004753829
23/06/2006,44.28,0.010671006
22/06/2006,43.81,-0.025021028
21/06/2006,44.92,0.022513333
20/06/2006,43.92,-0.001819837
19/06/2006,44,-0.013095694
16/06/2006,44.58,0.011732987
15/06/2006,44.06,0.022029344
14/06/2006,43.1,0.003486349
13/06/2006,42.95,-0.001860898
12/06/2006,43.03,-0.016136819
09/06/2006,43.73,-0.008425417
08/06/2006,44.1,-0.000680041
07/06/2006,44.13,-0.010594036
06/06/2006,44.6,-0.020417931
05/06/2006,45.52,-0.005258557
02/06/2006,45.76,-0.010651117
01/06/2006,46.25,0.008686265
31/05/2006,45.85,0.018046264
30/05/2006,45.03,-0.003768153
26/05/2006,45.2,-0.001326553
25/05/2006,45.26,0.004428705
24/05/2006,45.06,-0.008617886
23/05/2006,45.45,-0.014417026
22/05/2006,46.11,0.001302084
19/05/2006,46.05,0.006754574
18/05/2006,45.74,0.00043735
17/05/2006,45.72,-0.016486274
16/05/2006,46.48,-0.016853732
15/05/2006,47.27,0.021598188
12/05/2006,46.26,-0.013526776
11/05/2006,46.89,-0.005953664
10/05/2006,47.17,0.014090754
09/05/2006,46.51,-0.007070195
08/05/2006,46.84,0.006640273
05/05/2006,46.53,0.011021181
04/05/2006,46.02,0.003264776
03/05/2006,45.87,0.001308901
02/05/2006,45.81,0.000218317
01/05/2006,45.8,0.033976844
28/04/2006,44.27,-0.038768838
27/04/2006,46.02,0.018421574
26/04/2006,45.18,-0.001769129
25/04/2006,45.26,-0.016000341
24/04/2006,45.99,0.012471445
21/04/2006,45.42,-0.007239255
20/04/2006,45.75,0.018976739
19/04/2006,44.89,-0.000222742
18/04/2006,44.9,0.02320708
17/04/2006,43.87,0.004111472
13/04/2006,43.69,0.003668887
12/04/2006,43.53,-0.013236159
11/04/2006,44.11,-0.009252012
10/04/2006,44.52,-0.019573579
07/04/2006,45.4,-0.010953012
06/04/2006,45.9,-0.002610968
05/04/2006,46.02,-0.001736865
04/04/2006,46.1,0.00282394
03/04/2006,45.97,0.002831937
31/03/2006,45.84,0.00722499
30/03/2006,45.51,-0.023239182
29/03/2006,46.58,0.030074178
28/03/2006,45.2,-0.008591307
27/03/2006,45.59,0.009033883
24/03/2006,45.18,0.006216716
23/03/2006,44.9,-0.018972552
22/03/2006,45.76,-0.005013634
21/03/2006,45.99,0.013352502
20/03/2006,45.38,-0.006807976
17/03/2006,45.69,0.003508006
16/03/2006,45.53,0.005726888
15/03/2006,45.27,0.005093578
14/03/2006,45.04,0.007577482
13/03/2006,44.7,0.008537459
10/03/2006,44.32,0.004069642
09/03/2006,44.14,0.016446236
08/03/2006,43.42,-0.008256928
07/03/2006,43.78,-0.000913242
06/03/2006,43.82,-0.008634455
03/03/2006,44.2,0.004989804
02/03/2006,43.98,0.006844654
01/03/2006,43.68,0.00643089
28/02/2006,43.4,-0.012138017
27/02/2006,43.93,0.015831465
24/02/2006,43.24,0.005798462
23/02/2006,42.99,-0.009491911
22/02/2006,43.4,0.014622519
21/02/2006,42.77,-0.005828202
17/02/2006,43.02,-0.008333382
16/02/2006,43.38,0.002076844
15/02/2006,43.29,-0.009197582
14/02/2006,43.69,0.016849793
13/02/2006,42.96,0.00396502
10/02/2006,42.79,0.017920781
09/02/2006,42.03,0.006444705
08/02/2006,41.76,0.002157498
07/02/2006,41.67,-0.010741242
06/02/2006,42.12,0.016517431
03/02/2006,41.43,0.00970175
02/02/2006,41.03,-0.008735799
01/02/2006,41.39,0.010199214
31/01/2006,40.97,-0.015740729
30/01/2006,41.62,0.006508399
27/01/2006,41.35,-0.005546861
26/01/2006,41.58,0.018447125
25/01/2006,40.82,-0.000489836
24/01/2006,40.84,0.013062416
23/01/2006,40.31,0.004475393
20/01/2006,40.13,-0.010658175
19/01/2006,40.56,0.00568675
18/01/2006,40.33,0.00074414
17/01/2006,40.3,-0.01380012
13/01/2006,40.86,0.00835591
12/01/2006,40.52,-0.006886402
11/01/2006,40.8,0.00466774
10/01/2006,40.61,0.004442258
09/01/2006,40.43,0.004213663
06/01/2006,40.26,0.005479466
05/01/2006,40.04,0.001249532
04/01/2006,39.99,-0.000250031
03/01/2006,40,-0.003742986
30/12/2005,40.15,0.005244112
29/12/2005,39.94,-0.006737393
28/12/2005,40.21,0.002240758
27/12/2005,40.12,0.001996009
23/12/2005,40.04,0.001249532
22/12/2005,39.99,0.00375799
21/12/2005,39.84,0.010090903
20/12/2005,39.44,0.006614117
19/12/2005,39.18,-0.010915199
16/12/2005,39.61,-0.008547061
15/12/2005,39.95,0.002506267
14/12/2005,39.85,0.005031457
13/12/2005,39.65,0.008357653
12/12/2005,39.32,-0.002286296
09/12/2005,39.41,0.002032005
08/12/2005,39.33,0.006120907
07/12/2005,39.09,-0.002299733
06/12/2005,39.18,0.017767945
05/12/2005,38.49,-0.003112843
02/12/2005,38.61,-0.007996947
01/12/2005,38.92,0.0129301
30/11/2005,38.42,-0.00519212
29/11/2005,38.62,0.015394955
28/11/2005,38.03,-0.002363757
25/11/2005,38.12,0.005260401
23/11/2005,37.92,-0.008403411
22/11/2005,38.24,0.009194863
21/11/2005,37.89,0.002113607
18/11/2005,37.81,-0.007903097
17/11/2005,38.11,0.017737063
16/11/2005,37.44,-0.001067806
15/11/2005,37.48,-0.003462515
14/11/2005,37.61,0.013653003
11/11/2005,37.1,-0.01551248
10/11/2005,37.68,0.012551907
09/11/2005,37.21,0.001613771
08/11/2005,37.15,-0.010709607
07/11/2005,37.55,-0.000266276
04/11/2005,37.56,0.000266276
03/11/2005,37.55,-0.005047162
02/11/2005,37.74,0.002122017
01/11/2005,37.66,0.019032876
31/10/2005,36.95,-0.012906875
28/10/2005,37.43,0.026531063
27/10/2005,36.45,-0.01308277
26/10/2005,36.93,0.006792581
25/10/2005,36.68,-0.02795881
24/10/2005,37.72,0.025508162
21/10/2005,36.77,-0.009473613
20/10/2005,37.12,-0.01841771
19/10/2005,37.81,0.023007971
18/10/2005,36.95,0.007334
17/10/2005,36.68,0.004097807
14/10/2005,36.53,0.003015767
13/10/2005,36.42,0.001098901
12/10/2005,36.38,0.00110011
11/10/2005,36.34,-0.008221477
10/10/2005,36.64,-0.009777373
07/10/2005,37,0
06/10/2005,37,0.005691844
05/10/2005,36.79,-0.019914544
04/10/2005,37.53,-0.002660991
03/10/2005,37.63,-0.010310732
30/09/2005,38.02,0.010842365
29/09/2005,37.61,-0.002920485
28/09/2005,37.72,0.011733468
27/09/2005,37.28,-0.001340303
26/09/2005,37.33,0.002413841
23/09/2005,37.24,0.005655057
22/09/2005,37.03,0.001080789
21/09/2005,36.99,-0.024303506
20/09/2005,37.9,-0.005000668
19/09/2005,38.09,-0.00419178
16/09/2005,38.25,0.001308045
15/09/2005,38.2,-0.003919012
14/09/2005,38.35,-0.000521376
13/09/2005,38.37,-0.014746096
12/09/2005,38.94,-0.003588827
09/09/2005,39.08,-0.00306592
08/09/2005,39.2,-0.0063573
07/09/2005,39.45,-0.001013428
06/09/2005,39.49,0.003805662
02/09/2005,39.34,-0.000254162
01/09/2005,39.35,0.003309154
31/08/2005,39.22,-0.013171416
30/08/2005,39.74,0.010879298
29/08/2005,39.31,0.006636063
26/08/2005,39.05,-0.006127157
25/08/2005,39.29,-0.000254485
24/08/2005,39.3,-0.003809528
23/08/2005,39.45,0.001014456
22/08/2005,39.41,-0.002027884
19/08/2005,39.49,0.003297403
18/08/2005,39.36,-0.001015744
17/08/2005,39.4,0.000761711
16/08/2005,39.37,-0.004561589
15/08/2005,39.55,0.000758821
12/08/2005,39.52,-0.005802968
11/08/2005,39.75,0.009859769
10/08/2005,39.36,0.000762486
09/08/2005,39.33,0.001781398
08/08/2005,39.26,0.006644543
05/08/2005,39,-0.00842594
04/08/2005,39.33,-0.005578108
03/08/2005,39.55,-0.000758246
02/08/2005,39.58,0.005573868
01/08/2005,39.36,0.000762486
29/07/2005,39.33,-0.00911168
28/07/2005,39.69,-0.00352113
27/07/2005,39.83,0.000251099
26/07/2005,39.82,0.014417854
25/07/2005,39.25,-0.004321857
22/07/2005,39.42,-0.005565408
21/07/2005,39.64,-0.001764336
20/07/2005,39.71,0.004037351
19/07/2005,39.55,0.001265022
18/07/2005,39.5,-0.006309169
15/07/2005,39.75,0.013168081
14/07/2005,39.23,-0.011909427
13/07/2005,39.7,0.003279932
12/07/2005,39.57,-0.005795657
11/07/2005,39.8,0.006301218
08/07/2005,39.55,0.007104826
07/07/2005,39.27,-0.002543236
06/07/2005,39.37,-0.000253968
05/07/2005,39.38,0.004071252
01/07/2005,39.22,0.002552976
30/06/2005,39.12,-0.002807915
29/06/2005,39.23,-0.002291535
28/06/2005,39.32,0.007146534
27/06/2005,39.04,0.006682112
24/06/2005,38.78,-0.009240312
23/06/2005,39.14,-0.013954305
22/06/2005,39.69,0.016000341
21/06/2005,39.06,-0.005361943
20/06/2005,39.27,-0.005839803
17/06/2005,39.5,0.012482648
16/06/2005,39.01,-0.002815822
15/06/2005,39.12,0.003072199
14/06/2005,39,-0.002305034
13/06/2005,39.09,-0.011193198
10/06/2005,39.53,0.006853688
09/06/2005,39.26,0.012559437
08/06/2005,38.77,0
07/06/2005,38.77,-0.009753671
06/06/2005,39.15,0.002301497
03/06/2005,39.06,-0.004852519
02/06/2005,39.25,-0.000764039
01/06/2005,39.28,0.003059666
31/05/2005,39.16,-0.001020929
27/05/2005,39.2,-0.007623925
26/05/2005,39.5,0.014792415
25/05/2005,38.92,-0.00640289
24/05/2005,39.17,0.003068271
23/05/2005,39.05,0.000256115
20/05/2005,39.04,0.000512426
19/05/2005,39.02,-0.00765896
18/05/2005,39.32,0.004332873
17/05/2005,39.15,0.003838776
16/05/2005,39,-0.000256377
13/05/2005,39.01,0.000256377
12/05/2005,39,-0.003583316
11/05/2005,39.14,0.003583316
10/05/2005,39,-0.011218884
09/05/2005,39.44,0.017907872
06/05/2005,38.74,0.003620382
05/05/2005,38.6,-0.007741974
04/05/2005,38.9,0.014500513
03/05/2005,38.34,0.000521785
02/05/2005,38.32,0.018701981
29/04/2005,37.61,-0.000531632
28/04/2005,37.63,0.014184635
27/04/2005,37.1,0.008119124
26/04/2005,36.8,-0.00623055
25/04/2005,37.03,0.007318097
22/04/2005,36.76,-0.008667443
21/04/2005,37.08,0.01467019
20/04/2005,36.54,-0.011428696
19/04/2005,36.96,0.001082837
18/04/2005,36.92,0.002440679
15/04/2005,36.83,-0.024937611
14/04/2005,37.76,-0.016286149
13/04/2005,38.38,-0.011656653
12/04/2005,38.83,-0.00385555
11/04/2005,38.98,-0.001025641
08/04/2005,39.02,-0.001280574
07/04/2005,39.07,-0.001790053
06/04/2005,39.14,0
05/04/2005,39.14,0.003583316
04/04/2005,39,0.001026167
01/04/2005,38.96,0.006695879
31/03/2005,38.7,-0.003095978
30/03/2005,38.82,0.014269278
29/03/2005,38.27,-0.001305654
28/03/2005,38.32,-0.00572471
24/03/2005,38.54,0.008076115
23/03/2005,38.23,0.00814187
22/03/2005,37.92,-0.00604708
21/03/2005,38.15,-0.00939219
18/03/2005,38.51,-0.00181606
17/03/2005,38.58,0.012519725
16/03/2005,38.1,-0.016400211
15/03/2005,38.73,-0.011807119
14/03/2005,39.19,0.014133603
11/03/2005,38.64,-0.008760685
10/03/2005,38.98,-0.000512952
09/03/2005,39,0
08/03/2005,39,0.000512952
07/03/2005,38.98,0.009537384
04/03/2005,38.61,0.016188343
03/03/2005,37.99,-0.002891315
02/03/2005,38.1,-0.006800968
01/03/2005,38.36,0.003133162
28/02/2005,38.24,-0.009111087
25/02/2005,38.59,0.011467418
24/02/2005,38.15,-0.002617803
23/02/2005,38.25,0.008401205
22/02/2005,37.93,-0.006831346
18/02/2005,38.19,-0.007045039
17/02/2005,38.46,0.004952441
16/02/2005,38.27,0.004452017
15/02/2005,38.1,-0.003144657
14/02/2005,38.22,0.004457855
11/02/2005,38.05,-0.002624673
10/02/2005,38.15,0.012927235
09/02/2005,37.66,-0.006352589
08/02/2005,37.9,-0.011803416
07/02/2005,38.35,0.01127585
04/02/2005,37.92,-0.004735605
03/02/2005,38.1,0.00790518
02/02/2005,37.8,0.002383791
01/02/2005,37.71,0.008254607
31/01/2005,37.4,0.010212397
28/01/2005,37.02,-0.005656581
27/01/2005,37.23,0.006196975
26/01/2005,37,0.013605652
25/01/2005,36.5,0
24/01/2005,36.5,-0.007098037
21/01/2005,36.76,-0.003801254
20/01/2005,36.9,-0.007290433
19/01/2005,37.17,0.004854378
18/01/2005,36.99,0.006237308
14/01/2005,36.76,-0.001087548
13/01/2005,36.8,-0.0121541
12/01/2005,37.25,0.019244394
11/01/2005,36.54,-0.009532961
10/01/2005,36.89,0.013097049
07/01/2005,36.41,-0.003016594
06/01/2005,36.52,-0.009809343
05/01/2005,36.88,0.008167756
04/01/2005,36.58,-0.039399441
03/01/2005,38.05,-0.020292059
31/12/2004,38.83,0.001546392
30/12/2004,38.77,-0.007452174
29/12/2004,39.06,-0.012719581
28/12/2004,39.56,0.007867063
27/12/2004,39.25,0.008957194
23/12/2004,38.9,-0.003592511
22/12/2004,39.04,0.004106782
21/12/2004,38.88,0.006450803
20/12/2004,38.63,-0.011837503
17/12/2004,39.09,0.002305034
16/12/2004,39,-0.002049181
15/12/2004,39.08,-0.013218291
14/12/2004,39.6,-0.003025721
13/12/2004,39.72,0.009358864
10/12/2004,39.35,0.010987718
09/12/2004,38.92,0.006961482
08/12/2004,38.65,-0.02124744
