Date,Close,F
21/12/2004,14.71,0.003404838
20/12/2004,14.66,0.022069861
17/12/2004,14.34,0.008403411
16/12/2004,14.22,-0.004910568
15/12/2004,14.29,-0.00209717
14/12/2004,14.32,0.006304749
13/12/2004,14.23,0.000702988
10/12/2004,14.22,-0.001405482
09/12/2004,14.24,0.002108964
08/12/2004,14.21,-0.00140647
07/12/2004,14.23,-0.002807019
06/12/2004,14.27,-0.002799162
03/12/2004,14.31,0.005606181
02/12/2004,14.23,0.006344752
01/12/2004,14.14,-0.002824861
30/11/2004,14.18,-0.003519891
29/11/2004,14.23,-0.001404495
26/11/2004,14.25,0.012001556
24/11/2004,14.08,-0.000709975
23/11/2004,14.09,0
22/11/2004,14.09,-0.004249298
19/11/2004,14.15,-0.013338211
18/11/2004,14.34,0.002094242
17/11/2004,14.31,0.007012651
16/11/2004,14.21,-0.009804
15/11/2004,14.35,0.00839753
12/11/2004,14.23,-0.001404495
11/11/2004,14.25,0.024148901
10/11/2004,13.91,-0.012147345
09/11/2004,14.08,0.022263038
08/11/2004,13.77,-0.002900655
05/11/2004,13.81,0.002174702
04/11/2004,13.78,0.039220713
03/11/2004,13.25,0.000755002
02/11/2004,13.24,0.000755572
01/11/2004,13.23,0.015232587
29/10/2004,13.03,-0.009927535
28/10/2004,13.16,0.001520913
27/10/2004,13.14,0.022317202
26/10/2004,12.85,0.011741818
25/10/2004,12.7,-0.021037005
22/10/2004,12.97,-0.006915126
21/10/2004,13.06,0.012326812
20/10/2004,12.9,-0.002322881
19/10/2004,12.93,-0.034957967
18/10/2004,13.39,0.010510607
15/10/2004,13.25,0.009859769
14/10/2004,13.12,-0.042527856
13/10/2004,13.69,-0.009451179
12/10/2004,13.82,-0.00936269
11/10/2004,13.95,0
08/10/2004,13.95,0.006472515
07/10/2004,13.86,-0.022825527
06/10/2004,14.18,0.001411433
05/10/2004,14.16,0.000706464
04/10/2004,14.15,-0.002822867
01/10/2004,14.19,0.009915095
30/09/2004,14.05,0.013615402
29/09/2004,13.86,-0.004319661
28/09/2004,13.92,0.002157498
27/09/2004,13.89,0.006500565
24/09/2004,13.8,0
23/09/2004,13.8,-0.014388737
22/09/2004,14,-0.016295082
21/09/2004,14.23,0.007052215
20/09/2004,14.13,-0.006349228
17/09/2004,14.22,0.019169916
16/09/2004,13.95,0.010086541
15/09/2004,13.81,-0.012234769
14/09/2004,13.98,-0.008547061
13/09/2004,14.1,0.0099787
10/09/2004,13.96,-0.014930956
09/09/2004,14.17,-0.005629853
08/09/2004,14.25,-0.021521136
07/09/2004,14.56,0.024332101
03/09/2004,14.21,-0.010500622
02/09/2004,14.36,0.032557723
01/09/2004,13.9,-0.014994926
31/08/2004,14.11,0.010687669
30/08/2004,13.96,-0.011396135
27/08/2004,14.12,0.010680059
26/08/2004,13.97,0.000716076
25/08/2004,13.96,0.003588091
24/08/2004,13.91,-0.009302393
23/08/2004,14.04,-0.004973367
20/08/2004,14.11,0.007826436
19/08/2004,14,-0.021202208
18/08/2004,14.3,0.010544913
17/08/2004,14.15,0.006380738
16/08/2004,14.06,0.018665294
13/08/2004,13.8,-0.004338402
12/08/2004,13.86,-0.026345418
11/08/2004,14.23,-0.006304749
10/08/2004,14.32,0.016901811
09/08/2004,14.08,0.00071048
06/08/2004,14.07,-0.009197093
05/08/2004,14.2,-0.033925026
04/08/2004,14.69,-0.001360544
03/08/2004,14.71,-0.022850457
02/08/2004,15.05,0.022170878
30/07/2004,14.72,-0.015504187
29/07/2004,14.95,-0.015926017
28/07/2004,15.19,0.020619287
27/07/2004,14.88,0.009453143
26/07/2004,14.74,0.004760295
23/07/2004,14.67,0.001364257
22/07/2004,14.65,0.008224858
21/07/2004,14.53,-0.004806051
20/07/2004,14.6,-0.025694449
19/07/2004,14.98,0.008716113
16/07/2004,14.85,-0.012048339
15/07/2004,15.03,-0.00464654
14/07/2004,15.1,-0.003305788
13/07/2004,15.15,0
12/07/2004,15.15,-0.000659848
09/07/2004,15.16,0.026062284
08/07/2004,14.77,-0.012781876
07/07/2004,14.96,0
06/07/2004,14.96,0.000668673
02/07/2004,14.95,-0.004671346
01/07/2004,15.02,-0.041088271
30/06/2004,15.65,-0.013959618
29/06/2004,15.87,0.013959618
28/06/2004,15.65,-0.012698583
25/06/2004,15.85,-0.018750549
24/06/2004,16.15,-0.012919282
23/06/2004,16.36,0.022250609
22/06/2004,16,0.022117805
21/06/2004,15.65,-0.015219064
18/06/2004,15.89,0.015858245
17/06/2004,15.64,0.000639591
16/06/2004,15.63,0.014175495
15/06/2004,15.41,0.012406297
14/06/2004,15.22,-0.023377688
10/06/2004,15.58,0.011620531
09/06/2004,15.4,-0.001297859
08/06/2004,15.42,0.01436994
07/06/2004,15.2,0.019263299
04/06/2004,14.91,0.010789046
03/06/2004,14.75,-0.009446764
02/06/2004,14.89,-0.010023472
01/06/2004,15.04,0.012713453
28/05/2004,14.85,-0.012713453
27/05/2004,15.04,0.001330672
26/05/2004,15.02,0.022896623
25/05/2004,14.68,0.026926031
24/05/2004,14.29,0.003505086
21/05/2004,14.24,0.004222385
20/05/2004,14.18,0.00707717
19/05/2004,14.08,-0.025939064
18/05/2004,14.45,0.012534983
17/05/2004,14.27,-0.029688062
14/05/2004,14.7,0.019925084
13/05/2004,14.41,-0.005536346
12/05/2004,14.49,0.007620404
11/05/2004,14.38,0.026066992
10/05/2004,14.01,-0.027456846
07/05/2004,14.4,-0.03346164
06/05/2004,14.89,-0.015328524
05/05/2004,15.12,-0.018998279
04/05/2004,15.41,0.00912653
03/05/2004,15.27,-0.005876608
30/04/2004,15.36,-0.00065083
29/04/2004,15.37,-0.008422466
28/04/2004,15.5,-0.033621943
27/04/2004,16.03,0.0214384
26/04/2004,15.69,-0.000637146
23/04/2004,15.7,-0.004448689
22/04/2004,15.77,0.054067221
21/04/2004,14.94,0.096917897
20/04/2004,13.56,0.015607898
19/04/2004,13.35,0.000749344
16/04/2004,13.34,0.016629257
15/04/2004,13.12,-0.009104767
14/04/2004,13.24,-0.012758147
13/04/2004,13.41,-0.020664942
12/04/2004,13.69,0.007331411
08/04/2004,13.59,-0.005869423
07/04/2004,13.67,-0.023853679
06/04/2004,14,-0.004987542
05/04/2004,14.07,0.029573017
02/04/2004,13.66,0.017725723
01/04/2004,13.42,-0.011115342
31/03/2004,13.57,-0.005878048
30/03/2004,13.65,0.017738824
29/03/2004,13.41,0.009741553
26/03/2004,13.28,0.007558615
25/03/2004,13.18,0.014520698
24/03/2004,12.99,0.007728014
23/03/2004,12.89,-0.001550388
22/03/2004,12.91,-0.011551919
19/03/2004,13.06,-0.019712541
18/03/2004,13.32,-0.003746726
17/03/2004,13.37,0.021929045
16/03/2004,13.08,0.004597709
15/03/2004,13.02,-0.020525236
12/03/2004,13.29,0.020525236
11/03/2004,13.02,-0.01297233
10/03/2004,13.19,-0.025450475
09/03/2004,13.53,-0.012486391
08/03/2004,13.7,-0.028778965
05/03/2004,14.1,0.029509158
04/03/2004,13.69,-0.013783316
03/03/2004,13.88,-0.017143277
02/03/2004,14.12,
