Date,Close,MET
22/12/2004,40.63,0.001477833
21/12/2004,40.57,0.011652543
20/12/2004,40.1,0.012294723
17/12/2004,39.61,-0.02960047
16/12/2004,40.8,-0.00927062
15/12/2004,41.18,0.019618089
14/12/2004,40.38,-0.005433454
13/12/2004,40.6,0.006672458
10/12/2004,40.33,0.004722266
09/12/2004,40.14,0.001495887
08/12/2004,40.08,0.008016075
07/12/2004,39.76,-0.008514953
06/12/2004,40.1,-0.009431691
03/12/2004,40.48,0.012678852
02/12/2004,39.97,0.003508776
01/12/2004,39.83,0.021058751
30/11/2004,39,0.0051414
29/11/2004,38.8,-0.014837827
26/11/2004,39.38,0.000253968
24/11/2004,39.37,-0.003296567
23/11/2004,39.5,-0.003538038
22/11/2004,39.64,0.020130633
19/11/2004,38.85,-0.016845728
18/11/2004,39.51,-0.009571861
17/11/2004,39.89,0.014138079
16/11/2004,39.33,-0.009363601
15/11/2004,39.7,0.033293728
12/11/2004,38.4,-0.035809453
11/11/2004,39.8,0.012642393
10/11/2004,39.3,0.005613692
09/11/2004,39.08,-0.018256085
08/11/2004,39.8,0.010862807
05/11/2004,39.37,0
04/11/2004,39.37,0.028599141
03/11/2004,38.26,-0.005473753
02/11/2004,38.47,0.005735156
01/11/2004,38.25,-0.002610968
29/10/2004,38.35,0.011803416
28/10/2004,37.9,0.011677415
27/10/2004,37.46,0.019135471
26/10/2004,36.75,0.047077346
25/10/2004,35.06,0.0178422
22/10/2004,34.44,-0.001740644
21/10/2004,34.5,0.000579878
20/10/2004,34.48,0.01460733
19/10/2004,33.98,-0.015187208
18/10/2004,34.5,-0.014102982
15/10/2004,34.99,-0.062589638
14/10/2004,37.25,-0.024135902
13/10/2004,38.16,-0.011723464
12/10/2004,38.61,-0.003361348
11/10/2004,38.74,0.005435499
08/10/2004,38.53,-0.028401551
07/10/2004,39.64,-0.010040245
06/10/2004,40.04,0.002500626
05/10/2004,39.94,0.006531046
04/10/2004,39.68,0.007589209
01/10/2004,39.38,0.018711298
30/09/2004,38.65,0.012496908
29/09/2004,38.17,0.008683123
28/09/2004,37.84,0.012498501
27/09/2004,37.37,-0.00773028
24/09/2004,37.66,0.014442615
23/09/2004,37.12,0.002157498
22/09/2004,37.04,-0.015537414
21/09/2004,37.62,0.009615459
20/09/2004,37.26,-0.009083685
17/09/2004,37.6,-0.007155192
16/09/2004,37.87,-0.003163725
15/09/2004,37.99,-0.006035972
14/09/2004,38.22,-0.013255555
13/09/2004,38.73,0.014826647
10/09/2004,38.16,0.007628605
09/09/2004,37.87,-0.000527983
08/09/2004,37.89,-0.006576375
07/09/2004,38.14,0.018791078
03/09/2004,37.43,0.009934301
02/09/2004,37.06,0.002431448
01/09/2004,36.97,-0.007545172
31/08/2004,37.25,0.020065749
30/08/2004,36.51,-0.004372786
27/08/2004,36.67,0.00273075
26/08/2004,36.57,0.003286774
25/08/2004,36.45,0.005502077
24/08/2004,36.25,0
23/08/2004,36.25,-0.012064857
20/08/2004,36.69,0.000545256
19/08/2004,36.67,-0.003267087
18/08/2004,36.79,0.020596636
17/08/2004,36.04,-0.000554785
16/08/2004,36.06,0.011715615
13/08/2004,35.64,-0.006990103
12/08/2004,35.89,-0.00666484
11/08/2004,36.13,-0.00027674
10/08/2004,36.14,0.009452392
09/08/2004,35.8,0.003918281
06/08/2004,35.66,-0.002520657
05/08/2004,35.75,-0.010019566
04/08/2004,36.11,0.007505247
03/08/2004,35.84,-0.009994531
02/08/2004,36.2,0.014749119
30/07/2004,35.67,0.003932589
29/07/2004,35.53,0.035232056
28/07/2004,34.3,0.002335086
27/07/2004,34.22,0.006155669
26/07/2004,34.01,0.001176817
23/07/2004,33.97,-0.006747862
22/07/2004,34.2,-0.01278344
21/07/2004,34.64,0.010155317
20/07/2004,34.29,-0.003202798
19/07/2004,34.4,0.00437
16/07/2004,34.25,-0.003788435
15/07/2004,34.38,-0.00839976
14/07/2004,34.67,-0.009473302
13/07/2004,35,-0.002853069
12/07/2004,35.1,0.012614846
09/07/2004,34.66,-0.008618266
08/07/2004,34.96,-0.007409552
07/07/2004,35.22,-0.005380163
06/07/2004,35.41,-0.003101652
02/07/2004,35.52,-0.004214081
01/07/2004,35.67,-0.005033568
30/06/2004,35.85,0.006997929
29/06/2004,35.6,0.002531291
28/06/2004,35.51,-0.000281571
25/06/2004,35.52,0.000844951
24/06/2004,35.49,0.001692048
23/06/2004,35.43,-0.001410239
22/06/2004,35.48,0.013621096
21/06/2004,35,-0.007401115
18/06/2004,35.26,-0.014360376
17/06/2004,35.77,0.008140396
16/06/2004,35.48,-0.01037441
15/06/2004,35.85,-0.001950676
14/06/2004,35.92,-0.00361262
10/06/2004,36.05,0.008076913
09/06/2004,35.76,-0.010846998
08/06/2004,36.15,-0.006891826
07/06/2004,36.4,0.018578103
04/06/2004,35.73,0.00420699
03/06/2004,35.58,-0.006722714
02/06/2004,35.82,0.002795641
01/06/2004,35.72,0.0047706
28/05/2004,35.55,0.003099031
27/05/2004,35.44,-0.001691571
26/05/2004,35.5,0.019340762
25/05/2004,34.82,0.013589916
24/05/2004,34.35,0.010535655
21/05/2004,33.99,0.009756175
20/05/2004,33.66,-0.002373888
19/05/2004,33.74,-0.00207254
18/05/2004,33.81,0.00623055
17/05/2004,33.6,-0.01594365
14/05/2004,34.14,-0.000292869
13/05/2004,34.15,0.003520098
12/05/2004,34.03,0.013311837
11/05/2004,33.58,0.011079616
10/05/2004,33.21,-0.006901753
07/05/2004,33.44,-0.024225705
06/05/2004,34.26,0.005561261
05/05/2004,34.07,-0.015147391
04/05/2004,34.59,-0.008348976
03/05/2004,34.88,0.010954275
30/04/2004,34.5,0.006688988
29/04/2004,34.27,0.002629658
28/04/2004,34.18,-0.019699362
27/04/2004,34.86,0.014738021
26/04/2004,34.35,-0.005805532
23/04/2004,34.55,-0.006634959
22/04/2004,34.78,0.017401831
21/04/2004,34.18,-0.002629658
20/04/2004,34.27,-0.019934215
19/04/2004,34.96,-0.006841532
16/04/2004,35.2,0.003129893
15/04/2004,35.09,-0.007947814
14/04/2004,35.37,-0.003668693
13/04/2004,35.5,-0.021733929
12/04/2004,36.28,0.009137541
08/04/2004,35.95,0.000556483
07/04/2004,35.93,-0.018475639
06/04/2004,36.6,-0.001638002
05/04/2004,36.66,0.010695289
02/04/2004,36.27,0.010532248
01/04/2004,35.89,0.005868397
31/03/2004,35.68,-0.005310984
30/03/2004,35.87,0.001953398
29/03/2004,35.8,0.014631662
26/03/2004,35.28,0.005400042
25/03/2004,35.09,0.016377323
24/03/2004,34.52,-0.007791123
23/03/2004,34.79,0.00028748
22/03/2004,34.78,-0.008018371
19/03/2004,35.06,-0.016688267
18/03/2004,35.65,0.019830678
17/03/2004,34.95,0.0228631
16/03/2004,34.16,0.00440077
15/03/2004,34.01,-0.008490755
12/03/2004,34.3,0.024495839
11/03/2004,33.47,-0.023620821
10/03/2004,34.27,-0.022790544
09/03/2004,35.06,-0.001994587
08/03/2004,35.13,-0.0079388
05/03/2004,35.41,-0.007315733
04/03/2004,35.67,0.007598179
03/03/2004,35.4,0.011078085
02/03/2004,35.01,
