Date,Close,PFE
07/02/2007,26.52,-0.011621499
06/02/2007,26.83,-0.001861851
05/02/2007,26.88,0.002980628
02/02/2007,26.8,0.006739075
01/02/2007,26.62,0.014377849
31/01/2007,26.24,0.00534965
30/01/2007,26.1,0.001533743
29/01/2007,26.06,-0.008787067
26/01/2007,26.29,-0.002659071
25/01/2007,26.36,-0.017300168
24/01/2007,26.82,0.016920877
23/01/2007,26.37,-0.021756297
22/01/2007,26.95,-0.0099687
19/01/2007,27.22,0.001838574
18/01/2007,27.17,0.010358953
17/01/2007,26.89,0.004472613
16/01/2007,26.77,0.004868012
12/01/2007,26.64,0.006779687
11/01/2007,26.46,0.009874748
10/01/2007,26.2,0.001145694
09/01/2007,26.17,0.00038219
08/01/2007,26.16,-0.005337413
05/01/2007,26.3,-0.003037208
04/01/2007,26.38,0.003417509
03/01/2007,26.29,0.01494567
29/12/2006,25.9,-0.006542259
28/12/2006,26.07,-0.003063963
27/12/2006,26.15,0.008448591
26/12/2006,25.93,-0.001541426
22/12/2006,25.97,-0.003843202
21/12/2006,26.07,-0.005355789
20/12/2006,26.21,0.000381607
19/12/2006,26.2,0.014222804
18/12/2006,25.83,0.007382975
15/12/2006,25.64,0.003125003
14/12/2006,25.56,0.006673234
13/12/2006,25.39,0.008702587
12/12/2006,25.17,0.000794913
11/12/2006,25.15,-0.000794913
08/12/2006,25.17,0.012392723
07/12/2006,24.86,0.002416433
06/12/2006,24.8,-0.000806127
05/12/2006,24.82,-0.003218024
04/12/2006,24.9,-0.112324165
01/12/2006,27.86,0.013369666
30/11/2006,27.49,0.015396199
29/11/2006,27.07,0.000739098
28/11/2006,27.05,0.002961868
27/11/2006,26.97,0.002970667
24/11/2006,26.89,-0.007779258
22/11/2006,27.1,0.005550431
21/11/2006,26.95,-0.003703708
20/11/2006,27.05,-0.005897548
17/11/2006,27.21,0.016676318
16/11/2006,26.76,0.008632067
15/11/2006,26.53,0.010610179
14/11/2006,26.25,0.013809195
13/11/2006,25.89,0.006976772
10/11/2006,25.71,-0.005043658
09/11/2006,25.84,-0.029739134
08/11/2006,26.62,-0.024857522
07/11/2006,27.29,0.011053908
06/11/2006,26.99,0.016436679
03/11/2006,26.55,-0.005259216
02/11/2006,26.69,0.005635935
01/11/2006,26.54,-0.004136122
31/10/2006,26.65,-0.020427823
30/10/2006,27.2,-0.000735024
27/10/2006,27.22,-0.002201836
26/10/2006,27.28,-0.005483472
25/10/2006,27.43,0.006216879
24/10/2006,27.26,-0.017094433
23/10/2006,27.73,0.001804729
20/10/2006,27.68,0
19/10/2006,27.68,-0.015059446
18/10/2006,28.1,0.013615402
17/10/2006,27.72,0.002166848
16/10/2006,27.66,0.002533938
13/10/2006,27.59,-0.00217234
12/10/2006,27.65,0.013105393
11/10/2006,27.29,-0.009845111
10/10/2006,27.56,-0.003260282
09/10/2006,27.65,-0.009000961
06/10/2006,27.9,-0.003220615
05/10/2006,27.99,-0.01207401
04/10/2006,28.33,-0.002819882
03/10/2006,28.41,0.003526097
02/10/2006,28.31,-0.001764603
29/09/2006,28.36,0.002117897
28/09/2006,28.3,-0.003879391
27/09/2006,28.41,0.000352051
26/09/2006,28.4,0.001762115
25/09/2006,28.35,0.006724499
22/09/2006,28.16,-0.001773994
21/09/2006,28.21,-0.009174376
20/09/2006,28.47,0.009528923
19/09/2006,28.2,0.001419447
18/09/2006,28.16,0.004270469
15/09/2006,28.04,-0.005689916
14/09/2006,28.2,0.000354673
13/09/2006,28.19,-0.002126152
12/09/2006,28.25,0.013183872
11/09/2006,27.88,0.010456198
08/09/2006,27.59,0.00508722
07/09/2006,27.45,-0.009788006
06/09/2006,27.72,-0.004319661
05/09/2006,27.84,-0.004301082
01/09/2006,27.96,0.014409471
31/08/2006,27.56,-0.006149413
30/08/2006,27.73,0.004699087
29/08/2006,27.6,0.002176279
28/08/2006,27.54,0.011320187
25/08/2006,27.23,-0.000367175
24/08/2006,27.24,0.003677827
23/08/2006,27.14,0.005912804
22/08/2006,26.98,0.012682005
21/08/2006,26.64,-0.01527316
18/08/2006,27.05,0.001850139
17/08/2006,27,0.009302393
16/08/2006,26.75,0.013170463
15/08/2006,26.4,0.012195273
14/08/2006,26.08,0.010019352
11/08/2006,25.82,-0.00579264
10/08/2006,25.97,-0.006907165
09/08/2006,26.15,-0.000382336
08/08/2006,26.16,0.004213758
07/08/2006,26.05,0.002690757
04/08/2006,25.98,0.018256479
03/08/2006,25.51,-0.003912368
02/08/2006,25.61,-0.014728948
01/08/2006,25.99,0
31/07/2006,25.99,-0.004606534
28/07/2006,26.11,0.017774811
27/07/2006,25.65,0.021277398
26/07/2006,25.11,0.00599163
25/07/2006,24.96,0.006834197
24/07/2006,24.79,0.039495055
21/07/2006,23.83,0.005048391
20/07/2006,23.71,0.01744354
19/07/2006,23.3,0.031388802
18/07/2006,22.58,0.007557271
17/07/2006,22.41,-0.00044613
14/07/2006,22.42,-0.01987259
13/07/2006,22.87,-0.01346383
12/07/2006,23.18,-0.013284961
11/07/2006,23.49,-0.016047642
10/07/2006,23.87,0.00799163
07/07/2006,23.68,0
06/07/2006,23.68,0
05/07/2006,23.68,0.004231915
03/07/2006,23.58,0.004675885
30/06/2006,23.47,0.009848078
29/06/2006,23.24,0.014738021
28/06/2006,22.9,0.004376375
27/06/2006,22.8,-0.009168368
26/06/2006,23.01,0.016210651
23/06/2006,22.64,-0.000441599
22/06/2006,22.65,-0.001764447
21/06/2006,22.69,-0.011393638
20/06/2006,22.95,-0.004781578
19/06/2006,23.06,-0.015917738
16/06/2006,23.43,-0.00425895
15/06/2006,23.53,0.018010778
14/06/2006,23.11,0.003033588
13/06/2006,23.04,-0.010792248
12/06/2006,23.29,-0.010252119
09/06/2006,23.53,-0.013927214
08/06/2006,23.86,-0.002093365
07/06/2006,23.91,0.002931939
06/06/2006,23.84,-0.004185858
05/06/2006,23.94,-0.010388624
02/06/2006,24.19,0.012060866
01/06/2006,23.9,0.0100926
31/05/2006,23.66,0.003386963
30/05/2006,23.58,-0.017654935
26/05/2006,24,0.006269613
25/05/2006,23.85,0.000419375
24/05/2006,23.84,-0.006272235
23/05/2006,23.99,0.011318503
22/05/2006,23.72,-0.00420699
19/05/2006,23.82,-0.002934397
18/05/2006,23.89,-0.015781058
17/05/2006,24.27,-0.025626784
16/05/2006,24.9,0.000401687
15/05/2006,24.89,0.015792999
12/05/2006,24.5,-0.01257368
11/05/2006,24.81,-0.009227749
10/05/2006,25.04,-0.018595986
09/05/2006,25.51,-0.001175318
08/05/2006,25.54,0.005103053
05/05/2006,25.41,0.007505467
04/05/2006,25.22,0.001984521
03/05/2006,25.17,-0.000397219
02/05/2006,25.18,0.002385687
01/05/2006,25.12,-0.008325122
28/04/2006,25.33,0.018729378
27/04/2006,24.86,-0.004415018
26/04/2006,24.97,0.010062472
25/04/2006,24.72,-0.002827713
24/04/2006,24.79,-0.003221912
21/04/2006,24.87,-0.003211564
20/04/2006,24.95,0.005224042
19/04/2006,24.82,-0.004422118
18/04/2006,24.93,0.019850763
17/04/2006,24.44,-0.002451983
13/04/2006,24.5,0.003270649
12/04/2006,24.42,0.002870619
11/04/2006,24.35,-0.012245051
10/04/2006,24.65,-0.001621403
07/04/2006,24.69,-0.016071057
06/04/2006,25.09,-0.003183449
05/04/2006,25.17,0.002784963
04/04/2006,25.1,-0.000796495
03/04/2006,25.12,0.007993648
31/03/2006,24.92,-0.011173301
30/03/2006,25.2,-0.001586043
29/03/2006,25.24,-0.004348692
28/03/2006,25.35,-0.017983284
27/03/2006,25.81,-0.008103459
24/03/2006,26.02,-0.005366054
23/03/2006,26.16,-0.009132484
22/03/2006,26.4,0.003414915
21/03/2006,26.31,-0.006062921
20/03/2006,26.47,0.003026866
17/03/2006,26.39,0.012967382
16/03/2006,26.05,0.003846159
15/03/2006,25.95,-0.000770416
14/03/2006,25.97,0
13/03/2006,25.97,-0.004226711
10/03/2006,26.08,-0.004208921
09/03/2006,26.19,0.000763942
08/03/2006,26.17,-0.000763942
07/03/2006,26.19,0.008050647
06/03/2006,25.98,-0.013761685
03/03/2006,26.34,0.010687125
02/03/2006,26.06,-0.007645297
01/03/2006,26.26,0.00266921
28/02/2006,26.19,-0.015533557
27/02/2006,26.6,0.008684215
24/02/2006,26.37,0.008760292
23/02/2006,26.14,-0.00191095
22/02/2006,26.19,0.021224026
21/02/2006,25.64,-0.006995753
17/02/2006,25.82,0.000387372
16/02/2006,25.81,0.007779114
15/02/2006,25.61,0.004304448
14/02/2006,25.5,-0.003132344
13/02/2006,25.58,-0.003901683
10/02/2006,25.68,-0.025376217
09/02/2006,26.34,-0.001138304
08/02/2006,26.37,0.046176972
07/02/2006,25.18,0.003580668
06/02/2006,25.09,-0.007544209
03/02/2006,25.28,-0.019585428
02/02/2006,25.78,-0.010418771
01/02/2006,26.05,0.014305289
31/01/2006,25.68,-0.0100737
30/01/2006,25.94,-0.00192567
27/01/2006,25.99,0.036838021
26/01/2006,25.05,0.008821228
25/01/2006,24.83,0.009712743
24/01/2006,24.59,-0.01212626
23/01/2006,24.89,0.007258096
20/01/2006,24.71,-0.010467084
19/01/2006,24.97,0.039621274
18/01/2006,24,-0.011599136
17/01/2006,24.28,-0.015934964
13/01/2006,24.67,0.003654826
12/01/2006,24.58,-0.006892385
11/01/2006,24.75,0.012604355
10/01/2006,24.44,-0.016636618
09/01/2006,24.85,0
06/01/2006,24.85,0.010924648
05/01/2006,24.58,0.00122125
04/01/2006,24.55,0.031866963
03/01/2006,23.78,0.01953353
30/12/2005,23.32,-0.005559133
29/12/2005,23.45,-0.006376217
28/12/2005,23.6,-0.001270379
27/12/2005,23.63,-0.013868682
23/12/2005,23.96,-0.004164937
22/12/2005,24.06,0.000831601
21/12/2005,24.04,0.001665279
20/12/2005,24,-0.013245227
19/12/2005,24.32,0.074234498
16/12/2005,22.58,-0.009257285
15/12/2005,22.79,-0.002629274
14/12/2005,22.85,0.023916109
13/12/2005,22.31,0.063373803
12/12/2005,20.94,0.01637013
09/12/2005,20.6,-0.018278527
08/12/2005,20.98,-0.005703438
07/12/2005,21.1,-0.00189394
06/12/2005,21.14,-0.009884759
05/12/2005,21.35,0.002344667
02/12/2005,21.3,-0.003748833
01/12/2005,21.38,0.008454724
30/11/2005,21.2,-0.01265543
29/11/2005,21.47,-0.005573633
28/11/2005,21.59,-0.003698571
25/11/2005,21.67,0.001385362
23/11/2005,21.64,0.012087548
22/11/2005,21.38,-0.016697976
21/11/2005,21.74,0.006460567
18/11/2005,21.6,0.011641575
17/11/2005,21.35,-0.00093633
16/11/2005,21.37,-0.024041842
15/11/2005,21.89,-0.016312097
14/11/2005,22.25,-0.00805734
11/11/2005,22.43,0.009856711
10/11/2005,22.21,0.002253776
09/11/2005,22.16,0.011345708
08/11/2005,21.91,-0.016297328
07/11/2005,22.27,0.000449135
04/11/2005,22.26,0.017675511
03/11/2005,21.87,0.01242252
02/11/2005,21.6,0.002317498
01/11/2005,21.55,-0.008778065
31/10/2005,21.74,0.011100947
28/10/2005,21.5,0.018779895
27/10/2005,21.1,0.001897534
26/10/2005,21.06,-0.006625675
25/10/2005,21.2,0.005202187
24/10/2005,21.09,-0.007557901
21/10/2005,21.25,-0.030129741
20/10/2005,21.9,-0.090316412
19/10/2005,23.97,-0.006652831
18/10/2005,24.13,0.000414508
17/10/2005,24.12,-0.008257685
14/10/2005,24.32,-0.00737406
13/10/2005,24.5,-0.01378214
12/10/2005,24.84,0.021978907
11/10/2005,24.3,-0.006153866
10/10/2005,24.45,0.002457004
07/10/2005,24.39,-0.010603688
06/10/2005,24.65,-0.006066753
05/10/2005,24.8,-0.017586385
04/10/2005,25.24,-0.001979023
03/10/2005,25.29,0.012733956
30/09/2005,24.97,-0.004794256
29/09/2005,25.09,0.009209274
28/09/2005,24.86,0.002416433
27/09/2005,24.8,-0.015603437
26/09/2005,25.19,0.012784833
23/09/2005,24.87,-0.015163898
22/09/2005,25.25,-0.002373419
21/09/2005,25.31,-0.003549599
20/09/2005,25.4,-0.007843177
19/09/2005,25.6,-0.011650617
16/09/2005,25.9,0.007751977
15/09/2005,25.7,-0.012758727
14/09/2005,26.03,0.001922708
13/09/2005,25.98,-0.013761685
12/09/2005,26.34,0.000379723
09/09/2005,26.33,-0.006813047
08/09/2005,26.51,0.007953081
07/09/2005,26.3,0.016484943
06/09/2005,25.87,0.021094532
02/09/2005,25.33,0.001185068
01/09/2005,25.3,-0.007089435
31/08/2005,25.48,0.013433628
30/08/2005,25.14,0.001592357
29/08/2005,25.1,0.00840173
26/08/2005,24.89,0.000803859
25/08/2005,24.87,-0.007610692
24/08/2005,25.06,-0.001196411
23/08/2005,25.09,-0.010703769
22/08/2005,25.36,-0.007464187
19/08/2005,25.55,-0.012833153
18/08/2005,25.88,-0.010761057
17/08/2005,26.16,0.004213758
16/08/2005,26.05,-0.005741643
15/08/2005,26.2,0.001527884
12/08/2005,26.16,-0.010646488
11/08/2005,26.44,0.001892864
10/08/2005,26.39,-0.011678415
09/08/2005,26.7,0.018522548
08/08/2005,26.21,-0.001524972
05/08/2005,26.25,-0.013245227
04/08/2005,26.6,-0.012329691
03/08/2005,26.93,-0.000371264
02/08/2005,26.94,0.011198325
01/08/2005,26.64,0.005269113
29/07/2005,26.5,-0.010137125
28/07/2005,26.77,0.002618292
27/07/2005,26.7,0.017378601
26/07/2005,26.24,-0.006836335
25/07/2005,26.42,-0.003023434
22/07/2005,26.5,-0.003390472
21/07/2005,26.59,-0.017521417
20/07/2005,27.06,-0.011756197
19/07/2005,27.38,0.004759299
18/07/2005,27.25,-0.011674704
15/07/2005,27.57,-0.001087548
14/07/2005,27.6,0.013496466
13/07/2005,27.23,0.005893203
12/07/2005,27.07,-0.001845359
11/07/2005,27.12,-0.000737191
08/07/2005,27.14,0.014474181
07/07/2005,26.75,-0.000747384
06/07/2005,26.77,-0.010405148
05/07/2005,27.05,-0.001846723
01/07/2005,27.1,-0.017557144
30/06/2005,27.58,-0.009382963
29/06/2005,27.84,-0.002152853
28/06/2005,27.9,-0.00643089
27/06/2005,28.08,-0.015548016
24/06/2005,28.52,-0.013236
23/06/2005,28.9,0.00381349
22/06/2005,28.79,0.006271798
21/06/2005,28.61,-0.005229226
20/06/2005,28.76,-0.000695169
17/06/2005,28.78,0.006273984
16/06/2005,28.6,0.005961792
15/06/2005,28.43,0.001407955
14/06/2005,28.39,0.017768769
13/06/2005,27.89,0.007558071
10/06/2005,27.68,0.005433812
09/06/2005,27.53,-0.004349409
08/06/2005,27.65,-0.011149189
07/06/2005,27.96,-0.001786672
06/06/2005,28.01,0.001786672
03/06/2005,27.96,-0.008547061
02/06/2005,28.2,0.001064396
01/06/2005,28.17,0.009630893
31/05/2005,27.9,-0.016000341
27/05/2005,28.35,-0.019214565
26/05/2005,28.9,0.007990315
25/05/2005,28.67,-0.005912033
24/05/2005,28.84,0.00277778
23/05/2005,28.76,0.00627836
20/05/2005,28.58,-0.004886572
19/05/2005,28.72,0.009797139
18/05/2005,28.44,0.008474627
17/05/2005,28.2,-0.001063264
16/05/2005,28.23,0.013193274
13/05/2005,27.86,0.008289829
12/05/2005,27.63,-0.000723589
11/05/2005,27.65,-0.000361598
10/05/2005,27.66,-0.011145181
09/05/2005,27.97,0.012954481
06/05/2005,27.61,-0.00865494
05/05/2005,27.85,0.000718391
04/05/2005,27.83,0.011928571
03/05/2005,27.5,0.003278094
02/05/2005,27.41,0.008794487
29/04/2005,27.17,0.01782446
28/04/2005,26.69,-0.008580541
27/04/2005,26.92,0.00037154
26/04/2005,26.91,-0.004449396
25/04/2005,27.03,-0.007004637
22/04/2005,27.22,-0.001101524
21/04/2005,27.25,0.018145286
20/04/2005,26.76,-0.024364439
19/04/2005,27.42,-0.006543099
18/04/2005,27.6,-0.003977586
15/04/2005,27.71,0.009427191
14/04/2005,27.45,0.006212335
13/04/2005,27.28,0.014771317
12/04/2005,26.88,0.015748357
11/04/2005,26.46,-0.005277057
08/04/2005,26.6,-0.011215071
07/04/2005,26.9,0.001488096
06/04/2005,26.86,-0.001488096
05/04/2005,26.9,0.036725687
04/04/2005,25.93,-0.008448591
01/04/2005,26.15,-0.004578413
31/03/2005,26.27,-0.000761035
30/03/2005,26.29,0.025035007
29/03/2005,25.64,-0.022750162
28/03/2005,26.23,0.002290077
24/03/2005,26.17,0.004979899
23/03/2005,26.04,0.024097552
22/03/2005,25.42,-0.011343756
21/03/2005,25.71,-0.004656586
18/03/2005,25.83,-0.006944472
17/03/2005,26.01,-0.001536689
16/03/2005,26.05,-0.009170871
15/03/2005,26.29,-0.009087529
14/03/2005,26.53,0.006428459
11/03/2005,26.36,-0.014686764
10/03/2005,26.75,0.000373902
09/03/2005,26.74,-0.000747664
08/03/2005,26.76,-0.015573173
07/03/2005,27.18,0.012215588
04/03/2005,26.85,0.009730616
03/03/2005,26.59,-0.00075188
02/03/2005,26.61,0
01/03/2005,26.61,0.012098446
28/02/2005,26.29,-0.021449552
25/02/2005,26.86,0.017274181
24/02/2005,26.4,0.003414915
23/02/2005,26.31,-0.01058611
22/02/2005,26.59,-0.007866682
18/02/2005,26.8,0.067128938
17/02/2005,25.06,0.004399127
16/02/2005,24.95,-0.010763508
15/02/2005,25.22,-0.0102565
14/02/2005,25.48,0.013035934
11/02/2005,25.15,0.003984069
10/02/2005,25.05,0
09/02/2005,25.05,-0.019763489
08/02/2005,25.55,0.025367987
07/02/2005,24.91,0.027677794
04/02/2005,24.23,0.013294753
03/02/2005,23.91,-0.00666947
02/02/2005,24.07,0.008762835
01/02/2005,23.86,-0.012494956
31/01/2005,24.16,-0.007833476
28/01/2005,24.35,-0.01346135
27/01/2005,24.68,0.003653343
26/01/2005,24.59,0
25/01/2005,24.59,0.013510953
24/01/2005,24.26,-0.009027554
21/01/2005,24.48,-0.020219047
20/01/2005,24.98,0.004011237
19/01/2005,24.88,-0.016740128
18/01/2005,25.3,0.00197824
14/01/2005,25.25,-0.003163308
13/01/2005,25.33,-0.027260255
12/01/2005,26.03,-0.004599472
11/01/2005,26.15,-0.011028824
10/01/2005,26.44,0.005309076
07/01/2005,26.3,0.0003803
06/01/2005,26.29,0.000761035
05/01/2005,26.27,-0.006828555
04/01/2005,26.45,0
03/01/2005,26.45,-0.016498312
31/12/2004,26.89,-0.004452698
30/12/2004,27.01,-0.009213258
29/12/2004,27.26,0.011808255
28/12/2004,26.94,0.016467438
27/12/2004,26.5,0.016359505
23/12/2004,26.07,0.004613618
22/12/2004,25.95,0.038496505
21/12/2004,24.97,0.027610361
20/12/2004,24.29,-0.058369884
17/12/2004,25.75,-0.11817131
16/12/2004,28.98,0.023037668
15/12/2004,28.32,0.035583269
14/12/2004,27.33,0.006239697
13/12/2004,27.16,0.002580647
10/12/2004,27.09,-0.010282867
