Date,Close,UTX
22/12/2006,62.56,-0.003191832
21/12/2006,62.76,-0.007302779
20/12/2006,63.22,0.011774201
19/12/2006,62.48,0.003527341
18/12/2006,62.26,-0.003047072
15/12/2006,62.45,0.006264578
14/12/2006,62.06,-0.034057303
13/12/2006,64.21,-0.009146642
12/12/2006,64.8,-0.003235501
11/12/2006,65.01,0.004470831
08/12/2006,64.72,-0.000308976
07/12/2006,64.74,-0.003392447
06/12/2006,64.96,0.003701423
05/12/2006,64.72,-0.002777351
04/12/2006,64.9,0.016154436
01/12/2006,63.86,-0.010437045
30/11/2006,64.53,-0.003249017
29/11/2006,64.74,0.003249017
28/11/2006,64.53,-0.004792465
27/11/2006,64.84,-0.017580519
24/11/2006,65.99,0.003035364
22/11/2006,65.79,-0.00060781
21/11/2006,65.83,-0.000607441
20/11/2006,65.87,-0.003334347
17/11/2006,66.09,-0.010086649
16/11/2006,66.76,0.017528403
15/11/2006,65.6,-0.000152427
14/11/2006,65.61,0.004429855
13/11/2006,65.32,0.003988347
10/11/2006,65.06,0.002308226
09/11/2006,64.91,-0.009964059
08/11/2006,65.56,0.000762951
07/11/2006,65.51,0.005510499
06/11/2006,65.15,0.01827808
03/11/2006,63.97,-0.005611862
02/11/2006,64.33,0.001244362
01/11/2006,64.25,-0.022621569
31/10/2006,65.72,0.003047854
30/10/2006,65.52,0.008891673
27/10/2006,64.94,-0.004609011
26/10/2006,65.24,-0.000153268
25/10/2006,65.25,0.001994325
24/10/2006,65.12,0.002152191
23/10/2006,64.98,-0.000615385
20/10/2006,65.02,0.000307645
19/10/2006,65,-0.008731004
18/10/2006,65.57,0.004432564
17/10/2006,65.28,-0.022867658
16/10/2006,66.79,0.004351421
13/10/2006,66.5,0.001806141
12/10/2006,66.38,0.013040367
11/10/2006,65.52,0.003363403
10/10/2006,65.3,0.001532567
09/10/2006,65.2,-0.003215683
06/10/2006,65.41,-0.006552404
05/10/2006,65.84,0.010535253
04/10/2006,65.15,0.0053867
03/10/2006,64.8,0.013986242
02/10/2006,63.9,0.008644455
29/09/2006,63.35,-0.004881515
28/09/2006,63.66,0.008201939
27/09/2006,63.14,-0.007416208
26/09/2006,63.61,0.005991819
25/09/2006,63.23,0.014817446
22/09/2006,62.3,-0.009584738
21/09/2006,62.9,-0.015773198
20/09/2006,63.9,-0.00390473
19/09/2006,64.15,0.001247855
18/09/2006,64.07,-0.008392962
15/09/2006,64.61,0.025234471
14/09/2006,63,-0.014028128
13/09/2006,63.89,0.010542148
12/09/2006,63.22,0.004915573
11/09/2006,62.91,-0.006811908
08/09/2006,63.34,0.009039789
07/09/2006,62.77,-0.008881898
06/09/2006,63.33,-0.006139335
05/09/2006,63.72,0.007245267
01/09/2006,63.26,0.008732293
31/08/2006,62.71,0.007041156
30/08/2006,62.27,0.001607201
29/08/2006,62.17,0.010347708
28/08/2006,61.53,0.014075519
25/08/2006,60.67,-0.005260574
24/08/2006,60.99,0.00361367
23/08/2006,60.77,-0.002136929
22/08/2006,60.9,-0.009153382
21/08/2006,61.46,-0.006163848
18/08/2006,61.84,-0.001777204
17/08/2006,61.95,-0.00354496
16/08/2006,62.17,0.018507022
15/08/2006,61.03,0.009218172
14/08/2006,60.47,0.005305932
11/08/2006,60.15,-0.004975135
10/08/2006,60.45,0.00231865
09/08/2006,60.31,-0.025699098
08/08/2006,61.88,-0.019365253
07/08/2006,63.09,0.008276348
04/08/2006,62.57,-0.002713273
03/08/2006,62.74,0.007198303
02/08/2006,62.29,0.00984117
01/08/2006,61.68,-0.008234486
31/07/2006,62.19,0.000643397
28/07/2006,62.15,0.008402053
27/07/2006,61.63,-0.002269045
26/07/2006,61.77,-0.004200329
25/07/2006,62.03,0.009394303
24/07/2006,61.45,0.024546163
21/07/2006,59.96,-0.004824899
20/07/2006,60.25,-0.013518175
19/07/2006,61.07,0.036519273
18/07/2006,58.88,0.015748357
17/07/2006,57.96,-0.014558791
14/07/2006,58.81,-0.043586407
13/07/2006,61.43,-0.029038697
12/07/2006,63.24,-0.009442941
11/07/2006,63.84,0.015310851
10/07/2006,62.87,-0.003651667
07/07/2006,63.1,-0.011815813
06/07/2006,63.85,0
05/07/2006,63.85,-0.002190239
03/07/2006,63.99,0.008947552
30/06/2006,63.42,0.00205193
29/06/2006,63.29,0.031458219
28/06/2006,61.33,-0.001140716
27/06/2006,61.4,-0.013588045
26/06/2006,62.24,-0.000642467
23/06/2006,62.28,0.006281731
22/06/2006,61.89,0.006484056
21/06/2006,61.49,0.008328618
20/06/2006,60.98,0.001312767
19/06/2006,60.9,-0.013860801
16/06/2006,61.75,0.015339726
15/06/2006,60.81,0.019763161
14/06/2006,59.62,0.002855465
13/06/2006,59.45,-0.002855465
12/06/2006,59.62,-0.00718646
09/06/2006,60.05,-0.004320379
08/06/2006,60.31,0.004820087
07/06/2006,60.02,-0.000499709
06/06/2006,60.05,-0.023046287
05/06/2006,61.45,-0.025386968
02/06/2006,63.03,-0.002693498
01/06/2006,63.2,0.010817796
31/05/2006,62.52,0.00128041
30/05/2006,62.44,-0.002559182
26/05/2006,62.6,0.003360272
25/05/2006,62.39,0.005303347
24/05/2006,62.06,-0.006904885
23/05/2006,62.49,-0.007175348
22/05/2006,62.94,0.003820444
19/05/2006,62.7,0.000638162
18/05/2006,62.66,-0.017245899
17/05/2006,63.75,-0.022336899
16/05/2006,65.19,0.006309169
15/05/2006,64.78,-0.00185071
12/05/2006,64.9,-0.01407612
11/05/2006,65.82,-0.005001147
10/05/2006,66.15,0.016461277
09/05/2006,65.07,0.002770085
08/05/2006,64.89,-0.000308166
05/05/2006,64.91,0.017718835
04/05/2006,63.77,0.006450113
03/05/2006,63.36,-0.003151594
02/05/2006,63.56,0.009961344
01/05/2006,62.93,0.001908701
28/04/2006,62.81,-0.017205065
27/04/2006,63.9,-0.0048396
26/04/2006,64.21,0.000934871
25/04/2006,64.15,-0.005906141
24/04/2006,64.53,0.004815543
21/04/2006,64.22,0.000155727
20/04/2006,64.21,0.022203888
19/04/2006,62.8,0.064113983
18/04/2006,58.9,0.024056143
17/04/2006,57.5,0.006280551
13/04/2006,57.14,-0.005236528
12/04/2006,57.44,0.000522421
11/04/2006,57.41,-0.004691989
10/04/2006,57.68,0.001040763
07/04/2006,57.62,-0.010530956
06/04/2006,58.23,0
05/04/2006,58.23,0.001374807
04/04/2006,58.15,-0.000515774
03/04/2006,58.18,0.003616018
31/03/2006,57.97,-0.000862143
30/03/2006,58.02,-0.004985827
29/03/2006,58.31,0.000514624
28/03/2006,58.28,-0.016000341
27/03/2006,59.22,-0.001012658
24/03/2006,59.28,0.008980828
23/03/2006,58.75,-0.006447257
22/03/2006,59.13,0.011737823
21/03/2006,58.44,-0.00443914
20/03/2006,58.7,-0.001702128
17/03/2006,58.8,0.009741169
16/03/2006,58.23,0.005165301
15/03/2006,57.93,-0.00653822
14/03/2006,58.31,0.005330595
13/03/2006,58,0.003108274
10/03/2006,57.82,0.007290433
09/03/2006,57.4,-0.007636275
08/03/2006,57.84,0.001557228
07/03/2006,57.75,0.000519615
06/03/2006,57.72,-0.002422566
03/03/2006,57.86,-0.007404253
02/03/2006,58.29,-0.007009175
01/03/2006,58.7,0.003412973
28/02/2006,58.5,-0.004434597
27/02/2006,58.76,-0.002209946
24/02/2006,58.89,0.005790207
23/02/2006,58.55,-0.005620384
22/02/2006,58.88,0.000849546
21/02/2006,58.83,0.014208918
17/02/2006,58,-0.003442344
16/02/2006,58.2,0.001203473
15/02/2006,58.13,0
14/02/2006,58.13,0.013683421
13/02/2006,57.34,0.003669088
10/02/2006,57.13,0.007378811
09/02/2006,56.71,-0.00017632
08/02/2006,56.72,-0.002992697
07/02/2006,56.89,-0.003509391
06/02/2006,57.09,-0.001575217
03/02/2006,57.18,-0.009919163
02/02/2006,57.75,-0.004319661
01/02/2006,58,-0.006359049
31/01/2006,58.37,0.000171336
30/01/2006,58.36,-0.006660429
27/01/2006,58.75,0.02115844
26/01/2006,57.52,0.009081446
25/01/2006,57,0.009695977
24/01/2006,56.45,0.035705199
23/01/2006,54.47,-0.009864895
20/01/2006,55.01,-0.017479497
19/01/2006,55.98,0.006092117
18/01/2006,55.64,-0.006092117
17/01/2006,55.98,0.005732728
13/01/2006,55.66,0.003599716
12/01/2006,55.46,-0.009332444
11/01/2006,55.98,-0.015245819
10/01/2006,56.84,0.000703978
09/01/2006,56.8,0.011331566
06/01/2006,56.16,0.003210276
05/01/2006,55.98,-0.003744321
04/01/2006,56.19,-0.006032666
03/01/2006,56.53,0.011028216
30/12/2005,55.91,-0.007483998
29/12/2005,56.33,-0.009540708
28/12/2005,56.87,0.002112305
27/12/2005,56.75,-0.009295866
23/12/2005,57.28,-0.009901931
22/12/2005,57.85,0.008157643
21/12/2005,57.38,-0.000696864
20/12/2005,57.42,0.004888278
19/12/2005,57.14,-0.015455721
16/12/2005,58.03,0.007437551
15/12/2005,57.6,0.008893598
14/12/2005,57.09,0.016068148
13/12/2005,56.18,0.011277306
12/12/2005,55.55,0.002342977
09/12/2005,55.42,0.002167631
08/12/2005,55.3,0.009082715
07/12/2005,54.8,-0.003097388
06/12/2005,54.97,0.008219975
05/12/2005,54.52,-0.008583744
02/12/2005,54.99,0.014101506
01/12/2005,54.22,0.007033159
30/11/2005,53.84,-0.006295151
29/11/2005,54.18,0.001847405
28/11/2005,54.08,-0.00424394
25/11/2005,54.31,-0.001655782
23/11/2005,54.4,0.000551623
22/11/2005,54.37,0.010539064
21/11/2005,53.8,0.004844429
18/11/2005,53.54,-0.003914629
17/11/2005,53.75,0.003354457
16/11/2005,53.57,0.002991216
15/11/2005,53.41,-0.002617803
14/11/2005,53.55,0.001869159
11/11/2005,53.45,0.010721442
10/11/2005,52.88,0.006450411
09/11/2005,52.54,0.019410622
08/11/2005,51.53,-0.002132404
07/11/2005,51.64,0.000193667
04/11/2005,51.63,0.002326935
03/11/2005,51.51,0.012306045
02/11/2005,50.88,-0.000393005
01/11/2005,50.9,-0.007437889
31/10/2005,51.28,-0.001948179
28/10/2005,51.38,0.019059424
27/10/2005,50.41,-0.009673355
26/10/2005,50.9,-0.006462374
25/10/2005,51.23,-0.007196375
24/10/2005,51.6,0.013462305
21/10/2005,50.91,-0.017716807
20/10/2005,51.82,-0.001157184
19/10/2005,51.88,0.037910854
18/10/2005,49.95,-0.022957668
17/10/2005,51.11,-0.010122726
14/10/2005,51.63,0.022327602
13/10/2005,50.49,0.007155666
12/10/2005,50.13,0.004398248
11/10/2005,49.91,-0.001801622
10/10/2005,50,-0.002995509
07/10/2005,50.15,0.007204354
06/10/2005,49.79,-0.004608765
05/10/2005,50.02,-0.008163311
04/10/2005,50.43,-0.024871545
03/10/2005,51.7,-0.002704271
30/09/2005,51.84,0.006580244
29/09/2005,51.5,-0.007929642
28/09/2005,51.91,-0.000770268
27/09/2005,51.95,0.003084637
26/09/2005,51.79,0.001739299
23/09/2005,51.7,0.015791341
22/09/2005,50.89,0.006110199
21/09/2005,50.58,-0.008269391
20/09/2005,51,0.002355714
19/09/2005,50.88,-0.009779073
16/09/2005,51.38,0.013717636
15/09/2005,50.68,-0.005509656
14/09/2005,50.96,-0.010929071
13/09/2005,51.52,0.003499906
12/09/2005,51.34,-0.001945904
09/09/2005,51.44,0.011142721
08/09/2005,50.87,-0.008612306
07/09/2005,51.31,0.00547197
06/09/2005,51.03,0.008462119
02/09/2005,50.6,0.011528651
01/09/2005,50.02,0.00039992
31/08/2005,50,0.002002003
30/08/2005,49.9,-0.009176206
29/08/2005,50.36,0.001390959
26/08/2005,50.29,-0.006540505
25/08/2005,50.62,-0.002367799
24/08/2005,50.74,-0.015449608
23/08/2005,51.53,-0.006576426
22/08/2005,51.87,0.002509412
19/08/2005,51.74,0.004649369
18/08/2005,51.5,-0.002327387
17/08/2005,51.62,0.003298732
16/08/2005,51.45,-0.00581397
15/08/2005,51.75,-0.000579542
12/08/2005,51.78,0.002901075
11/08/2005,51.63,0.032479973
10/08/2005,49.98,0.004210533
09/08/2005,49.77,0.008474627
08/08/2005,49.35,-0.000405186
05/08/2005,49.37,-0.003033676
04/08/2005,49.52,-0.01164438
03/08/2005,50.1,-0.002989539
02/08/2005,50.25,0.004587621
01/08/2005,50.02,-0.013502985
29/07/2005,50.7,-0.012739026
28/07/2005,51.35,0.010571751
27/07/2005,50.81,0.008895976
26/07/2005,50.36,-0.001785538
25/07/2005,50.45,-0.013584223
22/07/2005,51.14,-0.012823179
21/07/2005,51.8,-0.002699057
20/07/2005,51.94,0.001734272
19/07/2005,51.85,0.00930059
18/07/2005,51.37,-0.006596842
15/07/2005,51.71,0.001935734
14/07/2005,51.61,0.00310499
13/07/2005,51.45,0.005457039
12/07/2005,51.17,-0.012043658
11/07/2005,51.79,0.004838875
08/07/2005,51.54,0.015643651
07/07/2005,50.74,0.003751609
06/07/2005,50.55,-0.021333621
05/07/2005,51.64,0.005047574
01/07/2005,51.38,0.000584055
30/06/2005,51.35,-0.022338691
29/06/2005,52.51,-0.009665573
28/06/2005,53.02,0.028699119
27/06/2005,51.52,-0.01157867
24/06/2005,52.12,-0.004785156
23/06/2005,52.37,-0.011203003
22/06/2005,52.96,0.001133573
21/06/2005,52.9,-0.007532992
20/06/2005,53.3,0.003006391
17/06/2005,53.14,0.011545505
16/06/2005,52.53,0.003241494
15/06/2005,52.36,-0.011016256
14/06/2005,52.94,0.004164307
13/06/2005,52.72,-0.688298571
10/06/2005,104.93,-0.009579435
09/06/2005,105.94,-0.002639519
08/06/2005,106.22,-0.007596754
07/06/2005,107.03,0.000747733
06/06/2005,106.95,0.006566628
03/06/2005,106.25,-0.007874795
02/06/2005,107.09,-0.003728218
01/06/2005,107.49,0.007376662
31/05/2005,106.7,-0.01099834
27/05/2005,107.88,0.002412994
26/05/2005,107.62,0.007367718
25/05/2005,106.83,-0.001590049
24/05/2005,107,-0.005963491
23/05/2005,107.64,0.023404424
20/05/2005,105.15,0.001427552
19/05/2005,105,-0.007117468
18/05/2005,105.75,0.010456369
17/05/2005,104.65,0.018030667
16/05/2005,102.78,0.016480656
13/05/2005,101.1,-0.008470453
12/05/2005,101.96,-0.019521816
11/05/2005,103.97,0.019717991
10/05/2005,101.94,-0.010635803
09/05/2005,103.03,0.00975332
06/05/2005,102.03,-0.003522164
05/05/2005,102.39,0.001759531
04/05/2005,102.21,0.012305122
03/05/2005,100.96,-0.004940233
02/05/2005,101.46,-0.002559308
29/04/2005,101.72,0.018655036
28/04/2005,99.84,-0.017277761
27/04/2005,101.58,0.002858976
26/04/2005,101.29,-0.009628685
25/04/2005,102.27,0.006966618
22/04/2005,101.56,-0.008139295
21/04/2005,102.39,0.033265243
20/04/2005,99.04,0.007805017
19/04/2005,98.27,0.000712577
18/04/2005,98.2,0.006641148
15/04/2005,97.55,-0.02129898
14/04/2005,99.65,-0.013951397
13/04/2005,101.05,-0.010141376
12/04/2005,102.08,0.010933377
11/04/2005,100.97,0.001585886
08/04/2005,100.81,-0.008494717
07/04/2005,101.67,0.012669674
06/04/2005,100.39,0.006295299
05/04/2005,99.76,-0.000901758
04/04/2005,99.85,-0.010857221
01/04/2005,100.94,-0.007107631
31/03/2005,101.66,-0.010470275
30/03/2005,102.73,0.012439555
29/03/2005,101.46,-0.00452356
28/03/2005,101.92,-9.81114E-05
24/03/2005,101.93,0.000686982
23/03/2005,101.86,-0.008602204
22/03/2005,102.74,-0.010553421
21/03/2005,103.83,0.000770787
18/03/2005,103.75,0.013390458
17/03/2005,102.37,0.008436385
16/03/2005,101.51,-0.007752357
15/03/2005,102.3,-0.006625122
14/03/2005,102.98,0.015856259
11/03/2005,101.36,-0.00462622
10/03/2005,101.83,0.012749098
09/03/2005,100.54,-0.016962931
08/03/2005,102.26,0.009432178
07/03/2005,101.3,0.005543471
04/03/2005,100.74,0.010276967
03/03/2005,99.71,0.001806867
02/03/2005,99.53,-0.003710579
01/03/2005,99.9,0.00020022
28/02/2005,99.88,-0.011349052
25/02/2005,101.02,0.009948351
24/02/2005,100.02,0.00270311
23/02/2005,99.75,0.011190197
22/02/2005,98.64,-0.022752172
18/02/2005,100.91,-0.005829768
17/02/2005,101.5,-0.013212818
16/02/2005,102.85,0.000778134
15/02/2005,102.77,0.01440707
14/02/2005,101.3,-0.00098668
11/02/2005,101.4,-0.012349466
10/02/2005,102.66,0.02126483
09/02/2005,100.5,-0.004962789
08/02/2005,101,0.008151949
07/02/2005,100.18,-0.015255373
04/02/2005,101.72,0.012066213
03/02/2005,100.5,0.008694403
02/02/2005,99.63,-0.003906842
01/02/2005,100.02,-0.006577004
31/01/2005,100.68,-0.013025643
28/01/2005,102,-0.001567398
27/01/2005,102.16,0.013203463
26/01/2005,100.82,0.012375407
25/01/2005,99.58,0.005841491
24/01/2005,99,-0.010850016
21/01/2005,100.08,0.003002104
20/01/2005,99.78,-0.012647681
19/01/2005,101.05,-0.011316234
18/01/2005,102.2,0.012405397
14/01/2005,100.94,0.003374023
13/01/2005,100.6,-0.013232147
12/01/2005,101.94,0.017615498
11/01/2005,100.16,0.004202107
10/01/2005,99.74,-0.002803366
07/01/2005,100.02,-0.010838867
06/01/2005,101.11,0.000593589
05/01/2005,101.05,-0.007492887
04/01/2005,101.81,-0.011620657
03/01/2005,103,-0.003392298
31/12/2004,103.35,-0.003959254
30/12/2004,103.76,-0.00192567
29/12/2004,103.96,-0.007474879
28/12/2004,104.74,0.0044974
27/12/2004,104.27,-0.01191682
23/12/2004,105.52,0.004844925
22/12/2004,105.01,0.011108033
21/12/2004,103.85,0.002024195
20/12/2004,103.64,-0.002505542
17/12/2004,103.9,0.018456085
16/12/2004,102,-0.003913899
15/12/2004,102.4,-0.005842276
14/12/2004,103,0.001262933
13/12/2004,102.87,0.018048553
10/12/2004,101.03,0.015762497
