Date,Close,HD
01/11/2007,30.69,-0.026368087
31/10/2007,31.51,0.001588058
30/10/2007,31.46,0.001909005
29/10/2007,31.4,0.001593626
26/10/2007,31.35,0.020951612
25/10/2007,30.7,-0.005846071
24/10/2007,30.88,-0.001294499
23/10/2007,30.92,0.001294499
22/10/2007,30.88,0.003893581
19/10/2007,30.76,-0.029470422
18/10/2007,31.68,-0.003151594
17/10/2007,31.78,-0.022710573
16/10/2007,32.51,-0.015262812
15/10/2007,33.01,-0.012942242
12/10/2007,33.44,0.000299088
11/10/2007,33.43,-0.006559356
10/10/2007,33.65,-0.004447746
09/10/2007,33.8,-0.003838776
08/10/2007,33.93,-0.00851069
05/10/2007,34.22,0.014126191
04/10/2007,33.74,-0.00384559
03/10/2007,33.87,0.015172089
02/10/2007,33.36,0.006013247
01/10/2007,33.16,0.021952101
28/09/2007,32.44,-0.00981603
27/09/2007,32.76,-0.006996226
26/09/2007,32.99,-0.002724385
25/09/2007,33.08,-0.023896
24/09/2007,33.88,-0.017264511
21/09/2007,34.47,-0.024359995
20/09/2007,35.32,-0.024057104
19/09/2007,36.18,-0.004962789
18/09/2007,36.36,0.027322581
17/09/2007,35.38,-0.008443619
14/09/2007,35.68,0.00196381
13/09/2007,35.61,0.014710308
12/09/2007,35.09,0.006289329
11/09/2007,34.87,0.030870244
10/09/2007,33.81,-0.011761382
07/09/2007,34.21,-0.029096104
06/09/2007,35.22,-0.035972093
05/09/2007,36.51,0.004116926
04/09/2007,36.36,-0.052241689
31/08/2007,38.31,0.033712549
30/08/2007,37.04,0.013317224
29/08/2007,36.55,0.041905573
28/08/2007,35.05,-0.005689916
27/08/2007,35.25,0.016302377
24/08/2007,34.68,0.019214565
23/08/2007,34.02,-0.021806359
22/08/2007,34.77,0.013609592
21/08/2007,34.3,0.014980453
20/08/2007,33.79,0.014307249
17/08/2007,33.31,0.014819567
16/08/2007,32.82,-0.016319492
15/08/2007,33.36,-0.004784698
14/08/2007,33.52,-0.050039525
13/08/2007,35.24,-0.019112442
10/08/2007,35.92,0.003625719
09/08/2007,35.79,-0.054640578
08/08/2007,37.8,0.037740328
07/08/2007,36.4,-0.013371737
06/08/2007,36.89,0.019157674
03/08/2007,36.19,-0.044055226
02/08/2007,37.82,0.001322927
01/08/2007,37.77,0.016013152
31/07/2007,37.17,-0.017071634
30/07/2007,37.81,0.028435392
27/07/2007,36.75,-0.014855101
26/07/2007,37.3,-0.019644911
25/07/2007,38.04,0.002368734
24/07/2007,37.95,-0.026265975
23/07/2007,38.96,-0.010976498
20/07/2007,39.39,-0.007839211
19/07/2007,39.7,-0.008527767
18/07/2007,40.04,-0.002743486
17/07/2007,40.15,-0.010652894
16/07/2007,40.58,-0.007120963
13/07/2007,40.87,-0.001711283
12/07/2007,40.94,0.011299555
11/07/2007,40.48,0.005698021
10/07/2007,40.25,0.000497018
09/07/2007,40.23,-0.001738483
06/07/2007,40.3,0.011731072
05/07/2007,39.83,0.01594365
03/07/2007,39.2,-0.004327358
02/07/2007,39.37,0.00050813
29/06/2007,39.35,-0.004310898
28/06/2007,39.52,-0.006054509
27/06/2007,39.76,0.015460959
26/06/2007,39.15,-0.00076599
25/06/2007,39.18,-0.00458366
22/06/2007,39.36,-0.0148786
21/06/2007,39.95,-0.002000501
20/06/2007,40.03,0.044962874
19/06/2007,38.27,0.008133326
18/06/2007,37.96,0.00026347
15/06/2007,37.95,0.004224986
14/06/2007,37.79,0.001588983
13/06/2007,37.73,0.009854921
12/06/2007,37.36,-0.009324698
11/06/2007,37.71,-0.006344193
08/06/2007,37.95,0.007670981
07/06/2007,37.66,-0.016851373
06/06/2007,38.3,-0.014515548
05/06/2007,38.86,-0.023901468
04/06/2007,39.8,0.014935096
01/06/2007,39.21,0.008709071
31/05/2007,38.87,0.004383145
30/05/2007,38.7,0.001292825
29/05/2007,38.65,0.007010284
25/05/2007,38.38,-0.014742282
24/05/2007,38.95,0.004374123
23/05/2007,38.78,0.006467491
22/05/2007,38.53,-0.002592018
21/05/2007,38.63,-0.006450803
18/05/2007,38.88,0.015030083
17/05/2007,38.3,-0.001826008
16/05/2007,38.37,0.001826008
15/05/2007,38.3,-0.018368127
14/05/2007,39.01,0.00385258
11/05/2007,38.86,0.001802962
10/05/2007,38.79,-0.010003931
09/05/2007,39.18,0.014137236
08/05/2007,38.63,-0.005421467
07/05/2007,38.84,-0.001543607
04/05/2007,38.9,-0.004104675
03/05/2007,39.06,0.00796817
02/05/2007,38.75,0.008292351
01/05/2007,38.43,0.014679163
30/04/2007,37.87,-0.015719475
27/04/2007,38.47,-0.013426486
26/04/2007,38.99,-0.012995469
25/04/2007,39.5,0.004821732
24/04/2007,39.31,0.002547123
23/04/2007,39.21,0
20/04/2007,39.21,0.007680529
19/04/2007,38.91,-0.003335475
18/04/2007,39.04,-0.010193768
17/04/2007,39.44,0.02256506
16/04/2007,38.56,0.017528245
13/04/2007,37.89,-0.003425112
12/04/2007,38.02,0.001315963
11/04/2007,37.97,-0.006824173
10/04/2007,38.23,0.003931338
09/04/2007,38.08,0.001576873
05/04/2007,38.02,-0.002364378
04/04/2007,38.11,0.01267511
03/04/2007,37.63,0.022575535
02/04/2007,36.79,0.001359989
30/03/2007,36.74,-0.002175096
29/03/2007,36.82,0.00135888
28/03/2007,36.77,-0.015382843
27/03/2007,37.34,-0.015149791
26/03/2007,37.91,-0.008144009
23/03/2007,38.22,-0.002873941
22/03/2007,38.33,-0.010639779
21/03/2007,38.74,0.021130302
20/03/2007,37.93,0.005551898
19/03/2007,37.72,0.005582894
16/03/2007,37.51,0.000533333
15/03/2007,37.49,-0.001865424
14/03/2007,37.56,0.005606743
13/03/2007,37.35,-0.021716955
12/03/2007,38.17,-0.013014239
09/03/2007,38.67,-0.003356141
08/03/2007,38.8,0.002322282
07/03/2007,38.71,-0.002322282
06/03/2007,38.8,0.003356141
05/03/2007,38.67,-0.008753918
02/03/2007,39.01,-0.011216024
01/03/2007,39.45,-0.003542514
28/02/2007,39.59,-0.005792738
27/02/2007,39.82,-0.024067655
26/02/2007,40.79,-0.004159027
23/02/2007,40.96,-0.005356721
22/02/2007,41.18,-0.002909798
21/02/2007,41.3,-0.000968054
20/02/2007,41.34,-0.002416044
16/02/2007,41.44,-0.005294838
15/02/2007,41.66,-0.001678859
14/02/2007,41.73,-0.000718649
13/02/2007,41.76,0.007692346
12/02/2007,41.44,0.010674531
09/02/2007,41,-0.002192716
08/02/2007,41.09,-0.006549447
07/02/2007,41.36,0.002178386
06/02/2007,41.27,0.005832337
05/02/2007,41.03,0.004886401
02/02/2007,40.83,-0.00610428
01/02/2007,41.08,0.008310974
31/01/2007,40.74,0.014089962
30/01/2007,40.17,0.006493529
29/01/2007,39.91,-0.000751409
26/01/2007,39.94,-0.003748599
25/01/2007,40.09,-0.014855435
24/01/2007,40.69,0.006410278
23/01/2007,40.43,0.00944341
22/01/2007,40.05,-0.012407107
19/01/2007,40.55,-0.007860517
18/01/2007,40.87,0.014292998
17/01/2007,40.29,0
16/01/2007,40.29,0.004477619
12/01/2007,40.11,0.000748223
11/01/2007,40.08,0.007513183
10/01/2007,39.78,0.011630978
09/01/2007,39.32,-0.00431418
08/01/2007,39.49,-0.007568149
05/01/2007,39.79,-0.019413253
04/01/2007,40.57,-0.012249051
03/01/2007,41.07,0.022406453
29/12/2006,40.16,0.010764906
28/12/2006,39.73,0.004288063
27/12/2006,39.56,0.012719581
26/12/2006,39.06,0.004361777
22/12/2006,38.89,-0.000514139
21/12/2006,38.91,-0.005638149
20/12/2006,39.13,-0.012949273
19/12/2006,39.64,-0.008040244
18/12/2006,39.96,0.001753288
15/12/2006,39.89,-0.002003507
14/12/2006,39.97,0.021750984
13/12/2006,39.11,0.010538589
12/12/2006,38.7,-0.002322881
11/12/2006,38.79,-0.000257765
08/12/2006,38.8,-0.003344915
07/12/2006,38.93,-0.02511229
06/12/2006,39.92,0.013873346
05/12/2006,39.37,0.004327358
04/12/2006,39.2,0.005884627
01/12/2006,38.97,0.025995745
30/11/2006,37.97,0.00926055
29/11/2006,37.62,0.014727807
28/11/2006,37.07,-0.01393004
27/11/2006,37.59,-0.0034524
24/11/2006,37.72,-0.010023824
22/11/2006,38.1,0.004735605
21/11/2006,37.92,-0.012839165
20/11/2006,38.41,0.003390276
17/11/2006,38.28,0.012353949
16/11/2006,37.81,0.005037794
15/11/2006,37.62,-0.00899715
14/11/2006,37.96,0.041964199
13/11/2006,36.4,-0.006571765
10/11/2006,36.64,-0.005715079
09/11/2006,36.85,-0.010796326
08/11/2006,37.25,0.000537057
07/11/2006,37.23,0.000268637
06/11/2006,37.22,0.00053749
03/11/2006,37.2,0
02/11/2006,37.2,-0.00402415
01/11/2006,37.35,0.000535619
31/10/2006,37.33,0.002145348
30/10/2006,37.25,0.004843928
27/10/2006,37.07,-0.008327785
26/10/2006,37.38,0.021087562
25/10/2006,36.6,0.00273598
24/10/2006,36.5,0.007148779
23/10/2006,36.24,0.006922359
20/10/2006,35.99,0.002225314
19/10/2006,35.91,0.000557103
18/10/2006,35.89,0.003628755
17/10/2006,35.76,-0.016364254
16/10/2006,36.35,-0.015017347
13/10/2006,36.9,-0.026739561
12/10/2006,37.9,-0.000527565
11/10/2006,37.92,0.004228336
10/10/2006,37.76,0.001590247
09/10/2006,37.7,0.014965539
06/10/2006,37.14,-0.003225809
05/10/2006,37.26,-0.006153866
04/10/2006,37.49,0.0177615
03/10/2006,36.83,0.013393667
02/10/2006,36.34,0.00192811
29/09/2006,36.27,-0.011785802
28/09/2006,36.7,0.006560986
27/09/2006,36.46,-0.00437877
26/09/2006,36.62,0.001092896
25/09/2006,36.58,0.017094433
22/09/2006,35.96,0.003063643
21/09/2006,35.85,-0.014675606
20/09/2006,36.38,0.002752548
19/09/2006,36.28,-0.008235018
18/09/2006,36.58,-0.017344608
15/09/2006,37.22,0
14/09/2006,37.22,0.001344267
13/09/2006,37.17,0.013815742
12/09/2006,36.66,0.044625363
11/09/2006,35.06,0.022498786
08/09/2006,34.28,-0.001748762
07/09/2006,34.34,0.004962789
06/09/2006,34.17,-0.01740688
05/09/2006,34.77,0.003745862
01/09/2006,34.64,0.010155317
31/08/2006,34.29,0.004970044
30/08/2006,34.12,0.000879636
29/08/2006,34.09,0.011803029
28/08/2006,33.69,0.006252812
25/08/2006,33.48,0.002092989
24/08/2006,33.41,-0.0071578
23/08/2006,33.65,-0.012110619
22/08/2006,34.06,-0.007021679
21/08/2006,34.3,-0.013609592
18/08/2006,34.77,0.001439056
17/08/2006,34.72,0.006356566
16/08/2006,34.5,0.001740644
15/08/2006,34.44,0.034863206
14/08/2006,33.26,-0.000300616
11/08/2006,33.27,-0.010167552
10/08/2006,33.61,0.006267742
09/08/2006,33.4,-0.027463707
08/08/2006,34.33,-0.010431854
07/08/2006,34.69,-0.000576369
04/08/2006,34.71,0.004041576
03/08/2006,34.57,0.013395658
02/08/2006,34.11,-0.000879121
01/08/2006,34.14,-0.016558113
31/07/2006,34.71,0.003463207
28/07/2006,34.59,0.016616036
27/07/2006,34.02,-0.0197911
26/07/2006,34.7,-0.015442114
25/07/2006,35.24,0.018039143
24/07/2006,34.61,0.022203658
21/07/2006,33.85,-0.003833117
20/07/2006,33.98,-0.010829902
19/07/2006,34.35,0.036162802
18/07/2006,33.13,-0.014086851
17/07/2006,33.6,-0.007117468
14/07/2006,33.84,-0.006773697
13/07/2006,34.07,0.01359359
12/07/2006,33.61,-0.022651358
11/07/2006,34.38,-0.017873062
10/07/2006,35,-0.010515942
07/07/2006,35.37,-0.002823266
06/07/2006,35.47,-0.001690141
05/07/2006,35.53,-0.006732143
03/07/2006,35.77,-0.000558972
30/06/2006,35.79,-0.018547244
29/06/2006,36.46,0.008262234
28/06/2006,36.16,-0.005790723
27/06/2006,36.37,-0.007396281
26/06/2006,36.64,0.006297078
23/06/2006,36.41,-0.001920703
22/06/2006,36.48,-0.004922077
21/06/2006,36.66,0.006568168
20/06/2006,36.42,-0.012008878
19/06/2006,36.86,-0.001355565
16/06/2006,36.91,-0.012385726
15/06/2006,37.37,0.016730018
14/06/2006,36.75,0.012596004
13/06/2006,36.29,0.000827016
12/06/2006,36.26,-0.018850442
09/06/2006,36.95,-0.008086297
08/06/2006,37.25,0.014602747
07/06/2006,36.71,-0.009489023
06/06/2006,37.06,-0.010735476
05/06/2006,37.46,-0.014312463
02/06/2006,38,-0.01436994
01/06/2006,38.55,0.011217021
31/05/2006,38.12,0.011078984
30/05/2006,37.7,-0.025404011
26/05/2006,38.67,0.007006646
25/05/2006,38.4,0.010208177
24/05/2006,38.01,0.004482539
23/05/2006,37.84,-0.017031723
22/05/2006,38.49,-0.011623533
19/05/2006,38.94,0.013704158
18/05/2006,38.41,0.010468559
17/05/2006,38.01,-0.011509413
16/05/2006,38.45,-0.051943278
15/05/2006,40.5,0.01242252
12/05/2006,40,-0.017839918
11/05/2006,40.72,-0.011961573
10/05/2006,41.21,-0.003633285
09/05/2006,41.36,0.008498291
08/05/2006,41.01,-0.0068044
05/05/2006,41.29,0.02526192
04/05/2006,40.26,-0.002728515
03/05/2006,40.37,0.004219939
02/05/2006,40.2,-0.008422145
01/05/2006,40.54,0.01516122
28/04/2006,39.93,-0.007236463
27/04/2006,40.22,0.00373646
26/04/2006,40.07,0.002748971
25/04/2006,39.96,-0.002998503
24/04/2006,40.08,-0.004977611
21/04/2006,40.28,-0.013072082
20/04/2006,40.81,0.001716739
19/04/2006,40.74,-0.014136233
18/04/2006,41.32,0.023012031
17/04/2006,40.38,-0.018160008
13/04/2006,41.12,0.003166487
12/04/2006,40.99,-0.010677122
11/04/2006,41.43,-0.008891083
10/04/2006,41.8,-0.007151401
07/04/2006,42.1,-0.000949668
06/04/2006,42.14,-0.012029866
05/04/2006,42.65,0.002347419
04/04/2006,42.55,0.004003302
03/04/2006,42.38,0.001889467
31/03/2006,42.3,-0.001889467
30/03/2006,42.38,-0.012428346
29/03/2006,42.91,-0.001862632
28/03/2006,42.99,0
27/03/2006,42.99,-0.003019396
24/03/2006,43.12,-0.015875175
23/03/2006,43.81,0.010094144
22/03/2006,43.37,0.008567842
21/03/2006,43,0.003494471
20/03/2006,42.85,-0.001166181
17/03/2006,42.9,0.003502631
16/03/2006,42.75,0.011528183
15/03/2006,42.26,0.002843604
14/03/2006,42.14,0.021346296
13/03/2006,41.25,0
10/03/2006,41.25,0.01489831
09/03/2006,40.64,-0.012714108
08/03/2006,41.16,-0.00508907
07/03/2006,41.37,-0.010340359
06/03/2006,41.8,-0.009523882
03/03/2006,42.2,-0.00213043
02/03/2006,42.29,-0.007068832
01/03/2006,42.59,0.010384799
28/02/2006,42.15,-0.007092228
27/02/2006,42.45,0.019505852
24/02/2006,41.63,0.001201779
23/02/2006,41.58,-0.007189104
22/02/2006,41.88,0.000238806
21/02/2006,41.87,0.000238863
17/02/2006,41.86,0
16/02/2006,41.86,0.007914659
15/02/2006,41.53,0.009678275
14/02/2006,41.13,0.035386595
13/02/2006,39.7,0.012164367
10/02/2006,39.22,0.004343944
09/02/2006,39.05,-0.005617992
08/02/2006,39.27,0.013846375
07/02/2006,38.73,-0.019432982
06/02/2006,39.49,-0.008321823
03/02/2006,39.82,-0.003509655
02/02/2006,39.96,-0.006734032
01/02/2006,40.23,-0.007922795
31/01/2006,40.55,0.013656326
30/01/2006,40,0
27/01/2006,40,-0.009950331
26/01/2006,40.4,0.010450456
25/01/2006,39.98,-0.011687314
24/01/2006,40.45,0.018967377
23/01/2006,39.69,-0.012021182
20/01/2006,40.17,-0.027257673
19/01/2006,41.28,-0.014907706
18/01/2006,41.9,0.007907074
17/01/2006,41.57,-0.008145709
13/01/2006,41.91,-0.015155393
12/01/2006,42.55,-0.009356793
11/01/2006,42.95,0.027140309
10/01/2006,41.8,0.023724182
09/01/2006,40.82,0.010837544
06/01/2006,40.38,0.007457156
05/01/2006,40.08,-0.009930568
04/01/2006,40.48,-0.018600634
03/01/2006,41.24,0.018600634
30/12/2005,40.48,-0.006402386
29/12/2005,40.74,-0.008554372
28/12/2005,41.09,0.00170503
27/12/2005,41.02,-0.013800001
23/12/2005,41.59,0.003854498
22/12/2005,41.43,-0.002892265
21/12/2005,41.55,0.00240964
20/12/2005,41.45,-0.008886812
19/12/2005,41.82,-0.016129382
16/12/2005,42.5,-0.001880584
15/12/2005,42.58,0.002351283
14/12/2005,42.48,0.004955762
13/12/2005,42.27,0.02273097
12/12/2005,41.32,0.007286892
09/12/2005,41.02,-0.004863823
08/12/2005,41.22,-0.007251663
07/12/2005,41.52,0.002652841
06/12/2005,41.41,0.000483092
05/12/2005,41.39,-0.00674214
02/12/2005,41.67,0.003124627
01/12/2005,41.54,-0.005760938
30/11/2005,41.78,-0.005251862
29/11/2005,42,0.00836825
28/11/2005,41.65,-0.018318581
25/11/2005,42.42,-0.001884127
23/11/2005,42.5,0.002827523
22/11/2005,42.38,0.002362392
21/11/2005,42.28,-0.003777153
18/11/2005,42.44,-0.001648029
17/11/2005,42.51,0.006608473
16/11/2005,42.23,-0.004017493
15/11/2005,42.4,-0.004001418
14/11/2005,42.57,0.015625318
11/11/2005,41.91,0.00406456
10/11/2005,41.74,0.022532752
09/11/2005,40.81,0.005898272
08/11/2005,40.57,-0.02266455
07/11/2005,41.5,0.003379197
04/11/2005,41.36,0.013877277
03/11/2005,40.79,-0.011456554
02/11/2005,41.26,0.006809365
01/11/2005,40.98,-0.001463058
31/10/2005,41.04,0.012751521
28/10/2005,40.52,0.028283702
27/10/2005,39.39,-0.021846443
26/10/2005,40.26,0.003483457
25/10/2005,40.12,-0.013369845
24/10/2005,40.66,0.02515386
21/10/2005,39.65,0.002019693
20/10/2005,39.57,0.007865067
19/10/2005,39.26,0.028418342
18/10/2005,38.16,-0.007830894
17/10/2005,38.46,0.001300898
14/10/2005,38.41,0.012048339
13/10/2005,37.95,-0.004469575
12/10/2005,38.12,-0.002881469
11/10/2005,38.23,0.005508211
10/10/2005,38.02,0.005803234
07/10/2005,37.8,-0.003169575
06/10/2005,37.92,0.006349228
05/10/2005,37.68,-0.014752638
04/10/2005,38.24,0.003143009
03/10/2005,38.12,-0.000524521
30/09/2005,38.14,0.002099738
29/09/2005,38.06,0.005532882
28/09/2005,37.85,-0.014166029
27/09/2005,38.39,-0.000520833
26/09/2005,38.41,-0.003119316
23/09/2005,38.53,-0.005693597
22/09/2005,38.75,0.010376228
21/09/2005,38.35,-0.009343437
20/09/2005,38.71,-0.020961913
19/09/2005,39.53,-0.009316447
16/09/2005,39.9,-0.010967209
15/09/2005,40.34,0
14/09/2005,40.34,-0.006424534
13/09/2005,40.6,-0.017820562
12/09/2005,41.33,0.002665053
09/09/2005,41.22,0.000970874
08/09/2005,41.18,-0.01804886
07/09/2005,41.93,0.005260653
06/09/2005,41.71,0.033645299
02/09/2005,40.33,-0.006918733
01/09/2005,40.61,0.007166718
31/08/2005,40.32,0.014237783
30/08/2005,39.75,-0.0196793
29/08/2005,40.54,0.018171004
26/08/2005,39.81,-0.009251222
25/08/2005,40.18,0.006993035
24/08/2005,39.9,-0.018376479
23/08/2005,40.64,0.002710363
22/08/2005,40.53,0.003955506
19/08/2005,40.37,-0.008141158
18/08/2005,40.7,0.001967536
17/08/2005,40.62,-0.001230164
16/08/2005,40.67,-0.022849803
15/08/2005,41.61,0.007962402
12/08/2005,41.28,-0.005315306
11/08/2005,41.5,-0.003848009
10/08/2005,41.66,0.007227206
09/08/2005,41.36,0.018792499
08/08/2005,40.59,-0.008830079
05/08/2005,40.95,-0.008026311
04/08/2005,41.28,-0.022752748
03/08/2005,42.23,-0.004253315
02/08/2005,42.41,-0.010554807
01/08/2005,42.86,-0.015051807
29/07/2005,43.51,-0.008239918
28/07/2005,43.87,0.011924012
27/07/2005,43.35,-0.00781254
26/07/2005,43.69,0.014524751
25/07/2005,43.06,-0.009476553
22/07/2005,43.47,0.002764342
21/07/2005,43.35,-0.013745921
20/07/2005,43.95,0.017212129
19/07/2005,43.2,0.017513582
18/07/2005,42.45,0.01998639
15/07/2005,41.61,0.013793322
14/07/2005,41.04,0.001463058
13/07/2005,40.98,-0.007778357
12/07/2005,41.3,0.024511031
11/07/2005,40.3,0.005474012
08/07/2005,40.08,0.018127385
07/07/2005,39.36,0.002289204
06/07/2005,39.27,-0.020416588
05/07/2005,40.08,0.014829981
01/07/2005,39.49,0.015053225
30/06/2005,38.9,0.002574004
29/06/2005,38.8,-0.013058693
28/06/2005,39.31,0.021600223
27/06/2005,38.47,0.005996629
24/06/2005,38.24,-0.023262874
23/06/2005,39.14,-0.014206226
22/06/2005,39.7,0.000503905
21/06/2005,39.68,-0.00678139
20/06/2005,39.95,-0.006238323
17/06/2005,40.2,0
16/06/2005,40.2,0.004237823
15/06/2005,40.03,0
14/06/2005,40.03,0.006767791
13/06/2005,39.76,0.00656071
10/06/2005,39.5,-0.002528446
09/06/2005,39.6,-0.001766116
08/06/2005,39.67,-0.00828422
07/06/2005,40,0.001250782
06/06/2005,39.95,0.005773833
03/06/2005,39.72,-0.015488693
02/06/2005,40.34,0.009965205
01/06/2005,39.94,0.014882353
31/05/2005,39.35,-0.015633198
27/05/2005,39.97,0.001251721
26/05/2005,39.92,0.013873346
25/05/2005,39.37,-0.0121183
24/05/2005,39.85,-0.002756549
23/05/2005,39.96,0.008292547
20/05/2005,39.63,-0.012786936
19/05/2005,40.14,0.008506431
18/05/2005,39.8,0.023901468
17/05/2005,38.86,0.0390972
16/05/2005,37.37,0.029326022
13/05/2005,36.29,0.001654716
12/05/2005,36.23,-0.007972551
11/05/2005,36.52,0.001644286
10/05/2005,36.46,-0.021436176
09/05/2005,37.25,0.002419031
06/05/2005,37.16,0.008377295
05/05/2005,36.85,-0.006761351
04/05/2005,37.1,0.009478744
03/05/2005,36.75,0.01342302
02/05/2005,36.26,0.024851202
29/04/2005,35.37,0.007947814
28/04/2005,35.09,-0.026435735
27/04/2005,36.03,-0.004707194
26/04/2005,36.2,0
25/04/2005,36.2,0.004984779
22/04/2005,36.02,-0.017884642
21/04/2005,36.67,0.029613344
20/04/2005,35.6,-0.023870131
19/04/2005,36.46,-0.007378091
18/04/2005,36.73,0.017024025
15/04/2005,36.11,-0.028393936
14/04/2005,37.15,-0.019987341
13/04/2005,37.9,-0.017004988
12/04/2005,38.55,0.02123556
11/04/2005,37.74,0.006913083
08/04/2005,37.48,0.002136753
07/04/2005,37.4,-0.010373813
06/04/2005,37.79,-0.01157603
05/04/2005,38.23,0.008405618
04/04/2005,37.91,0.008210879
01/04/2005,37.6,-0.016878038
31/03/2005,38.24,0.00235633
30/03/2005,38.15,0.01213095
29/03/2005,37.69,-0.023598368
28/03/2005,38.59,0.014617854
24/03/2005,38.03,0.008715227
23/03/2005,37.7,-0.003177969
22/03/2005,37.82,-0.004484904
21/03/2005,37.99,-0.023157012
18/03/2005,38.88,-0.000771307
17/03/2005,38.91,0.000771307
16/03/2005,38.88,-0.022381402
15/03/2005,39.76,0.007320492
14/03/2005,39.47,0.001267588
11/03/2005,39.42,-0.011852364
10/03/2005,39.89,0.010078191
09/03/2005,39.49,-0.012081697
08/03/2005,39.97,0.002254228
07/03/2005,39.88,-0.005251982
04/03/2005,40.09,0.009272087
03/03/2005,39.72,-0.00652449
02/03/2005,39.98,-0.001749344
01/03/2005,40.05,0.000749344
28/02/2005,40.02,-0.013896005
25/02/2005,40.58,0.023941293
24/02/2005,39.62,-0.0032758
23/02/2005,39.75,-0.013245227
22/02/2005,40.28,-0.042290628
18/02/2005,42.02,0.00501015
17/02/2005,41.81,-0.013305019
16/02/2005,42.37,-0.008460685
15/02/2005,42.73,0.002577623
14/02/2005,42.62,-0.004448093
11/02/2005,42.81,0.010331156
10/02/2005,42.37,0.012109848
09/02/2005,41.86,-0.004528669
08/02/2005,42.05,-0.011115167
07/02/2005,42.52,0.002354604
04/02/2005,42.42,0.020241196
03/02/2005,41.57,0.006516253
02/02/2005,41.3,0.003881616
01/02/2005,41.14,-0.002912623
31/01/2005,41.26,0.020816229
28/01/2005,40.41,-0.006167529
27/01/2005,40.66,-0.001720113
26/01/2005,40.73,0.003936044
25/01/2005,40.57,0.004446648
24/01/2005,40.39,-0.012547833
21/01/2005,40.9,-0.006093864
20/01/2005,41.15,-0.015672412
19/01/2005,41.8,-0.008575565
18/01/2005,42.16,0.006186077
14/01/2005,41.9,0.004065532
13/01/2005,41.73,-0.011199926
12/01/2005,42.2,0.011679313
11/01/2005,41.71,-0.002155431
10/01/2005,41.8,0.009132484
07/01/2005,41.42,-0.002652202
06/01/2005,41.53,-0.015055847
05/01/2005,42.16,-0.009207951
04/01/2005,42.55,-0.012843142
03/01/2005,43.1,0.008387747
31/12/2004,42.74,-0.004202668
30/12/2004,42.92,0.002799815
29/12/2004,42.8,-0.000934143
28/12/2004,42.84,0.014341377
27/12/2004,42.23,-0.006843685
23/12/2004,42.52,0
22/12/2004,42.52,0.009689311
21/12/2004,42.11,0.009064948
20/12/2004,41.73,-0.006687391
17/12/2004,42.01,-0.013711799
16/12/2004,42.59,0.00235073
15/12/2004,42.49,-0.00375852
14/12/2004,42.65,-0.002575812
13/12/2004,42.76,0.002810306
10/12/2004,42.64,-0.005845919
